date,市值(元),PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,股息率
2019-04-25,26567346000.0,18.5516,0.1455,28.1010,22.3567,19.2788,2.4536,0.0511,5.1393,3.7709,2.9050,1.9785,0.0498,4.1482,3.2079,2.6464,0.0144
2019-04-24,27076374000.0,18.9070,0.1698,28.1439,22.3604,19.2788,2.5007,0.0545,5.1393,3.7714,2.9050,2.0164,0.0532,4.1482,3.2080,2.6489,0.0141
2019-04-23,27144897000.0,18.9549,0.1736,28.1579,22.3604,19.2844,2.5070,0.0557,5.1393,3.7773,2.9067,2.0216,0.0545,4.1482,3.2080,2.6547,0.0141
2019-04-22,27448356000.0,19.1668,0.1885,28.1798,22.3624,19.2883,2.5350,0.0660,5.1393,3.7868,2.9072,2.0442,0.0583,4.1482,3.2080,2.6559,0.0139
2019-04-19,27477723000.0,19.1873,0.1897,28.1944,22.3640,19.2890,2.5377,0.0668,5.1393,3.7970,2.9072,2.0463,0.0600,4.1482,3.2085,2.6569,0.0139
2019-04-18,27272154000.0,19.0438,0.1783,28.1944,22.3641,19.2969,2.5187,0.0591,5.1393,3.7977,2.9099,2.0310,0.0557,4.1482,3.2085,2.6607,0.0140
2019-04-17,27536457000.0,19.2283,0.1936,28.1996,22.3719,19.3019,2.5431,0.0677,5.1393,3.8015,2.9106,2.0507,0.0617,4.1482,3.2092,2.6619,0.0139
2019-04-16,27585402000.0,19.2625,0.1962,28.2034,22.3778,19.3023,2.5477,0.0685,5.1393,3.8015,2.9129,2.0544,0.0621,4.1482,3.2108,2.6619,0.0138
2019-04-15,27272154000.0,19.0438,0.1783,28.2173,22.3814,19.3110,2.5187,0.0583,5.1393,3.8031,2.9130,2.0310,0.0549,4.1482,3.2108,2.6628,0.0140
2019-04-12,27458145000.0,19.1736,0.1880,28.2712,22.3919,19.3112,2.5359,0.0651,5.1393,3.8057,2.9139,2.0449,0.0574,4.1482,3.2120,2.6631,0.0139
2019-04-11,27937806000.0,19.5086,0.2174,28.2712,22.3919,19.3204,2.5802,0.0766,5.1393,3.8065,2.9141,2.0806,0.0664,4.1482,3.2128,2.6640,0.0137
2019-04-10,28809027000.0,20.1169,0.2728,28.2916,22.3937,19.3204,2.6607,0.0953,5.1393,3.8097,2.9158,2.1455,0.0719,4.1482,3.2132,2.6674,0.0133
2019-04-09,29083119000.0,20.3083,0.2980,28.2916,22.3945,19.3204,2.6860,0.1056,5.1393,3.8098,2.9165,2.1659,0.0724,4.1482,3.2143,2.6702,0.0131
2019-04-08,27781182000.0,19.3992,0.2103,28.2916,22.4009,19.3204,2.5657,0.0732,5.1393,3.8100,2.9165,2.0689,0.0643,4.1482,3.2154,2.6716,0.0137
2019-04-04,28162953000.0,19.6658,0.2295,28.3016,22.4115,19.3204,2.6010,0.0809,5.1393,3.8122,2.9177,2.0974,0.0685,4.1482,3.2155,2.6727,0.0136
2019-04-03,28123797000.0,19.6385,0.2278,28.3049,22.4174,19.3204,2.5974,0.0800,5.1393,3.8144,2.9177,2.0945,0.0681,4.1482,3.2160,2.6750,0.0136
2019-04-02,28162953000.0,19.6658,0.2290,28.3070,22.4235,19.3204,2.6010,0.0805,5.1393,3.8144,2.9178,2.0974,0.0681,4.1482,3.2170,2.6759,0.0136
2019-04-01,28554513000.0,19.9392,0.2533,28.3110,22.4285,19.3204,2.6372,0.0868,5.1393,3.8155,2.9189,2.1265,0.0694,4.1482,3.2183,2.6778,0.0134
2019-03-29,28231476000.0,19.7136,0.2315,28.3297,22.4334,19.3204,2.6073,0.0817,5.1393,3.8183,2.9189,2.1025,0.0685,4.1482,3.2196,2.6797,0.0135
2019-03-28,27409200000.0,19.1395,0.1856,28.3297,22.4353,19.3204,2.5314,0.0634,5.1393,3.8196,2.9201,2.0412,0.0566,4.1482,3.2197,2.6823,0.0139
2019-03-27,27350466000.0,19.0984,0.1835,28.3367,22.4390,19.3284,2.5260,0.0613,5.1393,3.8248,2.9201,2.0369,0.0558,4.1482,3.2200,2.6826,0.0140
2019-03-26,26949117000.0,18.8182,0.1643,28.3404,22.4410,19.3323,2.4889,0.0532,5.1393,3.8289,2.9201,2.0070,0.0519,4.1482,3.2206,2.6841,0.0142
2019-03-25,27536457000.0,19.2283,0.1916,28.3496,22.4571,19.3399,2.5431,0.0651,5.1393,3.8303,2.9202,2.0507,0.0592,4.1482,3.2219,2.6854,0.0139
2019-03-22,28084641000.0,19.6111,0.2221,28.3512,22.4813,19.3401,2.5938,0.0770,5.1393,3.8331,2.9215,2.0915,0.0651,4.1482,3.2234,2.6864,0.0136
2019-03-21,28114008000.0,19.6316,0.2248,28.3512,22.4834,19.3401,2.5965,0.0775,5.1393,3.8334,2.9251,2.0937,0.0656,4.1482,3.2237,2.6939,0.0136
2019-03-20,28094430000.0,19.6179,0.2231,28.3512,22.5000,19.3401,2.5947,0.0771,5.1393,3.8339,2.9265,2.0923,0.0651,4.1482,3.2248,2.6951,0.0136
2019-03-19,28339155000.0,19.7888,0.2329,28.3632,22.5160,19.3401,2.6173,0.0800,5.1393,3.8346,2.9295,2.1105,0.0656,4.1482,3.2259,2.6952,0.0135
2019-03-18,27272154000.0,19.0438,0.1779,28.3766,22.5176,19.3401,2.5187,0.0579,5.1393,3.8355,2.9343,2.0310,0.0545,4.1482,3.2268,2.6967,0.0140
2019-03-15,26391144000.0,18.4286,0.1383,28.4101,22.5272,19.3401,2.4374,0.0489,5.1393,3.8359,2.9348,1.9654,0.0472,4.1482,3.2273,2.6967,0.0145
2019-03-14,26371566000.0,18.4149,0.1371,28.4101,22.5315,19.3425,2.4356,0.0485,5.1393,3.8413,2.9348,1.9640,0.0464,4.1482,3.2280,2.6977,0.0145
2019-03-13,26146419000.0,17.9697,0.1111,28.4189,22.5410,19.3473,2.4890,0.0524,5.1393,3.8470,2.9366,1.9989,0.0502,4.1482,3.2292,2.6989,0.0172
2019-03-12,26802282000.0,18.4205,0.1371,28.4620,22.5477,19.3475,2.5515,0.0660,5.1393,3.8495,2.9366,2.0490,0.0570,4.1482,3.2298,2.7005,0.0168
2019-03-11,25549290000.0,17.5593,0.0928,28.4797,22.5522,19.3496,2.4322,0.0477,5.1393,3.8532,2.9369,1.9532,0.0451,4.1482,3.2299,2.7028,0.0176
2019-03-08,24952161000.0,17.1489,0.0809,28.4984,22.5645,19.3551,2.3753,0.0426,5.1393,3.8553,2.9375,1.9076,0.0413,4.1482,3.2312,2.7039,0.0180
2019-03-07,25764648000.0,17.7073,0.0996,28.4984,22.5680,19.3559,2.4527,0.0490,5.1393,3.8562,2.9386,1.9697,0.0473,4.1482,3.2321,2.7043,0.0175
2019-03-06,26234520000.0,18.0303,0.1128,28.5583,22.5800,19.3618,2.4974,0.0511,5.1393,3.8610,2.9389,2.0056,0.0490,4.1482,3.2335,2.7052,0.0172
2019-03-05,26293254000.0,18.0706,0.1149,28.5734,22.5898,19.3618,2.5030,0.0511,5.1393,3.8666,2.9406,2.0101,0.0490,4.1482,3.2342,2.7052,0.0171
2019-03-04,25549290000.0,17.5593,0.0924,28.5784,22.5948,19.3724,2.4322,0.0473,5.1393,3.8688,2.9413,1.9532,0.0447,4.1482,3.2365,2.7062,0.0176
2019-03-01,24638913000.0,16.9336,0.0749,28.5827,22.6018,19.3764,2.3455,0.0400,5.1393,3.8720,2.9438,1.8836,0.0391,4.1482,3.2388,2.7102,0.0183
2019-02-28,24609546000.0,16.9135,0.0736,28.5827,22.6032,19.3800,2.3427,0.0392,5.1393,3.8723,2.9438,1.8814,0.0383,4.1482,3.2388,2.7156,0.0183
2019-02-27,24521445000.0,16.8529,0.0715,28.5827,22.6084,19.3827,2.3343,0.0379,5.1393,3.8738,2.9461,1.8747,0.0375,4.1482,3.2389,2.7181,0.0184
2019-02-26,24658491000.0,16.9471,0.0749,28.5836,22.6203,19.3827,2.3474,0.0392,5.1393,3.8752,2.9477,1.8851,0.0387,4.1482,3.2395,2.7189,0.0183
2019-02-25,24678069000.0,16.9606,0.0749,28.6202,22.6286,19.3835,2.3493,0.0392,5.1393,3.8772,2.9484,1.8866,0.0387,4.1482,3.2425,2.7194,0.0182
2019-02-22,23395710000.0,16.0792,0.0387,28.6416,22.6340,19.3876,2.2272,0.0213,5.1406,3.8823,2.9490,1.7886,0.0213,4.1482,3.2459,2.7208,0.0192
2019-02-21,23199930000.0,15.9447,0.0328,28.6416,22.6427,19.3876,2.2085,0.0187,5.1406,3.8830,2.9496,1.7736,0.0183,4.1482,3.2473,2.7257,0.0194
2019-02-20,23542545000.0,16.1801,0.0430,28.6416,22.6514,19.3924,2.2412,0.0234,5.1468,3.8838,2.9496,1.7998,0.0234,4.1482,3.2490,2.7268,0.0191
2019-02-19,23797059000.0,16.3551,0.0511,28.6457,22.6517,19.3971,2.2654,0.0285,5.1468,3.8857,2.9501,1.8193,0.0285,4.1482,3.2499,2.7292,0.0189
2019-02-18,23669802000.0,16.2676,0.0477,28.6765,22.6556,19.4008,2.2533,0.0260,5.1515,3.8898,2.9508,1.8096,0.0260,4.1482,3.2509,2.7295,0.0190
2019-02-15,22896471000.0,15.7361,0.0264,28.6891,22.6596,19.4022,2.1797,0.0153,5.1560,3.8919,2.9509,1.7504,0.0153,4.1516,3.2516,2.7295,0.0197
2019-02-14,23278242000.0,15.9985,0.0336,28.6891,22.6602,19.4335,2.2160,0.0183,5.1560,3.8919,2.9526,1.7796,0.0183,4.1516,3.2519,2.7316,0.0193
2019-02-13,23053095000.0,15.8438,0.0285,28.6931,22.6612,19.4335,2.1946,0.0162,5.1620,3.8920,2.9529,1.7624,0.0158,4.1516,3.2525,2.7352,0.0195
2019-02-12,22583223000.0,15.5208,0.0179,28.7003,22.6665,19.4483,2.1498,0.0123,5.1630,3.8952,2.9567,1.7265,0.0119,4.1516,3.2527,2.7353,0.0199
2019-02-11,22544067000.0,15.4939,0.0153,28.7053,22.6869,19.4517,2.1461,0.0119,5.1630,3.8984,2.9575,1.7235,0.0115,4.1516,3.2529,2.7364,0.0200
2019-02-01,21966516000.0,15.0970,0.0038,28.8146,22.7214,19.4624,2.0911,0.0042,5.1672,3.9030,2.9490,1.6793,0.0034,4.1508,3.2591,2.7406,0.0205
2019-01-31,21614112000.0,14.8548,0.0000,28.8146,22.7226,19.4633,2.0576,0.0000,5.1672,3.9038,2.9496,1.6524,0.0000,4.1508,3.2595,2.7441,0.0208
2019-01-30,21800103000.0,14.9826,0.0004,28.8146,22.7253,19.4633,2.0753,0.0004,5.1672,3.9038,2.9496,1.6666,0.0004,4.1508,3.2599,2.7446,0.0207
2019-01-29,21663057000.0,14.8884,0.0000,28.8147,22.7281,19.4633,2.0622,0.0000,5.1672,3.9038,2.9496,1.6561,0.0000,4.1516,3.2603,2.7446,0.0208
2019-01-28,21976305000.0,15.1037,0.0026,28.8147,22.7442,19.4711,2.0921,0.0030,5.1672,3.9049,2.9501,1.6801,0.0021,4.1516,3.2604,2.7448,0.0205
2019-01-25,21888204000.0,15.0432,0.0004,28.8147,22.7603,19.4768,2.0837,0.0009,5.1672,3.9061,2.9508,1.6734,0.0004,4.1516,3.2606,2.7457,0.0206
2019-01-24,21907782000.0,15.0566,0.0009,28.8147,22.7621,19.4774,2.0855,0.0017,5.1672,3.9076,2.9509,1.6749,0.0009,4.1516,3.2613,2.7460,0.0206
2019-01-23,21888204000.0,15.0432,0.0004,28.8269,22.7652,19.4863,2.0837,0.0009,5.1672,3.9096,2.9526,1.6734,0.0004,4.1516,3.2625,2.7465,0.0206
2019-01-22,22035039000.0,15.1441,0.0013,28.8644,22.7710,19.4900,2.0976,0.0017,5.1672,3.9101,2.9529,1.6846,0.0009,4.1516,3.2637,2.7484,0.0204
2019-01-21,22465755000.0,15.4401,0.0085,28.8704,22.7756,19.5000,2.1386,0.0072,5.1672,3.9111,2.9538,1.7175,0.0068,4.1516,3.2646,2.7487,0.0200
2019-01-18,22779003000.0,15.6554,0.0196,28.8836,22.7764,19.5224,2.1685,0.0098,5.1672,3.9141,2.9567,1.7415,0.0094,4.1516,3.2659,2.7492,0.0198
2019-01-17,22230819000.0,15.2786,0.0030,28.8836,22.7812,19.5347,2.1163,0.0051,5.1672,3.9141,2.9575,1.6995,0.0021,4.1516,3.2659,2.7496,0.0203
2019-01-16,22661535000.0,15.5746,0.0145,28.9281,22.7859,19.5452,2.1573,0.0077,5.1672,3.9147,2.9591,1.7325,0.0068,4.1516,3.2659,2.7508,0.0199
2019-01-15,22367865000.0,15.3728,0.0051,28.9362,22.7901,19.5526,2.1293,0.0055,5.1672,3.9186,2.9606,1.7100,0.0043,4.1516,3.2662,2.7509,0.0201
2019-01-14,22083984000.0,15.1777,0.0013,28.9483,22.7959,19.5546,2.1023,0.0026,5.1672,3.9221,2.9623,1.6883,0.0009,4.1516,3.2665,2.7513,0.0204
2019-01-11,22661535000.0,15.5746,0.0136,28.9594,22.7975,19.5616,2.1573,0.0068,5.1672,3.9249,2.9626,1.7325,0.0060,4.1516,3.2668,2.7520,0.0199
2019-01-10,22387443000.0,15.3863,0.0064,28.9594,22.7993,19.5648,2.1312,0.0055,5.1672,3.9253,2.9626,1.7115,0.0043,4.1516,3.2679,2.7527,0.0201
2019-01-09,22994361000.0,15.8034,0.0192,28.9678,22.8014,19.5648,2.1890,0.0072,5.1672,3.9259,2.9638,1.7579,0.0072,4.1516,3.2697,2.7546,0.0196
2019-01-08,22739847000.0,15.6285,0.0145,28.9758,22.8061,19.5680,2.1647,0.0064,5.1672,3.9262,2.9643,1.7385,0.0055,4.1516,3.2705,2.7556,0.0198
2019-01-07,23336976000.0,16.0389,0.0264,28.9874,22.8159,19.5756,2.2216,0.0094,5.1672,3.9266,2.9675,1.7841,0.0094,4.1516,3.2714,2.7582,0.0193
2019-01-04,23660013000.0,16.2609,0.0366,28.9874,22.8224,19.5756,2.2523,0.0149,5.1672,3.9282,2.9687,1.8088,0.0149,4.1516,3.2733,2.7583,0.0190
2019-01-03,23885160000.0,16.4156,0.0409,28.9874,22.8224,19.5763,2.2738,0.0175,5.1672,3.9314,2.9697,1.8260,0.0175,4.1516,3.2739,2.7592,0.0189
2019-01-02,23963472000.0,16.4694,0.0422,28.9874,22.8224,19.5773,2.2812,0.0179,5.1672,3.9346,2.9697,1.8320,0.0179,4.1516,3.2744,2.7607,0.0188
2018-12-28,24335454000.0,16.7251,0.0523,28.9874,22.8330,19.5832,2.3166,0.0209,5.1672,3.9388,2.9698,1.8604,0.0209,4.1516,3.2759,2.7619,0.0185
2018-12-27,24061362000.0,16.5367,0.0438,28.9874,22.8334,19.5865,2.2905,0.0192,5.1672,3.9388,2.9706,1.8395,0.0192,4.1516,3.2766,2.7632,0.0187
2018-12-26,24051573000.0,16.5300,0.0434,28.9874,22.8468,19.5984,2.2896,0.0187,5.1672,3.9388,2.9718,1.8387,0.0187,4.1516,3.2778,2.7635,0.0187
2018-12-25,23591490000.0,16.2138,0.0336,28.9874,22.8628,19.6136,2.2458,0.0136,5.1672,3.9396,2.9720,1.8036,0.0136,4.1516,3.2790,2.7637,0.0191
2018-12-24,23483811000.0,16.1398,0.0307,28.9874,22.8661,19.6156,2.2356,0.0119,5.1672,3.9406,2.9748,1.7953,0.0119,4.1516,3.2796,2.7641,0.0192
2018-12-21,22377654000.0,15.3795,0.0055,28.9874,22.8753,19.6228,2.1303,0.0051,5.1672,3.9507,2.9770,1.7108,0.0038,4.1516,3.2798,2.7664,0.0201
2018-12-20,21858837000.0,15.0230,0.0000,28.9874,22.8760,19.6241,2.0809,0.0000,5.1672,3.9515,2.9781,1.6711,0.0000,4.1516,3.2808,2.7671,0.0206
2018-12-19,22739847000.0,15.6285,0.0136,28.9874,22.8811,19.6288,2.1647,0.0055,5.1672,3.9532,2.9782,1.7385,0.0047,4.1516,3.2819,2.7677,0.0198
2018-12-18,23141196000.0,15.9043,0.0204,28.9874,22.8864,19.6364,2.2029,0.0072,5.1672,3.9549,2.9786,1.7691,0.0068,4.1516,3.2823,2.7690,0.0195
2018-12-17,23425077000.0,16.0994,0.0268,28.9874,22.8890,19.6440,2.2300,0.0089,5.1672,3.9574,2.9820,1.7908,0.0089,4.1516,3.2854,2.7698,0.0192
2018-12-14,24090729000.0,16.5569,0.0409,28.9874,22.9005,19.6440,2.2933,0.0157,5.1672,3.9637,2.9823,1.8417,0.0157,4.1516,3.2883,2.7709,0.0187
2018-12-13,23738325000.0,16.3147,0.0353,28.9874,22.9058,19.6456,2.2598,0.0128,5.1672,3.9639,2.9839,1.8148,0.0128,4.1516,3.2892,2.7712,0.0190
2018-12-12,23738325000.0,16.3147,0.0353,28.9874,22.9118,19.6688,2.2598,0.0128,5.1672,3.9658,2.9848,1.8148,0.0128,4.1516,3.2910,2.7712,0.0190
2018-12-11,23346765000.0,16.0456,0.0251,28.9874,22.9128,19.6896,2.2225,0.0077,5.1672,3.9692,2.9855,1.7849,0.0077,4.1516,3.2927,2.7740,0.0193
2018-12-10,23053095000.0,15.8438,0.0183,28.9874,22.9132,19.6969,2.1946,0.0060,5.1672,3.9766,2.9886,1.7624,0.0055,4.1516,3.2945,2.7755,0.0195
2018-12-07,23053095000.0,15.8438,0.0183,28.9874,22.9199,19.7048,2.1946,0.0060,5.1672,3.9847,2.9911,1.7624,0.0055,4.1516,3.2975,2.7793,0.0195
2018-12-06,23395710000.0,16.0792,0.0247,28.9874,22.9222,19.7063,2.2272,0.0072,5.1672,3.9857,2.9917,1.7886,0.0072,4.1516,3.2975,2.7805,0.0192
2018-12-05,24619335000.0,16.9202,0.0524,28.9874,22.9254,19.7063,2.3437,0.0175,5.1672,3.9908,2.9928,1.8821,0.0166,4.1516,3.2975,2.7817,0.0183
2018-12-04,24599757000.0,16.9067,0.0515,28.9874,22.9262,19.7139,2.3418,0.0170,5.1672,3.9948,2.9932,1.8807,0.0162,4.1516,3.2975,2.7823,0.0183
2018-12-03,24423555000.0,16.7856,0.0477,29.0077,22.9262,19.7139,2.3250,0.0158,5.1805,3.9954,2.9932,1.8672,0.0153,4.1527,3.2975,2.7823,0.0184
2018-11-30,24012417000.0,16.5031,0.0371,29.0077,22.9262,19.7215,2.2859,0.0128,5.1805,3.9960,2.9942,1.8358,0.0128,4.1527,3.2975,2.7830,0.0188
2018-11-29,23444655000.0,16.1129,0.0260,29.0077,22.9271,19.7276,2.2318,0.0072,5.1805,3.9964,2.9955,1.7923,0.0072,4.1527,3.2980,2.7842,0.0192
2018-11-28,23767692000.0,16.3349,0.0333,29.0077,22.9280,19.7276,2.2626,0.0107,5.1805,3.9968,2.9957,1.8170,0.0107,4.1527,3.2985,2.7842,0.0189
2018-11-27,23728536000.0,16.3080,0.0329,29.0077,22.9324,19.7406,2.2589,0.0102,5.1805,3.9973,2.9960,1.8140,0.0102,4.1527,3.3002,2.7845,0.0190
2018-11-26,23846004000.0,16.3887,0.0333,29.0266,22.9367,19.7406,2.2700,0.0102,5.1805,3.9977,2.9960,1.8230,0.0102,4.1533,3.3019,2.7845,0.0189
2018-11-23,23640435000.0,16.2474,0.0308,29.0266,22.9373,19.7565,2.2505,0.0094,5.1805,3.9987,2.9968,1.8073,0.0094,4.1533,3.3026,2.7867,0.0190
2018-11-22,24198408000.0,16.6309,0.0385,29.0266,22.9379,19.7582,2.3036,0.0107,5.1805,3.9998,2.9968,1.8500,0.0107,4.1533,3.3034,2.7876,0.0186
2018-11-21,23983050000.0,16.4829,0.0346,29.0266,22.9431,19.7606,2.2831,0.0103,5.1805,4.0021,2.9970,1.8335,0.0103,4.1533,3.3035,2.7881,0.0188
2018-11-20,23552334000.0,16.1869,0.0278,29.0266,22.9483,19.7822,2.2421,0.0081,5.1805,4.0044,2.9973,1.8006,0.0081,4.1533,3.3037,2.7895,0.0191
2018-11-19,24501867000.0,16.8395,0.0445,29.0394,22.9508,19.7822,2.3325,0.0120,5.1933,4.0057,2.9973,1.8732,0.0116,4.1534,3.3039,2.7895,0.0184
2018-11-16,24345243000.0,16.7318,0.0420,29.0394,22.9534,19.7885,2.3176,0.0103,5.1933,4.0069,2.9981,1.8612,0.0103,4.1534,3.3040,2.7904,0.0185
2018-11-15,24384399000.0,16.7587,0.0424,29.0394,22.9561,19.8037,2.3213,0.0103,5.1933,4.0086,2.9981,1.8642,0.0103,4.1534,3.3046,2.7965,0.0185
2018-11-14,24217986000.0,16.6444,0.0377,29.0394,22.9589,19.8037,2.3055,0.0099,5.1933,4.0102,3.0015,1.8515,0.0099,4.1534,3.3051,2.7975,0.0186
2018-11-13,24394188000.0,16.7655,0.0424,29.0394,22.9709,19.8041,2.3222,0.0099,5.1933,4.0115,3.0016,1.8649,0.0099,4.1534,3.3057,2.7987,0.0185
2018-11-12,23894949000.0,16.4223,0.0334,29.0657,22.9829,19.8041,2.2747,0.0094,5.1945,4.0127,3.0016,1.8268,0.0094,4.1554,3.3062,2.7987,0.0188
2018-11-09,23444655000.0,16.1129,0.0262,29.0657,22.9867,19.8050,2.2318,0.0073,5.1945,4.0127,3.0019,1.7923,0.0073,4.1554,3.3071,2.7987,0.0192
2018-11-08,23297820000.0,16.0120,0.0223,29.0657,22.9906,19.8050,2.2179,0.0064,5.1945,4.0127,3.0022,1.7811,0.0064,4.1554,3.3080,2.8010,0.0193
2018-11-07,23630646000.0,16.2407,0.0292,29.0657,22.9920,19.8083,2.2495,0.0077,5.1945,4.0127,3.0045,1.8066,0.0077,4.1554,3.3080,2.8025,0.0191
2018-11-06,23346765000.0,16.0456,0.0241,29.0657,22.9933,19.8125,2.2225,0.0064,5.1945,4.0127,3.0047,1.7849,0.0064,4.1554,3.3080,2.8028,0.0193
2018-11-05,23571912000.0,16.2003,0.0271,29.0730,22.9960,19.8125,2.2440,0.0069,5.2005,4.0134,3.0047,1.8021,0.0069,4.1559,3.3086,2.8028,0.0191
2018-11-02,23689380000.0,16.2811,0.0292,29.0730,22.9986,19.8158,2.2551,0.0069,5.2005,4.0141,3.0049,1.8111,0.0069,4.1559,3.3091,2.8038,0.0190
2018-11-01,23092251000.0,15.8707,0.0189,29.0730,22.9994,19.8166,2.1983,0.0060,5.2005,4.0145,3.0049,1.7654,0.0056,4.1559,3.3091,2.8048,0.0195
2018-10-31,23503389000.0,16.1532,0.0258,29.0730,23.0002,19.8206,2.2374,0.0060,5.2005,4.0150,3.0054,1.7968,0.0060,4.1559,3.3091,2.8064,0.0192
2018-10-30,21946938000.0,15.0835,0.0000,29.0730,23.0009,19.8265,2.0893,0.0009,5.2005,4.0160,3.0066,1.6778,0.0000,4.1559,3.3119,2.8068,0.0205
2018-10-29,21300864000.0,15.3582,0.0030,29.0752,23.0016,19.8265,2.0842,0.0004,5.2048,4.0170,3.0066,1.6913,0.0004,4.1567,3.3148,2.8068,0.0211
2018-10-26,21594534000.0,15.5700,0.0108,29.0752,23.0063,19.8277,2.1129,0.0026,5.2048,4.0182,3.0072,1.7147,0.0026,4.1567,3.3161,2.8075,0.0209
2018-10-25,21594534000.0,15.5700,0.0108,29.0752,23.0110,19.8329,2.1129,0.0026,5.2048,4.0194,3.0079,1.7147,0.0026,4.1567,3.3173,2.8085,0.0209
2018-10-24,21702213000.0,15.6476,0.0125,29.0752,23.0171,19.8332,2.1235,0.0026,5.2048,4.0203,3.0084,1.7232,0.0026,4.1567,3.3176,2.8085,0.0207
2018-10-23,21467277000.0,15.4782,0.0060,29.0752,23.0233,19.8404,2.1005,0.0009,5.2048,4.0211,3.0097,1.7046,0.0009,4.1567,3.3178,2.8088,0.0210
2018-10-22,22397232000.0,16.1487,0.0229,29.0815,23.0258,19.8404,2.1915,0.0030,5.2071,4.0211,3.0097,1.7784,0.0030,4.1627,3.3194,2.8088,0.0201
2018-10-19,21457488000.0,15.4712,0.0056,29.0815,23.0282,19.8503,2.0995,0.0004,5.2071,4.0211,3.0097,1.7038,0.0004,4.1627,3.3209,2.8088,0.0210
2018-10-18,21271497000.0,15.3371,0.0022,29.0815,23.0286,19.8522,2.0813,0.0000,5.2071,4.0217,3.0099,1.6890,0.0000,4.1627,3.3221,2.8119,0.0212
2018-10-17,21535800000.0,15.5276,0.0086,29.0815,23.0289,19.8569,2.1072,0.0009,5.2071,4.0224,3.0123,1.7100,0.0009,4.1627,3.3233,2.8127,0.0209
2018-10-16,21526011000.0,15.5206,0.0082,29.0815,23.0323,19.8588,2.1062,0.0004,5.2071,4.0226,3.0140,1.7092,0.0004,4.1627,3.3234,2.8127,0.0209
2018-10-15,21486855000.0,15.4923,0.0052,29.1169,23.0357,19.8588,2.1024,0.0000,5.2071,4.0228,3.0140,1.7061,0.0000,4.1642,3.3235,2.8127,0.0210
2018-10-12,22005672000.0,15.8664,0.0138,29.1169,23.0378,19.8588,2.1532,0.0004,5.2071,4.0229,3.0146,1.7473,0.0004,4.1642,3.3243,2.8139,0.0205
2018-10-11,21897993000.0,15.7888,0.0126,29.1169,23.0399,19.8645,2.1426,0.0000,5.2071,4.0231,3.0147,1.7388,0.0000,4.1642,3.3251,2.8141,0.0206
2018-10-10,24041784000.0,17.3345,0.0468,29.1169,23.0410,19.8655,2.3524,0.0013,5.2071,4.0235,3.0157,1.9090,0.0013,4.1642,3.3253,2.8156,0.0187
2018-10-09,24071151000.0,17.3557,0.0468,29.1169,23.0421,19.8694,2.3553,0.0013,5.2071,4.0240,3.0169,1.9113,0.0013,4.1642,3.3255,2.8164,0.0187
2018-10-08,23885160000.0,17.2216,0.0438,29.1190,23.0471,19.8694,2.3371,0.0004,5.2124,4.0242,3.0169,1.8965,0.0004,4.1642,3.3256,2.8164,0.0189
2018-09-28,24932583000.0,17.9768,0.0690,29.1190,23.0520,19.8694,2.4396,0.0056,5.2124,4.0245,3.0169,1.9797,0.0056,4.1642,3.3257,2.8178,0.0181
2018-09-27,24746592000.0,17.8427,0.0642,29.1190,23.0619,19.8721,2.4214,0.0039,5.2124,4.0253,3.0177,1.9649,0.0035,4.1642,3.3260,2.8189,0.0182
2018-09-26,24756381000.0,17.8497,0.0651,29.1190,23.0718,19.8745,2.4223,0.0039,5.2124,4.0261,3.0188,1.9657,0.0035,4.1642,3.3263,2.8189,0.0182
2018-09-25,24756381000.0,17.8497,0.0651,29.1190,23.0753,19.8884,2.4223,0.0039,5.2124,4.0278,3.0188,1.9657,0.0035,4.1642,3.3263,2.8193,0.0182
2018-09-21,24805326000.0,17.8850,0.0660,29.1200,23.0788,19.8884,2.4271,0.0039,5.2138,4.0295,3.0188,1.9696,0.0035,4.1668,3.3263,2.8193,0.0182
2018-09-20,24423555000.0,17.6097,0.0556,29.1200,23.0876,19.8884,2.3897,0.0017,5.2138,4.0323,3.0193,1.9393,0.0017,4.1668,3.3270,2.8213,0.0184
2018-09-19,24374610000.0,17.5745,0.0522,29.1200,23.0963,19.8912,2.3850,0.0013,5.2138,4.0352,3.0229,1.9354,0.0013,4.1668,3.3277,2.8214,0.0185
2018-09-18,24315876000.0,17.5321,0.0504,29.1244,23.0987,19.8984,2.3792,0.0009,5.2138,4.0362,3.0231,1.9307,0.0009,4.1668,3.3297,2.8214,0.0185
2018-09-17,23738325000.0,17.1157,0.0404,29.1440,23.0987,19.9177,2.3227,0.0000,5.2138,4.0402,3.0240,1.8849,0.0000,4.1668,3.3308,2.8229,0.0190
2018-09-14,24031995000.0,17.3274,0.0452,29.1450,23.1021,19.9188,2.3514,0.0000,5.2138,4.0479,3.0246,1.9082,0.0000,4.1668,3.3329,2.8236,0.0187
2018-09-13,24482289000.0,17.6521,0.0552,29.1450,23.1058,19.9191,2.3955,0.0000,5.2138,4.0479,3.0246,1.9440,0.0000,4.1668,3.3332,2.8248,0.0184
