日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PS-TTM,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2025-08-22,=24.7200,=24.7200,=24.7200,=24.7200,=85598670891.6,=51300115852.0,=21500672252.4,,=0.1678,,,,
2025-08-21,=24.6400,=24.6400,=24.6400,=24.6400,=85321652539.2,=51134096059.0,=21431090788.8,,=0.1673,,,,
2025-08-20,=24.8200,=24.8200,=24.8200,=24.8200,=85944943832.1,=51507640592.0,=21587649081.9,,=0.1685,,,,
2025-08-19,=24.5100,=24.5100,=24.5100,=24.5100,=84871497716.55,=50864313897.0,=21318020910.45,,=0.1664,,,,
2025-08-18,=24.8800,=24.8800,=24.8800,=24.8800,=86152707596.4,=51632155436.0,=21639835179.6,,=0.1689,,,,
2025-08-15,=25.3400,=25.3400,=25.3400,=25.3400,=87745563122.7,=52586769243.0,=22039928595.3,,=0.1720,,,,
2025-08-14,=24.7200,=24.7200,=24.7200,=24.7200,=85598670891.6,=51300115852.0,=21500672252.4,,=0.1678,,,,
2025-08-13,=24.9100,=24.9100,=24.9100,=24.9100,=86256589478.55,=51694412859.0,=21665928228.45,,=0.1691,,,,
2025-08-12,=24.0300,=24.0300,=24.0300,=24.0300,=83209387602.15,=49868195142.0,=20900532128.85,,=0.1631,,,,
2025-08-11,=24.0200,=24.0200,=24.0200,=24.0200,=83174760308.1,=49847442668.0,=20891834445.9,,=0.1631,,,,
2025-08-08,=23.8300,=23.8300,=23.8300,=23.8300,=82516841721.15,=49453145661.0,=20726578469.85,,=0.1618,,,,
2025-08-07,=23.4600,=23.4600,=23.4600,=23.4600,=81235631841.3,=48685304121.0,=20404764200.7,,=0.1593,,,,
2025-08-06,=23.5200,=23.5200,=23.5200,=23.5200,=81443395605.6,=48809818966.0,=20456950298.4,,=0.1597,,,,
2025-08-05,=22.9300,=22.9300,=22.9300,=22.9300,=79400385256.65,=47585422997.0,=19943787004.35,,=0.1557,,,,
2025-08-04,=22.7100,=22.7100,=22.7100,=22.7100,=78638584787.55,=47128868568.0,=19752437979.45,,=0.1542,,,,
2025-08-01,=22.5600,=22.5600,=22.5600,=22.5600,=78119175376.8,=46817581457.0,=19621972735.2,,=0.1532,,,,
2025-07-31,=22.4800,=22.4800,=22.4800,=22.4800,=77842157024.4,=46651561664.0,=19552391271.6,,=0.1526,,,,
2025-07-30,=23.4500,=23.4500,=23.4500,=23.4500,=81201004547.25,=48664551647.0,=20396066517.75,,=0.1592,,,,
2025-07-29,=23.6500,=23.6500,=23.6500,=23.6500,=81893550428.25,=49079601128.0,=20570020176.75,,=0.1606,,,,
2025-07-28,=23.8900,=23.8900,=23.8900,=23.8900,=82724605485.45,=49577660505.0,=20778764567.55,,=0.1622,,,,
2025-07-25,=23.9600,=23.9600,=23.9600,=23.9600,=82966996543.8,=49722927824.0,=20839648348.2,,=0.1627,,,,
2025-07-24,=24.3800,=24.3800,=24.3800,=24.3800,=84421342893.9,=50594531734.0,=21204951032.1,,=0.1655,,,,
2025-07-23,=23.8400,=23.8400,=23.8400,=23.8400,=82551469015.2,=49473898135.0,=20735276152.8,,=0.1619,,,,
2025-07-22,=24.0900,=24.0900,=24.0900,=24.0900,=83417151366.45,=49992709986.0,=20952718226.55,,=0.1636,,,,
2025-07-21,=24.4000,=24.4000,=24.4000,=24.4000,=84490597482.0,=50636036682.0,=21222346398.0,,=0.1657,,,,
2025-07-18,=23.5700,=23.5700,=23.5700,=23.5700,=81616532075.85,=48913581336.0,=20500438713.15,,=0.1600,,,,
2025-07-17,=23.1700,=23.1700,=23.1700,=23.1700,=80231440313.85,=48083482374.0,=20152531395.15,,=0.1573,,,,
2025-07-16,=23.2100,=23.2100,=23.2100,=23.2100,=80369949490.05,=48166492270.0,=20187322126.95,,=0.1576,,,,
2025-07-15,=23.4100,=23.4100,=23.4100,=23.4100,=81062495371.05,=48581541751.0,=20361275785.95,,=0.1589,,,,
2025-07-14,=23.6000,=23.6000,=23.6000,=23.6000,=81720413958.0,=48975838758.0,=20526531762.0,,=0.1602,,,,
2025-07-11,=23.4800,=23.4800,=23.4800,=23.4800,=81304886429.4,=48726809069.0,=20422159566.6,,=0.1594,,,,
2025-07-10,=23.0600,=23.0600,=23.0600,=23.0600,=79850540079.3,=47855205159.0,=20056856882.7,,=0.1566,,,,
2025-07-09,=22.9100,=22.9100,=22.9100,=22.9100,=79331130668.55,=47543918049.0,=19926391638.45,,=0.1555,,,,
2025-07-08,=23.4100,=23.4100,=23.4100,=23.4100,=81062495371.05,=48581541751.0,=20361275785.95,,=0.1589,,,,
2025-07-07,=23.2700,=23.2700,=23.2700,=23.2700,=80577713254.35,=48291007114.0,=20239508224.65,,=0.1580,,,,
2025-07-04,=23.4800,=23.4800,=23.4800,=23.4800,=81304886429.4,=48726809069.0,=20422159566.6,,=0.1594,,,,
