date,市值(元),PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率
2023-09-08,29383548486.14,5.8043,0.4962,8.8606,5.8242,4.0932,9.3685,0.6016,12.2101,8.2695,5.7891,40.2041,0.2995,89.6973,55.1628,29.2805,0.0022
2023-09-07,29951483706.94,5.9165,0.5085,8.8606,5.8256,4.0932,9.5496,0.6140,12.2101,8.2685,5.7891,40.9812,0.3073,89.6973,55.1637,29.2805,0.0021
2023-09-06,31115750909.58,6.1464,0.5361,8.8606,5.8242,4.0932,9.9208,0.6477,12.2101,8.2676,5.7891,42.5742,0.3364,89.6973,55.1646,29.2805,0.0021
2023-09-05,31094453338.8,6.1422,0.5353,8.8694,5.8213,4.0913,9.9140,0.6470,12.2166,8.2589,5.7884,42.5451,0.3350,89.7933,55.1734,29.2762,0.0021
2023-09-04,31832769125.84,6.2881,0.5559,8.8694,5.8185,4.0913,10.1494,0.6659,12.2166,8.2502,5.7884,43.5553,0.3516,89.7933,55.1822,29.2762,0.0020
2023-09-01,31413916900.5,6.2053,0.5458,8.8694,5.8148,4.0913,10.0159,0.6532,12.2166,8.2474,5.7884,42.9822,0.3436,89.7933,55.1907,29.2762,0.0020
2023-08-31,32358109205.08,6.3918,0.5685,8.8694,5.8110,4.0913,10.3169,0.6897,12.2166,8.2445,5.7884,44.2741,0.3624,89.7933,55.1992,29.2762,0.0020
2023-08-30,32244522160.92,6.3694,0.5683,8.8694,5.8106,4.0913,10.2807,0.6868,12.2166,8.2436,5.7884,44.1187,0.3604,89.7933,55.2036,29.2762,0.0020
2023-08-29,32052844023.9,6.3315,0.5620,8.8966,5.8102,4.0847,10.2196,0.6778,12.2247,8.2428,5.7828,43.8564,0.3557,89.8165,55.2080,29.2402,0.0020
2023-08-28,31577198276.48,6.2376,0.5508,8.8966,5.8102,4.0847,10.0679,0.6584,12.2247,8.2396,5.7828,43.2056,0.3487,89.8165,55.2824,29.2402,0.0020
2023-08-25,31094453338.8,6.1422,0.5374,8.8966,5.8102,4.0847,9.9140,0.6495,12.2247,8.2365,5.7828,42.5451,0.3363,89.8165,55.3567,29.2402,0.0021
2023-08-24,33295202319.4,6.8308,0.6201,8.8966,5.8095,4.0847,10.4957,0.7086,12.2247,8.2307,5.7828,37.8788,0.2859,89.8165,55.3969,29.2402,0.0019
2023-08-23,33508178027.2,6.8745,0.6282,8.8966,5.8088,4.0847,10.5628,0.7145,12.2247,8.2249,5.7828,38.1211,0.2882,89.8165,55.4371,29.2402,0.0019
2023-08-22,35467554538.96,7.2765,0.6731,8.9115,5.8066,4.0830,11.1804,0.7655,12.2432,8.2224,5.7809,40.3502,0.3005,89.8433,55.4685,29.2154,0.0018
2023-08-21,33976724584.36,6.9706,0.6377,8.9115,5.8045,4.0830,10.7105,0.7274,12.2432,8.2199,5.7809,38.6541,0.2913,89.8433,55.4999,29.2154,0.0019
2023-08-18,33366194222.0,6.8454,0.6253,8.9115,5.8039,4.0830,10.5180,0.7124,12.2432,8.2175,5.7809,37.9596,0.2865,89.8433,55.5212,29.2154,0.0019
2023-08-17,35623736724.68,7.3085,0.6770,8.9115,5.8033,4.0830,11.2297,0.7663,12.2432,8.2150,5.7809,40.5279,0.3004,89.8433,55.5425,29.2154,0.0018
2023-08-16,34878321747.38,7.1556,0.6575,8.9115,5.8017,4.0830,10.9947,0.7507,12.2432,8.2142,5.7809,39.6799,0.2967,89.8433,55.5825,29.2154,0.0018
2023-08-15,35737323768.84,7.3318,0.6788,8.9387,5.8000,4.0815,11.2655,0.7666,12.2528,8.2135,5.7801,40.6571,0.3013,89.8837,55.6225,29.1989,0.0018
2023-08-14,36205870326.0,7.4279,0.6902,8.9387,5.7996,4.0815,11.4132,0.7719,12.2528,8.2126,5.7801,41.1902,0.3081,89.8837,55.6365,29.1989,0.0018
2023-08-11,35957398666.9,7.3770,0.6867,8.9387,5.7992,4.0815,11.3349,0.7691,12.2528,8.2118,5.7801,40.9075,0.3044,89.8837,55.6505,29.1989,0.0018
2023-08-10,36745408785.76,7.5386,0.7004,8.9387,5.7981,4.0815,11.5833,0.7778,12.2528,8.2104,5.7801,41.8040,0.3162,89.8837,55.6548,29.1989,0.0017
2023-08-09,37462427002.02,7.6857,0.7179,8.9387,5.7971,4.0815,11.8093,0.7887,12.2528,8.2091,5.7801,42.6197,0.3341,89.8837,55.6591,29.1989,0.0017
2023-08-08,39535390557.94,8.1110,0.7576,8.9397,5.7963,4.0799,12.4628,0.8085,12.2552,8.2076,5.7609,44.9780,0.3697,90.0352,55.7036,29.0648,0.0016
2023-08-07,40941030229.42,8.3994,0.7769,8.9397,5.7956,4.0799,12.9059,0.8245,12.2528,8.2061,5.7609,46.5772,0.3970,90.0352,55.7481,29.0648,0.0016
2023-08-04,40273706344.98,8.2625,0.7695,8.9397,5.7955,4.0799,12.6955,0.8161,12.2432,8.1958,5.7609,45.8180,0.3834,90.0352,55.7672,29.0648,0.0016
2023-08-03,37987767081.26,7.7935,0.7317,8.9397,5.7954,4.0799,11.9749,0.7966,12.2247,8.1854,5.7609,43.2174,0.3453,90.0352,55.7862,29.0648,0.0017
2023-08-02,38754479629.34,7.9508,0.7454,8.9397,5.7944,4.0799,12.2166,0.7992,12.2247,8.1850,5.7609,44.0896,0.3544,90.0352,55.7960,29.0648,0.0016
2023-08-01,38172346028.02,7.8314,0.7358,8.9413,5.7934,4.0799,12.0331,0.7974,12.2432,8.1845,5.7595,43.4274,0.3468,90.2458,55.8057,29.0404,0.0017
2023-07-31,36844797449.4,7.5590,0.7035,8.9413,5.7931,4.0799,11.6146,0.7829,12.2432,8.1817,5.7595,41.9171,0.3187,90.2458,55.8413,29.0404,0.0017
2023-07-28,37341740767.6,7.6610,0.7189,8.9413,5.7928,4.0799,11.7713,0.7906,12.2432,8.1788,5.7595,42.4824,0.3317,90.2458,55.8770,29.0404,0.0017
2023-07-27,37973568700.74,7.7906,0.7321,8.9413,5.7926,4.0799,11.9704,0.7971,12.2432,8.1781,5.7595,43.2012,0.3441,90.2458,55.8876,29.0404,0.0017
2023-07-26,39045546430.0,8.0105,0.7486,8.9413,5.7923,4.0799,12.3083,0.8042,12.2432,8.1774,5.7595,44.4208,0.3565,90.2458,55.8983,29.0404,0.0016
2023-07-25,41033319702.8,8.4183,0.7769,8.9660,5.7916,4.0778,12.9349,0.8258,12.2432,8.1774,5.7573,46.6822,0.3957,90.2507,55.8983,29.0121,0.0016
2023-07-24,40145920920.3,8.2363,0.7678,8.9660,5.7910,4.0778,12.6552,0.8146,12.2247,8.1774,5.7573,45.6726,0.3781,90.2507,55.8983,29.0121,0.0016
2023-07-21,39485696226.12,8.1008,0.7571,8.9660,5.7867,4.0778,12.4471,0.8095,12.2101,8.1760,5.7573,44.9215,0.3671,90.2507,55.9097,29.0121,0.0016
2023-07-20,41047518083.32,8.4212,0.7770,8.9660,5.7825,4.0778,12.9394,0.8266,12.1981,8.1747,5.7573,46.6983,0.3958,90.2507,55.9211,29.0121,0.0016
2023-07-19,45555503898.42,9.3461,0.8104,8.9660,5.7809,4.0778,14.3605,0.8890,12.1246,8.1721,5.7573,51.8269,0.4562,90.2507,55.9400,29.0121,0.0014
2023-07-18,46166034260.78,9.4713,0.8164,8.9660,5.7793,4.0757,14.5529,0.8979,12.1246,8.1695,5.7563,52.5215,0.4626,90.4427,55.9589,28.9591,0.0014
2023-07-17,48402279192.68,9.9301,0.8353,8.9413,5.7749,4.0757,15.2579,0.9347,11.9583,8.1695,5.7563,55.0656,0.4874,90.4427,56.0052,28.9591,0.0013
2023-07-14,46421605110.14,9.5238,0.8184,8.9397,5.7705,4.0757,14.6335,0.9022,11.8859,8.1695,5.7563,52.8123,0.4648,90.4427,56.0515,28.9591,0.0014
2023-07-13,45008866248.4,9.2339,0.8094,8.9387,5.7696,4.0757,14.1882,0.8832,11.8812,8.1688,5.7563,51.2050,0.4528,90.4427,56.0555,28.9591,0.0014
2023-07-12,42126595002.84,8.6426,0.7908,8.9115,5.7686,4.0757,13.2796,0.8412,11.8445,8.1682,5.7563,47.9260,0.4195,90.4427,56.0596,28.9591,0.0015
2023-07-11,46357712397.8,9.5107,0.8181,8.9387,5.7682,4.0738,14.6134,0.9010,11.8445,8.1665,5.7556,52.7396,0.4639,90.4466,56.0709,28.9566,0.0014
2023-07-10,46038248836.1,9.4451,0.8152,8.9115,5.7679,4.0738,14.5127,0.8981,11.8318,8.1648,5.7556,52.3761,0.4614,90.4466,56.0821,28.9566,0.0014
2023-07-07,47905335874.48,9.8282,0.8308,8.8966,5.7676,4.0738,15.1012,0.9266,11.8307,8.1611,5.7556,54.5002,0.4824,90.4466,56.1013,28.9566,0.0013
2023-07-06,48274493768.0,9.9039,0.8341,8.8694,5.7674,4.0738,15.2176,0.9316,11.8214,8.1574,5.7556,54.9202,0.4854,90.4466,56.1204,28.9566,0.0013
2023-07-05,47145722516.66,9.6723,0.8250,8.8606,5.7649,4.0738,14.8618,0.9125,11.8214,8.1491,5.7556,53.6361,0.4728,90.4466,56.1790,28.9566,0.0014
2023-07-04,50681119266.14,10.3977,0.8434,8.8606,5.7625,4.0713,15.9762,0.9579,11.8214,8.1408,5.7554,57.6582,0.5163,90.5350,56.2376,28.9515,0.0013
2023-07-03,48104113201.76,9.8690,0.8332,8.8582,5.7624,4.0713,15.1639,0.9293,11.8207,8.1383,5.7554,54.7264,0.4846,90.5350,56.1790,28.9515,0.0013
2023-06-30,48253196197.22,9.8995,0.8343,8.8371,5.7622,4.0713,15.2109,0.9320,11.8144,8.1359,5.7554,54.8960,0.4848,90.5350,56.2376,28.9515,0.0013
2023-06-29,43021092975.6,8.8261,0.7993,8.8306,5.7621,4.0713,13.5616,0.8578,11.7889,8.1355,5.7554,48.9436,0.4306,90.5350,56.2416,28.9515,0.0015
2023-06-28,40465384482.0,8.3018,0.7778,8.8306,5.7619,4.0713,12.7559,0.8251,11.7617,8.1352,5.7554,46.0361,0.3892,90.5350,56.2456,28.9515,0.0016
2023-06-27,43702615240.56,8.9660,0.8053,8.8371,5.7545,4.0648,13.7764,0.8672,11.7617,8.1336,5.7526,49.7190,0.4389,90.6554,56.2793,28.9196,0.0015
2023-06-26,45633594991.28,9.3621,0.8159,8.8306,5.7470,4.0648,14.3851,0.8953,11.7364,8.1319,5.7526,51.9158,0.4578,90.6554,56.3131,28.9196,0.0014
2023-06-21,50006696191.44,10.2593,0.8423,8.7619,5.7454,4.0648,15.7636,0.9510,11.7295,8.1299,5.7526,56.8909,0.5070,90.6554,56.3169,28.9196,0.0013
2023-06-20,56793522080.0,11.6517,0.8940,8.7089,5.7438,4.0648,17.9030,0.9870,11.6961,8.1280,5.7526,64.6120,0.5879,90.6554,56.3131,28.9196,0.0011
2023-06-19,55586659735.8,11.4041,0.8821,8.6876,5.7434,4.0648,17.5226,0.9825,11.6858,8.1265,5.7526,63.2390,0.5697,90.6554,56.2793,28.9196,0.0011
2023-06-16,48728841944.64,9.9971,0.8369,8.6876,5.7429,4.0636,15.3608,0.9385,11.6858,8.1251,5.7495,55.4371,0.4893,90.7373,56.2456,28.8195,0.0013
2023-06-15,45292833858.8,9.2922,0.8165,8.6842,5.7401,4.0636,14.2777,0.8944,11.6839,8.1218,5.7495,51.5281,0.4568,90.7373,56.2793,28.8195,0.0014
2023-06-14,46712671910.8,9.5835,0.8226,8.6718,5.7374,4.0636,14.7253,0.9107,11.6679,8.1185,5.7495,53.1434,0.4667,90.7373,56.3131,28.8195,0.0014
2023-06-13,43574829815.88,8.9397,0.8078,8.6718,5.7359,4.0636,13.7361,0.8683,11.6352,8.1180,5.7495,49.5736,0.4392,90.7373,56.3169,28.8195,0.0015
2023-06-12,43177275161.32,8.8582,0.8049,8.6699,5.7345,4.0636,13.6108,0.8637,11.6226,8.1175,5.7495,49.1213,0.4338,90.7373,56.3207,28.8195,0.0015
2023-06-09,41807131441.14,8.5771,0.7951,8.6699,5.7337,4.0620,13.1789,0.8449,11.6226,8.1128,5.7495,47.5625,0.4171,90.7575,56.4042,28.8112,0.0015
2023-06-08,39102339952.08,8.0222,0.7633,8.6699,5.7329,4.0620,12.3262,0.8188,11.6214,8.1081,5.7495,44.4854,0.3647,90.7575,56.4877,28.8112,0.0016
2023-06-07,40845794940.45,8.2714,0.7824,8.6699,5.7318,4.0620,12.8758,0.8357,11.6213,8.1041,5.7495,46.4688,0.3989,90.7575,56.4887,28.8112,0.0016
2023-06-06,40313354410.5,8.1636,0.7755,8.6699,5.7307,4.0620,12.7080,0.8294,11.6208,8.1001,5.7495,45.8631,0.3878,90.7575,56.4898,28.8112,0.0016
2023-06-05,40693669074.75,8.2406,0.7805,8.6699,5.7163,4.0620,12.8279,0.8338,11.6196,8.0980,5.7495,46.2958,0.3959,90.7575,56.5009,28.8112,0.0016
2023-06-02,40176441131.37,8.1359,0.7736,8.6718,5.7019,4.0597,12.6648,0.8292,11.6196,8.0958,5.7224,45.7073,0.3842,90.7799,56.5121,28.6512,0.0016
2023-06-01,41479652714.2,8.3998,0.7876,8.6718,5.7007,4.0597,13.0756,0.8410,11.5938,8.0891,5.7224,47.1900,0.4089,90.7799,56.5423,28.6512,0.0015
2023-05-31,42813289470.17,8.6699,0.7994,8.6718,5.6995,4.0597,13.4960,0.8602,11.5866,8.0825,5.7224,48.7072,0.4301,90.7799,56.5725,28.6512,0.0015
2023-05-30,38695749371.89,7.8360,0.7544,8.6718,5.6972,4.0597,12.1981,0.8158,11.5835,8.0811,5.7224,44.0228,0.3604,90.7799,56.5756,28.6512,0.0017
2023-05-29,36251593796.31,7.3411,0.7002,8.6718,5.6950,4.0597,11.4276,0.7947,11.5665,8.0798,5.7224,41.2422,0.3174,90.7799,56.5788,28.6512,0.0018
2023-05-26,35191783598.6,7.1265,0.6744,8.6718,5.6938,4.0539,11.0935,0.7832,11.5835,8.0755,5.7219,40.0365,0.3073,90.9673,56.6011,28.6463,0.0018
2023-05-25,34760760312.45,7.0392,0.6640,8.6718,5.6927,4.0539,10.9576,0.7716,11.5835,8.0712,5.7219,39.5461,0.3047,90.9673,56.6233,28.6463,0.0018
2023-05-24,32494084913.52,6.5802,0.6131,8.6718,5.6906,4.0539,10.2431,0.7048,11.5835,8.0699,5.7219,36.9674,0.2889,90.9673,56.6233,28.6463,0.0020
2023-05-23,31961644383.57,6.4724,0.6026,8.6718,5.6885,4.0539,10.0753,0.6859,11.5835,8.0686,5.7219,36.3617,0.2834,90.9673,56.6233,28.6463,0.0020
2023-05-22,31637109203.41,6.4066,0.5933,8.6718,5.6881,4.0539,9.9730,0.6766,11.5835,8.0627,5.7219,35.9924,0.2807,90.9673,56.6381,28.6463,0.0020
2023-05-19,33619816319.7,6.8081,0.6376,8.6842,5.6876,4.0524,10.5980,0.7437,11.5866,8.0568,5.7200,38.2481,0.2974,90.9830,56.6530,28.6463,0.0019
2023-05-18,37397608651.25,7.5732,0.7213,8.6842,5.6866,4.0524,11.7889,0.8087,11.5866,8.0546,5.7200,42.5460,0.3381,90.9830,56.7000,28.6463,0.0017
2023-05-17,31165519019.74,6.3111,0.5806,8.6842,5.6855,4.0524,9.8243,0.6669,11.5835,8.0525,5.7200,35.4559,0.2749,90.9830,56.7470,28.6463,0.0021
2023-05-16,30420102277.81,6.1602,0.5615,8.6842,5.6847,4.0524,9.5893,0.6461,11.5835,8.0518,5.7200,34.6079,0.2642,90.9830,56.7568,28.6463,0.0021
2023-05-15,32255754390.59,6.5319,0.6081,8.6842,5.6838,4.0524,10.1680,0.6951,11.5835,8.0512,5.7200,36.6963,0.2843,90.9830,56.7666,28.6463,0.0020
2023-05-12,31829801966.63,6.4457,0.5982,8.6876,5.6835,4.0524,10.0337,0.6817,11.5866,8.0500,5.7110,36.2117,0.2811,91.0422,56.7714,28.6419,0.0020
2023-05-11,30876479874.91,6.2526,0.5745,8.6876,5.6832,4.0524,9.7332,0.6592,11.5866,8.0488,5.7110,35.1271,0.2709,91.0422,56.7762,28.6419,0.0021
2023-05-10,31216227641.64,6.3214,0.5817,8.6876,5.6828,4.0524,9.8403,0.6688,11.5866,8.0473,5.7110,35.5136,0.2768,91.0422,56.9074,28.6419,0.0020
2023-05-09,32595502157.32,6.6007,0.6135,8.6876,5.6823,4.0524,10.2751,0.7093,11.5866,8.0458,5.7110,37.0828,0.2873,91.0422,57.0387,28.6419,0.0020
2023-05-08,31408920404.86,6.3604,0.5875,8.6876,5.6775,4.0524,9.9010,0.6741,11.5866,8.0453,5.7110,35.7328,0.2777,91.0422,57.0449,28.6419,0.0020
2023-05-05,30247692963.35,6.1253,0.5591,8.7089,5.6726,4.0408,9.5350,0.6435,11.5938,8.0449,5.7099,34.4118,0.2635,91.2660,57.0510,28.6013,0.0021
2023-05-04,32560006121.99,6.5935,0.6129,8.7089,5.6698,4.0408,10.2639,0.7088,11.5938,8.0439,5.7099,37.0424,0.2860,91.2660,57.0538,28.6013,0.0020
2023-04-28,34983878248.81,7.0844,0.6672,8.7089,5.6669,4.0408,11.0280,0.7759,11.5938,8.0429,5.7099,39.7999,0.3006,91.2660,57.0566,28.6013,0.0018
2023-04-27,31946431797.0,6.4693,0.6009,8.7089,5.6631,4.0408,10.0705,0.6855,11.5938,8.0409,5.7099,36.3444,0.2806,91.2660,57.0781,28.6013,0.0020
2023-04-26,36104538792.8,7.7386,0.7399,8.7089,5.6592,4.0408,10.9289,0.7681,11.5938,8.0388,5.7099,37.6288,0.2883,91.2660,57.0995,28.6013,0.0016
2023-04-25,37422962962.2,8.0212,0.7628,8.7619,5.6537,4.0273,11.3280,0.7899,11.6196,8.0279,5.7086,39.0029,0.2959,91.5617,57.1196,28.4966,0.0015
2023-04-24,40054740438.81,8.5853,0.7926,8.7619,5.6482,4.0273,12.1246,0.8134,11.6196,8.0169,5.7086,41.7457,0.3162,91.5617,57.1398,28.4966,0.0014
2023-04-21,38386426778.3,8.2277,0.7781,8.7619,5.6459,4.0273,11.6196,0.8006,11.5938,8.0161,5.7086,40.0070,0.2997,91.5617,57.1588,28.4966,0.0015
2023-04-20,41870109102.83,8.9744,0.8057,8.7619,5.6436,4.0273,12.6741,0.8281,11.5866,8.0152,5.7086,43.6377,0.3460,91.5617,57.1778,28.4966,0.0014
2023-04-19,39050709725.19,8.3701,0.7853,8.7089,5.6397,4.0273,11.8207,0.8090,11.5835,8.0147,5.7086,40.6993,0.3029,91.5617,57.1876,28.4966,0.0015
2023-04-18,40516188898.1,8.6842,0.7985,8.7619,5.6358,4.0269,12.2643,0.8176,11.5835,8.0142,5.7058,42.2267,0.3245,91.6042,57.1974,28.4966,0.0014
2023-04-17,35409830672.77,7.5897,0.7250,8.7619,5.6324,4.0269,10.7186,0.7545,11.5665,8.0087,5.7058,36.9047,0.2848,91.6042,57.2880,28.4966,0.0016
2023-04-14,36855026396.92,7.8995,0.7578,8.7619,5.6290,4.0269,11.1560,0.7884,11.5665,8.0032,5.7058,38.4109,0.2936,91.6042,57.3787,28.4966,0.0015
2023-04-13,33903784602.34,7.2669,0.6935,8.7619,5.6279,4.0269,10.2627,0.7126,11.5665,8.0016,5.7058,35.3351,0.2759,91.6042,57.3941,28.4966,0.0017
2023-04-12,35998050686.81,7.7158,0.7396,8.7619,5.6268,4.0269,10.8966,0.7685,11.5665,8.0000,5.7058,37.5178,0.2882,91.6042,57.4095,28.4966,0.0016
2023-04-11,36550774665.52,7.8342,0.7539,8.8306,5.6260,4.0262,11.0639,0.7811,11.5835,7.9897,5.7038,38.0938,0.2918,91.6117,57.4181,28.4754,0.0016
2023-04-10,36434144835.15,7.8092,0.7503,8.8306,5.6251,4.0262,11.0286,0.7793,11.5835,7.9793,5.7038,37.9723,0.2908,91.6117,57.4267,28.4754,0.0016
2023-04-07,35597452573.8,7.6299,0.7322,8.8306,5.6232,4.0262,10.7754,0.7600,11.5835,7.9746,5.7038,37.1003,0.2870,91.6117,57.4626,28.4754,0.0016
2023-04-06,33411910969.91,7.1615,0.6816,8.8306,5.6213,4.0262,10.1138,0.6949,11.5835,7.9699,5.7038,34.8225,0.2686,91.6117,57.4985,28.4754,0.0017
2023-04-04,31287219712.3,6.7061,0.6315,8.8306,5.6195,4.0262,9.4707,0.6436,11.5835,7.9658,5.7038,32.6081,0.2554,91.6117,57.5264,28.4754,0.0018
2023-04-03,29512417945.8,6.3256,0.5894,8.8371,5.6177,4.0261,8.9334,0.5993,11.5866,7.9618,5.7022,30.7583,0.2340,91.6267,57.5542,28.4566,0.0019
2023-03-31,24593681621.5,5.2714,0.4550,8.8371,5.6167,4.0261,7.4445,0.4480,11.5866,7.9592,5.7022,25.6320,0.1615,91.6267,57.5783,28.4566,0.0023
2023-03-30,23102848137.64,4.9518,0.4000,8.8371,5.6177,4.0261,6.9933,0.3831,11.5866,7.9618,5.7022,24.0782,0.1430,91.6267,57.6024,28.4754,0.0025
2023-03-29,22976076582.89,4.9247,0.3915,8.8371,5.6195,4.0261,6.9549,0.3752,11.5866,7.9658,5.7022,23.9461,0.1408,91.6267,57.6339,28.4966,0.0025
2023-03-28,21667794137.87,4.6442,0.3155,8.8371,5.6213,4.0261,6.5589,0.3207,11.5866,7.9699,5.7022,22.5825,0.1339,91.6267,57.6653,28.4966,0.0026
2023-03-27,21906124660.8,4.6953,0.3267,8.8606,5.6232,4.0220,6.6310,0.3296,11.5938,7.9746,5.6975,22.8309,0.1345,91.6624,57.6790,28.4966,0.0026
2023-03-24,19928488406.7,4.2714,0.2483,8.8606,5.6251,4.0220,6.0324,0.2471,11.5938,7.9793,5.6975,20.7698,0.1282,91.6624,57.6927,28.6013,0.0029
2023-03-23,19756079092.24,4.2345,0.2379,8.8606,5.6260,4.0220,5.9802,0.2385,11.5938,7.9897,5.6975,20.5901,0.1271,91.6624,57.7809,28.6419,0.0029
2023-03-22,18787544413.95,4.0269,0.2019,8.8606,5.6268,4.0220,5.6870,0.1984,11.5938,8.0000,5.6975,19.5807,0.1167,91.6624,57.8691,28.6463,0.0030
2023-03-21,16292680216.47,3.4921,0.1500,8.8606,5.6279,4.0220,4.9318,0.1559,11.5938,8.0016,5.7022,16.9805,0.0771,91.6624,57.8955,28.6463,0.0035
2023-03-20,16176050386.1,3.4672,0.1472,8.8694,5.6290,4.0220,4.8965,0.1542,11.6208,8.0032,5.7022,16.8590,0.0754,91.6773,57.9219,28.6463,0.0035
2023-03-17,15902223827.84,3.4085,0.1409,8.8694,5.6324,4.0261,4.8136,0.1490,11.6208,8.0087,5.7038,16.5736,0.0725,91.6773,57.9773,28.6512,0.0036
2023-03-16,14989468633.64,3.2128,0.1076,8.8694,5.6358,4.0262,4.5373,0.1345,11.6208,8.0142,5.7058,15.6223,0.0596,91.6773,58.0326,28.8112,0.0038
2023-03-15,15212586570.0,3.2606,0.1135,8.8694,5.6397,4.0273,4.6049,0.1363,11.6208,8.0147,5.7086,15.8548,0.0614,91.6773,58.0771,28.8195,0.0038
2023-03-14,15653751580.53,3.3552,0.1311,8.8694,5.6436,4.0408,4.7384,0.1440,11.6208,8.0152,5.7099,16.3146,0.0662,91.6773,58.1216,28.9196,0.0036
2023-03-13,16044207969.16,3.4389,0.1429,8.8966,5.6459,4.0408,4.8566,0.1506,11.6213,8.0161,5.7099,16.7215,0.0726,91.7553,58.1735,28.9196,0.0036
2023-03-10,15638538993.96,3.3519,0.1295,8.8966,5.6482,4.0524,4.7338,0.1424,11.6213,8.0169,5.7110,16.2988,0.0645,91.7553,58.2254,28.9515,0.0037
2023-03-09,15907294690.03,3.4095,0.1390,8.8966,5.6537,4.0524,4.8152,0.1472,11.6213,8.0279,5.7200,16.5789,0.0704,91.7553,58.2891,28.9566,0.0036
2023-03-08,15760239686.52,3.3780,0.1367,8.8966,5.6592,4.0539,4.7706,0.1455,11.6213,8.0388,5.7219,16.4256,0.0681,91.7553,58.3527,28.9591,0.0036
2023-03-07,15425562781.98,3.3063,0.1216,8.8966,5.6631,4.0597,4.6693,0.1392,11.6213,8.0409,5.7224,16.0768,0.0634,91.7553,58.3702,29.0121,0.0037
2023-03-06,16307892803.04,3.4954,0.1457,8.9115,5.6669,4.0597,4.9364,0.1510,11.6214,8.0429,5.7224,16.9964,0.0717,91.7663,58.3878,29.0121,0.0035
2023-03-03,16480302117.5,3.5324,0.1493,8.9115,5.6698,4.0620,4.9886,0.1540,11.6214,8.0439,5.7495,17.1761,0.0741,91.7663,58.4191,29.0404,0.0035
2023-03-02,16941750576.79,3.6313,0.1541,8.9115,5.6726,4.0636,5.1283,0.1612,11.6214,8.0449,5.7495,17.6570,0.0794,91.7663,58.4503,29.0648,0.0034
2023-03-01,16814979022.04,3.6041,0.1513,8.9115,5.6775,4.0648,5.0899,0.1589,11.6214,8.0453,5.7526,17.5249,0.0771,91.7663,58.4742,29.1989,0.0034
2023-02-28,16323105389.61,3.4987,0.1461,8.9115,5.6823,4.0713,4.9410,0.1514,11.6214,8.0458,5.7554,17.0122,0.0718,91.7663,58.4981,29.2154,0.0035
2023-02-27,15668964167.1,3.3585,0.1320,8.9387,5.6828,4.0713,4.7430,0.1438,11.6226,8.0473,5.7554,16.3305,0.0654,91.7746,58.5429,29.2154,0.0036
2023-02-24,15912365552.22,3.4106,0.1380,8.9387,5.6832,4.0738,4.8167,0.1462,11.6226,8.0488,5.7556,16.5841,0.0690,91.7746,58.5877,29.2402,0.0036
2023-02-23,15547263474.54,3.3324,0.1257,8.9387,5.6835,4.0757,4.7062,0.1416,11.6226,8.0500,5.7563,16.2036,0.0637,91.7746,58.5896,29.2762,0.0037
2023-02-22,15709531064.62,3.3672,0.1328,8.9387,5.6838,4.0778,4.7553,0.1440,11.6226,8.0512,5.7573,16.3727,0.0649,91.7746,58.5915,29.2805,0.0036
2023-02-21,15638538993.96,3.3519,0.1294,8.9387,5.6847,4.0799,4.7338,0.1424,11.6226,8.0518,5.7595,16.2988,0.0638,91.7746,58.6264,29.4552,0.0037
2023-02-20,15856586068.13,3.3987,0.1353,8.9413,5.6855,4.0799,4.7998,0.1442,11.6352,8.0525,5.7595,16.5260,0.0668,91.7915,58.6613,29.4552,0.0036
2023-02-17,15638538993.96,3.3519,0.1295,8.9413,5.6866,4.0799,4.7338,0.1425,11.6352,8.0546,5.7609,16.2988,0.0639,91.7915,58.6889,29.4958,0.0037
2023-02-16,15963074174.12,3.4215,0.1355,8.9413,5.6876,4.0815,4.8320,0.1444,11.6352,8.0568,5.7801,16.6370,0.0663,91.7915,58.7166,29.5690,0.0036
2023-02-15,16759199537.95,3.5921,0.1456,8.9413,5.6881,4.0830,5.0730,0.1533,11.6352,8.0627,5.7809,17.4667,0.0710,91.7915,58.7402,29.5866,0.0034
2023-02-14,16409310046.84,3.5171,0.1428,8.9413,5.6885,4.0847,4.9671,0.1481,11.6352,8.0686,5.7828,17.1021,0.0681,91.7915,58.7639,29.6422,0.0035
2023-02-13,17098947304.68,3.6650,0.1494,8.9676,5.6906,4.0847,5.1759,0.1565,11.6679,8.0699,5.7828,17.8208,0.0741,91.8254,58.7860,29.6422,0.0033
2023-02-10,16460018668.74,3.5280,0.1441,8.9676,5.6927,4.0913,4.9825,0.1483,11.6679,8.0712,5.7884,17.1549,0.0682,91.8254,58.8080,29.6599,0.0035
2023-02-09,16226759008.0,3.4780,0.1412,8.9676,5.6938,4.0932,4.9119,0.1472,11.6679,8.0755,5.7891,16.9118,0.0665,91.8254,58.8349,29.7351,0.0035
2023-02-08,14492524139.02,3.1063,0.0885,8.9676,5.6950,4.0933,4.3869,0.1271,11.6679,8.0798,5.7913,15.1044,0.0552,91.8254,58.8618,29.7710,0.0039
