date,市值(元),PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值
2023-11-02,1326902089180.5,8.2539,0.0592,53.6756,24.9419,10.7770,0.9352,0.3632,1.2588,1.1337,0.7286,0.0593,0.4328,0.3102,0.8072,0.6109,0.3749
2023-11-01,1310430201176.88,8.1515,0.0567,53.6756,24.9419,10.7770,0.9236,0.3546,1.2588,1.1344,0.7286,0.0601,0.4274,0.2942,0.8072,0.6109,0.3749
2023-10-31,1303109362064.16,8.1059,0.0563,53.6756,24.9419,10.7775,0.9184,0.3476,1.2592,1.1344,0.7286,0.0604,0.4250,0.2876,0.8072,0.6111,0.3749
2023-10-30,1304939571842.34,8.5703,0.0641,53.6756,24.9419,10.7775,0.9492,0.3681,1.2595,1.1344,0.7286,0.0603,0.4203,0.2769,0.8072,0.6117,0.3749
2023-10-27,1358015655409.56,8.9189,0.0715,53.6756,24.9419,10.7813,0.9878,0.3815,1.2604,1.1344,0.7286,0.0580,0.4374,0.3244,0.8072,0.6117,0.3749
2023-10-26,1363506284744.1,8.9549,0.0748,53.6756,24.9419,10.7813,0.9918,0.3854,1.2604,1.1344,0.7286,0.0577,0.4392,0.3320,0.8072,0.6117,0.3749
2023-10-25,1341543767405.94,8.8107,0.0661,53.6756,24.9419,10.7830,0.9758,0.3747,1.2604,1.1344,0.7286,0.0587,0.4321,0.3069,0.8072,0.6117,0.3749
2023-10-24,1420242787867.68,9.3276,0.1179,53.6756,24.9419,10.7830,1.0331,0.4043,1.2608,1.1344,0.7286,0.0554,0.4575,0.3669,0.8072,0.6117,0.3749
2023-10-23,1385468802082.26,9.0992,0.0883,53.6756,24.9419,10.7830,1.0078,0.3919,1.2608,1.1344,0.7286,0.0568,0.4463,0.3451,0.8072,0.6117,0.3749
2023-10-20,1407431319420.4202,9.2434,0.1076,53.6756,24.9419,10.7830,1.0238,0.4000,1.2615,1.1349,0.7286,0.0559,0.4534,0.3561,0.8072,0.6118,0.3749
2023-10-19,1416582368311.32,9.3035,0.1142,53.6756,24.9419,10.7830,1.0304,0.4026,1.2615,1.1350,0.7286,0.0556,0.4563,0.3615,0.8072,0.6118,0.3749
2023-10-18,1460507402987.64,9.5920,0.1319,53.6756,24.9419,10.7830,1.0624,0.4256,1.2618,1.1360,0.7286,0.0539,0.4705,0.3862,0.8072,0.6118,0.3749
2023-10-17,1451356354096.74,9.5319,0.1286,53.6756,24.9419,10.7830,1.0557,0.4232,1.2633,1.1360,0.7286,0.0542,0.4675,0.3813,0.8072,0.6118,0.3749
2023-10-16,1427563626980.4,9.3756,0.1204,53.6756,24.9419,10.7865,1.0384,0.4076,1.2633,1.1362,0.7286,0.0551,0.4598,0.3702,0.8072,0.6118,0.3749
2023-10-13,1403770899864.06,9.2194,0.1039,53.6756,24.9419,10.7865,1.0211,0.3975,1.2634,1.1362,0.7286,0.0561,0.4522,0.3536,0.8072,0.6121,0.3749
2023-10-12,1403770899864.06,9.2194,0.1039,53.6756,24.9419,10.7865,1.0211,0.3977,1.2634,1.1362,0.7286,0.0561,0.4522,0.3537,0.8072,0.6122,0.3749
2023-10-11,1401940690085.88,9.2074,0.1019,53.6756,24.9419,10.7973,1.0198,0.3965,1.2638,1.1364,0.7286,0.0561,0.4516,0.3525,0.8072,0.6125,0.3749
2023-10-10,1425733417202.22,9.3636,0.1179,53.6756,24.9419,10.7973,1.0371,0.4051,1.2638,1.1364,0.7286,0.0552,0.4593,0.3681,0.8072,0.6125,0.3749
2023-10-09,1447695934540.38,9.5079,0.1249,53.6756,24.9419,10.7973,1.0531,0.4195,1.2638,1.1368,0.7286,0.0544,0.4663,0.3780,0.8072,0.6125,0.3749
2023-09-28,1460507402987.64,9.5920,0.1290,53.6756,24.9419,10.7973,1.0624,0.4226,1.2642,1.1368,0.7286,0.0539,0.4705,0.3832,0.8072,0.6125,0.3749
2023-09-27,1464167822544.0,9.6160,0.1302,53.6756,24.9419,10.7973,1.0650,0.4242,1.2645,1.1372,0.7286,0.0538,0.4716,0.3848,0.8072,0.6126,0.3749
2023-09-26,1460507402987.64,9.5920,0.1290,53.6756,24.9419,10.7992,1.0624,0.4226,1.2648,1.1376,0.7286,0.0539,0.4705,0.3832,0.8072,0.6126,0.3749
2023-09-25,1464167822544.0,9.6160,0.1298,53.6756,24.9419,10.7992,1.0650,0.4238,1.2648,1.1376,0.7286,0.0538,0.4716,0.3844,0.8072,0.6126,0.3749
2023-09-22,1484300130103.98,9.7483,0.1355,53.6756,24.9419,10.7992,1.0797,0.4343,1.2650,1.1377,0.7286,0.0530,0.4781,0.3937,0.8072,0.6126,0.3749
2023-09-21,1462337612765.82,9.6040,0.1290,53.6756,24.9419,10.8003,1.0637,0.4226,1.2650,1.1377,0.7286,0.0538,0.4711,0.3840,0.8072,0.6127,0.3749
2023-09-20,1486130339882.16,9.7603,0.1352,53.6756,24.9419,10.8052,1.0810,0.4359,1.2650,1.1377,0.7286,0.0530,0.4787,0.3940,0.8072,0.6127,0.3749
2023-09-19,1522734535445.76,10.0007,0.1410,53.6756,24.9439,10.8116,1.0775,0.4316,1.2650,1.1377,0.7286,0.0517,0.4905,0.4028,0.8072,0.6127,0.3749
2023-09-18,1506262647442.14,9.8925,0.1385,53.6756,24.9439,10.8116,1.0659,0.4238,1.2654,1.1377,0.7286,0.0522,0.4852,0.3987,0.8072,0.6129,0.3749
2023-09-15,1517243906111.2195,9.9646,0.1397,53.6756,24.9419,10.8116,1.0736,0.4285,1.2654,1.1381,0.7286,0.0519,0.4887,0.4010,0.8072,0.6133,0.3749
2023-09-14,1526394955002.12,10.0247,0.1406,53.6756,24.9439,10.8116,1.0801,0.4332,1.2654,1.1381,0.7286,0.0516,0.4917,0.4036,0.8072,0.6133,0.3749
2023-09-13,1513583486554.86,9.9406,0.1393,53.6756,24.9439,10.8116,1.0710,0.4258,1.2654,1.1386,0.7286,0.0520,0.4876,0.4007,0.8072,0.6133,0.3749
2023-09-12,1482469920325.8,9.7362,0.1348,53.6756,24.9439,10.8142,1.0490,0.4164,1.2663,1.1392,0.7286,0.0531,0.4775,0.3929,0.8072,0.6133,0.3749
2023-09-11,1487960549660.34,9.7723,0.1348,53.6756,24.9439,10.8194,1.0529,0.4188,1.2664,1.1392,0.7286,0.0529,0.4793,0.3938,0.8072,0.6133,0.3749
2023-09-08,1475149081213.08,9.6882,0.1327,53.6756,24.9419,10.8210,1.0438,0.4113,1.2669,1.1396,0.7286,0.0533,0.4752,0.3899,0.8072,0.6134,0.3749
2023-09-07,1508092857220.32,9.9045,0.1373,53.6756,24.9439,10.8259,1.0672,0.4229,1.2669,1.1397,0.7286,0.0522,0.4858,0.3975,0.8072,0.6134,0.3749
2023-09-06,1478809500769.44,9.7122,0.1332,53.6756,24.9439,10.8272,1.0464,0.4139,1.2671,1.1403,0.7286,0.0532,0.4764,0.3913,0.8072,0.6134,0.3749
2023-09-05,1455016773653.1,9.5559,0.1278,53.6756,24.9439,10.8272,1.0296,0.4007,1.2671,1.1407,0.7286,0.0541,0.4687,0.3802,0.8072,0.6134,0.3749
2023-09-04,1455016773653.1,9.5559,0.1278,53.6756,24.9439,10.8280,1.0296,0.4007,1.2671,1.1415,0.7286,0.0541,0.4687,0.3802,0.8072,0.6134,0.3749
2023-09-01,1420242787867.68,9.3276,0.1154,53.6756,24.9419,10.8335,1.0050,0.3907,1.2682,1.1423,0.7286,0.0554,0.4575,0.3644,0.8072,0.6134,0.3749
2023-08-31,1418412578089.5,9.3155,0.1139,53.6756,24.9439,10.8352,1.0037,0.3896,1.2682,1.1423,0.7286,0.0555,0.4569,0.3621,0.8072,0.6134,0.3749
2023-08-30,1420242787867.68,9.2256,0.1036,53.6756,24.9439,10.8397,1.0378,0.4036,1.2682,1.1423,0.7286,0.0545,0.4449,0.3416,0.8072,0.6135,0.3749
2023-08-29,1418412578089.5,9.2137,0.1023,53.6756,24.9439,10.8402,1.0365,0.4024,1.2684,1.1425,0.7286,0.0545,0.4443,0.3387,0.8072,0.6137,0.3749
2023-08-28,1433054256314.94,9.3088,0.1122,53.6756,24.9439,10.8402,1.0472,0.4114,1.2684,1.1428,0.7286,0.0540,0.4489,0.3481,0.8072,0.6138,0.3749
2023-08-25,1411091738976.78,9.1661,0.0949,53.6756,24.9439,10.8428,1.0311,0.3999,1.2687,1.1428,0.7286,0.0548,0.4420,0.3350,0.8072,0.6138,0.3749
2023-08-24,1401940690085.88,9.1067,0.0884,53.6756,24.9458,10.8428,1.0244,0.3984,1.2694,1.1429,0.7286,0.0552,0.4392,0.3306,0.8076,0.6138,0.3749
2023-08-23,1418412578089.5,9.2137,0.1016,53.6756,24.9458,10.8429,1.0365,0.4017,1.2695,1.1437,0.7286,0.0545,0.4443,0.3380,0.8076,0.6141,0.3749
2023-08-22,1414752158533.14,9.1899,0.0983,53.6756,24.9458,10.8476,1.0338,0.3997,1.2698,1.1438,0.7286,0.0547,0.4432,0.3368,0.8076,0.6141,0.3749
2023-08-21,1383638592304.0798,8.9878,0.0773,53.6756,24.9458,10.8546,1.0111,0.3935,1.2704,1.1438,0.7286,0.0559,0.4334,0.3121,0.8076,0.6141,0.3749
2023-08-18,1405601109642.24,9.1305,0.0908,53.6756,24.9439,10.8557,1.0271,0.3979,1.2710,1.1438,0.7286,0.0550,0.4403,0.3329,0.8072,0.6142,0.3749
2023-08-17,1407431319420.4202,9.1424,0.0913,53.6756,24.9458,10.8557,1.0285,0.3980,1.2714,1.1438,0.7286,0.0550,0.4409,0.3331,0.8076,0.6142,0.3749
2023-08-16,1400110480307.7,9.0948,0.0872,53.6756,24.9458,10.8557,1.0231,0.3976,1.2715,1.1438,0.7286,0.0552,0.4386,0.3277,0.8076,0.6142,0.3749
2023-08-15,1434884466093.12,9.3207,0.1098,53.6756,24.9458,10.8617,1.0485,0.4087,1.2720,1.1443,0.7286,0.0539,0.4495,0.3450,0.8076,0.6142,0.3749
2023-08-14,1434884466093.12,9.3207,0.1098,53.6756,24.9458,10.8617,1.0485,0.4087,1.2720,1.1444,0.7286,0.0539,0.4495,0.3450,0.8076,0.6142,0.3749
2023-08-11,1425733417202.22,9.2613,0.1044,53.6756,24.9439,10.8689,1.0418,0.4024,1.2724,1.1452,0.7286,0.0542,0.4466,0.3411,0.8072,0.6142,0.3749
2023-08-10,1449526144318.56,9.4158,0.1139,53.6756,24.9458,10.8689,1.0592,0.4120,1.2724,1.1452,0.7286,0.0534,0.4541,0.3499,0.8076,0.6143,0.3749
2023-08-09,1427563626980.4,9.2731,0.1065,53.6756,24.9458,10.8689,1.0432,0.4042,1.2737,1.1452,0.7286,0.0542,0.4472,0.3425,0.8076,0.6143,0.3749
2023-08-08,1425733417202.22,9.2613,0.1044,53.6756,24.9458,10.8689,1.0418,0.4025,1.2737,1.1453,0.7286,0.0542,0.4466,0.3413,0.8076,0.6144,0.3749
2023-08-07,1407431319420.4202,9.1424,0.0909,53.6756,24.9458,10.8694,1.0285,0.3976,1.2739,1.1454,0.7286,0.0550,0.4409,0.3326,0.8076,0.6146,0.3749
2023-08-04,1394619850973.16,9.0591,0.0818,53.6756,24.9439,10.8759,1.0191,0.3950,1.2741,1.1454,0.7286,0.0555,0.4369,0.3214,0.8072,0.6149,0.3749
2023-08-03,1387299011860.44,9.0116,0.0785,53.6756,24.9458,10.8759,1.0137,0.3935,1.2741,1.1454,0.7286,0.0557,0.4346,0.3158,0.8076,0.6150,0.3749
2023-08-02,1396450060751.34,9.0710,0.0822,53.6756,24.9458,10.8832,1.0204,0.3947,1.2747,1.1456,0.7286,0.0554,0.4374,0.3232,0.8076,0.6150,0.3749
2023-08-01,1478809500769.44,9.6060,0.1188,53.6756,24.9458,10.8834,1.0806,0.4206,1.2747,1.1456,0.7286,0.0523,0.4632,0.3635,0.8076,0.6150,0.3749
2023-07-31,1449526144318.56,9.4158,0.1114,53.6756,24.9458,10.8834,1.0592,0.4095,1.2754,1.1457,0.7286,0.0534,0.4541,0.3475,0.8076,0.6150,0.3749
2023-07-28,1458677193209.46,9.4753,0.1134,53.6756,24.9439,10.9081,1.0659,0.4114,1.2754,1.1459,0.7286,0.0530,0.4569,0.3531,0.8072,0.6150,0.3749
2023-07-27,1440375095427.66,9.3564,0.1086,53.6756,24.9458,10.9081,1.0525,0.4079,1.2754,1.1459,0.7286,0.0537,0.4512,0.3438,0.8076,0.6151,0.3749
2023-07-26,1438544885649.48,9.3445,0.1073,53.6756,24.9458,10.9115,1.0512,0.4071,1.2754,1.1459,0.7286,0.0538,0.4506,0.3425,0.8076,0.6152,0.3749
2023-07-25,1469658451878.5398,9.5466,0.1155,53.6756,24.9458,10.9118,1.0739,0.4145,1.2755,1.1459,0.7286,0.0526,0.4604,0.3577,0.8076,0.6152,0.3749
2023-07-24,1456846983431.28,9.4634,0.1123,53.6756,24.9458,10.9118,1.0646,0.4104,1.2755,1.1467,0.7286,0.0531,0.4564,0.3507,0.8076,0.6157,0.3749
2023-07-21,1465998032322.18,9.5228,0.1134,53.6756,24.9439,10.9224,1.0712,0.4114,1.2760,1.1467,0.7286,0.0528,0.4592,0.3559,0.8072,0.6157,0.3749
2023-07-20,1467828242100.36,9.5347,0.1143,53.6756,24.9458,10.9224,1.0726,0.4124,1.2760,1.1467,0.7286,0.0527,0.4598,0.3565,0.8076,0.6157,0.3749
2023-07-19,1489790759438.52,9.6774,0.1184,53.6756,24.9458,10.9249,1.0886,0.4215,1.2761,1.1468,0.7286,0.0519,0.4667,0.3651,0.8076,0.6158,0.3749
2023-07-18,1475149081213.08,9.5823,0.1151,53.6756,24.9458,10.9255,1.0779,0.4153,1.2763,1.1470,0.7286,0.0524,0.4621,0.3590,0.8076,0.6159,0.3749
2023-07-17,1487960549660.34,9.6655,0.1168,53.6756,24.9458,10.9262,1.0873,0.4202,1.2763,1.1470,0.7286,0.0520,0.4661,0.3639,0.8076,0.6159,0.3749
2023-07-14,1508092857220.32,9.7962,0.1196,53.6756,24.9439,10.9262,1.1020,0.4287,1.2770,1.1471,0.7286,0.0513,0.4724,0.3703,0.8072,0.6160,0.3749
2023-07-13,1508092857220.32,9.7962,0.1197,53.6756,24.9458,10.9262,1.1020,0.4289,1.2770,1.1472,0.7286,0.0513,0.4724,0.3705,0.8076,0.6160,0.3749
2023-07-12,1423903207424.04,9.2494,0.1016,53.6756,24.9458,10.9262,1.0405,0.3993,1.2770,1.1472,0.7286,0.0543,0.4460,0.3380,0.8076,0.6160,0.3749
2023-07-11,1398280270529.52,9.0829,0.0847,53.6756,24.9458,10.9262,1.0218,0.3960,1.2770,1.1474,0.7286,0.0553,0.4380,0.3248,0.8076,0.6160,0.3749
2023-07-10,1396450060751.34,9.0710,0.0822,53.6756,24.9458,10.9299,1.0204,0.3947,1.2770,1.1474,0.7286,0.0554,0.4374,0.3232,0.8076,0.6165,0.3749
2023-07-07,1414752158533.14,9.1899,0.0941,53.6756,24.9439,10.9405,1.0338,0.3954,1.2770,1.1475,0.7286,0.0547,0.4432,0.3325,0.8072,0.6165,0.3749
2023-07-06,1418412578089.5,9.2137,0.0966,53.6756,24.9458,10.9405,1.0365,0.3968,1.2772,1.1475,0.7286,0.0545,0.4443,0.3331,0.8076,0.6165,0.3749
2023-07-05,1425733417202.22,9.2613,0.1007,53.6756,24.9458,10.9516,1.0418,0.3988,1.2779,1.1482,0.7286,0.0542,0.4466,0.3376,0.8076,0.6165,0.3749
2023-07-04,1425733417202.22,9.2613,0.1007,53.6756,24.9458,10.9526,1.0418,0.3988,1.2779,1.1483,0.7286,0.0542,0.4466,0.3376,0.8076,0.6166,0.3749
2023-07-03,1431224046536.76,9.2969,0.1024,53.6756,24.9458,10.9526,1.0458,0.4013,1.2787,1.1483,0.7286,0.0540,0.4483,0.3380,0.8076,0.6166,0.3749
2023-06-30,1367166704300.46,8.8808,0.0678,53.6756,24.9439,10.9548,0.9990,0.3872,1.2788,1.1483,0.7286,0.0566,0.4283,0.2951,0.8072,0.6167,0.3749
2023-06-29,1367166704300.46,8.8808,0.0678,53.6756,24.9458,10.9548,0.9990,0.3873,1.2792,1.1483,0.7286,0.0566,0.4283,0.2952,0.8076,0.6168,0.3749
2023-06-28,1379978172747.72,8.9640,0.0736,53.6756,24.9458,10.9548,1.0084,0.3906,1.2800,1.1483,0.7286,0.0560,0.4323,0.3067,0.8076,0.6168,0.3749
2023-06-27,1414752158533.14,9.1899,0.0929,53.6756,24.9458,10.9548,1.0043,0.3890,1.2800,1.1487,0.7286,0.0547,0.4432,0.3314,0.8076,0.6168,0.3749
2023-06-26,1365336494522.28,8.8689,0.0674,53.6756,24.9458,10.9548,0.9692,0.3713,1.2800,1.1487,0.7286,0.0566,0.4277,0.2940,0.8076,0.6168,0.3749
2023-06-21,1376317753191.36,8.9403,0.0711,53.6756,24.9419,10.9621,0.9770,0.3751,1.2800,1.1488,0.7286,0.0562,0.4311,0.3020,0.8072,0.6169,0.3749
2023-06-20,1348864606518.66,8.7619,0.0653,53.6756,24.9419,10.9691,0.9575,0.3689,1.2803,1.1490,0.7286,0.0573,0.4225,0.2835,0.8072,0.6169,0.3749
2023-06-19,1376317753191.36,8.9403,0.0707,53.6756,24.9419,10.9812,0.9770,0.3747,1.2811,1.1501,0.7286,0.0562,0.4311,0.3016,0.8072,0.6169,0.3749
2023-06-16,1387299011860.44,9.0116,0.0756,53.6756,24.9419,10.9817,0.9848,0.3782,1.2815,1.1508,0.7286,0.0557,0.4346,0.3125,0.8072,0.6173,0.3749
2023-06-15,1383638592304.0798,8.9878,0.0744,53.6756,24.9419,10.9817,0.9822,0.3780,1.2815,1.1513,0.7286,0.0559,0.4334,0.3090,0.8072,0.6173,0.3749
2023-06-14,1390959431416.8,9.0354,0.0756,53.6756,24.9419,10.9834,0.9874,0.3784,1.2815,1.1513,0.7286,0.0556,0.4357,0.3147,0.8072,0.6173,0.3749
2023-06-13,1392789641194.98,9.0473,0.0760,53.6756,24.9419,10.9958,0.9887,0.3788,1.2816,1.1517,0.7286,0.0555,0.4363,0.3159,0.8072,0.6173,0.3749
2023-06-12,1423903207424.04,9.2494,0.0949,53.6756,24.9439,11.0018,1.0107,0.3880,1.2816,1.1518,0.7286,0.0543,0.4460,0.3313,0.8072,0.6174,0.3749
2023-06-09,1438544885649.48,9.3445,0.0987,53.6756,24.9458,11.0018,1.0211,0.3894,1.2819,1.1518,0.7286,0.0538,0.4506,0.3339,0.8076,0.6174,0.3749
2023-06-08,1431224046536.76,9.2969,0.0971,53.6756,24.9526,11.0080,1.0159,0.3887,1.2819,1.1519,0.7286,0.0540,0.4483,0.3328,0.8076,0.6174,0.3749
2023-06-07,1401940690085.88,9.1067,0.0810,53.6756,24.9526,11.0098,0.9952,0.3826,1.2820,1.1520,0.7286,0.0552,0.4392,0.3233,0.8076,0.6176,0.3749
2023-06-06,1401940690085.88,9.1067,0.0810,53.6756,24.9526,11.0098,0.9952,0.3826,1.2820,1.1520,0.7286,0.0552,0.4392,0.3233,0.8076,0.6179,0.3749
2023-06-05,1412921948754.96,9.1780,0.0880,53.6756,24.9526,11.0238,1.0030,0.3846,1.2823,1.1524,0.7286,0.0547,0.4426,0.3262,0.8076,0.6181,0.3749
2023-06-02,1400110480307.7,9.0948,0.0806,53.6756,24.9458,11.0264,0.9939,0.3820,1.2824,1.1528,0.7286,0.0552,0.4386,0.3211,0.8076,0.6181,0.3749
2023-06-01,1396450060751.34,9.0710,0.0777,53.6756,24.9526,11.0325,0.9913,0.3813,1.2824,1.1528,0.7286,0.0554,0.4374,0.3188,0.8076,0.6181,0.3749
2023-05-31,1372657333635.0,8.9165,0.0687,53.6756,24.9526,11.0379,0.9744,0.3735,1.2827,1.1528,0.7286,0.0563,0.4300,0.2978,0.8076,0.6181,0.3749
2023-05-30,1403770899864.06,9.1186,0.0802,53.6756,24.9526,11.0387,0.9965,0.3813,1.2827,1.1531,0.7286,0.0551,0.4397,0.3225,0.8076,0.6182,0.3749
2023-05-29,1394619850973.16,9.0591,0.0765,53.6756,24.9526,11.0415,0.9900,0.3801,1.2831,1.1533,0.7286,0.0555,0.4369,0.3163,0.8076,0.6183,0.3749
2023-05-26,1301279152285.98,8.4528,0.0625,53.6756,24.9458,11.0605,0.9237,0.3544,1.2837,1.1535,0.7286,0.0594,0.4076,0.2570,0.8076,0.6183,0.3749
2023-05-25,1310430201176.88,8.5123,0.0633,53.6756,24.9526,11.0605,0.9302,0.3575,1.2837,1.1535,0.7286,0.0590,0.4105,0.2604,0.8076,0.6183,0.3749
2023-05-24,1321411459845.96,8.5836,0.0633,53.6756,24.9526,11.0800,0.9380,0.3636,1.2837,1.1536,0.7286,0.0585,0.4139,0.2661,0.8076,0.6183,0.3749
2023-05-23,1345204186962.3,8.7382,0.0638,53.6756,24.9526,11.0812,0.9549,0.3677,1.2837,1.1539,0.7286,0.0575,0.4214,0.2797,0.8076,0.6184,0.3749
2023-05-22,1370827123856.82,8.9046,0.0666,53.6756,24.9526,11.1049,0.9731,0.3706,1.2846,1.1543,0.7286,0.0564,0.4294,0.2945,0.8076,0.6184,0.3749
2023-05-19,1378147962969.54,8.9522,0.0691,53.6756,24.9458,11.1149,0.9783,0.3742,1.2853,1.1545,0.7286,0.0561,0.4317,0.3014,0.8076,0.6185,0.3749
2023-05-18,1411091738976.78,9.1661,0.0806,53.6756,24.9526,11.1149,1.0017,0.3793,1.2853,1.1547,0.7286,0.0548,0.4420,0.3209,0.8076,0.6187,0.3749
2023-05-17,1367166704300.46,8.8808,0.0654,53.6756,24.9526,11.1149,0.9705,0.3698,1.2853,1.1550,0.7286,0.0566,0.4283,0.2929,0.8076,0.6189,0.3749
2023-05-16,1376317753191.36,8.9403,0.0679,53.6756,24.9526,11.1188,0.9770,0.3723,1.2853,1.1551,0.7286,0.0562,0.4311,0.2991,0.8076,0.6189,0.3749
2023-05-15,1367166704300.46,8.8808,0.0654,53.6756,24.9526,11.1188,0.9705,0.3698,1.2853,1.1551,0.7286,0.0566,0.4283,0.2929,0.8076,0.6190,0.3749
2023-05-12,1372657333635.0,8.9165,0.0658,53.6756,24.9458,11.1188,0.9744,0.3705,1.2869,1.1558,0.7286,0.0563,0.4300,0.2948,0.8076,0.6191,0.3749
2023-05-11,1396450060751.34,9.0710,0.0728,53.6756,24.9526,11.1209,0.9913,0.3764,1.2869,1.1558,0.7286,0.0554,0.4374,0.3139,0.8076,0.6192,0.3749
2023-05-10,1422072997645.86,9.2375,0.0852,53.6756,24.9526,11.1209,1.0094,0.3797,1.2869,1.1558,0.7286,0.0544,0.4455,0.3221,0.8076,0.6195,0.3749
2023-05-09,1480639710547.62,9.6179,0.0971,53.6756,24.9526,11.1221,1.0510,0.3887,1.2870,1.1559,0.7286,0.0522,0.4638,0.3418,0.8076,0.6198,0.3749
2023-05-08,1570319989678.44,10.2005,0.1045,53.6756,24.9526,11.1221,1.1147,0.4183,1.2870,1.1566,0.7286,0.0493,0.4919,0.3669,0.8076,0.6199,0.3749
2023-05-05,1458677193209.46,9.4753,0.0942,53.6756,24.9458,11.1297,1.0354,0.3812,1.2881,1.1573,0.7286,0.0530,0.4569,0.3339,0.8076,0.6205,0.3749
2023-05-04,1465998032322.18,9.5228,0.0950,53.6756,24.9526,11.1401,1.0406,0.3826,1.2881,1.1574,0.7286,0.0528,0.4592,0.3377,0.8076,0.6205,0.3749
2023-04-28,1444035514984.02,9.6672,0.0975,53.6756,24.9458,11.1408,1.0544,0.3890,1.2884,1.1575,0.7286,0.0536,0.4458,0.3220,0.8076,0.6206,0.3749
2023-04-27,1372657333635.0,9.1893,0.0810,53.6756,24.9526,11.1445,1.0022,0.3772,1.2884,1.1577,0.7286,0.0563,0.4238,0.2834,0.8076,0.6206,0.3749
2023-04-26,1379978172747.72,9.2383,0.0847,53.6756,24.9526,11.1465,1.0076,0.3776,1.2884,1.1580,0.7286,0.0560,0.4260,0.2871,0.8076,0.6206,0.3749
2023-04-25,1394619850973.16,9.3364,0.0884,53.6756,24.9526,11.1465,1.0183,0.3793,1.2886,1.1580,0.7286,0.0555,0.4305,0.2958,0.8076,0.6207,0.3749
2023-04-24,1339713557627.76,8.9688,0.0683,53.6756,24.9526,11.1593,0.9782,0.3719,1.2886,1.1581,0.7286,0.0577,0.4136,0.2649,0.8076,0.6208,0.3749
2023-04-21,1334222928293.22,8.9320,0.0662,53.6756,24.9458,11.1593,0.9742,0.3697,1.2891,1.1582,0.7286,0.0580,0.4119,0.2627,0.8076,0.6209,0.3749
2023-04-20,1339713557627.76,8.9688,0.0679,53.6756,24.9526,11.1593,0.9782,0.3715,1.2891,1.1585,0.7286,0.0577,0.4136,0.2645,0.8076,0.6209,0.3749
2023-04-19,1315920830511.4202,8.8095,0.0638,53.6756,24.9526,11.1603,0.9608,0.3686,1.2891,1.1588,0.7286,0.0588,0.4063,0.2550,0.8076,0.6211,0.3749
2023-04-18,1334222928293.22,8.9320,0.0658,53.6756,24.9526,11.1694,0.9742,0.3694,1.2892,1.1588,0.7286,0.0580,0.4119,0.2624,0.8076,0.6213,0.3749
2023-04-17,1343373977184.12,8.9933,0.0679,53.6756,24.9526,11.1696,0.9809,0.3715,1.2892,1.1588,0.7286,0.0576,0.4147,0.2645,0.8076,0.6214,0.3749
2023-04-14,1262844746944.2,8.4542,0.0625,53.6756,24.9458,11.1741,0.9221,0.3507,1.2903,1.1588,0.7286,0.0612,0.3899,0.2327,0.8076,0.6214,0.3749
2023-04-13,1240882229606.04,8.3072,0.0584,53.6756,24.9526,11.1741,0.9060,0.3414,1.2903,1.1589,0.7286,0.0623,0.3831,0.2184,0.8076,0.6214,0.3749
2023-04-12,1250033278496.94,8.3684,0.0601,53.6756,24.9526,11.1741,0.9127,0.3427,1.2903,1.1591,0.7286,0.0619,0.3859,0.2246,0.8076,0.6215,0.3749
2023-04-11,1200617614486.0798,8.0376,0.0539,53.6756,24.9526,11.1741,0.8766,0.3332,1.2907,1.1591,0.7286,0.0644,0.3707,0.1905,0.8076,0.6215,0.3749
2023-04-10,1182315516704.28,7.9151,0.0531,53.6756,24.9526,11.1742,0.8633,0.3221,1.2907,1.1591,0.7286,0.0654,0.3650,0.1736,0.8076,0.6215,0.3749
2023-04-07,1125579013580.7,7.5353,0.0407,53.6756,24.9458,11.1889,0.8218,0.2973,1.2922,1.1596,0.7286,0.0687,0.3475,0.1369,0.8076,0.6215,0.3753
2023-04-06,1131069642915.24,7.5720,0.0424,53.6756,24.9526,11.1889,0.8259,0.2991,1.2922,1.1596,0.7286,0.0684,0.3492,0.1399,0.8076,0.6216,0.3755
2023-04-04,1129239433137.06,7.5598,0.0412,53.6756,24.9593,11.1889,0.8245,0.2984,1.2922,1.1596,0.7286,0.0685,0.3486,0.1391,0.8076,0.6217,0.3755
2023-04-03,1098125866908.0,7.3515,0.0366,53.6756,24.9593,11.1889,0.8018,0.2852,1.2922,1.1596,0.7286,0.0704,0.3390,0.1218,0.8076,0.6221,0.3755
2023-03-31,1083484188682.56,7.2535,0.0350,53.6756,24.9526,11.1889,0.7911,0.2785,1.2922,1.1597,0.7286,0.0714,0.3345,0.1004,0.8076,0.6221,0.3755
2023-03-30,1098125866908.0,7.3515,0.0362,53.6756,24.9593,11.1889,0.8018,0.2848,1.2922,1.1597,0.7286,0.0704,0.3390,0.1214,0.8076,0.6221,0.3757
2023-03-29,1026747685558.98,7.4779,0.0379,53.6756,24.9593,11.1889,0.7644,0.2469,1.2923,1.1602,0.7286,0.0533,0.3219,0.0523,0.8076,0.6221,0.3763
