date,市值(元),股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值
2023-12-27,1291437394991.37,0.0602,1.8619,0.4612,2.1867,1.8995,1.6230,4.8010,0.3079,6.2394,5.6346,4.5968,0.5529,0.2228,0.9385,0.8233,0.5456
2023-12-26,1284437734313.91,0.0605,1.8518,0.4558,2.1867,1.8995,1.6230,4.7750,0.2959,6.2394,5.6346,4.5968,0.5499,0.2154,0.9385,0.8235,0.5456
2023-12-25,1280937903975.18,0.0607,1.8468,0.4505,2.1867,1.8995,1.6230,4.7620,0.2898,6.2394,5.6346,4.5968,0.5484,0.2092,0.9385,0.8235,0.5456
2023-12-22,1270438412958.99,0.0612,1.8316,0.4386,2.1867,1.8984,1.6230,4.7230,0.2595,6.2394,5.6336,4.5968,0.5439,0.1918,0.9400,0.8235,0.5456
2023-12-21,1263438752281.53,0.0616,1.8216,0.4285,2.1867,1.8995,1.6230,4.6970,0.2383,6.2394,5.6336,4.5968,0.5409,0.1816,0.9400,0.8235,0.5456
2023-12-20,1270438412958.99,0.0612,1.8316,0.4386,2.1867,1.8995,1.6230,4.7230,0.2594,6.2394,5.6346,4.5968,0.5439,0.1915,0.9400,0.8235,0.5456
2023-12-19,1273938243297.72,0.0610,1.8367,0.4439,2.1867,1.8995,1.6230,4.7360,0.2676,6.2394,5.6346,4.5968,0.5454,0.1973,0.9400,0.8237,0.5456
2023-12-18,1266938582620.26,0.0614,1.8266,0.4332,2.1867,1.8995,1.6230,4.7100,0.2474,6.2394,5.6346,4.5968,0.5424,0.1837,0.9404,0.8239,0.5456
2023-12-15,1252939261265.34,0.0621,1.8064,0.4189,2.1867,1.8984,1.6230,4.6579,0.2185,6.2394,5.6336,4.5968,0.5364,0.1680,0.9414,0.8239,0.5460
2023-12-14,1266938582620.26,0.0614,1.8266,0.4339,2.1867,1.8995,1.6230,4.7100,0.2469,6.2394,5.6336,4.5968,0.5424,0.1832,0.9414,0.8239,0.5469
2023-12-13,1266938582620.26,0.0614,1.8266,0.4340,2.1867,1.8995,1.6230,4.7100,0.2470,6.2394,5.6346,4.5968,0.5424,0.1833,0.9414,0.8246,0.5469
2023-12-12,1266938582620.26,0.0614,1.8266,0.4344,2.1867,1.8995,1.6230,4.7100,0.2470,6.2394,5.6346,4.5968,0.5424,0.1833,0.9414,0.8254,0.5469
2023-12-11,1242439770249.15,0.0626,1.7913,0.4065,2.1867,1.8995,1.6230,4.6189,0.2067,6.2394,5.6346,4.5968,0.5320,0.1537,0.9414,0.8257,0.5475
2023-12-08,1249439430926.61,0.0622,1.8014,0.4152,2.1867,1.8984,1.6230,4.6449,0.2172,6.2394,5.6336,4.5968,0.5349,0.1610,0.9419,0.8261,0.5475
2023-12-07,1245939600587.88,0.0624,1.7963,0.4096,2.1867,1.8995,1.6230,4.6319,0.2124,6.2394,5.6336,4.5968,0.5335,0.1578,0.9419,0.8261,0.5475
2023-12-06,1235440109571.69,0.0629,1.7812,0.3921,2.1867,1.8995,1.6230,4.5929,0.1993,6.2394,5.6346,4.5968,0.5290,0.1443,0.9419,0.8261,0.5475
2023-12-05,1263438752281.53,0.0616,1.8216,0.4295,2.1867,1.8995,1.6230,4.6970,0.2363,6.2394,5.6346,4.5968,0.5409,0.1796,0.9424,0.8261,0.5478
2023-12-04,1273938243297.72,0.0610,1.8367,0.4427,2.1867,1.8995,1.6230,4.7360,0.2635,6.2394,5.6346,4.5968,0.5454,0.1932,0.9424,0.8261,0.5478
2023-12-01,1277438073636.45,0.0609,1.8417,0.4448,2.1867,1.8984,1.6230,4.7490,0.2756,6.2394,5.6336,4.5968,0.5469,0.1963,0.9424,0.8261,0.5478
2023-11-30,1280937903975.18,0.0607,1.8468,0.4482,2.1867,1.8995,1.6230,4.7620,0.2831,6.2394,5.6336,4.5968,0.5484,0.2025,0.9424,0.8261,0.5478
2023-11-29,1270438412958.99,0.0612,1.8316,0.4377,2.1867,1.8995,1.6230,4.7230,0.2552,6.2394,5.6346,4.5968,0.5439,0.1874,0.9424,0.8261,0.5478
2023-11-28,1273938243297.72,0.0610,1.8367,0.4423,2.1867,1.8995,1.6230,4.7360,0.2630,6.2394,5.6346,4.5968,0.5454,0.1928,0.9430,0.8262,0.5480
2023-11-27,1270438412958.99,0.0612,1.8316,0.4377,2.1867,1.8995,1.6230,4.7230,0.2552,6.2394,5.6346,4.5968,0.5439,0.1874,0.9431,0.8265,0.5480
2023-11-24,1280937903975.18,0.0607,1.8468,0.4476,2.1867,1.8984,1.6230,4.7620,0.2817,6.2394,5.6336,4.5968,0.5484,0.2012,0.9443,0.8281,0.5480
2023-11-23,1280937903975.18,0.0607,1.8468,0.4478,2.1867,1.8995,1.6230,4.7620,0.2818,6.2394,5.6336,4.5968,0.5484,0.2013,0.9443,0.8284,0.5480
2023-11-22,1280937903975.18,0.0607,1.8468,0.4480,2.1867,1.8995,1.6230,4.7620,0.2820,6.2394,5.6346,4.5968,0.5484,0.2014,0.9443,0.8284,0.5480
2023-11-21,1284437734313.91,0.0605,1.8518,0.4525,2.1867,1.8995,1.6230,4.7750,0.2861,6.2394,5.6346,4.5968,0.5499,0.2055,0.9444,0.8284,0.5480
2023-11-20,1277438073636.45,0.0609,1.8417,0.4447,2.1867,1.8995,1.6230,4.7490,0.2746,6.2394,5.6346,4.5968,0.5469,0.1952,0.9444,0.8286,0.5480
2023-11-17,1270438412958.99,0.0612,1.8316,0.4374,2.1867,1.8984,1.6230,4.7230,0.2550,6.2394,5.6336,4.5968,0.5439,0.1873,0.9444,0.8295,0.5480
2023-11-16,1277438073636.45,0.0609,1.8417,0.4454,2.1867,1.8995,1.6230,4.7490,0.2740,6.2394,5.6336,4.5968,0.5469,0.1947,0.9444,0.8296,0.5482
2023-11-15,1266938582620.26,0.0614,1.8266,0.4332,2.1867,1.8995,1.6230,4.7100,0.2450,6.2394,5.6346,4.5968,0.5424,0.1813,0.9444,0.8296,0.5484
2023-11-14,1270438412958.99,0.0612,1.8316,0.4377,2.1867,1.8995,1.6230,4.7230,0.2548,6.2394,5.6346,4.5968,0.5439,0.1870,0.9445,0.8296,0.5493
2023-11-13,1266938582620.26,0.0614,1.8266,0.4340,2.1867,1.8995,1.6230,4.7100,0.2450,6.2394,5.6346,4.5968,0.5424,0.1813,0.9452,0.8296,0.5493
2023-11-10,1270438412958.99,0.0612,1.8316,0.4386,2.1867,1.8984,1.6230,4.7230,0.2542,6.2394,5.6336,4.5968,0.5439,0.1864,0.9452,0.8304,0.5493
2023-11-09,1270438412958.99,0.0612,1.8316,0.4388,2.1867,1.8995,1.6230,4.7230,0.2543,6.2394,5.6336,4.5968,0.5439,0.1865,0.9452,0.8307,0.5495
2023-11-08,1259938921942.8,0.0617,1.8165,0.4270,2.1867,1.8995,1.6230,4.6839,0.2281,6.2394,5.6346,4.5968,0.5394,0.1755,0.9452,0.8307,0.5496
2023-11-07,1263438752281.53,0.0616,1.8216,0.4316,2.1867,1.8995,1.6230,4.6970,0.2359,6.2394,5.6346,4.5968,0.5409,0.1792,0.9454,0.8307,0.5496
2023-11-06,1252939261265.34,0.0621,1.8064,0.4192,2.1867,1.8995,1.6230,4.6579,0.2170,6.2394,5.6346,4.5968,0.5364,0.1665,0.9463,0.8307,0.5496
2023-11-03,1266938582620.26,0.0614,1.8266,0.4357,2.1867,1.8984,1.6230,4.7100,0.2435,6.2394,5.6336,4.5968,0.5424,0.1799,0.9463,0.8314,0.5498
2023-11-02,1280937903975.18,0.0607,1.8468,0.4482,2.1867,1.8995,1.6230,4.7620,0.2769,6.2394,5.6336,4.5968,0.5484,0.1964,0.9463,0.8314,0.5498
2023-11-01,1266938582620.26,0.0614,1.8266,0.4361,2.1867,1.8995,1.6230,4.7100,0.2437,6.2394,5.6346,4.5968,0.5424,0.1800,0.9463,0.8314,0.5509
2023-10-31,1256439091604.07,0.0619,1.8115,0.4225,2.1867,1.8995,1.6230,4.6709,0.2232,6.2394,5.6346,4.5968,0.5379,0.1693,0.9463,0.8314,0.5510
2023-10-30,1245939600587.88,0.0624,1.7963,0.4102,2.1867,1.8995,1.6230,4.6319,0.2121,6.2394,5.6346,4.5968,0.5335,0.1574,0.9463,0.8314,0.5510
2023-10-27,1270438412958.99,0.0612,1.8061,0.4185,2.1867,1.8984,1.6230,4.8227,0.2994,6.2394,5.6336,4.5968,0.5586,0.2160,0.9463,0.8316,0.5512
2023-10-26,1266938582620.26,0.0614,1.8011,0.4141,2.1867,1.8995,1.6230,4.8094,0.2962,6.2394,5.6336,4.5968,0.5570,0.2141,0.9463,0.8318,0.5512
2023-10-25,1245939600587.88,0.0624,1.7712,0.3843,2.1867,1.8995,1.6230,4.7297,0.2561,6.2394,5.6346,4.5968,0.5478,0.1919,0.9463,0.8318,0.5512
2023-10-24,1259938921942.8,0.0617,1.7911,0.4053,2.1867,1.8995,1.6230,4.7828,0.2836,6.2394,5.6346,4.5968,0.5540,0.2072,0.9474,0.8318,0.5512
2023-10-23,1277438073636.45,0.0609,1.8160,0.4262,2.1867,1.8995,1.6230,4.8493,0.3037,6.2394,5.6346,4.5968,0.5616,0.2182,0.9474,0.8321,0.5512
2023-10-20,1280937903975.18,0.0607,1.8210,0.4320,2.1867,1.8984,1.6230,4.8626,0.3088,6.2394,5.6336,4.5968,0.5632,0.2209,0.9479,0.8328,0.5512
2023-10-19,1284437734313.91,0.0605,1.8260,0.4347,2.1867,1.8995,1.6230,4.8758,0.3139,6.2394,5.6336,4.5968,0.5647,0.2239,0.9479,0.8329,0.5512
2023-10-18,1308936546685.02,0.0594,1.8608,0.4575,2.1867,1.8995,1.6230,4.9688,0.3259,6.2394,5.6346,4.5968,0.5755,0.2318,0.9479,0.8329,0.5512
2023-10-17,1301936886007.56,0.0597,1.8508,0.4497,2.1867,1.8995,1.6230,4.9423,0.3239,6.2394,5.6346,4.5968,0.5724,0.2298,0.9479,0.8329,0.5512
2023-10-16,1298437055668.83,0.0599,1.8459,0.4480,2.1867,1.8995,1.6230,4.9290,0.3218,6.2394,5.6346,4.5968,0.5709,0.2285,0.9491,0.8329,0.5512
2023-10-13,1301936886007.56,0.0597,1.8508,0.4505,2.1867,1.8984,1.6230,4.9423,0.3232,6.2394,5.6336,4.5968,0.5724,0.2292,0.9491,0.8340,0.5512
2023-10-12,1284437734313.91,0.0605,1.8260,0.4367,2.1867,1.8995,1.6230,4.8758,0.3139,6.2394,5.6336,4.5968,0.5647,0.2239,0.9491,0.8340,0.5512
2023-10-11,1277438073636.45,0.0609,1.8160,0.4287,2.1867,1.8995,1.6230,4.8493,0.3037,6.2394,5.6346,4.5968,0.5616,0.2182,0.9491,0.8340,0.5512
2023-10-10,1263438752281.53,0.0616,1.7961,0.4090,2.1867,1.8995,1.6230,4.7961,0.2889,6.2394,5.6346,4.5968,0.5555,0.2104,0.9491,0.8341,0.5512
2023-10-09,1259938921942.8,0.0617,1.7911,0.4053,2.1867,1.8995,1.6230,4.7828,0.2836,6.2394,5.6346,4.5968,0.5540,0.2072,0.9491,0.8341,0.5512
2023-09-28,1259938921942.8,0.0617,1.7911,0.4049,2.1867,1.8984,1.6230,4.7828,0.2834,6.2394,5.6336,4.5968,0.5540,0.2070,0.9502,0.8341,0.5512
2023-09-27,1245939600587.88,0.0624,1.7712,0.3841,2.1867,1.8995,1.6230,4.7297,0.2560,6.2394,5.6336,4.5968,0.5478,0.1919,0.9502,0.8341,0.5512
2023-09-26,1266938582620.26,0.0614,1.8011,0.4117,2.1867,1.8995,1.6230,4.8094,0.2938,6.2394,5.6336,4.5968,0.5570,0.2116,0.9503,0.8341,0.5512
2023-09-25,1266938582620.26,0.0614,1.8011,0.4117,2.1867,1.8995,1.6230,4.8094,0.2938,6.2394,5.6336,4.5968,0.5570,0.2116,0.9504,0.8341,0.5512
2023-09-22,1256439091604.07,0.0619,1.7862,0.3982,2.1867,1.8973,1.6230,4.7696,0.2779,6.2394,5.6336,4.5968,0.5524,0.2024,0.9504,0.8341,0.5512
2023-09-21,1245939600587.88,0.0624,1.7712,0.3840,2.1867,1.8984,1.6230,4.7297,0.2559,6.2394,5.6336,4.5968,0.5478,0.1918,0.9504,0.8342,0.5512
2023-09-20,1252939261265.34,0.0621,1.7812,0.3907,2.1867,1.8995,1.6230,4.7563,0.2699,6.2394,5.6336,4.5968,0.5509,0.1976,0.9504,0.8342,0.5514
2023-09-19,1235440109571.69,0.0629,1.7563,0.3674,2.1867,1.8995,1.6230,4.6898,0.2318,6.2394,5.6346,4.5968,0.5432,0.1792,0.9504,0.8347,0.5514
2023-09-18,1214441127539.31,0.0640,1.7265,0.3252,2.1872,1.8995,1.6230,4.6101,0.2044,6.2423,5.6356,4.5968,0.5340,0.1587,0.9504,0.8352,0.5514
2023-09-15,1214441127539.31,0.0640,1.7265,0.3250,2.1867,1.8995,1.6230,4.6101,0.2042,6.2394,5.6336,4.5968,0.5340,0.1586,0.9504,0.8352,0.5514
2023-09-14,1224940618555.5,0.0635,1.7414,0.3506,2.1867,1.9002,1.6230,4.6500,0.2154,6.2394,5.6346,4.5968,0.5386,0.1681,0.9504,0.8352,0.5514
2023-09-13,1207441466861.85,0.0644,1.7165,0.3047,2.1872,1.9010,1.6230,4.5836,0.1957,6.2423,5.6356,4.5968,0.5309,0.1488,0.9504,0.8352,0.5514
2023-09-12,1203941636523.12,0.0646,1.7115,0.2891,2.1872,1.9010,1.6230,4.5703,0.1920,6.2423,5.6356,4.5968,0.5293,0.1451,0.9515,0.8367,0.5526
2023-09-11,1203941636523.12,0.0646,1.7115,0.2891,2.1872,1.9010,1.6230,4.5703,0.1920,6.2423,5.6356,4.5983,0.5293,0.1451,0.9515,0.8367,0.5526
2023-09-08,1207441466861.85,0.0644,1.7165,0.3036,2.1867,1.9010,1.6230,4.5836,0.1947,6.2394,5.6336,4.5997,0.5309,0.1479,0.9520,0.8367,0.5526
2023-09-07,1210941297200.58,0.0642,1.7215,0.3128,2.1867,1.9016,1.6230,4.5968,0.1977,6.2394,5.6346,4.6046,0.5324,0.1517,0.9520,0.8367,0.5530
2023-09-06,1210941297200.58,0.0642,1.7215,0.3129,2.1872,1.9021,1.6230,4.5968,0.1978,6.2423,5.6356,4.6046,0.5324,0.1517,0.9525,0.8367,0.5530
2023-09-05,1207441466861.85,0.0644,1.7165,0.3039,2.1872,1.9021,1.6230,4.5836,0.1949,6.2423,5.6356,4.6046,0.5309,0.1480,0.9525,0.8367,0.5530
2023-09-04,1217940957878.04,0.0639,1.7314,0.3322,2.1872,1.9021,1.6230,4.6234,0.2052,6.2423,5.6356,4.6068,0.5355,0.1600,0.9529,0.8367,0.5530
2023-09-01,1203941636523.12,0.0646,1.7115,0.2888,2.1867,1.9010,1.6230,4.5703,0.1919,6.2394,5.6336,4.6068,0.5293,0.1450,0.9529,0.8367,0.5530
2023-08-31,1210941297200.58,0.0642,1.7215,0.3120,2.1867,1.9016,1.6230,4.5968,0.1969,6.2394,5.6346,4.6068,0.5324,0.1508,0.9529,0.8367,0.5541
2023-08-30,1217940957878.04,0.0639,1.7314,0.3314,2.1872,1.9021,1.6230,4.6234,0.2044,6.2423,5.6356,4.6068,0.5355,0.1591,0.9529,0.8367,0.5541
2023-08-29,1217940957878.04,0.0639,1.7196,0.3092,2.1872,1.9021,1.6230,4.6854,0.2212,6.2423,5.6356,4.6068,0.5514,0.1937,0.9529,0.8374,0.5541
2023-08-28,1238939939910.42,0.0628,1.7492,0.3561,2.1872,1.9021,1.6230,4.7662,0.2701,6.2423,5.6356,4.6068,0.5609,0.2072,0.9529,0.8374,0.5541
2023-08-25,1217940957878.04,0.0639,1.7196,0.3090,2.1867,1.9010,1.6230,4.6854,0.2210,6.2394,5.6336,4.6081,0.5514,0.1935,0.9533,0.8374,0.5541
2023-08-24,1214441127539.31,0.0640,1.7146,0.2996,2.1867,1.9016,1.6230,4.6719,0.2170,6.2394,5.6346,4.6081,0.5498,0.1907,0.9533,0.8374,0.5541
2023-08-23,1217940957878.04,0.0639,1.7196,0.3088,2.1872,1.9021,1.6230,4.6854,0.2208,6.2423,5.6356,4.6068,0.5514,0.1933,0.9533,0.8374,0.5541
2023-08-22,1217940957878.04,0.0639,1.7196,0.3088,2.1872,1.9021,1.6230,4.6854,0.2208,6.2423,5.6356,4.6068,0.5514,0.1933,0.9533,0.8380,0.5549
2023-08-21,1200441806184.39,0.0648,1.6949,0.2623,2.1872,1.9021,1.6230,4.6181,0.2011,6.2423,5.6356,4.6068,0.5435,0.1743,0.9533,0.8383,0.5562
2023-08-18,1221440788216.77,0.0637,1.7245,0.3127,2.1867,1.9010,1.6230,4.6989,0.2260,6.2394,5.6336,4.6081,0.5530,0.1947,0.9533,0.8392,0.5568
2023-08-17,1214441127539.31,0.0640,1.7146,0.2992,2.1867,1.9016,1.6230,4.6719,0.2166,6.2394,5.6346,4.6081,0.5498,0.1903,0.9533,0.8392,0.5568
2023-08-16,1221440788216.77,0.0637,1.7245,0.3125,2.1872,1.9021,1.6230,4.6989,0.2257,6.2423,5.6356,4.6068,0.5530,0.1945,0.9542,0.8392,0.5568
2023-08-15,1221440788216.77,0.0637,1.7245,0.3125,2.1872,1.9021,1.6230,4.6989,0.2257,6.2423,5.6356,4.6068,0.5530,0.1945,0.9551,0.8393,0.5568
2023-08-14,1196941975845.66,0.0650,1.6899,0.2521,2.1872,1.9021,1.6230,4.6046,0.1982,6.2423,5.6356,4.6068,0.5419,0.1727,0.9551,0.8393,0.5568
2023-08-11,1210941297200.58,0.0642,1.7097,0.2831,2.1867,1.9010,1.6230,4.6585,0.2099,6.2394,5.6336,4.6177,0.5482,0.1865,0.9558,0.8393,0.5578
2023-08-10,1231940279232.96,0.0631,1.7393,0.3374,2.1867,1.9016,1.6230,4.7393,0.2495,6.2394,5.6346,4.6177,0.5578,0.1993,0.9558,0.8393,0.5586
2023-08-09,1231940279232.96,0.0631,1.7393,0.3376,2.1872,1.9021,1.6230,4.7393,0.2496,6.2423,5.6356,4.6081,0.5578,0.1994,0.9558,0.8393,0.5586
2023-08-08,1228440448894.23,0.0633,1.7344,0.3310,2.1872,1.9021,1.6230,4.7258,0.2405,6.2423,5.6356,4.6081,0.5562,0.1970,0.9563,0.8393,0.5586
2023-08-07,1235440109571.69,0.0629,1.7443,0.3409,2.1872,1.9021,1.6230,4.7527,0.2558,6.2423,5.6356,4.6081,0.5593,0.2007,0.9563,0.8393,0.5586
2023-08-04,1242439770249.15,0.0626,1.7542,0.3513,2.1867,1.9010,1.6230,4.7796,0.2650,6.2394,5.6336,4.6177,0.5625,0.2030,0.9567,0.8397,0.5586
2023-08-03,1242439770249.15,0.0626,1.7542,0.3514,2.1867,1.9016,1.6230,4.7796,0.2651,6.2394,5.6346,4.6177,0.5625,0.2030,0.9567,0.8397,0.5586
2023-08-02,1228440448894.23,0.0633,1.7344,0.3310,2.1872,1.9021,1.6230,4.7258,0.2405,6.2423,5.6356,4.6081,0.5562,0.1970,0.9567,0.8397,0.5586
2023-08-01,1270438412958.99,0.0612,1.7937,0.3914,2.1872,1.9021,1.6230,4.8874,0.2961,6.2423,5.6356,4.6081,0.5752,0.2113,0.9567,0.8397,0.5586
2023-07-31,1266938582620.26,0.0614,1.7888,0.3857,2.1872,1.9021,1.6230,4.8739,0.2932,6.2423,5.6356,4.6081,0.5736,0.2109,0.9567,0.8406,0.5586
2023-07-28,1263438752281.53,0.0616,1.7838,0.3792,2.1867,1.9010,1.6230,4.8604,0.2876,6.2394,5.6336,4.6177,0.5720,0.2099,0.9569,0.8410,0.5602
2023-07-27,1238939939910.42,0.0628,1.7492,0.3494,2.1867,1.9016,1.6230,4.7662,0.2635,6.2394,5.6346,4.6177,0.5609,0.2006,0.9569,0.8410,0.5602
2023-07-26,1217940957878.04,0.0639,1.7196,0.3072,2.1872,1.9021,1.6230,4.6854,0.2192,6.2423,5.6356,4.6081,0.5514,0.1916,0.9577,0.8410,0.5586
2023-07-25,1221440788216.77,0.0637,1.7245,0.3113,2.1872,1.9021,1.6230,4.6989,0.2245,6.2423,5.6356,4.6081,0.5530,0.1933,0.9581,0.8411,0.5602
2023-07-24,1200441806184.39,0.0648,1.6949,0.2619,2.1872,1.9021,1.6230,4.6181,0.2007,6.2423,5.6356,4.6081,0.5435,0.1739,0.9581,0.8416,0.5617
2023-07-21,1193442145506.93,0.0652,1.6850,0.2440,2.1867,1.9010,1.6230,4.5912,0.1952,6.2394,5.6336,4.6177,0.5403,0.1705,0.9593,0.8420,0.5624
2023-07-20,1196941975845.66,0.0650,1.6899,0.2515,2.1867,1.9016,1.6230,4.6046,0.1977,6.2394,5.6346,4.6189,0.5419,0.1722,0.9593,0.8420,0.5624
2023-07-19,1189942315168.2,0.0654,1.6800,0.2356,2.1872,1.9021,1.6230,4.5777,0.1920,6.2423,5.6356,4.6189,0.5387,0.1653,0.9593,0.8420,0.5624
2023-07-18,1189942315168.2,0.0654,1.6800,0.2356,2.1872,1.9021,1.6230,4.5777,0.1920,6.2423,5.6356,4.6189,0.5387,0.1653,0.9593,0.8420,0.5633
2023-07-17,1266938582620.26,0.0614,1.7888,0.3820,2.1872,1.9021,1.6230,4.8739,0.2895,6.2423,5.6356,4.6189,0.5541,0.1916,0.9593,0.8420,0.5642
2023-07-14,1263438752281.53,0.0616,1.7838,0.3759,2.1867,1.9010,1.6230,4.8604,0.2843,6.2394,5.6336,4.6229,0.5526,0.1894,0.9593,0.8431,0.5642
2023-07-13,1263438752281.53,0.0616,1.7838,0.3761,2.1867,1.9016,1.6230,4.8604,0.2844,6.2394,5.6346,4.6229,0.5526,0.1895,0.9593,0.8431,0.5642
2023-07-12,1242439770249.15,0.0626,1.7542,0.3479,2.1872,1.9021,1.6230,4.7796,0.2615,6.2423,5.6356,4.6189,0.5434,0.1715,0.9593,0.8431,0.5642
2023-07-11,1235440109571.69,0.0629,1.7443,0.3376,2.1872,1.9021,1.6230,4.7527,0.2525,6.2423,5.6356,4.6189,0.5403,0.1682,0.9593,0.8433,0.5642
2023-07-10,1228440448894.23,0.0633,1.7344,0.3281,2.1872,1.9026,1.6230,4.7258,0.2377,6.2423,5.6356,4.6189,0.5373,0.1628,0.9596,0.8438,0.5642
2023-07-07,1231940279232.96,0.0631,1.7393,0.3332,2.1867,1.9021,1.6230,4.7393,0.2453,6.2394,5.6336,4.6229,0.5388,0.1647,0.9596,0.8438,0.5661
2023-07-06,1228440448894.23,0.0633,1.7344,0.3280,2.1867,1.9024,1.6230,4.7258,0.2376,6.2394,5.6346,4.6229,0.5373,0.1628,0.9596,0.8438,0.5661
2023-07-05,1242439770249.15,0.0626,1.7542,0.3462,2.1872,1.9026,1.6230,4.7796,0.2599,6.2423,5.6356,4.6189,0.5434,0.1698,0.9596,0.8438,0.5661
2023-07-04,1245939600587.88,0.0624,1.7591,0.3499,2.1872,1.9026,1.6230,4.7931,0.2627,6.2423,5.6356,4.6189,0.5449,0.1731,0.9604,0.8442,0.5661
2023-07-03,1266938582620.26,0.0614,1.7888,0.3783,2.1872,1.9026,1.6230,4.8739,0.2858,6.2423,5.6356,4.6189,0.5541,0.1879,0.9605,0.8442,0.5661
2023-06-30,1235440109571.69,0.0629,1.7443,0.3361,2.1867,1.9021,1.6230,4.7527,0.2510,6.2394,5.6336,4.6229,0.5403,0.1668,0.9620,0.8450,0.5679
2023-06-29,1221440788216.77,0.0637,1.7245,0.3091,2.1867,1.9024,1.6230,4.6989,0.2224,6.2394,5.6346,4.6229,0.5342,0.1550,0.9620,0.8450,0.5679
2023-06-28,1231940279232.96,0.0631,1.7393,0.3326,2.1872,1.9026,1.6230,4.7393,0.2447,6.2423,5.6356,4.6189,0.5388,0.1641,0.9623,0.8450,0.5679
2023-06-27,1235440109571.69,0.0629,1.7443,0.3355,2.1872,1.9026,1.6230,4.7527,0.2504,6.2423,5.6356,4.6189,0.5403,0.1661,0.9623,0.8450,0.5679
2023-06-26,1214441127539.31,0.0640,1.7146,0.2965,2.1872,1.9026,1.6230,4.6719,0.2138,6.2423,5.6356,4.6189,0.5311,0.1476,0.9623,0.8465,0.5698
2023-06-21,1235440109571.69,0.0629,1.7443,0.3348,2.1867,1.9026,1.6230,4.7527,0.2498,6.2394,5.6336,4.6229,0.5403,0.1656,0.9623,0.8472,0.5735
2023-06-20,1224940618555.5,0.0635,1.7295,0.3180,2.1867,1.9026,1.6230,4.7123,0.2280,6.2394,5.6336,4.6229,0.5357,0.1582,0.9623,0.8473,0.5760
2023-06-19,1231940279232.96,0.0631,1.7393,0.3316,2.1867,1.9026,1.6230,4.7393,0.2436,6.2394,5.6356,4.6229,0.5388,0.1631,0.9624,0.8473,0.5778
2023-06-16,1252939261265.34,0.0621,1.7690,0.3551,2.1867,1.9029,1.6230,4.8200,0.2685,6.2394,5.6356,4.6229,0.5480,0.1765,0.9635,0.8473,0.5832
2023-06-15,1259938921942.8,0.0617,1.7789,0.3651,2.1867,1.9031,1.6230,4.8470,0.2747,6.2394,5.6356,4.6229,0.5510,0.1807,0.9635,0.8473,0.5832
2023-06-14,1245939600587.88,0.0624,1.7591,0.3463,2.1867,1.9032,1.6230,4.7931,0.2592,6.2394,5.6356,4.6229,0.5449,0.1697,0.9635,0.8473,0.5832
2023-06-13,1284437734313.91,0.0605,1.8135,0.3998,2.1867,1.9032,1.6230,4.9412,0.2901,6.2394,5.6356,4.6229,0.5617,0.1886,0.9635,0.8477,0.5832
2023-06-12,1280937903975.18,0.0607,1.8085,0.3944,2.1867,1.9032,1.6230,4.9277,0.2888,6.2394,5.6356,4.6229,0.5602,0.1882,0.9635,0.8477,0.5850
2023-06-09,1287937564652.64,0.0604,1.8184,0.4024,2.1867,1.9044,1.6230,4.9547,0.2906,6.2394,5.6367,4.6229,0.5633,0.1895,0.9635,0.8480,0.5850
2023-06-08,1298437055668.83,0.0599,1.8332,0.4165,2.1872,1.9056,1.6230,4.9951,0.2911,6.2423,5.6378,4.6189,0.5679,0.1941,0.9644,0.8484,0.5850
2023-06-07,1266938582620.26,0.0614,1.7888,0.3739,2.1872,1.9056,1.6230,4.8739,0.2814,6.2423,5.6378,4.6189,0.5541,0.1835,0.9644,0.8484,0.5850
2023-06-06,1245939600587.88,0.0624,1.7591,0.3468,2.1872,1.9063,1.6230,4.7931,0.2596,6.2423,5.6382,4.6189,0.5449,0.1699,0.9652,0.8485,0.5850
2023-06-05,1245939600587.88,0.0624,1.7591,0.3468,2.1872,1.9071,1.6230,4.7931,0.2596,6.2423,5.6385,4.6189,0.5449,0.1699,0.9652,0.8490,0.5862
2023-06-02,1210941297200.58,0.0642,1.7097,0.2811,2.1867,1.9082,1.6230,4.6585,0.2080,6.2394,5.6385,4.6229,0.5296,0.1451,0.9657,0.8496,0.5868
2023-06-01,1210941297200.58,0.0642,1.7097,0.2813,2.1872,1.9082,1.6230,4.6585,0.2081,6.2423,5.6385,4.6189,0.5296,0.1451,0.9657,0.8499,0.5868
2023-05-31,1231940279232.96,0.0631,1.7393,0.3311,2.1872,1.9082,1.6230,4.7393,0.2431,6.2423,5.6385,4.6189,0.5388,0.1625,0.9657,0.8499,0.5886
2023-05-30,1224940618555.5,0.0635,1.7295,0.3176,2.1872,1.9082,1.6230,4.7123,0.2275,6.2423,5.6390,4.6189,0.5357,0.1575,0.9657,0.8499,0.5886
2023-05-29,1245939600587.88,0.0624,1.7591,0.3451,2.1872,1.9082,1.6230,4.7931,0.2579,6.2423,5.6396,4.6189,0.5449,0.1682,0.9657,0.8499,0.5886
