日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2025-08-20,=10.9500,=10.9500,=10.9500,=10.9500,=234267696427.2,=192345210178.0,=75585355798.05,,=15.2059,,,,
2025-08-19,=10.8500,=10.8500,=10.8500,=10.8500,=232128265409.6,=190588632916.0,=74895078576.15,,=15.0670,,,,
2025-08-18,=10.7700,=10.7700,=10.7700,=10.7700,=230416720595.52,=189183371107.0,=74342856798.63,,=14.9559,,,,
2025-08-15,=11.1100,=11.1100,=11.1100,=11.1100,=237690786055.36,=195155733797.0,=76689799353.09,,=15.4281,,,,
2025-08-14,=10.6700,=10.6700,=10.6700,=10.6700,=228277289577.92,=187426793845.0,=73652579576.73,,=14.8171,,,,
2025-08-13,=10.5900,=10.5900,=10.5900,=10.5900,=226565744763.84,=186021532035.0,=73100357799.21,,=14.7060,,,,
2025-08-12,=9.8500,=9.8500,=9.8500,=9.8500,=210733955233.6,=173022860297.0,=67992306357.15,,=13.6784,,,,
2025-08-11,=9.8200,=9.8200,=9.8200,=9.8200,=210092125928.32,=172495887119.0,=67785223190.58,,=13.6367,,,,
2025-08-08,=9.7600,=9.7600,=9.7600,=9.7600,=208808467317.76,=170417819638.0,=67371056857.44,,=13.5534,,,,
2025-08-07,=9.4800,=9.4800,=9.4800,=9.4800,=202818060468.48,=165528783828.0,=65438280636.12,,=13.1646,,,,
2025-08-06,=9.5100,=9.5100,=9.5100,=9.5100,=203459889773.76,=166052609094.0,=65645363802.69,,=13.2062,,,,
2025-08-05,=9.3800,=9.3800,=9.3800,=9.3800,=200678629450.88,=163782699611.0,=64748003414.22,,=13.0257,,,,
2025-08-04,=9.2600,=9.2600,=9.2600,=9.2600,=198111312229.76,=161687398550.0,=63919670747.94,,=12.8591,,,,
2025-08-01,=8.9800,=8.9800,=8.9800,=8.9800,=192120905380.48,=156798362740.0,=61986894526.62,,=12.4702,,,,
2025-07-31,=8.9400,=8.9400,=8.9400,=8.9400,=191265132973.44,=156099929053.0,=61710783637.86,,=12.4147,,,,
2025-07-30,=9.3400,=9.3400,=9.3400,=9.3400,=199822857043.84,=163084265924.0,=64471892525.46,,=12.9701,,,,
2025-07-29,=9.2500,=9.2500,=9.2500,=9.2500,=197897369128.0,=161512790128.0,=63850643025.75,,=12.8452,,,,
2025-07-28,=9.1600,=9.1600,=9.1600,=9.1600,=195971881212.16,=159941314332.0,=63229393526.04,,=12.7202,,,,
2025-07-25,=9.2100,=9.2100,=9.2100,=9.2100,=197041596720.96,=160814356441.0,=63574532136.99,,=12.7896,,,,
2025-07-24,=9.3100,=9.3100,=9.3100,=9.3100,=199181027738.56,=162560440659.0,=64264809358.89,,=12.9285,,,,
2025-07-23,=9.0000,=9.0000,=9.0000,=9.0000,=192548791584.0,=157147579584.0,=62124949971.0,,=12.4980,,,,
2025-07-22,=9.0600,=9.0600,=9.0600,=9.0600,=193832450194.56,=158195230115.0,=62539116304.14,,=12.5813,,,,
2025-07-21,=8.6300,=8.6300,=8.6300,=8.6300,=184632896818.88,=150687067979.0,=59570924249.97,,=11.9842,,,,
2025-07-18,=8.2100,=8.2100,=8.2100,=8.2100,=175647286544.96,=143353514265.0,=56671759917.99,,=11.4010,,,,
2025-07-17,=8.0900,=8.0900,=8.0900,=8.0900,=173079969323.84,=141258213204.0,=55843427251.71,,=11.2343,,,,
2025-07-16,=8.1100,=8.1100,=8.1100,=8.1100,=173507855527.36,=141607430047.0,=55981482696.09,,=11.2621,,,,
2025-07-15,=8.1000,=8.1000,=8.1000,=8.1000,=174143849013.9,=142282758214.0,=55912454973.9,,=11.3034,,,,
2025-07-14,=8.1000,=8.1000,=8.1000,=8.1000,=174143849013.9,=142282758214.0,=55912454973.9,,=11.3034,,,,
2025-07-11,=8.1200,=8.1200,=8.1200,=8.1200,=174573833826.28,=142634073666.0,=56050510418.28,,=11.3313,,,,
2025-07-10,=8.0700,=8.0700,=8.0700,=8.0700,=173498871795.33,=141755785035.0,=55705371807.33,,=11.2615,,,,
2025-07-09,=8.0600,=8.0600,=8.0600,=8.0600,=173283879389.14,=141580127309.0,=55636344085.14,,=11.2475,,,,
2025-07-08,=8.5400,=8.5400,=8.5400,=8.5400,=183603514886.26,=150011698166.0,=58949674750.26,,=11.9174,,,,
2025-07-07,=8.4200,=8.4200,=8.4200,=8.4200,=181023606011.98,=147903805452.0,=58121342083.98,,=11.7499,,,,
2025-07-04,=8.5400,=8.5400,=8.5400,=8.5400,=183603514886.26,=150011698166.0,=58949674750.26,,=11.9174,,,,
