日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值
2025-08-26,=6.9900,=6.9900,=6.9900,=6.9900,=83395659202.29,=67917633407.0,=45250385977.62,,=-1.6891,,,,
2025-08-25,=7.1600,=7.1600,=7.1600,=7.1600,=85423879812.36,=69569421344.0,=46350896080.08,,=-1.7302,,,,
2025-08-22,=6.5600,=6.5600,=6.5600,=6.5600,=78265454129.76,=63743099274.0,=42470260485.44,,=-1.5729,,,,
2025-08-21,=6.5600,=6.5600,=6.5600,=6.5600,=78265454129.76,=63743099274.0,=42470260485.44,,=-1.5729,,,,
2025-08-20,=6.5500,=6.5500,=6.5500,=6.5500,=78146147035.05,=63645929916.0,=42405519234.7,,=-1.5705,,,,
2025-08-19,=6.5300,=6.5300,=6.5300,=6.5300,=77907532845.63,=63451591198.0,=42276036733.22,,=-1.5657,,,,
2025-08-18,=6.5000,=6.5000,=6.5000,=6.5000,=77549611561.5,=63160083123.0,=42081812981.0,,=-1.5585,,,,
2025-08-15,=6.5300,=6.5300,=6.5300,=6.5300,=77907532845.63,=63451591198.0,=42276036733.22,,=-1.5657,,,,
2025-08-14,=6.4300,=6.4300,=6.4300,=6.4300,=76714461898.53,=62479897612.0,=41628624225.82,,=-1.5418,,,,
2025-08-13,=6.4600,=6.4600,=6.4600,=6.4600,=77072383182.66,=62771405688.0,=41822847978.04,,=-1.5490,,,,
2025-08-12,=6.4700,=6.4700,=6.4700,=6.4700,=77191690277.37,=62868575047.0,=41887589228.78,,=-1.5513,,,,
2025-08-11,=6.4800,=6.4800,=6.4800,=6.4800,=77310997372.08,=62965744405.0,=41952330479.52,,=-1.5537,,,,
2025-08-08,=6.4500,=6.4500,=6.4500,=6.4500,=76953076087.95,=62674236329.0,=41758106727.3,,=-1.5466,,,,
2025-08-07,=6.4700,=6.4700,=6.4700,=6.4700,=77191690277.37,=62868575047.0,=41887589228.78,,=-1.5513,,,,
2025-08-06,=6.4400,=6.4400,=6.4400,=6.4400,=76833768993.24,=62577066971.0,=41693365476.56,,=-1.5442,,,,
2025-08-05,=6.4500,=6.4500,=6.4500,=6.4500,=76953076087.95,=62674236329.0,=41758106727.3,,=-1.5466,,,,
2025-08-04,=6.4100,=6.4100,=6.4100,=6.4100,=76475847709.11,=62285558895.0,=41499141724.34,,=-1.5370,,,,
2025-08-01,=6.3900,=6.3900,=6.3900,=6.3900,=76237233519.69,=62091220177.0,=41369659222.86,,=-1.5322,,,,
2025-07-31,=6.4400,=6.4400,=6.4400,=6.4400,=76833768993.24,=62577066971.0,=41693365476.56,,=-1.5442,,,,
2025-07-30,=6.7000,=6.7000,=6.7000,=6.7000,=79935753455.7,=65103470296.0,=43376637995.8,,=-1.6065,,,,
2025-07-29,=6.8100,=6.8100,=6.8100,=6.8100,=81248131497.51,=66172333241.0,=44088791753.94,,=-1.6329,,,,
2025-07-28,=6.7900,=6.7900,=6.7900,=6.7900,=81009517308.09,=65977994523.0,=43959309252.46,,=-1.6281,,,,
2025-07-25,=6.7800,=6.7800,=6.7800,=6.7800,=80890210213.38,=65880825165.0,=43894568001.72,,=-1.6257,,,,
2025-07-24,=6.8100,=6.8100,=6.8100,=6.8100,=81248131497.51,=66172333241.0,=44088791753.94,,=-1.6329,,,,
2025-07-23,=6.7200,=6.7200,=6.7200,=6.7200,=80174367645.12,=65297809013.0,=43506120497.28,,=-1.6113,,,,
2025-07-22,=6.7000,=6.7000,=6.7000,=6.7000,=79935753455.7,=65103470296.0,=43376637995.8,,=-1.6065,,,,
2025-07-21,=6.6000,=6.6000,=6.6000,=6.6000,=78742682508.6,=64131776709.0,=42729225488.4,,=-1.5825,,,,
2025-07-18,=6.5700,=6.5700,=6.5700,=6.5700,=78384761224.47,=63840268633.0,=42535001736.18,,=-1.5753,,,,
2025-07-17,=6.5600,=6.5600,=6.5600,=6.5600,=78265454129.76,=63743099274.0,=42470260485.44,,=-1.5729,,,,
2025-07-16,=6.5600,=6.5600,=6.5600,=6.5600,=78265454129.76,=63743099274.0,=42470260485.44,,=-1.5729,,,,
2025-07-15,=6.6000,=6.6000,=6.6000,=6.6000,=78742682508.6,=64131776709.0,=42729225488.4,,=-1.5825,,,,
2025-07-14,=6.6600,=6.6600,=6.6600,=6.6600,=79458525076.86,=64714792861.0,=43117672992.84,,=-1.5969,,,,
2025-07-11,=6.7600,=6.7600,=6.7600,=6.7600,=80651596023.96,=65686486447.0,=43765085500.24,,=-1.6209,,,,
2025-07-10,=6.7600,=6.7600,=6.7600,=6.7600,=80651596023.96,=65686486447.0,=43765085500.24,,=-1.6209,,,,
2025-07-09,=6.5400,=6.5400,=6.5400,=6.5400,=78026839940.34,=63548760557.0,=42340777983.96,,=-1.5681,,,,
2025-07-08,=6.5600,=6.5600,=6.5600,=6.5600,=78265454129.76,=63743099274.0,=42470260485.44,,=-1.5729,,,,
2025-07-07,=6.5200,=6.5200,=6.5200,=6.5200,=77788225750.92,=63354421840.0,=42211295482.48,,=-1.5633,,,,
2025-07-04,=6.4400,=6.4400,=6.4400,=6.4400,=76833768993.24,=62577066971.0,=41693365476.56,,=-1.5442,,,,
