日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2025-08-19,=6.5300,=6.5300,=6.5300,=6.5300,=77907532845.63,=63451591198.0,=42276036733.22,,=0.3960,,,,
2025-08-18,=6.5000,=6.5000,=6.5000,=6.5000,=77549611561.5,=63160083123.0,=42081812981.0,,=0.3942,,,,
2025-08-15,=6.5300,=6.5300,=6.5300,=6.5300,=77907532845.63,=63451591198.0,=42276036733.22,,=0.3960,,,,
2025-08-14,=6.4300,=6.4300,=6.4300,=6.4300,=76714461898.53,=62479897612.0,=41628624225.82,,=0.3900,,,,
2025-08-13,=6.4600,=6.4600,=6.4600,=6.4600,=77072383182.66,=62771405688.0,=41822847978.04,,=0.3918,,,,
2025-08-12,=6.4700,=6.4700,=6.4700,=6.4700,=77191690277.37,=62868575047.0,=41887589228.78,,=0.3924,,,,
2025-08-11,=6.4800,=6.4800,=6.4800,=6.4800,=77310997372.08,=62965744405.0,=41952330479.52,,=0.3930,,,,
2025-08-08,=6.4500,=6.4500,=6.4500,=6.4500,=76953076087.95,=62674236329.0,=41758106727.3,,=0.3912,,,,
2025-08-07,=6.4700,=6.4700,=6.4700,=6.4700,=77191690277.37,=62868575047.0,=41887589228.78,,=0.3924,,,,
2025-08-06,=6.4400,=6.4400,=6.4400,=6.4400,=76833768993.24,=62577066971.0,=41693365476.56,,=0.3906,,,,
2025-08-05,=6.4500,=6.4500,=6.4500,=6.4500,=76953076087.95,=62674236329.0,=41758106727.3,,=0.3912,,,,
2025-08-04,=6.4100,=6.4100,=6.4100,=6.4100,=76475847709.11,=62285558895.0,=41499141724.34,,=0.3887,,,,
2025-08-01,=6.3900,=6.3900,=6.3900,=6.3900,=76237233519.69,=62091220177.0,=41369659222.86,,=0.3875,,,,
2025-07-31,=6.4400,=6.4400,=6.4400,=6.4400,=76833768993.24,=62577066971.0,=41693365476.56,,=0.3906,,,,
2025-07-30,=6.7000,=6.7000,=6.7000,=6.7000,=79935753455.7,=65103470296.0,=43376637995.8,,=0.4063,,,,
2025-07-29,=6.8100,=6.8100,=6.8100,=6.8100,=81248131497.51,=66172333241.0,=44088791753.94,,=0.4130,,,,
2025-07-28,=6.7900,=6.7900,=6.7900,=6.7900,=81009517308.09,=65977994523.0,=43959309252.46,,=0.4118,,,,
2025-07-25,=6.7800,=6.7800,=6.7800,=6.7800,=80890210213.38,=65880825165.0,=43894568001.72,,=0.4112,,,,
2025-07-24,=6.8100,=6.8100,=6.8100,=6.8100,=81248131497.51,=66172333241.0,=44088791753.94,,=0.4130,,,,
2025-07-23,=6.7200,=6.7200,=6.7200,=6.7200,=80174367645.12,=65297809013.0,=43506120497.28,,=0.4075,,,,
2025-07-22,=6.7000,=6.7000,=6.7000,=6.7000,=79935753455.7,=65103470296.0,=43376637995.8,,=0.4063,,,,
2025-07-21,=6.6000,=6.6000,=6.6000,=6.6000,=78742682508.6,=64131776709.0,=42729225488.4,,=0.4003,,,,
2025-07-18,=6.5700,=6.5700,=6.5700,=6.5700,=78384761224.47,=63840268633.0,=42535001736.18,,=0.3984,,,,
2025-07-17,=6.5600,=6.5600,=6.5600,=6.5600,=78265454129.76,=63743099274.0,=42470260485.44,,=0.3978,,,,
2025-07-16,=6.5600,=6.5600,=6.5600,=6.5600,=78265454129.76,=63743099274.0,=42470260485.44,,=0.3978,,,,
2025-07-15,=6.6000,=6.6000,=6.6000,=6.6000,=78742682508.6,=64131776709.0,=42729225488.4,,=0.4003,,,,
2025-07-14,=6.6600,=6.6600,=6.6600,=6.6600,=79458525076.86,=64714792861.0,=43117672992.84,,=0.4039,,,,
2025-07-11,=6.7600,=6.7600,=6.7600,=6.7600,=80651596023.96,=65686486447.0,=43765085500.24,,=0.4100,,,,
2025-07-10,=6.7600,=6.7600,=6.7600,=6.7600,=80651596023.96,=65686486447.0,=43765085500.24,,=0.4100,,,,
2025-07-09,=6.5400,=6.5400,=6.5400,=6.5400,=78026839940.34,=63548760557.0,=42340777983.96,,=0.3966,,,,
2025-07-08,=6.5600,=6.5600,=6.5600,=6.5600,=78265454129.76,=63743099274.0,=42470260485.44,,=0.3978,,,,
2025-07-07,=6.5200,=6.5200,=6.5200,=6.5200,=77788225750.92,=63354421840.0,=42211295482.48,,=0.3954,,,,
2025-07-04,=6.4400,=6.4400,=6.4400,=6.4400,=76833768993.24,=62577066971.0,=41693365476.56,,=0.3906,,,,
