date,市值(元),PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率
2023-08-03,87759868525.29,4.4153,0.1691,6.9887,5.7631,4.5614,1.3575,0.0914,1.9172,1.5973,1.4349,15.5366,0.1059,22.0934,17.9329,16.0498,0.0632
2023-08-02,87240169343.34,4.3891,0.1580,6.9928,5.7633,4.5616,1.3495,0.0848,1.9172,1.5975,1.4351,15.4446,0.0902,22.0953,17.9340,16.0517,0.0635
2023-08-01,87378755791.86,4.3961,0.1621,6.9944,5.7664,4.5631,1.3516,0.0860,1.9175,1.5978,1.4351,15.4691,0.0939,22.1133,17.9419,16.0561,0.0634
2023-07-31,87448049016.12,4.3996,0.1629,6.9944,5.7729,4.5634,1.3527,0.0868,1.9178,1.5985,1.4351,15.4814,0.0947,22.1187,17.9419,16.0562,0.0634
2023-07-28,86720470161.39,4.3630,0.1463,7.0005,5.7732,4.5651,1.3414,0.0781,1.9181,1.5993,1.4351,15.3526,0.0744,22.1510,17.9421,16.0562,0.0639
2023-07-27,85438545512.58,4.2985,0.1063,7.0005,5.7734,4.5677,1.3216,0.0550,1.9181,1.5997,1.4362,15.1257,0.0513,22.1510,17.9423,16.0593,0.0649
2023-07-26,85577131961.1,4.3054,0.1129,7.0005,5.7734,4.5691,1.3237,0.0591,1.9195,1.6003,1.4362,15.1502,0.0554,22.1536,17.9460,16.0625,0.0648
2023-07-25,85022786167.02,4.2776,0.0951,7.0011,5.7737,4.5702,1.3152,0.0500,1.9205,1.6004,1.4369,15.0521,0.0434,22.1537,17.9461,16.0640,0.0652
2023-07-24,84260560700.16,4.2392,0.0744,7.0014,5.7751,4.5707,1.3034,0.0347,1.9205,1.6004,1.4371,14.9171,0.0252,22.1603,17.9482,16.0667,0.0658
2023-07-21,84710966657.85,4.2619,0.0852,7.0030,5.7788,4.5723,1.3103,0.0438,1.9210,1.6012,1.4383,14.9969,0.0327,22.1738,17.9502,16.0688,0.0654
2023-07-20,84087327639.51,4.2305,0.0699,7.0030,5.7788,4.5723,1.3007,0.0331,1.9210,1.6012,1.4388,14.8864,0.0227,22.1738,17.9513,16.0697,0.0659
2023-07-19,84295207312.29,4.2410,0.0753,7.0055,5.7800,4.5745,1.3039,0.0360,1.9213,1.6015,1.4390,14.9232,0.0261,22.1808,17.9535,16.0742,0.0658
2023-07-18,84121974251.64,4.2322,0.0703,7.0080,5.7843,4.5822,1.3012,0.0331,1.9225,1.6016,1.4392,14.8926,0.0232,22.1845,17.9573,16.0751,0.0659
2023-07-17,84433793760.81,4.2479,0.0773,7.0113,5.7854,4.5827,1.3061,0.0376,1.9229,1.6018,1.4394,14.9478,0.0277,22.1909,17.9576,16.0754,0.0657
2023-07-14,84884199718.5,4.2706,0.0889,7.0161,5.7873,4.5844,1.3130,0.0446,1.9235,1.6021,1.4400,15.0275,0.0347,22.2318,17.9591,16.0755,0.0653
2023-07-13,85022786167.02,4.2776,0.0922,7.0161,5.7885,4.5901,1.3152,0.0471,1.9235,1.6024,1.4401,15.0521,0.0405,22.2318,17.9597,16.0784,0.0652
2023-07-12,84156620863.77,4.2340,0.0707,7.0167,5.7895,4.5931,1.3018,0.0331,1.9237,1.6031,1.4404,14.8987,0.0232,22.2330,17.9640,16.0800,0.0659
2023-07-11,84710966657.85,4.2619,0.0831,7.0194,5.7895,4.5965,1.3103,0.0418,1.9245,1.6037,1.4404,14.9969,0.0306,22.2429,17.9665,16.0800,0.0654
2023-07-10,84884199718.5,4.2706,0.0881,7.0194,5.7897,4.6016,1.3130,0.0438,1.9257,1.6037,1.4408,15.0275,0.0339,22.2475,17.9684,16.0816,0.0653
2023-07-07,84260560700.16,4.2392,0.0732,7.0211,5.7906,4.6034,1.3034,0.0335,1.9264,1.6047,1.4411,14.9171,0.0240,22.2539,17.9734,16.0816,0.0658
2023-07-06,83948741190.99,4.2235,0.0662,7.0211,5.7911,4.6070,1.2985,0.0298,1.9264,1.6050,1.4411,14.8619,0.0215,22.2539,17.9736,16.0816,0.0660
2023-07-05,84537733597.2,4.2532,0.0786,7.0226,5.7929,4.6087,1.3077,0.0380,1.9274,1.6054,1.4412,14.9662,0.0273,22.2548,17.9811,16.0818,0.0656
2023-07-04,85438545512.58,4.2985,0.1001,7.0235,5.7944,4.6116,1.3216,0.0488,1.9274,1.6058,1.4415,15.1257,0.0451,22.2670,17.9826,16.0891,0.0649
2023-07-03,85438545512.58,4.2985,0.1001,7.0238,5.7946,4.6123,1.3216,0.0488,1.9279,1.6064,1.4416,15.1257,0.0451,22.2720,17.9834,16.0892,0.0649
2023-06-30,84849553106.37,4.2688,0.0856,7.0239,5.7960,4.6135,1.3125,0.0422,1.9321,1.6064,1.4417,15.0214,0.0314,22.2928,17.9929,16.0940,0.0653
2023-06-29,84572380209.33,4.2549,0.0798,7.0239,5.7967,4.6146,1.3082,0.0385,1.9321,1.6065,1.4418,14.9723,0.0277,22.2928,17.9955,16.0940,0.0655
2023-06-28,84884199718.5,4.2706,0.0860,7.0256,5.7999,4.6151,1.3130,0.0418,1.9327,1.6069,1.4421,15.0275,0.0318,22.3012,17.9984,16.0941,0.0653
2023-06-27,84364500536.55,4.2444,0.0744,7.0276,5.8001,4.6176,1.3050,0.0356,1.9340,1.6080,1.4421,14.9355,0.0261,22.3094,17.9991,16.0966,0.0657
2023-06-26,84260560700.16,4.2392,0.0728,7.0301,5.8002,4.6193,1.3034,0.0331,1.9347,1.6086,1.4428,14.9171,0.0236,22.3201,18.0044,16.0967,0.0658
2023-06-21,84814906494.24,4.2671,0.0826,7.0309,5.8048,4.6269,1.3119,0.0401,1.9366,1.6093,1.4433,15.0153,0.0293,22.3290,18.0106,16.0967,0.0654
2023-06-20,84953492942.76,4.2741,0.0855,7.0330,5.8074,4.6280,1.3141,0.0413,1.9369,1.6093,1.4434,15.0398,0.0322,22.3298,18.0124,16.1004,0.0653
2023-06-19,85334605676.19,4.2932,0.0955,7.0358,5.8081,4.6281,1.3200,0.0450,1.9383,1.6097,1.4434,15.1073,0.0393,22.3397,18.0150,16.1067,0.0650
2023-06-16,86408650652.22,4.3473,0.1252,7.0365,5.8104,4.6351,1.3366,0.0624,1.9436,1.6100,1.4436,15.2974,0.0578,22.3492,18.0183,16.1067,0.0642
2023-06-15,86859056609.91,4.3699,0.1364,7.0365,5.8113,4.6354,1.3436,0.0686,1.9436,1.6103,1.4436,15.3771,0.0657,22.3492,18.0216,16.1099,0.0638
2023-06-14,86270064203.7,4.3403,0.1223,7.0371,5.8131,4.6369,1.3345,0.0587,1.9437,1.6107,1.4436,15.2729,0.0558,22.3564,18.0229,16.1135,0.0643
2023-06-13,86270064203.7,4.3403,0.1223,7.0383,5.8131,4.6436,1.3345,0.0587,1.9446,1.6107,1.4437,15.2729,0.0558,22.3637,18.0269,16.1186,0.0643
2023-06-12,86166124367.31,4.3351,0.1182,7.0383,5.8145,4.6456,1.3328,0.0554,1.9446,1.6107,1.4440,15.2545,0.0550,22.3637,18.0275,16.1187,0.0643
2023-06-09,85715718409.62,4.3124,0.1050,7.0383,5.8160,4.6464,1.3259,0.0500,1.9446,1.6107,1.4441,15.1747,0.0484,22.3637,18.0281,16.1192,0.0647
2023-06-08,85507838736.84,4.3020,0.0993,7.0420,5.8161,4.6464,1.3227,0.0472,1.9455,1.6108,1.4441,15.1379,0.0426,22.3758,18.0343,16.1192,0.0648
2023-06-07,84468440372.94,4.2497,0.0765,7.0429,5.8221,4.6473,1.3066,0.0356,1.9461,1.6113,1.4444,14.9539,0.0257,22.3946,18.0406,16.1194,0.0656
2023-06-06,84260560700.16,4.2392,0.0728,7.0471,5.8281,4.6491,1.3034,0.0331,1.9470,1.6121,1.4449,14.9171,0.0236,22.3950,18.0420,16.1195,0.0658
2023-06-05,84953492942.76,4.2741,0.0848,7.0566,5.8325,4.6520,1.3141,0.0405,1.9470,1.6124,1.4451,15.0398,0.0314,22.3982,18.0456,16.1195,0.0653
2023-06-02,85473192124.71,4.3002,0.0964,7.0570,5.8374,4.6564,1.3221,0.0451,1.9484,1.6126,1.4451,15.1318,0.0409,22.3995,18.0518,16.1257,0.0649
2023-06-01,84295207312.29,4.2410,0.0728,7.0590,5.8374,4.6564,1.3039,0.0335,1.9493,1.6128,1.4451,14.9232,0.0236,22.4054,18.0536,16.1257,0.0658
2023-05-31,85161372615.54,4.2845,0.0890,6.9195,5.7146,4.6608,1.3173,0.0418,1.9506,1.6130,1.4453,15.0766,0.0339,22.4073,18.0596,16.1257,0.0651
2023-05-30,85646425185.36,4.3089,0.1005,6.9198,5.7151,4.6622,1.3248,0.0459,1.9516,1.6133,1.4454,15.1625,0.0443,22.4080,18.0647,16.1263,0.0647
2023-05-29,85923598082.4,4.3229,0.1080,6.9206,5.7154,4.6631,1.3291,0.0496,1.9535,1.6135,1.4454,15.2115,0.0468,22.4096,18.0656,16.1267,0.0645
2023-05-26,86547237100.74,4.3543,0.1270,6.9216,5.7159,4.6737,1.3387,0.0587,1.9553,1.6136,1.4460,15.3219,0.0550,22.4145,18.0676,16.1309,0.0641
2023-05-25,86512590488.61,4.3525,0.1258,6.9230,5.7175,4.6737,1.3382,0.0583,1.9577,1.6137,1.4460,15.3158,0.0534,22.4216,18.0676,16.1309,0.0641
2023-05-24,86720470161.39,4.3630,0.1287,6.9269,5.7196,4.6782,1.3414,0.0604,1.9586,1.6142,1.4463,15.3526,0.0567,22.4291,18.0690,16.1320,0.0639
2023-05-23,87794515137.42,4.4170,0.1502,6.9271,5.7202,4.6789,1.3580,0.0724,1.9610,1.6148,1.4463,15.5428,0.0852,22.4291,18.0766,16.1338,0.0631
2023-05-22,88348860931.5,4.4449,0.1580,6.9286,5.7214,4.6794,1.3666,0.0840,1.9614,1.6151,1.4468,15.6409,0.1022,22.4363,18.0858,16.1417,0.0627
2023-05-19,86616530325.0,4.3577,0.1274,6.9326,5.7227,4.6828,1.3398,0.0583,1.9639,1.6155,1.4469,15.3342,0.0558,22.4438,18.0896,16.1469,0.0640
2023-05-18,86131477755.18,4.3333,0.1134,6.9375,5.7248,4.6828,1.3323,0.0505,1.9639,1.6160,1.4469,15.2483,0.0501,22.4593,18.0911,16.1469,0.0644
2023-05-17,87066936282.69,4.3804,0.1341,6.9389,5.7273,4.6830,1.3468,0.0633,1.9651,1.6165,1.4472,15.4139,0.0650,22.4610,18.0933,16.1491,0.0637
2023-05-16,89353612683.27,4.4954,0.1667,6.9399,5.7282,4.6864,1.3822,0.1059,1.9659,1.6166,1.4472,15.8188,0.1237,22.4727,18.0982,16.1537,0.0620
2023-05-15,87621282076.77,4.4083,0.1444,6.9401,5.7289,4.6881,1.3554,0.0679,1.9674,1.6170,1.4472,15.5121,0.0794,22.4727,18.1029,16.1537,0.0633
2023-05-12,87621282076.77,4.4083,0.1443,6.9405,5.7291,4.6945,1.3554,0.0678,1.9680,1.6176,1.4473,15.5121,0.0794,22.4834,18.1107,16.1639,0.0633
2023-05-11,87794515137.42,4.4170,0.1481,6.9454,5.7300,4.6945,1.3580,0.0703,1.9712,1.6177,1.4473,15.5428,0.0832,22.4928,18.1116,16.1639,0.0631
2023-05-10,88695327052.8,4.4623,0.1585,6.9494,5.7319,4.6961,1.3720,0.0877,1.9715,1.6179,1.4475,15.7022,0.1113,22.5066,18.1130,16.1701,0.0625
2023-05-09,88210274482.98,4.4379,0.1535,6.9512,5.7339,4.6965,1.3645,0.0782,1.9727,1.6179,1.4484,15.6164,0.0947,22.5090,18.1143,16.1713,0.0628
2023-05-08,87898454973.81,4.4222,0.1502,6.9534,5.7350,4.6982,1.3596,0.0707,1.9775,1.6182,1.4484,15.5612,0.0861,22.5162,18.1150,16.1763,0.0631
2023-05-05,86235417591.57,4.3386,0.1166,6.9534,5.7368,4.7017,1.3339,0.0525,1.9790,1.6185,1.4486,15.2667,0.0505,22.5270,18.1300,16.1765,0.0643
2023-05-04,86928349834.17,4.3734,0.1320,6.9551,5.7371,4.7017,1.3446,0.0612,1.9804,1.6194,1.4486,15.3894,0.0604,22.5270,18.1311,16.1765,0.0638
2023-04-28,86443297264.35,4.3490,0.1212,6.9625,5.7380,4.7044,1.3371,0.0567,1.9812,1.6202,1.4488,15.3035,0.0521,22.5308,18.1322,16.1782,0.0641
2023-04-27,85403898900.45,4.2967,0.0939,6.9632,5.7384,4.7044,1.3211,0.0430,1.9825,1.6204,1.4488,15.1195,0.0385,22.5393,18.1343,16.1782,0.0649
2023-04-26,87690575301.03,3.7569,0.0062,6.9632,5.7388,4.7052,1.3564,0.0670,1.9827,1.6207,1.4491,15.5244,0.0803,22.5408,18.1391,16.1788,0.0632
2023-04-25,90462304271.43,4.1396,0.0480,6.9659,5.7402,4.7063,1.4421,0.1833,1.9827,1.6208,1.4491,16.0940,0.1825,22.5454,18.1481,16.1789,0.0613
2023-04-24,89492199131.79,4.0952,0.0401,6.9693,5.7424,4.7081,1.4266,0.1572,1.9840,1.6209,1.4495,15.9214,0.1427,22.5522,18.1558,16.1803,0.0619
2023-04-21,90670183944.21,4.1491,0.0488,6.9738,5.7437,4.7132,1.4454,0.1898,1.9848,1.6213,1.4498,16.1309,0.1911,22.5525,18.1578,16.1830,0.0611
2023-04-20,91467056023.2,4.1856,0.0571,6.9756,5.7439,4.7132,1.4581,0.2185,1.9877,1.6213,1.4498,16.2727,0.2193,22.5579,18.1665,16.1830,0.0606
2023-04-19,91259176350.42,4.1761,0.0550,6.9756,5.7455,4.7132,1.4548,0.2118,1.9877,1.6213,1.4498,16.2357,0.2110,22.5701,18.1795,16.1830,0.0607
2023-04-18,92333221326.45,4.2252,0.0637,6.9760,5.7482,4.7161,1.4719,0.2507,1.9881,1.6215,1.4498,16.4268,0.2462,22.5893,18.1844,16.1830,0.0600
2023-04-17,90150484762.26,4.1254,0.0447,6.9766,5.7501,4.7183,1.4371,0.1754,1.9906,1.6217,1.4498,16.0385,0.1709,22.6107,18.1874,16.1830,0.0615
2023-04-14,89041793174.1,4.0746,0.0356,6.9794,5.7512,4.7206,1.4194,0.1435,1.9916,1.6218,1.4503,15.8412,0.1224,22.6373,18.1931,16.1889,0.0623
2023-04-13,89318966071.14,4.0873,0.0381,6.9796,5.7514,4.7206,1.4239,0.1506,1.9974,1.6218,1.4503,15.8906,0.1353,22.6397,18.1956,16.1889,0.0621
2023-04-12,89041793174.1,4.0746,0.0356,6.9822,5.7532,4.7227,1.4194,0.1436,1.9999,1.6218,1.4503,15.8412,0.1225,22.6542,18.2028,16.1889,0.0623
2023-04-11,89942605089.48,4.1158,0.0418,6.9879,5.7553,4.7234,1.4338,0.1680,2.0027,1.6222,1.4508,16.0015,0.1622,22.6545,18.2077,16.1928,0.0616
2023-04-10,89907958477.35,4.1143,0.0414,6.9879,5.7566,4.7237,1.4332,0.1671,2.0028,1.6229,1.4509,15.9953,0.1576,22.6589,18.2081,16.1953,0.0617
2023-04-07,90358364435.04,4.1349,0.0443,6.9879,5.7587,4.7285,1.4404,0.1766,2.0048,1.6242,1.4511,16.0755,0.1754,22.6694,18.2133,16.2048,0.0613
2023-04-06,90947356841.25,4.1618,0.0501,6.9887,5.7589,4.7285,1.4498,0.1969,2.0052,1.6244,1.4511,16.1803,0.1961,22.6922,18.2174,16.2048,0.0610
2023-04-04,90462304271.43,4.1396,0.0447,6.9887,5.7591,4.7307,1.4421,0.1800,2.0052,1.6246,1.4511,16.0940,0.1792,22.6922,18.2216,16.2062,0.0613
2023-04-03,90011898313.74,4.1190,0.0418,6.9887,5.7601,4.7315,1.4349,0.1701,2.0057,1.6246,1.4514,16.0138,0.1647,22.7081,18.2284,16.2079,0.0616
2023-03-31,89873311865.22,4.1127,0.0405,6.9948,5.7607,4.7328,1.4327,0.1655,2.0072,1.6246,1.4514,15.9892,0.1556,22.7135,18.2376,16.2087,0.0617
2023-03-30,89007146561.97,4.0730,0.0344,6.9948,5.7607,4.7372,1.4189,0.1428,2.0072,1.6246,1.4514,15.8351,0.1209,22.7135,18.2380,16.2151,0.0623
2023-03-29,89007146561.97,4.0730,0.0344,7.0005,5.7617,4.7398,1.4189,0.1428,2.0077,1.6251,1.4514,15.8351,0.1209,22.7166,18.2527,16.2206,0.0623
2023-03-28,88314214319.37,4.3517,0.1147,7.0005,5.7631,4.7444,1.4623,0.2223,2.0087,1.6251,1.4516,16.1194,0.1825,22.7227,18.2531,16.2206,0.0745
2023-03-27,87829161749.55,4.3278,0.1010,7.0011,5.7633,4.7454,1.4543,0.2049,2.0111,1.6252,1.4516,16.0308,0.1664,22.7269,18.2531,16.2209,0.0749
2023-03-24,87933101585.94,4.3329,0.1038,7.0030,5.7655,4.7456,1.4560,0.2077,2.0185,1.6256,1.4516,16.0498,0.1676,22.7395,18.2559,16.2220,0.0748
2023-03-23,87655928688.9,4.3192,0.0969,7.0030,5.7664,4.7458,1.4514,0.1983,2.0185,1.6256,1.4516,15.9992,0.1573,22.7395,18.2565,16.2220,0.0750
2023-03-22,87274815955.47,4.3005,0.0869,7.0030,5.7670,4.7469,1.4451,0.1834,2.0201,1.6256,1.4520,15.9297,0.1420,22.7521,18.2573,16.2269,0.0753
2023-03-21,87344109179.73,4.3039,0.0898,7.0055,5.7718,4.7495,1.4463,0.1858,2.0203,1.6258,1.4522,15.9423,0.1440,22.7559,18.2610,16.2269,0.0753
2023-03-20,85923598082.4,4.2339,0.0617,7.0080,5.7729,4.7504,1.4227,0.1474,2.0213,1.6259,1.4523,15.6830,0.1035,22.7559,18.2610,16.2280,0.0765
2023-03-17,87274815955.47,4.3005,0.0865,7.0153,5.7732,4.7504,1.4451,0.1829,2.0213,1.6263,1.4525,15.9297,0.1415,22.7990,18.2622,16.2291,0.0753
2023-03-16,87655928688.9,4.3192,0.0952,7.0153,5.7734,4.7508,1.4514,0.1966,2.0213,1.6264,1.4530,15.9992,0.1556,22.7990,18.2625,16.2303,0.0750
2023-03-15,88626033828.54,4.3670,0.1147,7.0161,5.7734,4.7510,1.4675,0.2272,2.0213,1.6266,1.4532,16.1763,0.1875,22.8068,18.2642,16.2315,0.0742
2023-03-14,88383507543.63,4.3551,0.1130,7.0167,5.7737,4.7532,1.4635,0.2202,2.0213,1.6266,1.4532,16.1320,0.1825,22.8089,18.2718,16.2332,0.0744
2023-03-13,88695327052.8,4.3705,0.1151,7.0194,5.7751,4.7538,1.4686,0.2285,2.0213,1.6268,1.4532,16.1889,0.1904,22.8104,18.2738,16.2332,0.0741
2023-03-10,87829161749.55,4.3278,0.0985,7.0202,5.7788,4.7544,1.4543,0.2023,2.0213,1.6269,1.4532,16.0308,0.1638,22.8213,18.2768,16.2344,0.0749
2023-03-09,88729973664.93,4.3722,0.1171,7.0202,5.7788,4.7581,1.4692,0.2301,2.0213,1.6270,1.4532,16.1953,0.1912,22.8213,18.2779,16.2346,0.0741
2023-03-08,89388259295.4,4.4046,0.1275,7.0211,5.7800,4.7590,1.4801,0.2616,2.0213,1.6273,1.4532,16.3154,0.2136,22.8213,18.2783,16.2359,0.0736
2023-03-07,89804018640.96,4.4251,0.1341,7.0226,5.7835,4.7595,1.4870,0.2777,2.0213,1.6273,1.4532,16.3913,0.2281,22.8400,18.2792,16.2359,0.0732
2023-03-06,92125341653.67,4.5395,0.1552,7.0235,5.7843,4.7625,1.5254,0.3469,2.0228,1.6280,1.4532,16.8150,0.3005,22.8649,18.2830,16.2359,0.0714
2023-03-03,92090695041.54,4.5378,0.1543,7.0256,5.7857,4.7636,1.5249,0.3455,2.0231,1.6281,1.4532,16.8087,0.2975,22.8911,18.3001,16.2359,0.0714
2023-03-02,92367867938.58,4.5514,0.1560,7.0256,5.7860,4.7670,1.5295,0.3539,2.0231,1.6282,1.4532,16.8593,0.3084,22.8911,18.3011,16.2359,0.0712
2023-03-01,92991506956.92,4.5822,0.1618,7.0276,5.7885,4.7674,1.5398,0.3659,2.0231,1.6283,1.4532,16.9731,0.3324,22.8924,18.3024,16.2359,0.0707
2023-02-28,91744228920.24,4.5207,0.1498,7.0301,5.7895,4.7683,1.5191,0.3353,2.0231,1.6286,1.4532,16.7454,0.2860,22.9063,18.3099,16.2359,0.0717
2023-02-27,91813522144.5,4.5241,0.1507,7.0304,5.7895,4.7707,1.5203,0.3377,2.0231,1.6296,1.4532,16.7581,0.2889,22.9157,18.3196,16.2359,0.0716
2023-02-24,92021401817.28,4.5343,0.1531,7.0358,5.7899,4.7737,1.5237,0.3438,2.0231,1.6297,1.4532,16.7960,0.2938,22.9811,18.3242,16.2359,0.0715
2023-02-23,92748980672.01,4.5702,0.1585,7.0358,5.7901,4.7768,1.5358,0.3613,2.0231,1.6297,1.4532,16.9288,0.3233,22.9811,18.3245,16.2359,0.0709
2023-02-22,92610394223.49,4.5634,0.1569,7.0358,5.7911,4.7771,1.5335,0.3593,2.0231,1.6299,1.4532,16.9035,0.3175,22.9883,18.3253,16.2359,0.0710
2023-02-21,92541100999.23,4.5600,0.1552,7.0383,5.7929,4.7813,1.5323,0.3580,2.0231,1.6300,1.4532,16.8909,0.3142,22.9945,18.3260,16.2359,0.0711
2023-02-20,91536349247.46,4.5104,0.1482,7.0420,5.7944,4.7834,1.5157,0.3320,2.0231,1.6302,1.4532,16.7075,0.2823,22.9956,18.3310,16.2359,0.0718
2023-02-17,90046544925.87,4.4370,0.1361,7.0451,5.7949,4.7852,1.4910,0.2842,2.0231,1.6304,1.4532,16.4356,0.2358,23.0319,18.3393,16.2359,0.0730
2023-02-16,89665432192.44,4.4183,0.1320,7.0451,5.7953,4.7858,1.4847,0.2719,2.0231,1.6304,1.4532,16.3660,0.2223,23.0319,18.3458,16.2359,0.0733
2023-02-15,90670183944.21,4.4678,0.1416,7.0451,5.7953,4.7876,1.5013,0.3048,2.0231,1.6306,1.4532,16.5494,0.2538,23.0319,18.3489,16.2359,0.0725
2023-02-14,90704830556.34,4.4695,0.1417,7.0451,5.7954,4.7906,1.5019,0.3074,2.0231,1.6308,1.4532,16.5557,0.2556,23.0319,18.3520,16.2359,0.0725
2023-02-13,89145733010.49,4.3927,0.1247,7.0451,5.7960,4.7933,1.4761,0.2511,2.0231,1.6308,1.4532,16.2711,0.2076,23.0319,18.3526,16.2359,0.0738
2023-02-10,87621282076.77,4.3175,0.0941,7.0471,5.7967,4.7933,1.4509,0.1953,2.0243,1.6308,1.4530,15.9929,0.1542,23.0397,18.3532,16.2346,0.0750
2023-02-09,87274815955.47,4.3005,0.0867,7.0471,5.7983,4.7946,1.4451,0.1833,2.0243,1.6308,1.4532,15.9297,0.1418,23.0397,18.3547,16.2359,0.0753
2023-02-08,86893703222.04,4.2817,0.0784,7.0554,5.8000,4.7963,1.4388,0.1721,2.0243,1.6310,1.4532,15.8601,0.1273,23.0633,18.3568,16.2374,0.0757
2023-02-07,87344109179.73,4.3039,0.0883,7.0566,5.8001,4.7985,1.4463,0.1846,2.0243,1.6313,1.4534,15.9423,0.1427,23.0869,18.3587,16.2386,0.0753
2023-02-06,87170876119.08,4.2953,0.0846,7.0570,5.8001,4.7997,1.4434,0.1792,2.0243,1.6316,1.4539,15.9107,0.1369,23.0973,18.3639,16.2395,0.0754
2023-02-03,88348860931.5,4.3534,0.1099,7.0604,5.8043,4.8014,1.4629,0.2168,2.0243,1.6322,1.4540,16.1257,0.1783,23.0998,18.3777,16.2408,0.0744
2023-02-02,89838665253.09,4.4268,0.1315,7.0604,5.8045,4.8056,1.4876,0.2762,2.0243,1.6324,1.4540,16.3976,0.2260,23.0998,18.3789,16.2408,0.0732
2023-02-01,89457552519.66,4.4080,0.1253,7.0640,5.8059,4.8070,1.4813,0.2617,2.0243,1.6328,1.4540,16.3281,0.2124,23.1282,18.3805,16.2408,0.0735
2023-01-31,88348860931.5,4.3534,0.1099,7.0640,5.8073,4.8151,1.4629,0.2169,2.0243,1.6329,1.4540,16.1257,0.1783,23.1411,18.3818,16.2408,0.0744
2023-01-30,88972499949.84,4.3841,0.1174,7.0640,5.8078,4.8153,1.4732,0.2414,2.0243,1.6329,1.4540,16.2395,0.1987,23.1561,18.3866,16.2449,0.0739
2023-01-20,88695327052.8,4.3705,0.1117,7.0604,5.8131,4.8256,1.4686,0.2251,2.0231,1.6335,1.4542,16.1889,0.1870,23.2426,18.4080,16.2458,0.0741
2023-01-19,88937853337.71,4.3824,0.1159,7.0604,5.8131,4.8283,1.4727,0.2388,2.0231,1.6336,1.4542,16.2332,0.1950,23.2426,18.4099,16.2458,0.0739
2023-01-18,88695327052.8,4.3705,0.1118,7.0604,5.8160,4.8306,1.4686,0.2252,2.0231,1.6337,1.4542,16.1889,0.1871,23.2581,18.4179,16.2522,0.0741
2023-01-17,89665432192.44,4.4183,0.1267,7.0604,5.8163,4.8318,1.4847,0.2666,2.0231,1.6338,1.4542,16.3660,0.2169,23.2709,18.4221,16.2564,0.0733
2023-01-16,90843417004.86,4.4763,0.1358,7.0604,5.8278,4.8370,1.5042,0.3034,2.0231,1.6339,1.4542,16.5810,0.2521,23.3102,18.4356,16.2564,0.0724
2023-01-13,89422905907.53,4.4063,0.1225,7.0604,5.8325,4.8400,1.4807,0.2569,2.0231,1.6342,1.4542,16.3217,0.2094,23.3525,18.4482,16.2564,0.0735
2023-01-12,87205522731.21,4.2970,0.0844,7.0604,5.8365,4.8411,1.4440,0.1805,2.0231,1.6343,1.4542,15.9170,0.1387,23.3525,18.4499,16.2564,0.0754
2023-01-11,87690575301.03,4.3209,0.0935,7.0604,5.8374,4.8418,1.4520,0.1954,2.0231,1.6344,1.4544,16.0055,0.1565,23.3643,18.4627,16.2585,0.0750
2023-01-10,88799266889.19,4.3756,0.1126,7.0604,5.8375,4.8418,1.4704,0.2285,2.0231,1.6345,1.4547,16.2079,0.1879,23.3678,18.4669,16.2641,0.0741
2023-01-09,89007146561.97,4.3858,0.1147,7.0604,5.8381,4.8423,1.4738,0.2392,2.0231,1.6350,1.4547,16.2458,0.1974,23.3706,18.4807,16.2652,0.0739
2023-01-06,88903206725.58,4.3807,0.1134,7.0604,5.8402,4.8456,1.4721,0.2346,2.0231,1.6352,1.4547,16.2269,0.1907,23.3961,18.4821,16.2652,0.0740
2023-01-05,89492199131.79,4.4097,0.1209,7.0604,5.8420,4.8475,1.4818,0.2575,2.0231,1.6353,1.4547,16.3344,0.2078,23.3961,18.4834,16.2693,0.0735
2023-01-04,88868560113.45,4.3790,0.1126,7.0604,5.8465,4.8494,1.4715,0.2326,2.0231,1.6353,1.4547,16.2206,0.1887,23.4306,18.4837,16.2693,0.0740
2023-01-03,89076439786.23,4.3892,0.1151,7.0604,5.8495,4.8525,1.4750,0.2410,2.0231,1.6353,1.4547,16.2585,0.1979,23.4306,18.4849,16.2704,0.0738
2022-12-30,89838665253.09,4.4268,0.1246,7.0604,5.8530,4.8528,1.4876,0.2692,2.0231,1.6353,1.4547,16.3976,0.2190,23.4557,18.4892,16.2760,0.0732
2022-12-29,88175627870.85,4.3448,0.1031,7.0604,5.8537,4.8580,1.4600,0.2113,2.0231,1.6353,1.4547,16.0941,0.1711,23.4557,18.4924,16.2760,0.0746
2022-12-28,88244921095.11,4.3483,0.1044,7.0604,5.8538,4.8580,1.4612,0.2133,2.0231,1.6353,1.4547,16.1067,0.1727,23.4942,18.4956,16.2775,0.0745
2022-12-27,88937853337.71,4.3824,0.1127,7.0604,5.8553,4.8580,1.4727,0.2357,2.0231,1.6353,1.4547,16.2332,0.1918,23.5237,18.4988,16.2835,0.0739
2022-12-26,88037041422.33,4.3380,0.1007,7.0604,5.8557,4.8601,1.4577,0.2059,2.0231,1.6353,1.4547,16.0688,0.1653,23.5237,18.4991,16.2882,0.0747
