date,市值(元),PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,股息率,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值
2024-12-09,275857652019.6,2.5239,0.3141,3.4257,2.7388,2.3739,1.0381,0.8300,1.0193,0.7596,0.5908,0.0274,14.8296,0.4960,17.7989,14.8669,12.8319
2024-12-06,274356385886.16,2.5101,0.3037,3.4257,2.7382,2.3739,1.0324,0.8229,1.0191,0.7595,0.5908,0.0276,14.7489,0.4856,17.7989,14.8655,12.8263
2024-12-05,268163663085.72,2.4535,0.2639,3.4257,2.7388,2.3739,1.0091,0.7867,1.0183,0.7594,0.5908,0.0282,14.4160,0.4365,17.7989,14.8669,12.8263
2024-12-04,273042778019.4,2.4981,0.2932,3.4257,2.7388,2.3739,1.0275,0.8147,1.0183,0.7593,0.5908,0.0277,14.6783,0.4802,17.7989,14.8669,12.8260
2024-12-03,271729170152.64,2.4861,0.2847,3.4257,2.7388,2.3739,1.0225,0.8071,1.0183,0.7590,0.5908,0.0278,14.6076,0.4705,17.7989,14.8669,12.8254
2024-12-02,268820467019.1,2.4595,0.2677,3.4257,2.7388,2.3739,1.0116,0.7922,1.0183,0.7585,0.5908,0.0281,14.4513,0.4433,17.7989,14.8669,12.8169
2024-11-29,265817934752.22,2.4320,0.2409,3.4257,2.7382,2.3739,1.0003,0.7804,1.0183,0.7572,0.5907,0.0285,14.2899,0.4159,17.7989,14.8655,12.8124
2024-11-28,264598156018.8,2.4208,0.2312,3.4257,2.7388,2.3739,0.9957,0.7773,1.0183,0.7572,0.5907,0.0286,14.2243,0.4050,17.7989,14.8669,12.8124
2024-11-27,269946416619.18,2.4698,0.2733,3.4257,2.7388,2.3739,1.0158,0.7969,1.0183,0.7571,0.5904,0.0280,14.5118,0.4535,17.7989,14.8669,12.8099
2024-11-26,265442618218.86,2.4286,0.2384,3.4257,2.7388,2.3739,0.9989,0.7794,1.0183,0.7569,0.5901,0.0285,14.2697,0.4135,17.7989,14.8669,12.8073
2024-11-25,263753693818.74,2.4131,0.2197,3.4257,2.7388,2.3739,0.9925,0.7756,1.0183,0.7568,0.5901,0.0287,14.1789,0.3995,17.7989,14.8669,12.8071
2024-11-22,271166195352.6,2.4809,0.2799,3.4257,2.7382,2.3739,1.0204,0.8050,1.0183,0.7566,0.5900,0.0279,14.5774,0.4647,17.7989,14.8655,12.8040
2024-11-21,270227904019.2,2.4724,0.2750,3.4257,2.7388,2.3739,1.0169,0.7990,1.0171,0.7564,0.5900,0.0280,14.5269,0.4577,17.7989,14.8669,12.8040
2024-11-20,271447682752.62,2.4835,0.2809,3.4257,2.7388,2.3739,1.0215,0.8062,1.0171,0.7562,0.5897,0.0279,14.5925,0.4683,17.7989,14.8669,12.8039
2024-11-19,271635341019.3,2.4852,0.2826,3.4257,2.7388,2.3739,1.0222,0.8071,1.0169,0.7561,0.5896,0.0278,14.6026,0.4700,17.7989,14.8669,12.7982
2024-11-18,270227904019.2,2.4724,0.2762,3.4257,2.7388,2.3739,1.0169,0.8003,1.0166,0.7560,0.5896,0.0280,14.5269,0.4590,17.7989,14.8669,12.7954
2024-11-15,277640405553.06,2.5402,0.3258,3.4257,2.7382,2.3739,1.0448,0.8347,1.0164,0.7558,0.5889,0.0272,14.9254,0.5072,17.7989,14.8655,12.7858
2024-11-14,280830596086.62,2.5694,0.3612,3.4257,2.7388,2.3739,1.0568,0.8449,1.0163,0.7557,0.5889,0.0269,15.0969,0.5232,17.7989,14.8653,12.7858
2024-11-13,277734234686.4,2.5410,0.3264,3.4257,2.7388,2.3739,1.0451,0.8355,1.0158,0.7554,0.5889,0.0272,14.9305,0.5079,17.7989,14.8617,12.7847
2024-11-12,271072366219.26,2.4801,0.2809,3.4257,2.7388,2.3739,1.0201,0.8066,1.0142,0.7549,0.5889,0.0279,14.5723,0.4662,17.7989,14.8574,12.7826
2024-11-11,267037713485.64,2.4432,0.2550,3.4257,2.7388,2.3739,1.0049,0.7888,1.0135,0.7545,0.5887,0.0283,14.3554,0.4292,17.7989,14.8574,12.7826
2024-11-08,273511923686.1,2.5024,0.2965,3.4257,2.7382,2.3735,1.0292,0.8207,1.0135,0.7543,0.5886,0.0277,14.7035,0.4843,17.7989,14.8567,12.7763
2024-11-07,274168727619.48,2.5084,0.3017,3.4257,2.7388,2.3735,1.0317,0.8232,1.0131,0.7543,0.5886,0.0276,14.7388,0.4862,17.7989,14.8574,12.7763
2024-11-06,269008125285.7801,2.4612,0.2711,3.4257,2.7388,2.3723,1.0123,0.7981,1.0130,0.7541,0.5882,0.0281,14.4614,0.4501,17.7989,14.8574,12.7735
2024-11-05,279141671686.5,2.5539,0.3438,3.4257,2.7388,2.3719,1.0504,0.8394,1.0130,0.7539,0.5882,0.0271,15.0061,0.5134,17.7989,14.8574,12.7735
2024-11-04,278672526019.8,2.5496,0.3379,3.4257,2.7388,2.3715,1.0487,0.8381,1.0130,0.7537,0.5882,0.0271,14.9809,0.5100,17.7989,14.8505,12.7699
2024-11-01,275763822886.26,2.5230,0.3127,3.4257,2.7382,2.3693,1.0377,0.8309,1.0130,0.7532,0.5882,0.0274,14.8245,0.4979,17.7989,14.8433,12.7668
2024-10-31,274168727619.48,2.5084,0.3034,3.4257,2.7388,2.3693,1.0317,0.8249,1.0127,0.7530,0.5882,0.0276,14.7388,0.4879,17.7989,14.8438,12.7668
2024-10-30,280583493686.6,2.5671,0.3583,3.4257,2.7388,2.3686,1.0559,0.8445,1.0118,0.7527,0.5880,0.0270,15.0836,0.5219,17.7989,14.8438,12.7661
2024-10-29,286495453587.02,2.7096,0.4796,3.4277,2.7394,2.3673,1.0794,0.8673,1.0118,0.7526,0.5879,0.0264,15.8697,0.6101,17.8202,14.8433,12.7661
2024-10-28,286964656753.72,2.7140,0.4817,3.4277,2.7394,2.3673,1.0812,0.8690,1.0114,0.7520,0.5877,0.0264,15.8957,0.6131,17.8202,14.8362,12.7588
2024-10-25,289216831953.88,2.7353,0.4947,3.4257,2.7388,2.3686,1.0896,0.8776,1.0102,0.7512,0.5877,0.0261,16.0205,0.6273,17.7989,14.8342,12.7579
2024-10-24,293251979187.5,2.7735,0.5191,3.4277,2.7394,2.3673,1.1048,0.8916,1.0102,0.7508,0.5876,0.0258,16.2440,0.6488,17.8202,14.8323,12.7568
2024-10-23,296254879454.38,2.8019,0.5340,3.4277,2.7382,2.3673,1.1162,0.9018,1.0100,0.7503,0.5872,0.0255,16.4103,0.6658,17.8202,14.8255,12.7540
2024-10-22,301885317454.78,2.8551,0.5740,3.4277,2.7380,2.3673,1.1374,0.9128,1.0099,0.7501,0.5871,0.0251,16.7222,0.7058,17.8202,14.8189,12.7526
2024-10-21,292407413487.44,2.7655,0.5153,3.4277,2.7378,2.3673,1.1017,0.8899,1.0098,0.7491,0.5869,0.0259,16.1972,0.6467,17.8202,14.8069,12.7517
2024-10-18,292125891587.42,2.7628,0.5130,3.4257,2.7372,2.3686,1.1006,0.8891,1.0094,0.7483,0.5869,0.0259,16.1816,0.6439,17.7989,14.8028,12.7487
2024-10-17,284149437753.52,2.6874,0.4660,3.4277,2.7371,2.3673,1.0706,0.8614,1.0094,0.7480,0.5868,0.0266,15.7398,0.5999,17.8202,14.8016,12.7414
2024-10-16,289029150687.2,2.7335,0.4953,3.4277,2.7371,2.3673,1.0889,0.8784,1.0093,0.7465,0.5868,0.0262,16.0101,0.6276,17.8202,14.8015,12.7373
2024-10-15,295504154387.66,2.7948,0.5332,3.4277,2.7371,2.3673,1.1133,0.9014,1.0092,0.7460,0.5868,0.0256,16.3687,0.6616,17.8202,14.7896,12.7344
2024-10-14,301979158088.12,2.8560,0.5753,3.4277,2.7369,2.3673,1.1377,0.9133,1.0085,0.7460,0.5867,0.0250,16.7274,0.7062,17.8202,14.7877,12.7332
2024-10-11,295128791854.3,2.7912,0.5312,3.4257,2.7366,2.3686,1.1119,0.8984,1.0065,0.7455,0.5867,0.0256,16.3479,0.6604,17.7989,14.7868,12.7327
2024-10-10,300946911121.38,2.8463,0.5685,3.4277,2.7365,2.3673,1.1338,0.9103,1.0065,0.7454,0.5867,0.0251,16.6702,0.6986,17.8202,14.7862,12.7278
2024-10-09,292219732220.76,2.7637,0.5153,3.4277,2.7358,2.3673,1.1010,0.8912,1.0057,0.7452,0.5864,0.0259,16.1868,0.6463,17.8202,14.7860,12.7214
2024-10-08,310800177622.08,2.9394,0.6220,3.4277,2.7357,2.3673,1.1710,0.9303,1.0055,0.7448,0.5860,0.0243,17.2160,0.7564,17.8202,14.7843,12.7203
2024-09-30,301697636188.1,2.8534,0.5740,3.4277,2.7357,2.3673,1.1367,0.9128,1.0054,0.7439,0.5858,0.0251,16.7118,0.7062,17.8202,14.7834,12.7203
2024-09-27,282460306353.4,2.6714,0.4586,3.4257,2.7351,2.3686,1.0642,0.8576,1.0051,0.7434,0.5857,0.0268,15.6462,0.5912,17.7989,14.7800,12.7203
2024-09-26,279645087353.2,2.6448,0.4354,3.4277,2.7356,2.3673,1.0536,0.8512,1.0051,0.7432,0.5857,0.0270,15.4903,0.5753,17.8202,14.7767,12.7166
2024-09-25,266882761218.96,2.5241,0.3214,3.4277,2.7356,2.3673,1.0055,0.8019,1.0044,0.7429,0.5853,0.0283,14.7833,0.5009,17.8202,14.7702,12.7145
2024-09-24,259938554351.8,2.4584,0.2785,3.4277,2.7356,2.3673,0.9793,0.7802,1.0041,0.7422,0.5848,0.0291,14.3987,0.4469,17.8202,14.7697,12.7116
2024-09-23,257874060418.32,2.4389,0.2547,3.4277,2.7356,2.3673,0.9716,0.7734,1.0041,0.7421,0.5847,0.0293,14.2843,0.4324,17.8202,14.7697,12.7079
2024-09-20,255528044584.82,2.4167,0.2333,3.4257,2.7351,2.3686,0.9627,0.7671,1.0038,0.7413,0.5847,0.0296,14.1544,0.4144,17.7989,14.7684,12.7071
2024-09-19,252994347484.64,2.3927,0.2130,3.4277,2.7356,2.3673,0.9532,0.7547,1.0041,0.7410,0.5847,0.0299,14.0140,0.3929,17.8202,14.7697,12.7054
2024-09-18,245017893650.74,2.3173,0.1650,3.4277,2.7356,2.3673,0.9231,0.7168,1.0041,0.7409,0.5845,0.0309,13.5722,0.3338,17.8202,14.7697,12.7009
2024-09-13,237229121083.52,2.2436,0.1083,3.4257,2.7346,2.3693,0.8938,0.6747,1.0038,0.7398,0.5842,0.0319,13.1407,0.2934,17.7989,14.7651,12.6962
2024-09-12,233663177016.6,2.2099,0.0803,3.4257,2.7346,2.3700,0.8803,0.6525,1.0038,0.7397,0.5842,0.0324,12.9432,0.2481,17.7989,14.7670,12.6962
2024-09-11,235539989683.4,2.2277,0.0952,3.4257,2.7346,2.3715,0.8874,0.6636,1.0038,0.7397,0.5842,0.0321,13.0472,0.2770,17.7989,14.7670,12.6931
2024-09-10,227845057749.52,2.1549,0.0501,3.4257,2.7346,2.3719,0.8584,0.6168,1.0038,0.7395,0.5841,0.0332,12.6209,0.1890,17.7989,14.7670,12.6841
2024-09-09,229534954197.76,2.1709,0.0561,3.4257,2.7346,2.3723,0.8648,0.6253,1.0038,0.7395,0.5838,0.0329,12.7145,0.2043,17.7989,14.7670,12.6841
2024-09-06,236424778069.65,2.2360,0.1007,3.4257,2.7346,2.3735,0.8907,0.6686,1.0038,0.7392,0.5836,0.0320,13.0962,0.2859,17.7989,14.7670,12.6831
2024-09-05,238312401048.25,2.2539,0.1152,3.4257,2.7351,2.3739,0.8979,0.6821,1.0038,0.7392,0.5836,0.0317,13.2007,0.3026,17.7989,14.7684,12.6831
2024-09-04,238878687941.83,2.2592,0.1198,3.4257,2.7351,2.3752,0.9000,0.6855,1.0038,0.7390,0.5835,0.0317,13.2321,0.3056,17.7989,14.7684,12.6745
2024-09-03,237651733005.74,2.2476,0.1096,3.4257,2.7351,2.3770,0.8954,0.6796,1.0038,0.7387,0.5831,0.0318,13.1641,0.2975,17.7989,14.7684,12.6721
2024-09-02,230478765687.0601,2.1798,0.0603,3.4257,2.7351,2.3771,0.8683,0.6337,1.0038,0.7385,0.5830,0.0328,12.7668,0.2146,17.7989,14.7684,12.6707
2024-08-30,233404581303.89,2.2075,0.0756,3.4257,2.7346,2.3783,0.8794,0.6529,1.0038,0.7385,0.5827,0.0324,12.9289,0.2464,17.7989,14.7670,12.6670
2024-08-29,222928273772.66,2.1084,0.0344,3.4257,2.7351,2.3792,0.8399,0.6009,1.0038,0.7380,0.5827,0.0339,12.3486,0.1496,17.7989,14.7684,12.6670
2024-08-28,225193421346.98,2.1298,0.0429,3.4257,2.7351,2.3795,0.8484,0.6082,1.0038,0.7374,0.5826,0.0336,12.4740,0.1713,17.7989,14.7684,12.6670
2024-08-27,227269806623.44,2.2791,0.1343,3.4257,2.7351,2.3804,0.8565,0.6184,1.0038,0.7372,0.5823,0.0333,13.0626,0.2822,17.7989,14.7684,12.6670
2024-08-26,234348392793.19,2.3501,0.1832,3.4257,2.7351,2.3811,0.8832,0.6579,1.0038,0.7371,0.5823,0.0323,13.4695,0.3272,17.7989,14.7684,12.6622
2024-08-23,233404581303.89,2.3406,0.1754,3.4257,2.7346,2.3819,0.8796,0.6546,1.0038,0.7362,0.5821,0.0324,13.4152,0.3203,17.7989,14.7670,12.6587
2024-08-22,227175425474.51,2.2781,0.1334,3.4257,2.7351,2.3829,0.8562,0.6192,1.0038,0.7356,0.5821,0.0333,13.0572,0.2818,17.7989,14.7684,12.6587
2024-08-21,221984462283.36,2.2261,0.0918,3.4257,2.7351,2.3830,0.8366,0.6001,1.0038,0.7348,0.5819,0.0341,12.7588,0.2159,17.7989,14.7684,12.6583
2024-08-20,224060847559.82,2.2469,0.1058,3.4257,2.7351,2.3834,0.8444,0.6073,1.0038,0.7342,0.5819,0.0338,12.8782,0.2371,17.7989,14.7684,12.6548
2024-08-19,225665327091.63,2.2630,0.1194,3.4257,2.7351,2.3839,0.8505,0.6128,1.0038,0.7336,0.5819,0.0335,12.9704,0.2605,17.7989,14.7684,12.6548
2024-08-16,228779905006.32,2.2942,0.1440,3.4257,2.7349,2.3841,0.8622,0.6257,1.0038,0.7331,0.5813,0.0331,13.1494,0.2965,17.7989,14.7670,12.6459
2024-08-15,235197823133.5601,2.1923,0.0680,3.4257,2.7353,2.3847,0.8864,0.6630,1.0038,0.7330,0.5813,0.0322,13.5183,0.3311,17.7989,14.7684,12.6459
2024-08-14,235386585431.42,2.1941,0.0680,3.4257,2.7353,2.3865,0.8871,0.6651,1.0038,0.7329,0.5813,0.0321,13.5291,0.3315,17.7989,14.7684,12.6414
2024-08-13,239539355984.34,2.2328,0.0956,3.4257,2.7353,2.3884,0.9028,0.6898,1.0038,0.7325,0.5808,0.0316,13.7678,0.3544,17.7989,14.7684,12.6374
2024-08-12,243408983090.47,2.2689,0.1228,3.4257,2.7353,2.3892,0.9174,0.7102,1.0038,0.7310,0.5806,0.0311,13.9902,0.3906,17.7989,14.7684,12.6374
2024-08-09,239916880580.0601,2.2363,0.0973,3.4257,2.7349,2.3892,0.9042,0.6929,1.0038,0.7295,0.5804,0.0315,13.7895,0.3573,17.7989,14.7670,12.6335
2024-08-08,239539355984.34,2.2328,0.0956,3.4257,2.7353,2.3894,0.9028,0.6910,1.0038,0.7295,0.5804,0.0316,13.7678,0.3557,17.7989,14.7684,12.6335
2024-08-07,240671929771.5,2.2433,0.1016,3.4257,2.7353,2.3898,0.9070,0.6970,1.0038,0.7292,0.5801,0.0314,13.8329,0.3638,17.7989,14.7684,12.6328
2024-08-06,240483167473.64,2.2416,0.1003,3.4257,2.7353,2.3907,0.9063,0.6961,1.0038,0.7290,0.5801,0.0314,13.8221,0.3617,17.7989,14.7684,12.6262
2024-08-05,244730319175.49,2.2812,0.1305,3.4257,2.7353,2.3947,0.9223,0.7161,1.0038,0.7285,0.5801,0.0309,14.0662,0.4012,17.7989,14.7684,12.6254
2024-08-02,249166233175.2,2.3225,0.1563,3.4257,2.7357,2.3947,0.9390,0.7392,1.0038,0.7269,0.5795,0.0304,14.3211,0.4376,17.7989,14.7670,12.6234
2024-08-01,252941479132.4,2.3577,0.1810,3.4257,2.7357,2.3960,0.9533,0.7556,1.0038,0.7267,0.5795,0.0299,14.5381,0.4734,17.7989,14.7684,12.6234
2024-07-31,257566155429.97,2.4008,0.2027,3.4257,2.7358,2.3969,0.9707,0.7726,1.0038,0.7265,0.5794,0.0294,14.8039,0.5053,17.7989,14.7684,12.6230
2024-07-30,244447175728.7,2.2785,0.1288,3.4257,2.7358,2.3969,0.9213,0.7165,1.0038,0.7262,0.5786,0.0309,14.0499,0.4008,17.7989,14.7651,12.6181
2024-07-29,254640339813.14,2.3735,0.1883,3.4257,2.7358,2.3976,0.9597,0.7646,1.0038,0.7259,0.5786,0.0297,14.6358,0.4879,17.7989,14.7651,12.6175
2024-07-26,258509966919.27,2.4096,0.2094,3.4257,2.7358,2.3982,0.9743,0.7774,1.0038,0.7258,0.5779,0.0293,14.8582,0.5098,17.7989,14.7632,12.6127
2024-07-25,238689925643.97,2.2249,0.0897,3.4257,2.7362,2.3982,0.8996,0.6906,1.0038,0.7256,0.5779,0.0317,13.7190,0.3540,17.7989,14.7631,12.6127
2024-07-24,239067450239.69,2.2284,0.0922,3.4257,2.7362,2.3982,0.9010,0.6927,1.0038,0.7252,0.5779,0.0316,13.7407,0.3557,17.7989,14.7631,12.6059
2024-07-23,243503364239.4,2.2697,0.1203,3.4257,2.7362,2.3989,0.9177,0.7144,1.0038,0.7243,0.5779,0.0311,13.9957,0.3948,17.7989,14.7631,12.6014
2024-07-22,251053856153.8,2.3401,0.1670,3.4257,2.7362,2.3997,0.9462,0.7488,1.0038,0.7232,0.5779,0.0301,14.4296,0.4586,17.7989,14.7631,12.5880
2024-07-19,255017864408.86,2.3771,0.1878,3.4257,2.7358,2.4013,0.9611,0.7672,1.0038,0.7219,0.5771,0.0297,14.6575,0.4915,17.7989,14.7630,12.5818
2024-07-18,253602147174.91,2.3639,0.1806,3.4257,2.7362,2.4013,0.9558,0.7607,1.0038,0.7209,0.5771,0.0298,14.5761,0.4798,17.7989,14.7631,12.5818
2024-07-17,251620143047.38,2.3454,0.1713,3.4257,2.7362,2.4025,0.9483,0.7518,1.0038,0.7199,0.5771,0.0301,14.4622,0.4637,17.7989,14.7631,12.5814
2024-07-16,252658335685.61,2.3551,0.1772,3.4257,2.7362,2.4025,0.9522,0.7565,1.0038,0.7197,0.5770,0.0299,14.5219,0.4743,17.7989,14.7631,12.5756
2024-07-15,251525761898.45,2.3445,0.1708,3.4257,2.7362,2.4027,0.9479,0.7522,1.0038,0.7194,0.5769,0.0301,14.4568,0.4637,17.7989,14.7631,12.5739
2024-07-12,259453778408.57,2.4184,0.2150,3.4257,2.7358,2.4038,0.9778,0.7795,1.0038,0.7179,0.5768,0.0291,14.9124,0.5153,17.7989,14.7630,12.5692
2024-07-11,254262815217.42,2.3700,0.1832,3.4257,2.7362,2.4038,0.9583,0.7646,1.0038,0.7177,0.5768,0.0297,14.6141,0.4866,17.7989,14.7629,12.5692
2024-07-10,248788708579.48,2.3190,0.1530,3.4257,2.7362,2.4038,0.9376,0.7416,1.0038,0.7175,0.5766,0.0304,14.2995,0.4386,17.7989,14.7629,12.5664
2024-07-09,248222421685.9,2.3137,0.1492,3.4257,2.7362,2.4039,0.9355,0.7378,1.0038,0.7167,0.5765,0.0305,14.2669,0.4365,17.7989,14.7629,12.5636
2024-07-08,249449376621.99,2.3252,0.1564,3.4257,2.7362,2.4043,0.9401,0.7463,1.0038,0.7159,0.5765,0.0303,14.3374,0.4454,17.7989,14.7629,12.5635
2024-07-05,251431380749.52,2.3436,0.1674,3.4257,2.7358,2.4043,0.9476,0.7528,1.0038,0.7155,0.5763,0.0301,14.4513,0.4647,17.7989,14.7629,12.5602
2024-07-04,252469573387.75,2.3533,0.1725,3.4257,2.7362,2.4053,0.9515,0.7556,1.0038,0.7155,0.5763,0.0300,14.5110,0.4713,17.7989,14.7629,12.5602
2024-07-03,252563954536.68,2.3542,0.1738,3.4257,2.7362,2.4059,0.9519,0.7561,1.0038,0.7155,0.5759,0.0299,14.5164,0.4739,17.7989,14.7629,12.5593
2024-07-02,257283011983.18,2.3982,0.1938,3.4257,2.7362,2.4062,0.9696,0.7731,1.0038,0.7155,0.5758,0.0294,14.7877,0.5049,17.7989,14.7629,12.5570
2024-07-01,267948081812.27,2.4976,0.2788,3.4257,2.7362,2.4067,1.0098,0.8058,1.0038,0.7154,0.5754,0.0282,15.4007,0.5627,17.7989,14.7624,12.5509
2024-06-28,267853700663.34,2.4967,0.2778,3.4257,2.7358,2.4067,1.0095,0.8059,1.0037,0.7149,0.5749,0.0282,15.3952,0.5624,17.7989,14.7615,12.5391
2024-06-27,268042462961.2,2.4985,0.2788,3.4257,2.7362,2.4067,1.0102,0.8071,1.0034,0.7148,0.5749,0.0282,15.4061,0.5631,17.7989,14.7596,12.5391
2024-06-26,277103053258.48,2.5829,0.3595,3.4257,2.7362,2.4067,1.0443,0.8449,1.0022,0.7147,0.5739,0.0273,15.9269,0.6222,17.7989,14.7456,12.5377
2024-06-25,281538967258.19,2.6243,0.4042,3.4257,2.7362,2.4067,1.0611,0.8551,1.0022,0.7143,0.5739,0.0269,16.1818,0.6473,17.7989,14.7318,12.5359
2024-06-24,280595155768.89,2.6155,0.3961,3.4257,2.7362,2.4067,1.0575,0.8538,1.0018,0.7140,0.5739,0.0270,16.1276,0.6405,17.7989,14.7272,12.5355
2024-06-21,275404192577.74,2.5671,0.3462,3.4257,2.7358,2.4067,1.0379,0.8420,1.0009,0.7125,0.5734,0.0275,15.8292,0.6138,17.7989,14.7065,12.5319
2024-06-20,277763721300.99,2.5891,0.3706,3.4257,2.7362,2.4067,1.0468,0.8462,0.9995,0.7124,0.5734,0.0272,15.9648,0.6277,17.7989,14.7038,12.5319
2024-06-19,279368200832.8,2.6040,0.3850,3.4257,2.7362,2.4067,1.0529,0.8517,0.9993,0.7124,0.5734,0.0271,16.0570,0.6362,17.7989,14.7006,12.5273
2024-06-18,283992877130.37,2.6471,0.4271,3.4257,2.7362,2.4067,1.0703,0.8644,0.9992,0.7120,0.5734,0.0266,16.3229,0.6604,17.7989,14.6992,12.5249
2024-06-17,285219832066.46,2.6586,0.4441,3.4257,2.7362,2.4067,1.0749,0.8700,0.9980,0.7114,0.5732,0.0265,16.3934,0.6668,17.7989,14.6941,12.5243
2024-06-14,289278221470.45,2.6964,0.4711,3.4257,2.7358,2.4067,1.0902,0.8836,0.9963,0.7111,0.5730,0.0261,16.6266,0.6937,17.7989,14.6878,12.5126
2024-06-13,282482778747.49,2.6331,0.4135,3.4257,2.7362,2.4067,1.0646,0.8593,0.9962,0.7111,0.5730,0.0268,16.2361,0.6532,17.7989,14.6823,12.5126
2024-06-12,286729930449.34,2.6727,0.4518,3.4257,2.7362,2.4067,1.0806,0.8755,0.9940,0.7108,0.5721,0.0264,16.4802,0.6757,17.7989,14.6769,12.5109
2024-06-11,289183840321.52,2.6955,0.4700,3.4257,2.7362,2.4067,1.0899,0.8836,0.9936,0.7104,0.5718,0.0262,16.6212,0.6932,17.7989,14.6737,12.5109
2024-06-07,288995078023.6601,2.6938,0.4705,3.4257,2.7358,2.4067,1.0892,0.8832,0.9932,0.7096,0.5713,0.0262,16.6104,0.6930,17.7989,14.6621,12.5010
2024-06-06,292487180534.07,2.7263,0.4936,3.4257,2.7358,2.4067,1.1023,0.8946,0.9930,0.7096,0.5713,0.0259,16.8111,0.7158,17.7989,14.6606,12.5010
2024-06-05,282199635300.7,2.6304,0.4133,3.4257,2.7358,2.4067,1.0635,0.8607,0.9930,0.7096,0.5713,0.0268,16.2198,0.6538,17.7989,14.6586,12.4973
2024-06-04,284276020577.1601,2.6498,0.4333,3.4257,2.7358,2.4067,1.0714,0.8683,0.9926,0.7089,0.5711,0.0266,16.3391,0.6636,17.7989,14.6497,12.4959
2024-06-03,287673741938.64,2.6815,0.4622,3.4257,2.7358,2.4067,1.0842,0.8802,0.9920,0.7089,0.5711,0.0263,16.5344,0.6861,17.7989,14.6446,12.4836
2024-05-31,278801913939.22,2.5988,0.3828,3.4257,2.7358,2.4067,1.0507,0.8547,0.9918,0.7080,0.5708,0.0271,16.0245,0.6398,17.7989,14.6414,12.4836
2024-05-30,285031069768.6,2.6568,0.4450,3.4257,2.7362,2.4067,1.0742,0.8725,0.9913,0.7079,0.5708,0.0265,16.3825,0.6681,17.7989,14.6400,12.4836
2024-05-29,286918692747.2,2.6744,0.4552,3.4257,2.7362,2.4067,1.0813,0.8776,0.9909,0.7078,0.5707,0.0264,16.4910,0.6800,17.7989,14.6380,12.4778
2024-05-28,284559164023.95,2.6524,0.4377,3.4257,2.7362,2.4067,1.0724,0.8700,0.9909,0.7074,0.5704,0.0266,16.3554,0.6664,17.7989,14.6373,12.4777
2024-05-27,290222032959.75,2.7052,0.4773,3.4257,2.7362,2.4067,1.0938,0.8861,0.9893,0.7070,0.5704,0.0261,16.6809,0.7012,17.7989,14.6327,12.4777
2024-05-24,283709733683.58,2.6445,0.4295,3.4257,2.7358,2.4067,1.0692,0.8696,0.9876,0.7068,0.5697,0.0267,16.3066,0.6631,17.7989,14.6206,12.4745
2024-05-23,283615352534.65,2.6436,0.4280,3.4257,2.7362,2.4067,1.0689,0.8691,0.9871,0.7068,0.5697,0.0267,16.3012,0.6621,17.7989,14.6204,12.4745
2024-05-22,281727729556.05,2.6260,0.4127,3.4257,2.7362,2.4067,1.0618,0.8632,0.9870,0.7067,0.5697,0.0268,16.1927,0.6558,17.7989,14.6194,12.4714
2024-05-21,287484979640.78,2.6797,0.4607,3.4257,2.7362,2.4067,1.0835,0.8802,0.9868,0.7066,0.5697,0.0263,16.5236,0.6838,17.7989,14.6173,12.4714
2024-05-20,287390598491.85,2.6788,0.4603,3.4257,2.7362,2.4062,1.0831,0.8797,0.9867,0.7064,0.5697,0.0263,16.5181,0.6834,17.7989,14.6157,12.4686
2024-05-17,298055668320.94,2.7782,0.5242,3.4257,2.7358,2.4053,1.1233,0.9070,0.9865,0.7060,0.5690,0.0254,17.1311,0.7494,17.7989,14.6131,12.4666
2024-05-16,302208438873.8601,2.8169,0.5478,3.4257,2.7358,2.4053,1.1390,0.9142,0.9865,0.7059,0.5690,0.0250,17.3698,0.7688,17.7989,14.6126,12.4666
2024-05-15,306361209426.78,2.8556,0.5759,3.4257,2.7357,2.4053,1.1546,0.9222,0.9865,0.7055,0.5690,0.0247,17.6085,0.7854,17.7989,14.6089,12.4666
2024-05-14,305417397937.48,2.8468,0.5708,3.4257,2.7356,2.4043,1.1510,0.9214,0.9861,0.7052,0.5688,0.0248,17.5543,0.7824,17.7989,14.6003,12.4592
2024-05-13,310513979979.7,2.8944,0.6001,3.4257,2.7353,2.4043,1.1703,0.9290,0.9859,0.7048,0.5687,0.0244,17.8472,0.8024,17.7989,14.5947,12.4592
2024-05-10,296262426491.27,2.7615,0.5170,3.4257,2.7349,2.4043,1.1165,0.9065,0.9858,0.7044,0.5686,0.0255,17.0281,0.7417,17.7902,14.5926,12.4558
2024-05-09,296734332235.92,2.7659,0.5198,3.4257,2.7348,2.4043,1.1183,0.9078,0.9857,0.7042,0.5686,0.0255,17.0552,0.7442,17.7902,14.5911,12.4558
2024-05-08,295129852704.11,2.7510,0.5138,3.4257,2.7346,2.4043,1.1123,0.9040,0.9853,0.7037,0.5684,0.0256,16.9630,0.7361,17.7902,14.5892,12.4520
2024-05-07,295224233853.0401,2.7518,0.5147,3.4257,2.7345,2.4043,1.1126,0.9044,0.9843,0.7032,0.5684,0.0256,16.9684,0.7369,17.7902,14.5885,12.4520
