日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2025-08-20,=27.6900,=27.6900,=27.6900,=27.6900,=677524948556.04,=664760932568.0,=360386920161.45,,=3.4239,,,,
2025-08-19,=27.6300,=27.6300,=27.6300,=27.6300,=676056855493.08,=663320497178.0,=359606016759.15,,=3.4165,,,,
2025-08-18,=27.6400,=27.6400,=27.6400,=27.6400,=676301537670.24,=663560569743.0,=359736167326.2,,=3.4177,,,,
2025-08-15,=27.6300,=27.6300,=27.6300,=27.6300,=676056855493.08,=663320497178.0,=359606016759.15,,=3.4165,,,,
2025-08-14,=27.6600,=27.6600,=27.6600,=27.6600,=676790902024.56,=664040714873.0,=359996468460.3,,=3.4202,,,,
2025-08-13,=27.6300,=27.6300,=27.6300,=27.6300,=676056855493.08,=663320497178.0,=359606016759.15,,=3.4165,,,,
2025-08-12,=27.7600,=27.7600,=27.7600,=27.7600,=679237723796.16,=666441440523.0,=361297974130.8001,,=3.4326,,,,
2025-08-11,=27.6900,=27.6900,=27.6900,=27.6900,=677524948556.04,=664760932568.0,=360386920161.45,,=3.4239,,,,
2025-08-08,=27.8600,=27.8600,=27.8600,=27.8600,=681684545567.76,=668842166174.0,=362599479801.3,,=3.4449,,,,
2025-08-07,=28.0600,=28.0600,=28.0600,=28.0600,=686578189110.96,=673643617474.0,=365202491142.3,,=3.4697,,,,
2025-08-06,=27.9700,=27.9700,=27.9700,=27.9700,=684376049516.52,=671482964389.0,=364031136038.85,,=3.4585,,,,
2025-08-05,=28.1000,=28.1000,=28.1000,=28.1000,=687556917819.6,=674603907734.0,=365723093410.5,,=3.4746,,,,
2025-08-04,=28.1400,=28.1400,=28.1400,=28.1400,=688535646528.24,=675564197994.0,=366243695678.7,,=3.4796,,,,
2025-08-01,=27.9900,=27.9900,=27.9900,=27.9900,=684865413870.84,=671963109519.0,=364291437172.95,,=3.4610,,,,
2025-07-31,=27.8400,=27.8400,=27.8400,=27.8400,=681195181213.44,=668362021044.0,=362339178667.2,,=3.4425,,,,
2025-07-30,=28.7000,=28.7000,=28.7000,=28.7000,=702237848449.2,=689008261636.0,=373532127433.5,,=3.5488,,,,
2025-07-29,=28.6300,=28.6300,=28.6300,=28.6300,=700525073209.08,=687327753681.0,=372621073464.15,,=3.5402,,,,
2025-07-28,=28.6400,=28.6400,=28.6400,=28.6400,=700769755386.24,=687567826246.0,=372751224031.2,,=3.5414,,,,
2025-07-25,=28.7500,=28.7500,=28.7500,=28.7500,=703461259335.0,=690208624461.0,=374182880268.75,,=3.5550,,,,
2025-07-24,=28.9400,=28.9400,=28.9400,=28.9400,=708110220701.04,=694770003197.0,=376655741042.7,,=3.5785,,,,
2025-07-23,=29.1800,=29.1800,=29.1800,=29.1800,=713982592952.88,=700531744758.0,=379779354651.9,,=3.6082,,,,
2025-07-22,=29.3600,=29.3600,=29.3600,=29.3600,=718386872141.76,=704853050928.0,=382122064858.8,,=3.6304,,,,
2025-07-21,=29.5100,=29.5100,=29.5100,=29.5100,=722057104799.16,=708454139404.0,=384074323364.5501,,=3.6490,,,,
2025-07-18,=29.5000,=29.5000,=29.5000,=29.5000,=721812422622.0,=708214066839.0,=383944172797.5,,=3.6477,,,,
2025-07-17,=30.1600,=30.1600,=30.1600,=30.1600,=737961446314.56,=724058856130.0,=392534110222.8,,=3.4194,,,,
2025-07-16,=30.3400,=30.3400,=30.3400,=30.3400,=742365725503.44,=728380162301.0,=394876820429.7,,=3.4398,,,,
2025-07-15,=30.4800,=30.4800,=30.4800,=30.4800,=745791275983.68,=731741178211.0,=396698928368.4,,=3.4557,,,,
2025-07-14,=30.6100,=30.6100,=30.6100,=30.6100,=748972144286.76,=734862121557.0,=398390885740.05,,=3.4704,,,,
2025-07-11,=30.4000,=30.4000,=30.4000,=30.4000,=743833818566.4,=729820597691.0,=395657723832.0,,=3.4466,,,,
2025-07-10,=29.9000,=29.9000,=29.9000,=29.9000,=731599709708.4,=717816969440.0,=389150195479.5,,=3.3899,,,,
2025-07-09,=29.9800,=29.9800,=29.9800,=29.9800,=733557167125.68,=719737549960.0,=390191400015.9,,=3.3990,,,,
2025-07-08,=29.9200,=29.9200,=29.9200,=29.9200,=732089074062.7201,=718297114570.0,=389410496613.6001,,=3.3922,,,,
2025-07-07,=30.2600,=30.2600,=30.2600,=30.2600,=740408268086.16,=726459581781.0,=393835615893.3001,,=3.4308,,,,
2025-07-04,=30.1600,=30.1600,=30.1600,=30.1600,=737961446314.56,=724058856130.0,=392534110222.8,,=3.4194,,,,
