日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB(不含商誉),PB(不含商誉) 分位点,PB(不含商誉) 80%分位点值,PB(不含商誉) 50%分位点值,PB(不含商誉) 20%分位点值
2025-08-20,=48.5000,=48.5000,=48.5000,=48.5000,=99217492604.5,=90279580331.0,=60820296356.5,,=2.6620,,,,
2025-08-19,=47.6300,=47.6300,=47.6300,=47.6300,=97437714902.11,=88660132189.0,=59729293102.27,,=2.6143,,,,
2025-08-18,=47.4200,=47.4200,=47.4200,=47.4200,=97008113387.74,=88269230913.0,=59465947489.18,,=2.6028,,,,
2025-08-15,=46.7500,=46.7500,=46.7500,=46.7500,=95637479984.75,=87022069701.0,=58625749580.75,,=2.5660,,,,
2025-08-14,=45.4100,=45.4100,=45.4100,=45.4100,=92896213178.77,=84527747275.0,=56945353763.89,,=2.4924,,,,
2025-08-13,=46.1000,=46.1000,=46.1000,=46.1000,=94307761011.7,=85812137181.0,=57810632206.9,,=2.5303,,,,
2025-08-12,=45.9300,=45.9300,=45.9300,=45.9300,=93959988357.21,=85495693291.0,=57597447662.97,,=2.5210,,,,
2025-08-11,=46.5900,=46.5900,=46.5900,=46.5900,=95310164545.23,=86724240157.0,=58425105304.11,,=2.5572,,,,
2025-08-08,=43.8800,=43.8800,=43.8800,=43.8800,=89766259288.36,=81679752266.0,=55026692868.52,,=2.4085,,,,
2025-08-07,=44.0600,=44.0600,=44.0600,=44.0600,=90134489157.82,=82014810503.0,=55252417679.74,,=2.4183,,,,
2025-08-06,=44.2600,=44.2600,=44.2600,=44.2600,=90543633457.22,=82387097432.0,=55503223025.54,,=2.4293,,,,
2025-08-05,=44.1700,=44.1700,=44.1700,=44.1700,=90359518522.49,=82219568314.0,=55390360619.93,,=2.4244,,,,
2025-08-04,=44.0700,=44.0700,=44.0700,=44.0700,=90154946372.79,=82033424849.0,=55264957947.03,,=2.4189,,,,
2025-08-01,=43.9000,=43.9000,=43.9000,=43.9000,=89807173718.3,=81716980959.0,=55051773403.1,,=2.4096,,,,
2025-07-31,=44.2800,=44.2800,=44.2800,=44.2800,=90584547887.16,=82424326125.0,=55528303560.12,,=2.4304,,,,
2025-07-30,=45.9900,=45.9900,=45.9900,=45.9900,=94082731647.03,=85607379370.0,=57672689266.71,,=2.5243,,,,
2025-07-29,=47.5900,=47.5900,=47.5900,=47.5900,=97355886042.23,=88585674803.0,=59679132033.11,,=2.6121,,,,
2025-07-28,=47.4200,=47.4200,=47.4200,=47.4200,=97008113387.74,=88269230913.0,=59465947489.18,,=2.6028,,,,
2025-07-25,=47.1000,=47.1000,=47.1000,=47.1000,=96353482508.7,=87673571827.0,=59064658935.9,,=2.5852,,,,
2025-07-24,=47.5400,=47.5400,=47.5400,=47.5400,=97253599967.38,=88492603071.0,=59616430696.66,,=2.6093,,,,
2025-07-23,=46.1000,=46.1000,=46.1000,=46.1000,=94307761011.7,=85812137181.0,=57810632206.9,,=2.5303,,,,
2025-07-22,=46.5300,=46.5300,=46.5300,=46.5300,=95187421255.41,=86612554078.0,=58349863700.37,,=2.5539,,,,
2025-07-21,=45.9900,=45.9900,=45.9900,=45.9900,=94082731647.03,=85607379370.0,=57672689266.71,,=2.5243,,,,
2025-07-18,=45.6000,=45.6000,=45.6000,=45.6000,=93284900263.2,=84881419858.0,=57183618842.4,,=2.5029,,,,
2025-07-17,=45.0000,=45.0000,=45.0000,=45.0000,=92057467365.0,=83764559070.0,=56431202805.0,,=2.4699,,,,
2025-07-16,=44.1100,=44.1100,=44.1100,=44.1100,=90236775232.67,=82107882235.0,=55315119016.19,,=2.4211,,,,
2025-07-15,=44.5100,=44.5100,=44.5100,=44.5100,=91055063831.47,=82852456093.0,=55816729707.79,,=2.4430,,,,
2025-07-14,=45.2300,=45.2300,=45.2300,=45.2300,=92527983309.31,=84192689039.0,=56719628952.67,,=2.4826,,,,
2025-07-11,=45.0400,=45.0400,=45.0400,=45.0400,=92139296224.88,=83839016456.0,=56481363874.16,,=2.4721,,,,
2025-07-10,=45.0800,=45.0800,=45.0800,=45.0800,=92221125084.76,=83913473842.0,=56531524943.32,,=2.4743,,,,
2025-07-09,=45.0300,=45.0300,=45.0300,=45.0300,=92118839009.91,=83820402109.0,=56468823606.87,,=2.4716,,,,
2025-07-08,=44.5200,=44.5200,=44.5200,=44.5200,=91075521046.44,=82871070440.0,=55829269975.08,,=2.4436,,,,
2025-07-07,=44.0800,=44.0800,=44.0800,=44.0800,=90175403587.76,=82052039196.0,=55277498214.32,,=2.4194,,,,
2025-07-04,=44.2000,=44.2000,=44.2000,=44.2000,=90420890167.4,=82275411353.0,=55427981421.8,,=2.4260,,,,
