日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2025-08-19,=131.4700,=131.4700,=131.4700,=131.4700,=214738639326.42,=198491064914.0,=102796100742.19,,=9.9686,,,,
2025-08-18,=128.8800,=128.8800,=128.8800,=128.8800,=210508221163.68,=194580729034.0,=100770985499.76,,=9.7722,,,,
2025-08-15,=128.6000,=128.6000,=128.6000,=128.6000,=210050878659.6,=194157990020.0,=100552054122.2,,=9.7509,,,,
2025-08-14,=128.0000,=128.0000,=128.0000,=128.0000,=209070859008.0,=193252120704.0,=100082915456.0,,=9.7054,,,,
2025-08-13,=128.9200,=128.9200,=128.9200,=128.9200,=210573555807.12,=194641120322.0,=100802261410.84,,=9.7752,,,,
2025-08-12,=129.8900,=129.8900,=129.8900,=129.8900,=212157920910.54,=196105609049.0,=101560702254.53,,=9.8488,,,,
2025-08-11,=128.1500,=128.1500,=128.1500,=128.1500,=209315863920.9,=193478588033.0,=100200200122.55,,=9.7168,,,,
2025-08-08,=126.7000,=126.7000,=126.7000,=126.7000,=206947483096.2,=191289403853.0,=99066448345.9,,=9.6069,,,,
2025-08-07,=127.8700,=127.8700,=127.8700,=127.8700,=208858521416.82,=193055849019.0,=99981268744.99,,=9.6956,,,,
2025-08-06,=128.7000,=128.7000,=128.7000,=128.7000,=210214215268.2,=194308968239.0,=100630243899.9,,=9.7585,,,,
2025-08-05,=127.7600,=127.7600,=127.7600,=127.7600,=208678851147.36,=192889772978.0,=99895259989.52,,=9.6873,,,,
2025-08-04,=127.6600,=127.6600,=127.6600,=127.6600,=208515514538.76,=192738794758.0,=99817070211.82,,=9.6797,,,,
2025-08-01,=128.4500,=128.4500,=128.4500,=128.4500,=209805873746.7,=193931522691.0,=100434769455.65,,=9.7396,,,,
2025-07-31,=126.9100,=126.9100,=126.9100,=126.9100,=207290489974.26,=191606458114.0,=99230646879.07,,=9.6228,,,,
2025-07-30,=128.7600,=128.7600,=128.7600,=128.7600,=210312217233.36,=194399555171.0,=100677157766.52,,=9.7631,,,,
2025-07-29,=129.3200,=129.3200,=129.3200,=129.3200,=211226902241.52,=195245033199.0,=101115020521.64,,=9.8055,,,,
2025-07-28,=130.4100,=130.4100,=130.4100,=130.4100,=213007271275.26,=196890695789.0,=101967289098.57,,=9.8882,,,,
2025-07-25,=129.1600,=129.1600,=129.1600,=129.1600,=210965563667.76,=195003468048.0,=100989916877.32,,=9.7934,,,,
2025-07-24,=129.4200,=129.4200,=129.4200,=129.4200,=211390238850.12,=195396011418.0,=101193210299.34,,=9.8131,,,,
2025-07-23,=129.8800,=129.8800,=129.8800,=129.8800,=212141587249.68,=196090511227.0,=101552883276.76,,=9.8480,,,,
2025-07-22,=129.2700,=129.2700,=129.2700,=129.2700,=211145233937.22,=195169544089.0,=101075925632.79,,=9.8017,,,,
2025-07-21,=129.5500,=129.5500,=129.5500,=129.5500,=211602576441.3,=195592283103.0,=101294857010.35,,=9.8230,,,,
2025-07-18,=130.2000,=130.2000,=130.2000,=130.2000,=212664264397.2,=196573641529.0,=101803090565.4,,=9.8723,,,,
2025-07-17,=130.4000,=130.4000,=130.4000,=130.4000,=212990937614.4,=196875597967.0,=101959470120.8,,=9.8874,,,,
2025-07-16,=129.0800,=129.0800,=129.0800,=129.0800,=210834894380.8801,=194882685472.0,=100927365055.16,,=9.7873,,,,
2025-07-15,=130.1200,=130.1200,=130.1200,=130.1200,=212533595110.32,=196452858953.0,=101740538743.24,,=9.8662,,,,
2025-07-14,=130.0300,=130.0300,=130.0300,=130.0300,=212386592162.58,=196316978556.0,=101670167943.31,,=9.8594,,,,
2025-07-11,=131.9900,=131.9900,=131.9900,=131.9900,=215587989691.14,=199276151654.0,=103202687586.23,,=10.0080,,,,
2025-07-10,=138.4400,=138.4400,=138.4400,=138.4400,=226123200945.84,=209014246799.0,=108245928247.88,,=10.4970,,,,
2025-07-09,=139.6300,=139.6300,=139.6300,=139.6300,=228066906588.18,=210810887609.0,=109176386602.51,,=10.5873,,,,
2025-07-08,=139.6800,=139.6800,=139.6800,=139.6800,=228148574892.48,=210886376718.0,=109215481491.36,,=10.5911,,,,
2025-07-07,=136.5100,=136.5100,=136.5100,=136.5100,=222970804399.86,=206100367166.0,=106736865538.27,,=10.3507,,,,
2025-07-04,=135.0800,=135.0800,=135.0800,=135.0800,=220635090896.8801,=203941378630.0,=105618751717.16,,=10.2423,,,,
