date,市值(元),PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值
2020-12-18,292877855162.65,9.0269,0.9735,4.8392,3.5581,2.5669,35.9267,0.5643,71.9267,32.1055,20.7655,0.0049,6.6509,0.9518,4.9070,3.4818,2.5624
2020-12-17,282166031483.81,8.6968,0.9662,4.8319,3.5568,2.5669,34.6127,0.5545,71.9267,32.0961,20.7655,0.0051,6.4076,0.9441,4.9027,3.4817,2.5624
2020-12-16,286654436476.0,8.8351,0.9701,4.8311,3.5566,2.5669,35.1632,0.5586,71.9267,32.0943,20.7655,0.0050,6.5096,0.9484,4.9015,3.4813,2.5624
2020-12-15,287823684835.31,8.8712,0.9710,4.8311,3.5564,2.5663,35.3067,0.5594,71.9267,32.0924,20.7569,0.0050,6.5361,0.9493,4.9015,3.4809,2.5603
2020-12-14,285786929628.77,8.8084,0.9701,4.8297,3.5558,2.5663,35.0568,0.5587,71.9267,32.0705,20.7569,0.0050,6.4899,0.9483,4.8986,3.4797,2.5603
2020-12-11,274584775992.8,8.4631,0.9589,4.8273,3.5551,2.5663,33.6827,0.5386,71.9267,32.0486,20.7569,0.0052,6.2355,0.9367,4.8983,3.4784,2.5603
2020-12-10,279488075564.1,8.6142,0.9652,4.8225,3.5520,2.5663,34.2842,0.5495,71.9267,32.0421,20.7569,0.0051,6.3468,0.9420,4.8964,3.4784,2.5603
2020-12-09,276734684266.37,8.5294,0.9618,4.8221,3.5489,2.5663,33.9464,0.5440,71.9267,32.0356,20.7569,0.0052,6.2843,0.9396,4.8957,3.4784,2.5603
2020-12-08,273604116078.54,8.4329,0.9598,4.8221,3.5481,2.5502,33.5624,0.5365,71.9273,32.0346,20.7552,0.0052,6.2132,0.9371,4.8957,3.4783,2.5603
2020-12-07,270511265579.72,8.3376,0.9584,4.8153,3.5474,2.5502,33.1830,0.5310,71.9273,32.0337,20.7552,0.0053,6.1430,0.9303,4.8947,3.4783,2.5603
2020-12-04,261157278705.24,8.0493,0.9501,4.8124,3.5472,2.5502,32.0356,0.5007,71.9273,32.0259,20.7552,0.0055,5.9305,0.9065,4.8914,3.4778,2.5603
2020-12-03,261873914796.43,8.0714,0.9506,4.8120,3.5470,2.5502,32.1235,0.5034,71.9273,32.0182,20.7552,0.0055,5.9468,0.9089,4.8900,3.4772,2.5603
2020-12-02,262967727777.72,8.1051,0.9525,4.8096,3.5460,2.5502,32.2576,0.5061,71.9273,32.0079,20.7552,0.0055,5.9717,0.9113,4.8885,3.4769,2.5603
2020-12-01,263722081557.92,8.1283,0.9539,4.8096,3.5449,2.5386,32.3502,0.5102,72.0848,31.9976,20.7423,0.0054,5.9888,0.9142,4.8885,3.4766,2.5575
2020-11-30,259120523498.7,7.9865,0.9510,4.8093,3.5442,2.5386,31.7857,0.4930,72.0848,31.9919,20.7423,0.0055,5.8843,0.9059,4.8854,3.4754,2.5575
2020-11-27,262137938619.5,8.0795,0.9519,4.8084,3.5434,2.5386,32.1559,0.5044,72.0848,31.9976,20.7423,0.0055,5.9528,0.9112,4.8759,3.4741,2.5575
2020-11-26,254481247750.47,7.8435,0.9490,4.8013,3.5425,2.5386,31.2166,0.4755,72.0848,31.9919,20.7423,0.0056,5.7789,0.9014,4.8745,3.4735,2.5575
2020-11-25,251878727208.78,7.7633,0.9466,4.8000,3.5416,2.5386,30.8974,0.4602,72.0848,31.9976,20.7423,0.0057,5.7198,0.8980,4.8719,3.4729,2.5575
2020-11-24,252255904098.88,7.7749,0.9475,4.8000,3.5392,2.5386,30.9437,0.4628,72.1529,32.0079,20.7367,0.0057,5.7284,0.8989,4.8719,3.4728,2.5562
2020-11-23,255348754597.7,7.8702,0.9494,4.7982,3.5368,2.5386,31.3230,0.4786,72.1529,32.0182,20.7367,0.0056,5.7986,0.9018,4.8707,3.4727,2.5562
2020-11-20,252293621787.89,7.7761,0.9484,4.7961,3.5365,2.5386,30.9483,0.4637,72.1529,32.0259,20.7367,0.0057,5.7293,0.8998,4.8675,3.4724,2.5562
2020-11-19,244523777851.83,7.5366,0.9450,4.7924,3.5361,2.5386,29.9952,0.4348,72.1529,32.0337,20.7367,0.0059,5.5528,0.8861,4.8622,3.4722,2.5562
2020-11-18,236640780848.74,7.2936,0.9377,4.7909,3.5353,2.5386,29.0282,0.4189,72.1529,32.0411,20.7367,0.0061,5.3738,0.8670,4.8591,3.4713,2.5562
2020-11-17,245881614656.19,7.5784,0.9464,4.7909,3.5346,2.5371,30.1617,0.4366,72.1845,32.0486,20.7336,0.0058,5.5837,0.8879,4.8591,3.4705,2.5555
2020-11-16,252222094894.5001,7.7739,0.9483,4.7881,3.5345,2.5371,30.9395,0.4622,72.1845,32.0705,20.7336,0.0057,5.7276,0.8996,4.8450,3.4698,2.5555
2020-11-13,251052828416.0,7.7378,0.9483,4.7858,3.5344,2.5371,30.7961,0.4561,72.1845,32.0924,20.7336,0.0057,5.7011,0.8995,4.8377,3.4691,2.5555
2020-11-12,264216505867.5,8.1436,0.9541,4.7845,3.5339,2.5371,32.4108,0.5095,72.1845,32.0943,20.7336,0.0054,6.0000,0.9146,4.8274,3.4677,2.5555
2020-11-11,275343396550.0,8.4865,0.9609,4.7819,3.5334,2.5371,33.7757,0.5366,72.1845,32.0924,20.7336,0.0052,6.2527,0.9375,4.8248,3.4662,2.5555
2020-11-10,282094967506.5,8.6946,0.9673,4.7819,3.5314,2.5367,34.6039,0.5501,72.2850,32.0705,20.7307,0.0051,6.4060,0.9448,4.8248,3.4647,2.5543
2020-11-09,272212779849.5,8.3900,0.9594,4.7776,3.5293,2.5367,33.3917,0.5308,72.2850,32.0486,20.7307,0.0053,6.1816,0.9350,4.8226,3.4632,2.5543
2020-11-06,269044444875.5,8.2924,0.9575,4.7749,3.5291,2.5367,33.0031,0.5237,72.2850,32.0411,20.7307,0.0053,6.1097,0.9271,4.8209,3.4624,2.5543
2020-11-05,279077505626.5,8.6016,0.9648,4.7733,3.5288,2.5367,34.2338,0.5440,72.2850,32.0337,20.7307,0.0051,6.3375,0.9418,4.8163,3.4617,2.5543
2020-11-04,263273549030.0,8.1145,0.9564,4.7731,3.5282,2.5367,32.2952,0.5061,72.2850,32.0259,20.7307,0.0054,5.9786,0.9143,4.8123,3.4613,2.5543
2020-11-03,267648868756.0,8.2493,0.9574,4.7731,3.5276,2.5331,32.8319,0.5206,72.2956,32.0182,20.7299,0.0054,6.0780,0.9241,4.8123,3.4609,2.5543
2020-11-02,278096830515.5,8.5714,0.9637,4.7721,3.5276,2.5331,34.1135,0.5414,72.2956,32.0079,20.7299,0.0052,6.3152,0.9412,4.8007,3.4600,2.5543
2020-10-30,286621160326.5,9.4483,0.9814,4.7671,3.5276,2.5331,38.8045,0.5848,72.2956,31.9976,20.7299,0.0050,7.3630,0.9676,4.8004,3.4591,2.5543
2020-10-29,279869589370.0,9.2258,0.9740,4.7631,3.5251,2.5331,37.8904,0.5714,72.2956,31.9919,20.7299,0.0051,7.1895,0.9642,4.7928,3.4591,2.5543
2020-10-28,272175061576.0,8.9721,0.9701,4.7615,3.5226,2.5331,36.8487,0.5638,72.2956,31.9861,20.7299,0.0053,6.9919,0.9603,4.7907,3.4591,2.5543
2020-10-27,269082163149.0,8.8702,0.9686,4.7615,3.5217,2.5324,36.4299,0.5606,72.4031,31.9823,20.7107,0.0053,6.9124,0.9583,4.7907,3.4582,2.5537
2020-10-26,265197180978.5,8.7421,0.9651,4.7569,3.5209,2.5324,35.9040,0.5580,72.4031,31.9785,20.7107,0.0054,6.8126,0.9563,4.7837,3.4572,2.5537
2020-10-23,256295668432.5,8.2637,0.9587,4.7564,3.5199,2.5324,34.6988,0.5504,72.4031,31.9732,20.7107,0.0056,6.5839,0.9523,4.7815,3.4572,2.5537
2020-10-22,265913828175.0,8.5738,0.9631,4.7535,3.5190,2.5324,36.0010,0.5585,72.4031,31.9679,20.7107,0.0054,6.8310,0.9572,4.7763,3.4572,2.5537
2020-10-21,271571569200.0,8.7563,0.9661,4.7496,3.5189,2.5324,36.7670,0.5622,72.4031,31.9678,20.7107,0.0053,6.9764,0.9597,4.7753,3.4571,2.5537
2020-10-20,275682861011.5,8.8888,0.9690,4.7496,3.5187,2.5290,37.3236,0.5664,72.8201,31.9677,20.7020,0.0052,7.0820,0.9631,4.7753,3.4570,2.5531
2020-10-19,269685655525.0,8.6955,0.9660,4.7489,3.5187,2.5290,36.5116,0.5608,72.8201,31.9593,20.7020,0.0053,6.9279,0.9596,4.7745,3.4563,2.5531
2020-10-16,287865863352.0,9.2816,0.9768,4.7479,3.5186,2.5290,38.9730,0.5852,72.8201,31.9509,20.7020,0.0050,7.3950,0.9680,4.7707,3.4557,2.5531
2020-10-15,293825350565.0,9.4738,0.9823,4.7414,3.5180,2.5290,39.7798,0.5924,72.8201,31.9440,20.7020,0.0049,7.5480,0.9704,4.7648,3.4550,2.5531
2020-10-14,301067259077.0,9.7073,0.9837,4.7413,3.5175,2.5290,40.7603,0.5962,72.8201,31.9371,20.7020,0.0048,7.7341,0.9734,4.7622,3.4543,2.5531
2020-10-13,311892403571.5,10.0563,0.9872,4.7413,3.5158,2.5242,42.2258,0.6038,72.9201,31.9323,20.6987,0.0046,8.0122,0.9793,4.7622,3.4537,2.5528
2020-10-12,312043276665.5,10.0612,0.9877,4.7387,3.5142,2.5242,42.2463,0.6041,72.9201,31.9276,20.6987,0.0046,8.0160,0.9808,4.7621,3.4530,2.5528
2020-10-09,309289842700.0,9.9724,0.9862,4.7375,3.5139,2.5242,41.8735,0.6025,72.9201,31.9181,20.6987,0.0046,7.9453,0.9793,4.7448,3.4529,2.5528
2020-09-30,282924769523.5,9.1223,0.9758,4.7362,3.5135,2.5242,38.3040,0.5756,72.9201,31.9087,20.6987,0.0051,7.2680,0.9684,4.7446,3.4527,2.5528
2020-09-29,283226515711.5,9.1321,0.9763,4.7357,3.5123,2.5242,38.3449,0.5759,72.9201,31.9022,20.6987,0.0051,7.2758,0.9694,4.7357,3.4502,2.5528
2020-09-28,279115223900.0,8.9995,0.9748,4.7357,3.5111,2.5222,37.7883,0.5712,72.9619,31.8957,20.6912,0.0051,7.1702,0.9679,4.7357,3.4478,2.5517
2020-09-25,268252361132.0001,8.6492,0.9698,4.7353,3.5111,2.5222,36.3176,0.5626,72.9619,31.8914,20.6912,0.0053,6.8911,0.9634,4.7345,3.4473,2.5517
2020-09-24,262858648021.5,8.4753,0.9678,4.7259,3.5111,2.5222,35.5873,0.5594,72.9619,31.8872,20.6912,0.0055,6.7525,0.9614,4.7324,3.4467,2.5517
2020-09-23,290392987676.5,9.3631,0.9817,4.7254,3.5096,2.5222,39.3151,0.5889,72.9619,31.8845,20.6912,0.0049,7.4599,0.9718,4.7290,3.4467,2.5517
2020-09-22,263990196226.5,8.5118,0.9698,4.7254,3.5081,2.5222,35.7405,0.5610,72.9619,31.8818,20.6912,0.0054,6.7816,0.9633,4.7259,3.4467,2.5517
2020-09-21,268516389046.5,8.6578,0.9707,4.7254,3.5081,2.5199,36.3533,0.5627,72.9670,31.8788,20.6783,0.0053,6.8979,0.9643,4.7259,3.4445,2.5515
2020-09-18,271760160567.5,8.7623,0.9717,4.7219,3.5081,2.5199,36.7925,0.5645,72.9670,31.8757,20.6783,0.0053,6.9812,0.9653,4.7237,3.4422,2.5515
2020-09-17,281015248396.5,9.0608,0.9757,4.7212,3.5042,2.5199,38.0455,0.5727,72.9670,31.8374,20.6783,0.0051,7.2190,0.9692,4.7114,3.4405,2.5515
2020-09-16,276111626612.4,8.9026,0.9747,4.7170,3.5003,2.5199,37.3816,0.5690,72.9670,31.7990,20.6783,0.0052,7.0930,0.9687,4.7113,3.4387,2.5515
2020-09-15,271472046001.29,8.7531,0.9727,4.7165,3.5003,2.5199,36.7535,0.5643,72.9670,31.7990,20.6783,0.0053,6.9738,0.9662,4.7022,3.4380,2.5515
2020-09-14,274678260244.74,8.8564,0.9747,4.7165,3.5003,2.5121,37.1876,0.5671,73.1445,31.7990,20.6760,0.0052,7.0562,0.9677,4.7022,3.4373,2.5513
2020-09-11,263362209973.74,8.4916,0.9722,4.7121,3.4998,2.5121,35.6555,0.5624,73.1445,31.7783,20.6760,0.0054,6.7655,0.9662,4.6962,3.4373,2.5513
2020-09-10,241069590939.87,7.7728,0.9667,4.7105,3.4993,2.5121,32.6374,0.5239,73.1445,31.7576,20.6760,0.0059,6.1928,0.9512,4.6962,3.4373,2.5513
2020-09-09,237071253177.45,7.6439,0.9627,4.7103,3.4987,2.5121,32.0961,0.5102,73.1445,31.7519,20.6760,0.0060,6.0901,0.9403,4.6958,3.4360,2.5513
2020-09-08,239523064069.5,7.7229,0.9661,4.7079,3.4982,2.5121,32.4280,0.5194,73.1445,31.7463,20.6760,0.0060,6.1531,0.9482,4.6906,3.4347,2.5513
2020-09-07,235826487647.64,7.6037,0.9626,4.7079,3.4982,2.5100,31.9276,0.5047,73.1878,31.7202,20.6611,0.0061,6.0581,0.9382,4.6906,3.4332,2.5512
2020-09-04,250461912664.8,8.0756,0.9681,4.7071,3.4981,2.5100,33.9090,0.5454,73.1878,31.6941,20.6611,0.0057,6.4341,0.9606,4.6868,3.4318,2.5512
2020-09-03,250650513502.65,8.0817,0.9691,4.7061,3.4961,2.5100,33.9345,0.5461,73.1878,31.6941,20.6611,0.0057,6.4389,0.9611,4.6862,3.4303,2.5512
2020-09-02,256534859643.57,8.2714,0.9706,4.7052,3.4942,2.5100,34.7312,0.5564,73.1878,31.6941,20.6611,0.0056,6.5901,0.9641,4.6728,3.4288,2.5512
2020-09-01,253781287410.96,8.1827,0.9705,4.7038,3.4939,2.5100,34.3584,0.5522,73.1878,31.6775,20.6611,0.0056,6.5194,0.9631,4.6696,3.4251,2.5512
2020-08-31,238693220382.96,7.6962,0.9670,4.7038,3.4937,2.5059,32.3157,0.5160,73.2783,31.6610,20.6551,0.0060,6.1318,0.9466,4.6696,3.4214,2.5503
2020-08-28,237486175020.72,7.6572,0.9665,4.7025,3.4930,2.5059,32.1523,0.5127,73.2783,31.6504,20.6551,0.0060,6.1008,0.9440,4.6626,3.4210,2.5503
2020-08-27,228584215474.2,7.9485,0.9690,4.7020,3.4923,2.5059,34.9936,0.5570,73.2783,31.6399,20.6551,0.0033,6.3874,0.9595,4.6615,3.4206,2.5503
2020-08-26,217268165203.2,7.5550,0.9650,4.7017,3.4901,2.5059,33.2612,0.5378,73.2783,31.6399,20.6551,0.0035,6.0712,0.9430,4.6588,3.4195,2.5503
2020-08-25,221983186149.45,7.7189,0.9685,4.6971,3.4879,2.5059,33.9830,0.5465,73.2783,31.6399,20.6551,0.0034,6.2030,0.9540,4.6566,3.4185,2.5503
2020-08-24,219908576933.1,7.6468,0.9675,4.6971,3.4866,2.4998,33.6654,0.5423,73.2950,31.6307,20.6434,0.0034,6.1450,0.9504,4.6566,3.4178,2.5491
2020-08-21,203688904878.0,7.0828,0.9604,4.6957,3.4853,2.4998,31.1824,0.4845,73.2950,31.6216,20.6434,0.0037,5.6918,0.9233,4.6523,3.4172,2.5491
2020-08-20,193957101644.94,6.7444,0.9574,4.6936,3.4834,2.4998,29.6926,0.4426,73.2950,31.6307,20.6434,0.0039,5.4198,0.8982,4.6512,3.4169,2.5491
2020-08-19,201953777169.78,7.0225,0.9599,4.6936,3.4815,2.4998,30.9168,0.4734,73.2950,31.6399,20.6434,0.0037,5.6433,0.9188,4.6442,3.4166,2.5491
2020-08-18,214250551797.6,7.4500,0.9644,4.6921,3.4807,2.4998,32.7992,0.5268,73.2950,31.6399,20.6434,0.0035,5.9869,0.9363,4.6424,3.4165,2.5491
2020-08-17,211308378727.14,7.3477,0.9634,4.6921,3.4799,2.4979,32.3488,0.5176,73.3506,31.6399,20.6406,0.0036,5.9047,0.9312,4.6424,3.4163,2.5484
2020-08-14,212553144256.95,7.3910,0.9643,4.6921,3.4787,2.4979,32.5394,0.5218,73.3506,31.6307,20.6406,0.0035,5.9394,0.9327,4.6304,3.4162,2.5484
2020-08-13,211572419900.13,7.3569,0.9643,4.6885,3.4776,2.4979,32.3893,0.5191,73.3506,31.6216,20.6406,0.0036,5.9120,0.9327,4.6250,3.4161,2.5484
2020-08-12,208818847667.52,7.2612,0.9633,4.6864,3.4760,2.4979,31.9677,0.5088,73.3506,31.6125,20.6406,0.0036,5.8351,0.9291,4.6198,3.4154,2.5484
2020-08-11,215004955149.0,7.4763,0.9653,4.6859,3.4744,2.4979,32.9147,0.5297,73.3506,31.6034,20.6406,0.0035,6.0080,0.9381,4.6151,3.4147,2.5484
2020-08-10,221341943300.76,7.6966,0.9683,4.6859,3.4738,2.4967,33.8849,0.5435,73.4616,31.5989,20.6267,0.0034,6.1850,0.9532,4.6151,3.4133,2.5484
2020-08-07,219531375257.4,7.6337,0.9678,4.6777,3.4732,2.4967,33.6077,0.5393,73.4616,31.5945,20.6267,0.0034,6.1344,0.9486,4.6050,3.4120,2.5484
2020-08-06,209346930013.5,7.2795,0.9652,4.6776,3.4724,2.4967,32.0486,0.5128,73.4616,31.5807,20.6267,0.0036,5.8499,0.9325,4.6040,3.4110,2.5484
2020-08-05,218475210565.44,7.5969,0.9677,4.6776,3.4715,2.4967,33.4460,0.5388,73.4616,31.5670,20.6267,0.0035,6.1049,0.9471,4.5995,3.4099,2.5484
2020-08-04,220700700452.07,7.6743,0.9682,4.6726,3.4709,2.4967,33.7867,0.5421,73.4616,31.5670,20.6267,0.0034,6.1671,0.9526,4.5874,3.4094,2.5484
2020-08-03,217645366878.9,7.5681,0.9682,4.6726,3.4703,2.4934,33.3189,0.5373,73.5478,31.5670,20.6267,0.0035,6.0817,0.9465,4.5874,3.4088,2.5482
2020-07-31,214250551968.0,7.4500,0.9677,4.6713,3.4696,2.4934,32.7992,0.5275,73.5478,31.5580,20.6267,0.0035,5.9869,0.9394,4.5820,3.4083,2.5482
2020-07-30,216212000683.2,7.5182,0.9682,4.6670,3.4689,2.4934,33.0995,0.5323,73.5478,31.5490,20.6267,0.0035,6.0417,0.9439,4.5732,3.4078,2.5482
2020-07-29,205499473084.8,7.1457,0.9677,4.6635,3.4683,2.4934,31.4596,0.4987,73.5478,31.5219,20.6267,0.0037,5.7423,0.9303,4.5726,3.4068,2.5482
2020-07-28,200180929453.2,6.9608,0.9671,4.6626,3.4678,2.4934,30.6453,0.4646,73.5478,31.5490,20.6267,0.0038,5.5937,0.9206,4.5648,3.4058,2.5482
2020-07-27,202934501688.0,7.0566,0.9676,4.6626,3.4654,2.4867,31.0669,0.4810,73.5551,31.5580,20.6263,0.0037,5.6707,0.9282,4.5648,3.4058,2.5479
2020-07-24,193127258112.0,6.7155,0.9656,4.6617,3.4630,2.4867,29.5655,0.4448,73.5551,31.5670,20.6263,0.0039,5.3966,0.9028,4.5645,3.4058,2.5479
2020-07-23,198823003419.6,6.9136,0.9666,4.6592,3.4629,2.4867,30.4375,0.4597,73.5551,31.5670,20.6263,0.0038,5.5558,0.9205,4.5589,3.4038,2.5479
2020-07-22,180755043139.2,6.2853,0.9590,4.6592,3.4628,2.4867,27.6715,0.4058,73.5551,31.5670,20.6263,0.0042,5.0509,0.8612,4.5542,3.4018,2.5479
2020-07-21,183697216212.0,6.3876,0.9625,4.6570,3.4591,2.4867,28.1219,0.4136,73.5551,31.5807,20.6263,0.0041,5.1331,0.8697,4.5531,3.4016,2.5479
2020-07-20,180038359954.8,6.2604,0.9584,4.6570,3.4554,2.4861,27.5618,0.4047,73.5588,31.5945,20.6241,0.0042,5.0309,0.8600,4.5531,3.4013,2.5458
2020-07-17,174493495317.6,6.0676,0.9498,4.6539,3.4549,2.4861,26.7129,0.3861,73.5588,31.5989,20.6241,0.0043,4.8759,0.8361,4.5527,3.3993,2.5458
2020-07-16,172758367608.0,6.0073,0.9442,4.6534,3.4545,2.4861,26.4473,0.3772,73.5588,31.6034,20.6241,0.0044,4.8274,0.8320,4.5287,3.3974,2.5458
2020-07-15,183546335541.6,6.3824,0.9619,4.6524,3.4536,2.4861,28.0988,0.4124,73.5588,31.6125,20.6241,0.0041,5.1289,0.8695,4.5244,3.3965,2.5458
2020-07-14,184413899396.4,6.4125,0.9634,4.6493,3.4528,2.4861,28.2316,0.4151,73.5588,31.6216,20.6241,0.0041,5.1531,0.8725,4.5161,3.3957,2.5458
2020-07-13,179547997776.0,6.2433,0.9578,4.6493,3.4522,2.4850,27.4867,0.4037,73.5965,31.6307,20.6227,0.0042,5.0172,0.8587,4.5161,3.3948,2.5425
2020-07-10,174304894479.6,6.0610,0.9512,4.6398,3.4515,2.4850,26.6840,0.3850,73.5965,31.6399,20.6227,0.0043,4.8707,0.8362,4.5147,3.3938,2.5425
2020-07-09,174832976826.0,6.0794,0.9517,4.6394,3.4506,2.4850,26.7649,0.3883,73.5965,31.6399,20.6227,0.0043,4.8854,0.8377,4.5125,3.3925,2.5425
2020-07-08,174003133138.8,6.0505,0.9516,4.6361,3.4497,2.4850,26.6378,0.3844,73.5965,31.6399,20.6227,0.0043,4.8622,0.8360,4.5073,3.3912,2.5425
2020-07-07,166723140792.0,5.7974,0.9338,4.6358,3.4497,2.4850,25.5234,0.3581,73.5965,31.6504,20.6227,0.0045,4.6588,0.8146,4.5025,3.3898,2.5425
2020-07-06,167703865149.6,5.8315,0.9353,4.6358,3.4496,2.4824,25.6735,0.3619,73.7159,31.6610,20.6187,0.0045,4.6862,0.8170,4.5025,3.3885,2.5412
2020-07-03,157293098892.0,5.4695,0.9153,4.6358,3.4479,2.4824,24.0797,0.3248,73.7159,31.6775,20.6187,0.0048,4.3953,0.7894,4.5018,3.3847,2.5412
2020-07-02,154426366154.4,5.3698,0.9071,4.6352,3.4463,2.4824,23.6409,0.3138,73.7159,31.6941,20.6187,0.0049,4.3152,0.7724,4.5018,3.3809,2.5412
2020-07-01,157029057718.8,5.4603,0.9148,4.6348,3.4445,2.4824,24.0393,0.3231,73.7159,31.6941,20.6187,0.0048,4.3879,0.7871,4.5018,3.3809,2.5412
2020-06-30,153634242634.8,5.3423,0.9045,4.6282,3.4427,2.4824,23.5196,0.3126,73.7159,31.6941,20.6187,0.0049,4.2931,0.7661,4.5018,3.3809,2.5412
2020-06-29,152012275428.0,5.2859,0.9014,4.6282,3.4404,2.4809,23.2713,0.3066,73.7954,31.7202,20.6156,0.0050,4.2477,0.7537,4.5025,3.3801,2.5401
2020-06-24,143336636880.0,4.9842,0.8732,4.6234,3.4380,2.4809,21.9432,0.2735,73.7954,31.7463,20.6156,0.0053,4.0053,0.6999,4.5025,3.3792,2.5401
2020-06-23,135792603360.0,4.7219,0.8251,4.6228,3.4351,2.4809,20.7883,0.2143,73.7954,31.7519,20.6156,0.0056,3.7945,0.6286,4.5025,3.3782,2.5401
2020-06-22,130813541236.8,4.5487,0.7886,4.6192,3.4322,2.4809,20.0260,0.1709,73.7954,31.7576,20.6156,0.0058,3.6554,0.5824,4.5025,3.3771,2.5401
2020-06-19,128059969002.0,4.4530,0.7650,4.6192,3.4301,2.4809,19.6045,0.1475,73.7954,31.7783,20.6187,0.0059,3.5784,0.5612,4.5025,3.3768,2.5401
2020-06-18,125419557270.0,4.3612,0.7490,4.6228,3.4279,2.4806,19.2003,0.1332,73.9138,31.7990,20.6187,0.0060,3.5046,0.5384,4.5073,3.3764,2.5397
2020-06-17,125419557270.0,4.3612,0.7494,4.6228,3.4276,2.4806,19.2003,0.1333,73.9138,31.7990,20.6227,0.0060,3.5046,0.5387,4.5073,3.3759,2.5397
2020-06-16,124476553080.0,4.3284,0.7426,4.6228,3.4273,2.4806,19.0559,0.1262,73.9138,31.7990,20.6241,0.0061,3.4783,0.5297,4.5073,3.3754,2.5397
2020-06-15,123722149728.0,4.3021,0.7404,4.6228,3.4262,2.4806,18.9404,0.1216,73.9138,31.8374,20.6263,0.0061,3.4572,0.5223,4.5073,3.3752,2.5397
2020-06-12,125759038778.4,4.3730,0.7515,4.6228,3.4251,2.4806,19.2522,0.1324,73.9138,31.8757,20.6267,0.0060,3.5141,0.5426,4.5073,3.3750,2.5397
2020-06-11,126475721962.8,4.3979,0.7555,4.6234,3.4242,2.4796,19.3619,0.1351,74.0638,31.8788,20.6267,0.0060,3.5342,0.5465,4.5125,3.3749,2.5392
2020-06-10,120365054811.6,4.1854,0.7055,4.6234,3.4233,2.4796,18.4265,0.1059,74.0638,31.8818,20.6267,0.0063,3.3634,0.4979,4.5125,3.3747,2.5392
2020-06-09,122439664029.6,4.2575,0.7290,4.6234,3.4228,2.4796,18.7441,0.1162,74.0638,31.8845,20.6406,0.0062,3.4214,0.5141,4.5125,3.3749,2.5392
2020-06-08,120327334644.0,4.1841,0.7047,4.6234,3.4224,2.4796,18.4207,0.1055,74.0638,31.8872,20.6434,0.0063,3.3624,0.4969,4.5125,3.3747,2.5392
2020-06-05,118101844755.6,4.1067,0.6742,4.6234,3.4220,2.4796,18.0800,0.0962,74.0638,31.8914,20.6551,0.0064,3.3002,0.4735,4.5125,3.3749,2.5392
2020-06-04,118215005258.4,4.1106,0.6771,4.6282,3.4216,2.4787,18.0973,0.0963,74.0638,31.8957,20.6551,0.0064,3.3033,0.4748,4.5147,3.3750,2.5379
2020-06-03,120779976655.2,4.0925,0.6682,4.6282,3.4216,2.4787,18.4900,0.1061,74.0638,31.9022,20.6611,0.0062,3.3750,0.4997,4.5147,3.3752,2.5379
2020-06-02,120930857325.6,4.0976,0.6711,4.6282,3.4216,2.4787,18.5131,0.1067,74.0638,31.9087,20.6760,0.0062,3.3792,0.5015,4.5147,3.3754,2.5379
2020-06-01,124438832912.4,4.2165,0.7184,4.6282,3.4193,2.4787,19.0501,0.1222,74.0638,31.9229,20.6783,0.0061,3.4772,0.5281,4.5147,3.3751,2.5379
2020-05-29,122251063191.6,4.1423,0.6878,4.6282,3.4170,2.4787,18.7152,0.1130,74.0638,31.9371,20.6912,0.0062,3.4161,0.5103,4.5147,3.3747,2.5379
2020-05-28,116366717046.0,3.9429,0.6252,4.6348,3.4156,2.4769,17.8144,0.0893,74.0914,31.9440,20.6912,0.0065,3.2517,0.4590,4.5161,3.3738,2.5369
2020-05-27,117988684252.8,3.9979,0.6400,4.6348,3.4142,2.4769,18.0627,0.0956,74.0914,31.9509,20.6987,0.0064,3.2970,0.4737,4.5161,3.3747,2.5369
2020-05-26,118705367437.2,4.0222,0.6455,4.6348,3.4137,2.4769,18.1724,0.0977,74.0914,31.9594,20.7020,0.0064,3.3170,0.4796,4.5161,3.3751,2.5369
2020-05-25,117158840565.6,3.9698,0.6313,4.6348,3.4131,2.4769,17.9356,0.0931,74.0914,31.9679,20.7107,0.0064,3.2738,0.4674,4.5161,3.3754,2.5369
2020-05-22,116819359057.2,3.9583,0.6286,4.6348,3.4118,2.4769,17.8837,0.0900,74.0914,31.9732,20.7299,0.0065,3.2643,0.4635,4.5161,3.3759,2.5369
2020-05-21,119761532130.0,4.0580,0.6579,4.6352,3.4104,2.4751,18.3341,0.0999,74.1506,31.9785,20.7299,0.0063,3.3465,0.4917,4.5244,3.3764,2.5351
2020-05-20,120176453973.6,4.0720,0.6603,4.6352,3.4081,2.4751,18.3976,0.1015,74.1506,31.9823,20.7307,0.0063,3.3581,0.4956,4.5244,3.3768,2.5351
2020-05-19,122288783359.2,4.1436,0.6876,4.6352,3.4058,2.4751,18.7210,0.1098,74.1506,31.9861,20.7336,0.0062,3.4172,0.5098,4.5244,3.3771,2.5351
2020-05-18,119723811962.4,4.0567,0.6584,4.6352,3.4057,2.4751,18.3283,0.0990,74.1506,31.9919,20.7367,0.0063,3.3455,0.4920,4.5244,3.3768,2.5351
