日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB(不含商誉),PB(不含商誉) 分位点,PB(不含商誉) 80%分位点值,PB(不含商誉) 50%分位点值,PB(不含商誉) 20%分位点值
2025-08-20,=68.8100,=68.8100,=68.8100,=68.8100,=93870380982.28,=48794956138.0,=20911282483.28,,=3.5473,,,,
2025-08-19,=67.9400,=67.9400,=67.9400,=67.9400,=92683529776.72,=48178016567.0,=20646890450.72,,=3.5024,,,,
2025-08-18,=67.9000,=67.9000,=67.9000,=67.9000,=92628961905.2,=48149651530.0,=20634734495.2,,=3.5004,,,,
2025-08-15,=67.6000,=67.6000,=67.6000,=67.6000,=92219702868.8,=47936913747.0,=20543564828.8,,=3.4849,,,,
2025-08-14,=67.7700,=67.7700,=67.7700,=67.7700,=92451616322.76,=48057465157.0,=20595227639.76,,=3.4937,,,,
2025-08-13,=67.8700,=67.8700,=67.8700,=67.8700,=92588036001.56,=48128377751.0,=20625617528.56,,=3.4988,,,,
2025-08-12,=67.9500,=67.9500,=67.9500,=67.9500,=92697171744.6,=48185107827.0,=20649929439.6,,=3.5029,,,,
2025-08-11,=67.9700,=67.9700,=67.9700,=67.9700,=92724455680.36,=48199290346.0,=20656007417.36,,=3.5040,,,,
2025-08-08,=67.7600,=67.7600,=67.7600,=67.7600,=92437974354.88,=48050373898.0,=20592188650.88,,=3.4932,,,,
2025-08-07,=68.1000,=68.1000,=68.1000,=68.1000,=92901801262.8,=48291476718.0,=20695514272.8,,=3.5107,,,,
2025-08-06,=67.9000,=67.9000,=67.9000,=67.9000,=92628961905.2,=48149651530.0,=20634734495.2,,=3.5004,,,,
2025-08-05,=67.9000,=67.9000,=67.9000,=67.9000,=92628961905.2,=48149651530.0,=20634734495.2,,=3.5004,,,,
2025-08-04,=67.8500,=67.8500,=67.8500,=67.8500,=92560752065.8,=48114195233.0,=20619539550.8,,=3.4978,,,,
2025-08-01,=68.0500,=68.0500,=68.0500,=68.0500,=92833591423.4,=48256020421.0,=20680319328.4,,=3.5081,,,,
2025-07-31,=67.9200,=67.9200,=67.9200,=67.9200,=92656245840.96,=48163834049.0,=20640812472.96,,=3.5014,,,,
2025-07-30,=69.1400,=69.1400,=69.1400,=69.1400,=94320565922.32,=49028967699.0,=21011569116.32,,=3.5643,,,,
2025-07-29,=68.6800,=68.6800,=68.6800,=68.6800,=93693035399.84,=48702769765.0,=20871775627.84,,=3.5406,,,,
2025-07-28,=69.0000,=69.0000,=69.0000,=69.0000,=94129578372.0,=48929690067.0,=20969023272.0,,=3.5571,,,,
2025-07-25,=69.5000,=69.5000,=69.5000,=69.5000,=94811676766.0,=49284253039.0,=21120972716.0,,=3.5829,,,,
2025-07-24,=69.7000,=69.7000,=69.7000,=69.7000,=95084516123.6,=49426078227.0,=21181752493.6,,=3.5932,,,,
2025-07-23,=69.3300,=69.3300,=69.3300,=69.3300,=94579763312.04,=49163701628.0,=21069309905.04,,=3.5741,,,,
2025-07-22,=69.8100,=69.8100,=69.8100,=69.8100,=95234577770.28,=49504082081.0,=21215181371.28,,=3.5988,,,,
2025-07-21,=68.8500,=68.8500,=68.8500,=68.8500,=93924948853.8,=48823321176.0,=20923438438.8,,=3.5493,,,,
2025-07-18,=68.7200,=68.7200,=68.7200,=68.7200,=93747603271.36,=48731134803.0,=20883931583.36,,=3.5426,,,,
2025-07-17,=68.3000,=68.3000,=68.3000,=68.3000,=93174640620.4,=48433301907.0,=20756294050.4,,=3.5210,,,,
2025-07-16,=68.2400,=68.2400,=68.2400,=68.2400,=93092788813.12,=48390754350.0,=20738060117.12,,=3.5179,,,,
2025-07-15,=68.3300,=68.3300,=68.3300,=68.3300,=93215566524.04,=48454575685.0,=20765411017.04,,=3.5225,,,,
2025-07-14,=68.8100,=68.8100,=68.8100,=68.8100,=93870380982.28,=48794956138.0,=20911282483.28,,=3.5473,,,,
2025-07-11,=68.8100,=68.8100,=68.8100,=68.8100,=93870380982.28,=48794956138.0,=20911282483.28,,=3.5473,,,,
2025-07-10,=68.6300,=68.6300,=68.6300,=68.6300,=93624825560.44,=48667313468.0,=20856580683.44,,=3.5380,,,,
2025-07-09,=68.9200,=68.9200,=68.9200,=68.9200,=94020442628.96,=48872959992.0,=20944711360.96,,=3.5530,,,,
2025-07-08,=68.7900,=68.7900,=68.7900,=68.7900,=93843097046.52,=48780773619.0,=20905204505.52,,=3.5462,,,,
2025-07-07,=68.2700,=68.2700,=68.2700,=68.2700,=93133714716.76,=48412028129.0,=20747177083.76,,=3.5194,,,,
2025-07-04,=68.3500,=68.3500,=68.3500,=68.3500,=93242850459.8,=48468758204.0,=20771488994.8,,=3.5236,,,,
