日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB(不含商誉),PB(不含商誉) 分位点,PB(不含商誉) 80%分位点值,PB(不含商誉) 50%分位点值,PB(不含商誉) 20%分位点值
2025-08-20,=9.2400,=9.2400,=9.2400,=9.2400,=83722126275.48,=78150260903.0,=34332409668.48,,=0.8741,,,,
2025-08-19,=9.1800,=9.1800,=9.1800,=9.1800,=83178476104.86,=77642791676.0,=34109471943.36,,=0.8684,,,,
2025-08-18,=9.0500,=9.0500,=9.0500,=9.0500,=82000567401.85,=76543275018.0,=33626440205.6,,=0.8561,,,,
2025-08-15,=9.1700,=9.1700,=9.1700,=9.1700,=83087867743.09,=77558213471.0,=34072315655.84,,=0.8675,,,,
2025-08-14,=8.9000,=8.9000,=8.9000,=8.9000,=80641441975.3,=75274601952.0,=33069095892.8,,=0.8419,,,,
2025-08-13,=8.8400,=8.8400,=8.8400,=8.8400,=80097791804.68,=74767132725.0,=32846158167.68,,=0.8362,,,,
2025-08-12,=8.8700,=8.8700,=8.8700,=8.8700,=80369616889.99,=75020867338.0,=32957627030.24,,=0.8391,,,,
2025-08-11,=8.8900,=8.8900,=8.8900,=8.8900,=80550833613.53,=75190023747.0,=33031939605.28,,=0.8410,,,,
2025-08-08,=8.8700,=8.8700,=8.8700,=8.8700,=80369616889.99,=75020867338.0,=32957627030.24,,=0.8391,,,,
2025-08-07,=8.8700,=8.8700,=8.8700,=8.8700,=80369616889.99,=75020867338.0,=32957627030.24,,=0.8391,,,,
2025-08-06,=8.7800,=8.7800,=8.7800,=8.7800,=79554141634.06,=74259663498.0,=32623220442.56,,=0.8306,,,,
2025-08-05,=8.7800,=8.7800,=8.7800,=8.7800,=79554141634.06,=74259663498.0,=32623220442.56,,=0.8306,,,,
2025-08-04,=8.6900,=8.6900,=8.6900,=8.6900,=78738666378.13,=73498459658.0,=32288813854.88,,=0.8221,,,,
2025-08-01,=8.6600,=8.6600,=8.6600,=8.6600,=78466841292.82,=73244725045.0,=32177344992.32,,=0.8192,,,,
2025-07-31,=8.7000,=8.7000,=8.7000,=8.7000,=78829274739.9,=73583037863.0,=32325970142.4,,=0.8230,,,,
2025-07-30,=9.2200,=9.2200,=9.2200,=9.2200,=83540909551.94,=77981104494.0,=34258097093.44,,=0.8722,,,,
2025-07-29,=9.3500,=9.3500,=9.3500,=9.3500,=84718818254.95,=79080621151.0,=34741128831.2,,=0.8845,,,,
2025-07-28,=9.3900,=9.3900,=9.3900,=9.3900,=85081251702.03,=79418933969.0,=34889753981.28,,=0.8883,,,,
2025-07-25,=9.3800,=9.3800,=9.3800,=9.3800,=84990643340.26,=79334355765.0,=34852597693.76,,=0.8873,,,,
2025-07-24,=9.1700,=9.1700,=9.1700,=9.1700,=83087867743.09,=77558213471.0,=34072315655.84,,=0.8675,,,,
2025-07-23,=8.9600,=8.9600,=8.9600,=8.9600,=81185092145.92,=75782071178.0,=33292033617.92,,=0.8476,,,,
2025-07-22,=9.0000,=9.0000,=9.0000,=9.0000,=81547525593.0,=76120383996.0,=33440658768.0,,=0.8514,,,,
2025-07-21,=8.8400,=8.8400,=8.8400,=8.8400,=80097791804.68,=74767132725.0,=32846158167.68,,=0.8362,,,,
2025-07-18,=8.8100,=8.8100,=8.8100,=8.8100,=79825966719.37,=74513398112.0,=32734689305.12,,=0.8334,,,,
2025-07-17,=8.7000,=8.7000,=8.7000,=8.7000,=78829274739.9,=73583037863.0,=32325970142.4,,=0.8230,,,,
2025-07-16,=8.8600,=8.8600,=8.8600,=8.8600,=80279008528.22,=74936289134.0,=32920470742.72,,=0.8231,,,,
2025-07-15,=8.9300,=8.9300,=8.9300,=8.9300,=80913267060.61,=75528336565.0,=33180564755.36,,=0.8296,,,,
2025-07-14,=9.0300,=9.0300,=9.0300,=9.0300,=81819350678.31,=76374118609.0,=33552127630.56,,=0.8389,,,,
2025-07-11,=9.1700,=9.1700,=9.1700,=9.1700,=83087867743.09,=77558213471.0,=34072315655.84,,=0.8519,,,,
2025-07-10,=9.2500,=9.2500,=9.2500,=9.2500,=83812734637.25,=78234839107.0,=34369565956.0,,=0.8593,,,,
2025-07-09,=8.9800,=8.9800,=8.9800,=8.9800,=81366308869.46,=75951227587.0,=33366346192.96,,=0.8343,,,,
2025-07-08,=8.9700,=8.9700,=8.9700,=8.9700,=81275700507.69,=75866649383.0,=33329189905.44,,=0.8333,,,,
2025-07-07,=8.9600,=8.9600,=8.9600,=8.9600,=81185092145.92,=75782071178.0,=33292033617.92,,=0.8324,,,,
2025-07-04,=8.7000,=8.7000,=8.7000,=8.7000,=78829274739.9,=73583037863.0,=32325970142.4,,=0.8082,,,,
