date,市值(元),PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值
2024-03-06,202276489876.8,10.3811,0.5370,27.4044,9.7694,6.0726,3.8714,0.9844,2.0899,1.5043,0.9552,0.1055,1.0962,0.9132,0.8907,0.5686,0.3012
2024-03-05,200714222025.6,10.3009,0.5333,27.4837,9.7694,6.0726,3.8415,0.9831,2.0885,1.5040,0.9544,0.1063,1.0878,0.9100,0.8897,0.5684,0.3012
2024-03-04,201086190561.6,10.3200,0.5337,27.5194,9.7694,6.0726,3.8487,0.9840,2.0873,1.5034,0.9539,0.1061,1.0898,0.9112,0.8897,0.5684,0.3012
2024-03-01,193349245012.8,9.9229,0.5086,27.5481,9.7694,6.0726,3.7006,0.9794,2.0864,1.5033,0.9539,0.1103,1.0479,0.8968,0.8884,0.5678,0.3012
2024-02-29,192530914233.6,9.8810,0.5058,27.5481,9.7694,6.0726,3.6849,0.9794,2.0861,1.5033,0.9532,0.1108,1.0434,0.8947,0.8882,0.5678,0.3012
2024-02-28,193795607256.0,9.9459,0.5097,27.5481,9.7660,6.0726,3.7091,0.9803,2.0850,1.5029,0.9532,0.1101,1.0503,0.8972,0.8880,0.5678,0.3012
2024-02-27,196101812179.2,10.0642,0.5175,27.5769,9.7660,6.0726,3.7533,0.9823,2.0846,1.5023,0.9530,0.1088,1.0628,0.9005,0.8879,0.5676,0.3012
2024-02-26,196548174422.4,10.0871,0.5183,27.6813,9.7660,6.0726,3.7618,0.9827,2.0818,1.5020,0.9530,0.1085,1.0652,0.9025,0.8872,0.5676,0.3012
2024-02-23,202574064705.6,10.3964,0.5345,27.7494,9.7694,6.0726,3.8771,0.9848,2.0806,1.5019,0.9525,0.1053,1.0978,0.9145,0.8859,0.5674,0.3012
2024-02-22,203913151435.2,10.4651,0.5372,27.7494,9.7660,6.0726,3.9028,0.9856,2.0784,1.5014,0.9525,0.1046,1.1051,0.9190,0.8856,0.5672,0.3012
2024-02-21,191340614918.4,9.8199,0.5027,27.7668,9.7660,6.0726,3.6621,0.9811,2.0778,1.5009,0.9522,0.1115,1.0370,0.8939,0.8849,0.5672,0.3012
2024-02-20,195655449936.0,10.0413,0.5158,27.8548,9.7660,6.0726,3.7447,0.9835,2.0776,1.5005,0.9522,0.1090,1.0603,0.9013,0.8844,0.5672,0.3012
2024-02-19,186876992486.4,9.5908,0.4891,27.8644,9.7660,6.0726,3.5767,0.9786,2.0775,1.4996,0.9516,0.1142,1.0128,0.8885,0.8833,0.5672,0.3012
2024-02-08,169915227244.8,8.7203,0.4214,28.0580,9.8075,6.0765,3.2521,0.9676,2.0730,1.4990,0.9502,0.1256,0.9209,0.8338,0.8826,0.5678,0.3015
2024-02-07,172965369240.0,8.8768,0.4358,28.0657,9.8101,6.0765,3.3104,0.9721,2.0717,1.4990,0.9496,0.1233,0.9374,0.8457,0.8821,0.5678,0.3015
2024-02-06,171477495096.0,8.8005,0.4294,28.0657,9.8101,6.0765,3.2820,0.9704,2.0713,1.4990,0.9496,0.1244,0.9293,0.8407,0.8817,0.5678,0.3015
2024-02-05,174602030798.4,8.9608,0.4439,28.0657,9.8164,6.0765,3.3418,0.9733,2.0704,1.4988,0.9496,0.1222,0.9463,0.8497,0.8815,0.5678,0.3015
2024-02-02,168799321636.8,8.6630,0.4174,28.0657,9.8227,6.0765,3.2307,0.9667,2.0703,1.4987,0.9496,0.1264,0.9148,0.8299,0.8813,0.5678,0.3015
2024-02-01,168501746808.0,8.6477,0.4151,28.0657,9.8284,6.0765,3.2250,0.9667,2.0697,1.4987,0.9496,0.1266,0.9132,0.8286,0.8813,0.5676,0.3015
2024-01-31,169989620952.0,8.7241,0.4223,28.0945,9.8340,6.0726,3.2535,0.9692,2.0697,1.4987,0.9490,0.1255,0.9213,0.8351,0.8813,0.5674,0.3012
2024-01-30,170435983195.2,8.7470,0.4235,28.1155,9.8408,6.0726,3.2620,0.9700,2.0678,1.4987,0.9487,0.1252,0.9237,0.8376,0.8812,0.5674,0.3012
2024-01-29,171700676217.6,8.8119,0.4289,28.1625,9.8413,6.0726,3.2862,0.9712,2.0676,1.4981,0.9482,0.1243,0.9305,0.8421,0.8808,0.5674,0.3012
2024-01-26,169022502758.4,8.6745,0.4180,28.2065,9.8627,6.0765,3.2350,0.9684,2.0660,1.4963,0.9477,0.1262,0.9160,0.8327,0.8797,0.5676,0.3015
2024-01-25,165749179641.6,8.5065,0.4034,28.2670,9.8694,6.0726,3.1723,0.9646,2.0660,1.4963,0.9466,0.1287,0.8983,0.8170,0.8797,0.5674,0.3012
2024-01-24,160392832723.2,8.2316,0.3816,28.3803,9.8701,6.0726,3.0698,0.9498,2.0654,1.4963,0.9466,0.1330,0.8692,0.7870,0.8793,0.5674,0.3012
2024-01-23,155185273219.2,7.9643,0.3721,28.3803,9.8871,6.0726,2.9701,0.9367,2.0648,1.4963,0.9462,0.1375,0.8410,0.7488,0.8793,0.5674,0.3012
2024-01-22,152879068296.0,7.8460,0.3668,28.3824,9.8925,6.0726,2.9260,0.9297,2.0643,1.4963,0.9462,0.1395,0.8285,0.7303,0.8793,0.5674,0.3012
2024-01-19,156077997705.6,8.0101,0.3724,28.4735,9.8976,6.0765,2.9872,0.9371,2.0622,1.4962,0.9457,0.1367,0.8459,0.7579,0.8792,0.5676,0.3015
2024-01-18,160095257894.4,8.2163,0.3783,28.4923,9.9027,6.0726,3.0641,0.9494,2.0622,1.4961,0.9457,0.1333,0.8676,0.7854,0.8793,0.5674,0.3012
2024-01-17,159946470480.0,8.2087,0.3775,28.5462,9.9069,6.0726,3.0613,0.9494,2.0607,1.4956,0.9443,0.1334,0.8668,0.7850,0.8793,0.5674,0.3012
2024-01-16,162252675403.2,8.3270,0.3873,28.5546,9.9216,6.0726,3.1054,0.9564,2.0603,1.4949,0.9443,0.1315,0.8793,0.8002,0.8793,0.5674,0.3012
2024-01-15,160392832723.2,8.2316,0.3795,28.6121,9.9271,6.0726,3.0698,0.9507,2.0597,1.4940,0.9432,0.1330,0.8692,0.7878,0.8792,0.5674,0.3012
2024-01-12,159351320822.4,8.1781,0.3753,28.6133,9.9363,6.0765,3.0499,0.9486,2.0545,1.4935,0.9443,0.1339,0.8636,0.7822,0.8790,0.5676,0.3015
2024-01-11,158458596336.0,8.1323,0.3738,28.6599,9.9437,6.0726,3.0328,0.9465,2.0545,1.4935,0.9432,0.1346,0.8588,0.7775,0.8792,0.5674,0.3012
2024-01-10,161211163502.4,8.2736,0.3808,28.6682,9.9529,6.0726,3.0855,0.9523,2.0515,1.4930,0.9432,0.1323,0.8737,0.7932,0.8792,0.5674,0.3012
2024-01-09,164484486619.2,8.4416,0.3939,28.6696,9.9561,6.0726,3.1481,0.9626,2.0513,1.4930,0.9432,0.1297,0.8914,0.8113,0.8792,0.5674,0.3012
2024-01-08,159723289358.4,8.1972,0.3758,28.7271,9.9583,6.0726,3.0570,0.9502,2.0498,1.4922,0.9432,0.1336,0.8656,0.7854,0.8790,0.5674,0.3012
2024-01-05,162922218768.0,8.3614,0.3880,28.7473,9.9665,6.0765,3.1182,0.9589,2.0484,1.4921,0.9443,0.1309,0.8830,0.8052,0.8788,0.5676,0.3015
2024-01-04,161880706867.2,8.3079,0.3828,28.8134,9.9671,6.0726,3.0983,0.9556,2.0484,1.4921,0.9432,0.1318,0.8773,0.7989,0.8788,0.5674,0.3012
2024-01-03,157342690728.0,8.0750,0.3734,28.9572,9.9761,6.0726,3.0114,0.9453,2.0454,1.4917,0.9432,0.1356,0.8527,0.7706,0.8788,0.5674,0.3012
2024-01-02,152730280881.6,7.8383,0.3664,28.9572,9.9761,6.0726,2.9232,0.9346,2.0450,1.4897,0.9432,0.1397,0.8277,0.7344,0.8788,0.5674,0.3012
2023-12-29,147373933963.2,7.5634,0.3485,28.9859,9.9810,6.0765,2.8206,0.9129,2.0395,1.4894,0.9443,0.1444,0.7987,0.6954,0.8784,0.5676,0.3015
2023-12-28,148787414400.0,7.6360,0.3532,28.9859,9.9817,6.0726,2.8477,0.9178,2.0395,1.4894,0.9432,0.1430,0.8063,0.7048,0.8788,0.5674,0.3012
2023-12-27,152507099760.0,7.8269,0.3647,29.0057,9.9949,6.0726,2.9189,0.9334,2.0378,1.4894,0.9432,0.1395,0.8265,0.7319,0.8788,0.5674,0.3012
2023-12-26,152507099760.0,7.8269,0.3647,29.1010,10.0026,6.0726,2.9189,0.9338,2.0368,1.4893,0.9432,0.1395,0.8265,0.7323,0.8788,0.5674,0.3012
2023-12-25,153994973904.0,7.9032,0.3676,29.2735,10.0028,6.0726,2.9474,0.9404,2.0367,1.4891,0.9432,0.1382,0.8346,0.7442,0.8788,0.5674,0.3012
2023-12-22,153623005368.0,7.8841,0.3666,29.3123,10.0149,6.0765,2.9402,0.9388,2.0336,1.4885,0.9443,0.1385,0.8326,0.7431,0.8784,0.5676,0.3015
2023-12-21,149828926300.8,7.6894,0.3586,29.3310,10.0168,6.0726,2.8676,0.9252,2.0336,1.4881,0.9432,0.1420,0.8120,0.7155,0.8788,0.5674,0.3012
2023-12-20,149159382936.0,7.6551,0.3557,29.4748,10.0318,6.0726,2.8548,0.9215,2.0325,1.4881,0.9432,0.1427,0.8084,0.7093,0.8788,0.5674,0.3012
2023-12-19,149605745179.2,7.6780,0.3565,29.4748,10.0361,6.0726,2.8634,0.9239,2.0307,1.4880,0.9432,0.1422,0.8108,0.7134,0.8788,0.5674,0.3012
2023-12-18,149680138886.4,7.6818,0.3565,29.4748,10.0539,6.0726,2.8648,0.9248,2.0299,1.4867,0.9432,0.1422,0.8112,0.7146,0.8788,0.5674,0.3012
2023-12-15,148861808107.2,7.6398,0.3539,29.5514,10.0617,6.0765,2.8491,0.9215,2.0281,1.4860,0.9443,0.1429,0.8068,0.7090,0.8784,0.5676,0.3015
2023-12-14,149754532593.6,7.6856,0.3561,29.6088,10.0696,6.0726,2.8662,0.9252,2.0281,1.4855,0.9432,0.1421,0.8116,0.7150,0.8788,0.5674,0.3012
2023-12-13,148936201814.4,7.6436,0.3540,29.8099,10.0826,6.0726,2.8505,0.9223,2.0272,1.4852,0.9432,0.1429,0.8072,0.7093,0.8788,0.5674,0.3012
2023-12-12,150796044494.4,7.7391,0.3586,29.8198,10.0912,6.0726,2.8861,0.9297,2.0272,1.4852,0.9432,0.1411,0.8172,0.7229,0.8788,0.5674,0.3012
2023-12-11,150126501129.6,7.7047,0.3565,29.8673,10.0997,6.0726,2.8733,0.9268,2.0258,1.4846,0.9432,0.1417,0.8136,0.7171,0.8788,0.5674,0.3012
2023-12-08,145216516454.4,7.4527,0.3346,30.0970,10.1147,6.0765,2.7794,0.9100,2.0247,1.4830,0.9443,0.1465,0.7870,0.6835,0.8784,0.5676,0.3015
2023-12-07,147969083620.8,7.5940,0.3499,30.1074,10.1225,6.0726,2.8320,0.9223,2.0247,1.4821,0.9432,0.1438,0.8019,0.7039,0.8788,0.5674,0.3012
2023-12-06,149977713715.2,7.6971,0.3553,30.1258,10.1274,6.0726,2.8705,0.9268,2.0235,1.4817,0.9432,0.1419,0.8128,0.7146,0.8788,0.5674,0.3012
2023-12-05,150349682251.2,7.7162,0.3561,30.1362,10.1341,6.0726,2.8776,0.9285,2.0228,1.4807,0.9432,0.1415,0.8148,0.7171,0.8788,0.5674,0.3012
2023-12-04,155036485804.8,7.9567,0.3631,30.2291,10.1361,6.0726,2.9673,0.9420,2.0223,1.4804,0.9432,0.1373,0.8402,0.7504,0.8788,0.5674,0.3012
2023-12-01,153771792782.4,7.8918,0.3613,30.2512,10.1405,6.0765,2.9431,0.9400,2.0210,1.4804,0.9443,0.1384,0.8334,0.7419,0.8784,0.5676,0.3015
2023-11-30,152879068296.0,7.8460,0.3594,30.3390,10.1448,6.0726,2.9260,0.9371,2.0210,1.4803,0.9432,0.1392,0.8285,0.7352,0.8788,0.5674,0.3012
2023-11-29,153251036832.0,7.8651,0.3606,30.5239,10.1448,6.0726,2.9331,0.9391,2.0201,1.4803,0.9432,0.1389,0.8305,0.7381,0.8788,0.5674,0.3012
2023-11-28,151837556395.2,7.7925,0.3581,30.5705,10.1557,6.0726,2.9061,0.9354,2.0189,1.4798,0.9432,0.1401,0.8229,0.7274,0.8788,0.5674,0.3012
2023-11-27,152209524931.2,7.8116,0.3586,30.5705,10.1561,6.0726,2.9132,0.9359,2.0184,1.4792,0.9432,0.1398,0.8249,0.7290,0.8788,0.5674,0.3012
2023-11-24,149308170350.4,7.6627,0.3539,30.7104,10.1708,6.0765,2.8577,0.9281,2.0157,1.4776,0.9443,0.1425,0.8092,0.7098,0.8784,0.5676,0.3015
2023-11-23,146927571720.0,7.5405,0.3450,30.7688,10.1852,6.0726,2.8121,0.9215,2.0157,1.4769,0.9432,0.1448,0.7963,0.6953,0.8788,0.5674,0.3012
2023-11-22,146034847233.6,7.4947,0.3392,30.8502,10.1940,6.0726,2.7950,0.9157,2.0139,1.4766,0.9432,0.1457,0.7914,0.6883,0.8788,0.5674,0.3012
2023-11-21,146555603184.0,7.5214,0.3417,30.8968,10.1940,6.0726,2.8050,0.9194,2.0120,1.4755,0.9432,0.1452,0.7943,0.6916,0.8788,0.5674,0.3012
2023-11-20,147150752841.6,7.5520,0.3458,30.8968,10.2107,6.0726,2.8164,0.9223,2.0095,1.4750,0.9432,0.1446,0.7975,0.6953,0.8788,0.5674,0.3012
2023-11-17,146704390598.4,7.5291,0.3416,30.9434,10.2229,6.0765,2.8078,0.9203,2.0083,1.4730,0.9443,0.1450,0.7951,0.6913,0.8784,0.5676,0.3015
2023-11-16,147671508792.0,7.5787,0.3475,30.9434,10.2303,6.0726,2.8263,0.9243,2.0083,1.4722,0.9432,0.1441,0.8003,0.7007,0.8788,0.5674,0.3012
2023-11-15,145938418519.2,7.4898,0.3384,31.0366,10.2394,6.0726,2.7932,0.9174,2.0077,1.4722,0.9432,0.1458,0.7909,0.6879,0.8788,0.5674,0.3012
2023-11-14,144822112411.2,7.4325,0.3331,31.0832,10.2428,6.0726,2.7718,0.9157,2.0076,1.4713,0.9432,0.1469,0.7849,0.6826,0.8788,0.5674,0.3012
2023-11-13,146831463405.6,7.5356,0.3421,31.1298,10.2435,6.0726,2.8103,0.9215,2.0069,1.4710,0.9432,0.1449,0.7957,0.6933,0.8788,0.5674,0.3012
2023-11-10,146757042998.4,7.5318,0.3407,31.1764,10.2435,6.0765,2.8088,0.9215,2.0060,1.4707,0.9443,0.1450,0.7953,0.6926,0.8784,0.5676,0.3015
2023-11-09,146533781776.8,7.5203,0.3400,31.1884,10.2435,6.0726,2.8046,0.9215,2.0060,1.4706,0.9432,0.1452,0.7941,0.6904,0.8788,0.5674,0.3012
2023-11-08,138942900242.4,7.1307,0.3063,31.2696,10.2438,6.0726,2.6593,0.9046,2.0043,1.4705,0.9432,0.1532,0.7530,0.6525,0.8788,0.5674,0.3012
2023-11-07,140356887979.2,7.2033,0.3146,31.3064,10.2538,6.0726,2.6863,0.9075,2.0026,1.4695,0.9432,0.1516,0.7607,0.6587,0.8788,0.5674,0.3012
2023-11-06,139612683907.2,7.1651,0.3100,31.3162,10.2586,6.0726,2.6721,0.9063,2.0024,1.4695,0.9432,0.1524,0.7566,0.6554,0.8788,0.5674,0.3012
2023-11-03,143556965488.8,7.3675,0.3272,31.3628,10.2658,6.0765,2.7476,0.9141,2.0001,1.4689,0.9443,0.1482,0.7780,0.6753,0.8784,0.5676,0.3015
2023-11-02,143556965488.8,7.3675,0.3273,31.3628,10.2689,6.0726,2.7476,0.9145,2.0001,1.4683,0.9432,0.1482,0.7780,0.6756,0.8788,0.5674,0.3012
2023-11-01,142812761416.8,7.3293,0.3236,31.4094,10.2713,6.0726,2.7333,0.9124,2.0001,1.4682,0.9432,0.1490,0.7740,0.6719,0.8788,0.5674,0.3012
2023-10-31,145268634854.4,7.4554,0.3318,31.4181,10.2891,6.0726,2.7803,0.9186,1.9989,1.4682,0.9432,0.1465,0.7873,0.6817,0.8788,0.5674,0.3012
2023-10-30,143036022638.4,7.3408,0.3240,31.4383,10.2962,6.0726,2.7376,0.9132,1.9980,1.4678,0.9432,0.1488,0.7752,0.6731,0.8788,0.5674,0.3012
2023-10-27,145045373632.8,6.3210,0.2347,31.4560,10.3332,6.0765,2.8921,0.9334,1.9963,1.4670,0.9443,0.1467,0.7843,0.6794,0.8784,0.5676,0.3015
2023-10-26,147054724627.2,6.4086,0.2410,31.5617,10.3479,6.0726,2.9321,0.9383,1.9963,1.4669,0.9432,0.1447,0.7951,0.6875,0.8788,0.5674,0.3012
2023-10-25,150403642951.2,6.5545,0.2619,31.6424,10.3496,6.0726,2.9989,0.9441,1.9961,1.4660,0.9432,0.1415,0.8132,0.7085,0.8790,0.5674,0.3012
2023-10-24,147724508292.0,6.4377,0.2459,31.6424,10.3605,6.0726,2.9455,0.9412,1.9953,1.4660,0.9432,0.1440,0.7987,0.6928,0.8792,0.5674,0.3012
2023-10-23,145715157297.6,6.3502,0.2377,31.6478,10.3710,6.0726,2.9054,0.9371,1.9950,1.4660,0.9432,0.1460,0.7879,0.6817,0.8797,0.5674,0.3012
2023-10-20,147650087884.8,6.4345,0.2441,31.6766,10.3756,6.0765,2.9440,0.9412,1.9942,1.4657,0.9443,0.1441,0.7983,0.6909,0.8799,0.5676,0.3015
2023-10-19,147277985848.8,6.4183,0.2430,31.6890,10.3762,6.0726,2.9366,0.9408,1.9942,1.4657,0.9432,0.1445,0.7963,0.6883,0.8808,0.5674,0.3012
2023-10-18,151743210280.8,6.6129,0.2656,31.7053,10.3820,6.0726,3.0256,0.9465,1.9941,1.4653,0.9432,0.1402,0.8205,0.7155,0.8812,0.5674,0.3012
2023-10-17,152189732724.0,6.6323,0.2689,31.7241,10.4190,6.0726,3.0345,0.9494,1.9936,1.4640,0.9432,0.1398,0.8229,0.7196,0.8813,0.5674,0.3012
2023-10-16,151817630688.0,6.6161,0.2656,31.7822,10.4295,6.0726,3.0271,0.9474,1.9897,1.4633,0.9432,0.1402,0.8209,0.7163,0.8813,0.5674,0.3012
2023-10-13,148171030735.2,6.4572,0.2474,31.8036,10.4437,6.0765,2.9544,0.9437,1.9875,1.4631,0.9443,0.1436,0.8012,0.6946,0.8815,0.5676,0.3015
2023-10-12,147054724627.2,6.4086,0.2405,31.8120,10.4513,6.0726,2.9321,0.9420,1.9875,1.4630,0.9432,0.1447,0.7951,0.6871,0.8817,0.5674,0.3012
2023-10-11,148096610328.0,6.4540,0.2467,31.8202,10.4555,6.0726,2.9529,0.9437,1.9857,1.4630,0.9432,0.1437,0.8008,0.6941,0.8821,0.5674,0.3012
2023-10-10,150626904172.8,6.5642,0.2595,31.8288,10.4571,6.0726,3.0033,0.9457,1.9842,1.4630,0.9432,0.1413,0.8144,0.7064,0.8826,0.5674,0.3012
2023-10-09,154794446976.0,6.7459,0.2788,31.8754,10.4703,6.0726,3.0864,0.9539,1.9840,1.4609,0.9432,0.1375,0.8370,0.7340,0.8833,0.5674,0.3012
2023-09-28,150701324580.0,6.5675,0.2594,31.8754,10.4815,6.0765,3.0048,0.9466,1.9787,1.4602,0.9443,0.1412,0.8148,0.7065,0.8844,0.5676,0.3015
2023-09-27,150105961322.4,6.5415,0.2569,31.9220,10.4857,6.0765,2.9930,0.9462,1.9768,1.4602,0.9443,0.1418,0.8116,0.7045,0.8849,0.5676,0.3015
2023-09-26,151817630688.0,6.6161,0.2630,31.9638,10.4887,6.0765,3.0271,0.9482,1.9717,1.4590,0.9443,0.1402,0.8209,0.7135,0.8856,0.5676,0.3015
2023-09-25,153529300053.6,6.6907,0.2709,31.9879,10.4918,6.0765,3.0612,0.9523,1.9690,1.4576,0.9443,0.1386,0.8301,0.7250,0.8859,0.5676,0.3015
2023-09-22,153380459239.2,6.6842,0.2703,32.0618,10.4994,6.0765,3.0582,0.9523,1.9677,1.4567,0.9443,0.1387,0.8293,0.7231,0.8879,0.5678,0.3015
2023-09-21,157771263264.0,6.8756,0.2820,32.0618,10.5067,6.0765,3.1458,0.9626,1.9660,1.4564,0.9443,0.1349,0.8531,0.7612,0.8879,0.5676,0.3015
2023-09-20,159557353036.8,6.9534,0.2878,32.0618,10.5140,6.0726,3.1814,0.9655,1.9660,1.4561,0.9432,0.1334,0.8627,0.7751,0.8880,0.5674,0.3012
2023-09-19,162608589732.0,7.0864,0.2941,32.0618,10.5177,6.0726,3.2422,0.9691,1.9656,1.4559,0.9432,0.1309,0.8792,0.7927,0.8880,0.5672,0.3012
2023-09-18,156580536748.8,6.8237,0.2797,32.2016,10.5217,6.0726,3.1221,0.9609,1.9646,1.4556,0.9432,0.1359,0.8466,0.7524,0.8882,0.5672,0.3012
2023-09-15,153231618424.8,6.6777,0.2697,32.2482,10.5389,6.0726,3.0553,0.9539,1.9636,1.4551,0.9432,0.1389,0.8285,0.7225,0.8897,0.5674,0.3012
2023-09-14,152933936796.0,6.6648,0.2690,32.2482,10.5421,6.0726,3.0493,0.9535,1.9611,1.4543,0.9432,0.1391,0.8269,0.7199,0.8897,0.5672,0.3012
2023-09-13,145194214447.2,6.3275,0.2361,32.2482,10.5580,6.0726,2.8950,0.9441,1.9604,1.4534,0.9432,0.1466,0.7851,0.6804,0.8897,0.5672,0.3012
2023-09-12,142515079788.0,6.2107,0.2184,32.2957,10.5716,6.0726,2.8416,0.9375,1.9601,1.4528,0.9432,0.1493,0.7706,0.6693,0.8907,0.5672,0.3012
2023-09-11,144226749153.6,6.2853,0.2316,32.3414,10.5798,6.0726,2.8757,0.9416,1.9599,1.4524,0.9432,0.1475,0.7798,0.6771,0.8909,0.5672,0.3012
2023-09-08,143184863452.8,6.2399,0.2262,32.3880,10.5977,6.0726,2.8550,0.9391,1.9599,1.4491,0.9432,0.1486,0.7742,0.6719,0.8914,0.5674,0.3012
2023-09-07,146682622591.2,6.3923,0.2386,32.3880,10.5989,6.0726,2.9247,0.9473,1.9583,1.4486,0.9432,0.1451,0.7931,0.6845,0.8914,0.5672,0.3012
2023-09-06,146459361369.6,6.3826,0.2369,32.4232,10.6040,6.0726,2.9202,0.9469,1.9580,1.4477,0.9432,0.1453,0.7919,0.6828,0.8921,0.5672,0.3012
2023-09-05,142663920602.4,6.2172,0.2205,32.4346,10.6085,6.0726,2.8446,0.9395,1.9573,1.4471,0.9432,0.1492,0.7714,0.6701,0.8921,0.5672,0.3012
2023-09-04,141919716530.4,6.1848,0.2135,32.4812,10.6144,6.0726,2.8297,0.9387,1.9561,1.4468,0.9432,0.1499,0.7674,0.6635,0.8925,0.5672,0.3012
2023-09-01,137603332912.8,5.9967,0.1900,32.5155,10.6237,6.0726,2.7437,0.9285,1.9547,1.4463,0.9432,0.1546,0.7440,0.6476,0.8928,0.5674,0.3012
2023-08-31,128226361605.6,5.5880,0.1316,32.5155,10.6393,6.0765,2.5567,0.9120,1.9535,1.4463,0.9432,0.1660,0.6933,0.6174,0.8928,0.5672,0.3012
2023-08-30,127482157533.6,5.5556,0.1267,32.6210,10.6660,6.0818,2.5419,0.9099,1.9530,1.4460,0.9432,0.1669,0.6893,0.6133,0.8933,0.5672,0.3012
2023-08-29,127110055497.6,5.5394,0.1246,32.6210,10.6907,6.0827,2.5344,0.9091,1.9508,1.4440,0.9432,0.1674,0.6873,0.6100,0.8933,0.5672,0.3012
2023-08-28,129491508528.0,5.6432,0.1394,32.6255,10.7069,6.0959,2.5819,0.9144,1.9495,1.4418,0.9432,0.1643,0.7002,0.6207,0.8954,0.5672,0.3012
2023-08-25,123389035137.6,4.1477,0.0008,32.7142,10.7163,6.1025,1.8732,0.7751,1.9482,1.4412,0.9432,0.1725,0.6047,0.5259,0.8959,0.5674,0.3012
2023-08-24,124430920838.4,4.1827,0.0008,32.7142,10.7287,6.1037,1.8891,0.7812,1.9482,1.4411,0.9432,0.1710,0.6098,0.5311,0.8959,0.5672,0.3012
2023-08-23,127110055497.6,4.2728,0.0053,32.8074,10.7518,6.1066,1.9297,0.7914,1.9482,1.4406,0.9432,0.1674,0.6229,0.5405,0.8959,0.5672,0.3012
2023-08-22,125472806539.2,4.2178,0.0025,32.8540,10.7714,6.1084,1.9049,0.7845,1.9482,1.4401,0.9432,0.1696,0.6149,0.5368,0.8964,0.5672,0.3012
2023-08-21,123016933101.6,4.1352,0.0000,32.8540,10.7801,6.1097,1.8676,0.7750,1.9482,1.4392,0.9432,0.1730,0.6029,0.5237,0.8964,0.5672,0.3012
2023-08-18,125323965724.8,4.2128,0.0016,32.8673,10.8052,6.1097,1.9026,0.7841,1.9482,1.4384,0.9432,0.1698,0.6142,0.5350,0.8968,0.5674,0.3012
2023-08-17,127258896312.0,4.2778,0.0049,32.8673,10.8082,6.1145,1.9320,0.7931,1.9482,1.4383,0.9432,0.1672,0.6237,0.5393,0.8968,0.5672,0.3012
2023-08-16,126812373868.8,4.2628,0.0025,32.8673,10.8198,6.1205,1.9252,0.7906,1.9482,1.4381,0.9432,0.1678,0.6215,0.5385,0.8968,0.5672,0.3012
2023-08-15,128672884048.8,4.3253,0.0103,32.8673,10.8457,6.1265,1.9535,0.8017,1.9482,1.4380,0.9432,0.1654,0.6306,0.5475,0.8970,0.5672,0.3012
2023-08-14,128970565677.6,4.3353,0.0115,32.8673,10.8646,6.1288,1.9580,0.8034,1.9464,1.4374,0.9432,0.1650,0.6321,0.5487,0.8971,0.5672,0.3012
2023-08-11,131575279929.6,4.4229,0.0156,32.8673,10.8667,6.1326,1.9975,0.8162,1.9461,1.4367,0.9432,0.1617,0.6448,0.5625,0.8989,0.5674,0.3012
2023-08-10,134700937032.0,4.5280,0.0206,32.8673,10.8667,6.1351,2.0450,0.8350,1.9447,1.4360,0.9432,0.1580,0.6601,0.5784,0.8989,0.5672,0.3012
2023-08-09,127630998348.0,4.2903,0.0058,32.8673,10.8682,6.1351,1.9376,0.7972,1.9444,1.4350,0.9432,0.1667,0.6255,0.5413,0.8994,0.5672,0.3012
2023-08-08,129342667713.6,4.3478,0.0123,32.8673,10.8710,6.1404,1.9636,0.8071,1.9444,1.4344,0.9432,0.1645,0.6339,0.5504,0.8994,0.5672,0.3012
2023-08-07,128077520791.2,4.3053,0.0086,32.8673,10.8927,6.1420,1.9444,0.8005,1.9443,1.4333,0.9432,0.1661,0.6277,0.5434,0.8994,0.5672,0.3012
2023-08-04,127333316719.2,4.2803,0.0045,32.8673,10.9457,6.1491,1.9331,0.7969,1.9442,1.4291,0.9432,0.1671,0.6240,0.5391,0.8994,0.5674,0.3012
2023-08-03,127928679976.8,4.3003,0.0062,32.8673,10.9565,6.1507,1.9422,0.7988,1.9442,1.4287,0.9432,0.1663,0.6269,0.5418,0.8994,0.5672,0.3012
2023-08-02,128003100384.0,4.3028,0.0074,32.8673,10.9802,6.1507,1.9433,0.7997,1.9442,1.4280,0.9432,0.1662,0.6273,0.5418,0.8994,0.5672,0.3012
2023-08-01,131426439115.2,4.4179,0.0128,32.8673,10.9962,6.1567,1.9953,0.8157,1.9442,1.4275,0.9432,0.1619,0.6441,0.5590,0.8994,0.5672,0.3012
2023-07-31,132021802372.8,4.4379,0.0132,32.8673,11.0006,6.1628,2.0043,0.8198,1.9430,1.4268,0.9432,0.1612,0.6470,0.5623,0.8994,0.5672,0.3012
2023-07-28,132170643187.2,4.4429,0.0132,32.8673,11.0030,6.1632,2.0066,0.8207,1.9417,1.4251,0.9432,0.1610,0.6477,0.5633,0.8994,0.5674,0.3012
2023-07-27,131352018708.0,4.4154,0.0123,32.8673,11.0108,6.1632,1.9941,0.8153,1.9371,1.4246,0.9432,0.1620,0.6437,0.5586,0.8994,0.5672,0.3012
