date,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值
2022-09-21,52.2916,0.3426,144.0976,76.3907,44.4370,0.0016,5.1479,0.1622,15.5537,7.6470,5.8582,7.3439,0.3992,15.0938,8.6808,5.2094
2022-09-20,52.3800,0.3449,144.0976,76.4547,44.4370,0.0016,5.1566,0.1623,15.5537,7.6515,5.8611,7.3563,0.4006,15.0938,8.6976,5.2094
2022-09-19,51.4668,0.3308,144.0976,76.5188,44.4370,0.0016,5.0667,0.1596,15.5537,7.6561,5.8617,7.2280,0.3894,15.0938,8.7143,5.2094
2022-09-16,51.0102,0.3224,144.0976,76.5251,44.4370,0.0016,5.0217,0.1588,15.5537,7.6599,5.8631,7.1639,0.3859,15.0938,8.7150,5.2094
2022-09-15,51.5514,0.3314,144.0976,76.5315,44.4370,0.0016,5.0750,0.1599,15.5537,7.6638,5.8635,7.2399,0.3911,15.0938,8.7158,5.2094
2022-09-14,54.0334,0.3568,144.6705,76.6078,44.4251,0.0015,5.3194,0.1620,15.5648,7.6767,5.8635,7.5885,0.4098,15.2310,8.7216,5.2066
2022-09-13,56.8465,0.3842,144.6705,76.6841,44.4251,0.0014,5.5963,0.1776,15.5648,7.6896,5.8651,7.9836,0.4440,15.2310,8.7273,5.2066
2022-09-09,56.2630,0.3758,144.6705,76.8552,44.4251,0.0014,5.5389,0.1729,15.5648,7.6918,5.8764,7.9016,0.4367,15.2310,8.7494,5.2066
2022-09-08,55.9246,0.3743,144.6705,77.0264,44.4251,0.0015,5.5055,0.1702,15.5648,7.6940,5.8820,7.8541,0.4275,15.2310,8.7714,5.2066
2022-09-07,58.9628,0.4017,144.6705,77.1085,44.4251,0.0014,5.8046,0.1888,15.5648,7.6941,5.8831,8.2808,0.4714,15.2310,8.8032,5.2066
2022-09-06,56.6337,0.3769,144.7225,77.1906,44.3655,0.0014,5.5754,0.1734,15.5722,7.6943,5.8831,7.9537,0.4409,15.2625,8.8349,5.1993
2022-09-05,58.2710,0.3948,144.7225,77.2597,44.3655,0.0014,5.7365,0.1823,15.5722,7.6976,5.8941,8.1836,0.4656,15.2625,8.8132,5.1993
2022-09-02,58.0097,0.3922,144.7225,77.3288,44.3655,0.0014,5.7108,0.1796,15.5722,7.7010,5.8967,8.1469,0.4621,15.2625,8.8550,5.1993
2022-09-01,58.1690,0.3926,144.7225,77.4077,44.3655,0.0014,5.7265,0.1808,15.5722,7.7068,5.9049,8.1693,0.4645,15.2625,8.8649,5.1993
2022-08-31,60.0925,0.4105,144.7225,77.4865,44.3655,0.0014,5.9158,0.2004,15.5722,7.7126,5.9158,8.4394,0.4796,15.2625,8.8749,5.1993
2022-08-30,61.1500,0.4197,144.7393,77.5054,44.2881,0.0013,6.0200,0.2181,15.6326,7.7160,5.9049,8.5880,0.4888,15.3376,8.8878,5.1915
2022-08-29,62.4563,0.4250,144.7393,77.5244,44.2881,0.0013,6.1486,0.2456,15.6326,7.7195,5.9049,8.7714,0.4971,15.3376,8.9008,5.1915
2022-08-26,63.0510,0.4273,144.7393,77.6644,44.2881,0.0013,6.2071,0.2595,15.6326,7.7412,5.9049,8.8550,0.4976,15.3376,8.9181,5.1915
2022-08-25,63.9493,0.4316,144.7393,77.8044,44.2881,0.0013,6.2955,0.2754,15.6326,7.7628,5.9049,8.9811,0.5020,15.3376,8.9355,5.1915
2022-08-24,65.1935,0.4409,144.7393,77.8122,44.2881,0.0012,6.4180,0.2972,15.6326,7.7636,5.9049,9.1558,0.5093,15.3376,8.9181,5.1915
2022-08-23,87.8539,0.5685,145.3008,77.8200,44.2285,0.0000,8.5013,0.5675,15.6419,7.7644,5.8967,10.4479,0.6018,15.3384,8.9008,5.1836
2022-08-22,87.0083,0.5651,145.3008,77.8122,44.2285,0.0000,8.4194,0.5622,15.6419,7.7636,5.8967,10.3473,0.5975,15.3384,8.8878,5.1836
2022-08-19,83.9273,0.5510,145.3008,77.8044,44.2285,0.0000,8.1213,0.5392,15.6419,7.7628,5.8967,9.9809,0.5765,15.3384,8.8749,5.1836
2022-08-18,85.9514,0.5594,145.3008,77.6644,44.2285,0.0000,8.3172,0.5574,15.6419,7.7412,5.8967,10.2216,0.5927,15.3384,8.8011,5.1836
2022-08-17,86.2985,0.5609,145.3008,77.5244,44.2285,0.0000,8.3507,0.5599,15.6419,7.7195,5.8967,10.2629,0.5933,15.3384,8.7273,5.1836
2022-08-16,82.6383,0.5447,145.3206,77.5054,44.0558,0.0000,7.9966,0.5280,15.6685,7.7160,5.8941,9.8276,0.5693,15.3422,8.7216,5.1827
2022-08-15,81.4235,0.5325,145.3206,77.4865,44.0558,0.0000,7.8790,0.5187,15.6685,7.7126,5.8941,9.6831,0.5591,15.3422,8.7158,5.1827
2022-08-12,79.1990,0.5163,145.3206,77.4077,44.0558,0.0000,7.6638,0.4956,15.6685,7.7068,5.8941,9.4186,0.5320,15.3422,8.7150,5.1827
2022-08-11,80.4611,0.5256,145.3206,77.3288,44.0558,0.0000,7.7859,0.5069,15.6685,7.7126,5.8941,9.5687,0.5473,15.3422,8.7143,5.1827
2022-08-10,79.5114,0.5183,145.3206,77.2597,44.0558,0.0000,7.6940,0.4975,15.6685,7.7068,5.8941,9.4557,0.5350,15.3422,8.6976,5.1827
2022-08-09,80.7072,0.5257,145.3867,77.1906,43.9665,0.0000,7.8097,0.5089,15.7018,7.7126,5.8831,9.5980,0.5494,15.3574,8.6808,5.1781
2022-08-08,79.1201,0.5173,145.3867,77.1085,43.9665,0.0000,7.6561,0.4965,15.7018,7.7068,5.8831,9.4092,0.5331,15.3574,8.6637,5.1781
2022-08-05,79.7748,0.5198,145.3867,77.0264,43.9665,0.0000,7.7195,0.5010,15.7018,7.7126,5.8831,9.4871,0.5386,15.3574,8.6466,5.1781
2022-08-04,79.0254,0.5164,145.3867,76.8552,43.9665,0.0000,7.6470,0.4965,15.7018,7.7068,5.8831,9.3980,0.5332,15.3574,8.6351,5.1781
2022-08-03,79.5145,0.5188,145.3867,76.6841,43.9665,0.0000,7.6943,0.4980,15.7018,7.7126,5.8831,9.4561,0.5357,15.3574,8.6236,5.1781
2022-08-02,82.6493,0.5412,145.5126,76.6078,43.9486,0.0000,7.9976,0.5243,15.7203,7.7377,5.8820,9.8289,0.5660,15.4046,8.6079,5.1727
2022-08-01,84.3927,0.5497,145.5126,76.5315,43.9486,0.0000,8.1663,0.5427,15.7203,7.7126,5.8820,10.0362,0.5765,15.4046,8.5923,5.1727
2022-07-29,80.2402,0.5234,145.5126,76.5251,43.9486,0.0000,7.7645,0.5035,15.7203,7.7068,5.8820,9.5424,0.5423,15.4046,8.5911,5.1727
2022-07-28,81.3446,0.5289,145.5126,76.5188,43.9486,0.0000,7.8714,0.5139,15.7203,7.7010,5.8820,9.6738,0.5538,15.4046,8.5900,5.1727
2022-07-27,81.2815,0.5284,145.5126,76.4547,43.9486,0.0000,7.8653,0.5125,15.7203,7.6953,5.8820,9.6663,0.5523,15.4046,8.5846,5.1727
2022-07-26,82.3543,0.5359,145.6942,76.3907,43.8653,0.0000,7.9691,0.5200,15.7332,7.6896,5.8764,9.7938,0.5629,15.4138,8.5792,5.1700
2022-07-25,82.3149,0.5355,145.6942,76.3545,43.8653,0.0000,7.9653,0.5185,15.7332,7.6647,5.8764,9.7892,0.5614,15.4138,8.5606,5.1700
2022-07-22,83.9320,0.5460,145.6942,76.3184,43.8653,0.0000,8.1217,0.5340,15.7332,7.6398,5.8764,9.9815,0.5720,15.4138,8.5420,5.1700
2022-07-21,82.1966,0.5355,145.6942,76.2780,43.8653,0.0000,7.9538,0.5185,15.7332,7.6368,5.8764,9.7751,0.5616,15.4138,8.5410,5.1700
2022-07-20,82.9854,0.5431,145.6942,76.2377,43.8653,0.0000,8.0301,0.5261,15.7332,7.6338,5.8764,9.8689,0.5671,15.4138,8.5399,5.1700
2022-07-19,82.7661,0.5426,145.8005,76.1612,43.8355,0.0000,8.0089,0.5256,15.7739,7.6269,5.8651,9.8428,0.5667,15.4192,8.5241,5.1693
2022-07-18,87.0337,0.5552,145.8005,76.0846,43.8355,0.0000,8.4219,0.5532,15.7739,7.6200,5.8651,10.3503,0.5884,15.4192,8.5083,5.1693
2022-07-15,84.0898,0.5457,145.8005,75.8747,43.8355,0.0000,8.1370,0.5357,15.7739,7.6192,5.8651,10.0002,0.5719,15.4192,8.5079,5.1693
2022-07-14,87.7200,0.5563,145.8005,75.6648,43.8355,0.0000,8.4883,0.5553,15.7739,7.6184,5.8651,10.4319,0.5905,15.4192,8.5075,5.1693
2022-07-13,85.0364,0.5478,145.8005,75.6525,43.8355,0.0000,8.2286,0.5428,15.7739,7.6036,5.8651,10.1128,0.5801,15.4192,8.5054,5.1693
2022-07-12,79.4656,0.5262,146.2107,75.6403,43.5518,0.0000,7.6896,0.5050,15.7824,7.5888,5.8635,9.4503,0.5423,15.4234,8.5033,5.1672
2022-07-11,81.8021,0.5358,146.2107,75.5721,43.5518,0.0000,7.9156,0.5197,15.7824,7.5838,5.8635,9.7282,0.5631,15.4234,8.4895,5.1672
2022-07-08,85.3519,0.5485,146.2107,75.5039,43.5518,0.0000,8.2591,0.5455,15.7824,7.5787,5.8635,10.1503,0.5818,15.4234,8.4757,5.1672
2022-07-07,86.7718,0.5521,146.2107,75.4949,43.5518,0.0000,8.3965,0.5501,15.7824,7.5537,5.8635,10.3192,0.5865,15.4234,8.4689,5.1672
2022-07-06,82.3543,0.5395,146.2107,75.4859,43.5518,0.0000,7.9691,0.5233,15.7824,7.5287,5.8635,9.7938,0.5668,15.4234,8.4620,5.1672
2022-07-05,82.6493,0.5431,146.2387,75.4791,43.5409,0.0000,7.9976,0.5258,15.7828,7.5257,5.8631,9.8289,0.5684,15.4436,8.4574,5.1647
2022-07-04,82.3543,0.5406,146.2387,75.4724,43.5409,0.0000,7.9691,0.5243,15.7828,7.5226,5.8631,9.7938,0.5680,15.4436,8.4528,5.1647
2022-07-01,78.7472,0.5249,146.2387,75.2027,43.5409,0.0000,7.6200,0.5056,15.7828,7.5123,5.8631,14.2962,0.7513,15.4436,8.4341,5.1647
2022-06-30,80.4588,0.5325,146.2387,74.9330,43.5409,0.0000,7.7857,0.5132,15.7828,7.5021,5.8631,14.6069,0.7642,15.4436,8.4154,5.1647
2022-06-29,80.2389,0.5320,146.2387,74.8904,43.5409,0.0000,7.7644,0.5117,15.7828,7.4926,5.8631,14.5670,0.7630,15.4436,8.4153,5.1647
2022-06-28,81.9656,0.5387,146.9395,74.8479,43.4487,0.0000,7.9315,0.5214,15.8268,7.4832,5.8617,14.8805,0.7800,15.4903,8.4153,5.1577
2022-06-27,82.7189,0.5413,146.9395,74.8126,43.4487,0.0000,8.0044,0.5240,15.8268,7.4747,5.8617,15.0172,0.7819,15.4903,8.4079,5.1577
2022-06-24,84.9037,0.5439,146.9395,74.7773,43.4487,0.0000,8.2158,0.5388,15.8268,7.4663,5.8617,15.4138,0.7959,15.4903,8.4005,5.1577
2022-06-23,80.9063,0.5352,146.9395,74.5645,43.4487,0.0000,7.8290,0.5179,15.8268,7.4619,5.8617,14.6882,0.7712,15.4903,8.3995,5.1577
2022-06-22,76.3907,0.5123,146.9395,74.3517,43.4487,0.0000,7.3920,0.4898,15.8268,7.4576,5.8617,13.8684,0.7403,15.4903,8.3985,5.1577
2022-06-21,76.5188,0.5128,147.1056,74.3362,43.1574,0.0000,7.4044,0.4913,15.8296,7.4619,5.8611,13.8916,0.7410,15.5206,8.3834,5.1496
2022-06-20,76.3184,0.5123,147.1056,74.3206,43.1574,0.0000,7.3850,0.4887,15.8296,7.4663,5.8611,13.8552,0.7408,15.5206,8.3682,5.1496
2022-06-17,73.2356,0.4944,147.1056,74.1978,43.1574,0.0000,7.0867,0.4472,15.8296,7.4747,5.8611,13.2956,0.7159,15.5206,8.3358,5.1496
2022-06-16,69.3543,0.4795,147.1056,74.3206,43.1574,0.0000,6.7111,0.3706,15.8296,7.4832,5.8611,12.5909,0.6869,15.5206,8.3034,5.1496
2022-06-15,70.1619,0.4820,147.1056,74.3362,43.1574,0.0000,6.7893,0.3905,15.8296,7.4926,5.8611,12.7376,0.6906,15.5206,8.2946,5.1496
2022-06-14,66.5699,0.4712,147.2517,74.3517,43.1574,0.0000,6.4417,0.3179,15.8326,7.5021,5.8582,12.0854,0.6626,15.5238,8.2858,5.1472
2022-06-13,66.7522,0.4717,147.2517,74.5645,43.1574,0.0000,6.4593,0.3203,15.8326,7.5123,5.8582,12.1185,0.6653,15.5238,8.2848,5.1472
2022-06-10,68.4051,0.4753,147.2517,74.7773,43.1574,0.0000,6.6193,0.3495,15.8326,7.5226,5.8582,12.4186,0.6804,15.5238,8.2838,5.1472
2022-06-09,64.9924,0.4634,147.2517,74.8126,43.1574,0.0000,6.2890,0.2900,15.8326,7.5257,5.8582,11.7990,0.6471,15.5238,8.2574,5.1472
2022-06-08,69.3091,0.4773,147.2517,74.8479,43.1574,0.0000,6.7067,0.3678,15.8326,7.5287,5.8582,12.5827,0.6860,15.5238,8.2310,5.1472
2022-06-07,69.1584,0.4767,147.8504,74.8904,43.0784,0.0000,6.6922,0.3671,15.8425,7.5537,5.8453,12.5554,0.6836,15.5738,8.2270,5.1465
2022-06-06,70.2116,0.4793,147.8504,74.9330,43.0784,0.0000,6.7941,0.3882,15.8425,7.5787,5.8453,12.7466,0.6905,15.5738,8.2231,5.1465
2022-06-02,65.8135,0.4684,147.8504,75.2027,43.0784,0.0000,6.3685,0.3057,15.8425,7.5838,5.8453,11.9481,0.6580,15.5738,8.2207,5.1465
2022-06-01,64.0401,0.4585,147.8504,75.4724,43.0784,0.0000,6.1969,0.2739,15.8425,7.5888,5.8453,11.6262,0.6432,15.5738,8.2182,5.1465
2022-05-31,61.4742,0.4486,147.8504,75.4791,43.0784,0.0000,5.9486,0.2160,15.8425,7.6036,5.8453,11.1603,0.6220,15.5738,8.2179,5.1465
2022-05-30,60.5400,0.4397,148.0115,75.4859,43.0044,0.0000,5.8582,0.2017,15.9069,7.6184,5.8254,10.9907,0.6154,15.6191,8.2176,5.1374
2022-05-27,59.4250,0.4308,148.0115,75.4949,43.0044,0.0000,5.7503,0.1935,15.9069,7.6261,5.8254,10.7883,0.6067,15.6191,8.2157,5.1374
2022-05-26,58.7636,0.4250,148.0115,75.5039,43.0044,0.0000,5.6863,0.1906,15.9069,7.6338,5.8453,10.6682,0.6042,15.6191,8.2138,5.1374
2022-05-25,60.1151,0.4380,148.0115,75.5721,43.0044,0.0000,5.8171,0.1971,15.9069,7.6368,5.8611,10.9136,0.6111,15.6191,8.2099,5.1374
2022-05-24,60.5762,0.4395,148.0115,75.6403,43.0044,0.0000,5.8617,0.2004,15.9069,7.6398,5.8617,10.9973,0.6148,15.6191,8.2060,5.1374
2022-05-23,62.7850,0.4504,148.0609,75.6525,42.8069,0.0000,6.0754,0.2372,15.9085,7.6704,5.8611,11.3983,0.6311,15.6452,8.1962,5.1265
2022-05-20,64.3219,0.4561,148.0609,75.6648,42.8069,0.0000,6.2242,0.2720,15.9085,7.7010,5.8611,11.6773,0.6433,15.6452,8.1865,5.1265
2022-05-19,63.1316,0.4513,148.0609,75.8747,42.8069,0.0000,6.1090,0.2461,15.9085,7.7068,5.8611,11.4612,0.6346,15.6452,8.1729,5.1265
2022-05-18,63.1316,0.4518,148.0609,76.0846,42.8069,0.0000,6.1090,0.2463,15.9085,7.7126,5.8611,11.4612,0.6352,15.6452,8.1593,5.1265
2022-05-17,63.6680,0.4533,148.0609,76.1612,42.8069,0.0000,6.1609,0.2571,15.9085,7.7377,5.8611,11.5586,0.6369,15.6452,8.1576,5.1265
2022-05-16,61.3250,0.4475,148.1555,76.2377,42.7976,0.0000,5.9342,0.2122,15.9252,7.7628,5.8453,11.1333,0.6229,15.6672,8.1559,5.1238
2022-05-13,62.4987,0.4511,148.1555,76.3846,42.7976,0.0000,6.0477,0.2324,15.9252,7.7653,5.8453,11.3463,0.6320,15.6672,8.1467,5.1238
2022-05-12,60.7977,0.4453,148.1555,76.5315,42.7976,0.0000,5.8831,0.2074,15.9252,7.7678,5.8453,11.0375,0.6221,15.6672,8.1376,5.1238
2022-05-11,61.7378,0.4489,148.1555,76.6078,42.7976,0.0000,5.9741,0.2192,15.9252,7.7792,5.8453,11.2082,0.6249,15.6672,8.1333,5.1238
2022-05-10,57.1303,0.4198,148.1555,76.6841,42.7976,0.0000,5.5283,0.1857,15.9252,7.7906,5.8453,10.3717,0.6086,15.6672,8.1289,5.1238
2022-05-09,55.5226,0.4076,148.8033,76.8552,42.6587,0.0000,5.3727,0.1795,15.9823,7.7993,5.8453,10.0799,0.5977,15.6765,8.1277,5.1165
2022-05-06,56.6512,0.4101,148.8033,77.0264,42.6587,0.0000,5.4819,0.1829,15.9823,7.8080,5.8611,10.2847,0.6068,15.6765,8.1265,5.1165
2022-05-05,56.6527,0.4106,148.8033,77.1085,42.6587,0.0000,5.4820,0.1831,15.9823,7.8162,5.8631,10.2850,0.6074,15.6765,8.1182,5.1165
2022-04-29,59.8905,0.4386,148.8033,77.1906,42.6587,0.0000,7.3195,0.4629,15.9823,7.8244,5.8635,11.2898,0.6271,15.6765,8.1100,5.1165
2022-04-28,56.6937,0.4115,148.8033,77.2597,42.6587,0.0000,6.9288,0.4051,15.9823,7.8330,5.8635,10.6871,0.6108,15.6765,8.1007,5.1165
2022-04-27,59.5540,0.4352,148.9439,77.3288,42.4380,0.0000,7.2783,0.4597,15.9824,7.8416,5.8631,11.2263,0.6242,15.6888,8.0914,5.1163
2022-04-26,55.1575,0.4081,148.9439,77.4077,42.4380,0.0000,6.7410,0.3666,15.9824,7.8477,5.8631,10.3975,0.6100,15.6888,8.0892,5.1163
2022-04-25,57.0741,0.4160,148.9439,77.4865,42.4380,0.0000,6.9753,0.4106,15.9824,7.8538,5.8631,10.7588,0.6117,15.6888,8.0869,5.1163
2022-04-22,60.7668,0.4398,148.9439,77.5054,42.4380,0.0000,7.4266,0.4739,15.9824,7.8617,5.8631,11.4550,0.6305,15.6888,8.0818,5.1163
2022-04-21,95.5714,0.5373,148.9439,77.5244,42.4380,0.0006,10.3471,0.5746,15.9824,7.8696,5.8631,13.0409,0.6919,15.6888,8.0767,5.1163
2022-04-20,95.0785,0.5368,148.9850,77.5054,42.3583,0.0006,10.2937,0.5720,16.0246,7.8617,5.8611,12.9737,0.6894,15.7326,8.0749,5.1152
2022-04-19,102.8483,0.5545,148.9850,77.4865,42.3583,0.0005,11.1349,0.6026,16.0246,7.8538,5.8611,14.0339,0.7372,15.7326,8.0730,5.1152
2022-04-18,105.3573,0.5658,148.9850,77.4077,42.3583,0.0005,11.4066,0.6053,16.0246,7.8477,5.8611,14.3762,0.7465,15.7326,8.0668,5.1152
2022-04-15,105.3246,0.5653,148.9850,77.3288,42.3583,0.0005,11.4030,0.6049,16.0246,7.8416,5.8611,14.3718,0.7463,15.7326,8.0605,5.1152
2022-04-14,107.4130,0.5809,148.9850,77.2597,42.3583,0.0005,11.6291,0.6088,16.0246,7.8330,5.8611,14.6568,0.7599,15.7326,8.0515,5.1152
2022-04-13,108.8614,0.5901,148.9952,77.1906,42.1383,0.0005,11.7860,0.6116,16.0299,7.8244,5.8453,14.8544,0.7682,15.7788,8.0424,5.1129
2022-04-12,110.2631,0.5972,148.9952,77.1085,42.1383,0.0005,11.9377,0.6144,16.0299,7.8162,5.8453,15.0456,0.7723,15.7788,8.0415,5.1129
2022-04-11,107.2262,0.5785,148.9952,77.0264,42.1383,0.0005,11.6089,0.6097,16.0299,7.8080,5.8453,14.6313,0.7602,15.7788,8.0406,5.1129
2022-04-08,115.6361,0.6179,148.9952,76.8552,42.1383,0.0005,12.5194,0.6319,16.0299,7.7993,5.8453,15.7788,0.7998,15.7788,8.0314,5.1129
2022-04-07,115.6874,0.6185,148.9952,76.6841,42.1383,0.0005,12.5250,0.6325,16.0299,7.7906,5.8453,15.7858,0.8006,15.7326,8.0221,5.1129
2022-04-06,118.7127,0.6268,149.2089,76.6078,41.8486,0.0005,12.8525,0.6483,16.0580,7.7792,5.8254,16.1986,0.8123,15.7326,8.0194,5.1081
2022-04-01,121.2193,0.6415,149.2089,76.5315,41.8486,0.0005,13.1239,0.6652,16.0580,7.7678,5.8254,16.5406,0.8229,15.6888,8.0167,5.1081
2022-03-31,119.6775,0.6324,149.2089,76.3846,41.8486,0.0005,12.9570,0.6573,16.0580,7.7653,5.8254,16.3303,0.8162,15.6765,8.0080,5.1081
2022-03-30,121.2426,0.6418,149.2089,76.2377,41.8486,0.0005,13.1264,0.6656,16.0580,7.7628,5.8254,16.5438,0.8236,15.6672,7.9994,5.1081
2022-03-29,113.7438,0.6132,149.2089,76.1612,41.8486,0.0005,12.3146,0.6251,16.0580,7.7377,5.8254,15.5206,0.7952,15.6452,7.9907,5.1081
2022-03-28,113.7672,0.6139,149.2541,76.0846,41.8484,0.0005,12.3171,0.6258,16.0580,7.7126,5.7830,15.5238,0.7961,15.6672,7.9821,5.0966
2022-03-25,117.2877,0.6232,149.2541,75.8747,41.8484,0.0005,12.6982,0.6428,16.0580,7.7068,5.7830,16.0042,0.8078,15.6672,7.9797,5.0966
2022-03-24,120.0746,0.6359,149.2541,75.6648,41.8484,0.0005,13.0000,0.6609,16.0580,7.7010,5.7830,16.3845,0.8207,15.6452,7.9773,5.0966
2022-03-23,120.3760,0.6376,149.2541,75.6525,41.8484,0.0005,13.0326,0.6616,16.0580,7.6704,5.7830,16.4256,0.8215,15.6191,7.9623,5.0966
2022-03-22,119.8410,0.6351,149.2541,75.6403,41.8484,0.0005,12.9747,0.6601,16.0580,7.6398,5.7830,16.3526,0.8203,15.5738,7.9474,5.0966
2022-03-21,121.4763,0.6412,149.2541,75.5721,41.8377,0.0005,13.1517,0.6674,16.0968,7.6368,5.7792,16.5757,0.8244,15.5738,7.9391,5.0708
2022-03-18,119.2570,0.6343,149.2541,75.5039,41.8377,0.0005,12.9114,0.6583,16.0968,7.6338,5.7792,16.2729,0.8199,15.4903,7.9309,5.0708
2022-03-17,122.5275,0.6426,149.2541,75.4949,41.8377,0.0005,13.2655,0.6699,16.0968,7.6261,5.7792,16.7192,0.8295,15.4436,7.9273,5.0708
2022-03-16,117.5283,0.6280,149.2541,75.4859,41.8377,0.0005,12.7243,0.6488,16.0968,7.6184,5.7792,16.0370,0.8140,15.4234,7.9238,5.0708
2022-03-15,108.2073,0.5958,149.2541,75.4791,41.8377,0.0005,11.7151,0.6221,16.0968,7.6036,5.7792,14.7651,0.7798,15.4192,7.9202,5.0708
2022-03-14,108.1606,0.5954,149.2756,75.4724,41.7525,0.0005,11.7101,0.6217,16.1290,7.5888,5.7749,14.7588,0.7796,15.4234,7.9167,5.0694
2022-03-11,115.2973,0.6235,149.2756,75.2027,41.7525,0.0005,12.4827,0.6389,16.1290,7.5838,5.7749,15.7326,0.8101,15.4234,7.9132,5.0694
2022-03-10,114.6572,0.6209,149.2756,74.9330,41.7525,0.0005,12.4134,0.6352,16.1290,7.5787,5.7749,15.6452,0.8066,15.4192,7.9097,5.0694
2022-03-09,110.6065,0.6106,149.2756,74.8904,41.7525,0.0005,11.9749,0.6260,16.1290,7.5537,5.7749,15.0925,0.7910,15.4046,7.9052,5.0694
2022-03-08,106.3968,0.5870,149.2756,74.8479,41.7525,0.0005,11.5191,0.6233,16.1290,7.5287,5.7749,14.5181,0.7720,15.4046,7.9007,5.0694
2022-03-07,106.2660,0.5843,149.2756,74.8126,41.6970,0.0005,11.5050,0.6229,16.1395,7.5257,5.7536,14.5002,0.7718,15.4192,7.8986,5.0626
2022-03-04,114.8862,0.6203,149.2756,74.7773,41.6970,0.0005,12.4382,0.6347,16.1395,7.5226,5.7536,15.6765,0.8079,15.4192,7.8966,5.0626
2022-03-03,119.8387,0.6320,149.2756,74.5645,41.6970,0.0005,12.9744,0.6575,16.1395,7.5123,5.7536,16.3523,0.8199,15.4046,7.8938,5.0626
2022-03-02,120.0372,0.6327,149.2756,74.3517,41.6970,0.0005,12.9959,0.6582,16.1395,7.5021,5.7536,16.3794,0.8208,15.3574,7.8910,5.0626
2022-03-01,125.2560,0.6534,149.2756,74.3362,41.6970,0.0004,13.5609,0.6811,16.1395,7.4926,5.7536,17.0915,0.8450,15.3422,7.8904,5.0626
2022-02-28,124.5973,0.6508,149.3910,74.3206,41.5867,0.0004,13.4896,0.6785,16.1542,7.4832,5.7183,17.0016,0.8392,15.3422,7.8898,5.0470
2022-02-25,123.5320,0.6459,149.3910,74.1978,41.5867,0.0005,13.3743,0.6748,16.1542,7.4747,5.7183,16.8562,0.8357,15.3384,7.8871,5.0470
2022-02-24,118.6029,0.6300,149.3910,74.0750,41.5867,0.0005,12.8406,0.6522,16.1542,7.4663,5.7183,16.1836,0.8211,15.3376,7.8843,5.0470
2022-02-23,121.2426,0.6385,149.3910,74.0430,41.5867,0.0005,13.1264,0.6630,16.1542,7.4619,5.7183,16.5438,0.8254,15.2625,7.8806,5.0470
2022-02-22,117.7385,0.6303,149.3910,74.0109,41.5867,0.0005,12.7470,0.6514,16.1542,7.4576,5.7183,16.0657,0.8218,15.2310,7.8768,5.0470
2022-02-21,119.1402,0.6321,149.4976,73.9073,41.5404,0.0005,12.8988,0.6566,16.1614,7.4552,5.6912,16.2569,0.8239,15.2310,7.8757,5.0383
2022-02-18,123.2283,0.6440,149.4976,73.8036,41.5404,0.0005,13.3414,0.6708,16.1614,7.4527,5.6912,16.8148,0.8315,15.0938,7.8745,5.0383
2022-02-17,124.9804,0.6503,149.4976,73.7014,41.5404,0.0004,13.5311,0.6782,16.1614,7.4478,5.6912,17.0539,0.8402,15.0726,7.8742,5.0383
2022-02-16,123.9992,0.6477,149.4976,73.5992,41.5404,0.0005,13.4249,0.6767,16.1614,7.4429,5.6912,16.9200,0.8389,15.0707,7.8739,5.0383
2022-02-15,123.1115,0.6439,149.4976,73.5582,41.5404,0.0005,13.3288,0.6719,16.1614,7.4367,5.6912,16.7988,0.8331,15.0640,7.8730,5.0383
2022-02-14,118.6730,0.6345,149.6151,73.5172,41.5404,0.0005,12.8482,0.6570,16.1614,7.4306,5.6862,16.1932,0.8274,15.0640,7.8720,5.0314
2022-02-11,114.4657,0.6296,149.6151,72.8290,41.5404,0.0005,12.3927,0.6442,16.1614,7.4302,5.6862,15.6191,0.8193,14.9107,7.8652,5.0314
2022-02-10,121.0324,0.6393,149.6151,72.1408,41.5404,0.0005,13.1037,0.6640,16.1614,7.4298,5.6862,16.5151,0.8281,14.8600,7.8583,5.0314
2022-02-09,127.8304,0.6704,149.6151,72.0681,41.5404,0.0004,13.8396,0.6873,16.1614,7.4269,5.6862,17.4427,0.8605,14.8562,7.8482,5.0314
2022-02-08,126.3493,0.6622,149.6151,71.9955,41.5404,0.0004,13.6793,0.6824,16.1614,7.4240,5.6862,17.2406,0.8547,14.8266,7.8381,5.0314
2022-02-07,135.3619,0.7148,149.6244,71.9861,41.4775,0.0004,14.6551,0.7227,16.1739,7.4240,5.6062,18.4704,0.9019,14.8266,7.8325,5.0273
2022-01-28,138.4362,0.7269,149.6244,71.9767,41.4775,0.0004,14.9879,0.7370,16.1739,7.4240,5.6062,18.8899,0.9176,14.8069,7.8270,5.0273
2022-01-27,134.3224,0.7107,149.6244,71.8771,41.4775,0.0004,14.5425,0.7164,16.1739,7.4126,5.6062,18.3286,0.8949,14.7499,7.8260,5.0273
2022-01-26,137.2448,0.7229,149.6244,71.7775,41.4775,0.0004,14.8589,0.7308,16.1739,7.4012,5.6062,18.7274,0.9118,14.7190,7.8251,5.0273
