date,市值(元),PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,股息率,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值
2020-11-13,95379137386.06,0.6069,0.4276,0.9674,0.6524,0.4583,0.0000,11.2105,0.0628,-6.1415,90.1737,24.8279,2.4463,0.7142,2.8937,1.9631,1.4717
2020-11-12,91946469202.5,0.5851,0.3946,0.9674,0.6524,0.4583,0.0000,10.8071,0.0553,-6.1415,90.1737,24.8279,2.3582,0.6822,2.8937,1.9631,1.4717
2020-11-11,91456088033.42,0.5820,0.3903,0.9674,0.6524,0.4583,0.0000,10.7494,0.0549,-6.1415,90.1737,24.8987,2.3456,0.6787,2.8937,1.9631,1.4717
2020-11-10,100895925538.21,0.6420,0.4881,0.9687,0.6524,0.4583,0.0000,11.8590,0.0641,-6.1415,90.1737,24.9085,2.5877,0.7397,2.8937,1.9631,1.4717
2020-11-09,101263711415.02,0.6444,0.4921,0.9687,0.6524,0.4583,0.0000,11.9022,0.0641,-6.1415,90.1737,24.9590,2.5972,0.7414,2.8937,1.9631,1.4717
2020-11-06,92069064494.77,0.5859,0.3964,0.9687,0.6527,0.4583,0.0000,10.8215,0.0549,-6.1415,90.1737,24.9590,2.3614,0.6831,2.8937,1.9631,1.4717
2020-11-05,89617158649.37,0.5703,0.3806,0.9689,0.6528,0.4583,0.0000,10.5333,0.0514,-6.1415,90.1737,25.0178,2.2985,0.6598,2.8937,1.9631,1.4717
2020-11-04,84100370497.22,0.5352,0.3490,0.9693,0.6535,0.4583,0.0000,9.8849,0.0408,-6.1415,90.1737,25.0253,2.1570,0.6111,2.8937,1.9631,1.4717
2020-11-03,82997012866.79,0.5281,0.3389,0.9703,0.6537,0.4583,0.0000,9.7552,0.0395,-6.1415,90.1737,25.0600,2.1287,0.5961,2.8937,1.9631,1.4717
2020-11-02,78338391760.53,0.4985,0.2726,0.9705,0.6538,0.4583,0.0000,9.2076,0.0382,-6.1415,90.1737,25.0747,2.0092,0.5237,2.8937,1.9631,1.4717
2020-10-30,80177321144.58,0.5240,0.3306,0.9707,0.6550,0.4583,0.0000,12.0313,0.0619,-6.1415,90.1737,25.1106,2.1722,0.6168,2.8937,1.9631,1.4717
2020-10-29,78583582345.07,0.5136,0.3099,0.9723,0.6554,0.4583,0.0000,11.7922,0.0615,-6.1415,90.1737,25.1106,2.1290,0.5957,2.8937,1.9631,1.4717
2020-10-28,77235034130.1,0.5048,0.2867,0.9727,0.6565,0.4583,0.0000,11.5898,0.0610,-6.1415,90.1737,25.1241,2.0925,0.5742,2.8937,1.9631,1.4717
2020-10-27,74537937700.16,0.4871,0.2498,0.9740,0.6565,0.4583,0.0000,11.1851,0.0593,-6.1415,90.1737,25.1241,2.0194,0.5316,2.8937,1.9631,1.4717
2020-10-26,75273509453.78,0.4920,0.2581,0.9743,0.6567,0.4583,0.0000,11.2955,0.0593,-6.1415,90.1737,25.1611,2.0393,0.5439,2.8937,1.9631,1.4717
2020-10-23,75641295330.59,0.4944,0.2621,0.9754,0.6576,0.4583,0.0000,11.3507,0.0597,-6.1415,90.4713,25.1734,2.0493,0.5500,2.8937,1.9631,1.4717
2020-10-22,74292747115.62,0.4855,0.2454,0.9756,0.6577,0.4583,0.0000,11.1483,0.0579,-6.1415,90.4713,25.1734,2.0128,0.5272,2.8937,1.9631,1.4717
2020-10-21,73679770654.27,0.4815,0.2353,0.9759,0.6577,0.4583,0.0000,11.0563,0.0553,-6.1415,90.4713,25.2116,1.9961,0.5149,2.8937,1.9631,1.4717
2020-10-20,73066794192.92,0.4775,0.2283,0.9771,0.6580,0.4583,0.0000,10.9643,0.0540,-6.1415,90.4713,25.2228,1.9795,0.5079,2.8937,1.9631,1.4717
2020-10-19,73066794192.92,0.4775,0.2283,0.9787,0.6587,0.4583,0.0000,10.9643,0.0540,-6.1415,90.4713,25.2228,1.9795,0.5079,2.8937,1.9631,1.4717
2020-10-16,73679770654.27,0.4815,0.2344,0.9787,0.6593,0.4583,0.0000,11.0563,0.0544,-6.1415,90.4713,25.2621,1.9961,0.5140,2.8937,1.9631,1.4717
2020-10-15,73802365946.54,0.4823,0.2375,0.9791,0.6595,0.4583,0.0000,11.0747,0.0544,-6.1415,90.4713,25.2621,1.9995,0.5149,2.8937,1.9631,1.4717
2020-10-14,75518700038.32,0.4936,0.2586,0.9803,0.6607,0.4583,0.0000,11.3323,0.0566,-6.1415,90.7689,25.2721,2.0460,0.5439,2.8937,1.9631,1.4717
2020-10-13,74047556531.08,0.4839,0.2401,0.9803,0.6610,0.4583,0.0000,11.1115,0.0549,-6.1415,90.7689,25.3215,2.0061,0.5189,2.8937,1.9631,1.4717
2020-10-12,74292747115.62,0.4855,0.2428,0.9804,0.6617,0.4583,0.0000,11.1483,0.0553,-6.1415,90.7689,25.3632,2.0128,0.5246,2.8937,1.9631,1.4717
2020-10-09,73924961238.81,0.4831,0.2384,0.9805,0.6618,0.4583,0.0000,11.0931,0.0544,-6.1415,90.7689,25.3709,2.0028,0.5171,2.8937,1.9631,1.4717
2020-09-30,70247102470.71,0.4591,0.2014,0.9816,0.6622,0.4583,0.0000,10.5412,0.0500,-6.1415,90.9177,25.3752,1.9032,0.4682,2.8937,1.9638,1.4717
2020-09-29,72208627147.03,0.4719,0.2203,0.9839,0.6626,0.4583,0.0000,10.8356,0.0527,-6.1415,91.0665,25.3752,1.9563,0.4954,2.8937,1.9652,1.4717
2020-09-28,69756721301.63,0.4559,0.1996,0.9852,0.6631,0.4583,0.0000,10.4676,0.0491,-6.1415,91.2153,25.4202,1.8899,0.4607,2.8937,1.9659,1.4717
2020-09-25,67672601333.04,0.4423,0.1830,0.9863,0.6644,0.4583,0.0000,10.1549,0.0439,-6.1415,91.5129,25.5189,1.8334,0.4212,2.8937,1.9660,1.4717
2020-09-24,70982674224.33,0.4639,0.2076,0.9863,0.6652,0.4584,0.0000,10.6516,0.0496,-6.1415,91.6617,25.7169,1.9231,0.4781,2.8937,1.9660,1.4717
2020-09-23,72453817731.57,0.4735,0.2218,0.9865,0.6653,0.4583,0.0000,10.8724,0.0514,-6.1415,91.8105,25.7169,1.9629,0.4976,2.8948,1.9665,1.4715
2020-09-22,70247102470.71,0.4591,0.2008,0.9865,0.6655,0.4583,0.0000,10.5412,0.0492,-6.1415,91.9593,25.7169,1.9032,0.4679,2.8948,1.9670,1.4715
2020-09-21,71473055393.41,0.4671,0.2118,0.9868,0.6655,0.4583,0.0000,10.7252,0.0505,-6.1415,92.5545,25.8151,1.9364,0.4846,2.8948,1.9673,1.4715
2020-09-18,71350460101.14,0.4663,0.2105,0.9868,0.6663,0.4583,0.0000,10.7068,0.0501,-6.1415,92.5545,25.9138,1.9330,0.4837,2.8948,1.9687,1.4715
2020-09-17,68653363671.2,0.4487,0.1933,0.9872,0.6669,0.4583,0.0000,10.3021,0.0461,-6.1415,92.5545,25.9632,1.8600,0.4416,2.8948,1.9700,1.4715
2020-09-16,68898554255.74,0.4503,0.1942,0.9884,0.6675,0.4584,0.0000,10.3389,0.0466,-6.1415,92.6008,26.0021,1.8666,0.4455,2.8948,1.9715,1.4715
2020-09-15,70124507178.44,0.4583,0.1986,0.9902,0.6684,0.4593,0.0000,10.5228,0.0479,-6.1415,92.8521,26.0125,1.8998,0.4657,2.8948,1.9715,1.4715
2020-09-14,69143744840.28,0.4519,0.1951,0.9907,0.6693,0.4593,0.0000,10.3757,0.0470,-6.1415,93.1059,26.2221,1.8733,0.4517,2.8948,1.9729,1.4715
2020-09-11,71105269516.6,0.4647,0.2056,0.9907,0.6699,0.4593,0.0000,10.6700,0.0475,-6.1415,93.1497,26.3087,1.9264,0.4780,2.8948,1.9740,1.4715
2020-09-10,73434580069.73,0.4799,0.2250,0.9916,0.6709,0.4593,0.0000,11.0195,0.0479,-6.1415,93.1497,26.4568,1.9895,0.5053,2.8948,1.9757,1.4715
2020-09-09,74415342407.89,0.4863,0.2359,0.9920,0.6709,0.4593,0.0000,11.1667,0.0483,-6.1415,93.1497,26.5253,2.0161,0.5193,2.8948,1.9757,1.4715
2020-09-08,74047556531.08,0.4839,0.2333,0.9923,0.6709,0.4593,0.0000,11.1115,0.0479,-6.1415,93.4473,27.4830,2.0061,0.5123,2.8948,1.9757,1.4715
2020-09-07,71105269516.6,0.4647,0.2056,0.9929,0.6719,0.4593,0.0000,10.6700,0.0475,-6.1415,93.4473,27.6930,1.9264,0.4780,2.8948,1.9757,1.4715
2020-09-04,68408173086.66,0.4471,0.1898,0.9929,0.6726,0.4593,0.0000,10.2653,0.0444,-6.1415,93.7449,27.7230,1.8533,0.4376,2.8948,1.9757,1.4715
2020-09-03,68530768378.93,0.4479,0.1911,0.9929,0.6742,0.4593,0.0000,10.2837,0.0453,-6.1415,93.8499,28.2031,1.8567,0.4398,2.8948,1.9779,1.4715
2020-09-02,65833671948.99,0.4303,0.1612,0.9933,0.6753,0.4594,0.0000,9.8789,0.0395,-6.1415,94.0425,28.2031,1.7836,0.4007,2.8948,1.9779,1.4715
2020-09-01,68408173086.66,0.4471,0.1894,0.9949,0.6759,0.4603,0.0000,10.2653,0.0439,-6.1415,94.0425,28.2331,1.8533,0.4372,2.8948,1.9779,1.4715
2020-08-31,66691838994.88,0.4359,0.1705,0.9956,0.6770,0.4605,0.0000,10.0077,0.0409,-6.1415,94.3401,28.3231,1.8068,0.4108,2.8948,1.9798,1.4715
2020-08-28,65711076656.72,0.4321,0.1639,0.9961,0.6775,0.4605,0.0000,10.3185,0.0439,-6.1415,95.8281,28.3831,1.8332,0.4205,2.8948,1.9809,1.4715
2020-08-27,64117337857.21,0.4216,0.1481,0.9961,0.6776,0.4612,0.0000,10.0683,0.0422,-6.1415,96.1257,28.5631,1.7887,0.4033,2.8948,1.9813,1.4715
2020-08-26,64117337857.21,0.4216,0.1481,0.9971,0.6792,0.4616,0.0000,10.0683,0.0422,-6.1415,96.7209,28.5960,1.7887,0.4033,2.8948,1.9840,1.4715
2020-08-25,63994742564.94,0.4208,0.1472,0.9978,0.6797,0.4627,0.0000,10.0490,0.0417,-6.1415,97.3161,28.7431,1.7853,0.4020,2.8948,1.9844,1.4715
2020-08-24,63626956688.13,0.4183,0.1424,0.9994,0.6804,0.4627,0.0000,9.9912,0.0400,-6.1415,97.6137,28.8032,1.7751,0.3972,2.8948,1.9855,1.4715
2020-08-21,64852909610.83,0.4264,0.1529,0.9997,0.6804,0.4630,0.0000,10.1838,0.0413,-6.1415,97.9043,28.8032,1.8093,0.4099,2.8948,1.9859,1.4715
2020-08-20,63504361395.86,0.4175,0.1415,1.0010,0.6805,0.4630,0.0000,9.9720,0.0395,-6.1415,98.2089,28.8032,1.7716,0.3963,2.8948,1.9939,1.4715
2020-08-19,65956267241.26,0.4337,0.1626,1.0010,0.6809,0.4637,0.0000,10.3570,0.0413,-6.1415,98.2089,28.8932,1.8400,0.4257,2.8948,1.9948,1.4715
2020-08-18,65465886072.18,0.4304,0.1591,1.0010,0.6816,0.4648,0.0000,10.2800,0.0409,-6.1415,98.5065,29.0132,1.8264,0.4134,2.8948,1.9949,1.4715
2020-08-17,66446648410.34,0.4369,0.1674,1.0022,0.6820,0.4650,0.0000,10.4340,0.0409,-6.1415,98.5065,29.0432,1.8537,0.4328,2.8948,1.9952,1.4715
2020-08-14,63872147272.67,0.4200,0.1446,1.0023,0.6830,0.4654,0.0000,10.0298,0.0400,-6.1415,98.5065,29.1032,1.7819,0.3985,2.8948,1.9953,1.4715
2020-08-13,62646194349.97,0.4119,0.1270,1.0042,0.6839,0.4654,0.0000,9.8372,0.0391,-6.1415,98.8041,29.1332,1.7477,0.3893,2.8948,1.9960,1.4715
2020-08-12,63872147272.67,0.4200,0.1441,1.0046,0.6850,0.4657,0.0000,10.0298,0.0395,-6.1415,99.1670,29.1932,1.7819,0.3981,2.8948,1.9981,1.4715
2020-08-11,63626956688.13,0.4183,0.1415,1.0048,0.6862,0.4666,0.0000,9.9912,0.0391,-6.1415,99.6970,29.2232,1.7751,0.3963,2.8948,1.9982,1.4715
2020-08-10,61542836719.54,0.4046,0.1090,1.0062,0.6862,0.4666,0.0000,9.6640,0.0387,-6.1415,99.6970,29.2532,1.7169,0.3796,2.8948,2.0002,1.4715
2020-08-07,57987573243.71,0.3813,0.0589,1.0062,0.6875,0.4676,0.0000,9.1057,0.0365,-6.1415,100.2922,29.2832,1.6177,0.3462,2.8948,2.0006,1.4715
2020-08-06,58968335581.87,0.3877,0.0699,1.0062,0.6880,0.4676,0.0000,9.2597,0.0378,-6.1415,100.2922,29.2919,1.6451,0.3568,2.8948,2.0018,1.4715
2020-08-05,58600549705.06,0.3853,0.0628,1.0062,0.6885,0.4680,0.0000,9.2020,0.0373,-6.1415,100.5898,29.3132,1.6348,0.3515,2.8948,2.0018,1.4715
2020-08-04,58232763828.25,0.3829,0.0593,1.0062,0.6886,0.4680,0.0000,9.1442,0.0365,-6.1415,100.5981,29.3531,1.6246,0.3489,2.8948,2.0026,1.4715
2020-08-03,58355359120.52,0.3837,0.0602,1.0073,0.6895,0.4683,0.0000,9.1635,0.0365,-6.1415,101.1850,29.3732,1.6280,0.3489,2.8948,2.0038,1.4715
2020-07-31,53083761565.9,0.3490,0.0431,1.0073,0.6895,0.4683,0.0000,8.3357,0.0330,-6.1415,101.4826,29.4184,1.4809,0.2122,2.8948,2.0048,1.4715
2020-07-30,53574142735.1,0.3523,0.0479,1.0073,0.6895,0.4683,0.0000,8.4127,0.0347,-6.1415,101.4826,29.4332,1.4946,0.2307,2.8948,2.0051,1.4715
2020-07-29,53819333319.7,0.3539,0.0488,1.0074,0.6895,0.4684,0.0000,8.4512,0.0351,-6.1415,101.7802,29.4932,1.5015,0.2403,2.8948,2.0065,1.4715
2020-07-28,50999641596.8,0.3353,0.0351,1.0076,0.6896,0.4685,0.0000,8.0084,0.0299,-6.1415,102.0778,29.4932,1.4228,0.1459,2.8948,2.0065,1.4715
2020-07-27,49896283966.1,0.3281,0.0299,1.0076,0.6900,0.4694,0.0000,7.8351,0.0286,-6.1415,102.3659,29.5026,1.3920,0.1164,2.8948,2.0069,1.4717
2020-07-24,50141474550.7,0.3297,0.0312,1.0078,0.6900,0.4694,0.0000,7.8736,0.0286,-6.1415,102.6730,29.5026,1.3988,0.1213,2.8948,2.0090,1.4718
2020-07-23,52225594519.8,0.3434,0.0378,1.0107,0.6908,0.4694,0.0000,8.2009,0.0303,-6.1415,103.2682,29.5232,1.4570,0.1757,2.8948,2.0100,1.4723
2020-07-22,53451547442.8,0.3514,0.0444,1.0116,0.6931,0.4694,0.0000,8.3934,0.0321,-6.1415,103.5658,29.5450,1.4912,0.2219,2.8948,2.0102,1.4730
2020-07-21,53451547442.8,0.3514,0.0444,1.0123,0.6940,0.4705,0.0000,8.3934,0.0321,-6.1415,103.8634,29.5450,1.4912,0.2219,2.8948,2.0107,1.4730
2020-07-20,52593380396.7,0.3458,0.0382,1.0126,0.6940,0.4712,0.0000,8.2587,0.0308,-6.1415,104.3863,29.5532,1.4673,0.1933,2.8948,2.0107,1.4730
2020-07-17,49160712212.3,0.3232,0.0268,1.0134,0.6941,0.4721,0.0000,7.7196,0.0277,-6.1415,104.4586,29.5832,1.3715,0.0967,2.8948,2.0113,1.4730
2020-07-16,48425140458.5,0.3184,0.0242,1.0139,0.6944,0.4721,0.0000,7.6041,0.0272,-6.1415,105.0598,29.6132,1.3510,0.0795,2.8948,2.0123,1.4734
2020-07-15,50877046304.5,0.3345,0.0330,1.0155,0.6954,0.4723,0.0000,7.9891,0.0277,-6.1415,105.8174,29.6132,1.4194,0.1393,2.8948,2.0124,1.4735
2020-07-14,51857808642.9,0.3410,0.0356,1.0157,0.6955,0.4723,0.0000,8.1432,0.0286,-6.1415,107.4169,29.6432,1.4467,0.1648,2.8948,2.0124,1.4735
2020-07-13,53083761565.9,0.3490,0.0391,1.0174,0.6955,0.4723,0.0000,8.3357,0.0290,-6.1415,109.4373,29.6521,1.4809,0.2083,2.8948,2.0149,1.4753
2020-07-10,51490022766.0,0.3385,0.0338,1.0175,0.6956,0.4729,0.0000,8.0854,0.0281,-6.1415,109.5215,29.6732,1.4365,0.1551,2.8948,2.0149,1.4753
2020-07-09,53083761565.9,0.3490,0.0387,1.0190,0.6957,0.4737,0.0000,8.3357,0.0286,-6.1415,110.2791,29.7019,1.4809,0.2078,2.8948,2.0157,1.4760
2020-07-08,52470785104.4,0.3450,0.0356,1.0204,0.6970,0.4740,0.0000,8.2394,0.0281,-6.1415,110.6158,29.7033,1.4638,0.1841,2.8948,2.0177,1.4760
2020-07-07,51122236889.1,0.3361,0.0330,1.0209,0.6970,0.4751,0.0000,8.0277,0.0277,-6.1415,110.9526,29.7518,1.4262,0.1463,2.8948,2.0179,1.4761
2020-07-06,53574142735.1,0.3523,0.0409,1.0224,0.6970,0.4751,0.0000,8.4127,0.0277,-6.1415,110.9526,29.7518,1.4946,0.2236,2.8948,2.0191,1.4761
2020-07-03,49160712212.3,0.3232,0.0264,1.0240,0.6970,0.4757,0.0000,7.7196,0.0272,-6.1415,111.2893,29.7633,1.3715,0.0962,2.8948,2.0191,1.4761
2020-07-02,44747281689.5,0.2942,0.0185,1.0240,0.6974,0.4760,0.0000,7.0266,0.0233,-6.1415,111.7102,29.7980,1.2484,0.0286,2.8948,2.0191,1.4765
2020-07-01,43030947597.3,0.2829,0.0136,1.0254,0.6985,0.4766,0.0000,6.7571,0.0167,-6.1415,112.6362,29.8233,1.2005,0.0189,2.8948,2.0191,1.4765
2020-06-30,42540566428.1,0.2797,0.0114,1.0268,0.6988,0.4766,0.0000,6.6801,0.0132,-6.1415,113.7306,29.8515,1.1868,0.0163,2.8948,2.0191,1.4766
2020-06-29,41804994674.3,0.2749,0.0079,1.0279,0.7000,0.4771,0.0000,6.5646,0.0088,-6.1415,113.8148,29.8533,1.1663,0.0105,2.8948,2.0217,1.4766
2020-06-24,42172780551.2,0.2773,0.0101,1.0312,0.7000,0.4780,0.0000,6.6223,0.0114,-6.1415,114.7408,29.9013,1.1765,0.0132,2.8937,2.0222,1.4771
2020-06-23,41927589966.6,0.2757,0.0079,1.0318,0.7023,0.4788,0.0000,6.5838,0.0088,-6.1415,114.8250,29.9433,1.1697,0.0105,2.8937,2.0222,1.4797
2020-06-22,42540566428.1,0.2797,0.0101,1.0318,0.7023,0.4794,0.0000,6.6801,0.0119,-6.1415,115.5826,29.9511,1.1868,0.0149,2.8937,2.0233,1.4797
2020-06-19,43766519351.1,0.2878,0.0140,1.0324,0.7030,0.4794,0.0000,6.8726,0.0189,-6.1415,115.8351,30.0508,1.2210,0.0224,2.8937,2.0247,1.4802
2020-06-18,43153542889.6,0.2837,0.0114,1.0324,0.7034,0.4794,0.0000,6.7763,0.0149,-6.1415,115.9193,30.0508,1.2039,0.0176,2.8948,2.0252,1.4802
2020-06-17,41927589966.6,0.2757,0.0079,1.0343,0.7042,0.4795,0.0000,6.5838,0.0088,-6.1415,116.2982,30.0633,1.1697,0.0105,2.8948,2.0256,1.4805
2020-06-16,42540566428.1,0.2797,0.0097,1.0343,0.7045,0.4804,0.0000,6.6801,0.0114,-6.1415,116.5928,30.0933,1.1868,0.0145,2.8948,2.0256,1.4805
2020-06-15,42050185258.9,0.2765,0.0084,1.0343,0.7045,0.4804,0.0000,6.6031,0.0097,-6.1415,116.9295,30.0933,1.1731,0.0114,2.8948,2.0257,1.4806
2020-06-12,41314613505.1,0.2716,0.0062,1.0343,0.7046,0.4804,0.0000,6.4876,0.0070,-6.1415,117.2663,30.0933,1.1526,0.0088,2.8948,2.0257,1.4806
2020-06-11,42050185258.9,0.2765,0.0079,1.0343,0.7046,0.4804,0.0000,6.6031,0.0092,-6.1415,117.6030,30.1144,1.1731,0.0110,2.8948,2.0257,1.4806
2020-06-10,42540566428.1,0.2797,0.0084,1.0356,0.7060,0.4805,0.0000,6.6801,0.0101,-6.1415,117.6872,30.1233,1.1868,0.0132,2.8948,2.0275,1.4808
2020-06-09,43153542889.6,0.2837,0.0088,1.0356,0.7060,0.4808,0.0000,6.7763,0.0123,-6.1415,117.9397,30.1505,1.2039,0.0150,2.8948,2.0275,1.4809
2020-06-08,42663161720.4,0.2805,0.0084,1.0358,0.7067,0.4808,0.0000,6.6993,0.0106,-6.1415,119.8759,30.1533,1.1902,0.0132,2.8948,2.0275,1.4829
2020-06-05,41682399382.0,0.2741,0.0070,1.0381,0.7074,0.4816,0.0000,6.5453,0.0079,-6.1415,120.2291,30.2409,1.1629,0.0097,2.8948,2.0275,1.4829
2020-06-04,41192018212.8,0.2708,0.0053,1.0395,0.7074,0.4816,0.0000,6.4683,0.0062,-6.1415,120.2291,30.2433,1.1492,0.0079,2.8948,2.0288,1.4837
2020-06-03,41069422920.5,0.2700,0.0044,1.0401,0.7077,0.4820,0.0000,6.4491,0.0053,-6.1415,120.2968,30.2733,1.1458,0.0070,2.8948,2.0296,1.4837
2020-06-02,41559804089.7,0.2733,0.0057,1.0407,0.7080,0.4820,0.0000,6.5261,0.0066,-6.1415,120.3810,30.2733,1.1594,0.0084,2.8948,2.0297,1.4838
2020-06-01,40701637043.6,0.2676,0.0031,1.0408,0.7081,0.4822,0.0000,6.3913,0.0035,-6.1415,120.4652,30.3000,1.1355,0.0053,2.8948,2.0297,1.4850
2020-05-29,38740112366.8,0.2547,0.0004,1.0414,0.7081,0.4823,0.0000,6.0833,0.0004,-6.1415,120.9703,30.3033,1.0808,0.0004,2.8948,2.0310,1.4852
2020-05-28,39107898243.7,0.2571,0.0013,1.0414,0.7090,0.4823,0.0000,6.1411,0.0013,-6.1415,121.2034,30.3333,1.0910,0.0018,2.8948,2.0318,1.4852
2020-05-27,38862707659.1,0.2555,0.0004,1.0433,0.7090,0.4827,0.0000,6.1026,0.0004,-6.1415,121.3070,30.3333,1.0842,0.0004,2.8948,2.0318,1.4853
2020-05-26,39107898243.7,0.2571,0.0009,1.0437,0.7092,0.4831,0.0000,6.1411,0.0009,-6.1415,121.3983,30.3498,1.0910,0.0013,2.8948,2.0318,1.4861
2020-05-25,38862707659.1,0.2555,0.0004,1.0449,0.7104,0.4836,0.0000,6.1026,0.0004,-6.1415,121.5932,30.3498,1.0842,0.0004,2.8948,2.0332,1.4865
2020-05-22,38494921782.2,0.2531,0.0000,1.0458,0.7105,0.4836,0.0000,6.0448,0.0000,-6.1415,121.9805,30.3498,1.0739,0.0000,2.8948,2.0337,1.4872
2020-05-21,39966065289.8,0.2628,0.0000,1.0459,0.7109,0.4836,0.0000,6.2758,0.0000,-6.1415,122.1778,30.3674,1.1150,0.0013,2.8948,2.0337,1.4872
2020-05-20,40824232335.9,0.2684,0.0004,1.0462,0.7109,0.4840,0.0000,6.4106,0.0009,-6.1415,122.9572,30.3933,1.1389,0.0031,2.8948,2.0353,1.4872
2020-05-19,41192018212.8,0.2708,0.0009,1.0462,0.7109,0.4849,0.0000,6.4683,0.0018,-6.1415,123.3469,30.4233,1.1492,0.0035,2.8948,2.0359,1.4873
2020-05-18,40701637043.6,0.2676,0.0000,1.0491,0.7120,0.4849,0.0000,6.3913,0.0004,-6.1415,123.9315,30.4233,1.1355,0.0022,2.8948,2.0365,1.4873
2020-05-15,41314613505.1,0.2716,0.0004,1.0494,0.7126,0.4851,0.0000,6.4876,0.0013,-6.1415,124.1692,30.4495,1.1526,0.0031,2.8948,2.0376,1.4873
2020-05-14,41069422920.5,0.2700,0.0000,1.0497,0.7130,0.4851,0.0000,6.4491,0.0009,-6.1415,124.3212,30.4495,1.1458,0.0026,2.8948,2.0416,1.4875
2020-05-13,41927589966.6,0.2757,0.0000,1.0508,0.7137,0.4865,0.0000,6.5838,0.0009,-6.1415,124.5059,30.4833,1.1697,0.0026,2.8948,2.0423,1.4885
2020-05-12,42417971135.8,0.2789,0.0000,1.0508,0.7138,0.4866,0.0000,6.6608,0.0013,-6.1415,124.5161,30.4833,1.1834,0.0044,2.8948,2.0423,1.4894
2020-05-11,43398733474.2,0.2853,0.0004,1.0520,0.7149,0.4868,0.0000,6.8148,0.0048,-6.1415,124.5901,30.4939,1.2107,0.0079,2.8948,2.0441,1.4894
2020-05-08,43766519351.1,0.2878,0.0013,1.0525,0.7149,0.4868,0.0000,6.8726,0.0062,-6.1415,124.7109,30.5491,1.2210,0.0097,2.8948,2.0451,1.4897
2020-05-07,43276138181.9,0.2845,0.0000,1.0525,0.7157,0.4868,0.0000,6.7956,0.0040,-6.1415,125.1007,30.5491,1.2073,0.0066,2.8948,2.0456,1.4897
2020-05-06,43643924058.8,0.2870,0.0004,1.0529,0.7161,0.4868,0.0000,6.8533,0.0048,-6.1415,125.4904,30.6634,1.2176,0.0079,2.8948,2.0465,1.4912
2020-04-30,44134305228.0,0.2902,0.0009,1.0542,0.7164,0.4871,0.0000,6.9303,0.0057,-6.1415,125.9371,30.6634,1.2313,0.0092,2.8948,2.0465,1.4921
2020-04-29,43521328766.5,0.2881,0.0004,1.0542,0.7165,0.4877,0.0000,6.4342,0.0004,-6.1415,126.0750,30.6987,1.2308,0.0088,2.8948,2.0472,1.4921
2020-04-28,43153542889.6,0.2857,0.0000,1.0549,0.7195,0.4880,0.0000,6.3798,0.0000,-6.1415,127.6339,30.7485,1.2204,0.0083,2.8948,2.0472,1.4921
2020-04-27,44624686397.2,0.2954,0.0000,1.0574,0.7207,0.4880,0.0000,6.5973,0.0000,-6.1415,127.8287,30.7810,1.2620,0.0167,2.8948,2.0486,1.4938
2020-04-24,45360258151.0,0.3003,0.0009,1.0582,0.7207,0.4880,0.0000,6.7060,0.0009,-6.1415,128.4133,30.8134,1.2828,0.0242,2.8948,2.0486,1.4938
2020-04-23,46463615781.7,0.3076,0.0031,1.0587,0.7207,0.4882,0.0000,6.8691,0.0031,-6.1415,128.6082,30.8434,1.3140,0.0360,2.8948,2.0494,1.4943
2020-04-22,45605448735.6,0.3019,0.0009,1.0587,0.7207,0.4883,0.0000,6.7423,0.0009,-6.1415,128.7993,30.8734,1.2898,0.0277,2.8948,2.0496,1.4943
2020-04-21,46095829904.8,0.3052,0.0018,1.0592,0.7207,0.4883,0.0000,6.8148,0.0018,-6.1415,128.8030,30.8735,1.3036,0.0321,2.8948,2.0504,1.4943
2020-04-20,45728044027.9,0.3027,0.0009,1.0596,0.7209,0.4883,0.0000,6.7604,0.0009,-6.1415,128.9979,30.8735,1.2932,0.0290,2.8948,2.0512,1.4944
2020-04-17,45237662858.7,0.2995,0.0004,1.0609,0.7209,0.4894,0.0000,6.6879,0.0004,-6.1415,128.9979,30.8980,1.2794,0.0215,2.8948,2.0528,1.4944
2020-04-16,45115067566.4,0.2987,0.0000,1.0609,0.7218,0.4895,0.0000,6.6698,0.0000,-6.1415,128.9979,30.9034,1.2759,0.0202,2.8948,2.0548,1.4945
2020-04-15,45850639320.2,0.3035,0.0000,1.0609,0.7230,0.4898,0.0000,6.7785,0.0000,-6.1415,129.1927,30.9478,1.2967,0.0299,2.8958,2.0550,1.4945
2020-04-14,46586211074.0,0.3084,0.0004,1.0613,0.7230,0.4898,0.0000,6.8873,0.0004,-6.1415,129.5825,30.9928,1.3175,0.0343,2.8964,2.0559,1.4945
2020-04-13,46218425197.1,0.3060,0.0000,1.0625,0.7239,0.4904,0.0000,6.8329,0.0000,-6.1415,129.7773,31.0475,1.3071,0.0312,2.8966,2.0575,1.4957
2020-04-10,47566973412.4,0.3149,0.0000,1.0636,0.7241,0.4908,0.0000,7.0323,0.0000,-6.1415,129.7773,31.0534,1.3452,0.0514,2.8966,2.0588,1.4958
