date,市值(元),PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率
2024-01-04,58804463146.8,2.7567,0.0100,11.3712,7.8522,4.8608,4.3040,0.0166,11.2212,7.0425,5.8189,13.7140,0.0216,52.9843,42.4954,26.6979,0.0069
2024-01-03,58476692604.9,2.7413,0.0071,11.3753,7.8531,4.8617,4.2800,0.0141,11.2212,7.0438,5.8190,13.6375,0.0195,52.9843,42.5190,26.7288,0.0069
2024-01-02,58848975195.7,2.7588,0.0095,11.3783,7.8585,4.8623,4.3073,0.0162,11.2212,7.0465,5.8192,13.7244,0.0212,52.9843,42.5343,26.7708,0.0069
2023-12-29,58998697542.0,2.7658,0.0100,11.3897,7.8602,4.8654,4.3182,0.0170,11.2212,7.0527,5.8193,13.7593,0.0212,52.9843,42.5267,26.8071,0.0069
2023-12-28,59423585281.5,2.7857,0.0120,11.3897,7.8611,4.8684,4.3493,0.0187,11.2212,7.0533,5.8199,13.8584,0.0220,52.9843,42.5343,26.8203,0.0068
2023-12-27,57513613728.7,2.6962,0.0046,11.3911,7.8622,4.8688,4.2095,0.0058,11.2212,7.0533,5.8231,13.4129,0.0145,52.9843,42.5343,26.8575,0.0070
2023-12-26,57440775830.5,2.6928,0.0041,11.4001,7.8686,4.8693,4.2042,0.0054,11.2212,7.0533,5.8237,13.3959,0.0137,52.9843,42.5343,26.8880,0.0070
2023-12-25,58169154812.5,2.7269,0.0058,11.4093,7.8690,4.8717,4.2575,0.0104,11.2212,7.0533,5.8240,13.5658,0.0178,52.9843,42.5343,26.9357,0.0070
2023-12-22,56975422592.0,2.6710,0.0025,11.4515,7.8858,4.8722,4.1702,0.0033,11.2212,7.0527,5.8245,13.2874,0.0100,52.9843,42.5267,26.9563,0.0071
2023-12-21,56926863993.2,2.6687,0.0017,11.4515,7.8902,4.8736,4.1666,0.0025,11.2212,7.0533,5.8256,13.2761,0.0087,52.9843,42.5343,26.9645,0.0071
2023-12-20,56117554013.2,2.6308,0.0000,11.4524,7.8950,4.8741,4.1074,0.0008,11.2212,7.0533,5.8282,13.0874,0.0037,52.9843,42.5343,27.0274,0.0072
2023-12-19,56943050192.8,2.6694,0.0012,11.4732,7.9035,4.8751,4.1678,0.0021,11.2212,7.0533,5.8333,13.2799,0.0083,52.9843,42.5343,27.0654,0.0071
2023-12-18,57311286233.7,2.6867,0.0021,11.4817,7.9054,4.8754,4.1947,0.0029,11.2212,7.0533,5.8350,13.3657,0.0108,52.9843,42.5343,27.1281,0.0071
2023-12-15,57278913834.5,2.6852,0.0017,11.5110,7.9233,4.8767,4.1924,0.0025,11.2212,7.0527,5.8391,13.3582,0.0104,52.9843,42.5267,27.1333,0.0071
2023-12-14,58011339366.4,2.7195,0.0025,11.5110,7.9243,4.8771,4.2460,0.0071,11.2212,7.0533,5.8397,13.5290,0.0145,52.9843,42.5343,27.1386,0.0070
2023-12-13,58581902902.3,2.7463,0.0033,11.5119,7.9299,4.8846,4.2877,0.0104,11.2212,7.0533,5.8427,13.6621,0.0154,52.9843,42.5343,27.1645,0.0069
2023-12-12,59880845420.2,2.8072,0.0104,11.5425,7.9314,4.8855,4.3828,0.0158,11.2212,7.0533,5.8427,13.9650,0.0174,52.9843,42.5343,27.1700,0.0068
2023-12-11,60734667449.1,2.8472,0.0149,11.5650,7.9325,4.8861,4.4453,0.0199,11.2212,7.0533,5.8482,14.1641,0.0178,52.9843,42.5343,27.1710,0.0067
2023-12-08,61248579286.4,2.8713,0.0170,11.5869,7.9403,4.8865,4.4829,0.0249,11.2212,7.0527,5.8491,14.2840,0.0207,52.9843,42.5267,27.1857,0.0066
2023-12-07,60852017396.2,2.8527,0.0149,11.5869,7.9472,4.8870,4.4539,0.0216,11.2212,7.0533,5.8496,14.1915,0.0178,52.9843,42.5343,27.1981,0.0066
2023-12-06,61798910072.8,2.8971,0.0187,11.6176,7.9506,4.8899,4.5232,0.0270,11.2212,7.0533,5.8499,14.4123,0.0241,52.9843,42.5343,27.2394,0.0065
2023-12-05,61843422121.7,2.8992,0.0187,11.6198,7.9554,4.8903,4.5265,0.0270,11.2212,7.0533,5.8505,14.4227,0.0241,52.9843,42.5343,27.3508,0.0065
2023-12-04,62284496060.8,2.9199,0.0195,11.6441,7.9576,4.8933,4.5587,0.0286,11.2212,7.0618,5.8505,14.5256,0.0270,52.9843,42.5343,27.3508,0.0065
2023-12-01,64295631361.1,3.0141,0.0311,11.7438,7.9663,4.8955,4.7059,0.0452,11.2212,7.0575,5.8517,14.9946,0.0390,52.9843,42.5267,27.4210,0.0063
2023-11-30,65104941341.1,3.0521,0.0340,11.7438,7.9722,4.8965,4.7652,0.0510,11.2212,7.0618,5.8556,15.1833,0.0448,52.9843,42.5343,27.4835,0.0062
2023-11-29,65671458327.1,3.0786,0.0361,11.7519,7.9728,4.8974,4.8066,0.0535,11.2212,7.0640,5.8568,15.3155,0.0502,52.9843,42.5517,27.5633,0.0062
2023-11-28,66233928763.2,3.1050,0.0378,11.7611,7.9751,4.8993,4.8478,0.0556,11.2212,7.0640,5.8592,15.4466,0.0515,52.9843,42.5517,27.6765,0.0061
2023-11-27,62312821910.1,2.9212,0.0195,11.8006,7.9816,4.9018,4.5608,0.0286,11.2212,7.0640,5.8622,14.5322,0.0270,52.9843,42.5517,27.7328,0.0065
2023-11-24,63874790171.5,2.9944,0.0274,11.8295,7.9824,4.9026,4.6751,0.0402,11.2212,7.0629,5.8630,14.8964,0.0348,52.9843,42.5430,27.7929,0.0063
2023-11-23,63340645584.7,2.9694,0.0224,11.8295,7.9831,4.9040,4.6360,0.0336,11.2212,7.0640,5.8643,14.7719,0.0311,52.9843,42.5517,27.8483,0.0064
2023-11-22,64036652167.5,3.0020,0.0278,11.8430,7.9886,4.9063,4.6870,0.0411,11.2212,7.0640,5.8684,14.9342,0.0353,52.9843,42.5517,27.8576,0.0063
2023-11-21,65380106734.3,3.0650,0.0336,11.8608,7.9899,4.9073,4.7853,0.0502,11.2212,7.0640,5.8687,15.2475,0.0456,52.9843,42.5517,27.8589,0.0062
2023-11-20,65282989536.7,3.0604,0.0324,11.8885,7.9935,4.9080,4.7782,0.0498,11.2212,7.0640,5.8705,15.2249,0.0444,52.9843,42.5517,27.9193,0.0062
2023-11-17,64004279768.3,3.0005,0.0274,11.8929,7.9935,4.9089,4.6846,0.0406,11.2212,7.0629,5.8753,14.9266,0.0344,52.9843,42.5430,27.9234,0.0063
2023-11-16,64133769365.1,3.0065,0.0274,11.8929,7.9935,4.9094,4.6941,0.0411,11.2212,7.0640,5.8781,14.9568,0.0353,52.9843,42.5517,27.9432,0.0063
2023-11-15,64400841658.5,3.0191,0.0295,11.8990,8.0017,4.9118,4.7136,0.0432,11.2212,7.0640,5.8785,15.0191,0.0369,52.9843,42.5517,27.9845,0.0063
2023-11-14,63733160925.0,2.9878,0.0257,11.9070,8.0017,4.9121,4.6648,0.0382,11.2212,7.0640,5.8788,14.8634,0.0336,52.9843,42.5517,27.9845,0.0063
2023-11-13,63652229927.0,2.9840,0.0241,11.9457,8.0034,4.9125,4.6588,0.0373,11.2212,7.0640,5.8792,14.8445,0.0324,52.9843,42.5517,28.0088,0.0064
2023-11-10,64918800045.7,3.0433,0.0290,11.9630,8.0069,4.9181,4.7515,0.0452,11.2212,7.0629,5.8794,15.1399,0.0398,52.9843,42.5430,28.0236,0.0062
2023-11-09,63490367931.0,2.9764,0.0232,11.9630,8.0091,4.9206,4.6470,0.0357,11.2212,7.0640,5.8810,14.8068,0.0320,52.9843,42.5517,28.0552,0.0064
2023-11-08,63364924884.1,2.9705,0.0224,11.9630,8.0111,4.9208,4.6378,0.0340,11.2212,7.0640,5.8873,14.7775,0.0311,52.9843,42.5517,28.0953,0.0064
2023-11-07,61912213470.0,2.9024,0.0187,11.9630,8.0138,4.9254,4.5315,0.0270,11.2212,7.0640,5.8875,14.4387,0.0249,52.9843,42.5517,28.1827,0.0065
2023-11-06,61499465380.2,2.8831,0.0174,11.9630,8.0150,4.9261,4.5013,0.0261,11.2212,7.0640,5.8890,14.3425,0.0224,52.9843,42.5517,28.2129,0.0066
2023-11-03,61163601738.5,2.8673,0.0162,11.9630,8.0181,4.9275,4.4767,0.0232,11.2212,7.0629,5.8897,14.2642,0.0195,52.9843,42.5430,28.2227,0.0066
2023-11-02,61458999881.2,2.8812,0.0166,11.9630,8.0193,4.9313,4.4983,0.0253,11.2212,7.0640,5.8910,14.3331,0.0212,52.9843,42.5517,28.2321,0.0066
2023-11-01,63255668036.8,2.9654,0.0195,11.9642,8.0199,4.9326,4.6298,0.0315,11.2212,7.0640,5.8920,14.7521,0.0286,52.9843,42.5517,28.2409,0.0064
2023-10-31,62972409543.8,2.9521,0.0187,11.9642,8.0244,4.9326,4.6091,0.0290,11.2212,7.0640,5.8923,14.6860,0.0274,52.9843,42.5517,28.2616,0.0064
2023-10-30,62563708003.9,2.9329,0.0178,11.9642,8.0321,4.9443,4.5792,0.0278,11.2212,7.0640,5.8964,14.5907,0.0257,52.9843,42.5517,28.3021,0.0065
2023-10-27,60957227693.6,2.8576,0.0153,11.9642,8.0345,4.9448,4.4616,0.0220,11.2212,7.0629,5.8965,14.2160,0.0182,52.9843,42.5430,28.3058,0.0066
2023-10-26,57825198071.0,2.7108,0.0021,11.9642,8.0365,4.9469,4.2324,0.0054,11.2212,7.0640,5.8974,13.4856,0.0129,52.9843,42.5517,28.3087,0.0070
2023-10-25,57023981190.8,2.6732,0.0012,11.9642,8.0380,4.9499,4.1737,0.0021,11.2212,7.0640,5.8991,13.2987,0.0087,52.9843,42.5517,28.3122,0.0071
2023-10-24,56651698600.0,2.6558,0.0004,11.9642,8.0427,4.9525,4.1465,0.0012,11.2212,7.0640,5.9008,13.2119,0.0058,52.9843,42.5517,28.3124,0.0071
2023-10-23,52860081343.7,2.6617,0.0004,11.9642,8.0465,4.9528,4.0775,0.0004,11.2212,7.0640,5.9029,12.6441,0.0004,52.9843,42.5517,28.3522,0.0077
2023-10-20,52479705653.1,2.6426,0.0000,11.9666,8.0564,4.9538,4.0481,0.0000,11.2212,7.0629,5.9035,12.5531,0.0000,52.9843,42.5430,28.3642,0.0077
2023-10-19,53734136122.1,2.7058,0.0000,11.9666,8.0569,4.9543,4.1449,0.0000,11.2212,7.0640,5.9060,12.8532,0.0000,52.9843,42.5517,28.3772,0.0075
2023-10-18,54705308098.1,2.7547,0.0021,11.9666,8.0580,4.9547,4.2198,0.0021,11.2212,7.0640,5.9073,13.0855,0.0021,52.9843,42.5517,28.4060,0.0074
2023-10-17,56299648758.7,2.8349,0.0104,11.9670,8.0649,4.9556,4.3428,0.0108,11.2212,7.0640,5.9080,13.4668,0.0100,52.9843,42.5517,28.4649,0.0072
2023-10-16,57663336075.0,2.9036,0.0137,11.9725,8.0671,4.9563,4.4480,0.0166,11.2212,7.0640,5.9113,13.7930,0.0137,52.9843,42.5517,28.4965,0.0070
2023-10-13,57270820734.7,2.8838,0.0129,11.9962,8.0676,4.9573,4.4177,0.0141,11.2212,7.0629,5.9115,13.6991,0.0124,52.9843,42.5430,28.5024,0.0071
2023-10-12,57295100034.1,2.8851,0.0129,11.9962,8.0677,4.9573,4.4196,0.0141,11.2212,7.0640,5.9123,13.7049,0.0124,52.9843,42.5517,28.5167,0.0071
2023-10-11,57181796636.9,2.8794,0.0124,11.9974,8.0685,4.9594,4.4108,0.0129,11.2212,7.0682,5.9172,13.6778,0.0120,52.9843,42.5517,28.5485,0.0071
2023-10-10,55955692017.2,2.8176,0.0083,12.0241,8.0711,4.9663,4.3163,0.0091,11.2212,7.0718,5.9194,13.3846,0.0083,52.9843,42.5517,28.5696,0.0072
2023-10-09,56497929703.8,2.8449,0.0108,12.0250,8.0715,4.9674,4.3581,0.0112,11.2212,7.0722,5.9201,13.5143,0.0104,52.9843,42.5517,28.6157,0.0072
2023-09-28,56247043610.0,2.8323,0.0091,12.0741,8.0721,4.9694,4.3387,0.0100,11.2212,7.0744,5.9204,13.4543,0.0091,52.9843,42.5430,28.6182,0.0072
2023-09-27,55672433524.2,2.8034,0.0071,12.1052,8.0735,4.9714,4.2944,0.0079,11.2212,7.0764,5.9259,13.3168,0.0071,52.9843,42.5430,28.8453,0.0073
2023-09-26,55312290583.1,2.7852,0.0041,12.1170,8.0775,4.9718,4.2666,0.0046,11.2212,7.0777,5.9267,13.2307,0.0041,52.9843,42.5430,28.8505,0.0073
2023-09-25,55449873279.7,2.7921,0.0054,12.1213,8.0831,4.9724,4.2772,0.0062,11.2212,7.0788,5.9327,13.2636,0.0054,52.9843,42.5430,28.8598,0.0073
2023-09-22,55024985540.2,2.7708,0.0033,12.1549,8.0896,4.9728,4.2445,0.0037,11.2212,7.0805,5.9347,13.1619,0.0033,52.9843,42.5343,28.8607,0.0074
2023-09-21,54009301515.3,2.7196,0.0000,12.1549,8.0911,4.9752,4.1661,0.0000,11.2212,7.0815,5.9357,12.9190,0.0000,52.9843,42.5430,28.8628,0.0075
2023-09-20,54681028798.7,2.7534,0.0008,12.1549,8.0927,4.9757,4.2179,0.0008,11.2212,7.0825,5.9361,13.0797,0.0008,52.9843,42.5517,28.8834,0.0074
2023-09-19,54818611495.3,2.7604,0.0012,12.1549,8.0961,4.9814,4.2286,0.0017,11.2212,7.0832,5.9397,13.1126,0.0012,52.9843,42.5521,28.9514,0.0074
2023-09-18,55049264839.6,2.7720,0.0021,12.1621,8.1006,4.9820,4.2463,0.0025,11.2212,7.0843,5.9408,13.1677,0.0021,52.9843,42.5521,28.9657,0.0074
2023-09-15,54628423650.0,2.7508,0.0004,12.1928,8.1030,4.9827,4.2139,0.0004,11.2212,7.0864,5.9408,13.0671,0.0004,52.9843,42.5517,28.9832,0.0074
2023-09-14,54502980603.1,2.7445,0.0000,12.1928,8.1067,4.9833,4.2042,0.0000,11.2212,7.0871,5.9414,13.0371,0.0000,52.9843,42.5521,28.9996,0.0074
2023-09-13,54697214998.3,2.7542,0.0000,12.1976,8.1111,4.9838,4.2192,0.0000,11.2212,7.0906,5.9417,13.0835,0.0000,52.9843,42.5521,29.0000,0.0074
2023-09-12,55405361230.8,2.7899,0.0012,12.1999,8.1119,4.9847,4.2738,0.0021,11.2212,7.0939,5.9451,13.2529,0.0012,52.9843,42.5521,29.0254,0.0073
2023-09-11,55344662982.3,2.7868,0.0008,12.1999,8.1132,4.9891,4.2691,0.0012,11.2212,7.0943,5.9460,13.2384,0.0008,52.9843,42.5521,29.0632,0.0073
2023-09-08,55016892440.4,2.7703,0.0004,12.2285,8.1149,4.9895,4.2438,0.0008,11.2212,7.1006,5.9464,13.1600,0.0004,52.9843,42.5517,29.1133,0.0074
2023-09-07,54992613141.0,2.7691,0.0000,12.2285,8.1162,4.9906,4.2420,0.0004,11.2212,7.1009,5.9466,13.1542,0.0000,52.9843,42.5521,29.1169,0.0074
2023-09-06,55899040318.6,2.8148,0.0017,12.2331,8.1181,4.9965,4.3119,0.0025,11.2212,7.1026,5.9484,13.3710,0.0017,52.9843,42.5551,29.1210,0.0072
2023-09-05,56453417654.9,2.8427,0.0029,12.2366,8.1191,4.9978,4.3547,0.0033,11.2212,7.1046,5.9549,13.5036,0.0025,52.9843,42.5719,29.1457,0.0072
2023-09-04,56659791699.8,2.8531,0.0033,12.2452,8.1228,4.9996,4.3706,0.0037,11.2212,7.1053,5.9597,13.5530,0.0029,52.9843,42.5872,29.1560,0.0071
2023-09-01,55773597271.7,2.8084,0.0012,12.2761,8.1339,5.0047,4.3022,0.0021,11.2212,7.1054,5.9597,13.3410,0.0012,52.9843,42.5922,29.2023,0.0073
2023-08-31,55640061125.0,2.8017,0.0008,12.2761,8.1359,5.0089,4.2919,0.0017,11.2212,7.1088,5.9604,13.3091,0.0008,52.9843,42.5950,29.2209,0.0073
2023-08-30,56186345361.5,2.8292,0.0012,12.2767,8.1394,5.0104,4.3341,0.0021,11.2212,7.1131,5.9606,13.4397,0.0012,52.9843,42.5950,29.2643,0.0072
2023-08-29,56024483365.5,2.8211,0.0008,12.2937,8.1452,5.0129,4.3216,0.0017,11.2212,7.1156,5.9615,13.4010,0.0008,52.9843,42.5950,29.2713,0.0072
2023-08-28,55522711177.9,2.7958,0.0004,12.2947,8.1517,5.0143,4.2829,0.0012,11.2212,7.1172,5.9657,13.2810,0.0004,52.9843,42.5950,29.2864,0.0073
2023-08-25,55437733630.0,2.7915,0.0000,12.3109,8.1543,5.0163,4.2763,0.0008,11.2212,7.1174,5.9664,13.2607,0.0000,52.9843,42.5922,29.3417,0.0073
2023-08-24,56481743504.2,2.8441,0.0004,12.3109,8.1562,5.0176,4.3568,0.0008,11.2212,7.1183,5.9682,13.5104,0.0000,52.9843,42.5950,29.3709,0.0072
2023-08-23,52499938402.6,2.8338,0.0000,12.3148,8.1589,5.0179,4.2236,0.0000,11.2212,7.1196,5.9737,13.6050,0.0000,52.9843,42.5950,29.4102,0.0077
2023-08-22,53102874337.7,2.8663,0.0000,12.3196,8.1598,5.0208,4.2721,0.0000,11.2212,7.1220,5.9771,13.7613,0.0000,52.9843,42.5950,29.4205,0.0076
2023-08-21,55097823438.4,2.9740,0.0017,12.3314,8.1621,5.0210,4.4326,0.0021,11.2212,7.1244,5.9779,14.2782,0.0017,52.9843,42.5950,29.4515,0.0073
2023-08-18,55769550721.8,3.0102,0.0054,12.3527,8.1714,5.0217,4.4866,0.0058,11.2212,7.1255,5.9824,14.4523,0.0054,52.9843,42.6014,29.4549,0.0073
2023-08-17,56975422592.0,3.0753,0.0083,12.3527,8.1785,5.0228,4.5837,0.0091,11.2212,7.1261,5.9834,14.7648,0.0091,52.9843,42.6050,29.5009,0.0071
2023-08-16,55308244033.2,2.9853,0.0025,12.3634,8.1838,5.0235,4.4495,0.0029,11.2212,7.1309,5.9840,14.3328,0.0025,52.9843,42.6106,29.5186,0.0073
2023-08-15,55518664628.0,2.9967,0.0037,12.3776,8.1859,5.0237,4.4665,0.0042,11.2212,7.1315,5.9873,14.3873,0.0037,52.9843,42.6228,29.5321,0.0073
2023-08-14,55899040318.6,3.0172,0.0046,12.4119,8.1881,5.0249,4.4971,0.0050,11.2212,7.1389,5.9965,14.4859,0.0046,52.9843,42.6236,29.5563,0.0072
2023-08-11,55470106029.2,2.9941,0.0033,12.4131,8.1988,5.0264,4.4626,0.0037,11.2212,7.1393,5.9974,14.3747,0.0033,52.9843,42.6301,29.5830,0.0073
2023-08-10,56538395202.8,3.0517,0.0054,12.4131,8.2040,5.0281,4.5485,0.0058,11.2212,7.1397,5.9974,14.6516,0.0062,52.9843,42.6356,29.6042,0.0072
2023-08-09,56514115903.4,3.0504,0.0050,12.4463,8.2099,5.0300,4.5465,0.0054,11.2212,7.1397,5.9996,14.6453,0.0058,52.9843,42.6366,29.6108,0.0072
2023-08-08,55712899023.2,3.0072,0.0033,12.4487,8.2123,5.0310,4.4821,0.0037,11.2212,7.1428,6.0004,14.4376,0.0033,52.9843,42.6648,29.6407,0.0073
2023-08-07,55975924766.7,3.0214,0.0042,12.4593,8.2139,5.0310,4.5033,0.0046,11.2212,7.1438,6.0010,14.5058,0.0042,52.9843,42.6668,29.6497,0.0072
2023-08-04,58452413305.5,3.1551,0.0120,12.4901,8.2161,5.0336,4.7025,0.0154,11.2212,7.1441,6.0046,15.1476,0.0137,52.9843,42.6820,29.7087,0.0069
2023-08-03,58339109908.3,3.1489,0.0108,12.4901,8.2169,5.0351,4.6934,0.0137,11.2212,7.1441,6.0074,15.1182,0.0125,52.9843,42.6945,29.7199,0.0069
2023-08-02,58063944515.1,3.1341,0.0096,12.5055,8.2178,5.0370,4.6712,0.0125,11.2212,7.1453,6.0079,15.0469,0.0108,52.9843,42.7024,29.7234,0.0070
2023-08-01,58824695896.3,3.1752,0.0125,12.5103,8.2237,5.0386,4.7324,0.0162,11.2212,7.1457,6.0099,15.2440,0.0150,52.9843,42.7024,29.7343,0.0069
2023-07-31,60783226047.9,3.2809,0.0145,12.5105,8.2244,5.0389,4.8900,0.0245,11.2212,7.1488,6.0106,15.7516,0.0216,52.9843,42.7024,29.7402,0.0067
2023-07-28,62515149405.1,3.3743,0.0145,12.5209,8.2265,5.0435,5.0293,0.0282,11.2212,7.1504,6.0113,16.2004,0.0295,52.9843,42.6985,29.7435,0.0065
2023-07-27,60370477958.1,3.2586,0.0141,12.5209,8.2277,5.0458,4.8568,0.0233,11.2212,7.1511,6.0194,15.6446,0.0199,52.9843,42.7024,29.7647,0.0067
2023-07-26,60010335017.0,3.2391,0.0137,12.5210,8.2314,5.0491,4.8278,0.0220,11.2212,7.1521,6.0194,15.5513,0.0195,52.9843,42.7024,29.8160,0.0067
2023-07-25,59087721639.8,3.1893,0.0133,12.5289,8.2330,5.0496,4.7536,0.0187,11.2212,7.1531,6.0226,15.3122,0.0166,52.9843,42.7024,29.8361,0.0068
2023-07-24,57978966967.2,3.1295,0.0087,12.5349,8.2343,5.0511,4.6644,0.0112,11.2212,7.1548,6.0300,15.0249,0.0100,52.9843,42.7024,29.8613,0.0070
2023-07-21,58157015162.8,3.1391,0.0091,12.5888,8.2377,5.0548,4.6787,0.0120,11.2212,7.1553,6.0325,15.0710,0.0104,52.9843,42.6985,29.8677,0.0070
2023-07-20,57691661924.3,3.1140,0.0071,12.5888,8.2391,5.0570,4.6413,0.0087,11.2212,7.1556,6.0331,14.9504,0.0079,52.9843,42.7024,29.8728,0.0070
2023-07-19,58205573761.6,3.1417,0.0087,12.5926,8.2404,5.0592,4.6826,0.0116,11.2212,7.1556,6.0345,15.0836,0.0100,52.9843,42.7024,29.8795,0.0070
2023-07-18,57857570470.2,3.1229,0.0075,12.5976,8.2416,5.0596,4.6546,0.0100,11.2212,7.1557,6.0352,14.9934,0.0087,52.9843,42.7024,29.8886,0.0070
2023-07-17,57776639472.2,3.1186,0.0071,12.6003,8.2470,5.0648,4.6481,0.0096,11.2212,7.1561,6.0358,14.9724,0.0079,52.9843,42.7024,29.9063,0.0070
2023-07-14,58594042552.0,3.1627,0.0091,12.6145,8.2537,5.0653,4.7139,0.0125,11.2212,7.1596,6.0365,15.1843,0.0108,52.9843,42.6985,29.9195,0.0069
2023-07-13,59083675089.9,3.1891,0.0100,12.6145,8.2539,5.0658,4.7533,0.0145,11.2212,7.1625,6.0375,15.3111,0.0133,52.9843,42.7024,29.9520,0.0068
2023-07-12,57865663570.0,3.1234,0.0071,12.6202,8.2559,5.0658,4.6553,0.0096,11.2212,7.1632,6.0405,14.9955,0.0083,52.9843,42.7024,30.0137,0.0070
2023-07-11,58569763252.6,3.1614,0.0083,12.6366,8.2569,5.0703,4.7119,0.0116,11.2212,7.1645,6.0423,15.1780,0.0100,52.9843,42.7071,30.0272,0.0069
2023-07-10,58703299399.3,3.1686,0.0083,12.6370,8.2586,5.0715,4.7227,0.0120,11.2212,7.1645,6.0424,15.2126,0.0104,52.9843,42.7395,30.0429,0.0069
2023-07-07,57343658632.9,3.0952,0.0054,12.6600,8.2642,5.0718,4.6133,0.0066,11.2212,7.1672,6.0456,14.8602,0.0062,52.9843,42.7545,30.0460,0.0071
2023-07-06,57428636180.8,3.0998,0.0058,12.6600,8.2664,5.0726,4.6201,0.0075,11.2212,7.1674,6.0501,14.8823,0.0066,52.9843,42.7564,30.0653,0.0070
2023-07-05,58351249558.0,3.1496,0.0066,12.6737,8.2704,5.0729,4.6943,0.0096,11.2212,7.1680,6.0536,15.1213,0.0083,52.9843,42.7564,30.0748,0.0069
2023-07-04,58399808156.8,3.1522,0.0066,12.6775,8.2711,5.0729,4.6983,0.0100,11.2212,7.1688,6.0537,15.1339,0.0083,52.9843,42.7564,30.1514,0.0069
2023-07-03,57626917125.9,3.1105,0.0058,12.6785,8.2722,5.0748,4.6361,0.0075,11.2212,7.1719,6.0552,14.9336,0.0066,52.9843,42.7564,30.1599,0.0070
2023-06-30,55154475137.0,2.9770,0.0017,12.7028,8.2724,5.0782,4.4372,0.0021,11.2212,7.1738,6.0557,14.2929,0.0017,52.9843,42.7545,30.2097,0.0073
2023-06-29,54956194191.9,2.9663,0.0012,12.7028,8.2725,5.0788,4.4212,0.0017,11.2212,7.1742,6.0614,14.2415,0.0012,52.9843,42.7564,30.2151,0.0074
2023-06-28,54952147642.0,2.9661,0.0008,12.7112,8.2745,5.0796,4.4209,0.0012,11.2212,7.1742,6.0673,14.2405,0.0008,52.9843,42.7564,30.2657,0.0074
2023-06-27,55712899023.2,3.0072,0.0021,12.7306,8.2766,5.0811,4.4821,0.0025,11.2212,7.1747,6.0680,14.4376,0.0021,52.9843,42.7564,30.3217,0.0073
2023-06-26,55320383682.9,2.9860,0.0012,12.7440,8.2769,5.0822,4.4505,0.0017,11.2212,7.1747,6.0692,14.3359,0.0012,52.9843,42.7564,30.3633,0.0073
2023-06-21,55903086868.5,3.0175,0.0017,12.7440,8.2789,5.0872,4.4974,0.0021,11.2212,7.1742,6.0704,14.4869,0.0017,52.9843,42.7527,30.3700,0.0072
2023-06-20,56752862347.5,3.0633,0.0017,12.7440,8.2917,5.0874,4.5658,0.0025,11.2212,7.1742,6.0718,14.7071,0.0025,52.9843,42.7527,30.4563,0.0071
2023-06-19,56769048547.1,3.0642,0.0017,12.7440,8.2957,5.0936,4.5671,0.0025,11.2212,7.1742,6.0721,14.7113,0.0025,52.9843,42.7527,30.4820,0.0071
2023-06-16,57995153166.8,3.1304,0.0025,12.7568,8.3128,5.0936,4.6657,0.0050,11.2212,7.1738,6.0731,15.0291,0.0037,52.9843,42.7461,30.4985,0.0070
2023-06-15,58885394144.8,3.1784,0.0025,12.7568,8.3131,5.0972,4.7373,0.0062,11.2212,7.1742,6.0762,15.2598,0.0050,52.9843,42.7527,30.5044,0.0069
2023-06-14,54846937344.6,2.9604,0.0004,12.7568,8.3137,5.0990,4.4124,0.0004,11.2212,7.1742,6.0783,14.2132,0.0004,52.9843,42.7527,30.5221,0.0074
2023-06-13,54624377100.1,2.9484,0.0000,12.7568,8.3140,5.1006,4.3945,0.0000,11.2212,7.1742,6.0802,14.1555,0.0000,52.9843,42.7527,30.5646,0.0074
2023-06-12,55296104383.5,2.9847,0.0000,12.7568,8.3161,5.1009,4.4486,0.0004,11.2212,7.1745,6.0803,14.3296,0.0000,52.9843,42.7545,30.5882,0.0073
2023-06-09,55453919829.6,2.9932,0.0000,12.7568,8.3182,5.1026,4.4613,0.0004,11.2212,7.1747,6.0825,14.3705,0.0000,52.9843,42.7564,30.6164,0.0073
2023-06-08,57104912188.8,3.0823,0.0000,12.7606,8.3189,5.1026,4.5941,0.0008,11.2234,7.1760,6.0825,14.7984,0.0008,52.9924,42.7581,30.6164,0.0071
2023-06-07,57343658632.9,3.0952,0.0000,12.7606,8.3195,5.1102,4.6133,0.0012,11.2234,7.1760,6.0842,14.8602,0.0008,52.9924,42.7581,30.6387,0.0071
2023-06-06,63716974725.4,3.4392,0.0012,12.7606,8.3239,5.1107,5.1260,0.0191,11.2234,7.1760,6.0877,16.5118,0.0204,52.9924,42.7581,30.6430,0.0064
2023-06-05,64315864110.6,3.4715,0.0017,12.7606,8.3298,5.1107,5.1742,0.0241,11.2234,7.1760,6.0906,16.6670,0.0270,52.9924,42.7581,30.7136,0.0063
2023-06-02,65068522392.0,3.5122,0.0050,12.7568,8.3355,5.1156,5.2347,0.0374,11.2212,7.1747,6.0914,16.8621,0.0345,52.9843,42.7564,30.7220,0.0062
2023-06-01,64582936404.0,3.4860,0.0025,12.7606,8.3356,5.1156,5.1957,0.0270,11.2234,7.1760,6.0914,16.7362,0.0291,52.9924,42.7581,30.7220,0.0063
