日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2025-08-26,=60.5200,=60.5200,=60.5200,=60.5200,=1102083398415.64,=651356043701.0,=593092283648.36,,=1.2108,,,,
2025-08-25,=61.0000,=61.0000,=61.0000,=61.0000,=1110824311027.0,=656522119395.0,=597796254173.0,,=1.2204,,,,
2025-08-22,=60.5000,=60.5000,=60.5000,=60.5000,=1101719193723.5,=651140790548.0,=592896284876.5,,=1.2104,,,,
2025-08-21,=59.6200,=59.6200,=59.6200,=59.6200,=1085694187269.34,=641669651776.0,=584272338914.66,,=1.1928,,,,
2025-08-20,=59.2000,=59.2000,=59.2000,=59.2000,=1078045888734.4,=637149335544.0,=580156364705.6,,=1.1844,,,,
2025-08-19,=58.2000,=58.2000,=58.2000,=58.2000,=1059835654127.4,=626386677849.0,=570356426112.6,,=1.1644,,,,
2025-08-18,=59.3400,=59.3400,=59.3400,=59.3400,=1080595321579.38,=638656107621.0,=581528356108.62,,=1.1872,,,,
2025-08-15,=59.8000,=59.8000,=59.8000,=59.8000,=1088972029498.6,=643606930161.0,=586036327861.4,,=1.1964,,,,
2025-08-14,=59.6200,=59.6200,=59.6200,=59.6200,=1085694187269.34,=641669651776.0,=584272338914.66,,=1.1928,,,,
2025-08-13,=58.6100,=58.6100,=58.6100,=58.6100,=1067301850316.27,=630799367504.0,=574374400935.73,,=1.1726,,,,
2025-08-12,=58.7500,=58.7500,=58.7500,=58.7500,=1069851283161.25,=632306139581.0,=575746392338.75,,=1.1754,,,,
2025-08-11,=58.4700,=58.4700,=58.4700,=58.4700,=1064752417471.29,=629292595427.0,=573002409532.71,,=1.1698,,,,
2025-08-08,=58.5400,=58.5400,=58.5400,=58.5400,=1066027133893.78,=630045981465.0,=573688405234.22,,=1.1712,,,,
2025-08-07,=58.8800,=58.8800,=58.8800,=58.8800,=1072218613660.16,=633705285082.0,=577020384355.84,,=1.1780,,,,
2025-08-06,=59.0600,=59.0600,=59.0600,=59.0600,=1075496455889.42,=635642563467.0,=578784373302.5801,,=1.1816,,,,
2025-08-05,=59.1400,=59.1400,=59.1400,=59.1400,=1076953274657.98,=636503576082.0,=579568368390.02,,=1.1832,,,,
2025-08-04,=58.2100,=58.2100,=58.2100,=58.2100,=1060017756473.47,=626494304426.0,=570454425498.53,,=1.1646,,,,
2025-08-01,=58.2000,=58.2000,=58.2000,=58.2000,=1059835654127.4,=626386677849.0,=570356426112.6,,=1.1644,,,,
2025-07-31,=58.6900,=58.6900,=58.6900,=58.6900,=1068758669084.83,=631660380120.0,=575158396023.1699,,=1.1742,,,,
2025-07-30,=60.7100,=60.7100,=60.7100,=60.7100,=1105543342990.97,=653400948663.0,=594954271981.03,,=1.2146,,,,
2025-07-29,=59.4900,=59.4900,=59.4900,=59.4900,=1083326856770.43,=640270506276.0,=582998346897.5701,,=1.1902,,,,
2025-07-28,=60.0900,=60.0900,=60.0900,=60.0900,=1094252997534.63,=646728100893.0,=588878310053.37,,=1.2022,,,,
2025-07-25,=58.0800,=58.0800,=58.0800,=58.0800,=1057650425974.56,=625095158926.0,=569180433481.44,,=1.1620,,,,
2025-07-24,=58.6400,=58.6400,=58.6400,=58.6400,=1067848157354.48,=631122247235.0,=574668399093.52,,=1.1732,,,,
2025-07-23,=58.0000,=58.0000,=58.0000,=58.0000,=1056193607206.0,=624234146310.0,=568396438394.0,,=1.1604,,,,
2025-07-22,=56.7000,=56.7000,=56.7000,=56.7000,=1032520302216.9,=610242691307.0,=555656518223.1,,=1.1343,,,,
2025-07-21,=57.1900,=57.1900,=57.1900,=57.1900,=1041443317174.33,=615516393577.0,=560458488133.6699,,=1.1442,,,,
2025-07-18,=57.0700,=57.0700,=57.0700,=57.0700,=1039258089021.49,=614224874654.0,=559282495502.51,,=1.1418,,,,
2025-07-17,=56.8100,=56.8100,=56.8100,=56.8100,=1034523428023.67,=611426583653.0,=556734511468.3301,,=1.1365,,,,
2025-07-16,=56.8300,=56.8300,=56.8300,=56.8300,=1034887632715.81,=611641836807.0,=556930510240.19,,=1.1219,,,,
2025-07-15,=57.1000,=57.1000,=57.1000,=57.1000,=1039804396059.7,=614547754385.0,=559576493660.3,,=1.1424,,,,
2025-07-14,=57.5700,=57.5700,=57.5700,=57.5700,=1048363206324.99,=619606203501.0,=564182464799.01,,=1.1518,,,,
2025-07-11,=57.7100,=57.7100,=57.7100,=57.7100,=1050912639169.97,=621112975578.0,=565554456202.03,,=1.1546,,,,
2025-07-10,=57.1300,=57.1300,=57.1300,=57.1300,=1040350703097.91,=614870634115.0,=559870491818.09,,=1.1430,,,,
2025-07-09,=55.9000,=55.9000,=55.9000,=55.9000,=1017952114531.3,=601632565151.0,=547816567348.7,,=1.1183,,,,
2025-07-08,=56.4500,=56.4500,=56.4500,=56.4500,=1027967743565.15,=607552026883.0,=553206533574.85,,=1.1293,,,,
2025-07-07,=56.4300,=56.4300,=56.4300,=56.4300,=1027603538873.01,=607336773729.0,=553010534802.99,,=1.1289,,,,
2025-07-04,=56.5700,=56.5700,=56.5700,=56.5700,=1030152971717.99,=608843545806.0,=554382526206.01,,=1.1317,,,,
