date,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值
2023-11-13,16.2443,0.0012,28.5433,24.7519,20.3034,0.0381,1.3781,0.0402,2.3322,1.9818,1.5892,3.3513,0.0046,7.4552,5.5483,4.6402
2023-11-10,16.2976,0.0012,28.5433,24.7574,20.3083,0.0380,1.3826,0.0423,2.3322,1.9814,1.5906,3.3623,0.0058,7.4552,5.5482,4.6402
2023-11-09,16.3628,0.0033,28.5433,24.7574,20.3083,0.0378,1.3882,0.0481,2.3322,1.9818,1.5909,3.3757,0.0104,7.4552,5.5483,4.6434
2023-11-08,16.3332,0.0017,28.5433,24.7575,20.3100,0.0379,1.3857,0.0452,2.3322,1.9818,1.5927,3.3696,0.0083,7.4552,5.5483,4.6470
2023-11-07,16.3450,0.0017,28.5433,24.7604,20.3146,0.0379,1.3867,0.0465,2.3322,1.9818,1.5932,3.3720,0.0087,7.4552,5.5483,4.6484
2023-11-06,16.3154,0.0012,28.5433,24.7660,20.3219,0.0379,1.3842,0.0440,2.3322,1.9818,1.5933,3.3659,0.0071,7.4552,5.5483,4.6504
2023-11-03,16.3450,0.0012,28.5433,24.7717,20.3244,0.0379,1.3867,0.0460,2.3322,1.9814,1.5949,3.3720,0.0083,7.4552,5.5482,4.6504
2023-11-02,16.1911,0.0004,28.5433,24.7723,20.3306,0.0382,1.3736,0.0349,2.3322,1.9818,1.5961,3.3403,0.0025,7.4552,5.5483,4.6507
2023-11-01,16.1792,0.0000,28.5433,24.7814,20.3356,0.0383,1.3726,0.0344,2.3322,1.9818,1.5962,3.3378,0.0021,7.4552,5.5483,4.6519
2023-10-31,16.2384,0.0000,28.5437,24.7846,20.3360,0.0381,1.3776,0.0382,2.3322,1.9818,1.5973,3.3500,0.0029,7.4552,5.5483,4.6534
2023-10-30,17.6796,0.0274,28.5448,24.7877,20.3475,0.0392,1.3486,0.0228,2.3322,1.9825,1.5973,3.4351,0.0137,7.4552,5.5537,4.6556
2023-10-27,17.8188,0.0311,28.5520,24.7895,20.3533,0.0389,1.3592,0.0282,2.3322,1.9833,1.5978,3.4621,0.0162,7.4552,5.5540,4.6573
2023-10-26,17.2421,0.0071,28.5520,24.7914,20.3533,0.0402,1.3152,0.0046,2.3322,1.9839,1.5984,3.3501,0.0029,7.4552,5.5540,4.6573
2023-10-25,17.2686,0.0079,28.5588,24.8018,20.3571,0.0401,1.3172,0.0050,2.3322,1.9840,1.5996,3.3552,0.0033,7.4552,5.5549,4.6582
2023-10-24,16.9769,0.0025,28.5785,24.8081,20.3581,0.0408,1.2950,0.0004,2.3322,1.9841,1.5998,3.2985,0.0004,7.4552,5.5621,4.6675
2023-10-23,16.9637,0.0021,28.5789,24.8105,20.3646,0.0408,1.2939,0.0000,2.3322,1.9854,1.5998,3.2960,0.0000,7.4552,5.5667,4.6692
2023-10-20,17.2089,0.0054,28.5856,24.8121,20.3671,0.0403,1.3126,0.0029,2.3328,1.9859,1.6000,3.3436,0.0012,7.4552,5.5708,4.6692
2023-10-19,17.3415,0.0100,28.5856,24.8137,20.3680,0.0400,1.3228,0.0062,2.3328,1.9861,1.6001,3.3694,0.0041,7.4552,5.5726,4.6692
2023-10-18,17.6266,0.0216,28.5973,24.8200,20.3758,0.0393,1.3445,0.0166,2.3328,1.9879,1.6024,3.4248,0.0087,7.4552,5.5759,4.6705
2023-10-17,17.7989,0.0274,28.6112,24.8369,20.3770,0.0389,1.3577,0.0245,2.3328,1.9882,1.6025,3.4582,0.0120,7.4552,5.5760,4.6709
2023-10-16,17.5470,0.0191,28.6174,24.8411,20.3825,0.0395,1.3384,0.0137,2.3328,1.9888,1.6034,3.4093,0.0071,7.4552,5.5760,4.6712
2023-10-13,17.7989,0.0270,28.6284,24.8426,20.3826,0.0389,1.3577,0.0241,2.3328,1.9893,1.6039,3.4582,0.0116,7.4552,5.5772,4.6740
2023-10-12,17.9647,0.0320,28.6284,24.8432,20.3871,0.0386,1.3703,0.0282,2.3328,1.9898,1.6045,3.4904,0.0133,7.4552,5.5775,4.6771
2023-10-11,17.9315,0.0303,28.6388,24.8495,20.3871,0.0386,1.3678,0.0274,2.3328,1.9898,1.6048,3.4840,0.0129,7.4552,5.5823,4.6771
2023-10-10,17.7592,0.0257,28.6498,24.8643,20.3897,0.0390,1.3546,0.0216,2.3328,1.9907,1.6063,3.4505,0.0112,7.4552,5.5828,4.6772
2023-10-09,17.6133,0.0203,28.6575,24.8664,20.3943,0.0393,1.3435,0.0154,2.3328,1.9909,1.6066,3.4222,0.0079,7.4552,5.5836,4.6785
2023-09-28,17.5868,0.0191,28.7009,24.8686,20.3984,0.0394,1.3415,0.0141,2.3328,1.9920,1.6074,3.4170,0.0071,7.4552,5.5848,4.6835
2023-09-27,17.6597,0.0216,28.7276,24.8699,20.4000,0.0392,1.3470,0.0162,2.3328,1.9923,1.6096,3.4312,0.0087,7.4552,5.5877,4.6866
2023-09-26,17.7459,0.0241,28.7401,24.8743,20.4088,0.0390,1.3536,0.0199,2.3328,1.9930,1.6098,3.4479,0.0091,7.4552,5.5897,4.6882
2023-09-25,17.6730,0.0220,28.7414,24.8838,20.4088,0.0392,1.3480,0.0178,2.3328,1.9937,1.6099,3.4338,0.0087,7.4552,5.5901,4.6915
2023-09-22,17.6332,0.0203,28.7545,24.8964,20.4193,0.0393,1.3450,0.0153,2.3328,1.9937,1.6105,3.4260,0.0075,7.4552,5.5932,4.6944
2023-09-21,17.1427,0.0033,28.7545,24.8971,20.4233,0.0404,1.3076,0.0012,2.3328,1.9937,1.6105,3.3307,0.0004,7.4552,5.5934,4.6949
2023-09-20,17.3283,0.0091,28.7545,24.8979,20.4236,0.0400,1.3218,0.0054,2.3328,1.9937,1.6110,3.3668,0.0033,7.4552,5.5936,4.7000
2023-09-19,17.3879,0.0133,28.7545,24.9005,20.4260,0.0399,1.3263,0.0075,2.3328,1.9940,1.6118,3.3784,0.0046,7.4552,5.5962,4.7000
2023-09-18,17.4211,0.0141,28.7562,24.9033,20.4322,0.0398,1.3288,0.0083,2.3328,1.9940,1.6118,3.3848,0.0050,7.4552,5.5991,4.7010
2023-09-15,17.3216,0.0087,28.7682,24.9119,20.4348,0.0400,1.3212,0.0046,2.3328,1.9937,1.6124,3.3655,0.0029,7.4552,5.5989,4.7011
2023-09-14,17.4012,0.0129,28.7682,24.9179,20.4380,0.0398,1.3273,0.0071,2.3328,1.9940,1.6128,3.3810,0.0042,7.4552,5.5991,4.7017
2023-09-13,17.3548,0.0100,28.7684,24.9285,20.4405,0.0399,1.3238,0.0054,2.3328,1.9940,1.6129,3.3720,0.0029,7.4552,5.5994,4.7047
2023-09-12,17.3747,0.0112,28.7814,24.9338,20.4434,0.0399,1.3253,0.0062,2.3328,1.9940,1.6138,3.3758,0.0033,7.4552,5.5994,4.7051
2023-09-11,17.3084,0.0083,28.7838,24.9361,20.4447,0.0400,1.3202,0.0042,2.3328,1.9940,1.6143,3.3629,0.0021,7.4552,5.5994,4.7056
2023-09-08,17.0896,0.0029,28.8108,24.9444,20.4520,0.0405,1.3035,0.0008,2.3328,1.9937,1.6159,3.3204,0.0000,7.4552,5.6001,4.7068
2023-09-07,17.1559,0.0029,28.8108,24.9463,20.4533,0.0404,1.3086,0.0012,2.3328,1.9940,1.6162,3.3333,0.0000,7.4552,5.6014,4.7085
2023-09-06,17.3614,0.0091,28.8390,24.9497,20.4547,0.0399,1.3243,0.0046,2.3328,1.9940,1.6169,3.3732,0.0017,7.4552,5.6014,4.7103
2023-09-05,17.2554,0.0050,28.8454,24.9569,20.4574,0.0402,1.3162,0.0021,2.3328,1.9940,1.6170,3.3526,0.0004,7.4552,5.6030,4.7119
2023-09-04,17.5271,0.0133,28.8454,24.9639,20.4574,0.0395,1.3369,0.0062,2.3328,1.9940,1.6174,3.4054,0.0012,7.4552,5.6030,4.7119
2023-09-01,17.2686,0.0050,28.8454,24.9728,20.4595,0.0401,1.3172,0.0021,2.3328,1.9937,1.6181,3.3552,0.0004,7.4552,5.6027,4.7120
2023-08-31,17.2355,0.0042,28.8454,24.9829,20.4624,0.0402,1.3147,0.0017,2.3328,1.9940,1.6190,3.3488,0.0000,7.4552,5.6030,4.7147
2023-08-30,17.6001,0.0125,28.8495,24.9960,20.4695,0.0394,1.3425,0.0079,2.3328,1.9940,1.6191,3.4196,0.0004,7.4552,5.6046,4.7160
2023-08-29,17.6465,0.0133,28.8559,25.0141,20.4709,0.0393,1.3460,0.0083,2.3328,1.9940,1.6199,3.4286,0.0008,7.4552,5.6072,4.7195
2023-08-28,17.9220,0.0191,28.8668,25.0345,20.4767,0.0390,1.3598,0.0141,2.3328,1.9940,1.6203,3.6441,0.0158,7.4552,5.6109,4.7197
2023-08-25,17.8753,0.0170,28.8707,25.0402,20.4814,0.0391,1.3563,0.0133,2.3328,1.9937,1.6203,3.6346,0.0149,7.4552,5.6164,4.7214
2023-08-24,17.7082,0.0149,28.8707,25.0415,20.4885,0.0394,1.3436,0.0079,2.3328,1.9940,1.6204,3.6007,0.0125,7.4552,5.6168,4.7231
2023-08-23,17.6147,0.0129,28.8819,25.0479,20.4885,0.0397,1.3365,0.0050,2.3328,1.9940,1.6212,3.5816,0.0112,7.4552,5.6184,4.7239
2023-08-22,17.8619,0.0158,28.9307,25.0532,20.4911,0.0391,1.3553,0.0112,2.3328,1.9940,1.6212,3.6319,0.0137,7.4552,5.6196,4.7272
2023-08-21,17.7617,0.0149,28.9383,25.0549,20.4997,0.0393,1.3476,0.0083,2.3328,1.9940,1.6213,3.6115,0.0125,7.4552,5.6199,4.7291
2023-08-18,18.0089,0.0199,28.9500,25.0610,20.5110,0.0388,1.3664,0.0141,2.3328,1.9937,1.6214,3.6618,0.0154,7.4552,5.6213,4.7341
2023-08-17,18.2495,0.0262,28.9500,25.0637,20.5170,0.0383,1.3847,0.0241,2.3328,1.9940,1.6217,3.7107,0.0199,7.4552,5.6223,4.7341
2023-08-16,18.1492,0.0237,28.9710,25.0707,20.5198,0.0385,1.3771,0.0162,2.3328,1.9940,1.6217,3.6903,0.0162,7.4552,5.6238,4.7342
2023-08-15,18.2896,0.0266,28.9772,25.0812,20.5223,0.0382,1.3877,0.0249,2.3328,1.9940,1.6218,3.7189,0.0195,7.4552,5.6284,4.7359
2023-08-14,18.2963,0.0270,29.0138,25.0897,20.5342,0.0382,1.3882,0.0249,2.3328,1.9940,1.6222,3.7202,0.0195,7.4552,5.6325,4.7360
2023-08-11,18.3764,0.0286,29.0204,25.0968,20.5392,0.0380,1.3943,0.0278,2.3328,1.9937,1.6242,3.7365,0.0212,7.4552,5.6343,4.7413
2023-08-10,18.6237,0.0349,29.0204,25.0969,20.5448,0.0375,1.4131,0.0349,2.3328,1.9940,1.6243,3.7868,0.0262,7.4552,5.6351,4.7445
2023-08-09,18.8175,0.0452,29.0419,25.0969,20.5464,0.0371,1.4278,0.0428,2.3328,1.9940,1.6243,3.8262,0.0340,7.4552,5.6363,4.7447
2023-08-08,18.7707,0.0415,29.0511,25.0969,20.5477,0.0372,1.4242,0.0394,2.3328,1.9940,1.6248,3.8167,0.0324,7.4552,5.6375,4.7454
2023-08-07,18.7841,0.0423,29.0516,25.0992,20.5477,0.0372,1.4252,0.0394,2.3328,1.9940,1.6253,3.8194,0.0324,7.4552,5.6402,4.7471
2023-08-04,18.9177,0.0515,29.0545,25.1031,20.5485,0.0369,1.4354,0.0448,2.3328,1.9937,1.6254,3.8466,0.0369,7.4552,5.6449,4.7479
2023-08-03,19.0514,0.0594,29.0545,25.1048,20.5519,0.0367,1.4455,0.0506,2.3328,1.9940,1.6254,3.8738,0.0440,7.4552,5.6449,4.7496
2023-08-02,18.8776,0.0473,29.0656,25.1112,20.5609,0.0370,1.4323,0.0432,2.3328,1.9940,1.6256,3.8384,0.0353,7.4552,5.6454,4.7513
2023-08-01,18.8776,0.0473,29.0880,25.1166,20.5673,0.0370,1.4323,0.0432,2.3328,1.9940,1.6262,3.8384,0.0353,7.4552,5.6482,4.7547
2023-07-31,19.1516,0.0677,29.0947,25.1197,20.5682,0.0365,1.4531,0.0565,2.3328,1.9940,1.6262,3.8942,0.0506,7.4552,5.6512,4.7560
2023-07-28,19.0318,0.0573,29.1082,25.1230,20.5725,0.0367,1.4440,0.0490,2.3328,1.9937,1.6264,3.8698,0.0423,7.4552,5.6548,4.7566
2023-07-27,18.5506,0.0320,29.1082,25.1261,20.5899,0.0377,1.4075,0.0315,2.3328,1.9940,1.6266,3.7720,0.0245,7.4552,5.6551,4.7624
2023-07-26,18.5239,0.0315,29.1241,25.1293,20.5997,0.0377,1.4055,0.0307,2.3328,1.9940,1.6268,3.7665,0.0241,7.4552,5.6556,4.7632
2023-07-25,18.5506,0.0315,29.1241,25.1321,20.6042,0.0377,1.4075,0.0311,2.3328,1.9940,1.6268,3.7720,0.0241,7.4552,5.6565,4.7635
2023-07-24,18.2232,0.0249,29.1254,25.1355,20.6060,0.0383,1.3827,0.0216,2.3328,1.9940,1.6268,3.7054,0.0183,7.4552,5.6579,4.7639
2023-07-21,18.3234,0.0274,29.1340,25.1542,20.6124,0.0381,1.3903,0.0253,2.3328,1.9937,1.6275,3.7258,0.0195,7.4552,5.6587,4.7649
2023-07-20,18.1630,0.0241,29.1340,25.1563,20.6124,0.0385,1.3781,0.0187,2.3328,1.9940,1.6278,3.6931,0.0162,7.4552,5.6594,4.7672
2023-07-19,18.2031,0.0241,29.1365,25.1589,20.6160,0.0384,1.3811,0.0203,2.3328,1.9940,1.6278,3.7013,0.0174,7.4552,5.6621,4.7687
2023-07-18,18.2432,0.0241,29.1558,25.1609,20.6250,0.0383,1.3842,0.0220,2.3328,1.9940,1.6280,3.7094,0.0178,7.4552,5.6647,4.7782
2023-07-17,18.4103,0.0266,29.1643,25.1627,20.6268,0.0379,1.3969,0.0266,2.3328,1.9940,1.6293,3.7434,0.0195,7.4552,5.6667,4.7818
2023-07-14,18.7578,0.0369,29.1695,25.1652,20.6268,0.0372,1.4232,0.0353,2.3328,1.9937,1.6298,3.8141,0.0282,7.4552,5.6727,4.7845
2023-07-13,19.3726,0.0776,29.1695,25.1694,20.6355,0.0361,1.4699,0.0664,2.3328,1.9940,1.6299,3.9391,0.0519,7.4552,5.6751,4.7872
2023-07-12,18.9516,0.0490,29.1696,25.1758,20.6381,0.0369,1.4379,0.0411,2.3328,1.9940,1.6306,3.8535,0.0336,7.4552,5.6810,4.7872
2023-07-11,19.0451,0.0531,29.1769,25.1781,20.6493,0.0367,1.4450,0.0444,2.3328,1.9940,1.6306,3.8725,0.0378,7.4552,5.6866,4.7887
2023-07-10,18.9649,0.0494,29.1838,25.1781,20.6522,0.0368,1.4389,0.0411,2.3328,1.9940,1.6306,3.8562,0.0340,7.4552,5.6899,4.7910
2023-07-07,19.1654,0.0631,29.2048,25.1790,20.6522,0.0364,1.4542,0.0515,2.3328,1.9937,1.6306,3.8970,0.0456,7.4552,5.6935,4.7940
2023-07-06,19.1253,0.0594,29.2048,25.1792,20.6595,0.0365,1.4511,0.0494,2.3328,1.9940,1.6307,3.8888,0.0419,7.4552,5.6941,4.7963
2023-07-05,19.2255,0.0677,29.2048,25.1793,20.6634,0.0363,1.4587,0.0565,2.3328,1.9942,1.6308,3.9092,0.0461,7.4552,5.6948,4.7990
2023-07-04,19.4728,0.0814,29.2278,25.1828,20.6654,0.0359,1.4775,0.0694,2.3328,1.9942,1.6308,3.9595,0.0540,7.4552,5.6950,4.8003
2023-07-03,19.4661,0.0806,29.2336,25.1868,20.6696,0.0359,1.4770,0.0685,2.3328,1.9942,1.6311,3.9581,0.0532,7.4552,5.6977,4.8043
2023-06-30,18.9248,0.0469,29.2592,25.2053,20.6740,0.0369,1.4359,0.0399,2.3328,1.9940,1.6308,3.8480,0.0324,7.4552,5.6981,4.8091
2023-06-29,18.8647,0.0419,29.2592,25.2095,20.6778,0.0370,1.4313,0.0382,2.3328,1.9942,1.6311,3.8358,0.0303,7.4552,5.6985,4.8096
2023-06-28,19.0652,0.0523,29.2631,25.2095,20.6841,0.0366,1.4465,0.0457,2.3328,1.9942,1.6311,3.8766,0.0365,7.4552,5.6985,4.8118
2023-06-27,19.1119,0.0565,29.2631,25.2237,20.6871,0.0365,1.4501,0.0469,2.3328,1.9942,1.6311,3.8861,0.0403,7.4552,5.6985,4.8122
2023-06-26,19.1988,0.0652,29.2908,25.2306,20.6913,0.0364,1.4567,0.0523,2.3328,1.9942,1.6311,3.9038,0.0440,7.4552,5.6985,4.8123
2023-06-21,19.2456,0.0660,29.3394,25.2455,20.6945,0.0363,1.4602,0.0560,2.3328,1.9937,1.6308,3.9133,0.0440,7.4552,5.6977,4.8129
2023-06-20,19.2590,0.0672,29.3688,25.2478,20.7016,0.0363,1.4613,0.0568,2.3328,1.9937,1.6308,3.9160,0.0440,7.4552,5.6977,4.8148
2023-06-19,19.4127,0.0747,29.3736,25.2506,20.7055,0.0360,1.4729,0.0651,2.3328,1.9937,1.6308,3.9472,0.0481,7.4552,5.6977,4.8162
2023-06-16,19.6265,0.0896,29.3913,25.2538,20.7065,0.0356,1.4891,0.0751,2.3328,1.9937,1.6308,3.9907,0.0544,7.4552,5.6977,4.8163
2023-06-15,19.5797,0.0851,29.3913,25.2551,20.7138,0.0357,1.4856,0.0731,2.3328,1.9940,1.6308,3.9812,0.0523,7.4552,5.6981,4.8163
2023-06-14,19.4260,0.0748,29.3913,25.2563,20.7187,0.0360,1.4739,0.0664,2.3328,1.9942,1.6311,3.9500,0.0482,7.4552,5.6985,4.8175
2023-06-13,19.3325,0.0715,29.4114,25.2570,20.7187,0.0361,1.4668,0.0607,2.3328,1.9942,1.6311,3.9309,0.0449,7.4588,5.6993,4.8175
2023-06-12,19.9740,0.1222,29.4114,25.2578,20.7343,0.0350,1.5155,0.0927,2.3328,1.9942,1.6312,3.5563,0.0083,7.4588,5.7001,4.8197
2023-06-09,19.9406,0.1173,29.4114,25.2612,20.7348,0.0350,1.5130,0.0915,2.3328,1.9952,1.6317,3.5503,0.0067,7.4588,5.7039,4.8207
2023-06-08,19.7869,0.1019,29.4114,25.2645,20.7363,0.0353,1.5013,0.0807,2.3328,1.9962,1.6318,3.5229,0.0042,7.4588,5.7076,4.8215
2023-06-07,19.7134,0.0944,29.4114,25.2647,20.7420,0.0354,1.4957,0.0778,2.3328,1.9962,1.6318,3.5099,0.0029,7.4588,5.7076,4.8215
2023-06-06,19.7134,0.0944,29.4185,25.2650,20.7493,0.0354,1.4957,0.0782,2.3328,1.9962,1.6318,3.5099,0.0029,7.4588,5.7076,4.8215
2023-06-05,19.7200,0.0944,29.4399,25.2717,20.7750,0.0354,1.4962,0.0786,2.3328,1.9962,1.6318,3.5111,0.0029,7.4588,5.7076,4.8215
2023-06-02,19.8871,0.1085,29.4541,25.2749,20.7832,0.0351,1.5089,0.0881,2.3328,1.9952,1.6317,3.5408,0.0042,7.4588,5.7039,4.8207
2023-06-01,19.4394,0.0757,29.4541,25.2769,20.7867,0.0359,1.4749,0.0682,2.3328,1.9962,1.6318,3.4611,0.0012,7.4588,5.7076,4.8215
2023-05-31,19.2523,0.0670,29.4541,25.2783,20.7914,0.0363,1.4607,0.0595,2.3328,1.9962,1.6318,3.4278,0.0004,7.4588,5.7076,4.8215
2023-05-30,19.5062,0.0782,29.4690,25.2815,20.7973,0.0358,1.4800,0.0711,2.3328,1.9962,1.6318,3.4730,0.0012,7.4588,5.7076,4.8215
2023-05-29,19.4995,0.0778,29.4719,25.2829,20.8124,0.0358,1.4795,0.0711,2.3328,1.9962,1.6318,3.4718,0.0008,7.4588,5.7076,4.8215
2023-05-26,19.6933,0.0902,29.4897,25.2845,20.8177,0.0355,1.4942,0.0786,2.3328,1.9952,1.6317,3.5063,0.0008,7.4588,5.7039,4.8207
2023-05-25,19.9684,0.1169,29.4897,25.2851,20.8214,0.0350,1.5151,0.0919,2.3328,1.9962,1.6318,3.5553,0.0033,7.4588,5.7076,4.8215
2023-05-24,20.1497,0.1360,29.4897,25.2857,20.8228,0.0347,1.5288,0.1057,2.3328,1.9962,1.6318,3.5876,0.0058,7.4588,5.7076,4.8215
2023-05-23,20.5997,0.1822,29.4897,25.2878,20.8293,0.0339,1.5630,0.1373,2.3328,1.9962,1.6318,3.6677,0.0100,7.4588,5.7076,4.8215
2023-05-22,20.4520,0.1689,29.5110,25.2914,20.8293,0.0342,1.5518,0.1260,2.3328,1.9962,1.6318,3.6414,0.0075,7.4588,5.7076,4.8215
2023-05-19,20.0490,0.1235,29.5406,25.2948,20.8477,0.0348,1.5212,0.1002,2.3328,1.9952,1.6317,3.5696,0.0046,7.4588,5.7039,4.8207
2023-05-18,19.9281,0.1115,29.5406,25.2974,20.8481,0.0351,1.5120,0.0932,2.3328,1.9962,1.6318,3.5481,0.0021,7.4588,5.7076,4.8215
2023-05-17,20.0288,0.1206,29.5537,25.2997,20.8489,0.0349,1.5197,0.0978,2.3328,1.9962,1.6318,3.5660,0.0033,7.4588,5.7076,4.8215
2023-05-16,20.1833,0.1369,29.5608,25.3002,20.8501,0.0346,1.5314,0.1086,2.3328,1.9962,1.6318,3.5935,0.0046,7.4588,5.7076,4.8215
2023-05-15,20.3244,0.1531,29.5857,25.3045,20.8602,0.0344,1.5421,0.1198,2.3328,1.9962,1.6318,3.6186,0.0050,7.4588,5.7076,4.8215
2023-05-12,19.9952,0.1177,29.5949,25.3069,20.8639,0.0349,1.5171,0.0960,2.3328,1.9952,1.6317,3.5600,0.0029,7.4588,5.7039,4.8207
2023-05-11,19.8676,0.1048,29.5949,25.3083,20.8639,0.0352,1.5074,0.0911,2.3328,1.9962,1.6318,3.5373,0.0012,7.4588,5.7076,4.8215
2023-05-10,20.0355,0.1210,29.6218,25.3084,20.8714,0.0349,1.5202,0.0998,2.3328,1.9962,1.6318,3.5672,0.0025,7.4588,5.7076,4.8215
2023-05-09,20.0826,0.1244,29.6333,25.3328,20.8797,0.0348,1.5237,0.1036,2.3328,1.9962,1.6318,3.5756,0.0029,7.4588,5.7076,4.8215
2023-05-08,20.2370,0.1389,29.6454,25.3430,20.8836,0.0345,1.5355,0.1111,2.3328,1.9962,1.6318,3.6031,0.0029,7.4588,5.7076,4.8215
2023-05-05,19.9549,0.1143,29.6545,25.3474,20.9090,0.0350,1.5141,0.0969,2.3328,1.9952,1.6317,3.5529,0.0021,7.4588,5.7039,4.8207
2023-05-04,20.0490,0.1210,29.6545,25.3518,20.9090,0.0348,1.5212,0.1019,2.3328,1.9962,1.6318,3.5696,0.0021,7.4588,5.7076,4.8215
2023-04-28,19.8542,0.1040,29.6643,25.3578,20.9108,0.0352,1.5064,0.0936,2.3328,1.9952,1.6317,3.5349,0.0008,7.4588,5.7039,4.8207
2023-04-27,20.1649,0.1331,29.6643,25.3610,20.9279,0.0345,1.4892,0.0836,2.3328,1.9962,1.6318,3.7057,0.0054,7.4588,5.7076,4.8215
2023-04-26,19.9183,0.1094,29.6956,25.3610,20.9338,0.0350,1.4710,0.0757,2.3328,1.9962,1.6318,3.6604,0.0033,7.4588,5.7076,4.8215
2023-04-25,19.9545,0.1131,29.7147,25.3610,20.9379,0.0349,1.4737,0.0765,2.3328,1.9962,1.6318,3.6670,0.0033,7.4588,5.7076,4.8215
2023-04-24,19.8457,0.1027,29.7217,25.3625,20.9379,0.0351,1.4657,0.0720,2.3328,1.9962,1.6318,3.6470,0.0025,7.4588,5.7076,4.8215
2023-04-21,20.3100,0.1468,29.7332,25.3803,20.9410,0.0343,1.5000,0.0886,2.3328,1.9952,1.6317,3.7323,0.0050,7.4588,5.7039,4.8208
2023-04-20,20.3680,0.1518,29.7332,25.3805,20.9483,0.0342,1.5042,0.0911,2.3328,1.9962,1.6318,3.7430,0.0050,7.4588,5.7076,4.8215
2023-04-19,20.4695,0.1635,29.7394,25.3822,20.9506,0.0340,1.5117,0.0961,2.3328,1.9962,1.6318,3.7617,0.0067,7.4588,5.7076,4.8255
2023-04-18,20.6654,0.1797,29.7499,25.3927,20.9515,0.0337,1.5262,0.1065,2.3328,1.9962,1.6318,3.7977,0.0100,7.4588,5.7076,4.8257
2023-04-17,20.4405,0.1597,29.7686,25.3963,20.9650,0.0341,1.5096,0.0953,2.3328,1.9962,1.6318,3.7563,0.0062,7.4588,5.7076,4.8268
2023-04-14,20.2519,0.1376,29.7812,25.3981,20.9730,0.0344,1.4957,0.0886,2.3328,1.9952,1.6317,3.7217,0.0042,7.4588,5.7039,4.8257
2023-04-13,20.3825,0.1522,29.7812,25.4000,20.9773,0.0342,1.5053,0.0940,2.3328,1.9962,1.6318,3.7457,0.0046,7.4588,5.7076,4.8268
2023-04-12,20.4260,0.1572,29.7864,25.4008,20.9884,0.0341,1.5085,0.0953,2.3328,1.9962,1.6318,3.7537,0.0046,7.4588,5.7076,4.8268
2023-04-11,20.6871,0.1797,29.7885,25.4107,20.9937,0.0337,1.5278,0.1073,2.3328,1.9962,1.6318,3.8017,0.0087,7.4588,5.7076,4.8268
2023-04-10,20.9338,0.1951,29.7977,25.4119,21.0080,0.0333,1.5460,0.1223,2.3328,1.9962,1.6318,3.8470,0.0141,7.4588,5.7076,4.8268
2023-04-07,21.1369,0.2129,29.8026,25.4244,21.0135,0.0330,1.5610,0.1376,2.3328,1.9952,1.6317,3.8843,0.0220,7.4588,5.7039,4.8257
2023-04-06,20.9773,0.1984,29.8026,25.4281,21.0135,0.0332,1.5492,0.1256,2.3328,1.9962,1.6318,3.8550,0.0150,7.4588,5.7076,4.8268
2023-04-04,21.1151,0.2085,29.8026,25.4282,21.0207,0.0330,1.5594,0.1332,2.3328,1.9962,1.6323,3.8803,0.0187,7.4588,5.7093,4.8282
2023-04-03,21.0281,0.2014,29.8069,25.4316,21.0207,0.0331,1.5530,0.1286,2.3328,1.9962,1.6323,3.8643,0.0171,7.4588,5.7093,4.8282
2023-03-31,21.1224,0.2092,29.8208,25.4525,21.0207,0.0330,1.5600,0.1352,2.3328,1.9962,1.6318,3.8816,0.0191,7.4588,5.7076,4.8282
2023-03-30,21.1804,0.2139,29.8208,25.4560,21.0207,0.0329,1.5642,0.1382,2.3328,1.9962,1.6323,3.8923,0.0216,7.4588,5.7093,4.8286
2023-03-29,20.8177,0.1873,29.8231,25.4605,21.0207,0.0335,1.5375,0.1157,2.3328,1.9962,1.6323,3.8257,0.0112,7.4588,5.7093,4.8332
2023-03-28,21.0353,0.2018,29.8289,25.4619,21.0208,0.0331,1.5535,0.1315,2.3328,1.9962,1.6323,3.8656,0.0166,7.4588,5.7093,4.8334
2023-03-27,21.1224,0.2085,29.8312,25.4653,21.0208,0.0330,1.5600,0.1357,2.3328,1.9962,1.6323,3.8816,0.0183,7.4588,5.7093,4.8351
2023-03-24,21.1296,0.2097,29.8382,25.4683,21.0208,0.0330,1.5605,0.1369,2.3328,1.9962,1.6318,3.8830,0.0187,7.4588,5.7076,4.8374
2023-03-23,21.0426,0.2018,29.8382,25.4684,21.0208,0.0331,1.5541,0.1336,2.3328,1.9962,1.6323,3.8670,0.0166,7.4588,5.7093,4.8388
2023-03-22,20.9483,0.1960,29.8413,25.4687,21.0208,0.0332,1.5471,0.1278,2.3328,1.9962,1.6323,3.8496,0.0141,7.4588,5.7093,4.8390
2023-03-21,21.0208,0.1998,29.8521,25.4698,21.0258,0.0331,1.5525,0.1311,2.3328,1.9962,1.6323,3.8630,0.0158,7.4588,5.7093,4.8414
2023-03-20,20.7016,0.1806,29.8524,25.4705,21.0285,0.0336,1.5289,0.1140,2.3328,1.9962,1.6323,3.8043,0.0092,7.4588,5.7093,4.8433
