date,市值(元),PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值
2021-04-02,45981930957.3,45.4826,0.9483,25.1901,14.5893,9.7555,0.0214,0.4045,0.1144,1.0900,0.7939,0.5995,0.8998,0.1538,1.5607,1.2050,0.9757
2021-04-01,45785426978.85,45.2882,0.9483,25.1901,14.5893,9.7555,0.0215,0.4028,0.1127,1.0902,0.7939,0.6007,0.8959,0.1530,1.5612,1.2050,0.9773
2021-03-31,44999411065.05,44.5107,0.9479,25.1901,14.5893,9.7555,0.0218,0.3959,0.1076,1.0902,0.7939,0.6007,0.8806,0.1479,1.5612,1.2060,0.9773
2021-03-30,44409899129.7,43.9276,0.9462,25.1901,14.5893,9.7555,0.0221,0.3907,0.1042,1.0902,0.7939,0.6007,0.8690,0.1419,1.5612,1.2060,0.9773
2021-03-29,44606403108.15,44.1220,0.9470,25.1901,14.5893,9.7555,0.0220,0.3924,0.1047,1.0902,0.7939,0.6029,0.8729,0.1432,1.5612,1.2060,0.9773
2021-03-26,44409899129.7,43.9276,0.9470,25.1901,14.5893,9.7555,0.0221,0.3907,0.1042,1.0904,0.7939,0.6029,0.8690,0.1419,1.5620,1.2060,0.9773
2021-03-25,43623883215.9,43.1502,0.9432,25.1901,14.5893,9.7555,0.0225,0.3838,0.0928,1.0904,0.7939,0.6029,0.8536,0.1271,1.5657,1.2060,0.9773
2021-03-24,44999411065.05,44.5107,0.9483,25.1901,14.5893,9.7555,0.0218,0.3959,0.1059,1.0904,0.7947,0.6033,0.8806,0.1462,1.5657,1.2092,0.9773
2021-03-23,44606403108.15,44.1220,0.9479,25.1901,14.5893,9.7555,0.0220,0.3924,0.1038,1.0921,0.7966,0.6033,0.8729,0.1424,1.5670,1.2092,0.9786
2021-03-22,46571442892.65,46.0657,0.9487,25.1901,14.5893,9.7555,0.0211,0.4097,0.1157,1.0931,0.7967,0.6045,0.9113,0.1521,1.5670,1.2100,0.9786
2021-03-19,44213395151.25,43.7333,0.9479,25.1901,14.5893,9.7555,0.0222,0.3890,0.1025,1.0933,0.7967,0.6055,0.8652,0.1386,1.5670,1.2100,0.9795
2021-03-18,43034371280.55,42.5670,0.9436,25.1901,14.5893,9.7555,0.0228,0.3786,0.0903,1.0937,0.7967,0.6055,0.8421,0.1157,1.5670,1.2101,0.9795
2021-03-17,42837867302.1,42.3727,0.9419,25.1901,14.5893,9.7555,0.0229,0.3769,0.0881,1.0942,0.7967,0.6059,0.8383,0.1106,1.5670,1.2104,0.9798
2021-03-16,43820387194.35,43.3445,0.9462,25.1901,14.5893,9.7555,0.0224,0.3855,0.0949,1.0948,0.7967,0.6081,0.8575,0.1314,1.5721,1.2109,0.9798
2021-03-15,43623883215.9,43.1502,0.9458,25.1901,14.5893,9.7555,0.0225,0.3838,0.0919,1.0948,0.7968,0.6081,0.8536,0.1263,1.5727,1.2120,0.9798
2021-03-12,44016891172.8,43.5389,0.9466,25.1901,14.5893,9.7555,0.0223,0.3872,0.0975,1.0950,0.7968,0.6081,0.8613,0.1318,1.5727,1.2120,0.9798
2021-03-11,42641363323.65,42.1783,0.9398,25.1901,14.5893,9.7555,0.0230,0.3751,0.0839,1.0966,0.7970,0.6095,0.8344,0.1038,1.5729,1.2120,0.9806
2021-03-10,42051851388.3,41.5952,0.9318,25.1901,14.5893,9.7555,0.0234,0.3699,0.0725,1.0966,0.7970,0.6107,0.8229,0.0898,1.5729,1.2134,0.9806
2021-03-09,42051851388.3,41.5952,0.9322,25.1901,14.5893,9.7555,0.0234,0.3699,0.0725,1.0966,0.7971,0.6107,0.8229,0.0898,1.5729,1.2140,0.9812
2021-03-08,42641363323.65,42.1783,0.9403,25.1901,14.5893,9.7555,0.0230,0.3751,0.0831,1.0968,0.7984,0.6112,0.8344,0.1030,1.5729,1.2140,0.9812
2021-03-05,42444859345.2,41.9839,0.9373,25.1901,14.5893,9.7555,0.0231,0.3734,0.0788,1.0968,0.7996,0.6120,0.8306,0.0979,1.5729,1.2140,0.9812
2021-03-04,42641363323.65,42.1783,0.9407,25.1901,14.5893,9.7555,0.0230,0.3751,0.0826,1.0972,0.7996,0.6132,0.8344,0.1025,1.5729,1.2140,0.9831
2021-03-03,42248355366.75,41.7896,0.9356,25.1901,14.5893,9.7555,0.0233,0.3717,0.0754,1.0984,0.7996,0.6132,0.8267,0.0936,1.5729,1.2140,0.9833
2021-03-02,41855347409.85,41.4008,0.9331,25.1901,14.5893,9.7555,0.0235,0.3682,0.0703,1.0999,0.7996,0.6145,0.8190,0.0864,1.5781,1.2140,0.9833
2021-03-01,41462339452.95,41.0121,0.9288,25.1901,14.5893,9.7555,0.0237,0.3648,0.0640,1.0999,0.7996,0.6145,0.8113,0.0767,1.5788,1.2140,0.9833
2021-02-26,41069331496.05,40.6233,0.9267,25.1901,14.5893,9.7555,0.0239,0.3613,0.0593,1.0999,0.7998,0.6158,0.8036,0.0665,1.5788,1.2145,0.9833
2021-02-25,42051851388.3,41.5952,0.9343,25.1901,14.5893,9.7555,0.0234,0.3699,0.0712,1.1003,0.7998,0.6158,0.8229,0.0886,1.5788,1.2159,0.9833
2021-02-24,41658843431.4,41.2065,0.9314,25.1901,14.5893,9.7555,0.0236,0.3665,0.0665,1.1003,0.7998,0.6158,0.8152,0.0805,1.5788,1.2159,0.9833
2021-02-23,42051851388.3,41.5952,0.9347,25.1901,14.5893,9.7555,0.0234,0.3699,0.0708,1.1003,0.8001,0.6163,0.8229,0.0881,1.5788,1.2159,0.9841
2021-02-22,42051851388.3,41.5952,0.9352,25.1901,14.5893,9.7555,0.0234,0.3699,0.0708,1.1003,0.8001,0.6163,0.8229,0.0881,1.5788,1.2159,0.9841
2021-02-19,41462339452.95,41.0121,0.9309,25.1901,14.5893,9.7555,0.0237,0.3648,0.0636,1.1003,0.8001,0.6163,0.8113,0.0763,1.5788,1.2171,0.9841
2021-02-18,40872827517.6,40.4290,0.9284,25.1901,14.5893,9.7555,0.0240,0.3596,0.0572,1.1006,0.8001,0.6163,0.7998,0.0610,1.5788,1.2176,0.9841
2021-02-10,40479819560.7,40.0402,0.9222,25.2501,14.6967,9.7605,0.0243,0.3561,0.0490,1.1016,0.8016,0.6170,0.7921,0.0503,1.5847,1.2180,0.9852
2021-02-09,40479819560.7,40.0402,0.9226,25.2501,14.6967,9.7605,0.0243,0.3561,0.0490,1.1032,0.8016,0.6184,0.7921,0.0503,1.5847,1.2180,0.9852
2021-02-08,40283315582.25,39.8459,0.9209,25.2501,14.6753,9.7605,0.0244,0.3544,0.0457,1.1032,0.8016,0.6184,0.7883,0.0436,1.5847,1.2180,0.9869
2021-02-05,39890307625.35,39.4571,0.9179,25.1901,14.6753,9.7605,0.0246,0.3509,0.0355,1.1032,0.8016,0.6188,0.7806,0.0355,1.5847,1.2186,0.9869
2021-02-04,40086811603.8,39.6515,0.9196,25.1901,14.6753,9.7555,0.0245,0.3527,0.0415,1.1032,0.8016,0.6188,0.7844,0.0390,1.5847,1.2192,0.9869
2021-02-03,40479819560.7,40.0402,0.9229,25.1901,14.6323,9.7555,0.0243,0.3561,0.0479,1.1032,0.8016,0.6188,0.7921,0.0491,1.5847,1.2195,0.9869
2021-02-02,40479819560.7,40.0402,0.9233,25.1901,14.5893,9.7555,0.0243,0.3561,0.0479,1.1032,0.8016,0.6188,0.7921,0.0492,1.5847,1.2199,0.9869
2021-02-01,40676323539.15,40.2346,0.9254,25.1901,14.5893,9.7555,0.0242,0.3578,0.0513,1.1032,0.8026,0.6188,0.7960,0.0521,1.5847,1.2199,0.9869
2021-01-29,41265835474.5,40.8177,0.9301,25.1901,14.5893,9.7555,0.0238,0.3630,0.0572,1.1032,0.8026,0.6210,0.8075,0.0661,1.5847,1.2199,0.9869
2021-01-28,41069331496.05,40.6233,0.9297,25.1901,14.5893,9.7555,0.0239,0.3613,0.0555,1.1032,0.8026,0.6210,0.8036,0.0627,1.5847,1.2199,0.9871
2021-01-27,40283315582.25,39.8459,0.9233,25.1901,14.5893,9.7555,0.0244,0.3544,0.0449,1.1032,0.8028,0.6210,0.7883,0.0428,1.5847,1.2210,0.9877
2021-01-26,40479819560.7,40.0402,0.9250,25.1901,14.5893,9.7555,0.0243,0.3561,0.0475,1.1032,0.8028,0.6213,0.7921,0.0487,1.5847,1.2210,0.9877
2021-01-25,40283315582.25,39.8459,0.9242,25.1901,14.5893,9.7555,0.0244,0.3544,0.0449,1.1035,0.8028,0.6213,0.7883,0.0428,1.5849,1.2218,0.9877
2021-01-22,40676323539.15,40.2346,0.9267,25.1901,14.5893,9.7555,0.0242,0.3578,0.0500,1.1035,0.8028,0.6213,0.7960,0.0508,1.5849,1.2220,0.9884
2021-01-21,41265835474.5,40.8177,0.9305,25.1901,14.5893,9.7555,0.0238,0.3630,0.0551,1.1035,0.8032,0.6213,0.8075,0.0640,1.5849,1.2220,0.9884
2021-01-20,41265835474.5,40.8177,0.9309,25.1901,14.5893,9.7555,0.0238,0.3630,0.0551,1.1050,0.8032,0.6213,0.8075,0.0640,1.5869,1.2226,0.9884
2021-01-19,41658843431.4,41.2065,0.9326,25.1901,14.5893,9.7555,0.0236,0.3665,0.0589,1.1050,0.8032,0.6213,0.8152,0.0729,1.5889,1.2226,0.9884
2021-01-18,41855347409.85,41.4008,0.9347,25.1901,14.5893,9.7555,0.0235,0.3682,0.0610,1.1050,0.8047,0.6213,0.8190,0.0771,1.5889,1.2233,0.9884
2021-01-15,41658843431.4,41.2065,0.9335,25.1901,14.5893,9.7555,0.0236,0.3665,0.0589,1.1051,0.8047,0.6213,0.8152,0.0729,1.5889,1.2233,0.9884
2021-01-14,42248355366.75,41.7896,0.9360,25.1901,14.5893,9.7555,0.0233,0.3717,0.0636,1.1052,0.8047,0.6213,0.8267,0.0818,1.5889,1.2239,0.9889
2021-01-13,42444859345.2,41.9839,0.9381,25.1901,14.5893,9.7555,0.0231,0.3734,0.0661,1.1064,0.8055,0.6213,0.8306,0.0852,1.5889,1.2239,0.9891
2021-01-12,41658843431.4,41.2065,0.9347,25.1901,14.5893,9.7555,0.0236,0.3665,0.0589,1.1064,0.8055,0.6213,0.8152,0.0729,1.5905,1.2239,0.9891
2021-01-11,41658843431.4,41.2065,0.9351,25.1840,14.5729,9.7555,0.0236,0.3665,0.0589,1.1064,0.8055,0.6220,0.8152,0.0729,1.5905,1.2244,0.9891
2021-01-08,42641363323.65,42.1783,0.9411,25.1840,14.5729,9.7555,0.0230,0.3751,0.0687,1.1064,0.8055,0.6220,0.8344,0.0886,1.5905,1.2249,0.9891
2021-01-07,42641363323.65,42.1783,0.9415,25.1840,14.5729,9.7555,0.0230,0.3751,0.0687,1.1064,0.8055,0.6238,0.8344,0.0886,1.5905,1.2249,0.9891
2021-01-06,42641363323.65,42.1783,0.9419,25.1840,14.5729,9.7555,0.0230,0.3751,0.0687,1.1076,0.8055,0.6245,0.8344,0.0886,1.5905,1.2254,0.9891
2021-01-05,42444859345.2,41.9839,0.9398,25.1840,14.5729,9.7555,0.0231,0.3734,0.0653,1.1076,0.8055,0.6245,0.8306,0.0844,1.5905,1.2260,0.9891
2021-01-04,43427379237.45,42.9558,0.9462,25.1840,14.5729,9.7555,0.0226,0.3821,0.0725,1.1080,0.8055,0.6245,0.8498,0.1047,1.5905,1.2261,0.9908
2020-12-31,44213395151.25,43.7333,0.9483,25.1840,14.5729,9.7555,0.0222,0.3890,0.0818,1.1080,0.8055,0.6245,0.8652,0.1178,1.5905,1.2264,0.9908
2020-12-30,44802907086.6,44.3164,0.9487,25.1840,14.5729,9.7555,0.0219,0.3942,0.0835,1.1086,0.8055,0.6262,0.8767,0.1221,1.5906,1.2267,0.9908
2020-12-29,44016891172.8,43.5389,0.9479,25.1840,14.5729,9.7555,0.0223,0.3872,0.0788,1.1086,0.8056,0.6263,0.8613,0.1132,1.5906,1.2271,0.9908
2020-12-28,44016891172.8,43.5389,0.9483,25.1840,14.5729,9.7555,0.0223,0.3872,0.0788,1.1092,0.8056,0.6263,0.8613,0.1132,1.5906,1.2276,0.9910
2020-12-25,44016891172.8,43.5389,0.9487,25.1840,14.5729,9.7555,0.0223,0.3872,0.0788,1.1096,0.8056,0.6263,0.8613,0.1132,1.5913,1.2278,0.9923
2020-12-24,42837867302.1,42.3727,0.9462,25.1840,14.5729,9.7555,0.0229,0.3769,0.0699,1.1096,0.8057,0.6263,0.8383,0.0924,1.5914,1.2283,0.9923
2020-12-23,43623883215.9,43.1502,0.9487,25.1840,14.5729,9.7555,0.0225,0.3838,0.0729,1.1097,0.8057,0.6263,0.8536,0.1072,1.5935,1.2294,0.9928
2020-12-22,42444859345.2,41.9839,0.9436,25.1840,14.5565,9.7555,0.0231,0.3734,0.0653,1.1097,0.8057,0.6263,0.8306,0.0844,1.5935,1.2301,0.9928
2020-12-21,42837867302.1,42.3727,0.9470,25.1840,14.5429,9.7555,0.0229,0.3769,0.0696,1.1097,0.8064,0.6263,0.8383,0.0921,1.5935,1.2301,0.9928
2020-12-18,43230875259.0,42.7614,0.9486,25.1840,14.5294,9.7555,0.0227,0.3803,0.0709,1.1097,0.8071,0.6263,0.8459,0.1006,1.5935,1.2301,0.9928
2020-12-17,42641363323.65,42.1783,0.9465,25.1840,14.4975,9.7555,0.0230,0.3751,0.0679,1.1097,0.8075,0.6270,0.8344,0.0879,1.5935,1.2301,0.9928
2020-12-16,41069331496.05,40.6233,0.9406,25.1840,14.4975,9.7555,0.0239,0.3613,0.0539,1.1107,0.8079,0.6270,0.8036,0.0611,1.5935,1.2304,0.9928
2020-12-15,40676323539.15,40.2346,0.9380,25.1840,14.4975,9.7555,0.0242,0.3578,0.0501,1.1111,0.8082,0.6270,0.7960,0.0510,1.5935,1.2307,0.9928
2020-12-14,40676323539.15,40.2346,0.9384,25.1840,14.4975,9.7555,0.0242,0.3578,0.0501,1.1116,0.8084,0.6288,0.7960,0.0510,1.5943,1.2308,0.9928
2020-12-11,39890307625.35,39.4571,0.9342,25.1840,14.4975,9.7555,0.0246,0.3509,0.0357,1.1116,0.8084,0.6288,0.7806,0.0357,1.5963,1.2309,0.9930
2020-12-10,42051851388.3,41.5952,0.9431,25.1840,14.4975,9.7555,0.0234,0.3699,0.0594,1.1128,0.8084,0.6288,0.8229,0.0769,1.5963,1.2309,0.9930
2020-12-09,42248355366.75,41.7896,0.9435,25.1840,14.4975,9.7555,0.0233,0.3717,0.0607,1.1130,0.8084,0.6288,0.8267,0.0790,1.5964,1.2309,0.9930
2020-12-08,42641363323.65,42.1783,0.9469,25.1779,14.4975,9.7555,0.0230,0.3751,0.0654,1.1130,0.8085,0.6288,0.8344,0.0854,1.5964,1.2312,0.9930
2020-12-07,42837867302.1,42.3727,0.9478,25.1779,14.4975,9.7555,0.0229,0.3769,0.0662,1.1130,0.8086,0.6288,0.8383,0.0887,1.5964,1.2317,0.9930
2020-12-04,42444859345.2,41.9839,0.9461,25.1779,14.4975,9.7555,0.0231,0.3734,0.0628,1.1146,0.8087,0.6288,0.8306,0.0820,1.5964,1.2318,0.9930
2020-12-03,42837867302.1,42.3727,0.9482,25.1422,14.4975,9.7555,0.0229,0.3769,0.0658,1.1146,0.8090,0.6288,0.8383,0.0883,1.5964,1.2318,0.9930
2020-12-02,42641363323.65,42.1783,0.9482,25.1422,14.4975,9.7555,0.0230,0.3751,0.0650,1.1148,0.8095,0.6288,0.8344,0.0849,1.5965,1.2318,0.9947
2020-12-01,42444859345.2,41.9839,0.9473,25.1422,14.4975,9.7555,0.0231,0.3734,0.0628,1.1160,0.8104,0.6295,0.8306,0.0820,1.5965,1.2322,0.9947
2020-11-30,42248355366.75,41.7896,0.9465,25.0992,14.4975,9.7555,0.0233,0.3717,0.0607,1.1163,0.8112,0.6295,0.8267,0.0790,1.5965,1.2327,0.9948
2020-11-27,42444859345.2,41.9839,0.9478,25.0859,14.4975,9.7555,0.0231,0.3734,0.0624,1.1163,0.8113,0.6295,0.8306,0.0815,1.5965,1.2335,0.9969
2020-11-26,43034371280.55,42.5670,0.9486,25.0859,14.4975,9.7555,0.0228,0.3786,0.0641,1.1168,0.8113,0.6313,0.8421,0.0896,1.5997,1.2345,0.9969
2020-11-25,42248355366.75,41.7896,0.9478,25.0859,14.4975,9.7555,0.0233,0.3717,0.0607,1.1192,0.8115,0.6313,0.8267,0.0790,1.5999,1.2349,0.9969
2020-11-24,42248355366.75,41.7896,0.9482,25.0859,14.4975,9.7555,0.0233,0.3717,0.0607,1.1196,0.8116,0.6313,0.8267,0.0790,1.5999,1.2351,0.9969
2020-11-23,42444859345.2,41.9839,0.9486,25.0859,14.4975,9.7555,0.0231,0.3734,0.0616,1.1196,0.8116,0.6313,0.8306,0.0807,1.6023,1.2351,0.9969
2020-11-20,41855347409.85,41.4008,0.9486,25.0859,14.4975,9.7555,0.0235,0.3682,0.0582,1.1196,0.8116,0.6313,0.8190,0.0743,1.6023,1.2351,0.9969
2020-11-19,41658843431.4,41.2065,0.9486,25.0859,14.4975,9.7555,0.0236,0.3665,0.0573,1.1196,0.8116,0.6313,0.8152,0.0713,1.6023,1.2351,0.9970
2020-11-18,41462339452.95,41.0121,0.9478,25.0859,14.4975,9.7555,0.0237,0.3648,0.0548,1.1196,0.8116,0.6313,0.8113,0.0675,1.6023,1.2351,0.9970
2020-11-17,41462339452.95,41.0121,0.9482,25.0859,14.4975,9.7555,0.0237,0.3648,0.0548,1.1207,0.8116,0.6339,0.8113,0.0675,1.6024,1.2354,0.9970
2020-11-16,41462339452.95,41.0121,0.9486,25.0859,14.4975,9.7555,0.0237,0.3648,0.0548,1.1212,0.8116,0.6339,0.8113,0.0675,1.6024,1.2357,0.9971
2020-11-13,40479819560.7,40.0402,0.9456,25.0859,14.4975,9.7555,0.0243,0.3561,0.0467,1.1214,0.8130,0.6345,0.7921,0.0480,1.6044,1.2357,0.9971
2020-11-12,40676323539.15,40.2346,0.9469,25.0859,14.4975,9.7555,0.0242,0.3578,0.0493,1.1214,0.8143,0.6345,0.7960,0.0501,1.6044,1.2357,0.9971
2020-11-11,40872827517.6,40.4290,0.9486,25.0859,14.4975,9.7555,0.0240,0.3596,0.0501,1.1214,0.8143,0.6364,0.7998,0.0539,1.6044,1.2357,0.9972
2020-11-10,40283315582.25,39.8459,0.9461,25.0859,14.4975,9.7555,0.0244,0.3544,0.0446,1.1217,0.8143,0.6364,0.7883,0.0425,1.6045,1.2357,0.9972
2020-11-09,40676323539.15,40.2346,0.9478,25.0859,14.4975,9.7555,0.0242,0.3578,0.0488,1.1224,0.8144,0.6364,0.7960,0.0497,1.6050,1.2362,0.9986
2020-11-06,40283315582.25,39.8459,0.9469,25.0859,14.4975,9.7555,0.0244,0.3544,0.0446,1.1229,0.8145,0.6364,0.7883,0.0425,1.6064,1.2377,0.9986
2020-11-05,40086811603.8,39.6515,0.9461,25.0859,14.4975,9.7555,0.0245,0.3527,0.0412,1.1232,0.8146,0.6364,0.7844,0.0386,1.6064,1.2388,1.0009
2020-11-04,40086811603.8,39.6515,0.9465,25.0859,14.4975,9.7555,0.0245,0.3527,0.0412,1.1232,0.8146,0.6364,0.7844,0.0386,1.6064,1.2390,1.0009
2020-11-03,39890307625.35,39.4571,0.9461,25.0859,14.4975,9.7555,0.0246,0.3509,0.0357,1.1245,0.8146,0.6370,0.7806,0.0357,1.6081,1.2392,1.0013
2020-11-02,39300795690.0,38.8740,0.9456,25.0859,14.4975,9.7555,0.0250,0.3457,0.0276,1.1245,0.8159,0.6385,0.7690,0.0263,1.6083,1.2392,1.0014
2020-10-30,38514779776.2,175.1116,0.9490,25.0859,14.4975,9.7555,0.0255,0.3388,0.0178,1.1245,0.8172,0.6389,0.7595,0.0293,1.6085,1.2392,1.0014
2020-10-29,38711283754.65,176.0050,0.9495,25.0859,14.4975,9.7555,0.0254,0.3405,0.0187,1.1247,0.8173,0.6389,0.7633,0.0335,1.6088,1.2392,1.0014
2020-10-28,38907787733.1,176.8985,0.9499,25.0859,14.4975,9.7555,0.0253,0.3422,0.0208,1.1247,0.8175,0.6389,0.7672,0.0357,1.6099,1.2395,1.0015
2020-10-27,39104291711.55,177.7919,0.9503,25.0859,14.4975,9.7555,0.0251,0.3440,0.0251,1.1250,0.8178,0.6389,0.7711,0.0374,1.6099,1.2397,1.0015
2020-10-26,39497299668.45,179.5788,0.9507,25.0343,14.4975,9.7555,0.0249,0.3474,0.0272,1.1256,0.8178,0.6389,0.7788,0.0450,1.6099,1.2401,1.0049
2020-10-23,39890307625.35,181.3656,0.9516,25.0343,14.4975,9.7555,0.0246,0.3509,0.0301,1.1261,0.8178,0.6389,0.7866,0.0493,1.6099,1.2405,1.0049
2020-10-22,39890307625.35,181.3656,0.9520,25.0343,14.4975,9.7555,0.0246,0.3509,0.0301,1.1261,0.8182,0.6389,0.7866,0.0493,1.6104,1.2412,1.0049
2020-10-21,39890307625.35,181.3656,0.9524,25.0343,14.4975,9.7555,0.0246,0.3509,0.0301,1.1264,0.8186,0.6389,0.7866,0.0493,1.6104,1.2423,1.0049
2020-10-20,39890307625.35,181.3656,0.9529,25.0343,14.4975,9.7555,0.0246,0.3509,0.0301,1.1269,0.8186,0.6395,0.7866,0.0493,1.6104,1.2427,1.0049
2020-10-19,40086811603.8,182.2590,0.9546,25.0343,14.4975,9.7555,0.0245,0.3526,0.0348,1.1273,0.8186,0.6395,0.7905,0.0518,1.6104,1.2427,1.0049
2020-10-16,40086811603.8,182.2590,0.9550,25.0343,14.4975,9.7555,0.0245,0.3526,0.0348,1.1288,0.8194,0.6413,0.7905,0.0518,1.6104,1.2427,1.0049
2020-10-15,39890307625.35,181.3656,0.9541,25.0343,14.4975,9.7555,0.0246,0.3509,0.0301,1.1292,0.8201,0.6413,0.7866,0.0493,1.6125,1.2428,1.0061
2020-10-14,39890307625.35,181.3656,0.9546,25.0343,14.4975,9.7555,0.0246,0.3509,0.0301,1.1292,0.8203,0.6413,0.7866,0.0493,1.6128,1.2431,1.0061
2020-10-13,40479819560.7,184.0459,0.9575,25.0343,14.4975,9.7555,0.0243,0.3561,0.0378,1.1303,0.8205,0.6414,0.7982,0.0577,1.6128,1.2434,1.0061
2020-10-12,40676323539.15,184.9393,0.9584,25.0144,14.4975,9.7555,0.0242,0.3578,0.0395,1.1303,0.8206,0.6414,0.8021,0.0599,1.6140,1.2434,1.0080
2020-10-09,40086811603.8,182.2590,0.9563,25.0060,14.4975,9.7555,0.0245,0.3526,0.0340,1.1313,0.8209,0.6414,0.7905,0.0510,1.6140,1.2434,1.0088
2020-09-30,39693803646.9,180.4722,0.9559,24.9297,14.5294,9.7555,0.0248,0.3491,0.0289,1.1313,0.8211,0.6414,0.7827,0.0467,1.6140,1.2437,1.0088
2020-09-29,39890307625.35,181.3656,0.9563,24.9297,14.5294,9.7555,0.0246,0.3509,0.0297,1.1328,0.8212,0.6414,0.7866,0.0488,1.6140,1.2437,1.0088
2020-09-28,40283315582.25,183.1525,0.9571,24.9264,14.5294,9.7555,0.0244,0.3543,0.0348,1.1328,0.8212,0.6414,0.7943,0.0514,1.6140,1.2437,1.0088
2020-09-25,40479819560.7,184.0459,0.9584,24.9264,14.5294,9.7555,0.0243,0.3561,0.0361,1.1328,0.8217,0.6414,0.7982,0.0560,1.6140,1.2444,1.0101
2020-09-24,40676323539.15,184.9393,0.9588,24.9264,14.4975,9.7555,0.0242,0.3578,0.0374,1.1328,0.8219,0.6414,0.8021,0.0577,1.6140,1.2444,1.0107
2020-09-23,41462339452.95,188.5130,0.9609,24.9264,14.4657,9.7555,0.0237,0.3647,0.0412,1.1328,0.8221,0.6414,0.8176,0.0667,1.6140,1.2444,1.0125
2020-09-22,41658843431.4,189.4064,0.9613,24.9261,14.4268,9.7555,0.0236,0.3664,0.0421,1.1328,0.8226,0.6414,0.8214,0.0693,1.6140,1.2444,1.0127
2020-09-21,42248355366.75,192.0867,0.9626,24.8449,14.4268,9.7555,0.0233,0.3716,0.0433,1.1336,0.8231,0.6420,0.8331,0.0778,1.6140,1.2457,1.0127
2020-09-18,42444859345.2,192.9802,0.9639,24.8185,14.4268,9.7555,0.0231,0.3733,0.0442,1.1336,0.8237,0.6420,0.8369,0.0807,1.6142,1.2470,1.0127
2020-09-17,42444859345.2,192.9802,0.9643,24.8185,14.4268,9.7555,0.0231,0.3733,0.0442,1.1344,0.8244,0.6439,0.8369,0.0807,1.6142,1.2473,1.0127
2020-09-16,42641363323.65,193.8736,0.9647,24.8185,14.4268,9.7555,0.0230,0.3751,0.0442,1.1344,0.8244,0.6439,0.8408,0.0841,1.6142,1.2476,1.0127
2020-09-15,42248355366.75,192.0867,0.9643,24.7663,14.4268,9.7555,0.0233,0.3716,0.0433,1.1346,0.8257,0.6439,0.8331,0.0778,1.6142,1.2476,1.0127
2020-09-14,42248355366.75,192.0867,0.9647,24.7601,14.4268,9.7555,0.0233,0.3716,0.0433,1.1346,0.8269,0.6439,0.8331,0.0778,1.6142,1.2480,1.0146
2020-09-11,42051851388.3,191.1933,0.9647,24.7601,14.4268,9.7555,0.0234,0.3699,0.0429,1.1354,0.8269,0.6442,0.8292,0.0761,1.6142,1.2483,1.0146
2020-09-10,41265835474.5,187.6196,0.9643,24.7195,14.4268,9.7555,0.0238,0.3630,0.0399,1.1356,0.8269,0.6445,0.8137,0.0646,1.6142,1.2483,1.0167
2020-09-09,42641363323.65,193.8736,0.9652,24.7106,14.4268,9.7555,0.0230,0.3751,0.0425,1.1364,0.8269,0.6464,0.8408,0.0824,1.6154,1.2483,1.0167
2020-09-08,41855347409.85,190.2999,0.9652,24.7106,14.4268,9.7555,0.0235,0.3682,0.0416,1.1365,0.8269,0.6464,0.8253,0.0714,1.6154,1.2483,1.0169
2020-09-07,41069331496.05,186.7262,0.9647,24.7106,14.4268,9.7555,0.0239,0.3612,0.0387,1.1370,0.8269,0.6464,0.8098,0.0616,1.6166,1.2483,1.0185
2020-09-04,41069331496.05,186.7262,0.9652,24.7106,14.4268,9.7555,0.0239,0.3612,0.0387,1.1384,0.8273,0.6464,0.8098,0.0616,1.6166,1.2483,1.0199
2020-09-03,40676323539.15,184.9393,0.9652,24.7106,14.4268,9.7555,0.0242,0.3578,0.0374,1.1392,0.8278,0.6464,0.8021,0.0578,1.6166,1.2497,1.0206
2020-09-02,40283315582.25,183.1525,0.9647,24.7106,14.4268,9.7555,0.0244,0.3543,0.0348,1.1400,0.8279,0.6464,0.7943,0.0514,1.6166,1.2510,1.0206
2020-09-01,40086811603.8,182.2590,0.9647,24.7106,14.4268,9.7555,0.0245,0.3526,0.0331,1.1400,0.8279,0.6464,0.7905,0.0501,1.6180,1.2510,1.0206
2020-08-31,40283315582.25,183.1525,0.9652,24.6753,14.4268,9.7555,0.0244,0.3543,0.0344,1.1404,0.8280,0.6464,0.7943,0.0510,1.6193,1.2510,1.0206
2020-08-28,40283315582.25,-143.8543,0.9707,24.6675,14.4268,9.7555,0.0244,0.3557,0.0344,1.1436,0.8292,0.6469,0.8186,0.0574,1.6193,1.2510,1.0206
2020-08-27,39890307625.35,-142.4509,0.9724,24.6027,14.4268,9.7555,0.0246,0.3522,0.0297,1.1472,0.8302,0.6470,0.8106,0.0510,1.6199,1.2510,1.0213
2020-08-26,39890307625.35,-142.4509,0.9728,24.6027,14.4268,9.7555,0.0246,0.3522,0.0297,1.1472,0.8302,0.6470,0.8106,0.0510,1.6199,1.2510,1.0213
2020-08-25,40479819560.7,-144.5561,0.9707,24.6027,14.4268,9.7555,0.0243,0.3574,0.0336,1.1474,0.8302,0.6490,0.8226,0.0574,1.6199,1.2510,1.0213
