日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PS-TTM,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2025-08-25,=110.0900,=110.0900,=110.0900,=110.0900,=2379414249638.11,=99385714478.0,=99385714478.03,,=2.2928,,,,
2025-08-22,=109.5400,=109.5400,=109.5400,=109.5400,=2367526904399.66,=98889192151.0,=98889192151.18,,=2.2813,,,,
2025-08-21,=109.0200,=109.0200,=109.0200,=109.0200,=2356287959810.58,=98419752860.0,=98419752860.34,,=2.2705,,,,
2025-08-20,=107.6900,=107.6900,=107.6900,=107.6900,=2327542197688.51,=97219071597.0,=97219071597.23,,=2.2428,,,,
2025-08-19,=107.0000,=107.0000,=107.0000,=107.0000,=2312628982753.0,=96596161769.0,=96596161769.0,,=2.2284,,,,
2025-08-18,=108.1900,=108.1900,=108.1900,=108.1900,=2338348875178.01,=97670455531.0,=97670455530.73,,=2.2532,,,,
2025-08-15,=108.3300,=108.3300,=108.3300,=108.3300,=2341374744875.07,=97796843032.0,=97796843032.11,,=2.2561,,,,
2025-08-14,=108.8100,=108.8100,=108.8100,=108.8100,=2351749155264.99,=98230171608.0,=98230171608.27,,=2.2661,,,,
2025-08-13,=109.2200,=109.2200,=109.2200,=109.2200,=2360610630806.38,=98600306434.0,=98600306433.74,,=2.2747,,,,
2025-08-12,=109.3600,=109.3600,=109.3600,=109.3600,=2363636500503.44,=98726693935.0,=98726693935.12,,=2.2776,,,,
2025-08-11,=108.9800,=108.9800,=108.9800,=108.9800,=2355423425611.42,=98383642146.0,=98383642145.66,,=2.2697,,,,
2025-08-08,=109.9900,=109.9900,=109.9900,=109.9900,=2377252914140.21,=99295437691.0,=99295437691.33,,=2.2907,,,,
2025-08-07,=107.8400,=107.8400,=107.8400,=107.8400,=2330784200935.36,=97354486777.0,=97354486777.28,,=2.2394,,,,
2025-08-06,=108.2700,=108.2700,=108.2700,=108.2700,=2340077943576.33,=97742676960.0,=97742676960.09,,=2.2483,,,,
2025-08-05,=109.0700,=109.0700,=109.0700,=109.0700,=2357368627559.53,=98464891254.0,=98464891253.69,,=2.2649,,,,
2025-08-04,=108.1200,=108.1200,=108.1200,=108.1200,=2336835940329.48,=97607261780.0,=97607261780.04,,=2.2452,,,,
2025-08-01,=108.0800,=108.0800,=108.0800,=108.0800,=2335971406130.32,=97571151065.0,=97571151065.36,,=2.2444,,,,
2025-07-31,=108.5600,=108.5600,=108.5600,=108.5600,=2346345816520.24,=98004479642.0,=98004479641.52,,=2.2543,,,,
2025-07-30,=109.5100,=109.5100,=109.5100,=109.5100,=2366681328805.0903,=98862109115.0,=98862109115.17,,=2.2739,,,,
2025-07-29,=109.2000,=109.2000,=109.2000,=109.2000,=2359981746922.8003,=98582251076.0,=98582251076.4,,=2.2674,,,,
2025-07-28,=109.3800,=109.3800,=109.3800,=109.3800,=2363871826725.42,=98744749292.0,=98744749292.46,,=2.2712,,,,
2025-07-25,=110.2800,=110.2800,=110.2800,=110.2800,=2383322225738.52,=99557240373.0,=99557240372.76,,=2.2899,,,,
2025-07-24,=111.0000,=111.0000,=111.0000,=111.0000,=2398882544949.0,=100207233237.0,=100207233237.0,,=2.3048,,,,
2025-07-23,=111.3800,=111.3800,=111.3800,=111.3800,=2407094935643.42,=100550285026.0,=100550285026.46,,=2.3127,,,,
2025-07-22,=111.6200,=111.6200,=111.6200,=111.6200,=2412281708713.58,=100766949315.0,=100766949314.54,,=2.3177,,,,
2025-07-21,=111.2700,=111.2700,=111.2700,=111.2700,=2404717664652.9297,=100450980561.0,=100450980561.09,,=2.3104,,,,
2025-07-18,=111.6900,=111.6900,=111.6900,=111.6900,=2413794517525.71,=100830143065.0,=100830143065.23,,=2.3191,,,,
2025-07-17,=111.7600,=111.7600,=111.7600,=111.7600,=2415307326337.8403,=100893336816.0,=100893336815.92,,=2.3206,,,,
2025-07-16,=112.9500,=112.9500,=112.9500,=112.9500,=2441025076144.0503,=101967630578.0,=101967630577.65,,=2.3453,,,,
2025-07-15,=112.4200,=112.4200,=112.4200,=112.4200,=2429570952280.7803,=101489163608.0,=101489163608.14,,=2.3343,,,,
2025-07-14,=113.1800,=113.1800,=113.1800,=113.1800,=2445995733669.62,=102175267187.0,=102175267187.06,,=2.3501,,,,
2025-07-11,=112.7600,=112.7600,=112.7600,=112.7600,=2436918880796.8403,=101796104683.0,=101796104682.92,,=2.3414,,,,
2025-07-10,=112.4000,=112.4000,=112.4000,=112.4000,=2429138721191.6,=101471108251.0,=101471108250.8,,=2.3339,,,,
2025-07-09,=113.5200,=113.5200,=113.5200,=113.5200,=2453343662185.6797,=102482208262.0,=102482208261.84,,=2.3571,,,,
2025-07-08,=111.9500,=111.9500,=111.9500,=111.9500,=2419413521685.0503,=101064862711.0,=101064862710.65,,=2.3245,,,,
2025-07-07,=112.2400,=112.2400,=112.2400,=112.2400,=2425680872478.1597,=101326665392.0,=101326665392.08,,=2.3306,,,,
2025-07-04,=111.8900,=111.8900,=111.8900,=111.8900,=2418116828417.5103,=101010696639.0,=101010696638.63,,=2.3233,,,,
