日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB(不含商誉),PB(不含商誉) 分位点,PB(不含商誉) 80%分位点值,PB(不含商誉) 50%分位点值,PB(不含商誉) 20%分位点值
2025-08-21,=63.9900,=63.9900,=63.9900,=63.9900,=424714419937.26,=408192355513.0,=248797329454.17,,=7.2644,,,,
2025-08-20,=62.8500,=62.8500,=62.8500,=62.8500,=417148012080.9,=400920292921.0,=244364934461.55,,=9.1254,,,,
2025-08-19,=61.6900,=61.6900,=61.6900,=61.6900,=409448860227.06,=393520650283.0,=239854778153.27,,=8.9570,,,,
2025-08-18,=63.0800,=63.0800,=63.0800,=63.0800,=418674568051.92,=402387463444.0,=245259189591.64,,=9.1588,,,,
2025-08-15,=63.4000,=63.4000,=63.4000,=63.4000,=420798472011.6,=404428744172.0,=246503370642.2,,=9.2052,,,,
2025-08-14,=62.8200,=62.8200,=62.8200,=62.8200,=416948896084.68,=400728922853.0,=244248292488.06,,=9.1210,,,,
2025-08-13,=62.6100,=62.6100,=62.6100,=62.6100,=415555084111.14,=399389332375.0,=243431798673.63,,=9.0905,,,,
2025-08-12,=60.8500,=60.8500,=60.8500,=60.8500,=403873612332.9,=388162288373.0,=236588802895.55,,=8.8350,,,,
2025-08-11,=61.0700,=61.0700,=61.0700,=61.0700,=405333796305.18,=389565668873.0,=237444177367.81,,=8.8669,,,,
2025-08-08,=60.9900,=60.9900,=60.9900,=60.9900,=404802820315.26,=389055348691.0,=237133132105.17,,=8.8553,,,,
2025-08-07,=60.8100,=60.8100,=60.8100,=60.8100,=403608124337.94,=387907128282.0,=236433280264.23,,=8.8292,,,,
2025-08-06,=61.5800,=61.5800,=61.5800,=61.5800,=408718768240.92,=392818960033.0,=239427090917.14,,=8.9410,,,,
2025-08-05,=62.3000,=62.3000,=62.3000,=62.3000,=413497552150.2,=397411841670.0,=242226498280.9,,=9.0455,,,,
2025-08-04,=62.0000,=62.0000,=62.0000,=62.0000,=411506392188.0,=395498140988.0,=241060078546.0,,=9.0020,,,,
2025-08-01,=61.3100,=61.3100,=61.3100,=61.3100,=406926724274.94,=391096629419.0,=238377313155.73,,=8.9018,,,,
2025-07-31,=62.9000,=62.9000,=62.9000,=62.9000,=417479872074.6,=401239243035.0,=244559337750.7,,=9.1326,,,,
2025-07-30,=63.5900,=63.5900,=63.5900,=63.5900,=422059539987.6601,=405640754604.0,=247242103140.97,,=9.2328,,,,
2025-07-29,=63.8000,=63.8000,=63.8000,=63.8000,=423453351961.2,=406980345081.0,=248058596955.4,,=9.2633,,,,
2025-07-28,=62.0400,=62.0400,=62.0400,=62.0400,=411771880182.96,=395753301079.0,=241215601177.32,,=9.0078,,,,
2025-07-25,=56.4000,=56.4000,=56.4000,=56.4000,=374338072893.6,=359775728254.0,=219286910161.2,,=8.1889,,,,
2025-07-24,=57.5000,=57.5000,=57.5000,=57.5000,=381638992755.0,=366792630755.0,=223563782522.5,,=8.3486,,,,
2025-07-23,=57.1300,=57.1300,=57.1300,=57.1300,=379183228801.62,=364432399914.0,=222125198182.79,,=8.2949,,,,
2025-07-22,=57.4100,=57.4100,=57.4100,=57.4100,=381041644766.34,=366218520550.0,=223213856602.03,,=8.3355,,,,
2025-07-21,=58.0000,=58.0000,=58.0000,=58.0000,=384957592692.0,=369982131892.0,=225507815414.0,,=8.4212,,,,
2025-07-18,=58.7600,=58.7600,=58.7600,=58.7600,=390001864596.24,=374830173620.0,=228462745409.08,,=8.5315,,,,
2025-07-17,=57.7300,=57.7300,=57.7300,=57.7300,=383165548726.02,=368259801278.0,=224458037652.59,,=8.3820,,,,
2025-07-16,=57.2200,=57.2200,=57.2200,=57.2200,=379780576790.28,=365006510118.0,=222475124103.26,,=8.3079,,,,
2025-07-15,=57.2200,=57.2200,=57.2200,=57.2200,=379780576790.28,=365006510118.0,=222475124103.26,,=8.3079,,,,
2025-07-14,=57.2100,=57.2100,=57.2100,=57.2100,=379714204791.54,=364942720096.0,=222436243445.43,,=8.3065,,,,
2025-07-11,=56.9000,=56.9000,=56.9000,=56.9000,=377656672830.6,=362965229391.0,=221230943052.7,,=8.2615,,,,
2025-07-10,=57.6000,=57.6000,=57.6000,=57.6000,=382302712742.4,=367430530982.0,=223952589100.8,,=8.3631,,,,
2025-07-09,=57.1900,=57.1900,=57.1900,=57.1900,=379581460794.06,=364815140050.0,=222358482129.77,,=8.3036,,,,
2025-07-08,=53.4000,=53.4000,=53.4000,=53.4000,=354426473271.6,=340638721432.0,=207622712812.2,,=7.7533,,,,
2025-07-07,=52.6500,=52.6500,=52.6500,=52.6500,=349448573366.1,=335854469726.0,=204706663474.95,,=7.6444,,,,
2025-07-04,=53.2600,=53.2600,=53.2600,=53.2600,=353497265289.24,=339745661113.0,=207078383602.58,,=7.7330,,,,
