日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2025-08-20,=63.0400,=63.0400,=63.0400,=63.0400,=197344931303.04,=197344931303.0,=103860025927.68,,=17.9708,,,,
2025-08-19,=62.1900,=62.1900,=62.1900,=62.1900,=194684030420.94,=194684030421.0,=102459629004.48,,=17.7285,,,,
2025-08-18,=62.7100,=62.7100,=62.7100,=62.7100,=196311875666.46,=196311875666.0,=103316342416.32,,=17.8767,,,,
2025-08-15,=62.9900,=62.9900,=62.9900,=62.9900,=197188407721.74,=197188407722.0,=103777649638.08,,=17.9565,,,,
2025-08-14,=62.5100,=62.5100,=62.5100,=62.5100,=195685781341.26,=195685781341.0,=102986837257.92,,=17.8197,,,,
2025-08-13,=62.9800,=62.9800,=62.9800,=62.9800,=197157103005.48,=197157103005.0,=103761174380.16,,=17.9537,,,,
2025-08-12,=62.9000,=62.9000,=62.9000,=62.9000,=196906665275.4,=196906665275.0,=103629372316.8,,=17.9309,,,,
2025-08-11,=61.4600,=61.4600,=61.4600,=61.4600,=192398786133.96,=192968827634.0,=101826976676.32,,=16.0899,,,,
2025-08-08,=60.8000,=60.8000,=60.8000,=60.8000,=190332674860.8,=190896594861.0,=100733488153.6,,=15.9171,,,,
2025-08-07,=60.6200,=60.6200,=60.6200,=60.6200,=189769189968.12,=190331440468.0,=100435264011.04,,=15.8700,,,,
2025-08-06,=61.0800,=61.0800,=61.0800,=61.0800,=191209206916.08,=191775723916.0,=101197392375.36,,=15.9904,,,,
2025-08-05,=60.9900,=60.9900,=60.9900,=60.9900,=190927464469.74,=191493146720.0,=101048280304.08,,=15.9668,,,,
2025-08-04,=60.4800,=60.4800,=60.4800,=60.4800,=189330923940.48,=189891875940.0,=100203311900.16,,=15.8333,,,,
2025-08-01,=60.9200,=60.9200,=60.9200,=60.9200,=190708331455.92,=191273364456.0,=100932304248.64,,=15.9485,,,,
2025-07-31,=62.3100,=62.3100,=62.3100,=62.3100,=195059687016.06,=195637612266.0,=103235257349.52,,=16.3124,,,,
2025-07-30,=63.8400,=63.8400,=63.8400,=63.8400,=199849308603.84,=200441424604.0,=105770162561.28,,=16.7129,,,,
2025-07-29,=61.9600,=61.9600,=61.9600,=61.9600,=193964021946.96,=193964021947.0,=102655377072.32,,=16.2208,,,,
2025-07-28,=62.6000,=62.6000,=62.6000,=62.6000,=195967523787.6,=195967523788.0,=103715729579.2,,=16.3883,,,,
2025-07-25,=62.9800,=62.9800,=62.9800,=62.9800,=197157103005.48,=197157103005.0,=104345313880.16,,=16.4878,,,,
2025-07-24,=62.5100,=62.5100,=62.5100,=62.5100,=195685781341.26,=195685781341.0,=103566617507.92,,=16.3648,,,,
2025-07-23,=61.8300,=61.8300,=61.8300,=61.8300,=193557060635.58,=193557060636.0,=102439992969.36,,=16.1867,,,,
2025-07-22,=63.0500,=63.0500,=63.0500,=63.0500,=197376236019.3,=197376236019.0,=104461289935.6,,=16.5061,,,,
2025-07-21,=59.9400,=59.9400,=59.9400,=59.9400,=187640469262.44,=187640469262.0,=99308639472.48,,=15.6919,,,,
2025-07-18,=59.7200,=59.7200,=59.7200,=59.7200,=186951765504.72,=186951765505.0,=98944143298.24,,=15.6344,,,,
2025-07-17,=55.1500,=55.1500,=55.1500,=55.1500,=172645510173.9,=172645510174.0,=91372563678.8,,=14.4380,,,,
2025-07-16,=54.8400,=54.8400,=54.8400,=54.8400,=171675063969.84,=171675063970.0,=90858955433.28,,=14.3568,,,,
2025-07-15,=55.0200,=55.0200,=55.0200,=55.0200,=172238548862.52,=172238548863.0,=91157179575.84,,=14.4039,,,,
2025-07-14,=55.2500,=55.2500,=55.2500,=55.2500,=172958557336.5,=172958557337.0,=91538243758.0,,=14.4641,,,,
2025-07-11,=55.7200,=55.7200,=55.7200,=55.7200,=174946682000.72,=174946682001.0,=92316940130.24,,=14.6304,,,,
2025-07-10,=56.4100,=56.4100,=56.4100,=56.4100,=177113107172.66,=177113107173.0,=93460132676.72,,=14.8116,,,,
2025-07-09,=54.4400,=54.4400,=54.4400,=54.4400,=170927806319.44,=170927806319.0,=90196235116.48,,=14.2943,,,,
2025-07-08,=55.3000,=55.3000,=55.3000,=55.3000,=173627988417.8,=173627988418.0,=91621083797.6,,=14.5201,,,,
2025-07-07,=54.3000,=54.3000,=54.3000,=54.3000,=170488241791.8,=170488241792.0,=89964283005.6,,=14.2575,,,,
2025-07-04,=54.0900,=54.0900,=54.0900,=54.0900,=169828895000.34,=169828895000.0,=89616354839.28,,=14.2024,,,,
