date,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值
2023-11-02,7.1639,0.0066,23.5271,14.7254,9.2693,0.0332,0.9671,0.7177,1.0132,0.8485,0.5508,0.9375,0.0689,2.4280,2.0104,1.1917
2023-11-01,7.2519,0.0083,23.5271,14.7254,9.2779,0.0328,0.9790,0.7417,1.0132,0.8484,0.5508,0.9490,0.0764,2.4280,2.0108,1.2006
2023-10-31,7.3510,0.0125,23.5271,14.7321,9.2790,0.0323,0.9924,0.7633,1.0132,0.8483,0.5508,0.9620,0.0885,2.4280,2.0108,1.2021
2023-10-30,7.3400,0.0120,23.5271,14.7321,9.2820,0.0324,0.9909,0.7620,1.0132,0.8483,0.5508,0.9605,0.0864,2.4280,2.0108,1.2057
2023-10-27,7.3394,0.0112,23.5271,14.7391,9.2866,0.0314,0.7746,0.4232,1.0132,0.8475,0.5508,0.9847,0.1000,2.4280,2.0100,1.2069
2023-10-26,7.4973,0.0178,23.5271,14.7438,9.2886,0.0308,0.7912,0.4392,1.0132,0.8476,0.5508,1.0059,0.1137,2.4280,2.0104,1.2116
2023-10-25,7.4973,0.0179,23.5271,14.7486,9.2980,0.0308,0.7912,0.4394,1.0132,0.8477,0.5508,1.0059,0.1138,2.4280,2.0108,1.2153
2023-10-24,7.6041,0.0249,23.5271,14.7588,9.3141,0.0303,0.8025,0.4468,1.0132,0.8477,0.5508,1.0202,0.1238,2.4280,2.0108,1.2161
2023-10-23,7.5507,0.0220,23.5271,14.7595,9.3187,0.0305,0.7969,0.4439,1.0132,0.8477,0.5508,1.0131,0.1179,2.4280,2.0108,1.2167
2023-10-20,7.6489,0.0266,23.5271,14.7736,9.3187,0.0301,0.8072,0.4519,1.0132,0.8475,0.5508,1.0262,0.1270,2.4280,2.0100,1.2173
2023-10-19,7.7129,0.0291,23.5271,14.7746,9.3313,0.0299,0.8140,0.4575,1.0132,0.8476,0.5508,1.0348,0.1337,2.4280,2.0104,1.2179
2023-10-18,7.9200,0.0586,23.5271,14.7756,9.3328,0.0291,0.8358,0.4767,1.0132,0.8477,0.5508,1.0626,0.1416,2.4280,2.0108,1.2180
2023-10-17,8.0673,0.0855,23.5271,14.7859,9.3499,0.0286,0.8514,0.5058,1.0132,0.8477,0.5508,1.0824,0.1445,2.4280,2.0108,1.2244
2023-10-16,7.8752,0.0444,23.5271,14.7888,9.3530,0.0293,0.8311,0.4701,1.0132,0.8475,0.5508,1.0566,0.1387,2.4280,2.0108,1.2260
2023-10-13,7.8389,0.0382,23.5271,14.8056,9.3543,0.0294,0.8273,0.4664,1.0132,0.8472,0.5508,1.0517,0.1373,2.4280,2.0100,1.2265
2023-10-12,7.9029,0.0515,23.5271,14.8065,9.3606,0.0292,0.8340,0.4753,1.0132,0.8473,0.5508,1.0603,0.1399,2.4280,2.0104,1.2268
2023-10-11,7.6468,0.0262,23.5271,14.8074,9.3679,0.0302,0.8070,0.4539,1.0132,0.8475,0.5508,1.0259,0.1258,2.4280,2.0108,1.2283
2023-10-10,7.6959,0.0274,23.5271,14.8173,9.3680,0.0300,0.8122,0.4581,1.0132,0.8475,0.5508,1.0325,0.1312,2.4280,2.0108,1.2284
2023-10-09,7.8368,0.0365,23.5271,14.8208,9.3718,0.0294,0.8270,0.4664,1.0132,0.8475,0.5508,1.0514,0.1362,2.4280,2.0108,1.2296
2023-09-28,7.8624,0.0394,23.5271,14.8348,9.3736,0.0293,0.8297,0.4685,1.0132,0.8472,0.5508,1.0549,0.1365,2.4280,2.0100,1.2393
2023-09-27,7.8987,0.0482,23.5271,14.8381,9.3866,0.0292,0.8336,0.4741,1.0132,0.8473,0.5508,1.0597,0.1378,2.4280,2.0104,1.2408
2023-09-26,7.9648,0.0631,23.5271,14.8450,9.3931,0.0289,0.8406,0.4869,1.0132,0.8473,0.5508,1.0686,0.1386,2.4280,2.0104,1.2433
2023-09-25,7.9606,0.0614,23.5271,14.8504,9.4094,0.0290,0.8401,0.4861,1.0132,0.8473,0.5508,1.0680,0.1382,2.4280,2.0104,1.2456
2023-09-22,8.0823,0.0850,23.5308,14.8553,9.4149,0.0285,0.8530,0.5085,1.0132,0.8472,0.5508,1.0844,0.1410,2.4280,2.0104,1.2494
2023-09-21,7.9841,0.0660,23.5308,14.8553,9.4202,0.0289,0.8426,0.4929,1.0132,0.8472,0.5508,1.0712,0.1382,2.4280,2.0108,1.2500
2023-09-20,8.0268,0.0735,23.5308,14.8588,9.4249,0.0287,0.8471,0.4994,1.0132,0.8472,0.5508,1.0769,0.1386,2.4280,2.0119,1.2537
2023-09-19,8.0780,0.0831,23.5308,14.8622,9.4289,0.0285,0.8525,0.5071,1.0132,0.8472,0.5508,1.0838,0.1395,2.4280,2.0129,1.2538
2023-09-18,8.1655,0.0935,23.5372,14.8737,9.4289,0.0282,0.8617,0.5177,1.0133,0.8472,0.5508,1.0955,0.1413,2.4293,2.0130,1.2538
2023-09-15,8.2018,0.0971,23.6270,14.8931,9.4549,0.0281,0.8656,0.5230,1.0132,0.8466,0.5508,1.1004,0.1428,2.4280,2.0163,1.2550
2023-09-14,8.1655,0.0934,23.6270,14.8968,9.4647,0.0282,0.8617,0.5187,1.0132,0.8466,0.5508,1.0955,0.1412,2.4280,2.0172,1.2566
2023-09-13,8.2274,0.0985,23.6585,14.8991,9.4647,0.0280,0.8683,0.5289,1.0133,0.8465,0.5508,1.1038,0.1429,2.4293,2.0175,1.2566
2023-09-12,8.1847,0.0947,23.6741,14.9024,9.4833,0.0282,0.8638,0.5226,1.0133,0.8464,0.5508,1.0981,0.1417,2.4293,2.0179,1.2573
2023-09-11,8.8721,0.1512,23.6741,14.9032,9.4989,0.0260,0.9363,0.6564,1.0133,0.8463,0.5508,1.1903,0.1857,2.4293,2.0186,1.2576
2023-09-08,8.7227,0.1245,23.6741,14.9071,9.5168,0.0264,0.9205,0.6301,1.0132,0.8462,0.5508,1.1703,0.1764,2.4280,2.0186,1.2610
2023-09-07,8.7099,0.1229,23.6741,14.9106,9.5238,0.0265,0.9192,0.6275,1.0132,0.8461,0.5508,1.1686,0.1744,2.4280,2.0192,1.2610
2023-09-06,8.8721,0.1504,23.6792,14.9147,9.5238,0.0260,0.9363,0.6568,1.0133,0.8454,0.5508,1.1903,0.1849,2.4293,2.0197,1.2610
2023-09-05,8.7547,0.1325,23.6792,14.9191,9.5516,0.0263,0.9239,0.6369,1.0133,0.8446,0.5508,1.1746,0.1786,2.4293,2.0197,1.2629
2023-09-04,9.1262,0.1741,23.6792,14.9199,9.5526,0.0253,0.9631,0.7113,1.0133,0.8444,0.5508,1.2244,0.1899,2.4293,2.0197,1.2629
2023-09-01,8.9597,0.1594,23.6741,14.9386,9.5592,0.0257,0.9455,0.6725,1.0132,0.8440,0.5508,1.2021,0.1856,2.4280,2.0186,1.2669
2023-08-31,8.6458,0.1138,23.6741,14.9534,9.5873,0.0267,0.9124,0.6150,1.0132,0.8439,0.5508,1.1600,0.1674,2.4280,2.0192,1.2669
2023-08-30,8.7504,0.1309,23.6792,14.9546,9.5873,0.0263,0.9235,0.6365,1.0133,0.8437,0.5508,1.1740,0.1774,2.4293,2.0197,1.2669
2023-08-29,8.4741,0.1043,23.6792,14.9573,9.5992,0.0258,0.7749,0.4383,1.0133,0.8435,0.5508,1.1034,0.1421,2.4293,2.0197,1.2694
2023-08-28,8.5714,0.1088,23.6792,14.9634,9.6029,0.0255,0.7838,0.4462,1.0133,0.8435,0.5508,1.1161,0.1429,2.4293,2.0197,1.2710
2023-08-25,8.4437,0.1038,23.6741,14.9751,9.6089,0.0259,0.7721,0.4359,1.0132,0.8431,0.5508,1.0995,0.1416,2.4280,2.0186,1.2754
2023-08-24,8.2735,0.0997,23.6741,14.9785,9.6103,0.0265,0.7565,0.4252,1.0132,0.8434,0.5508,1.0773,0.1387,2.4280,2.0192,1.2766
2023-08-23,8.4174,0.1030,23.6792,14.9853,9.6103,0.0260,0.7697,0.4346,1.0133,0.8435,0.5508,1.0960,0.1408,2.4293,2.0197,1.2766
2023-08-22,8.5471,0.1059,23.6792,14.9990,9.6357,0.0256,0.7815,0.4441,1.0133,0.8435,0.5508,1.1129,0.1413,2.4293,2.0197,1.2809
2023-08-21,8.3546,0.1005,23.6792,15.0058,9.6373,0.0262,0.7639,0.4308,1.0133,0.8435,0.5508,1.0878,0.1404,2.4293,2.0197,1.2815
2023-08-18,8.6788,0.1146,23.6741,15.0134,9.6611,0.0252,0.7936,0.4558,1.0132,0.8431,0.5508,1.1301,0.1436,2.4280,2.0186,1.2885
2023-08-17,8.5815,0.1067,23.6741,15.0142,9.6690,0.0255,0.7847,0.4481,1.0132,0.8434,0.5508,1.1174,0.1412,2.4280,2.0192,1.2928
2023-08-16,8.6707,0.1134,23.6792,15.0273,9.6690,0.0252,0.7929,0.4553,1.0133,0.8435,0.5508,1.1290,0.1425,2.4293,2.0197,1.2928
2023-08-15,8.7761,0.1313,23.6792,15.0446,9.6870,0.0249,0.8025,0.4599,1.0133,0.8435,0.5508,1.1427,0.1491,2.4293,2.0197,1.2967
2023-08-14,8.6525,0.1118,23.6792,15.0488,9.6873,0.0253,0.7912,0.4545,1.0133,0.8435,0.5508,1.1266,0.1417,2.4293,2.0197,1.2974
2023-08-11,8.6829,0.1146,23.6741,15.0640,9.7061,0.0252,0.7940,0.4566,1.0132,0.8431,0.5508,1.1306,0.1424,2.4280,2.0186,1.2998
2023-08-10,9.0496,0.1628,23.6741,15.0674,9.7178,0.0242,0.8275,0.4759,1.0132,0.8434,0.5508,1.1783,0.1736,2.4280,2.0192,1.3008
2023-08-09,9.1266,0.1670,23.6792,15.0689,9.7178,0.0240,0.8345,0.4840,1.0133,0.8435,0.5508,1.1554,0.1575,2.4293,2.0197,1.3008
2023-08-08,9.1388,0.1683,23.6792,15.0757,9.7326,0.0239,0.8357,0.4853,1.0133,0.8435,0.5508,1.1570,0.1583,2.4293,2.0197,1.3044
2023-08-07,9.2117,0.1728,23.6792,15.0811,9.7373,0.0238,0.8423,0.4981,1.0133,0.8435,0.5508,1.1662,0.1658,2.4293,2.0197,1.3056
2023-08-04,9.4833,0.1885,23.6741,15.0941,9.7628,0.0231,0.8672,0.5309,1.0132,0.8431,0.5508,1.2006,0.1773,2.4280,2.0186,1.3096
2023-08-03,9.5238,0.1898,23.6741,15.1016,9.7707,0.0230,0.8709,0.5349,1.0132,0.8429,0.5508,1.2057,0.1773,2.4280,2.0192,1.3099
2023-08-02,9.1185,0.1654,23.6792,15.1051,9.7707,0.0240,0.8338,0.4848,1.0133,0.8427,0.5508,1.1544,0.1566,2.4293,2.0197,1.3099
2023-08-01,9.1753,0.1703,23.6792,15.1085,9.7860,0.0239,0.8390,0.4923,1.0133,0.8427,0.5508,1.1616,0.1624,2.4293,2.0197,1.3105
2023-07-31,9.2036,0.1712,23.6792,15.1085,9.7974,0.0238,0.8416,0.4977,1.0133,0.8427,0.5508,1.1652,0.1637,2.4293,2.0197,1.3108
2023-07-28,9.2360,0.1727,23.6741,15.1171,9.8136,0.0237,0.8445,0.5031,1.0132,0.8426,0.5508,1.1693,0.1669,2.4280,2.0186,1.3139
2023-07-27,8.5633,0.1063,23.6741,15.1189,9.8154,0.0256,0.7830,0.4531,1.0132,0.8425,0.5508,1.0841,0.1391,2.4280,2.0192,1.3151
2023-07-26,8.4741,0.1026,23.6792,15.1298,9.8154,0.0258,0.7749,0.4466,1.0133,0.8426,0.5508,1.0728,0.1383,2.4293,2.0197,1.3151
2023-07-25,8.5491,0.1051,23.6792,15.1422,9.8341,0.0256,0.7817,0.4516,1.0133,0.8426,0.5508,1.0823,0.1383,2.4293,2.0197,1.3151
2023-07-24,7.7791,0.0320,23.6792,15.1446,9.8653,0.0281,0.7113,0.3714,1.0133,0.8426,0.5508,0.9848,0.1001,2.4293,2.0197,1.3169
2023-07-21,7.8440,0.0374,23.6741,15.1598,9.8810,0.0279,0.7173,0.3819,1.0132,0.8424,0.5508,0.9931,0.1054,2.4280,2.0186,1.3273
2023-07-20,7.8379,0.0361,23.6741,15.1632,9.9091,0.0279,0.7167,0.3808,1.0132,0.8425,0.5508,0.9923,0.1047,2.4280,2.0192,1.3282
2023-07-19,8.0993,0.0848,23.6792,15.1643,9.9091,0.0270,0.7406,0.4221,1.0133,0.8426,0.5508,1.0254,0.1238,2.4293,2.0197,1.3282
2023-07-18,8.0648,0.0789,23.6792,15.1733,9.9322,0.0271,0.7375,0.4192,1.0133,0.8426,0.5508,1.0210,0.1221,2.4293,2.0197,1.3285
2023-07-17,8.1216,0.0868,23.6792,15.1829,9.9484,0.0269,0.7426,0.4238,1.0133,0.8426,0.5508,1.0282,0.1255,2.4293,2.0197,1.3316
2023-07-14,8.1682,0.0909,23.6741,15.2042,9.9621,0.0268,0.7469,0.4276,1.0132,0.8424,0.5508,1.0341,0.1291,2.4280,2.0186,1.3373
2023-07-13,8.1905,0.0918,23.6741,15.2043,9.9635,0.0267,0.7489,0.4294,1.0132,0.8425,0.5508,1.0369,0.1304,2.4280,2.0192,1.3373
2023-07-12,8.0283,0.0727,23.6792,15.2077,9.9635,0.0273,0.7341,0.4134,1.0133,0.8426,0.5508,1.0164,0.1192,2.4293,2.0197,1.3373
2023-07-11,7.9635,0.0602,23.6792,15.2248,9.9836,0.0275,0.7282,0.4009,1.0133,0.8426,0.5508,1.0082,0.1134,2.4293,2.0197,1.3394
2023-07-10,7.9493,0.0569,23.6792,15.2385,9.9911,0.0275,0.7269,0.4001,1.0133,0.8426,0.5508,1.0064,0.1126,2.4293,2.0208,1.3424
2023-07-07,8.1520,0.0872,23.6741,15.2414,9.9997,0.0268,0.7454,0.4267,1.0132,0.8424,0.5508,1.0321,0.1266,2.4280,2.0197,1.3433
2023-07-06,7.9878,0.0648,23.6741,15.2421,10.0090,0.0274,0.7304,0.4061,1.0132,0.8425,0.5508,1.0113,0.1142,2.4280,2.0203,1.3439
2023-07-05,7.9311,0.0548,23.6792,15.2437,10.0090,0.0276,0.7252,0.3976,1.0133,0.8426,0.5508,1.0041,0.1097,2.4293,2.0208,1.3439
2023-07-04,8.0344,0.0723,23.6792,15.2453,10.0332,0.0272,0.7347,0.4150,1.0133,0.8426,0.5508,1.0172,0.1176,2.4293,2.0208,1.3451
2023-07-03,8.0243,0.0702,23.6792,15.2499,10.0372,0.0273,0.7337,0.4134,1.0133,0.8426,0.5508,1.0159,0.1167,2.4293,2.0208,1.3634
2023-06-30,7.4508,0.0145,23.6741,15.2650,10.0520,0.0294,0.6813,0.3433,1.0132,0.8424,0.5508,0.9433,0.0726,2.4280,2.0242,1.3772
2023-06-29,7.3718,0.0116,23.6741,15.2663,10.0559,0.0297,0.6741,0.3376,1.0132,0.8425,0.5508,0.9333,0.0660,2.4280,2.0272,1.3802
2023-06-28,7.3191,0.0104,23.6792,15.2737,10.0559,0.0299,0.6693,0.3332,1.0133,0.8426,0.5508,0.9266,0.0640,2.4293,2.0274,1.3802
2023-06-27,7.2786,0.0083,23.6792,15.2823,10.0643,0.0301,0.6656,0.3299,1.0133,0.8426,0.5508,0.9215,0.0619,2.4293,2.0278,1.3817
2023-06-26,7.1327,0.0058,23.6792,15.2849,10.0719,0.0307,0.6522,0.3187,1.0133,0.8426,0.5508,0.9030,0.0503,2.4293,2.0278,1.3833
2023-06-21,7.3394,0.0100,23.6741,15.3025,10.0746,0.0298,0.6711,0.3358,1.0132,0.8424,0.5508,0.9292,0.0639,2.4280,2.0286,1.3929
2023-06-20,7.4427,0.0120,23.6741,15.3099,10.0904,0.0294,0.6806,0.3429,1.0132,0.8424,0.5508,0.9423,0.0697,2.4280,2.0295,1.3964
2023-06-19,7.5522,0.0191,23.6741,15.3161,10.0904,0.0290,0.6906,0.3541,1.0132,0.8424,0.5508,0.9561,0.0793,2.4280,2.0295,1.3995
2023-06-16,7.7467,0.0265,23.6741,15.3356,10.0934,0.0283,0.7084,0.3745,1.0132,0.8421,0.5508,0.9807,0.0954,2.4280,2.0286,1.4034
2023-06-15,7.7366,0.0261,23.6741,15.3514,10.0968,0.0283,0.7074,0.3743,1.0132,0.8423,0.5508,0.9795,0.0938,2.4280,2.0291,1.4043
2023-06-14,7.8095,0.0291,23.6741,15.3531,10.0969,0.0280,0.7141,0.3815,1.0132,0.8424,0.5508,0.9887,0.0976,2.4280,2.0295,1.4046
2023-06-13,7.8642,0.0336,23.6741,15.3563,10.1177,0.0278,0.7191,0.3894,1.0132,0.8424,0.5508,0.9956,0.1013,2.4280,2.0295,1.4047
2023-06-12,7.8338,0.0311,23.6741,15.3605,10.1184,0.0279,0.7163,0.3861,1.0132,0.8424,0.5508,0.9918,0.0996,2.4280,2.0295,1.4070
2023-06-09,7.6292,0.0220,23.6741,15.3631,10.1204,0.0287,0.6976,0.3625,1.0132,0.8425,0.5508,0.9659,0.0872,2.4280,2.0299,1.4082
2023-06-08,7.6900,0.0233,23.6792,15.3658,10.1204,0.0285,0.7032,0.3673,1.0133,0.8426,0.5508,0.9736,0.0914,2.4293,2.0299,1.4082
2023-06-07,7.5866,0.0208,23.6792,15.3685,10.1285,0.0288,0.6937,0.3591,1.0133,0.8426,0.5508,0.9605,0.0827,2.4293,2.0299,1.4169
2023-06-06,7.5562,0.0191,23.6792,15.3802,10.1527,0.0290,0.6909,0.3570,1.0133,0.8426,0.5508,0.9566,0.0794,2.4293,2.0299,1.4211
2023-06-05,7.5420,0.0183,23.6792,15.3822,10.1559,0.0290,0.6896,0.3558,1.0133,0.8426,0.5508,0.9548,0.0790,2.4293,2.0299,1.4225
2023-06-02,7.5724,0.0187,23.6741,15.4192,10.1744,0.0289,0.6924,0.3592,1.0132,0.8425,0.5508,0.9587,0.0797,2.4280,2.0299,1.4280
2023-06-01,7.4529,0.0120,23.6792,15.4246,10.1744,0.0294,0.6815,0.3486,1.0133,0.8426,0.5508,0.9435,0.0710,2.4293,2.0312,1.4280
2023-05-31,7.4549,0.0121,23.6792,15.4301,10.1787,0.0294,0.6817,0.3487,1.0133,0.8426,0.5508,0.9438,0.0711,2.4293,2.0325,1.4299
2023-05-30,7.5238,0.0162,23.6792,15.4369,10.1809,0.0291,0.6880,0.3558,1.0133,0.8426,0.5508,0.9525,0.0765,2.4293,2.0339,1.4314
2023-05-29,7.4407,0.0116,23.6792,15.4438,10.1810,0.0294,0.6804,0.3479,1.0133,0.8426,0.5508,0.9420,0.0694,2.4293,2.0342,1.4336
2023-05-26,7.5197,0.0154,23.6741,15.4487,10.1963,0.0291,0.6876,0.3555,1.0132,0.8425,0.5508,0.9520,0.0752,2.4280,2.0353,1.4366
2023-05-25,7.5116,0.0145,23.6792,15.4496,10.1963,0.0291,0.6869,0.3540,1.0133,0.8426,0.5508,0.9510,0.0740,2.4293,2.0355,1.4366
2023-05-24,7.5177,0.0145,23.6792,15.4506,10.2130,0.0291,0.6874,0.3545,1.0133,0.8426,0.5508,0.9518,0.0744,2.4293,2.0357,1.4392
2023-05-23,7.7001,0.0187,23.6792,15.4678,10.2181,0.0284,0.7041,0.3687,1.0133,0.8426,0.5508,0.9748,0.0869,2.4293,2.0357,1.4413
2023-05-22,7.8885,0.0316,23.6792,15.4711,10.2223,0.0277,0.7213,0.3911,1.0133,0.8426,0.5508,0.9987,0.0964,2.4293,2.0357,1.4421
2023-05-19,7.8885,0.0316,23.6741,15.5059,10.2282,0.0277,0.7213,0.3920,1.0132,0.8425,0.5508,0.9987,0.0963,2.4280,2.0382,1.4485
2023-05-18,7.9797,0.0503,23.6792,15.5125,10.2282,0.0274,0.7297,0.4051,1.0133,0.8426,0.5508,1.0102,0.1010,2.4293,2.0382,1.4485
2023-05-17,7.8946,0.0333,23.6792,15.5190,10.2296,0.0277,0.7219,0.3932,1.0133,0.8426,0.5508,0.9995,0.0964,2.4293,2.0382,1.4495
2023-05-16,8.0365,0.0590,23.6792,15.5260,10.2358,0.0272,0.7349,0.4152,1.0133,0.8426,0.5508,1.0174,0.1043,2.4293,2.0391,1.4501
2023-05-15,8.2877,0.0798,23.6792,15.5340,10.2574,0.0264,0.7578,0.4343,1.0133,0.8426,0.5508,1.0492,0.1160,2.4293,2.0391,1.4514
2023-05-12,8.0081,0.0540,23.6741,15.5773,10.2813,0.0273,0.7323,0.4111,1.0132,0.8425,0.5508,1.0138,0.1022,2.4280,2.0382,1.4535
2023-05-11,8.2229,0.0773,23.6792,15.5777,10.2813,0.0266,0.7519,0.4321,1.0133,0.8426,0.5508,1.0410,0.1138,2.4293,2.0386,1.4535
2023-05-10,8.1013,0.0677,23.6792,15.5781,10.2816,0.0270,0.7408,0.4248,1.0133,0.8426,0.5508,1.0256,0.1068,2.4293,2.0391,1.4547
2023-05-09,8.2290,0.0769,23.6792,15.6012,10.2901,0.0266,0.7525,0.4327,1.0133,0.8426,0.5508,1.0418,0.1135,2.4293,2.0391,1.4614
2023-05-08,8.7234,0.0956,23.6792,15.6079,10.2968,0.0251,0.7977,0.4618,1.0133,0.8426,0.5508,1.1044,0.1172,2.4293,2.0391,1.4641
2023-05-05,8.3607,0.0785,23.6741,15.6268,10.3141,0.0262,0.7645,0.4402,1.0132,0.8425,0.5508,1.0585,0.1154,2.4280,2.0410,1.4702
2023-05-04,8.3890,0.0789,23.6792,15.6345,10.3141,0.0261,0.7671,0.4408,1.0133,0.8426,0.5508,1.0621,0.1155,2.4293,2.0413,1.4702
2023-04-28,7.8723,0.0287,23.6741,15.6462,10.3228,0.0278,0.7198,0.3949,1.0132,0.8425,0.5508,0.9966,0.0959,2.4280,2.0417,1.4768
2023-04-27,11.3704,0.2547,23.6792,15.6511,10.3228,0.0302,0.5211,0.1666,1.0133,0.8426,0.5508,1.0855,0.1155,2.4293,2.0419,1.4768
2023-04-26,10.6399,0.2132,23.6792,15.6559,10.3228,0.0322,0.4876,0.1309,1.0133,0.8426,0.5508,1.0158,0.1022,2.4293,2.0422,1.4786
2023-04-25,10.7479,0.2190,23.7096,15.6559,10.3228,0.0319,0.4926,0.1363,1.0133,0.8426,0.5510,1.0261,0.1060,2.4293,2.0422,1.4813
2023-04-24,10.7479,0.2190,23.7225,15.6764,10.3228,0.0319,0.4926,0.1363,1.0133,0.8426,0.5511,1.0261,0.1060,2.4293,2.0425,1.4820
2023-04-21,10.2746,0.1964,23.7594,15.7005,10.3381,0.0334,0.4709,0.1159,1.0132,0.8425,0.5520,0.9809,0.0893,2.4280,2.0430,1.4836
2023-04-20,10.5605,0.2094,23.7704,15.7025,10.3381,0.0325,0.4840,0.1251,1.0133,0.8426,0.5520,1.0082,0.0989,2.4293,2.0433,1.4836
2023-04-19,10.5255,0.2086,23.7704,15.7044,10.3381,0.0326,0.4824,0.1230,1.0133,0.8426,0.5521,1.0048,0.0977,2.4293,2.0436,1.4864
2023-04-18,10.5922,0.2095,23.7704,15.7074,10.3381,0.0324,0.4854,0.1264,1.0133,0.8426,0.5530,1.0112,0.0989,2.4293,2.0449,1.4876
2023-04-17,10.3858,0.2028,23.7755,15.7122,10.3381,0.0330,0.4760,0.1185,1.0133,0.8426,0.5530,0.9915,0.0931,2.4293,2.0456,1.4890
2023-04-14,10.0904,0.1856,23.8200,15.7354,10.3468,0.0340,0.4624,0.1051,1.0132,0.8425,0.5535,0.9633,0.0806,2.4280,2.0461,1.4912
2023-04-13,10.1920,0.1919,23.8261,15.7504,10.3468,0.0337,0.4671,0.1118,1.0133,0.8426,0.5535,0.9730,0.0856,2.4293,2.0462,1.4912
2023-04-12,10.1285,0.1887,23.8261,15.7654,10.3540,0.0339,0.4642,0.1081,1.0133,0.8426,0.5537,0.9669,0.0831,2.4293,2.0463,1.4933
2023-04-11,10.0745,0.1850,23.8662,15.7665,10.3578,0.0340,0.4617,0.1043,1.0133,0.8426,0.5538,0.9618,0.0798,2.4293,2.0463,1.4946
2023-04-10,10.0904,0.1854,23.8762,15.7928,10.3578,0.0340,0.4624,0.1047,1.0133,0.8426,0.5540,0.9633,0.0802,2.4293,2.0463,1.4951
2023-04-07,9.9951,0.1806,23.9275,15.8324,10.3597,0.0343,0.4581,0.0993,1.0132,0.8425,0.5547,0.9542,0.0756,2.4280,2.0461,1.4968
2023-04-06,10.0332,0.1816,23.9376,15.8347,10.3597,0.0342,0.4598,0.1018,1.0133,0.8426,0.5547,0.9578,0.0756,2.4293,2.0462,1.4968
2023-04-04,10.0968,0.1850,23.9376,15.8371,10.4189,0.0340,0.4627,0.1039,1.0133,0.8426,0.5548,0.9639,0.0798,2.4293,2.0463,1.4968
2023-04-03,10.0459,0.1821,23.9376,15.8561,10.4229,0.0341,0.4604,0.1019,1.0133,0.8427,0.5552,0.9591,0.0761,2.4293,2.0464,1.4998
2023-03-31,9.6870,0.1695,23.9376,15.9041,10.4323,0.0354,0.4439,0.0777,1.0133,0.8426,0.5554,0.9248,0.0623,2.4293,2.0462,1.4998
2023-03-30,11.0250,0.2294,23.9376,15.9255,10.4394,0.0498,0.4305,0.0619,1.0133,0.8426,0.5559,0.9017,0.0486,2.4293,2.0463,1.4998
2023-03-29,11.0555,0.2304,23.9376,15.9255,10.4394,0.0497,0.4317,0.0628,1.0133,0.8427,0.5561,0.9042,0.0507,2.4293,2.0464,1.5017
2023-03-28,11.1889,0.2387,23.9376,15.9274,10.4394,0.0491,0.4369,0.0707,1.0133,0.8427,0.5565,0.9151,0.0565,2.4293,2.0464,1.5020
2023-03-27,11.1927,0.2391,23.9376,15.9361,10.4394,0.0490,0.4370,0.0711,1.0133,0.8427,0.5570,0.9154,0.0570,2.4293,2.0464,1.5023
2023-03-24,11.3414,0.2443,24.0035,15.9430,10.4394,0.0484,0.4428,0.0744,1.0133,0.8426,0.5572,0.9276,0.0611,2.4293,2.0466,1.5067
2023-03-23,11.5358,0.2544,24.0035,15.9433,10.4394,0.0476,0.4504,0.0865,1.0133,0.8426,0.5579,0.9435,0.0673,2.4293,2.0467,1.5071
2023-03-22,11.4291,0.2482,24.0035,15.9518,10.4394,0.0480,0.4463,0.0786,1.0133,0.8427,0.5580,0.9347,0.0624,2.4293,2.0469,1.5074
2023-03-21,11.3490,0.2445,24.0268,15.9614,10.4394,0.0484,0.4431,0.0744,1.0133,0.8427,0.5585,0.9282,0.0611,2.4293,2.0480,1.5098
2023-03-20,11.2842,0.2420,24.0326,15.9637,10.4394,0.0486,0.4406,0.0728,1.0133,0.8427,0.5596,0.9229,0.0599,2.4293,2.0494,1.5106
2023-03-17,11.4329,0.2476,24.1203,15.9765,10.4394,0.0480,0.4464,0.0777,1.0133,0.8426,0.5597,0.9350,0.0615,2.4293,2.0514,1.5131
2023-03-16,11.1317,0.2348,24.1203,15.9879,10.4394,0.0493,0.4347,0.0665,1.0133,0.8426,0.5599,0.9104,0.0532,2.4293,2.0520,1.5134
2023-03-15,11.3261,0.2428,24.1203,16.0129,10.4394,0.0485,0.4422,0.0732,1.0133,0.8427,0.5608,0.9263,0.0599,2.4293,2.0530,1.5145
2023-03-14,11.1889,0.2383,24.1387,16.0454,10.4394,0.0491,0.4369,0.0703,1.0133,0.8427,0.5610,0.9151,0.0561,2.4293,2.0550,1.5156
2023-03-13,11.4367,0.2466,24.1498,16.0531,10.4394,0.0480,0.4466,0.0765,1.0133,0.8427,0.5619,0.9354,0.0603,2.4293,2.0561,1.5181
2023-03-10,11.3719,0.2435,24.1719,16.0734,10.4394,0.0483,0.4440,0.0740,1.0133,0.8426,0.5623,0.9301,0.0594,2.4293,2.0576,1.5185
2023-03-09,11.6464,0.2585,24.1719,16.0773,10.4394,0.0471,0.4548,0.0885,1.0133,0.8426,0.5634,0.9525,0.0677,2.4293,2.0577,1.5189
