date,市值(元),股息率,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值
2021-06-24,547677027861.7,0.0061,29.3125,0.9126,20.9439,13.7214,9.5152,22.7574,0.8881,15.7568,9.6481,6.9896,81.2147,0.8859,59.9986,42.3873,31.8160
2021-06-23,548351040048.9,0.0061,29.3485,0.9131,20.9262,13.7139,9.5152,22.7854,0.8886,15.7555,9.6455,6.9896,81.3147,0.8864,59.9932,42.3810,31.8160
2021-06-22,551510472176.3999,0.0061,29.5176,0.9142,20.8918,13.7113,9.5152,22.9167,0.8903,15.7507,9.6422,6.9896,81.7832,0.8891,59.9367,42.3809,31.8160
2021-06-21,546539632295.8,0.0061,29.2516,0.9136,20.8435,13.7087,9.5152,22.7101,0.8880,15.7507,9.6388,6.9896,81.0460,0.8863,59.9017,42.3808,31.8160
2021-06-18,545528614015.0,0.0061,29.1975,0.9124,20.8321,13.7012,9.5152,22.6681,0.8879,15.7505,9.6323,6.9896,80.8961,0.8846,59.8668,42.3680,31.8160
2021-06-17,554248646686.9,0.0060,29.6642,0.9163,20.8321,13.6937,9.5093,23.0304,0.8923,15.7505,9.6258,6.9878,82.1892,0.8917,59.8668,42.3553,31.7866
2021-06-16,564063949163.0,0.0059,30.1895,0.9257,20.8285,13.6912,9.5093,23.4383,0.9012,15.7058,9.6140,6.9878,83.6447,0.8973,59.8228,42.3502,31.7866
2021-06-15,553743137546.5,0.0060,29.6371,0.9168,20.8278,13.6887,9.5093,23.0094,0.8927,15.7043,9.6022,6.9878,82.1142,0.8922,59.8068,42.3452,31.7866
2021-06-11,567349758575.6,0.0059,30.3654,0.9290,20.8222,13.6749,9.5093,23.5748,0.9044,15.7042,9.6022,6.9878,84.1320,0.9011,59.8058,42.3290,31.7866
2021-06-10,573584371307.2,0.0058,30.6991,0.9368,20.7601,13.6610,9.5093,23.8339,0.9133,15.6884,9.6022,6.9878,85.0565,0.9077,59.7970,42.3128,31.7866
2021-06-09,572067843886.0,0.0058,30.6179,0.9328,20.7601,13.6586,9.5090,23.7709,0.9099,15.6884,9.5973,6.9851,84.8316,0.9054,59.7970,42.3043,31.7789
2021-06-08,568697782950.0,0.0059,30.4375,0.9317,20.7566,13.6562,9.5090,23.6308,0.9076,15.6750,9.5924,6.9851,84.3319,0.9026,59.6949,42.2958,31.7789
2021-06-07,573457994022.1,0.0058,30.6923,0.9367,20.7546,13.6516,9.5090,23.8286,0.9132,15.6553,9.5924,6.9851,85.0378,0.9076,59.6416,42.2594,31.7789
2021-06-04,578892217281.3999,0.0058,30.9832,0.9411,20.7405,13.6470,9.5090,24.0544,0.9243,15.6458,9.5924,6.9851,85.8436,0.9142,59.6171,42.2229,31.7789
2021-06-03,576280420056.0,0.0058,30.8434,0.9389,20.7308,13.6458,9.5090,23.9459,0.9187,15.6400,9.5907,6.9851,85.4563,0.9108,59.6116,42.2229,31.7789
2021-06-02,581419762983.4,0.0057,31.1184,0.9439,20.7308,13.6447,9.5059,24.1595,0.9299,15.6400,9.5890,6.9831,86.2184,0.9186,59.6116,42.2229,31.7551
2021-06-01,585379584583.2001,0.0057,31.3304,0.9478,20.7300,13.6428,9.5059,24.3240,0.9371,15.6356,9.5834,6.9831,86.8056,0.9259,59.5991,42.2167,31.7551
2021-05-31,578218205094.2,0.0058,30.9471,0.9416,20.7172,13.6409,9.5059,24.0264,0.9253,15.6264,9.5778,6.9831,85.7436,0.9152,59.4978,42.2105,31.7551
2021-05-28,572194221171.1001,0.0058,30.6247,0.9365,20.7109,13.6403,9.5059,23.7761,0.9134,15.6144,9.5742,6.9831,84.8504,0.9089,59.4943,42.2051,31.7551
2021-05-27,581377637221.7,0.0057,31.1162,0.9443,20.6950,13.6398,9.5059,24.1577,0.9303,15.5947,9.5706,6.9831,86.2122,0.9190,59.4535,42.1997,31.7551
2021-05-26,577544192907.0,0.0058,30.9110,0.9420,20.6950,13.6344,9.5031,23.9984,0.9246,15.5947,9.5657,6.9807,85.6437,0.9145,59.4535,42.1755,31.7551
2021-05-25,584494943587.5,0.0057,31.2830,0.9476,20.6774,13.6290,9.5031,24.2872,0.9369,15.5856,9.5608,6.9807,86.6744,0.9245,59.4303,42.1512,31.7551
2021-05-24,557323827291.0,0.0060,29.8288,0.9268,20.6696,13.6277,9.5031,23.1582,0.9031,15.5757,9.5581,6.9807,82.6452,0.9003,59.3897,42.1469,31.7551
2021-05-21,554332898210.3,0.0060,29.6687,0.9250,20.6575,13.6263,9.5031,23.0339,0.9014,15.5584,9.5553,6.9807,82.2017,0.9002,59.3837,42.1426,31.7551
2021-05-20,560272630610.0,0.0060,29.9866,0.9295,20.6509,13.6197,9.5031,23.2807,0.9058,15.5361,9.5553,6.9807,83.0825,0.9036,59.3675,42.1395,31.7551
2021-05-19,560104127563.2001,0.0060,29.9776,0.9295,20.6509,13.6132,9.4996,23.2737,0.9058,15.5361,9.5552,6.9807,83.0575,0.9029,59.3675,42.1364,31.7445
2021-05-18,567307632813.8999,0.0059,30.3631,0.9356,20.6494,13.5997,9.4996,23.5731,0.9108,15.5277,9.5542,6.9807,84.1257,0.9074,59.3313,42.1074,31.7445
2021-05-17,574806018396.5,0.0058,30.7645,0.9418,20.5940,13.5862,9.4996,23.8846,0.9209,15.5214,9.5533,6.9807,85.2377,0.9130,59.3138,42.0785,31.7445
2021-05-14,562443727612.5599,0.0059,25.5404,0.8824,20.5875,13.5858,9.4996,23.3710,0.9079,15.5069,9.5487,6.9807,83.4045,0.9050,59.2634,42.0463,31.7445
2021-05-13,552819611284.7999,0.0060,25.1033,0.8818,20.5846,13.5855,9.4996,22.9711,0.9033,15.5023,9.5442,6.9807,81.9773,0.9016,59.2556,42.0142,31.7445
2021-05-12,546597960325.44,0.0061,24.8208,0.8800,20.5846,13.5847,9.4938,22.7125,0.9010,15.5023,9.5412,6.9807,81.0547,0.8993,59.2556,42.0135,31.7231
2021-05-11,544556481104.4,0.0061,24.7281,0.8794,20.5109,13.5840,9.4938,22.6277,0.9003,15.4938,9.5382,6.9807,80.7520,0.8964,59.1233,42.0128,31.7231
2021-05-10,517174735996.8,0.0065,23.4847,0.8652,20.5109,13.5734,9.4938,21.4899,0.8907,15.4796,9.5255,6.9807,76.6915,0.8878,59.0403,41.9931,31.7231
2021-05-07,515522109960.72,0.0065,23.4097,0.8645,20.4947,13.5628,9.4938,21.4212,0.8906,15.4769,9.5129,6.9807,76.4465,0.8878,59.0290,41.9734,31.7231
2021-05-06,534640724887.92,0.0062,24.2778,0.8735,20.4895,13.5627,9.4938,22.2157,0.8962,15.4741,9.5124,6.9807,79.2816,0.8934,59.0286,41.9498,31.7231
2021-04-30,549255123756.0,0.0061,24.9415,0.8802,20.4895,13.5626,9.4916,22.8229,0.9018,15.4741,9.5118,6.9801,81.4487,0.9001,59.0286,41.9263,31.7114
2021-04-29,537913572528.0,0.0062,26.8040,0.8932,20.4877,13.5551,9.4916,23.6011,0.9120,15.4690,9.5101,6.9801,84.0115,0.9074,58.8773,41.9256,31.7114
2021-04-28,523331578092.0,0.0064,26.0774,0.8847,20.4552,13.5477,9.4916,22.9613,0.9034,15.4630,9.5083,6.9801,81.7340,0.9011,58.8424,41.9249,31.7114
2021-04-27,529261589162.64,0.0063,26.3729,0.8874,20.4282,13.5455,9.4916,23.2215,0.9062,15.4573,9.5053,6.9801,82.6602,0.9034,58.7900,41.9194,31.7114
2021-04-26,524984204128.08,0.0064,26.1597,0.8857,20.4261,13.5433,9.4916,23.0338,0.9044,15.4508,9.5023,6.9801,81.9921,0.9027,58.7434,41.9139,31.7114
2021-04-23,553467699926.4,0.0060,27.5790,0.9061,20.4261,13.5392,9.4846,24.2836,0.9363,15.4508,9.4957,6.9798,86.4407,0.9220,58.7434,41.8199,31.6800
2021-04-22,530136508828.8,0.0063,26.4165,0.8907,20.4083,13.5351,9.4846,23.2599,0.9072,15.4372,9.4891,6.9798,82.7968,0.9049,58.7259,41.7259,31.6800
2021-04-21,543908392462.8,0.0061,27.1027,0.8986,20.4017,13.5263,9.4846,23.8641,0.9197,15.4327,9.4824,6.9798,84.9477,0.9111,58.6880,41.7216,31.6800
2021-04-20,544264841215.68,0.0061,27.1205,0.8991,20.3986,13.5175,9.4846,23.8798,0.9208,15.4275,9.4758,6.9798,85.0034,0.9116,58.6739,41.7174,31.6800
2021-04-19,548412608521.92,0.0061,27.3271,0.9025,20.3839,13.5126,9.4846,24.0618,0.9264,15.4233,9.4750,6.9798,85.6512,0.9150,58.6560,41.7040,31.6800
2021-04-16,541154015736.0,0.0062,26.9655,0.8967,20.3839,13.5077,9.4846,23.7433,0.9161,15.4233,9.4742,6.9785,84.5175,0.9104,58.6560,41.6906,31.6722
2021-04-15,548445012954.0,0.0061,27.3288,0.9029,20.3784,13.5075,9.4846,24.0632,0.9269,15.4175,9.4578,6.9785,85.6563,0.9155,58.6154,41.6853,31.6722
2021-04-14,549676381373.04,0.0061,27.3901,0.9034,20.3690,13.5074,9.4846,24.1172,0.9286,15.3615,9.4414,6.9785,85.8486,0.9160,58.5601,41.6801,31.6722
2021-04-13,552819611284.7999,0.0060,27.5467,0.9057,20.3546,13.5028,9.4846,24.2551,0.9348,15.3585,9.4201,6.9785,86.3395,0.9211,58.5571,41.6796,31.6722
2021-04-12,547148835670.8,0.0061,27.2642,0.9027,20.3462,13.4983,9.4846,24.0063,0.9273,15.3191,9.3988,6.9785,85.4538,0.9153,58.5282,41.6790,31.6722
2021-04-09,556675738702.32,0.0060,27.7389,0.9084,20.3462,13.4915,9.4846,24.4243,0.9370,15.3191,9.3957,6.9749,86.9417,0.9267,58.5282,41.6767,31.6695
2021-04-08,568373738683.2001,0.0059,28.3218,0.9135,20.3399,13.4847,9.4846,24.9376,0.9502,15.3100,9.3926,6.9749,88.7687,0.9393,58.4642,41.6744,31.6695
2021-04-07,551620647297.84,0.0061,27.4870,0.9060,20.3220,13.4835,9.4846,24.2025,0.9347,15.3006,9.3818,6.9749,86.1522,0.9198,58.4536,41.6645,31.6695
2021-04-06,542223361994.64,0.0062,27.0187,0.9019,20.2798,13.4822,9.4846,23.7902,0.9214,15.2964,9.3710,6.9749,84.6846,0.9146,58.3825,41.6546,31.6695
2021-04-02,552171522643.2001,0.0060,27.5145,0.9065,20.2553,13.4810,9.4846,24.2267,0.9352,15.2843,9.3680,6.9749,86.2383,0.9208,58.3243,41.6510,31.6695
2021-04-01,536034115467.36,0.0062,26.7103,0.8995,20.2553,13.4797,9.4759,23.5187,0.9185,15.2843,9.3650,6.9734,83.7179,0.9133,58.3243,41.6474,31.6652
2021-03-31,517822824638.4,0.0064,25.8029,0.8932,20.2499,13.4748,9.4759,22.7196,0.9121,15.2797,9.3515,6.9734,80.8737,0.9081,58.3243,41.6323,31.6652
2021-03-30,510629040716.64,0.0057,27.9997,0.9109,20.2497,13.4698,9.4759,23.1488,0.9138,15.2772,9.3381,6.9734,83.8547,0.9138,58.2952,41.6172,31.6652
2021-03-29,492741794208.48,0.0059,27.0189,0.9034,20.2368,13.4697,9.4759,22.3379,0.9103,15.2738,9.3361,6.9734,80.9173,0.9097,58.2778,41.6054,31.6652
2021-03-26,487524680643.6,0.0060,26.7328,0.9010,20.2242,13.4696,9.4759,22.1013,0.9085,15.2509,9.3342,6.9734,80.0605,0.9074,58.2618,41.5936,31.6652
2021-03-25,479293954895.28,0.0061,26.2815,0.8964,20.2242,13.4657,9.4750,21.7282,0.9056,15.2509,9.3270,6.9690,78.7089,0.9050,58.2618,41.5745,31.6590
2021-03-24,474757334404.08,0.0061,26.0327,0.8957,20.2135,13.4617,9.4750,21.5226,0.9050,15.2439,9.3197,6.9690,77.9639,0.9050,58.2079,41.5554,31.6590
2021-03-23,481205816388.0,0.0061,26.3863,0.8986,20.1902,13.4525,9.4750,21.8149,0.9072,15.2358,9.3090,6.9690,79.0228,0.9055,58.2079,41.5514,31.6590
2021-03-22,491445616925.28,0.0059,26.9478,0.9020,20.1902,13.4432,9.4750,22.2791,0.9089,15.2315,9.2983,6.9690,80.7044,0.9083,58.1903,41.5473,31.6590
2021-03-19,492709389776.4,0.0059,27.0171,0.9031,20.1884,13.4394,9.4750,22.3364,0.9100,15.2258,9.2939,6.9690,80.9119,0.9094,58.1497,41.5318,31.6590
2021-03-18,509624503322.16,0.0057,27.9446,0.9105,20.1884,13.4355,9.4705,23.1032,0.9134,15.2258,9.2896,6.9643,83.6897,0.9134,58.1497,41.5164,31.6588
2021-03-17,495366553206.96,0.0059,27.1628,0.9053,20.1866,13.4350,9.4705,22.4568,0.9110,15.2088,9.2849,6.9643,81.3483,0.9110,58.1380,41.5131,31.6588
2021-03-16,492385345455.6,0.0059,26.9993,0.9040,20.1461,13.4344,9.4705,22.3217,0.9110,15.2019,9.2802,6.9643,80.8587,0.9104,58.0973,41.5098,31.6588
2021-03-15,483798170954.4,0.0060,26.5284,0.9034,20.1292,13.4331,9.4705,21.9324,0.9104,15.2000,9.2698,6.9643,79.4485,0.9092,58.0764,41.4775,31.6588
2021-03-12,503564874523.2,0.0058,27.6123,0.9080,20.1238,13.4319,9.4705,22.8285,0.9132,15.1904,9.2593,6.9643,82.6946,0.9126,58.0321,41.4452,31.6588
2021-03-11,510693849580.8,0.0057,28.0032,0.9108,20.1238,13.4293,9.4683,23.1517,0.9137,15.1904,9.2549,6.9629,83.8653,0.9137,58.0321,41.4448,31.6508
2021-03-10,500000386994.4,0.0058,27.4169,0.9079,20.0998,13.4268,9.4683,22.6669,0.9137,15.1752,9.2506,6.9629,82.1092,0.9131,57.8645,41.4443,31.6508
2021-03-09,497958907773.36,0.0059,27.3049,0.9078,20.0882,13.4193,9.4683,22.5744,0.9130,15.1752,9.2466,6.9629,81.7740,0.9130,57.8639,41.4381,31.6508
2021-03-08,513772270628.4,0.0057,28.1720,0.9113,20.0862,13.4117,9.4683,23.2912,0.9147,15.1676,9.2426,6.9629,84.3708,0.9142,57.7983,41.4320,31.6508
2021-03-05,539533794132.0,0.0054,29.5846,0.9246,20.0683,13.4111,9.4683,24.4591,0.9391,15.1624,9.2404,6.9629,88.6014,0.9356,57.7877,41.4319,31.6508
2021-03-04,533052907716.0,0.0055,29.2293,0.9239,20.0683,13.4104,9.4540,24.1653,0.9344,15.1624,9.2382,6.9608,87.5371,0.9297,57.7877,41.4318,31.6467
2021-03-03,554634259481.28,0.0053,30.4126,0.9349,20.0199,13.4023,9.4540,25.1437,0.9524,15.1624,9.2285,6.9608,91.0811,0.9506,57.7307,41.4257,31.6467
2021-03-02,549676381373.04,0.0053,30.1408,0.9320,20.0032,13.3941,9.4540,24.9189,0.9500,15.1610,9.2189,6.9608,90.2670,0.9477,57.7230,41.4195,31.6467
2021-03-01,558911644515.84,0.0052,30.6472,0.9372,19.9410,13.3862,9.4540,25.3376,0.9540,15.1610,9.2185,6.9608,91.7836,0.9535,57.6974,41.4055,31.6467
2021-02-26,559624542021.6,0.0052,30.6863,0.9395,19.9336,13.3782,9.4540,25.3699,0.9546,15.1610,9.2181,6.9608,91.9006,0.9546,57.6971,41.3916,31.6467
2021-02-25,569281062781.4401,0.0051,31.2158,0.9447,19.9336,13.3761,9.4514,25.8077,0.9586,15.1610,9.2171,6.9597,93.4864,0.9586,57.6971,41.3885,31.6422
2021-02-24,574174132025.52,0.0051,31.4841,0.9470,19.9309,13.3739,9.4514,26.0295,0.9598,15.1449,9.2161,6.9597,94.2899,0.9598,57.6724,41.3853,31.6422
2021-02-23,592353018422.4,0.0049,32.4809,0.9580,19.8629,13.3726,9.4514,26.8536,0.9673,15.1449,9.2158,6.9597,97.2752,0.9656,57.6375,41.3839,31.6422
2021-02-22,593098320360.24,0.0049,32.5218,0.9592,19.8621,13.3712,9.4514,26.8874,0.9679,15.1440,9.2155,6.9597,97.3976,0.9662,57.5618,41.3824,31.6422
2021-02-19,619507932505.4401,0.0047,33.9699,0.9691,19.8448,13.3688,9.4514,28.0846,0.9737,15.1426,9.2133,6.9597,101.7346,0.9737,57.5385,41.3458,31.6422
2021-02-18,611795677670.4,0.0048,33.5470,0.9673,19.8448,13.3664,9.4474,27.7350,0.9720,15.1426,9.2111,6.9596,100.4681,0.9714,57.5385,41.3091,31.6329
2021-02-10,667887749600.88,0.0044,36.6228,0.9936,19.8351,13.3639,9.4474,30.2779,0.9942,15.1298,9.2099,6.9596,109.6794,0.9942,57.5372,41.3025,31.6329
2021-02-09,668827478131.2001,0.0044,36.6743,0.9942,19.7710,13.3613,9.4474,30.3205,0.9953,15.1267,9.2086,6.9596,109.8338,0.9947,57.5159,41.2959,31.6329
2021-02-08,631562381239.2001,0.0046,34.6309,0.9737,19.7652,13.3456,9.4474,28.6311,0.9789,15.1201,9.2069,6.9596,103.7141,0.9789,57.4978,41.2718,31.6329
2021-02-05,623817721972.08,0.0047,34.2062,0.9713,19.7567,13.3298,9.4474,28.2800,0.9766,15.1187,9.2051,6.9596,102.4423,0.9766,57.4498,41.2478,31.6329
2021-02-04,628645982352.0,0.0046,34.4710,0.9725,19.7567,13.3176,9.4408,28.4989,0.9777,15.1187,9.2050,6.9584,103.2352,0.9777,57.4498,41.2268,31.6264
2021-02-03,635126868768.0,0.0046,34.8264,0.9777,19.7474,13.3054,9.4408,28.7927,0.9812,15.1161,9.2049,6.9584,104.2995,0.9812,57.4254,41.2057,31.6264
2021-02-02,644945411688.24,0.0045,35.3647,0.9830,19.7460,13.3019,9.4408,29.2378,0.9853,15.1130,9.2002,6.9584,105.9119,0.9853,57.4004,41.1828,31.6264
2021-02-01,632145661016.64,0.0046,34.6629,0.9759,19.7456,13.2984,9.4408,28.6576,0.9806,15.1017,9.1956,6.9584,103.8099,0.9806,57.2762,41.1599,31.6264
2021-01-29,638853378457.2001,0.0046,35.0307,0.9812,19.7366,13.2959,9.4408,28.9617,0.9847,15.0961,9.1926,6.9584,104.9115,0.9847,57.2762,41.1590,31.6264
2021-01-28,645787926922.32,0.0045,35.4109,0.9835,19.7366,13.2934,9.4191,29.2760,0.9859,15.0961,9.1896,6.9584,106.0502,0.9859,57.2762,41.1581,31.6153
2021-01-27,646792464316.7999,0.0045,35.4660,0.9853,19.7178,13.2775,9.4191,29.3216,0.9865,15.0961,9.1883,6.9584,106.2152,0.9865,57.2709,41.1536,31.6153
2021-01-26,663480746838.0,0.0044,36.3811,0.9935,19.7044,13.2617,9.4191,30.0781,0.9947,15.0905,9.1870,6.9584,108.9557,0.9947,57.2709,41.1491,31.6153
2021-01-25,675567600003.84,0.0043,37.0439,0.9959,19.6936,13.2603,9.4191,30.6260,0.9971,15.0876,9.1790,6.9584,110.9406,0.9971,57.2709,41.1251,31.6153
2021-01-22,657777566791.92,0.0044,36.0684,0.9918,19.6721,13.2590,9.4191,29.8196,0.9935,15.0831,9.1711,6.9584,108.0192,0.9929,57.2535,41.1010,31.6153
2021-01-21,657874780088.16,0.0044,36.0737,0.9923,19.6721,13.2496,9.4103,29.8240,0.9941,15.0831,9.1682,6.9562,108.0351,0.9935,57.2535,41.0872,31.6132
2021-01-20,650713400598.48,0.0045,35.6810,0.9912,19.6685,13.2402,9.4103,29.4993,0.9929,15.0594,9.1654,6.9562,106.8591,0.9923,57.2069,41.0734,31.6132
2021-01-19,648704325809.52,0.0045,35.5709,0.9900,19.6093,13.2315,9.4103,29.4082,0.9917,15.0556,9.1616,6.9562,106.5292,0.9912,57.2016,41.0610,31.6132
2021-01-18,659203361803.4401,0.0044,36.1466,0.9935,19.6040,13.2228,9.4103,29.8842,0.9947,15.0340,9.1578,6.9562,108.2533,0.9947,57.1164,41.0487,31.6132
2021-01-15,662994680356.7999,0.0044,36.3545,0.9941,19.5049,13.2165,9.4103,30.0561,0.9953,15.0199,9.1553,6.9562,108.8759,0.9953,57.1110,41.0384,31.6132
2021-01-14,696630480855.84,0.0042,38.1988,0.9994,19.5049,13.2103,9.4057,31.5809,1.0000,15.0199,9.1527,6.9539,114.3995,1.0000,57.1110,41.0282,31.6129
2021-01-13,690214403304.0,0.0042,37.8470,0.9976,19.4910,13.2095,9.4057,31.2900,0.9988,15.0199,9.1473,6.9539,113.3459,0.9988,57.0897,41.0119,31.6129
2021-01-12,684576032122.08,0.0043,37.5378,0.9976,19.4868,13.2087,9.4057,31.0344,0.9988,15.0159,9.1419,6.9539,112.4200,0.9988,57.0554,40.9956,31.6129
2021-01-11,670771744056.0,0.0043,36.7809,0.9976,19.4720,13.2068,9.4057,30.4086,0.9988,15.0072,9.1384,6.9539,110.1530,0.9988,57.0471,40.9874,31.6129
2021-01-08,694264957314.0,0.0042,38.0691,0.9988,19.4618,13.2049,9.4057,31.4737,0.9994,15.0056,9.1349,6.9539,114.0111,0.9994,57.0437,40.9792,31.6129
2021-01-07,695334303572.64,0.0042,38.1278,0.9994,19.4618,13.2000,9.4030,31.5221,1.0000,15.0056,9.1349,6.9539,114.1867,1.0000,57.0437,40.9615,31.6112
2021-01-06,669540375636.96,0.0044,36.7134,0.9988,19.4618,13.1951,9.4030,30.3528,1.0000,14.9965,9.1349,6.9539,109.9508,1.0000,57.0258,40.9438,31.6112
2021-01-05,652171600042.08,0.0045,35.7610,0.9976,19.4480,13.1934,9.4030,29.5654,0.9994,14.9889,9.1322,6.9539,107.0986,0.9988,57.0258,40.9374,31.6112
2021-01-04,649773672068.16,0.0045,35.6295,0.9964,19.4442,13.1918,9.4030,29.4567,0.9982,14.9768,9.1295,6.9539,106.7048,0.9976,57.0045,40.9310,31.6112
2020-12-31,649838480932.32,0.0045,35.6330,0.9970,19.4140,13.1884,9.4030,29.4596,0.9988,14.9734,9.1238,6.9539,106.7154,0.9982,56.9983,40.9060,31.6112
2020-12-30,647991428303.76,0.0045,35.5318,0.9970,19.4140,13.1851,9.4012,29.3759,0.9988,14.9734,9.1181,6.9539,106.4121,0.9982,56.9983,40.8810,31.6053
2020-12-29,639631084827.12,0.0046,35.0733,0.9941,19.4010,13.1851,9.4012,28.9969,0.9976,14.9708,9.1172,6.9539,105.0392,0.9976,56.9938,40.8494,31.6053
2020-12-28,637168347989.04,0.0046,34.9383,0.9929,19.3807,13.1850,9.4012,28.8853,0.9970,14.9602,9.1164,6.9539,104.6347,0.9970,56.8873,40.8178,31.6053
2020-12-25,651329084808.0,0.0045,35.7148,0.9976,19.3602,13.1788,9.4012,29.5272,0.9994,14.9494,9.1130,6.9539,106.9602,0.9988,56.7914,40.8100,31.6053
2020-12-24,633279816139.4401,0.0046,34.7251,0.9911,19.3530,13.1725,9.4012,28.7090,0.9958,14.9494,9.1096,6.9539,103.9962,0.9958,56.7760,40.8022,31.6053
2020-12-23,633312220571.52,0.0046,34.7269,0.9917,19.3530,13.1611,9.4011,28.7104,0.9964,14.9494,9.1059,6.9535,104.0015,0.9964,56.7760,40.7771,31.5858
2020-12-22,625405539144.0,0.0047,34.2933,0.9899,19.3401,13.1498,9.4011,28.3520,0.9952,14.9480,9.1022,6.9535,102.7031,0.9952,56.7381,40.7520,31.5858
2020-12-21,629618115314.4,0.0046,34.5243,0.9910,19.3250,13.1423,9.4011,28.5430,0.9964,14.9353,9.1008,6.9535,103.3949,0.9964,56.7381,40.7464,31.5858
2020-12-18,612573384040.32,0.0048,33.5897,0.9898,19.3225,13.1347,9.4011,27.7703,0.9940,14.9353,9.0994,6.9535,100.5958,0.9934,56.7236,40.7407,31.5858
2020-12-17,635126868768.0,0.0046,34.8264,0.9934,19.2971,13.1320,9.4011,28.7927,0.9970,14.9339,9.0976,6.9535,104.2995,0.9970,56.6902,40.7125,31.5858
2020-12-16,647148913069.68,0.0045,35.4856,0.9976,19.2971,13.1292,9.4000,29.3377,0.9988,14.9339,9.0957,6.9496,106.2737,0.9988,56.6902,40.6843,31.5858
2020-12-15,638075672087.28,0.0046,34.9881,0.9946,19.2723,13.1206,9.4000,28.9264,0.9988,14.9339,9.0950,6.9496,104.7837,0.9988,56.6209,40.6713,31.5858
2020-12-14,629391284289.84,0.0046,34.5119,0.9928,19.2723,13.1120,9.4000,28.5327,0.9982,14.9325,9.0943,6.9496,103.3576,0.9982,56.5623,40.6583,31.5858
2020-12-11,603370525329.6,0.0048,33.0850,0.9916,19.2705,13.1060,9.4000,27.3531,0.9952,14.9212,9.0943,6.9496,99.0845,0.9952,56.4975,40.6572,31.5858
2020-12-10,616364702593.68,0.0047,33.7976,0.9928,19.2705,13.1000,9.4000,27.9422,0.9970,14.9057,9.0942,6.9496,101.2184,0.9964,56.4717,40.6562,31.5858
2020-12-09,596565594592.7999,0.0049,32.7119,0.9880,19.2705,13.0897,9.3955,27.0446,0.9958,14.9057,9.0940,6.9495,97.9670,0.9952,56.4717,40.6308,31.5855
2020-12-08,594621328668.0,0.0049,32.6053,0.9874,19.2705,13.0793,9.3955,26.9564,0.9958,14.9001,9.0938,6.9495,97.6477,0.9946,56.4717,40.6053,31.5855
2020-12-07,589695854991.84,0.0049,32.3352,0.9850,19.2540,13.0621,9.3955,26.7332,0.9952,14.8902,9.0915,6.9495,96.8389,0.9934,56.4664,40.6053,31.5855
2020-12-04,589598641695.6,0.0049,32.3299,0.9850,19.2490,13.0448,9.3955,26.7287,0.9952,14.8662,9.0893,6.9495,96.8229,0.9934,56.4185,40.6053,31.5855
2020-12-03,555898032332.4,0.0052,30.4819,0.9681,19.2490,13.0180,9.3955,25.2010,0.9850,14.8606,9.0783,6.9495,91.2887,0.9838,56.4185,40.5427,31.5855
2020-12-02,540181882773.6,0.0054,29.6202,0.9579,19.2490,12.9912,9.3787,24.4885,0.9735,14.8606,9.0673,6.9494,88.7078,0.9717,56.4185,40.4801,31.5753
2020-12-01,535288813529.52,0.0054,29.3519,0.9579,19.2472,12.9887,9.3787,24.2667,0.9699,14.8451,9.0638,6.9494,87.9043,0.9669,56.4131,40.4637,31.5753
2020-11-30,515878558713.6,0.0057,28.2875,0.9464,19.2186,12.9861,9.3787,23.3867,0.9500,14.8437,9.0603,6.9494,84.7167,0.9494,56.4131,40.4474,31.5753
2020-11-27,524530542078.96,0.0056,28.7620,0.9518,19.2168,12.9735,9.3787,23.7790,0.9560,14.8420,9.0595,6.9494,86.1375,0.9542,56.4078,40.4390,31.5753
2020-11-26,518632935440.4,0.0056,28.4386,0.9481,19.2096,12.9610,9.3787,23.5116,0.9524,14.7901,9.0588,6.9494,85.1691,0.9511,56.4035,40.4306,31.5753
2020-11-25,515878558713.6,0.0057,28.2875,0.9481,19.2096,12.9358,9.3778,23.3867,0.9517,14.7901,9.0553,6.9487,84.7167,0.9511,56.4035,40.4277,31.5439
2020-11-24,529002353706.0,0.0055,29.0072,0.9559,19.1953,12.9106,9.3778,23.9817,0.9632,14.7724,9.0518,6.9487,86.8719,0.9607,56.3652,40.4248,31.5439
2020-11-23,526701639028.32,0.0055,28.8810,0.9547,19.1881,12.9043,9.3778,23.8774,0.9601,14.7661,9.0518,6.9487,86.4941,0.9577,56.3066,40.4135,31.5439
2020-11-20,532275201346.08,0.0055,29.1866,0.9571,19.1881,12.8980,9.3778,24.1301,0.9661,14.7661,9.0518,6.9487,87.4094,0.9631,56.2853,40.4022,31.5439
2020-11-19,528224647336.08,0.0055,28.9645,0.9564,19.1809,12.8818,9.3778,23.9464,0.9619,14.7587,9.0505,6.9487,86.7442,0.9601,56.2480,40.3732,31.5439
2020-11-18,523331578092.0,0.0056,28.6962,0.9528,19.1809,12.8656,9.3572,23.7246,0.9570,14.7587,9.0492,6.9472,85.9407,0.9558,56.2480,40.3441,31.5353
