date,市值(元),股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值
2021-07-26,1465064328067.96,0.0556,1.9202,0.0564,2.8123,2.4550,2.1241,0.6473,0.0000,1.2297,0.9708,0.8632,5.3604,0.1784,7.1373,6.3413,5.4675
2021-07-23,1480064986717.12,0.0551,1.9398,0.0704,2.8140,2.4593,2.1251,0.6539,0.0000,1.2303,0.9713,0.8637,5.4153,0.1907,7.1373,6.3460,5.4675
2021-07-22,1487565316041.7,0.0548,1.9497,0.0828,2.8142,2.4597,2.1251,0.6573,0.0004,1.2310,0.9713,0.8637,5.4428,0.1949,7.1388,6.3472,5.4675
2021-07-21,1482565096491.98,0.0550,1.9431,0.0766,2.8142,2.4604,2.1251,0.6550,0.0000,1.2312,0.9713,0.8638,5.4245,0.1932,7.1397,6.3484,5.4696
2021-07-20,1497565755141.14,0.0544,1.9628,0.0952,2.8142,2.4609,2.1257,0.6617,0.0000,1.2312,0.9713,0.8638,5.4794,0.2007,7.1427,6.3486,5.4784
2021-07-19,1507566194240.58,0.0541,1.9759,0.1067,2.8183,2.4611,2.1257,0.6661,0.0000,1.2318,0.9714,0.8641,5.5160,0.2089,7.1485,6.3488,5.4784
2021-07-16,1515066523565.16,0.0538,1.9857,0.1133,2.8183,2.4625,2.1259,0.6694,0.0000,1.2318,0.9714,0.8644,5.5434,0.2150,7.1485,6.3509,5.4786
2021-07-15,1515066523565.16,0.0538,1.9857,0.1133,2.8202,2.4625,2.1259,0.6694,0.0000,1.2319,0.9714,0.8644,5.5434,0.2151,7.1485,6.3511,5.4784
2021-07-14,1575069158161.8,0.0517,2.0643,0.1529,2.8206,2.4626,2.1276,0.6717,0.0000,1.2333,0.9714,0.8644,5.7629,0.2756,7.1493,6.3514,5.4784
2021-07-13,1597570146135.54,0.0510,2.0938,0.1681,2.8218,2.4626,2.1285,0.6813,0.0004,1.2340,0.9717,0.8644,5.8453,0.3086,7.1533,6.3515,5.4784
2021-07-12,1595070036360.68,0.0511,2.0906,0.1652,2.8226,2.4626,2.1291,0.6803,0.0000,1.2346,0.9723,0.8647,5.8361,0.3049,7.1533,6.3534,5.4784
2021-07-09,1620071134109.28,0.0503,2.1233,0.1940,2.8230,2.4632,2.1293,0.6909,0.0000,1.2346,0.9727,0.8654,5.9276,0.3340,7.1533,6.3563,5.4786
2021-07-08,1642572122083.02,0.0496,2.1528,0.2143,2.8231,2.4632,2.1293,0.7005,0.0000,1.2346,0.9728,0.8654,6.0099,0.3630,7.1535,6.3569,5.4784
2021-07-07,1667573219831.62,0.0489,2.1856,0.2501,2.8245,2.4633,2.1293,0.7112,0.0107,1.2347,0.9735,0.8654,6.1014,0.4034,7.1582,6.3575,5.4784
2021-07-06,1672573439381.34,0.0487,2.1921,0.2567,2.8247,2.4633,2.1293,0.7133,0.0152,1.2356,0.9742,0.8654,6.1197,0.4108,7.1591,6.3576,5.4784
2021-07-05,1660072890507.04,0.0491,2.1758,0.2390,2.8268,2.4633,2.1293,0.7080,0.0033,1.2371,0.9744,0.8655,6.0740,0.3918,7.1591,6.3577,5.4784
2021-07-02,1670073329606.48,0.0488,2.1889,0.2537,2.8270,2.4648,2.1293,0.7122,0.0136,1.2372,0.9748,0.8657,6.1105,0.4073,7.1591,6.3582,5.4786
2021-07-01,1687574098030.5,0.0483,2.2118,0.2814,2.8289,2.4648,2.1293,0.7197,0.0297,1.2377,0.9749,0.8657,6.1746,0.4347,7.1602,6.3588,5.4784
2021-06-30,1662573000281.9,0.0490,2.1790,0.2427,2.8289,2.4657,2.1293,0.7090,0.0049,1.2378,0.9750,0.8668,6.0831,0.3956,7.1625,6.3595,5.4784
2021-06-29,1647572341632.74,0.0495,2.1594,0.2208,2.8289,2.4666,2.1293,0.7026,0.0000,1.2380,0.9751,0.8669,6.0282,0.3717,7.1625,6.3602,5.4784
2021-06-28,1660072890507.04,0.0491,2.1758,0.2386,2.8293,2.4668,2.1293,0.7080,0.0029,1.2380,0.9752,0.8674,6.0740,0.3914,7.1630,6.3615,5.4784
2021-06-25,1685073988255.64,0.0484,2.2085,0.2780,2.8310,2.4670,2.1293,0.7186,0.0255,1.2387,0.9756,0.8674,6.1654,0.4259,7.1630,6.3657,5.4786
2021-06-24,1667573219831.62,0.0489,2.1856,0.2485,2.8310,2.4672,2.1293,0.7112,0.0091,1.2392,0.9758,0.8674,6.1014,0.4017,7.1675,6.3659,5.4784
2021-06-23,1655072670957.32,0.0492,2.1692,0.2299,2.8320,2.4675,2.1293,0.7058,0.0004,1.2393,0.9760,0.8674,6.0557,0.3815,7.1692,6.3660,5.4784
2021-06-22,1667573219831.62,0.0489,2.1856,0.2480,2.8320,2.4676,2.1293,0.7112,0.0087,1.2398,0.9764,0.8674,6.1014,0.4013,7.1692,6.3675,5.4784
2021-06-21,1662573000281.9,0.0490,2.1790,0.2415,2.8321,2.4691,2.1293,0.7090,0.0037,1.2398,0.9766,0.8681,6.0831,0.3943,7.1700,6.3709,5.4784
2021-06-18,1670073329606.48,0.0488,2.1889,0.2508,2.8325,2.4708,2.1293,0.7122,0.0107,1.2399,0.9767,0.8681,6.1105,0.4044,7.1707,6.3729,5.4786
2021-06-17,1680073768705.92,0.0485,2.2020,0.2653,2.8331,2.4712,2.1293,0.7165,0.0177,1.2399,0.9767,0.8681,6.1471,0.4194,7.1731,6.3743,5.4784
2021-06-16,1680073768705.92,0.0485,2.2020,0.2653,2.8336,2.4716,2.1293,0.7165,0.0177,1.2399,0.9768,0.8681,6.1471,0.4194,7.1731,6.3758,5.4784
2021-06-15,1675073549156.2,0.0487,2.1954,0.2563,2.8381,2.4719,2.1293,0.7144,0.0140,1.2406,0.9771,0.8681,6.1288,0.4096,7.1732,6.3778,5.4784
2021-06-11,1690074207805.36,0.0482,2.2151,0.2800,2.8396,2.4726,2.1293,0.7208,0.0263,1.2422,0.9774,0.8681,6.1837,0.4298,7.1732,6.3799,5.4786
2021-06-10,1697574537129.94,0.0480,2.2249,0.2883,2.8396,2.4731,2.1293,0.7240,0.0321,1.2422,0.9774,0.8683,6.2112,0.4386,7.1732,6.3799,5.4786
2021-06-09,1697574537129.94,0.0480,2.2249,0.2883,2.8398,2.4731,2.1293,0.7240,0.0321,1.2425,0.9779,0.8684,6.2112,0.4386,7.1767,6.3799,5.4786
2021-06-08,1702574756679.66,0.0479,2.2315,0.2934,2.8428,2.4731,2.1293,0.7261,0.0338,1.2425,0.9782,0.8684,6.2295,0.4462,7.1776,6.3805,5.4784
2021-06-07,1695074427355.08,0.0481,2.2216,0.2868,2.8439,2.4731,2.1293,0.7229,0.0301,1.2425,0.9787,0.8687,6.2020,0.4359,7.1776,6.3815,5.4784
2021-06-04,1702574756679.66,0.0479,2.2315,0.2930,2.8439,2.4737,2.1293,0.7261,0.0334,1.2425,0.9790,0.8691,6.2295,0.4458,7.1778,6.3830,5.4784
2021-06-03,1692574317580.22,0.0482,2.2184,0.2840,2.8439,2.4744,2.1293,0.7218,0.0276,1.2425,0.9792,0.8691,6.1929,0.4316,7.1778,6.3843,5.4784
2021-06-02,1707574976229.38,0.0477,2.2380,0.2964,2.8443,2.4744,2.1293,0.7282,0.0379,1.2425,0.9792,0.8693,6.2478,0.4534,7.1801,6.3850,5.4784
2021-06-01,1715075305553.96,0.0475,2.2478,0.3046,2.8444,2.4749,2.1293,0.7314,0.0437,1.2425,0.9793,0.8693,6.2752,0.4613,7.1813,6.3860,5.4784
2021-05-31,1732576073977.98,0.0470,2.2708,0.3256,2.8444,2.4749,2.1293,0.7389,0.0552,1.2425,0.9795,0.8693,6.3392,0.4819,7.1829,6.3905,5.4784
2021-05-28,1755077061951.72,0.0464,2.3003,0.3585,2.8482,2.4773,2.1293,0.7485,0.0709,1.2433,0.9796,0.8694,6.4216,0.5122,7.1851,6.3907,5.4784
2021-05-27,1742576513077.42,0.0468,2.2839,0.3425,2.8482,2.4783,2.1293,0.7432,0.0610,1.2433,0.9797,0.8698,6.3758,0.4951,7.1851,6.3907,5.4784
2021-05-26,1755077061951.72,0.0464,2.3003,0.3582,2.8490,2.4791,2.1293,0.7485,0.0705,1.2433,0.9804,0.8698,6.4216,0.5120,7.1873,6.3907,5.4784
2021-05-25,1750076842402.0,0.0466,2.2937,0.3537,2.8490,2.4811,2.1293,0.7464,0.0660,1.2435,0.9806,0.8703,6.4033,0.5062,7.1873,6.3907,5.4784
2021-05-24,1712575195779.1,0.0476,2.2446,0.3001,2.8507,2.4820,2.1293,0.7304,0.0420,1.2444,0.9810,0.8703,6.2661,0.4580,7.1873,6.3907,5.4784
2021-05-21,1717575415328.82,0.0475,2.2511,0.3078,2.8507,2.4831,2.1293,0.7325,0.0478,1.2452,0.9814,0.8703,6.2843,0.4631,7.1902,6.3907,5.4784
2021-05-20,1735076183752.84,0.0470,2.2741,0.3277,2.8507,2.4832,2.1293,0.7400,0.0556,1.2452,0.9814,0.8704,6.3484,0.4839,7.1902,6.3907,5.4784
2021-05-19,1732576073977.98,0.0470,2.2708,0.3248,2.8525,2.4851,2.1293,0.7389,0.0544,1.2452,0.9818,0.8705,6.3392,0.4810,7.1927,6.3941,5.4784
2021-05-18,1742576513077.42,0.0468,2.2839,0.3409,2.8551,2.4851,2.1293,0.7432,0.0594,1.2458,0.9818,0.8705,6.3758,0.4934,7.1929,6.3941,5.4784
2021-05-17,1747576732627.14,0.0466,2.2904,0.3467,2.8559,2.4852,2.1293,0.7453,0.0618,1.2461,0.9819,0.8705,6.3941,0.4992,7.1932,6.3945,5.4784
2021-05-14,1745076622852.28,0.0467,2.2872,0.3436,2.8567,2.4854,2.1293,0.7442,0.0606,1.2463,0.9822,0.8705,6.3850,0.4961,7.1935,6.3947,5.4784
2021-05-13,1737576293527.7,0.0469,2.2773,0.3322,2.8567,2.4856,2.1293,0.7410,0.0573,1.2463,0.9824,0.8710,6.3575,0.4872,7.1935,6.3948,5.4784
2021-05-12,1747576732627.14,0.0466,2.2904,0.3458,2.8568,2.4862,2.1293,0.7453,0.0610,1.2463,0.9829,0.8711,6.3941,0.4984,7.1935,6.3948,5.4784
2021-05-11,1727575854428.26,0.0472,2.2642,0.3186,2.8603,2.4873,2.1293,0.7368,0.0532,1.2464,0.9833,0.8713,6.3209,0.4782,7.1963,6.3952,5.4784
2021-05-10,1735076183752.84,0.0470,2.2741,0.3269,2.8610,2.4883,2.1293,0.7400,0.0548,1.2464,0.9833,0.8713,6.3484,0.4831,7.1963,6.3960,5.4784
2021-05-07,1717575415328.82,0.0475,2.2511,0.3078,2.8618,2.4884,2.1293,0.7325,0.0478,1.2464,0.9834,0.8717,6.2843,0.4631,7.2038,6.4014,5.4784
2021-05-06,1682573878480.78,0.0484,2.2052,0.2688,2.8618,2.4885,2.1293,0.7176,0.0185,1.2464,0.9834,0.8717,6.1563,0.4204,7.2038,6.4015,5.4784
2021-04-30,1682573878480.78,0.0484,2.2052,0.2684,2.8660,2.4900,2.1293,0.7176,0.0185,1.2474,0.9844,0.8719,6.1563,0.4199,7.2085,6.4038,5.4786
2021-04-29,1737576293527.7,0.0469,2.2773,0.3299,2.8660,2.4900,2.1293,0.7410,0.0552,1.2474,0.9844,0.8719,6.3575,0.4848,7.2085,6.4053,5.4786
2021-04-28,1735076183752.84,0.0470,2.2955,0.3488,2.8661,2.4900,2.1293,0.7661,0.0791,1.2478,0.9848,0.8725,6.4013,0.4979,7.2085,6.4053,5.4786
2021-04-27,1745076622852.28,0.0467,2.3087,0.3571,2.8665,2.4900,2.1293,0.7705,0.0824,1.2482,0.9863,0.8728,6.4382,0.5132,7.2085,6.4088,5.4786
2021-04-26,1757577171726.58,0.0464,2.3253,0.3649,2.8690,2.4906,2.1293,0.7760,0.0840,1.2482,0.9866,0.8728,6.4843,0.5309,7.2112,6.4088,5.4786
2021-04-23,1770077720600.88,0.0460,2.3418,0.3742,2.8702,2.4917,2.1293,0.7815,0.0852,1.2494,0.9867,0.8729,6.5304,0.5496,7.2129,6.4090,5.4786
2021-04-22,1780078159700.32,0.0458,2.3550,0.3814,2.8702,2.4919,2.1293,0.7860,0.0873,1.2494,0.9867,0.8729,6.5673,0.5605,7.2129,6.4088,5.4786
2021-04-21,1787578489024.9,0.0456,2.3650,0.3880,2.8720,2.4919,2.1293,0.7893,0.0894,1.2495,0.9878,0.8735,6.5950,0.5692,7.2130,6.4088,5.4786
2021-04-20,1792578708574.62,0.0455,2.3716,0.3954,2.8743,2.4932,2.1293,0.7915,0.0906,1.2495,0.9882,0.8735,6.6135,0.5733,7.2147,6.4088,5.4786
2021-04-19,1817579806323.22,0.0448,2.4047,0.4263,2.8744,2.4945,2.1293,0.8025,0.1038,1.2495,0.9891,0.8735,6.7057,0.6091,7.2160,6.4088,5.4786
2021-04-16,1815079696548.36,0.0449,2.4014,0.4220,2.8745,2.4950,2.1293,0.8014,0.1021,1.2497,0.9894,0.8736,6.6965,0.6040,7.2164,6.4090,5.4786
2021-04-15,1815079696548.36,0.0449,2.4014,0.4222,2.8745,2.4953,2.1293,0.8014,0.1021,1.2497,0.9897,0.8741,6.6965,0.6042,7.2164,6.4088,5.4786
2021-04-14,1810079476998.64,0.0450,2.3947,0.4172,2.8745,2.4967,2.1293,0.7992,0.0980,1.2502,0.9906,0.8741,6.6780,0.5960,7.2164,6.4088,5.4786
2021-04-13,1835080574747.24,0.0444,2.4278,0.4452,2.8745,2.4967,2.1293,0.8102,0.1091,1.2518,0.9906,0.8741,6.7703,0.6400,7.2170,6.4088,5.4786
2021-04-12,1820079916098.08,0.0448,2.4080,0.4275,2.8745,2.4974,2.1293,0.8036,0.1030,1.2527,0.9911,0.8741,6.7149,0.6141,7.2170,6.4088,5.4786
2021-04-09,1795078818349.48,0.0454,2.3749,0.3981,2.8800,2.4989,2.1293,0.7926,0.0930,1.2527,0.9914,0.8741,6.6227,0.5755,7.2206,6.4090,5.4786
2021-04-08,1812579586773.5,0.0450,2.3980,0.4189,2.8800,2.4989,2.1293,0.8003,0.0988,1.2527,0.9915,0.8745,6.6873,0.6005,7.2206,6.4088,5.4786
2021-04-07,1810079476998.64,0.0450,2.3947,0.4168,2.8812,2.5003,2.1293,0.7992,0.0976,1.2527,0.9915,0.8745,6.6780,0.5956,7.2238,6.4088,5.4786
2021-04-06,1807579367223.78,0.0451,2.3914,0.4114,2.8826,2.5020,2.1293,0.7981,0.0972,1.2527,0.9922,0.8745,6.6688,0.5914,7.2238,6.4088,5.4786
2021-04-02,1790078598799.76,0.0455,2.3683,0.3896,2.8831,2.5035,2.1293,0.7904,0.0898,1.2535,0.9926,0.8745,6.6042,0.5713,7.2238,6.4088,5.4786
2021-04-01,1825080135647.8,0.0447,2.4146,0.4314,2.8856,2.5036,2.1293,0.8058,0.1026,1.2540,0.9927,0.8745,6.7334,0.6205,7.2240,6.4070,5.4784
2021-03-31,1837580684522.1,0.0444,2.4311,0.4458,2.8866,2.5042,2.1293,0.8114,0.1075,1.2542,0.9929,0.8745,6.7795,0.6399,7.2240,6.4070,5.4784
2021-03-30,1810079476998.64,0.0450,2.3947,0.4162,2.8866,2.5059,2.1293,0.7992,0.0968,1.2558,0.9935,0.8747,6.6780,0.5950,7.2257,6.4070,5.4784
2021-03-29,1802579147674.06,0.0452,2.3848,0.4050,2.8868,2.5072,2.1293,0.7959,0.0956,1.2558,0.9939,0.8752,6.6504,0.5851,7.2307,6.4070,5.4784
2021-03-26,1772577830375.74,0.0451,2.4037,0.4217,2.8868,2.5116,2.1293,0.8047,0.1005,1.2559,0.9939,0.8752,7.1700,0.7768,7.2307,6.4088,5.4786
2021-03-25,1765077501051.16,0.0453,2.3936,0.4120,2.8898,2.5119,2.1293,0.8013,0.0985,1.2565,0.9940,0.8752,7.1397,0.7680,7.2307,6.4070,5.4784
2021-03-24,1787578489024.9,0.0448,2.4241,0.4359,2.8909,2.5123,2.1293,0.8115,0.1059,1.2573,0.9944,0.8754,7.2307,0.7989,7.2319,6.4070,5.4784
2021-03-23,1817579806323.22,0.0440,2.4648,0.4722,2.8909,2.5124,2.1293,0.8252,0.1162,1.2573,0.9949,0.8757,7.3520,0.8467,7.2329,6.4070,5.4784
2021-03-22,1832580464972.38,0.0437,2.4851,0.4841,2.8913,2.5124,2.1293,0.8320,0.1257,1.2573,0.9955,0.8757,7.4127,0.8653,7.2329,6.4070,5.4784
2021-03-19,1802579147674.06,0.0444,2.4444,0.4535,2.8916,2.5131,2.1293,0.8184,0.1112,1.2573,0.9960,0.8762,7.2914,0.8262,7.2329,6.4088,5.4786
2021-03-18,1855081452946.12,0.0431,2.5156,0.5002,2.8916,2.5144,2.1293,0.8422,0.1319,1.2576,0.9965,0.8762,7.5037,0.8920,7.2329,6.4070,5.4784
2021-03-17,1862581782270.7,0.0430,2.5258,0.5089,2.8934,2.5149,2.1293,0.8456,0.1356,1.2576,0.9971,0.8762,7.5341,0.8970,7.2329,6.4070,5.4784
2021-03-16,1895083209343.88,0.0422,2.5699,0.5567,2.8941,2.5149,2.1293,0.8603,0.1562,1.2587,0.9979,0.8762,7.6655,0.9159,7.2329,6.4070,5.4784
2021-03-15,1862581782270.7,0.0430,2.5258,0.5089,2.8950,2.5149,2.1293,0.8456,0.1356,1.2587,0.9991,0.8762,7.5341,0.8970,7.2329,6.4070,5.4784
2021-03-12,1832580464972.38,0.0437,2.4851,0.4835,2.8950,2.5166,2.1293,0.8320,0.1252,1.2589,0.9998,0.8765,7.4127,0.8645,7.2329,6.4088,5.4786
2021-03-11,1852581343171.26,0.0432,2.5122,0.4977,2.8950,2.5167,2.1293,0.8411,0.1298,1.2589,0.9998,0.8765,7.4936,0.8900,7.2329,6.4070,5.4784
2021-03-10,1805079257448.92,0.0443,2.4478,0.4561,2.8958,2.5168,2.1293,0.8195,0.1117,1.2600,1.0000,0.8766,7.3015,0.8315,7.2329,6.4070,5.4784
2021-03-09,1805079257448.92,0.0443,2.4478,0.4561,2.8958,2.5168,2.1293,0.8195,0.1117,1.2600,1.0002,0.8766,7.3015,0.8315,7.2329,6.4070,5.4784
2021-03-08,1835080574747.24,0.0436,2.4885,0.4858,2.8992,2.5168,2.1293,0.8331,0.1253,1.2600,1.0008,0.8766,7.4228,0.8681,7.2329,6.4070,5.4784
2021-03-05,1865081892045.56,0.0429,2.5292,0.5103,2.8994,2.5177,2.1293,0.8467,0.1347,1.2600,1.0012,0.8767,7.5442,0.8954,7.2329,6.4088,5.4786
2021-03-04,1862581782270.7,0.0430,2.5258,0.5068,2.8995,2.5172,2.1293,0.8456,0.1335,1.2600,1.0013,0.8767,7.5341,0.8949,7.2329,6.4070,5.4784
2021-03-03,1872582221370.14,0.0427,2.5393,0.5167,2.8995,2.5172,2.1293,0.8501,0.1372,1.2607,1.0015,0.8767,7.5745,0.8999,7.2329,6.4070,5.4784
2021-03-02,1762577391276.3,0.0454,2.3902,0.4096,2.9025,2.5172,2.1293,0.8002,0.0964,1.2617,1.0022,0.8768,7.1296,0.7643,7.2329,6.4070,5.4784
2021-03-01,1817579806323.22,0.0440,2.4648,0.4705,2.9037,2.5177,2.1293,0.8252,0.1145,1.2620,1.0034,0.8769,7.3520,0.8451,7.2329,6.4070,5.4784
2021-02-26,1815079696548.36,0.0441,2.4614,0.4658,2.9056,2.5177,2.1293,0.8240,0.1137,1.2620,1.0042,0.8778,7.3419,0.8423,7.2329,6.4088,5.4786
2021-02-25,1840080794296.96,0.0435,2.4953,0.4895,2.9059,2.5177,2.1293,0.8354,0.1244,1.2620,1.0042,0.8778,7.4431,0.8706,7.2329,6.4070,5.4784
2021-02-24,1787578489024.9,0.0448,2.4241,0.4355,2.9074,2.5188,2.1293,0.8115,0.1055,1.2620,1.0042,0.8779,7.2307,0.7985,7.2329,6.4070,5.4784
2021-02-23,1845081013846.68,0.0434,2.5020,0.4916,2.9074,2.5207,2.1293,0.8376,0.1244,1.2628,1.0043,0.8779,7.4633,0.8752,7.2329,6.4070,5.4784
2021-02-22,1822580025872.94,0.0439,2.4715,0.4734,2.9086,2.5216,2.1293,0.8274,0.1154,1.2636,1.0046,0.8779,7.3723,0.8492,7.2329,6.4070,5.4784
2021-02-19,1777578049925.46,0.0450,2.4105,0.4255,2.9116,2.5229,2.1293,0.8070,0.1021,1.2636,1.0060,0.8779,7.1902,0.7838,7.2329,6.4088,5.4786
2021-02-18,1775077940150.6,0.0451,2.4071,0.4232,2.9165,2.5229,2.1293,0.8059,0.1005,1.2640,1.0064,0.8779,7.1801,0.7804,7.2341,6.4070,5.4784
2021-02-10,1790078598799.76,0.0447,2.4275,0.4371,2.9208,2.5232,2.1293,0.8127,0.1053,1.2676,1.0070,0.8779,7.2408,0.8043,7.2358,6.4092,5.4786
2021-02-09,1725075744653.4,0.0464,2.3393,0.3717,2.9208,2.5232,2.1293,0.7832,0.0855,1.2683,1.0070,0.8784,6.9779,0.7134,7.2358,6.4092,5.4786
2021-02-08,1735076183752.84,0.0461,2.3529,0.3787,2.9217,2.5234,2.1293,0.7877,0.0872,1.2691,1.0090,0.8784,7.0183,0.7286,7.2358,6.4092,5.4786
2021-02-05,1730075964203.12,0.0462,2.3461,0.3747,2.9217,2.5234,2.1293,0.7854,0.0860,1.2691,1.0094,0.8790,6.9981,0.7195,7.2358,6.4092,5.4786
2021-02-04,1657572780732.18,0.0483,2.2478,0.3025,2.9217,2.5235,2.1293,0.7525,0.0667,1.2691,1.0098,0.8790,6.7048,0.6037,7.2358,6.4092,5.4786
2021-02-03,1667573219831.62,0.0480,2.2613,0.3145,2.9217,2.5239,2.1293,0.7571,0.0708,1.2691,1.0101,0.8790,6.7453,0.6237,7.2358,6.4090,5.4786
2021-02-02,1680073768705.92,0.0476,2.2783,0.3311,2.9217,2.5243,2.1293,0.7627,0.0750,1.2691,1.0104,0.8790,6.7958,0.6454,7.2358,6.4088,5.4786
2021-02-01,1690074207805.36,0.0473,2.2918,0.3424,2.9229,2.5251,2.1293,0.7673,0.0783,1.2710,1.0106,0.8790,6.8363,0.6671,7.2374,6.4070,5.4784
2021-01-29,1690074207805.36,0.0473,2.2918,0.3423,2.9234,2.5259,2.1293,0.7673,0.0783,1.2710,1.0113,0.8796,6.8363,0.6668,7.2374,6.4088,5.4786
2021-01-28,1665073110056.76,0.0480,2.2579,0.3107,2.9234,2.5266,2.1293,0.7559,0.0688,1.2710,1.0113,0.8796,6.7352,0.6197,7.2374,6.4070,5.4784
2021-01-27,1682573878480.78,0.0475,2.2817,0.3342,2.9240,2.5276,2.1293,0.7639,0.0758,1.2710,1.0113,0.8801,6.8060,0.6522,7.2374,6.4070,5.4784
2021-01-26,1667573219831.62,0.0480,2.2613,0.3144,2.9250,2.5278,2.1293,0.7571,0.0705,1.2711,1.0119,0.8802,6.7453,0.6238,7.2391,6.4070,5.4784
2021-01-25,1652572561182.46,0.0484,2.2410,0.2967,2.9250,2.5280,2.1293,0.7503,0.0647,1.2732,1.0126,0.8802,6.6846,0.5958,7.2391,6.4070,5.4784
2021-01-22,1645072231857.88,0.0486,2.2308,0.2895,2.9256,2.5282,2.1293,0.7468,0.0610,1.2738,1.0131,0.8802,6.6543,0.5848,7.2391,6.4088,5.4786
2021-01-21,1685073988255.64,0.0475,2.2851,0.3346,2.9278,2.5284,2.1293,0.7650,0.0746,1.2738,1.0133,0.8802,6.8161,0.6551,7.2391,6.4070,5.4784
2021-01-20,1695074427355.08,0.0472,2.2986,0.3461,2.9278,2.5294,2.1293,0.7695,0.0775,1.2744,1.0135,0.8808,6.8565,0.6704,7.2443,6.4070,5.4784
2021-01-19,1737576293527.7,0.0460,2.3563,0.3754,2.9298,2.5304,2.1293,0.7888,0.0824,1.2751,1.0138,0.8813,7.0284,0.7281,7.2447,6.4070,5.4784
2021-01-18,1690074207805.36,0.0473,2.2918,0.3399,2.9299,2.5310,2.1293,0.7673,0.0758,1.2753,1.0142,0.8814,6.8363,0.6646,7.2454,6.4070,5.4784
2021-01-15,1672573439381.34,0.0478,2.2681,0.3196,2.9318,2.5322,2.1293,0.7593,0.0708,1.2753,1.0143,0.8817,6.7655,0.6310,7.2489,6.4088,5.4786
2021-01-14,1637571902533.3,0.0489,2.2207,0.2843,2.9322,2.5331,2.1293,0.7434,0.0564,1.2753,1.0149,0.8817,6.6239,0.5760,7.2533,6.4070,5.4784
2021-01-13,1645072231857.88,0.0486,2.2308,0.2892,2.9331,2.5340,2.1293,0.7468,0.0606,1.2770,1.0157,0.8817,6.6543,0.5847,7.2544,6.4070,5.4784
2021-01-12,1622571243884.14,0.0493,2.2003,0.2612,2.9341,2.5340,2.1293,0.7366,0.0511,1.2775,1.0161,0.8817,6.5632,0.5595,7.2544,6.4070,5.4784
2021-01-11,1612570804784.7,0.0496,2.1867,0.2476,2.9362,2.5340,2.1293,0.7321,0.0445,1.2779,1.0164,0.8817,6.5228,0.5459,7.2544,6.4070,5.4784
2021-01-08,1585069597261.24,0.0505,2.1495,0.2133,2.9362,2.5342,2.1293,0.7196,0.0235,1.2789,1.0164,0.8820,6.4115,0.5012,7.2544,6.4088,5.4786
2021-01-07,1577569267936.66,0.0507,2.1393,0.2060,2.9364,2.5344,2.1293,0.7162,0.0169,1.2793,1.0164,0.8820,6.3812,0.4920,7.2544,6.4070,5.4784
2021-01-06,1565068719062.36,0.0511,2.1223,0.1932,2.9364,2.5349,2.1293,0.7105,0.0078,1.2793,1.0169,0.8820,6.3306,0.4775,7.2544,6.4090,5.4784
2021-01-05,1550068060413.2,0.0516,2.1020,0.1739,2.9364,2.5355,2.1293,0.7037,0.0000,1.2793,1.0172,0.8820,6.2700,0.4569,7.2550,6.4092,5.4784
2021-01-04,1562568609287.5,0.0512,2.1189,0.1899,2.9374,2.5368,2.1319,0.7094,0.0049,1.2798,1.0173,0.8820,6.3205,0.4751,7.2552,6.4108,5.4784
2020-12-31,1570068938612.08,0.0510,2.1291,0.1978,2.9403,2.5378,2.1319,0.7128,0.0095,1.2798,1.0181,0.8823,6.3509,0.4813,7.2552,6.4124,5.4784
2020-12-30,1555068279962.92,0.0514,2.1088,0.1796,2.9404,2.5382,2.1319,0.7060,0.0000,1.2801,1.0193,0.8823,6.2902,0.4635,7.2584,6.4142,5.4784
2020-12-29,1562568609287.5,0.0512,2.1189,0.1895,2.9407,2.5389,2.1325,0.7094,0.0045,1.2808,1.0202,0.8823,6.3205,0.4747,7.2588,6.4165,5.4784
2020-12-28,1560068499512.64,0.0513,2.1156,0.1850,2.9407,2.5393,2.1328,0.7083,0.0016,1.2815,1.0207,0.8823,6.3104,0.4722,7.2638,6.4191,5.4784
2020-12-25,1567568828837.22,0.0510,2.1257,0.1940,2.9421,2.5395,2.1328,0.7117,0.0070,1.2827,1.0212,0.8830,6.3408,0.4769,7.2648,6.4213,5.4786
2020-12-24,1567568828837.22,0.0510,2.1257,0.1941,2.9429,2.5395,2.1328,0.7117,0.0070,1.2836,1.0212,0.8830,6.3408,0.4771,7.2648,6.4214,5.4784
2020-12-23,1560068499512.64,0.0513,2.1156,0.1850,2.9445,2.5395,2.1328,0.7083,0.0016,1.2841,1.0214,0.8830,6.3104,0.4722,7.2659,6.4216,5.4784
2020-12-22,1557568389737.78,0.0514,2.1122,0.1809,2.9447,2.5395,2.1328,0.7071,0.0008,1.2848,1.0216,0.8830,6.3003,0.4668,7.2693,6.4225,5.4784
2020-12-21,1590069816810.96,0.0503,2.1562,0.2130,2.9447,2.5395,2.1359,0.7219,0.0214,1.2848,1.0216,0.8833,6.4318,0.5035,7.2693,6.4233,5.4784
