date,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,市值(元),PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值,PB(不含商誉),PB(不含商誉) 分位点,PB(不含商誉) 80%分位点值,PB(不含商誉) 50%分位点值,PB(不含商誉) 20%分位点值
2020-11-23,26.3442,0.9994,18.0406,15.0163,11.7986,0.017,2.3835,0.9994,1.4574,1.2408,0.7989,5.8145,0.9994,4.5231,3.6504,2.6257,,31.8365,0.9994,20.4786,16.2151,13.0565,7.819,0.8717,7.1477,4.6741,2.8322
2020-11-20,25.8143,0.9994,18.0389,15.0146,11.7986,0.0173,2.3356,0.9994,1.4573,1.2407,0.7989,5.6975,0.9982,4.521,3.6504,2.6257,,31.1961,0.9994,20.478,16.2121,13.0565,7.6617,0.8645,7.1415,4.671,2.8322
2020-11-19,26.4936,1.0,18.0389,15.0129,11.798,0.0169,2.397,1.0,1.4573,1.2406,0.7982,5.8474,1.0,4.521,3.6504,2.6255,,32.017,1.0,20.478,16.2091,13.0561,7.8633,0.8757,7.1415,4.6679,2.8318
2020-11-18,25.1661,0.9958,18.0328,15.0093,11.798,0.0178,2.2769,0.9958,1.4556,1.2406,0.7982,5.5544,0.9881,4.5184,3.6501,2.6255,,30.4127,0.9958,20.4536,16.1973,13.0561,7.4693,0.8435,7.1402,4.6554,2.8318
2020-11-17,25.3436,0.9976,18.0272,15.0058,11.798,0.0176,2.293,0.9976,1.4552,1.2406,0.7982,5.5936,0.9917,4.5176,3.6498,2.6255,,30.6273,0.9976,20.4473,16.1856,13.0561,7.522,0.8482,7.1109,4.6429,2.8318
2020-11-16,25.1858,0.997,18.0237,15.0034,11.798,0.0177,2.2787,0.997,1.4541,1.2406,0.7982,5.5588,0.9893,4.5098,3.6495,2.6255,,30.4366,0.997,20.4386,16.1844,13.0561,7.4752,0.8451,7.1083,4.6401,2.8318
2020-11-13,25.5127,0.9988,18.0185,15.0011,11.798,0.0175,2.3083,0.9988,1.4539,1.2405,0.7982,5.631,0.994,4.5088,3.6492,2.6255,,30.8317,0.9988,20.4342,16.1831,13.0561,7.5722,0.8558,7.1082,4.6373,2.8318
2020-11-12,25.5353,0.9994,18.0185,14.9946,11.7874,0.0175,2.3103,0.9994,1.4539,1.2403,0.7977,5.6359,0.9952,4.5088,3.6484,2.6222,,30.8589,0.9994,20.4342,16.1829,13.0433,7.5789,0.8581,7.1082,4.6332,2.8316
2020-11-11,24.8307,0.9976,18.0178,14.9882,11.7874,0.018,2.2466,0.9982,1.4529,1.2402,0.7977,5.4804,0.9851,4.5074,3.6475,2.6222,,30.0074,0.9982,20.421,16.1828,13.0433,7.3698,0.8317,7.1082,4.6291,2.8316
2020-11-10,25.2703,0.9988,18.0173,14.9855,11.7874,0.0177,2.2864,0.9988,1.452,1.2401,0.7977,5.5775,0.9916,4.5044,3.647,2.6222,,30.5387,0.9988,20.4109,16.1746,13.0433,7.5003,0.8478,7.088,4.6291,2.8316
2020-11-09,25.5691,1.0,18.0123,14.9829,11.7874,0.0175,2.3134,1.0,1.4516,1.2399,0.7977,5.6434,0.9964,4.5033,3.6465,2.6222,,30.8998,1.0,20.3991,16.1664,13.0433,7.5889,0.8596,7.0848,4.6291,2.8316
2020-11-06,25.4056,1.0,18.0084,14.9806,11.7874,0.0176,2.2986,1.0,1.4515,1.2399,0.7977,5.6073,0.994,4.5033,3.6445,2.6222,,30.7022,1.0,20.3991,16.1646,13.0433,7.5404,0.8524,7.0848,4.6271,2.8316
2020-11-05,24.2698,0.9994,18.0084,14.9784,11.7751,0.0184,2.1958,1.0,1.4515,1.2399,0.7972,5.3566,0.9809,4.5033,3.6424,2.622,,29.3296,0.9988,20.3991,16.1628,13.0433,7.2033,0.817,7.0848,4.6251,2.8298
2020-11-04,24.143,0.9988,17.9931,14.9738,11.7751,0.0185,2.1844,1.0,1.4494,1.2399,0.7972,5.3286,0.9779,4.5026,3.6421,2.622,,29.1763,0.9976,20.399,16.1614,13.0433,7.1657,0.8115,7.0833,4.6239,2.8298
2020-11-03,23.2664,0.9838,17.9905,14.9693,11.7751,0.0192,2.1051,0.9988,1.4487,1.2399,0.7972,5.1352,0.9515,4.4962,3.6417,2.622,,28.117,0.9844,20.3826,16.16,13.0433,6.9055,0.7749,7.0831,4.6226,2.8298
2020-11-02,23.506,0.9898,17.9812,14.9641,11.7751,0.019,2.1267,0.9994,1.4479,1.2392,0.7972,5.188,0.9575,4.4926,3.6417,2.622,,28.4066,0.9886,20.3815,16.1571,13.0433,6.9766,0.7837,7.0831,4.6226,2.8298
2020-10-30,23.8226,0.9958,17.9692,14.959,11.7751,0.0204,2.0652,0.9988,1.4473,1.2386,0.7972,5.2085,0.9658,4.4913,3.6417,2.622,,25.2841,0.9826,20.3802,16.1542,13.0433,7.1902,0.8129,7.0831,4.6226,2.8298
2020-10-29,24.8352,1.0,17.9692,14.9543,11.7627,0.0195,2.1529,1.0,1.4473,1.2377,0.7967,5.4299,0.985,4.4913,3.6413,2.6219,,26.3588,0.9958,20.3802,16.1512,13.0402,7.4958,0.8476,7.0831,4.6177,2.8298
2020-10-28,23.4677,0.991,17.9692,14.9497,11.7627,0.0207,2.0344,0.9988,1.4467,1.2369,0.7967,5.1309,0.952,4.4866,3.6408,2.6219,,24.9074,0.9796,20.3799,16.1481,13.0402,7.0831,0.8007,7.0785,4.6129,2.8298
2020-10-27,23.1618,0.9844,17.9656,14.946,11.7627,0.0209,2.0079,0.9964,1.4445,1.2356,0.7967,5.0641,0.9399,4.4753,3.6397,2.6219,,24.5827,0.973,20.3536,16.1443,13.0402,6.9907,0.7856,7.0781,4.6129,2.8298
2020-10-26,23.4524,0.991,17.9559,14.9423,11.7627,0.0207,2.0331,0.9988,1.4445,1.2343,0.7967,5.1276,0.9513,4.4734,3.6385,2.6219,,24.8912,0.9796,20.3399,16.1405,13.0402,7.0785,0.8005,7.0781,4.6129,2.8298
2020-10-23,22.9783,0.982,17.9533,14.9389,11.7627,0.0211,1.992,0.9964,1.4436,1.2338,0.7967,5.0239,0.9333,4.466,3.6384,2.6219,,24.3879,0.9723,20.3333,16.1362,13.0402,6.9353,0.7811,7.0764,4.6092,2.8298
2020-10-22,23.9848,0.9988,17.9533,14.9355,11.7319,0.0202,2.0792,1.0,1.4436,1.2333,0.796,5.244,0.9681,4.466,3.6384,2.6213,,25.4562,0.9856,20.3333,16.132,13.0319,7.2391,0.8189,7.0781,4.6055,2.828
2020-10-21,23.7094,0.9952,17.952,14.9355,11.7319,0.0205,2.0554,1.0,1.4433,1.2329,0.796,5.1838,0.9591,4.4647,3.6383,2.6213,,25.1639,0.9831,20.3154,16.1307,13.0319,7.156,0.8104,7.0764,4.6052,2.828
2020-10-20,23.3423,0.9916,17.9472,14.9355,11.7319,0.0208,2.0235,1.0,1.4428,1.2324,0.796,5.1035,0.9476,4.4614,3.6383,2.6213,,24.7743,0.9783,20.3111,16.1295,13.0319,7.0452,0.7952,7.0754,4.6049,2.828
2020-10-19,22.9446,0.9831,17.9391,14.9293,11.7319,0.0211,1.989,0.9982,1.4428,1.2323,0.796,5.0166,0.9325,4.46,3.6351,2.6213,,24.3522,0.9741,20.3069,16.1271,13.0319,6.9252,0.7812,7.0754,4.6003,2.828
2020-10-16,22.8834,0.9831,17.9191,14.9231,11.7319,0.0212,1.9837,0.9982,1.4428,1.2322,0.796,5.0032,0.9306,4.4557,3.6319,2.6213,,24.2873,0.9704,20.2866,16.1247,13.0319,6.9067,0.7805,7.0754,4.5958,2.828
2020-10-15,23.2811,0.9891,17.9191,14.9226,11.7257,0.0208,2.0182,1.0,1.4428,1.232,0.7954,5.0901,0.9451,4.4557,3.6312,2.6184,,24.7094,0.9771,20.2866,16.1232,13.0249,7.0268,0.793,7.0764,4.5812,2.8272
2020-10-14,23.0211,0.9849,17.9142,14.9221,11.7257,0.0211,1.9957,0.9994,1.4427,1.2318,0.7954,5.0333,0.9378,4.4547,3.6306,2.6184,,24.4334,0.9752,20.2762,16.1217,13.0249,6.9483,0.7862,7.0764,4.5666,2.8272
2020-10-13,23.2169,0.9885,17.8924,14.9217,11.7257,0.0209,2.0127,1.0,1.4426,1.2318,0.7954,5.0761,0.9438,4.4547,3.6293,2.6184,,24.6412,0.977,20.2675,16.1209,13.0249,7.0074,0.7903,7.0764,4.5635,2.8272
2020-10-12,22.6326,0.9819,17.8917,14.9212,11.7257,0.0214,1.962,1.0,1.4421,1.2317,0.7954,4.9483,0.9226,4.4502,3.6281,2.6184,,24.021,0.9692,20.2455,16.12,13.0249,6.831,0.7787,7.0764,4.5603,2.8272
2020-10-09,22.4521,0.98,17.8891,14.9163,11.7257,0.0216,1.9464,1.0,1.442,1.2314,0.7954,4.9089,0.9159,4.4487,3.6273,2.6184,,23.8294,0.9643,20.238,16.12,13.0249,6.7765,0.7737,7.0764,4.5546,2.8272
2020-09-30,22.2104,0.9764,17.8891,14.9114,11.7195,0.0218,1.9254,0.997,1.442,1.2312,0.7953,4.856,0.9098,4.4487,3.6266,2.6157,,23.5729,0.9582,20.238,16.1199,13.0249,6.7036,0.7669,7.0781,4.549,2.8263
2020-09-29,22.1645,0.9752,17.8891,14.9109,11.7195,0.0219,1.9214,0.9964,1.4419,1.2311,0.7953,4.846,0.9085,4.4487,3.626,2.6157,,23.5242,0.9564,20.2376,16.1173,13.0249,6.6897,0.7662,7.0781,4.5466,2.8263
2020-09-28,21.6903,0.96,17.883,14.9104,11.7195,0.0224,1.8803,0.9885,1.4419,1.231,0.7953,4.7423,0.8903,4.447,3.6253,2.6157,,23.0209,0.9406,20.2368,16.1146,13.0249,6.5466,0.7533,7.0781,4.5442,2.8263
2020-09-25,21.5067,0.9491,17.8769,14.9093,11.7195,0.0226,1.8644,0.983,1.4418,1.2308,0.7953,4.7022,0.8739,4.446,3.6236,2.6157,,22.8261,0.9303,20.2303,16.109,13.0249,6.4912,0.7471,7.0781,4.5373,2.8263
2020-09-24,21.5557,0.9527,17.8655,14.9083,11.7195,0.0225,1.8686,0.9848,1.4415,1.2307,0.7953,4.7129,0.8792,4.446,3.6219,2.6157,,22.8781,0.932,20.2148,16.1034,13.0249,6.506,0.7494,7.0781,4.5303,2.8263
2020-09-23,21.7423,0.963,17.8655,14.898,11.7134,0.0223,1.8848,0.9915,1.4415,1.2304,0.7947,4.7537,0.8925,4.446,3.6218,2.6146,,23.0761,0.9441,20.2148,16.1,13.0228,6.5623,0.7571,7.0833,4.529,2.8255
2020-09-22,21.3813,0.9465,17.8613,14.8877,11.7134,0.0227,1.8535,0.9818,1.4415,1.2301,0.7947,4.6748,0.8639,4.4458,3.6217,2.6146,,22.693,0.9271,20.2043,16.0965,13.0228,6.4533,0.7442,7.0833,4.5278,2.8255
2020-09-21,21.4241,0.9477,17.84,14.8834,11.7134,0.0226,1.8572,0.983,1.4413,1.23,0.7947,4.6841,0.865,4.4457,3.6212,2.6146,,22.7385,0.9295,20.2043,16.096,13.0228,6.4663,0.7459,7.0833,4.5254,2.8255
2020-09-18,21.5006,0.9501,17.8341,14.8792,11.7134,0.0226,1.8639,0.9842,1.4397,1.2298,0.7947,4.7009,0.8729,4.4451,3.6207,2.6146,,22.8196,0.9313,20.2004,16.0956,13.0228,6.4894,0.7476,7.0833,4.523,2.8255
2020-09-17,21.5985,0.958,17.8333,14.8767,11.7134,0.0225,1.8724,0.9866,1.4392,1.2296,0.7947,4.7223,0.8819,4.4442,3.6207,2.6146,,22.9235,0.9367,20.1987,16.0948,13.0228,6.5189,0.7523,7.0833,4.5097,2.8255
2020-09-16,21.3109,0.947,17.8333,14.8742,11.6915,0.0228,1.8474,0.9829,1.4392,1.2295,0.7947,4.6594,0.8599,4.4442,3.6207,2.614,,22.6183,0.9257,20.1987,16.0941,13.0212,6.4321,0.743,7.0848,4.4964,2.8249
2020-09-15,21.5434,0.9531,17.827,14.8668,11.6915,0.0225,1.8676,0.986,1.4388,1.2286,0.7947,4.7102,0.8787,4.4386,3.6204,2.614,,22.8651,0.9324,20.1968,16.0852,13.0212,6.5023,0.7483,7.0848,4.4932,2.8249
2020-09-14,20.8031,0.9354,17.8262,14.8594,11.6915,0.0233,1.8034,0.9817,1.4382,1.2277,0.7947,4.5484,0.8268,4.4384,3.62,2.614,,22.0793,0.9067,20.1797,16.0762,13.0212,6.2788,0.7311,7.0848,4.4901,2.8249
2020-09-11,20.2463,0.9158,17.8096,14.858,11.6915,0.024,1.7551,0.9762,1.4381,1.2276,0.7947,4.4266,0.7962,4.432,3.6194,2.614,,21.4884,0.8713,20.1771,16.074,13.0212,6.1108,0.7169,7.0848,4.4889,2.8249
2020-09-10,20.1607,0.9139,17.7905,14.8566,11.6915,0.0241,1.7477,0.975,1.4379,1.2275,0.7947,4.4079,0.7882,4.432,3.6187,2.614,,21.3975,0.87,20.1753,16.0718,13.0212,6.0849,0.7155,7.0848,4.4877,2.8249
2020-09-09,19.8425,0.9029,17.7905,14.8555,11.6911,0.0244,1.7201,0.9682,1.4379,1.2273,0.7931,4.3383,0.7703,4.4384,3.6187,2.6125,,21.0598,0.8528,20.1753,16.0701,13.0184,5.9889,0.7007,7.0848,4.4865,2.8243
2020-09-08,20.4605,0.9254,17.7904,14.8544,11.6911,0.0237,1.7737,0.9786,1.4377,1.227,0.7931,4.4734,0.8117,4.4384,3.6187,2.6125,,21.7157,0.882,20.1622,16.0685,13.0184,6.1754,0.7213,7.0848,4.4854,2.8243
2020-09-07,20.4054,0.9217,17.7904,14.8535,11.6911,0.0238,1.7689,0.978,1.437,1.2266,0.7931,4.4614,0.8104,4.432,3.6173,2.6125,,21.6572,0.8795,20.1578,16.0657,13.0184,6.1588,0.7205,7.0848,4.4824,2.8243
2020-09-04,21.0448,0.94,17.7869,14.8526,11.6911,0.023,1.8244,0.9835,1.4368,1.2262,0.7931,4.6012,0.8415,4.4311,3.616,2.6125,,22.3358,0.918,20.1296,16.0628,13.0184,6.3518,0.7356,7.0848,4.4795,2.8243
2020-09-03,21.6995,0.9608,17.7791,14.8397,11.6911,0.0223,1.8811,0.9896,1.4366,1.2261,0.7931,4.7443,0.8904,4.4309,3.6158,2.6125,,23.0307,0.9418,20.0832,16.062,13.0184,6.5494,0.752,7.0848,4.47,2.8243
2020-09-02,21.6995,0.9614,17.7791,14.8269,11.6703,0.0223,1.8811,0.9902,1.4366,1.2261,0.7925,4.7443,0.8909,4.4309,3.6156,2.6116,,23.0307,0.9424,20.0832,16.0613,13.0121,6.5494,0.7525,7.088,4.4606,2.8241
2020-09-01,21.935,0.9681,17.7677,14.8263,11.6703,0.0221,1.9015,0.9939,1.4362,1.226,0.7925,4.7958,0.8976,4.4294,3.6152,2.6116,,23.2807,0.9503,20.0648,16.0589,13.0121,6.6205,0.759,7.088,4.4494,2.8241
2020-08-31,21.5802,0.9589,17.7624,14.8258,11.6703,0.0225,1.8708,0.9883,1.4362,1.2259,0.7925,4.7182,0.8828,4.4285,3.6148,2.6116,,22.904,0.9368,20.0639,16.0565,13.0121,6.5134,0.7509,7.088,4.4382,2.8241
2020-08-28,21.5563,0.957,17.7614,14.8236,11.6703,0.0226,1.8819,0.9914,1.4362,1.2257,0.7925,5.2016,0.9638,4.4282,3.6137,2.6116,,22.9997,0.9423,20.0525,16.0554,13.0121,7.3963,0.8336,7.088,4.4272,2.8241
2020-08-27,20.8539,0.9416,17.7589,14.8213,11.6703,0.0233,1.8205,0.9865,1.4357,1.2255,0.7925,5.0321,0.938,4.4251,3.6126,2.6116,,22.2503,0.9177,20.0525,16.0543,13.0121,7.1553,0.8071,7.0848,4.4162,2.8241
2020-08-26,21.2526,0.9471,17.7589,14.8211,11.6669,0.0229,1.8554,0.9877,1.4357,1.2254,0.792,5.1283,0.9527,4.4251,3.6099,2.6112,,22.6757,0.9312,20.0525,16.0488,13.0066,7.2921,0.8224,7.0848,4.396,2.8234
2020-08-25,21.4643,0.9526,17.7538,14.8209,11.6669,0.0227,1.8738,0.9895,1.4347,1.2253,0.792,5.1794,0.9582,4.4244,3.6072,2.6112,,22.9015,0.9373,20.0306,16.0433,13.0066,7.3647,0.8284,7.0848,4.3757,2.8234
2020-08-24,21.5839,0.9594,17.7538,14.8187,11.6669,0.0225,1.8843,0.992,1.4329,1.225,0.792,5.2082,0.9662,4.4238,3.6063,2.6112,,23.0292,0.9428,20.0275,16.0431,13.0066,7.4057,0.8351,7.0833,4.3669,2.8234
2020-08-21,21.2802,0.9501,17.7511,14.8165,11.6669,0.0228,1.8578,0.9895,1.4329,1.2248,0.792,5.135,0.955,4.4235,3.6055,2.6112,,22.7052,0.9335,20.0216,16.0428,13.0066,7.3016,0.8245,7.0781,4.3581,2.8234
2020-08-20,21.176,0.947,17.7495,14.8132,11.6669,0.023,1.8487,0.9895,1.4327,1.2248,0.792,5.1098,0.9519,4.4212,3.6052,2.6112,,22.5939,0.9291,20.0086,16.0428,13.0066,7.2658,0.8232,7.0764,4.3564,2.8234
2020-08-19,21.5072,0.955,17.7495,14.81,11.6576,0.0226,1.8776,0.9914,1.4327,1.2248,0.7914,5.1897,0.9605,4.4212,3.6048,2.6106,,22.9474,0.9396,20.0086,16.0428,12.9974,7.3794,0.8323,7.0764,4.3546,2.8234
2020-08-18,22.0225,0.9722,17.7421,14.809,11.6576,0.0221,1.9226,0.9969,1.4327,1.2245,0.7914,5.3141,0.9759,4.4208,3.6045,2.6106,,23.4972,0.9556,20.0013,16.0387,12.9974,7.5562,0.8513,7.0754,4.3492,2.8234
2020-08-17,22.1237,0.9747,17.7332,14.808,11.6576,0.022,1.9314,0.9994,1.4325,1.2243,0.7914,5.3385,0.9802,4.4179,3.6041,2.6106,,23.6052,0.9605,19.9991,16.0345,12.9974,7.591,0.8562,7.0729,4.3438,2.8234
2020-08-14,22.0961,0.9741,17.7332,14.8077,11.6576,0.022,1.929,0.9988,1.4321,1.2242,0.7914,5.3318,0.9796,4.4176,3.6023,2.6106,,23.5757,0.9586,19.9908,16.0329,12.9974,7.5815,0.8548,7.0729,4.3415,2.8234
2020-08-13,21.4735,0.9567,17.7332,14.8075,11.6576,0.0226,1.8746,0.9932,1.4312,1.2242,0.7914,5.1816,0.9617,4.4128,3.6006,2.6106,,22.9114,0.9407,19.9856,16.0314,12.9974,7.3679,0.8313,7.0669,4.3393,2.8234
2020-08-12,21.3661,0.9549,17.7332,14.8072,11.6572,0.0228,1.8653,0.9932,1.4312,1.2241,0.7911,5.1557,0.9598,4.4128,3.5998,2.609,,22.7968,0.9388,19.9856,16.0265,12.9974,7.331,0.8287,7.0669,4.3308,2.8234
2020-08-11,21.8691,0.9672,17.7332,14.8069,11.6572,0.0222,1.9092,0.9963,1.4307,1.2241,0.7911,5.2771,0.9722,4.4118,3.5989,2.609,,23.3335,0.9524,19.981,16.0216,12.9974,7.5036,0.8459,7.0608,4.3223,2.8234
2020-08-10,22.0838,0.974,17.7279,14.7924,11.6572,0.022,1.9279,0.9988,1.4307,1.2241,0.7911,5.3289,0.9796,4.4096,3.5989,2.609,,23.5626,0.9573,19.9604,16.0215,12.9974,7.5773,0.8545,7.0596,4.3206,2.8234
2020-08-07,21.6391,0.9634,17.7088,14.778,11.6572,0.0225,1.8891,0.9957,1.4299,1.2241,0.7911,5.2216,0.9696,4.4096,3.5989,2.609,,23.0881,0.948,19.9438,16.0214,12.9974,7.4247,0.8395,7.0543,4.3189,2.8234
2020-08-06,21.6544,0.964,17.7084,14.7765,11.6572,0.0225,1.8904,0.9963,1.4294,1.2241,0.7911,5.2253,0.9702,4.4087,3.5976,2.609,,23.1044,0.9498,19.9179,16.0154,12.9974,7.43,0.84,7.0505,4.3159,2.8234
2020-08-05,21.8998,0.969,17.7084,14.7751,11.6517,0.0222,1.9119,0.9975,1.4294,1.2241,0.7906,5.2845,0.9733,4.4087,3.5963,2.6058,,23.3663,0.9535,19.9179,16.0094,12.9788,7.5141,0.8468,7.0505,4.313,2.8227
2020-08-04,22.0992,0.9745,17.7082,14.7714,11.6517,0.022,1.9293,0.9994,1.4291,1.224,0.7906,5.3326,0.9801,4.4064,3.5955,2.6058,,23.579,0.959,19.9136,16.0002,12.9788,7.5826,0.8547,7.0346,4.3124,2.8227
2020-08-03,22.2341,0.9764,17.7016,14.7677,11.6517,0.0219,1.941,1.0,1.4285,1.2239,0.7906,5.3652,0.9814,4.4059,3.5947,2.6058,,23.723,0.9621,19.8899,15.991,12.9788,7.6289,0.8578,7.0333,4.3117,2.8227
2020-07-31,22.0072,0.9751,17.6931,14.7611,11.6517,0.0221,1.9212,1.0,1.428,1.2237,0.7906,5.3104,0.9782,4.4051,3.5943,2.6058,,23.4808,0.9571,19.8881,15.9887,12.9788,7.551,0.8527,7.032,4.3061,2.8227
2020-07-30,21.7584,0.9689,17.6868,14.7545,11.6517,0.0223,1.8995,0.9994,1.4266,1.2235,0.7906,5.2504,0.9733,4.4033,3.594,2.6058,,23.2153,0.954,19.8881,15.9863,12.9788,7.4656,0.847,7.0254,4.3004,2.8227
2020-07-29,21.9607,0.9751,17.6868,14.7542,11.6494,0.0221,1.9172,1.0,1.4266,1.2234,0.7889,5.2992,0.9776,4.4033,3.5932,2.6037,,23.4312,0.9571,19.8881,15.9835,12.9749,7.535,0.85,7.0254,4.2853,2.8225
2020-07-28,20.575,0.944,17.685,14.7538,11.6494,0.0236,1.7962,0.9969,1.4265,1.2233,0.7889,4.9648,0.9365,4.4027,3.5923,2.6037,,21.9527,0.9141,19.879,15.9807,12.9749,7.0596,0.8045,7.0214,4.2702,2.8225
2020-07-27,20.5964,0.9445,17.6765,14.7475,11.6494,0.0236,1.7981,0.9975,1.426,1.2229,0.7889,4.97,0.9371,4.4015,3.5917,2.6037,,21.9756,0.9165,19.8747,15.9762,12.9749,7.0669,0.8056,7.0209,4.2696,2.8225
2020-07-24,20.3879,0.9377,17.6734,14.7411,11.6494,0.0238,1.7799,0.9975,1.4259,1.2225,0.7889,4.9197,0.932,4.3965,3.591,2.6037,,21.7531,0.9002,19.8315,15.9717,12.9749,6.9954,0.7974,7.0185,4.269,2.8225
2020-07-23,21.5192,0.9638,17.6676,14.7381,11.6494,0.0226,1.8786,1.0,1.4255,1.2219,0.7889,5.1926,0.9688,4.3959,3.5904,2.6037,,22.9602,0.9488,19.8258,15.9709,12.9749,7.3836,0.8397,7.0185,4.2594,2.8225
2020-07-22,20.6485,0.9463,17.6676,14.735,11.627,0.0235,1.8026,0.9988,1.4255,1.2213,0.7882,4.9825,0.9413,4.3959,3.5897,2.6034,,22.0312,0.9195,19.8258,15.9701,12.9734,7.0848,0.8102,7.0185,4.2498,2.8209
2020-07-21,20.6485,0.9469,17.6568,14.7313,11.627,0.0235,1.8026,0.9994,1.4255,1.2197,0.7882,4.9825,0.9419,4.3896,3.5897,2.6034,,22.0312,0.92,19.8227,15.9652,12.9734,7.0848,0.8107,7.0017,4.2495,2.8209
2020-07-20,20.6577,0.9475,17.6555,14.7275,11.627,0.0235,1.8034,1.0,1.4251,1.2181,0.7882,4.9848,0.9438,4.3893,3.5897,2.6034,,22.041,0.9206,19.8195,15.9604,12.9734,7.088,0.8113,6.9985,4.2491,2.8209
2020-07-17,19.5908,0.9112,17.641,14.7232,11.627,0.0248,1.7103,0.9894,1.4247,1.2179,0.7882,4.7273,0.9006,4.3865,3.5896,2.6034,,20.9026,0.8624,19.8148,15.9587,12.9734,6.7219,0.7805,6.9965,4.2389,2.8209
2020-07-16,18.7446,0.8805,17.6327,14.7189,11.627,0.0259,1.6364,0.97,1.4239,1.2176,0.7882,4.5231,0.8398,4.3856,3.5894,2.6034,,19.9998,0.8116,19.7902,15.9569,12.9734,6.4316,0.7584,6.9965,4.2286,2.8209
2020-07-15,19.3088,0.8979,17.6327,14.7129,11.5937,0.0252,1.6857,0.9812,1.4239,1.2173,0.7841,4.6593,0.8785,4.3856,3.5889,2.6025,,20.6017,0.8497,19.7902,15.9493,12.9576,6.6251,0.774,6.9985,4.2282,2.8209
2020-07-14,18.9593,0.8841,17.6239,14.7069,11.5937,0.0256,1.6551,0.9756,1.4239,1.2169,0.7841,4.5749,0.8496,4.383,3.5884,2.6025,,20.2288,0.8258,19.7884,15.9417,12.9576,6.5052,0.765,6.9985,4.2277,2.8209
2020-07-13,19.3668,0.8997,17.6198,14.704,11.5937,0.0251,1.6907,0.9831,1.422,1.2164,0.7841,4.6732,0.8828,4.3796,3.5866,2.6025,,20.6636,0.8552,19.7388,15.9379,12.9576,6.645,0.7755,6.9985,4.2246,2.8209
2020-07-10,19.4127,0.9003,17.6189,14.7011,11.5937,0.025,1.6947,0.9849,1.4211,1.216,0.7841,4.6843,0.8846,4.3753,3.5847,2.6025,,20.7126,0.857,19.7342,15.9341,12.9576,6.6608,0.776,6.9985,4.2215,2.8209
2020-07-09,19.8965,0.9266,17.6187,14.6984,11.5937,0.0244,1.737,0.995,1.4201,1.2156,0.7841,4.8011,0.9165,4.3741,3.5828,2.6025,,21.2288,0.8795,19.7101,15.9322,12.9576,6.8268,0.7891,6.9985,4.221,2.8209
2020-07-08,19.5903,0.9114,17.6187,14.6958,11.516,0.0248,1.7102,0.9899,1.4201,1.2152,0.7839,4.7272,0.9008,4.3741,3.5809,2.6024,,20.9021,0.8624,19.7101,15.9302,12.9505,6.7217,0.7802,7.0017,4.2206,2.8189
2020-07-07,19.7128,0.9183,17.6061,14.6925,11.516,0.0247,1.7209,0.9918,1.4197,1.2152,0.7839,4.7567,0.9101,4.3609,3.5806,2.6024,,21.0327,0.8699,19.7018,15.9289,12.9505,6.7637,0.7838,7.0017,4.2177,2.8189
2020-07-06,19.6056,0.9126,17.6029,14.6892,11.516,0.0248,1.7116,0.9918,1.4196,1.2151,0.7839,4.7309,0.9019,4.3596,3.5802,2.6024,,20.9184,0.8648,19.7016,15.9276,12.9505,6.727,0.7811,7.0017,4.2148,2.8189
2020-07-03,19.1034,0.8949,17.6029,14.6886,11.516,0.0255,1.6677,0.9817,1.4192,1.2148,0.7839,4.6097,0.8672,4.3543,3.5799,2.6024,,20.3826,0.8395,19.6851,15.9221,12.9505,6.5547,0.7716,7.0017,4.2143,2.8189
2020-07-02,19.2749,0.9005,17.6027,14.688,11.516,0.0252,1.6827,0.9849,1.4189,1.2144,0.7839,4.6511,0.8772,4.3542,3.5795,2.6024,,20.5656,0.8501,19.6775,15.9166,12.9505,6.6135,0.7752,7.0017,4.2139,2.8189
2020-07-01,19.1187,0.896,17.6027,14.6871,11.4829,0.0254,1.6691,0.983,1.4189,1.2143,0.7833,4.6134,0.8683,4.3542,3.5785,2.6011,,20.399,0.8406,19.6775,15.9141,12.9327,6.5599,0.7725,7.0185,4.2065,2.8186
2020-06-30,18.3073,0.8676,17.5995,14.6863,11.4829,0.0266,1.5982,0.9641,1.4176,1.2143,0.7833,4.4176,0.8165,4.3528,3.5774,2.6011,,19.5332,0.7919,19.6692,15.9115,12.9327,6.2815,0.7528,7.0185,4.1991,2.8186
2020-06-29,18.3353,0.8694,17.5857,14.6851,11.4829,0.0265,1.6007,0.9666,1.4176,1.2139,0.7833,4.4244,0.8202,4.3511,3.5752,2.6011,,19.5631,0.7956,19.6692,15.9102,12.9327,6.2911,0.7539,7.0185,4.1963,2.8186
2020-06-24,18.2589,0.8668,17.583,14.684,11.4829,0.0266,1.594,0.9634,1.4166,1.2134,0.7833,4.4059,0.8131,4.351,3.573,2.6011,,19.4815,0.7891,19.6692,15.9089,12.9327,6.2649,0.7513,7.0185,4.1934,2.8186
