日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值
2025-08-21,=64.7000,=64.7000,=64.7000,=64.7000,=168850406520.4,=129593215680.0,=93355282431.6,,=19.6879,,,,
2025-08-20,=61.3500,=61.3500,=61.3500,=61.3500,=160107765688.2,=122883211468.0,=88521585427.8,,=18.6685,,,,
2025-08-19,=55.7700,=55.7700,=55.7700,=55.7700,=145545396779.64,=111706547736.0,=80470233403.56,,=18.3884,,,,
2025-08-18,=56.6800,=56.6800,=56.6800,=56.6800,=147920263393.76,=113529265298.0,=81783267515.04,,=18.6885,,,,
2025-08-15,=55.6000,=55.6000,=55.6000,=55.6000,=145101740379.2,=111366040059.0,=80224941316.8,,=18.3324,,,,
2025-08-14,=55.5800,=55.5800,=55.5800,=55.5800,=145049545508.56,=111325980333.0,=80196083424.24,,=18.3258,,,,
2025-08-13,=55.8900,=55.8900,=55.8900,=55.8900,=145858566003.48,=111946906095.0,=80643380758.92,,=18.4280,,,,
2025-08-12,=55.5100,=55.5100,=55.5100,=55.5100,=144866863461.32,=111185771289.0,=80095080800.28,,=18.3027,,,,
2025-08-11,=55.4600,=55.4600,=55.4600,=55.4600,=144736376284.72,=111085621973.0,=80022936068.88,,=18.2862,,,,
2025-08-08,=55.5000,=55.5000,=55.5000,=55.5000,=144840766026.0,=111165741426.0,=80080651854.0,,=18.2994,,,,
2025-08-07,=55.5200,=55.5200,=55.5200,=55.5200,=144892960896.64,=111205801153.0,=80109509746.56,,=18.3060,,,,
2025-08-06,=55.5600,=55.5600,=55.5600,=55.5600,=144997350637.92,=111285920606.0,=80167225531.68,,=18.3192,,,,
2025-08-05,=55.7900,=55.7900,=55.7900,=55.7900,=145597591650.28,=111746607462.0,=80499091296.12,,=18.3950,,,,
2025-08-04,=54.7500,=54.7500,=54.7500,=54.7500,=142883458377.0,=109663501677.0,=78998480883.0,,=18.0521,,,,
2025-08-01,=54.9100,=54.9100,=54.9100,=54.9100,=143301017342.12,=109983979490.0,=79229344023.48,,=18.1049,,,,
2025-07-31,=54.6600,=54.6600,=54.6600,=54.6600,=142648581459.12,=109483232907.0,=78868620366.48,,=18.0224,,,,
2025-07-30,=55.5500,=55.5500,=55.5500,=55.5500,=144971253202.6,=111265890743.0,=80152796585.4,,=18.3159,,,,
2025-07-29,=55.0300,=55.0300,=55.0300,=55.0300,=143614186565.96,=110224337850.0,=79402491378.84,,=18.1444,,,,
2025-07-28,=55.5700,=55.5700,=55.5700,=55.5700,=145023448073.24,=111305950469.0,=80181654477.96,,=18.3225,,,,
2025-07-25,=56.7900,=56.7900,=56.7900,=56.7900,=148207335182.28,=113749593794.0,=81941985924.12,,=18.7247,,,,
2025-07-24,=57.3800,=57.3800,=57.3800,=57.3800,=149747083866.16,=114931355730.0,=82793293754.64,,=18.9193,,,,
2025-07-23,=57.3700,=57.3700,=57.3700,=57.3700,=149720986430.84,=114911325867.0,=82778864808.36,,=18.9160,,,,
2025-07-22,=57.3500,=57.3500,=57.3500,=57.3500,=149668791560.2,=114871266140.0,=82750006915.8,,=18.9094,,,,
2025-07-21,=57.5700,=57.5700,=57.5700,=57.5700,=150242935137.24,=115311923133.0,=83067443733.96,,=18.9819,,,,
2025-07-18,=58.0000,=58.0000,=58.0000,=58.0000,=151365124856.0,=116173207256.0,=83687888424.0,,=19.1237,,,,
2025-07-17,=57.5800,=57.5800,=57.5800,=57.5800,=150269032572.56,=115331952997.0,=83081872680.24,,=18.9852,,,,
2025-07-16,=56.7600,=56.7600,=56.7600,=56.7600,=148129042876.32,=113689504204.0,=81898699085.28,,=18.7148,,,,
2025-07-15,=56.7700,=56.7700,=56.7700,=56.7700,=148155140311.64,=113709534068.0,=81913128031.56,,=18.7181,,,,
2025-07-14,=56.7100,=56.7100,=56.7100,=56.7100,=147998555699.72,=113589354888.0,=81826554353.88,,=18.6984,,,,
2025-07-11,=56.7700,=56.7700,=56.7700,=56.7700,=148155140311.64,=113709534068.0,=81913128031.56,,=18.7181,,,,
2025-07-10,=56.4100,=56.4100,=56.4100,=56.4100,=147215632640.12,=112988458988.0,=81393685965.48,,=18.5994,,,,
2025-07-09,=56.8000,=56.8000,=56.8000,=56.8000,=148233432617.6,=113769623658.0,=81956414870.4,,=18.7280,,,,
2025-07-08,=57.6400,=57.6400,=57.6400,=57.6400,=150425617184.48,=115452132176.0,=83168446357.92,,=19.0050,,,,
2025-07-07,=58.1300,=58.1300,=58.1300,=58.1300,=151704391515.16,=116433595479.0,=83875464725.64,,=19.1666,,,,
2025-07-04,=58.1300,=58.1300,=58.1300,=58.1300,=151704391515.16,=116433595479.0,=83875464725.64,,=19.1666,,,,
