date,市值(元),PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,股息率,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值
2024-11-04,54970692882.75,2.1018,0.3356,4.4057,2.6669,1.9206,1.4732,0.3710,1.9404,1.5925,1.3449,0.0501,12.3587,0.2714,65.6653,19.1979,10.6978
2024-11-01,55947949645.11,2.1391,0.3542,4.4057,2.6673,1.9206,1.4994,0.4054,1.9404,1.5938,1.3449,0.0492,12.5784,0.2869,65.6653,19.2175,10.6978
2024-10-31,54726378692.16,2.0924,0.3284,4.4057,2.6673,1.9206,1.4667,0.3616,1.9404,1.5947,1.3449,0.0503,12.3038,0.2685,65.6653,19.2175,10.6978
2024-10-30,55459321263.93,2.1204,0.3444,4.4057,2.6679,1.9206,1.4863,0.3918,1.9404,1.5954,1.3449,0.0496,12.4686,0.2754,65.7843,19.2175,10.6978
2024-10-29,55296445136.87,2.1142,0.3422,4.4125,2.6683,1.9206,1.4820,0.3853,1.9404,1.5961,1.3449,0.0498,12.4320,0.2737,65.9333,19.2175,10.6978
2024-10-28,56925206407.47,2.1789,0.3677,4.4144,2.6695,1.9206,1.5100,0.4159,1.9404,1.5964,1.3449,0.0484,12.4749,0.2767,65.9333,19.2568,10.6978
2024-10-25,57169520598.06,2.1883,0.3714,4.4144,2.6705,1.9206,1.5165,0.4231,1.9404,1.5968,1.3449,0.0481,12.5284,0.2796,66.2776,19.2955,10.6978
2024-10-24,57250958661.59,2.1914,0.3733,4.4144,2.6715,1.9206,1.5186,0.4267,1.9404,1.5972,1.3449,0.0481,12.5463,0.2815,66.2776,19.2955,10.6978
2024-10-23,58391091551.01,2.2350,0.3879,4.4144,2.6722,1.9206,1.5489,0.4608,1.9404,1.5972,1.3449,0.0471,12.7961,0.2983,66.2776,19.2961,10.6978
2024-10-22,58553967678.07,2.2413,0.3888,4.4155,2.6749,1.9206,1.5532,0.4651,1.9404,1.5972,1.3449,0.0470,12.8318,0.3004,66.2776,19.3311,10.6978
2024-10-21,58472529614.54,2.2381,0.3879,4.4180,2.6763,1.9206,1.5510,0.4625,1.9404,1.5972,1.3449,0.0471,12.8140,0.2996,66.6219,19.3311,10.6978
2024-10-18,57413834788.65,2.1976,0.3757,4.4232,2.6767,1.9206,1.5230,0.4300,1.9404,1.5982,1.3449,0.0479,12.5820,0.2844,66.7940,19.3354,10.6978
2024-10-17,56436578026.29,2.1602,0.3603,4.4232,2.6771,1.9206,1.4970,0.4009,1.9404,1.5986,1.3449,0.0488,12.3678,0.2716,66.7940,19.3354,10.6978
2024-10-16,57739587042.77,2.2101,0.3802,4.4232,2.6771,1.9206,1.5316,0.4414,1.9404,1.5986,1.3449,0.0477,12.6533,0.2875,66.9662,19.4023,10.6978
2024-10-15,57658148979.24,2.2070,0.3784,4.4232,2.6791,1.9206,1.5294,0.4388,1.9404,1.5988,1.3449,0.0477,12.6355,0.2871,66.9662,19.4533,10.6978
2024-10-14,61159985711.03,2.3410,0.4147,4.4319,2.6832,1.9206,1.6223,0.5164,1.9404,1.5989,1.3449,0.0450,13.4029,0.3151,67.0928,19.4771,10.6978
2024-10-11,59042596059.25,2.2600,0.3921,4.4319,2.6832,1.9206,1.5662,0.4757,1.9404,1.5989,1.3449,0.0466,12.9389,0.3016,67.1383,19.5638,10.6978
2024-10-10,60671357329.85,2.3223,0.4112,4.4319,2.6832,1.9206,1.6094,0.5060,1.9404,1.5989,1.3449,0.0454,13.2958,0.3125,67.1383,19.5956,10.6978
2024-10-09,58798281868.66,2.2506,0.3892,4.4319,2.6832,1.9206,1.5597,0.4707,1.9404,1.5989,1.3449,0.0468,12.8854,0.3000,67.1383,19.6088,10.6978
2024-10-08,65231888887.53,2.4969,0.4474,4.4327,2.6832,1.9206,1.7303,0.6108,1.9404,1.5989,1.3449,0.0422,14.2952,0.3349,67.1383,19.6105,10.6978
2024-09-30,65476203078.12,2.5062,0.4504,4.4350,2.6832,1.9206,1.7368,0.6211,1.9404,1.5988,1.3449,0.0420,14.3488,0.3349,67.1383,19.6105,10.6978
2024-09-27,61730052155.74,2.3628,0.4184,4.4406,2.6844,1.9206,1.6374,0.5269,1.9404,1.5986,1.3449,0.0446,13.5278,0.3184,67.2593,19.6329,10.6978
2024-09-26,56762330280.41,2.1727,0.3638,4.4406,2.6854,1.9206,1.5057,0.4103,1.9404,1.5986,1.3449,0.0485,12.4392,0.2733,67.2593,19.6498,10.6978
2024-09-25,56029387708.64,2.1446,0.3547,4.4413,2.6854,1.9206,1.4862,0.3905,1.9404,1.5986,1.3449,0.0491,12.2786,0.2659,67.3105,19.6515,10.6978
2024-09-24,57006644471.0,2.1820,0.3681,4.4439,2.6865,1.9206,1.5122,0.4159,1.9404,1.5986,1.3449,0.0483,12.4927,0.2763,67.3642,19.6515,10.6978
2024-09-23,55133569009.81,2.1103,0.3401,4.4453,2.6896,1.9206,1.4625,0.3539,1.9404,1.5986,1.3449,0.0499,12.0822,0.2578,67.3642,19.6871,10.6978
2024-09-20,54482064501.57,2.0854,0.3249,4.4514,2.6900,1.9206,1.4452,0.3274,1.9404,1.5982,1.3449,0.0505,11.9395,0.2529,67.4826,19.7156,10.6978
2024-09-19,53341931612.15,2.0418,0.2987,4.4514,2.6901,1.9206,1.4149,0.2862,1.9404,1.5986,1.3449,0.0516,11.6896,0.2427,67.4826,19.7370,10.6978
2024-09-18,53586245802.74,2.0511,0.3043,4.4601,2.6904,1.9206,1.4214,0.2953,1.9404,1.5986,1.3449,0.0514,11.7432,0.2453,67.6548,19.7370,10.6978
2024-09-13,52283236786.26,2.0012,0.2678,4.4755,2.6925,1.9218,1.3869,0.2471,1.9391,1.5975,1.3453,0.0526,11.4576,0.2372,67.6548,19.7797,10.7190
2024-09-12,51713170341.55,1.9794,0.2502,4.4774,2.6927,1.9206,1.3717,0.2300,1.9404,1.5978,1.3449,0.0532,11.3327,0.2339,67.8269,19.7797,10.6978
2024-09-11,50735913579.19,1.9420,0.2153,4.4929,2.6944,1.9206,1.3458,0.2011,1.9404,1.5978,1.3449,0.0543,11.1185,0.2252,67.9991,19.8070,10.6978
2024-09-10,52690427103.91,2.0168,0.2778,4.5044,2.6960,1.9206,1.3977,0.2614,1.9404,1.5978,1.3449,0.0522,11.5468,0.2382,67.9991,19.8295,10.6978
2024-09-09,52608989040.38,2.0137,0.2761,4.5114,2.6968,1.9206,1.3955,0.2580,1.9404,1.5978,1.3449,0.0523,11.5290,0.2377,67.9991,19.8463,10.6978
2024-09-06,54319188374.51,2.0792,0.3187,4.5191,2.6970,1.9206,1.4409,0.3174,1.9404,1.5978,1.3449,0.0507,11.9038,0.2481,68.0987,19.8856,10.6978
2024-09-05,56273701899.23,2.1540,0.3529,4.5191,2.6980,1.9206,1.4927,0.3951,1.9404,1.5982,1.3449,0.0489,12.3321,0.2654,68.0987,19.8932,10.6978
2024-09-04,58472529614.54,2.2381,0.3800,4.5191,2.6994,1.9206,1.5510,0.4606,1.9404,1.5982,1.3449,0.0471,12.8140,0.2917,68.1712,19.9082,10.6978
2024-09-03,60264167012.2,2.3067,0.4011,4.5213,2.7000,1.9206,1.5986,0.5002,1.9404,1.5982,1.3449,0.0457,13.2066,0.3029,68.3434,19.9596,10.6978
2024-09-02,59368348313.37,2.2724,0.3899,4.5217,2.7018,1.9206,1.5748,0.4860,1.9404,1.5975,1.3449,0.0464,13.0103,0.2981,68.3434,20.0246,10.6978
2024-08-30,61159985711.03,2.3410,0.4057,4.5453,2.7039,1.9206,1.6223,0.5181,1.9404,1.5972,1.3449,0.0450,13.4029,0.3062,68.8772,20.0787,10.6978
2024-08-29,63114499235.75,2.4158,0.4214,4.5453,2.7039,1.9206,1.6742,0.5472,1.9404,1.5968,1.3449,0.0436,13.8312,0.3175,68.8772,20.0787,10.6978
2024-08-28,66860650158.13,2.5469,0.4528,4.5453,2.7039,1.9206,1.8357,0.7368,1.9404,1.5962,1.3449,0.0290,13.1339,0.3016,69.0320,20.0804,10.6978
2024-08-27,67675030793.43,2.5779,0.4584,4.5453,2.7039,1.9206,1.8581,0.7592,1.9404,1.5958,1.3449,0.0286,13.2939,0.3033,69.0320,20.0821,10.6978
2024-08-26,67186402412.25,2.5593,0.4528,4.5540,2.7041,1.9206,1.8446,0.7462,1.9404,1.5951,1.3449,0.0288,13.1979,0.3016,69.0431,20.0821,10.6978
2024-08-23,66372021776.95,2.5283,0.4483,4.5606,2.7044,1.9206,1.8223,0.7222,1.9404,1.5943,1.3443,0.0292,13.0379,0.2984,69.2041,20.0889,10.6978
2024-08-22,66616335967.54,2.5376,0.4498,4.5606,2.7052,1.9206,1.8290,0.7290,1.9404,1.5935,1.3443,0.0291,13.0859,0.2999,69.2041,20.1052,10.6978
2024-08-21,66127707586.36,2.5190,0.4464,4.5628,2.7072,1.9206,1.8156,0.7152,1.9404,1.5925,1.3443,0.0293,12.9899,0.2973,69.3578,20.1214,10.6978
2024-08-20,66697774031.07,2.5407,0.4502,4.5715,2.7082,1.9206,1.8312,0.7312,1.9404,1.5912,1.3443,0.0291,13.1019,0.2994,69.3763,20.1214,10.6978
2024-08-19,67267840475.78,2.5624,0.4515,4.5715,2.7084,1.9206,1.8469,0.7497,1.9404,1.5900,1.3443,0.0288,13.2139,0.2999,69.4628,20.1351,10.6978
2024-08-16,65720517268.71,2.5035,0.4393,4.5802,2.7086,1.9206,1.8044,0.6985,1.9404,1.5876,1.3443,0.0295,12.9099,0.2941,69.5677,20.1546,10.6978
2024-08-15,62462994727.51,2.3794,0.4132,4.5802,2.7097,1.9206,1.7150,0.5937,1.9404,1.5874,1.3443,0.0310,12.2700,0.2607,69.5677,20.1577,10.6978
2024-08-14,62137242473.39,2.3670,0.4110,4.5802,2.7111,1.9206,1.7060,0.5838,1.9404,1.5867,1.3442,0.0312,12.2061,0.2594,69.8927,20.1607,10.6978
2024-08-13,62951623108.69,2.3980,0.4153,4.5802,2.7115,1.9206,1.7284,0.6118,1.9404,1.5862,1.3442,0.0308,12.3660,0.2650,69.8927,20.1624,10.6978
2024-08-12,62707308918.1,2.3887,0.4128,4.5802,2.7119,1.9206,1.7217,0.6002,1.9404,1.5856,1.3442,0.0309,12.3180,0.2637,69.8927,20.1798,10.6978
2024-08-09,61567176028.68,2.3453,0.4078,4.5901,2.7128,1.9206,1.6904,0.5702,1.9404,1.5838,1.3441,0.0315,12.0941,0.2554,69.8927,20.1955,10.6978
2024-08-08,61730052155.74,2.3515,0.4080,4.5901,2.7142,1.9206,1.6948,0.5743,1.9404,1.5834,1.3441,0.0314,12.1261,0.2568,69.8927,20.1978,10.6978
2024-08-07,64010317934.58,2.4383,0.4244,4.5913,2.7160,1.9206,1.7574,0.6471,1.9404,1.5830,1.3435,0.0303,12.5740,0.2749,70.0649,20.2000,10.6978
2024-08-06,63033061172.22,2.4011,0.4149,4.5977,2.7169,1.9206,1.7306,0.6161,1.9404,1.5830,1.3429,0.0307,12.3820,0.2641,70.2370,20.2197,10.6978
2024-08-05,60508481202.79,2.3049,0.4003,4.5977,2.7173,1.9206,1.6613,0.5472,1.9404,1.5825,1.3422,0.0320,11.8861,0.2477,70.4071,20.2540,10.6978
2024-08-02,63521689553.4,2.4197,0.4186,4.5977,2.7176,1.9206,1.7440,0.6335,1.9404,1.5816,1.3422,0.0305,12.4780,0.2670,70.6170,20.2773,10.6978
2024-08-01,63033061172.22,2.4011,0.4145,4.5977,2.7176,1.9206,1.7306,0.6170,1.9404,1.5816,1.3422,0.0307,12.3820,0.2637,70.6170,20.2773,10.6978
2024-07-31,63521689553.4,2.4197,0.4184,4.5977,2.7176,1.9206,1.7440,0.6338,1.9404,1.5816,1.3422,0.0305,12.4780,0.2667,70.6170,20.2779,10.6978
2024-07-30,62300118600.45,2.3732,0.4097,4.5999,2.7194,1.9206,1.7105,0.5933,1.9404,1.5815,1.3411,0.0311,12.2380,0.2585,70.7535,20.2983,10.6978
2024-07-29,62870185045.16,2.3949,0.4128,4.6008,2.7218,1.9206,1.7261,0.6122,1.9404,1.5814,1.3410,0.0308,12.3500,0.2624,70.9318,20.3179,10.6978
2024-07-26,63358813426.34,2.4135,0.4156,4.6064,2.7245,1.9206,1.7395,0.6309,1.9404,1.5804,1.3399,0.0306,12.4460,0.2631,71.2699,20.3462,10.6978
2024-07-25,62707308918.1,2.3887,0.4110,4.6064,2.7250,1.9206,1.7217,0.6036,1.9404,1.5800,1.3399,0.0309,12.3180,0.2620,71.2699,20.3475,10.6978
2024-07-24,66697774031.07,2.5407,0.4429,4.6064,2.7264,1.9206,1.8312,0.7320,1.9404,1.5796,1.3380,0.0291,13.1019,0.2921,71.4421,20.3530,10.6978
2024-07-23,66046269522.83,2.5159,0.4382,4.6064,2.7274,1.9206,1.8133,0.7105,1.9404,1.5790,1.3379,0.0293,12.9739,0.2887,71.4421,20.3572,10.6978
2024-07-22,66046269522.83,2.5159,0.4382,4.6064,2.7285,1.9206,1.7217,0.6049,1.9404,1.5781,1.3377,0.0293,12.9739,0.2887,71.5614,20.3581,10.6978
2024-07-19,65476203078.12,2.4942,0.4302,4.6196,2.7299,1.9206,1.7069,0.5909,1.9404,1.5762,1.3374,0.0296,12.8619,0.2855,71.6142,20.3590,10.6978
2024-07-18,65639079205.18,2.5004,0.4317,4.6196,2.7307,1.9206,1.7111,0.5967,1.9404,1.5762,1.3374,0.0295,12.8939,0.2861,71.6142,20.3778,10.6978
2024-07-17,64498946315.76,2.4569,0.4227,4.6196,2.7314,1.9206,1.6814,0.5670,1.9404,1.5749,1.3373,0.0301,12.6700,0.2753,71.6142,20.3965,10.6978
2024-07-16,65883393395.77,2.5097,0.4339,4.6238,2.7319,1.9206,1.7175,0.6028,1.9404,1.5730,1.3368,0.0294,12.9419,0.2861,71.7864,20.3965,10.6978
2024-07-15,64743260506.35,2.4663,0.4235,4.6238,2.7331,1.9206,1.6877,0.5722,1.9404,1.5721,1.3362,0.0299,12.7180,0.2788,71.9585,20.3965,10.6978
2024-07-12,65231888887.53,2.4849,0.4276,4.6238,2.7342,1.9206,1.7005,0.5870,1.9404,1.5720,1.3341,0.0297,12.8140,0.2834,71.9585,20.3999,10.6978
2024-07-11,67349278539.31,2.5655,0.4403,4.6238,2.7351,1.9206,1.7557,0.6463,1.9404,1.5719,1.3341,0.0288,13.2299,0.2887,71.9585,20.4179,10.6978
2024-07-10,66290583713.42,2.5252,0.4364,4.6238,2.7368,1.9206,1.7281,0.6157,1.9404,1.5718,1.3339,0.0292,13.0219,0.2869,71.9585,20.4358,10.6978
2024-07-09,68978039809.91,2.6276,0.4554,4.6238,2.7374,1.9206,1.7981,0.6894,1.9404,1.5717,1.3339,0.0281,13.5498,0.2951,72.1307,20.4531,10.6978
2024-07-08,69140915936.97,2.6338,0.4571,4.6238,2.7377,1.9206,1.8024,0.6958,1.9404,1.5714,1.3337,0.0280,13.5818,0.2964,72.1307,20.4727,10.6978
2024-07-05,71665495906.4,2.7299,0.4957,4.6238,2.7416,1.9206,1.8682,0.7649,1.9404,1.5712,1.3337,0.0270,14.0778,0.3058,72.3028,20.4751,10.6978
2024-07-04,70036734635.8,2.6679,0.4670,4.6238,2.7420,1.9206,1.8257,0.7273,1.9404,1.5712,1.3337,0.0277,13.7578,0.2999,72.3028,20.4751,10.6978
2024-07-03,68326535301.67,2.6028,0.4481,4.6238,2.7431,1.9206,1.7812,0.6700,1.9404,1.5711,1.3337,0.0284,13.4219,0.2913,72.8193,20.4784,10.6978
2024-07-02,69792420445.21,2.6586,0.4632,4.6238,2.7445,1.9206,1.8194,0.7238,1.9404,1.5703,1.3332,0.0278,13.7098,0.2973,72.8193,20.4980,10.6978
2024-07-01,71095429461.69,2.7082,0.4847,4.6238,2.7463,1.9206,1.8533,0.7544,1.9404,1.5694,1.3329,0.0273,13.9658,0.3033,72.8205,20.5185,10.6978
2024-06-28,68815163682.85,2.6214,0.4539,4.6238,2.7517,1.9206,1.7939,0.6830,1.9404,1.5693,1.3317,0.0282,13.5178,0.2941,72.9254,20.5537,10.6978
2024-06-27,66372021776.95,2.5283,0.4369,4.6238,2.7521,1.9206,1.7302,0.6226,1.9404,1.5693,1.3317,0.0292,13.0379,0.2869,72.9254,20.5537,10.6978
2024-06-26,67675030793.43,2.5779,0.4433,4.6238,2.7526,1.9206,1.7642,0.6583,1.9404,1.5692,1.3317,0.0286,13.2939,0.2882,72.9914,20.5586,10.6978
2024-06-25,68407973365.2,2.6059,0.4481,4.6238,2.7551,1.9206,1.7833,0.6730,1.9404,1.5692,1.3314,0.0283,13.4379,0.2908,73.1636,20.5634,10.6978
2024-06-24,68978039809.91,2.6276,0.4533,4.6238,2.7582,1.9206,1.7981,0.6919,1.9404,1.5689,1.3313,0.0281,13.5498,0.2930,73.3357,20.5634,10.6978
2024-06-21,69792420445.21,2.6586,0.4608,4.6238,2.7589,1.9206,1.8194,0.7248,1.9404,1.5669,1.3304,0.0278,13.7098,0.2950,73.8698,20.5634,10.6978
2024-06-20,70525363016.98,2.6865,0.4722,4.6238,2.7611,1.9206,1.8385,0.7411,1.9404,1.5668,1.3304,0.0275,13.8538,0.2981,73.8698,20.5643,10.6978
2024-06-19,68082221111.08,2.5934,0.4451,4.6238,2.7634,1.9206,1.7748,0.6691,1.9404,1.5666,1.3300,0.0285,13.3739,0.2882,73.9747,20.5652,10.6978
2024-06-18,68082221111.08,2.5934,0.4451,4.6238,2.7646,1.9206,1.7748,0.6695,1.9404,1.5662,1.3297,0.0285,13.3739,0.2882,74.1846,20.5745,10.6978
2024-06-17,67430716602.84,2.5686,0.4408,4.6238,2.7658,1.9206,1.7578,0.6549,1.9404,1.5650,1.3292,0.0287,13.2459,0.2878,74.7092,20.5884,10.6978
2024-06-14,68570849492.26,2.6121,0.4475,4.6238,2.7676,1.9206,1.7875,0.6792,1.9404,1.5636,1.3288,0.0283,13.4699,0.2898,74.7129,20.5930,10.6978
2024-06-13,70606801080.51,2.6896,0.4705,4.6238,2.7690,1.9206,1.8406,0.7432,1.9404,1.5635,1.3288,0.0275,13.8698,0.2969,74.7129,20.5930,10.6978
2024-06-12,71095429461.69,2.7082,0.4795,4.6238,2.7711,1.9206,1.8533,0.7548,1.9404,1.5630,1.3288,0.0273,13.9658,0.2981,74.9191,20.5987,10.6978
2024-06-11,70688239144.04,2.6927,0.4726,4.6238,2.7722,1.9206,1.8427,0.7471,1.9404,1.5625,1.3286,0.0274,13.8858,0.2969,76.6066,20.6183,10.6978
2024-06-07,75737399082.9,2.8851,0.5308,4.6238,2.7738,1.9218,1.9743,0.8158,1.9391,1.5619,1.3268,0.0256,14.8776,0.3121,77.8116,20.6452,10.7190
2024-06-06,73212819113.47,2.7889,0.5052,4.6238,2.7727,1.9206,1.9085,0.7842,1.9391,1.5619,1.3257,0.0265,14.3817,0.3015,78.0669,20.6452,10.6978
2024-06-05,71991248160.52,2.7424,0.4922,4.6238,2.7727,1.9206,1.8767,0.7709,1.9391,1.5617,1.3257,0.0269,14.1417,0.2989,78.1719,20.6452,10.6978
2024-06-04,73864323621.71,2.8137,0.5099,4.6238,2.7749,1.9206,1.9255,0.7894,1.9391,1.5616,1.3247,0.0262,14.5097,0.3032,78.4866,20.6452,10.6978
2024-06-03,73945761685.24,2.8168,0.5121,4.6238,2.7749,1.9206,1.9276,0.7924,1.9391,1.5615,1.3246,0.0262,14.5257,0.3036,78.5002,20.6452,10.6978
2024-05-31,72235562351.11,2.7517,0.4935,4.6238,2.7749,1.9206,1.8831,0.7748,1.9391,1.5606,1.3245,0.0268,14.1897,0.2993,78.8014,20.6452,10.6978
2024-05-30,74108637812.3,2.8230,0.5140,4.6238,2.7754,1.9206,1.9319,0.7958,1.9391,1.5599,1.3245,0.0262,14.5577,0.3046,78.8014,20.6656,10.6978
2024-05-29,76551779718.2,2.9161,0.5325,4.6238,2.7754,1.9206,1.9956,0.8298,1.9391,1.5591,1.3236,0.0253,15.0376,0.3124,78.8445,20.6861,10.6978
2024-05-28,77610474544.09,2.9564,0.5377,4.6238,2.7754,1.9206,2.0232,0.8449,1.9364,1.5587,1.3236,0.0250,15.2456,0.3171,79.0167,20.6861,10.6978
2024-05-27,75737399082.9,2.8851,0.5287,4.6238,2.7754,1.9206,1.9743,0.8169,1.9361,1.5582,1.3236,0.0256,14.8776,0.3098,79.3610,20.6861,10.6978
2024-05-24,74271513939.36,2.8292,0.5151,4.6238,2.7758,1.9206,1.9361,0.8006,1.9361,1.5579,1.3226,0.0261,14.5897,0.3049,79.4310,20.7270,10.6978
2024-05-23,74108637812.3,2.8230,0.5140,4.6238,2.7754,1.9206,1.9319,0.7979,1.9357,1.5577,1.3226,0.0262,14.5577,0.3046,79.4310,20.7270,10.6978
2024-05-22,73864323621.71,2.8137,0.5097,4.6238,2.7754,1.9206,1.9255,0.7928,1.9357,1.5575,1.3224,0.0262,14.5097,0.3029,79.4310,20.7270,10.6978
2024-05-21,76307465527.61,2.9068,0.5295,4.6238,2.7754,1.9206,1.9892,0.8272,1.9357,1.5573,1.3224,0.0254,14.9896,0.3102,79.8774,20.7386,10.6978
2024-05-20,77203284226.44,2.9409,0.5351,4.6238,2.7754,1.9206,2.0126,0.8402,1.9355,1.5570,1.3204,0.0251,15.1656,0.3128,80.0496,20.7590,10.6978
2024-05-17,74515828129.95,2.8385,0.5159,4.6238,2.7758,1.9206,1.9425,0.8053,1.9346,1.5567,1.3203,0.0260,14.6377,0.3045,80.3939,20.7678,10.6978
2024-05-16,74760142320.54,2.8478,0.5183,4.6238,2.7754,1.9206,1.9489,0.8074,1.9343,1.5567,1.3203,0.0259,14.6857,0.3050,80.3939,20.7678,10.6978
2024-05-15,80053616449.99,3.0495,0.5373,4.6238,2.7754,1.9206,2.0869,0.8634,1.9340,1.5564,1.3202,0.0242,15.7255,0.3193,80.3939,20.7678,10.6978
2024-05-14,76958970035.85,2.9316,0.5330,4.6238,2.7754,1.9206,2.0062,0.8371,1.9317,1.5559,1.3202,0.0252,15.1176,0.3102,80.3939,20.7787,10.6978
2024-05-13,77121846162.91,2.9378,0.5330,4.6238,2.7754,1.9206,2.0104,0.8393,1.9313,1.5557,1.3202,0.0251,15.1496,0.3111,80.5660,20.7895,10.6978
2024-05-10,74434390066.42,2.8354,0.5146,4.6238,2.7758,1.9206,1.9404,0.8049,1.9307,1.5543,1.3184,0.0260,14.6217,0.3040,80.6901,20.7895,10.6978
2024-05-09,74027199748.77,2.8199,0.5114,4.6238,2.7754,1.9206,1.9298,0.7997,1.9306,1.5542,1.3184,0.0262,14.5417,0.3037,80.6901,20.7991,10.6978
2024-05-08,71828372033.46,2.7361,0.4903,4.6238,2.7754,1.9206,1.8724,0.7768,1.9306,1.5540,1.3180,0.0270,14.1097,0.2986,80.7382,20.8087,10.6978
2024-05-07,69466668191.09,2.6462,0.4545,4.6238,2.7759,1.9206,1.8109,0.7208,1.9306,1.5539,1.3180,0.0279,13.6458,0.2921,81.0049,20.8384,10.6978
2024-05-06,70443924953.45,2.6834,0.4688,4.6238,2.7760,1.9206,1.8364,0.7514,1.9306,1.5533,1.3173,0.0275,13.8378,0.2951,81.0825,20.8681,10.6978
2024-04-30,69466668191.09,2.6462,0.4543,4.6238,2.7795,1.9206,1.8109,0.7218,1.9306,1.5526,1.3167,0.0279,13.6458,0.2920,81.2546,20.8993,10.6978
2024-04-29,67430716602.84,2.6054,0.4462,4.6238,2.7802,1.9206,1.8278,0.7416,1.9306,1.5523,1.3166,0.0287,13.9407,0.2954,81.5989,20.9074,10.6978
2024-04-26,69873858508.74,2.6998,0.4727,4.6238,2.7814,1.9218,1.8941,0.7869,1.9289,1.5518,1.3166,0.0277,14.4458,0.2996,81.7711,20.9722,10.7190
2024-04-25,69629544318.15,2.6904,0.4694,4.6238,2.7826,1.9206,1.8874,0.7838,1.9306,1.5517,1.3166,0.0278,14.3953,0.2984,81.8020,20.9722,10.6978
2024-04-24,69629544318.15,2.6904,0.4694,4.6238,2.7852,1.9206,1.8874,0.7842,1.9306,1.5517,1.3165,0.0278,14.3953,0.2984,82.0168,21.0414,10.6978
2024-04-23,69059477873.44,2.6683,0.4604,4.6238,2.7876,1.9206,1.8720,0.7782,1.9306,1.5508,1.3164,0.0281,14.2774,0.2976,82.2641,21.1039,10.6978
2024-04-22,71584057842.87,2.7659,0.4931,4.6238,2.7876,1.9206,1.9404,0.8053,1.9306,1.5504,1.3162,0.0271,14.7994,0.3010,82.2875,21.1767,10.6978
2024-04-19,72235562351.11,2.7911,0.4998,4.6238,2.7913,1.9218,1.9581,0.8123,1.9279,1.5496,1.3162,0.0268,14.9341,0.3026,82.3690,21.2189,10.7190
2024-04-18,70036734635.8,2.7061,0.4750,4.6238,2.7916,1.9206,1.8985,0.7894,1.9279,1.5489,1.3162,0.0277,14.4795,0.2984,82.4462,21.2611,10.6978
2024-04-17,71013991398.16,2.7439,0.4879,4.6238,2.7927,1.9206,1.9250,0.7972,1.9279,1.5489,1.3157,0.0273,14.6815,0.2993,82.6318,21.2993,10.6978
2024-04-16,69140915936.97,2.6715,0.4612,4.6238,2.7933,1.9206,1.8742,0.7821,1.9279,1.5489,1.3157,0.0280,14.2943,0.2976,82.8756,21.2993,10.6978
2024-04-15,70281048826.39,2.7155,0.4776,4.6238,2.7933,1.9206,1.9051,0.7920,1.9279,1.5488,1.3142,0.0276,14.5300,0.2984,82.8756,21.2993,10.6978
2024-04-12,68815163682.85,2.6589,0.4576,4.6238,2.7933,1.9218,1.8654,0.7766,1.9274,1.5482,1.3142,0.0282,14.2269,0.2970,83.0903,21.3402,10.7190
2024-04-11,64906136633.41,2.5079,0.4324,4.6238,2.7933,1.9206,1.7594,0.6753,1.9279,1.5480,1.3139,0.0299,13.4188,0.2885,83.0903,21.3402,10.6978
2024-04-10,65639079205.18,2.5362,0.4367,4.6238,2.7933,1.9206,1.7793,0.6908,1.9279,1.5480,1.3137,0.0295,13.5703,0.2907,83.3050,21.3811,10.6978
2024-04-09,64987574696.94,2.5110,0.4328,4.6238,2.7977,1.9206,1.7616,0.6774,1.9279,1.5477,1.3136,0.0298,13.4356,0.2885,83.3204,21.4219,10.6978
2024-04-08,65069012760.47,2.5142,0.4332,4.6238,2.8002,1.9206,1.7638,0.6796,1.9279,1.5465,1.3135,0.0298,13.4524,0.2885,83.5197,21.4219,10.6978
2024-04-03,66942088221.66,2.5865,0.4421,4.6238,2.8042,1.9218,1.8146,0.7344,1.9274,1.5454,1.3135,0.0290,13.8397,0.2927,83.7344,21.4628,10.7190
2024-04-02,66697774031.07,2.5771,0.4404,4.6238,2.8104,1.9218,1.8080,0.7245,1.9274,1.5452,1.3133,0.0291,13.7892,0.2919,83.9491,21.4628,10.7190
2024-04-01,64824698569.88,2.5047,0.4305,4.6238,2.8138,1.9218,1.7572,0.6754,1.9274,1.5442,1.3133,0.0299,13.4019,0.2876,84.0090,21.4628,10.7190
2024-03-29,64824698569.88,2.5047,0.4303,4.6238,2.8139,1.9218,1.7572,0.6760,1.9274,1.5434,1.3131,0.0299,13.4019,0.2874,84.3785,21.4628,10.7190
2024-03-28,62788746981.63,2.4261,0.4171,4.6238,2.8139,1.9218,1.7020,0.6182,1.9274,1.5433,1.3131,0.0309,12.9810,0.2858,84.3785,21.4833,10.7190
2024-03-27,63033061172.22,2.3215,0.4021,4.6238,2.8174,1.9218,1.7378,0.6573,1.9274,1.5431,1.3130,0.0245,12.6607,0.2738,84.6976,21.5242,10.7190
2024-03-26,63358813426.34,2.3335,0.4034,4.6238,2.8209,1.9218,1.7468,0.6677,1.9274,1.5427,1.3124,0.0244,12.7261,0.2785,84.8079,21.5446,10.7190
