日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PS-TTM,PS-TTM 分位点,PS-TTM 80%分位点值,PS-TTM 50%分位点值,PS-TTM 20%分位点值
2025-08-28,=5.5300,=5.5300,=5.5300,=5.5300,=1781834637331.4202,=1165533297098.0,=121514053970.89,,=2.8096,,,,
2025-08-27,=5.5500,=5.5500,=5.5500,=5.5500,=1788278885567.7,=1169748607395.0,=121953526137.15,,=2.8197,,,,
2025-08-26,=5.6600,=5.6600,=5.6600,=5.6600,=1823722250867.24,=1192932814028.0,=124370623051.58,,=2.8756,,,,
2025-08-25,=5.6800,=5.6800,=5.6800,=5.6800,=1830166499103.52,=1197148124325.0,=124810095217.84,,=2.8858,,,,
2025-08-22,=5.7000,=5.7000,=5.7000,=5.7000,=1836610747339.8,=1201363434622.0,=125249567384.1,,=2.8959,,,,
2025-08-21,=5.7100,=5.7100,=5.7100,=5.7100,=1839832871457.94,=1203471089771.0,=125469303467.23,,=2.9010,,,,
2025-08-20,=5.6700,=5.6700,=5.6700,=5.6700,=1826944374985.38,=1195040469177.0,=124590359134.71,,=2.8807,,,,
2025-08-19,=5.5600,=5.5600,=5.5600,=5.5600,=1791501009685.8398,=1171856262544.0,=122173262220.28,,=2.8248,,,,
2025-08-18,=5.4500,=5.4500,=5.4500,=5.4500,=1756057644386.3,=1148672055911.0,=119756165305.85,,=2.7689,,,,
2025-08-15,=5.4500,=5.4500,=5.4500,=5.4500,=1756057644386.3,=1148672055911.0,=119756165305.85,,=2.7689,,,,
2025-08-14,=5.5700,=5.5700,=5.5700,=5.5700,=1794723133803.98,=1173963917692.0,=122392998303.41,,=2.8299,,,,
2025-08-13,=5.5800,=5.5800,=5.5800,=5.5800,=1797945257922.12,=1176071572841.0,=122612734386.54,,=2.8350,,,,
2025-08-12,=5.6600,=5.6600,=5.6600,=5.6600,=1823722250867.24,=1192932814028.0,=124370623051.58,,=2.8756,,,,
2025-08-11,=5.6200,=5.6200,=5.6200,=5.6200,=1810833754394.68,=1184502193435.0,=123491678719.06,,=2.8553,,,,
2025-08-08,=5.6700,=5.6700,=5.6700,=5.6700,=1826944374985.38,=1195040469177.0,=124590359134.71,,=2.8807,,,,
2025-08-07,=5.7200,=5.7200,=5.7200,=5.7200,=1843054995576.08,=1205578744919.0,=125689039550.36,,=2.9061,,,,
2025-08-06,=5.6600,=5.6600,=5.6600,=5.6600,=1823722250867.24,=1192932814028.0,=124370623051.58,,=2.8756,,,,
2025-08-05,=5.6500,=5.6500,=5.6500,=5.6500,=1820500126749.1,=1190825158880.0,=124150886968.45,,=2.8705,,,,
2025-08-04,=5.5800,=5.5800,=5.5800,=5.5800,=1797945257922.12,=1176071572841.0,=122612734386.54,,=2.8350,,,,
2025-08-01,=5.5500,=5.5500,=5.5500,=5.5500,=1788278885567.7,=1169748607395.0,=121953526137.15,,=2.8197,,,,
2025-07-31,=5.5500,=5.5500,=5.5500,=5.5500,=1788278885567.7,=1169748607395.0,=121953526137.15,,=2.8197,,,,
2025-07-30,=5.5300,=5.5300,=5.5300,=5.5300,=1781834637331.4202,=1165533297098.0,=121514053970.89,,=2.8096,,,,
2025-07-29,=5.4900,=5.4900,=5.4900,=5.4900,=1768946140858.86,=1157102676505.0,=120635109638.37,,=2.7893,,,,
2025-07-28,=5.5300,=5.5300,=5.5300,=5.5300,=1781834637331.4202,=1165533297098.0,=121514053970.89,,=2.8096,,,,
2025-07-25,=5.5300,=5.5300,=5.5300,=5.5300,=1781834637331.4202,=1165533297098.0,=121514053970.89,,=2.8096,,,,
2025-07-24,=5.5600,=5.5600,=5.5600,=5.5600,=1791501009685.8398,=1171856262544.0,=122173262220.28,,=2.8248,,,,
2025-07-23,=5.6300,=5.6300,=5.6300,=5.6300,=1814055878512.82,=1186609848583.0,=123711414802.19,,=2.8604,,,,
2025-07-22,=5.5800,=5.5800,=5.5800,=5.5800,=1797945257922.12,=1176071572841.0,=122612734386.54,,=2.8350,,,,
2025-07-21,=5.6500,=5.6500,=5.6500,=5.6500,=1820500126749.1,=1190825158880.0,=124150886968.45,,=2.8705,,,,
2025-07-18,=5.6900,=5.6900,=5.6900,=5.6900,=1833388623221.66,=1199255779474.0,=125029831300.97,,=2.8909,,,,
2025-07-17,=5.6700,=5.6700,=5.6700,=5.6700,=1826944374985.38,=1195040469177.0,=124590359134.71,,=2.8807,,,,
2025-07-16,=5.7100,=5.7100,=5.7100,=5.7100,=1839832871457.94,=1203471089771.0,=125469303467.23,,=2.9010,,,,
2025-07-15,=5.7000,=5.7000,=5.7000,=5.7000,=1836610747339.8,=1201363434622.0,=125249567384.1,,=2.8959,,,,
2025-07-14,=5.7500,=5.7500,=5.7500,=5.7500,=1852721367930.5,=1211901710365.0,=126348247799.75,,=2.9213,,,,
2025-07-11,=5.6900,=5.6900,=5.6900,=5.6900,=1833388623221.66,=1199255779474.0,=125029831300.97,,=2.8909,,,,
2025-07-10,=5.8200,=5.8200,=5.8200,=5.8200,=1875276236757.48,=1226655296404.0,=127886400381.66,,=2.9569,,,,
2025-07-09,=5.7800,=5.7800,=5.7800,=5.7800,=1862387740284.92,=1218224675810.0,=127007456049.14,,=2.9366,,,,
2025-07-08,=5.7100,=5.7100,=5.7100,=5.7100,=1839832871457.94,=1203471089771.0,=125469303467.23,,=2.9010,,,,
2025-07-07,=5.7300,=5.7300,=5.7300,=5.7300,=1846277119694.22,=1207686400068.0,=125908775633.49,,=2.9112,,,,
2025-07-04,=5.7000,=5.7000,=5.7000,=5.7000,=1836610747339.8,=1201363434622.0,=125249567384.1,,=2.8959,,,,
