date,市值(元),PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,股息率
2018-07-06,265895304896.0001,1.6617,0.8549,1.3531,0.8845,0.7225,11.0935,0.3995,14.5739,11.9410,9.4990,3.7492,0.5789,4.7113,3.4719,2.8927,0.0000
2018-07-05,261142877500.8,1.6320,0.8513,1.3531,0.8845,0.7225,10.8952,0.3736,14.5846,11.9414,9.4985,3.6822,0.5567,4.7152,3.4718,2.8918,0.0000
2018-07-04,259759259398.4,1.6234,0.8500,1.3531,0.8843,0.7223,10.8375,0.3644,14.5912,11.9417,9.4985,3.6627,0.5540,4.7152,3.4718,2.8918,0.0000
2018-07-03,268301597248.0,1.6768,0.8562,1.3520,0.8841,0.7219,11.1938,0.4089,14.5950,11.9454,9.4985,3.7831,0.5884,4.7152,3.4718,2.8918,0.0000
2018-07-02,272813395408.0,1.7050,0.8615,1.3496,0.8840,0.7218,11.3821,0.4266,14.5974,11.9508,9.4985,3.8467,0.6048,4.7152,3.4718,2.8918,0.0000
2018-06-29,283641710992.0,1.7727,0.8845,1.3471,0.8836,0.7216,11.8339,0.4815,14.6215,11.9535,9.4990,3.9994,0.6362,4.7113,3.4719,2.8927,0.0000
2018-06-28,271790721158.4,1.6986,0.8606,1.3471,0.8836,0.7216,11.3394,0.4217,14.6256,11.9538,9.4985,3.8323,0.5986,4.7152,3.4718,2.8918,0.0000
2018-06-27,273535283113.6,1.7095,0.8641,1.3459,0.8834,0.7216,11.4122,0.4279,14.6293,11.9560,9.4985,3.8569,0.6052,4.7152,3.4718,2.8918,0.0000
2018-06-26,284544070624.0,1.7783,0.8866,1.3441,0.8831,0.7216,11.8715,0.4857,14.6304,11.9603,9.4985,4.0121,0.6383,4.7152,3.4718,2.8918,0.0000
2018-06-25,287311306828.8,1.7956,0.8915,1.3429,0.8828,0.7213,11.9870,0.5060,14.6317,11.9632,9.4985,4.0512,0.6489,4.7152,3.4718,2.8918,0.0000
2018-06-22,289116026092.8,1.8069,0.8959,1.3427,0.8825,0.7208,12.0623,0.5220,14.6317,11.9637,9.4990,4.0766,0.6548,4.7113,3.4719,2.8927,0.0000
2018-06-21,287912879916.8,1.7993,0.8928,1.3427,0.8824,0.7208,12.0121,0.5104,14.6409,11.9632,9.4985,4.0596,0.6506,4.7152,3.4718,2.8918,0.0000
2018-06-20,288033194534.4,1.8001,0.8932,1.3426,0.8824,0.7208,12.0171,0.5119,14.6409,11.9628,9.4985,4.0613,0.6509,4.7152,3.4716,2.8918,0.0000
2018-06-19,284724542550.4,1.7794,0.8888,1.3417,0.8821,0.7206,11.8790,0.4863,14.6470,11.9628,9.4985,4.0147,0.6390,4.7152,3.4716,2.8918,0.0000
2018-06-15,294830970428.8,1.8426,0.9105,1.3412,0.8819,0.7202,12.3007,0.5591,14.6562,11.9637,9.4990,4.1572,0.6706,4.7113,3.4719,2.8927,0.0000
2018-06-14,294409869267.2,1.8399,0.9091,1.3412,0.8819,0.7201,12.2831,0.5571,14.6621,11.9637,9.4985,4.1512,0.6696,4.7152,3.4718,2.8918,0.0000
2018-06-13,300064656294.4,1.8753,0.9166,1.3405,0.8818,0.7200,12.5190,0.5889,14.6621,11.9637,9.4985,4.2310,0.6877,4.7152,3.4718,2.8918,0.0000
2018-06-12,303192836352.0,1.8948,0.9224,1.3405,0.8818,0.7195,12.6496,0.6096,14.6708,11.9637,9.4985,4.2751,0.6978,4.7172,3.4718,2.8918,0.0000
2018-06-11,294349711958.4,1.8396,0.9100,1.3399,0.8818,0.7195,12.2806,0.5567,14.6769,11.9637,9.4985,4.1504,0.6692,4.7175,3.4718,2.8918,0.0000
2018-06-08,289657441872.0,1.8102,0.8999,1.3387,0.8817,0.7195,12.0848,0.5249,14.7027,11.9637,9.4985,4.0842,0.6546,4.7206,3.4718,2.8918,0.0000
2018-06-07,288634767622.4,1.8039,0.8981,1.3382,0.8816,0.7195,12.0422,0.5168,14.7027,11.9637,9.4985,4.0698,0.6523,4.7206,3.4716,2.8918,0.0000
2018-06-06,291221531900.8,1.8200,0.9042,1.3382,0.8811,0.7195,12.1501,0.5340,14.7027,11.9637,9.4985,4.1063,0.6606,4.7231,3.4716,2.8918,0.0000
2018-06-05,292063734224.0,1.8253,0.9056,1.3382,0.8808,0.7195,12.1852,0.5406,14.7027,11.9637,9.4985,4.1182,0.6624,4.7235,3.4716,2.8918,0.0000
2018-06-04,287612093372.8,1.7975,0.8972,1.3380,0.8808,0.7195,11.9995,0.5075,14.7077,11.9637,9.4985,4.0554,0.6496,4.7241,3.4716,2.8918,0.0000
2018-06-01,280212744390.4,1.7512,0.8844,1.3377,0.8800,0.7195,11.6908,0.4601,14.7181,11.9637,9.4985,3.9511,0.6273,4.7327,3.4718,2.8918,0.0000
2018-05-31,285747216800.0,1.7858,0.8950,1.3374,0.8794,0.7195,11.9217,0.4894,14.7181,11.9637,9.4985,4.0291,0.6425,4.7327,3.4716,2.8918,0.0000
2018-05-30,272693080790.4,1.7042,0.8703,1.3367,0.8785,0.7195,11.3771,0.4254,14.7190,11.9652,9.4985,3.8450,0.6033,4.7333,3.4716,2.8918,0.0000
2018-05-29,277144721641.6,1.7320,0.8813,1.3362,0.8781,0.7195,11.5628,0.4475,14.7297,11.9664,9.4985,3.9078,0.6178,4.7344,3.4716,2.8918,0.0000
2018-05-28,280513530934.4,1.7531,0.8857,1.3357,0.8778,0.7195,11.7033,0.4598,14.7328,11.9713,9.4985,3.9553,0.6280,4.7355,3.4716,2.8918,0.0000
2018-05-25,275159530451.2,1.7196,0.8765,1.3350,0.8776,0.7195,11.4800,0.4358,14.7383,11.9762,9.4985,3.8798,0.6101,4.7398,3.4718,2.8918,0.0000
2018-05-24,274377485436.8,1.7148,0.8742,1.3347,0.8776,0.7195,11.4473,0.4316,14.7383,11.9777,9.4985,3.8688,0.6072,4.7398,3.4716,2.8918,0.0000
2018-05-23,278047081273.6,1.7377,0.8826,1.3344,0.8772,0.7195,11.6004,0.4506,14.7422,11.9777,9.4985,3.9205,0.6187,4.7424,3.4716,2.8918,0.0000
2018-05-22,281536205184.0,1.7595,0.8892,1.3332,0.8771,0.7195,11.7460,0.4656,14.7515,11.9824,9.4985,3.9697,0.6284,4.7448,3.4716,2.8918,0.0000
2018-05-21,288394138387.2,1.8024,0.8985,1.3327,0.8771,0.7195,12.0321,0.5102,14.7632,11.9832,9.4985,4.0664,0.6474,4.7456,3.4716,2.8918,0.0000
2018-05-18,290379329577.6001,1.8148,0.9030,1.3326,0.8771,0.7195,12.1150,0.5232,14.7840,11.9832,9.4985,4.0944,0.6528,4.7482,3.4718,2.8918,0.0000
2018-05-17,287251149520.0,1.7952,0.8981,1.3318,0.8771,0.7195,11.9844,0.5013,14.7840,11.9832,9.4985,4.0503,0.6443,4.7482,3.4716,2.8918,0.0000
2018-05-16,288033194534.4,1.8001,0.8985,1.3312,0.8771,0.7195,12.0171,0.5066,14.7846,11.9832,9.4985,4.0613,0.6456,4.7554,3.4716,2.8918,0.0000
2018-05-15,290860588048.0,1.8178,0.9042,1.3307,0.8771,0.7195,12.1350,0.5247,14.7883,11.9832,9.4985,4.1012,0.6540,4.7554,3.4716,2.8918,0.0000
2018-05-14,292244206150.4,1.8264,0.9060,1.3301,0.8771,0.7195,12.1928,0.5349,14.7896,11.9832,9.4985,4.1207,0.6558,4.7554,3.4716,2.8918,0.0000
2018-05-11,285747216800.0,1.7858,0.8981,1.3289,0.8771,0.7195,11.9217,0.4861,14.8417,11.9832,9.4985,4.0291,0.6392,4.7725,3.4718,2.8918,0.0000
2018-05-10,290018385724.8,1.8125,0.9029,1.3282,0.8771,0.7195,12.0999,0.5199,14.8417,11.9832,9.4985,4.0893,0.6500,4.7725,3.4716,2.8918,0.0000
2018-05-09,289958228416.0,1.8121,0.9029,1.3282,0.8771,0.7195,12.0974,0.5194,14.8483,11.9832,9.4985,4.0885,0.6492,4.7768,3.4716,2.8918,0.0000
2018-05-08,288755082240.0,1.8046,0.9016,1.3277,0.8771,0.7195,12.0472,0.5115,14.8614,11.9832,9.4985,4.0715,0.6461,4.7798,3.4716,2.8918,0.0000
2018-05-07,281054946713.6,1.7565,0.8932,1.3265,0.8771,0.7195,11.7259,0.4629,14.8696,11.9832,9.4985,3.9629,0.6275,4.7807,3.4716,2.8918,0.0000
2018-05-04,276001732774.4,1.7249,0.8844,1.3253,0.8771,0.7195,11.5151,0.4402,14.8818,11.9858,9.4985,3.8917,0.6109,4.7847,3.4718,2.8918,0.0000
2018-05-03,275460316995.2,1.7215,0.8835,1.3250,0.8771,0.7195,11.4925,0.4369,14.8818,11.9877,9.4985,3.8840,0.6108,4.7847,3.4716,2.8918,0.0000
2018-05-02,271911035776.0001,1.6993,0.8781,1.3229,0.8766,0.7195,11.3444,0.4225,14.8818,11.9898,9.4985,3.8340,0.5996,4.7847,3.4711,2.8918,0.0000
2018-04-27,265173417190.4,1.6572,0.8743,1.3223,0.8771,0.7195,11.0633,0.3961,14.9339,11.9955,9.4985,3.7390,0.5748,4.7862,3.4718,2.8918,0.0000
2018-04-26,274197013510.4,1.8277,0.9069,1.3210,0.8771,0.7195,12.2401,0.5388,14.9339,11.9977,9.4985,4.1802,0.6624,4.7862,3.4716,2.8918,0.0000
2018-04-25,301207645161.6,2.1768,0.9797,1.3208,0.8771,0.7195,15.3266,0.8155,14.9603,11.9977,9.4985,5.1380,0.8879,4.7880,3.4716,2.8918,0.0359
2018-04-24,301929532867.2,2.1821,0.9801,1.3204,0.8771,0.7195,15.3633,0.8164,14.9603,11.9977,9.4985,5.1503,0.8892,4.7880,3.4716,2.8918,0.0359
2018-04-23,299102139353.6,2.1616,0.9788,1.3188,0.8762,0.7195,15.2195,0.8107,14.9603,11.9977,9.4985,5.1021,0.8817,4.7880,3.4716,2.8918,0.0362
2018-04-20,287852722608.0,2.0803,0.9678,1.3183,0.8761,0.7195,14.6470,0.7839,14.9623,11.9992,9.4985,4.9102,0.8293,4.7896,3.4718,2.8918,0.0376
2018-04-19,286348789888.0,2.0695,0.9651,1.3181,0.8761,0.7195,14.5705,0.7785,14.9623,11.9977,9.4985,4.8845,0.8226,4.7880,3.4716,2.8918,0.0378
2018-04-18,272813395408.0,1.9716,0.9404,1.3163,0.8757,0.7195,13.8818,0.7220,14.9657,11.9977,9.4985,4.6536,0.7732,4.7880,3.4716,2.8918,0.0397
2018-04-17,272452451555.2,1.9690,0.9404,1.3158,0.8757,0.7195,13.8634,0.7207,14.9694,11.9977,9.4985,4.6475,0.7723,4.7896,3.4716,2.8918,0.0397
2018-04-16,277866609347.2,2.0082,0.9510,1.3153,0.8757,0.7195,14.1389,0.7436,15.0092,11.9977,9.4985,4.7398,0.7908,4.7915,3.4716,2.8918,0.0390
2018-04-13,285446430256.0,2.0629,0.9647,1.3073,0.8759,0.7195,14.5246,0.7737,15.0277,11.9992,9.4985,4.8691,0.8183,4.7926,3.4718,2.8918,0.0379
2018-04-12,287551936064.0,2.0782,0.9669,1.3065,0.8757,0.7195,14.6317,0.7807,15.0277,11.9977,9.4985,4.9050,0.8252,4.7915,3.4716,2.8918,0.0377
2018-04-11,289476969945.6,2.0921,0.9709,1.3063,0.8757,0.7195,14.7297,0.7873,15.0394,11.9977,9.4985,4.9379,0.8336,4.7915,3.4716,2.8918,0.0374
2018-04-10,286830048358.4,2.0729,0.9669,1.3057,0.8757,0.7195,14.5950,0.7780,15.0406,11.9977,9.4985,4.8927,0.8222,4.7915,3.4716,2.8918,0.0378
2018-04-09,275039215833.6,1.9877,0.9484,1.3038,0.8757,0.7195,13.9950,0.7308,15.0470,11.9977,9.4985,4.6916,0.7820,4.7915,3.4716,2.8918,0.0394
2018-04-04,281536205184.0,2.0347,0.9594,1.3034,0.8759,0.7195,14.3256,0.7556,15.0766,11.9992,9.4985,4.8024,0.8015,4.7946,3.4718,2.8918,0.0385
2018-04-03,277445508185.6,2.0051,0.9532,1.3029,0.8759,0.7195,14.1175,0.7415,15.0921,11.9992,9.4985,4.7326,0.7874,4.7946,3.4718,2.8918,0.0390
2018-04-02,276543148553.6,1.9986,0.9524,1.3029,0.8759,0.7195,14.0716,0.7367,15.0987,11.9992,9.4985,4.7172,0.7847,4.7955,3.4718,2.8918,0.0392
2018-03-30,282137778272.0,2.0390,0.9599,1.3022,0.8761,0.7195,14.3562,0.7575,15.1215,12.0007,9.4990,4.8127,0.8042,4.8001,3.4719,2.8927,0.0384
2018-03-29,283340924448.0,2.0477,0.9616,1.3022,0.8759,0.7195,14.4175,0.7592,15.1368,11.9992,9.4985,4.8332,0.8094,4.8001,3.4718,2.8918,0.0382
2018-03-28,273775912348.8,1.9786,0.9475,1.3021,0.8759,0.7195,13.9308,0.7243,15.1579,11.9992,9.4985,4.6700,0.7759,4.8001,3.4718,2.8918,0.0396
2018-03-27,285386272947.2,2.0625,0.9660,1.3016,0.8759,0.7195,14.5215,0.7697,15.1616,11.9992,9.4985,4.8681,0.8147,4.8036,3.4718,2.8918,0.0379
2018-03-26,289537127254.4,2.0925,0.9713,1.3014,0.8759,0.7195,14.7328,0.7830,15.1690,11.9992,9.4985,4.9389,0.8302,4.8036,3.4718,2.8918,0.0374
2018-03-23,294048925414.4,2.1251,0.9740,1.2984,0.8761,0.7195,14.9623,0.7919,15.1739,12.0007,9.4990,5.0159,0.8519,4.8036,3.4719,2.8927,0.0368
2018-03-22,300184970912.0,2.1695,0.9797,1.2984,0.8759,0.7195,15.2746,0.8028,15.1739,11.9992,9.4985,5.1205,0.8752,4.8036,3.4718,2.8918,0.0361
2018-03-21,311013286496.0,2.2477,0.9846,1.2947,0.8759,0.7195,15.8255,0.8178,15.1739,11.9992,9.4985,5.3052,0.9012,4.8036,3.4718,2.8918,0.0348
2018-03-20,314021151936.0,2.2694,0.9872,1.2939,0.8759,0.7195,15.9786,0.8227,15.1739,11.9992,9.4985,5.3565,0.9078,4.8036,3.4718,2.8918,0.0345
2018-03-19,318412635478.4,2.3012,0.9890,1.2939,0.8759,0.7195,16.2020,0.8258,15.1739,11.9992,9.4985,5.4314,0.9153,4.8036,3.4718,2.8918,0.0340
2018-03-16,321360343609.6001,2.3225,0.9916,1.2924,0.8761,0.7195,16.3520,0.8307,15.1739,12.0007,9.4990,5.4817,0.9228,4.8036,3.4719,2.8927,0.0337
2018-03-15,323646321344.0,2.3390,0.9925,1.2924,0.8759,0.7195,16.4684,0.8337,15.1739,11.9992,9.4985,5.5207,0.9259,4.8036,3.4718,2.8918,0.0335
2018-03-14,313900837318.4,2.2686,0.9885,1.2894,0.8759,0.7195,15.9725,0.8222,15.1739,11.9992,9.4985,5.3545,0.9074,4.8036,3.4718,2.8918,0.0345
2018-03-13,318833736640.0,2.3042,0.9903,1.2889,0.8759,0.7195,16.2235,0.8253,15.1739,11.9992,9.4985,5.4386,0.9149,4.8036,3.4718,2.8918,0.0340
2018-03-12,320578298595.2,2.3168,0.9916,1.2887,0.8759,0.7195,16.3122,0.8284,15.1739,11.9992,9.4985,5.4684,0.9202,4.8036,3.4718,2.8918,0.0338
2018-03-09,319074365875.2,2.3060,0.9912,1.2879,0.8761,0.7195,16.2357,0.8254,15.1739,12.0007,9.4990,5.4427,0.9149,4.8036,3.4719,2.8927,0.0339
2018-03-08,319796253580.8,2.3112,0.9916,1.2879,0.8759,0.7195,16.2725,0.8266,15.1739,11.9992,9.4985,5.4550,0.9171,4.8036,3.4718,2.8918,0.0339
2018-03-07,311133601113.6,2.2486,0.9890,1.2864,0.8759,0.7195,15.8317,0.8178,15.1739,11.9992,9.4985,5.3073,0.9016,4.8036,3.4718,2.8918,0.0348
2018-03-06,312035960745.6,2.2551,0.9894,1.2864,0.8759,0.7195,15.8776,0.8191,15.1739,11.9992,9.4985,5.3227,0.9025,4.8036,3.4718,2.8918,0.0347
2018-03-05,310592185334.4,2.2447,0.9890,1.2809,0.8759,0.7195,15.8041,0.8165,15.1739,11.9992,9.4985,5.2980,0.8999,4.8036,3.4718,2.8918,0.0349
2018-03-02,315705556582.4,2.2816,0.9916,1.2801,0.8761,0.7195,16.0643,0.8223,15.1739,12.0007,9.4990,5.3853,0.9083,4.8036,3.4719,2.8927,0.0343
2018-03-01,310291398790.4,2.2425,0.9894,1.2801,0.8759,0.7195,15.7888,0.8156,15.1739,11.9992,9.4985,5.2929,0.8990,4.8036,3.4718,2.8918,0.0349
2018-02-28,310953129187.2,2.2473,0.9899,1.2797,0.8761,0.7195,15.8225,0.8161,15.1739,12.0007,9.4990,5.3042,0.8990,4.8036,3.4719,2.8927,0.0348
2018-02-27,312878163068.8,2.2612,0.9903,1.2785,0.8761,0.7195,15.9204,0.8175,15.1739,12.0007,9.4990,5.3370,0.9030,4.8036,3.4719,2.8927,0.0346
2018-02-26,328759692592.0,2.3760,0.9956,1.2773,0.8761,0.7195,16.7285,0.8373,15.1739,12.0007,9.4990,5.6079,0.9334,4.8036,3.4719,2.8927,0.0329
2018-02-23,325210411372.8,2.3503,0.9938,1.2760,0.8761,0.7195,16.5479,0.8298,15.1739,12.0007,9.4990,5.5474,0.9228,4.8036,3.4719,2.8927,0.0333
2018-02-22,330805041091.2,2.3907,0.9960,1.2760,0.8761,0.7195,16.8326,0.8386,15.1739,12.0007,9.4990,5.6428,0.9374,4.8036,3.4719,2.8927,0.0327
2018-02-14,326293242931.2,2.3581,0.9947,1.2801,0.8766,0.7200,16.6030,0.8293,15.2379,12.0073,9.5055,5.5659,0.9230,4.8053,3.4731,2.8943,0.0332
2018-02-13,315224298112.0,2.2781,0.9934,1.2801,0.8766,0.7200,16.0398,0.8179,15.2379,12.0073,9.5055,5.3771,0.9045,4.8053,3.4731,2.8943,0.0344
2018-02-12,309870297628.8,2.2395,0.9925,1.2801,0.8762,0.7195,15.7674,0.8134,15.2379,12.0049,9.4990,5.2857,0.8966,4.8053,3.4727,2.8927,0.0349
2018-02-09,297477892016.0,2.1499,0.9886,1.2797,0.8762,0.7195,15.1368,0.7966,15.2170,12.0035,9.4990,5.0743,0.8661,4.8044,3.4727,2.8927,0.0364
2018-02-08,306802274880.0,2.2173,0.9916,1.2785,0.8762,0.7195,15.6113,0.8106,15.2170,12.0021,9.4990,5.2334,0.8868,4.8044,3.4727,2.8927,0.0353
2018-02-07,302470948646.4,2.1860,0.9912,1.2773,0.8761,0.7195,15.3909,0.8056,15.1838,12.0014,9.4990,5.1595,0.8792,4.8038,3.4723,2.8927,0.0358
2018-02-06,321360343609.6001,2.3225,0.9943,1.2760,0.8761,0.7195,16.3520,0.8232,15.1764,12.0007,9.4990,5.4817,0.9153,4.8036,3.4719,2.8927,0.0337
2018-02-05,325150254064.0,2.3499,0.9947,1.2760,0.8761,0.7195,16.5449,0.8267,15.1764,12.0007,9.4990,5.5464,0.9198,4.8036,3.4719,2.8927,0.0333
2018-02-02,333812906531.2,2.4125,0.9969,1.2760,0.8761,0.7195,16.9857,0.8377,15.1764,12.0007,9.4990,5.6941,0.9378,4.8036,3.4719,2.8927,0.0324
2018-02-01,334354322310.4,2.4164,0.9974,1.2760,0.8761,0.7195,17.0132,0.8377,15.1764,12.0007,9.4990,5.7034,0.9396,4.8036,3.4719,2.8927,0.0324
2018-01-31,336519985427.2,2.4320,0.9987,1.2760,0.8761,0.7195,17.1234,0.8413,15.1764,12.0007,9.4990,5.7403,0.9449,4.8036,3.4719,2.8927,0.0322
2018-01-30,326954973328.0,2.3629,0.9965,1.2760,0.8761,0.7195,16.6367,0.8280,15.1764,12.0007,9.4990,5.5772,0.9224,4.8036,3.4719,2.8927,0.0331
2018-01-29,335557468486.4,2.4251,0.9987,1.2760,0.8759,0.7195,17.0744,0.8390,15.1764,11.9992,9.4985,5.7239,0.9427,4.8036,3.4718,2.8918,0.0323
2018-01-26,345302952512.0,2.4955,1.0000,1.2760,0.8759,0.7195,17.5703,0.8478,15.1764,11.9992,9.4985,5.8901,0.9585,4.8036,3.4718,2.8918,0.0314
2018-01-25,333271490752.0,2.4086,0.9987,1.2760,0.8759,0.7195,16.9581,0.8372,15.1764,11.9992,9.4985,5.6849,0.9365,4.8036,3.4718,2.8918,0.0325
2018-01-24,335497311177.6001,2.4247,0.9991,1.2760,0.8759,0.7195,17.0714,0.8381,15.1764,11.9992,9.4985,5.7229,0.9418,4.8036,3.4718,2.8918,0.0323
2018-01-23,341633356675.2,2.4690,1.0000,1.2760,0.8759,0.7195,17.3836,0.8438,15.1764,11.9992,9.4985,5.8275,0.9524,4.8036,3.4718,2.8918,0.0317
2018-01-22,340490367808.0,2.4607,1.0000,1.2760,0.8759,0.7195,17.3254,0.8425,15.1764,11.9992,9.4985,5.8080,0.9497,4.8036,3.4718,2.8918,0.0318
2018-01-19,309509353776.0,2.2368,0.9978,1.2760,0.8759,0.7195,15.7490,0.8134,15.1764,11.9992,9.4985,5.2796,0.8955,4.8036,3.4718,2.8918,0.0350
2018-01-18,314382095788.8,2.2721,0.9987,1.2760,0.8759,0.7195,15.9970,0.8174,15.1764,11.9992,9.4985,5.3627,0.9034,4.8036,3.4718,2.8918,0.0344
2018-01-17,313058634995.2,2.2625,0.9987,1.2760,0.8759,0.7195,15.9296,0.8156,15.1764,11.9992,9.4985,5.3401,0.9016,4.8036,3.4718,2.8918,0.0346
2018-01-16,327075287945.6,2.3638,0.9996,1.2760,0.8759,0.7195,16.6428,0.8275,15.1764,11.9992,9.4985,5.5792,0.9219,4.8036,3.4718,2.8918,0.0331
2018-01-15,328458906048.0,2.3738,1.0000,1.2760,0.8759,0.7195,16.7132,0.8311,15.1764,11.9992,9.4985,5.6028,0.9255,4.8036,3.4718,2.8918,0.0330
2018-01-12,320638455904.0,2.3173,1.0000,1.2760,0.8759,0.7195,16.3153,0.8209,15.1764,11.9992,9.4985,5.4694,0.9127,4.8036,3.4718,2.8918,0.0338
2018-01-11,305599128704.0,2.2086,0.9996,1.2760,0.8759,0.7195,15.5500,0.8094,15.1764,11.9992,9.4985,5.2129,0.8849,4.8036,3.4718,2.8918,0.0354
2018-01-10,307103061424.0,2.2195,1.0000,1.2735,0.8759,0.7195,15.6266,0.8112,15.1764,11.9992,9.4985,5.2385,0.8875,4.8036,3.4718,2.8918,0.0353
2018-01-09,297177105472.0,2.1477,0.9978,1.2735,0.8759,0.7195,15.1215,0.7975,15.1764,11.9992,9.4985,5.0692,0.8659,4.8036,3.4718,2.8918,0.0364
2018-01-08,287732407990.4,2.0795,0.9903,1.2728,0.8759,0.7195,14.6409,0.7768,15.1838,11.9992,9.4985,4.9081,0.8222,4.8036,3.4718,2.8918,0.0376
2018-01-05,288033194534.4,2.0816,0.9907,1.2725,0.8759,0.7195,14.6562,0.7772,15.2170,11.9992,9.4985,4.9132,0.8077,4.8711,3.4718,2.8918,0.0376
2018-01-04,280212744390.4,2.0251,0.9819,1.2672,0.8757,0.7195,14.2583,0.7507,15.2170,11.9977,9.4985,4.7798,0.7793,4.8701,3.4716,2.8918,0.0386
2018-01-03,274618114672.0,1.9847,0.9735,1.2660,0.8757,0.7195,13.9736,0.7286,15.2379,11.9977,9.4985,4.6844,0.7657,4.8711,3.4716,2.8918,0.0394
2018-01-02,271610249232.0,1.9629,0.9691,1.2657,0.8757,0.7195,13.8206,0.7184,15.2651,11.9977,9.4985,4.6331,0.7582,4.8774,3.4716,2.8918,0.0399
2017-12-29,262887439456.0001,1.8999,0.9572,1.2636,0.8757,0.7195,13.3767,0.6792,15.2764,11.9977,9.4985,4.4843,0.7317,4.8803,3.4716,2.8918,0.0412
2017-12-28,263128068691.2,1.9016,0.9585,1.2608,0.8753,0.7195,13.3890,0.6812,15.2764,11.9955,9.4985,4.4884,0.7325,4.8803,3.4711,2.8918,0.0412
2017-12-27,259759259398.4,1.8773,0.9514,1.2595,0.8753,0.7195,13.2175,0.6658,15.2818,11.9955,9.4985,4.4309,0.7196,4.8830,3.4711,2.8918,0.0417
2017-12-26,268662541100.8,1.9416,0.9656,1.2595,0.8753,0.7195,13.6706,0.7055,15.2884,11.9955,9.4985,4.5828,0.7488,4.8900,3.4711,2.8918,0.0403
2017-12-25,273174339260.8,1.9742,0.9709,1.2595,0.8753,0.7195,13.9002,0.7205,15.2898,11.9955,9.4985,4.6598,0.7603,4.8909,3.4711,2.8918,0.0396
2017-12-22,271128990761.6,1.9595,0.9695,1.2586,0.8757,0.7195,13.7961,0.7149,15.3148,11.9977,9.4985,4.6249,0.7538,4.8942,3.4716,2.8918,0.0399
2017-12-21,271068833452.8,1.9590,0.9695,1.2581,0.8753,0.7195,13.7930,0.7148,15.3148,11.9955,9.4985,4.6239,0.7536,4.8942,3.4711,2.8918,0.0399
2017-12-20,267579709542.4,1.9338,0.9660,1.2563,0.8753,0.7195,13.6155,0.7007,15.3228,11.9955,9.4985,4.5643,0.7453,4.8944,3.4711,2.8918,0.0405
2017-12-19,268181282630.4,1.9382,0.9669,1.2558,0.8753,0.7195,13.6461,0.7024,15.3501,11.9955,9.4985,4.5746,0.7470,4.8961,3.4711,2.8918,0.0404
2017-12-18,264391372176.0001,1.9108,0.9638,1.2535,0.8753,0.7195,13.4532,0.6887,15.3526,11.9955,9.4985,4.5100,0.7364,4.9004,3.4711,2.8918,0.0410
2017-12-15,259338158236.8,1.8743,0.9545,1.2494,0.8757,0.7195,13.1961,0.6633,15.3917,11.9977,9.4985,4.4238,0.7176,4.9046,3.4716,2.8918,0.0418
2017-12-14,263007754073.6,1.9008,0.9611,1.2486,0.8753,0.7195,13.3828,0.6790,15.3917,11.9955,9.4985,4.4864,0.7311,4.9046,3.4711,2.8918,0.0412
2017-12-13,264391372176.0001,1.9108,0.9642,1.2476,0.8753,0.7195,13.4532,0.6879,15.3981,11.9955,9.4985,4.5100,0.7355,4.9050,3.4711,2.8918,0.0410
2017-12-12,258796742457.6,1.8703,0.9550,1.2437,0.8753,0.7195,13.1686,0.6600,15.4216,11.9955,9.4985,4.4145,0.7143,4.9052,3.4711,2.8918,0.0418
2017-12-11,261323349427.2,1.8886,0.9589,1.2434,0.8749,0.7195,13.2971,0.6714,15.4216,11.9933,9.4985,4.4576,0.7235,4.9052,3.4706,2.8918,0.0414
2017-12-08,250795820387.2,1.8125,0.9434,1.2430,0.8745,0.7195,12.7614,0.6129,15.4216,11.9925,9.4985,4.2780,0.6854,4.9052,3.4692,2.8918,0.0432
2017-12-07,245441819904.0,1.7738,0.9372,1.2430,0.8741,0.7194,12.4890,0.5734,15.4559,11.9918,9.4946,4.1867,0.6649,4.9066,3.4678,2.8916,0.0441
2017-12-06,252359910416.0001,1.8238,0.9461,1.2430,0.8741,0.7194,12.8410,0.6211,15.5006,11.9918,9.4946,4.3047,0.6901,4.9123,3.4678,2.8916,0.0429
2017-12-05,255668562400.0,1.8477,0.9523,1.2425,0.8741,0.7194,13.0094,0.6384,15.5424,11.9918,9.4946,4.3612,0.7051,4.9145,3.4678,2.8916,0.0424
2017-12-04,253623213900.8,1.8329,0.9478,1.2412,0.8741,0.7194,12.9053,0.6273,15.5693,11.9918,9.4946,4.3263,0.6954,4.9148,3.4678,2.8916,0.0427
2017-12-01,250434876534.4,1.8099,0.9448,1.2387,0.8745,0.7195,12.7431,0.6103,15.5732,11.9925,9.4985,4.2719,0.6827,4.9167,3.4692,2.8918,0.0432
2017-11-30,255367775856.0001,1.8456,0.9518,1.2387,0.8741,0.7194,12.9941,0.6357,15.6063,11.9918,9.4946,4.3560,0.7025,4.9195,3.4678,2.8916,0.0424
