日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2025-08-19,=39.2600,=39.2600,=39.2600,=39.2600,=229742647301.44,=218309177357.0,=70235204983.84,,=8.1112,,,,
2025-08-18,=39.3200,=39.3200,=39.3200,=39.3200,=230093756798.08,=218642813390.0,=70342543554.88,,=8.1236,,,,
2025-08-15,=38.8900,=38.8900,=38.8900,=38.8900,=227577472072.16,=216251755156.0,=69573283795.76,,=8.0348,,,,
2025-08-14,=38.7700,=38.7700,=38.7700,=38.7700,=226875253078.88,=215584483091.0,=69358606653.68,,=8.0100,,,,
2025-08-13,=38.5900,=38.5900,=38.5900,=38.5900,=225821924588.96,=214583574993.0,=69036590940.56,,=7.9728,,,,
2025-08-12,=38.5600,=38.5600,=38.5600,=38.5600,=225646369840.64,=214416756977.0,=68982921655.04,,=7.9666,,,,
2025-08-11,=38.4900,=38.4900,=38.4900,=38.4900,=225236742094.56,=214027514939.0,=68857693322.16,,=7.9521,,,,
2025-08-08,=38.2600,=38.2600,=38.2600,=38.2600,=223890822357.44,=212748576813.0,=68446228799.84,,=7.9046,,,,
2025-08-07,=38.3500,=38.3500,=38.3500,=38.3500,=224417486602.4,=213249030862.0,=68607236656.4,,=7.9232,,,,
2025-08-06,=38.3500,=38.3500,=38.3500,=38.3500,=224417486602.4,=213249030862.0,=68607236656.4,,=7.9232,,,,
2025-08-05,=38.4000,=38.4000,=38.4000,=38.4000,=224710077849.6,=213527060890.0,=68696685465.6,,=7.9335,,,,
2025-08-04,=38.2600,=38.2600,=38.2600,=38.2600,=223890822357.44,=212748576813.0,=68446228799.84,,=7.9046,,,,
2025-08-01,=38.0900,=38.0900,=38.0900,=38.0900,=222896012116.96,=211803274721.0,=68142102848.56,,=7.8695,,,,
2025-07-31,=38.3500,=38.3500,=38.3500,=38.3500,=224417486602.4,=213249030862.0,=68607236656.4,,=7.9232,,,,
2025-07-30,=39.2000,=39.2000,=39.2000,=39.2000,=229391537804.8,=217975541325.0,=70127866412.8,,=8.0988,,,,
2025-07-29,=38.8700,=38.8700,=38.8700,=38.8700,=227460435573.28,=216140543145.0,=69537504272.08,,=8.0307,,,,
2025-07-28,=39.0500,=39.0500,=39.0500,=39.0500,=228513764063.2,=217141451243.0,=69859519985.2,,=8.0678,,,,
2025-07-25,=39.3200,=39.3200,=39.3200,=39.3200,=230093756798.08,=218642813390.0,=70342543554.88,,=8.1236,,,,
2025-07-24,=39.9100,=39.9100,=39.9100,=39.9100,=233546333515.04,=221923567711.0,=71398039503.44,,=8.2455,,,,
2025-07-23,=39.4300,=39.4300,=39.4300,=39.4300,=230737457541.92,=219254479450.0,=70539330935.12,,=8.1463,,,,
2025-07-22,=39.5000,=39.5000,=39.5000,=39.5000,=231147085288.0,=219643721488.0,=70664559268.0,,=8.1608,,,,
2025-07-21,=38.9000,=38.9000,=38.9000,=38.9000,=227635990321.6,=216307361162.0,=69591173557.6,,=8.0368,,,,
2025-07-18,=38.8000,=38.8000,=38.8000,=38.8000,=226577731067.2,=215751301107.0,=69412275939.2,,=7.9995,,,,
2025-07-17,=38.5200,=38.5200,=38.5200,=38.5200,=224942634038.88,=214194332955.0,=68911362607.68,,=7.9418,,,,
2025-07-16,=38.3800,=38.3800,=38.3800,=38.3800,=224125085524.72,=213415848879.0,=68660905941.92,,=7.9129,,,,
2025-07-15,=38.3900,=38.3900,=38.3900,=38.3900,=224183481847.16,=213471454884.0,=68678795703.76,,=7.9150,,,,
2025-07-14,=38.5200,=38.5200,=38.5200,=38.5200,=224942634038.88,=214194332955.0,=68911362607.68,,=7.9418,,,,
2025-07-11,=38.6900,=38.6900,=38.6900,=38.6900,=225935371520.36,=215139635047.0,=69215488558.96,,=7.9768,,,,
2025-07-10,=38.6900,=38.6900,=38.6900,=38.6900,=225935371520.36,=215139635047.0,=69215488558.96,,=7.9768,,,,
2025-07-09,=38.6000,=38.6000,=38.6000,=38.6000,=225409804618.4,=214639180998.0,=69054480702.4,,=7.9583,,,,
2025-07-08,=38.8800,=38.8800,=38.8800,=38.8800,=227044901646.72,=216196149151.0,=69555394033.92,,=8.0160,,,,
2025-07-07,=38.6000,=38.6000,=38.6000,=38.6000,=225409804618.4,=214639180998.0,=69054480702.4,,=7.9583,,,,
2025-07-04,=38.8600,=38.8600,=38.8600,=38.8600,=226928109001.84,=216084937140.0,=69519614510.24,,=8.0119,,,,
