date,市值(元),PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值
2021-11-02,205071762735.0,0.9009,0.0000,2.1794,1.8265,1.5654,5.3486,0.0022,11.1182,9.1537,7.7301,0.0708,0.4566,0.0000,1.2089,0.9820,0.8269
2021-11-01,211465723591.25,0.9290,0.0000,2.1794,1.8265,1.5654,5.5153,0.0070,11.1182,9.1537,7.7344,0.0687,0.4709,0.0000,1.2089,0.9821,0.8274
2021-10-29,211698231258.75,0.9300,0.0000,2.1794,1.8266,1.5659,5.5214,0.0079,11.1212,9.1579,7.7362,0.0686,0.4714,0.0000,1.2090,0.9825,0.8280
2021-10-28,222393583963.75,1.0024,0.0009,2.1794,1.8268,1.5667,5.5522,0.0092,11.1212,9.1590,7.7380,0.0653,0.5056,0.0009,1.2090,0.9826,0.8282
2021-10-27,228555037152.5,1.0302,0.0022,2.1794,1.8270,1.5683,5.7060,0.0176,11.1252,9.1618,7.7427,0.0635,0.5196,0.0018,1.2103,0.9829,0.8288
2021-10-26,229252560155.0,1.0333,0.0022,2.1794,1.8270,1.5701,5.7234,0.0189,11.1252,9.1618,7.7436,0.0633,0.5212,0.0018,1.2111,0.9831,0.8303
2021-10-25,239366643691.25,1.0789,0.0149,2.1794,1.8270,1.5704,5.9760,0.0514,11.1252,9.1640,7.7452,0.0607,0.5442,0.0079,1.2113,0.9831,0.8307
2021-10-22,247969427388.75,1.1177,0.0290,2.1794,1.8269,1.5713,6.1907,0.0698,11.1252,9.1661,7.7462,0.0586,0.5637,0.0171,1.2155,0.9833,0.8307
2021-10-21,240994197363.75,1.0862,0.0171,2.1794,1.8270,1.5718,6.0166,0.0544,11.1252,9.1670,7.7492,0.0603,0.5479,0.0083,1.2155,0.9834,0.8307
2021-10-20,232507667500.0,1.0480,0.0040,2.1794,1.8270,1.5731,5.8047,0.0259,11.1252,9.1673,7.7602,0.0625,0.5286,0.0026,1.2158,0.9839,0.8311
2021-10-19,235995282512.5,1.0637,0.0079,2.1794,1.8270,1.5731,5.8918,0.0364,11.1252,9.1709,7.7631,0.0615,0.5365,0.0040,1.2164,0.9839,0.8316
2021-10-18,235995282512.5,1.0637,0.0079,2.1794,1.8270,1.5732,5.8918,0.0364,11.1252,9.1751,7.7640,0.0615,0.5365,0.0040,1.2174,0.9839,0.8316
2021-10-15,245179335378.75,1.1051,0.0211,2.1794,1.8269,1.5733,6.1211,0.0614,11.1252,9.1799,7.7664,0.0592,0.5574,0.0101,1.2177,0.9844,0.8316
2021-10-14,247620665887.5,1.1161,0.0250,2.1794,1.8270,1.5741,6.1820,0.0667,11.1252,9.1811,7.7689,0.0586,0.5629,0.0140,1.2177,0.9848,0.8325
2021-10-13,259246049262.5,1.1685,0.0448,2.1794,1.8270,1.5746,6.4723,0.0834,11.1252,9.1818,7.7699,0.0560,0.5894,0.0171,1.2185,0.9848,0.8330
2021-10-12,259246049262.5,1.1685,0.0448,2.1794,1.8270,1.5764,6.4723,0.0834,11.1252,9.1850,7.7774,0.0560,0.5894,0.0171,1.2195,0.9850,0.8339
2021-10-11,256920972587.5001,1.1580,0.0382,2.1794,1.8270,1.5782,6.4142,0.0777,11.1252,9.1894,7.7780,0.0565,0.5841,0.0162,1.2202,0.9851,0.8341
2021-10-08,246923142885.0,1.1129,0.0237,2.1794,1.8269,1.5784,6.1646,0.0645,11.1252,9.1945,7.7834,0.0588,0.5614,0.0127,1.2213,0.9853,0.8342
2021-09-30,247736919721.25,1.1166,0.0250,2.1794,1.8270,1.5792,6.1849,0.0663,11.1252,9.1973,7.7836,0.0586,0.5632,0.0136,1.2213,0.9854,0.8350
2021-09-29,246109366048.7501,1.1093,0.0215,2.1794,1.8270,1.5798,6.1443,0.0615,11.1252,9.2032,7.7837,0.0590,0.5595,0.0105,1.2218,0.9854,0.8372
2021-09-28,245063081545.0,1.1046,0.0206,2.1794,1.8270,1.5799,6.1182,0.0610,11.1252,9.2048,7.7838,0.0593,0.5571,0.0097,1.2226,0.9855,0.8372
2021-09-27,230298844658.75,1.0380,0.0031,2.1794,1.8270,1.5806,5.7496,0.0206,11.1252,9.2060,7.7856,0.0631,0.5236,0.0022,1.2233,0.9857,0.8373
2021-09-24,236227790180.0,1.0647,0.0075,2.1794,1.8269,1.5809,5.8976,0.0364,11.1252,9.2108,7.7867,0.0615,0.5370,0.0035,1.2254,0.9860,0.8376
2021-09-23,238901628356.25,1.0768,0.0110,2.1794,1.8270,1.5813,5.9643,0.0465,11.1252,9.2132,7.7895,0.0608,0.5431,0.0048,1.2254,0.9861,0.8382
2021-09-22,233437698170.0,1.0522,0.0035,2.1794,1.8270,1.5815,5.8279,0.0281,11.1252,9.2146,7.7967,0.0622,0.5307,0.0022,1.2263,0.9864,0.8388
2021-09-17,221696060961.25,0.9992,0.0004,2.1794,1.8271,1.5820,5.5348,0.0079,11.1392,9.2172,7.8020,0.0655,0.5040,0.0004,1.2286,0.9869,0.8394
2021-09-16,221114791792.5,0.9966,0.0000,2.1794,1.8272,1.5821,5.5203,0.0075,11.1392,9.2183,7.8051,0.0657,0.5027,0.0000,1.2286,0.9871,0.8402
2021-09-15,227625006482.5,1.0260,0.0009,2.1794,1.8273,1.5821,5.6828,0.0162,11.1472,9.2211,7.8079,0.0638,0.5175,0.0004,1.2288,0.9872,0.8406
2021-09-14,234018967338.75,1.0548,0.0026,2.1794,1.8273,1.5832,5.8424,0.0289,11.1472,9.2221,7.8104,0.0621,0.5320,0.0009,1.2298,0.9873,0.8408
2021-09-13,247155650552.5001,1.1140,0.0193,2.1794,1.8273,1.5832,6.1704,0.0601,11.1472,9.2246,7.8109,0.0588,0.5619,0.0083,1.2305,0.9878,0.8412
2021-09-10,237157820850.0,1.0689,0.0057,2.1794,1.8285,1.5839,5.9208,0.0373,11.1476,9.2269,7.8154,0.0612,0.5392,0.0018,1.2313,0.9879,0.8414
2021-09-09,234832744175.0,1.0584,0.0031,2.1794,1.8285,1.5846,5.8628,0.0307,11.1476,9.2269,7.8154,0.0618,0.5339,0.0009,1.2313,0.9880,0.8415
2021-09-08,236344044013.75,1.0653,0.0048,2.1794,1.8285,1.5853,5.9005,0.0342,11.1477,9.2293,7.8274,0.0614,0.5373,0.0009,1.2331,0.9883,0.8416
2021-09-07,239366643691.25,1.0789,0.0088,2.1794,1.8286,1.5865,5.9760,0.0452,11.1529,9.2319,7.8354,0.0607,0.5442,0.0018,1.2333,0.9889,0.8416
2021-09-06,238901628356.25,1.0768,0.0075,2.1794,1.8286,1.5865,5.9643,0.0430,11.1604,9.2330,7.8387,0.0608,0.5431,0.0013,1.2349,0.9892,0.8416
2021-09-03,243319274038.75,1.0967,0.0127,2.1794,1.8287,1.5878,6.0746,0.0518,11.1670,9.2339,7.8401,0.0597,0.5532,0.0031,1.2363,0.9896,0.8421
2021-09-02,246458127550.0,1.1108,0.0154,2.1794,1.8291,1.5900,6.1530,0.0553,11.1670,9.2342,7.8416,0.0589,0.5603,0.0048,1.2363,0.9897,0.8424
2021-09-01,242040481867.5,1.0909,0.0118,2.1794,1.8296,1.5915,6.0427,0.0483,11.1691,9.2364,7.8431,0.0600,0.5503,0.0018,1.2371,0.9900,0.8426
2021-08-31,230182590825.0,1.0375,0.0009,2.1794,1.8298,1.5915,5.7467,0.0189,11.1826,9.2393,7.8520,0.0631,0.5233,0.0004,1.2380,0.9902,0.8431
2021-08-30,225881198976.25,1.0181,0.0000,2.1794,1.8302,1.5915,5.6393,0.0118,11.1838,9.2416,7.8526,0.0643,0.5135,0.0000,1.2380,0.9902,0.8435
2021-08-27,242970512537.5,1.1505,0.0241,2.1794,1.8314,1.5924,5.8465,0.0285,11.1925,9.2449,7.8597,0.0598,0.5604,0.0035,1.2390,0.9906,0.8439
2021-08-26,242621751036.25,1.1489,0.0233,2.1794,1.8320,1.5926,5.8381,0.0272,11.1925,9.2449,7.8605,0.0599,0.5596,0.0026,1.2390,0.9907,0.8448
2021-08-25,246923142885.0,1.1692,0.0333,2.1794,1.8330,1.5930,5.9416,0.0364,11.1996,9.2460,7.8619,0.0588,0.5695,0.0039,1.2390,0.9909,0.8450
2021-08-24,267440195267.02,1.1849,0.0382,2.1794,1.8338,1.5935,6.4353,0.0671,11.2003,9.2479,7.8641,0.0543,0.6168,0.0140,1.2390,0.9912,0.8451
2021-08-23,265116648826.82,1.1746,0.0351,2.1794,1.8342,1.5943,6.3794,0.0654,11.2042,9.2502,7.8679,0.0548,0.6114,0.0114,1.2394,0.9912,0.8454
2021-08-20,264303407572.75,1.1710,0.0338,2.1794,1.8342,1.5949,6.3598,0.0636,11.2218,9.2518,7.8707,0.0549,0.6096,0.0083,1.2408,0.9913,0.8460
2021-08-19,268950500453.15,1.1916,0.0421,2.1794,1.8344,1.5953,6.4716,0.0698,11.2218,9.2518,7.8728,0.0540,0.6203,0.0167,1.2408,0.9913,0.8469
2021-08-18,275572607807.72,1.2209,0.0518,2.1794,1.8350,1.5957,6.6310,0.0838,11.2246,9.2534,7.8750,0.0527,0.6355,0.0228,1.2414,0.9915,0.8484
2021-08-17,268601968487.1201,1.1900,0.0408,2.1794,1.8355,1.5959,6.4632,0.0689,11.2340,9.2587,7.8824,0.0541,0.6195,0.0162,1.2420,0.9916,0.8487
2021-08-16,266743131334.96,1.1818,0.0364,2.1794,1.8355,1.5961,6.4185,0.0658,11.2340,9.2626,7.8843,0.0544,0.6152,0.0123,1.2425,0.9924,0.8490
2021-08-13,264768116860.79,1.1731,0.0342,2.1794,1.8358,1.5964,6.3710,0.0640,11.2665,9.2643,7.8847,0.0548,0.6106,0.0092,1.2435,0.9935,0.8490
2021-08-12,263025457030.64,1.1653,0.0312,2.1794,1.8364,1.5968,6.3290,0.0610,11.2665,9.2643,7.8921,0.0552,0.6066,0.0070,1.2435,0.9935,0.8493
2021-08-11,268485791165.11,1.1895,0.0386,2.1794,1.8371,1.5969,6.4604,0.0667,11.2775,9.2645,7.8939,0.0541,0.6192,0.0140,1.2438,0.9935,0.8499
2021-08-10,253963625913.86,1.1252,0.0167,2.1794,1.8376,1.5974,6.1110,0.0518,11.2775,9.2664,7.8966,0.0572,0.5857,0.0048,1.2442,0.9936,0.8502
2021-08-09,258843073438.28,1.1468,0.0219,2.1794,1.8381,1.5974,6.2284,0.0562,11.2775,9.2684,7.9008,0.0561,0.5970,0.0053,1.2460,0.9937,0.8512
2021-08-06,245134149441.1,1.0861,0.0088,2.1794,1.8382,1.5980,5.8985,0.0320,11.2851,9.2759,7.9008,0.0592,0.5653,0.0035,1.2474,0.9940,0.8515
2021-08-05,243856198898.99,1.0804,0.0079,2.1794,1.8383,1.5987,5.8678,0.0298,11.2851,9.2760,7.9041,0.0596,0.5624,0.0031,1.2474,0.9940,0.8517
2021-08-04,238744396730.55,1.0578,0.0018,2.1794,1.8385,1.5999,5.7448,0.0180,11.3091,9.2771,7.9101,0.0608,0.5506,0.0009,1.2478,0.9941,0.8524
2021-08-03,242578248356.88,1.0747,0.0048,2.1794,1.8389,1.6000,5.8370,0.0263,11.3111,9.2783,7.9144,0.0599,0.5594,0.0018,1.2489,0.9943,0.8528
2021-08-02,242810603000.9,1.0758,0.0053,2.1794,1.8394,1.6004,5.8426,0.0268,11.3209,9.2794,7.9167,0.0598,0.5600,0.0018,1.2494,0.9943,0.8529
2021-07-30,240022347272.66,1.0634,0.0031,2.1794,1.8404,1.6004,5.7755,0.0193,11.3368,9.2819,7.9204,0.0605,0.5536,0.0013,1.2505,0.9944,0.8530
2021-07-29,239325283340.6,1.0603,0.0022,2.1794,1.8405,1.6008,5.7588,0.0180,11.3368,9.2821,7.9204,0.0607,0.5519,0.0009,1.2505,0.9944,0.8541
2021-07-28,238047332798.49,1.0547,0.0013,2.1794,1.8407,1.6013,5.7280,0.0171,11.3498,9.2826,7.9204,0.0610,0.5490,0.0004,1.2514,0.9946,0.8543
2021-07-27,234213481172.16,1.0377,0.0004,2.1794,1.8411,1.6014,5.6358,0.0110,11.3513,9.2839,7.9255,0.0620,0.5402,0.0000,1.2530,0.9949,0.8550
2021-07-26,248154759813.36,1.0995,0.0079,2.1794,1.8414,1.6016,5.9712,0.0373,11.3643,9.2853,7.9255,0.0585,0.5723,0.0000,1.2531,0.9949,0.8550
2021-07-23,268485791165.11,1.1895,0.0333,2.1794,1.8417,1.6020,6.4604,0.0614,11.3960,9.2964,7.9255,0.0541,0.6192,0.0088,1.2544,0.9951,0.8553
2021-07-22,269647564385.21,1.1947,0.0342,2.1794,1.8420,1.6021,6.4884,0.0619,11.3960,9.2970,7.9263,0.0539,0.6219,0.0088,1.2544,0.9951,0.8559
2021-07-21,264071052928.73,1.1700,0.0276,2.1794,1.8425,1.6021,6.3542,0.0570,11.4077,9.2978,7.9340,0.0550,0.6090,0.0022,1.2545,0.9952,0.8562
2021-07-20,268253436521.09,1.1885,0.0307,2.1794,1.8427,1.6036,6.4548,0.0601,11.4168,9.2997,7.9412,0.0541,0.6187,0.0079,1.2545,0.9953,0.8566
2021-07-19,272784352079.48,1.2086,0.0373,2.1794,1.8427,1.6040,6.5639,0.0658,11.4194,9.3044,7.9471,0.0532,0.6291,0.0092,1.2558,0.9955,0.8566
2021-07-16,278244686213.95,1.2328,0.0465,2.1794,1.8429,1.6046,6.6953,0.0816,11.4360,9.3081,7.9476,0.0522,0.6417,0.0167,1.2582,0.9959,0.8566
2021-07-15,273249061367.52,1.2106,0.0373,2.1794,1.8433,1.6047,6.5751,0.0680,11.4360,9.3094,7.9501,0.0531,0.6302,0.0097,1.2582,0.9960,0.8567
2021-07-14,269647564385.21,1.1947,0.0333,2.1794,1.8439,1.6047,6.4884,0.0610,11.4367,9.3110,7.9502,0.0539,0.6219,0.0079,1.2583,0.9963,0.8569
2021-07-13,276966735671.84,1.2271,0.0434,2.1794,1.8441,1.6047,6.6645,0.0772,11.4367,9.3130,7.9521,0.0524,0.6388,0.0149,1.2591,0.9964,0.8573
2021-07-12,276734381027.82,1.2261,0.0426,2.1794,1.8444,1.6055,6.6589,0.0763,11.4427,9.3147,7.9600,0.0525,0.6382,0.0136,1.2591,0.9967,0.8575
2021-07-09,279522636756.06,1.2384,0.0474,2.1794,1.8447,1.6058,6.7260,0.0851,11.4523,9.3181,7.9672,0.0520,0.6447,0.0167,1.2603,0.9971,0.8578
2021-07-08,279406459434.05,1.2379,0.0465,2.1794,1.8448,1.6063,6.7232,0.0838,11.4523,9.3181,7.9701,0.0520,0.6444,0.0158,1.2603,0.9971,0.8581
2021-07-07,279290282112.04,1.2374,0.0461,2.1797,1.8458,1.6067,6.7204,0.0829,11.4533,9.3187,7.9729,0.0520,0.6441,0.0154,1.2606,0.9971,0.8583
2021-07-06,284402084280.48,1.2600,0.0522,2.1797,1.8469,1.6077,6.8434,0.0921,11.4657,9.3214,7.9739,0.0511,0.6559,0.0263,1.2610,0.9972,0.8583
2021-07-05,276734381027.82,1.2261,0.0426,2.1813,1.8473,1.6079,6.6589,0.0763,11.4701,9.3234,7.9749,0.0525,0.6382,0.0136,1.2622,0.9973,0.8589
2021-07-02,279406459434.05,1.2379,0.0456,2.1818,1.8482,1.6079,6.7232,0.0829,11.4846,9.3247,7.9828,0.0520,0.6444,0.0149,1.2625,0.9976,0.8590
2021-07-01,290210950380.98,1.2858,0.0579,2.1818,1.8482,1.6089,6.9832,0.1027,11.4846,9.3269,7.9844,0.0500,0.6693,0.0347,1.2625,0.9977,0.8590
2021-06-30,276618203705.81,1.2256,0.0421,2.1818,1.8482,1.6090,6.6561,0.0759,11.4929,9.3301,7.9870,0.0525,0.6380,0.0132,1.2626,0.9980,0.8595
2021-06-29,276502026383.8,1.2250,0.0417,2.1818,1.8482,1.6091,6.6533,0.0755,11.4986,9.3321,7.9887,0.0525,0.6377,0.0123,1.2640,0.9982,0.8596
2021-06-28,279754991400.08,1.2395,0.0448,2.1818,1.8485,1.6097,6.7316,0.0829,11.5034,9.3382,7.9887,0.0519,0.6452,0.0145,1.2657,0.9984,0.8596
2021-06-25,284750616246.51,1.2616,0.0504,2.1818,1.8489,1.6106,6.8518,0.0908,11.5369,9.3446,7.9910,0.0510,0.6567,0.0250,1.2665,0.9988,0.8598
2021-06-24,282659424450.33,1.2523,0.0465,2.1818,1.8490,1.6106,6.8015,0.0882,11.5369,9.3456,7.9913,0.0514,0.6519,0.0211,1.2665,0.9988,0.8600
2021-06-23,284634438924.5,1.2611,0.0496,2.1818,1.8492,1.6106,6.8490,0.0900,11.5546,9.3482,7.9952,0.0510,0.6564,0.0241,1.2667,0.9988,0.8604
2021-06-22,281497651230.23,1.2472,0.0461,2.1818,1.8494,1.6107,6.7735,0.0864,11.5583,9.3500,7.9983,0.0516,0.6492,0.0184,1.2683,0.9990,0.8605
2021-06-21,281149119264.2,1.2456,0.0456,2.1818,1.8496,1.6113,6.7651,0.0851,11.5652,9.3504,7.9996,0.0517,0.6484,0.0171,1.2686,0.9994,0.8608
2021-06-18,285447680178.57,1.2647,0.0496,2.1818,1.8498,1.6129,6.8686,0.0904,11.5682,9.3507,8.0006,0.0509,0.6583,0.0246,1.2698,0.9996,0.8612
2021-06-17,290443305025.0,1.2868,0.0540,2.1818,1.8499,1.6142,6.9888,0.0987,11.5682,9.3510,8.0016,0.0500,0.6698,0.0316,1.2698,0.9996,0.8613
2021-06-16,289978595736.96,1.2848,0.0535,2.1818,1.8502,1.6148,6.9776,0.0983,11.5702,9.3513,8.0039,0.0501,0.6688,0.0303,1.2700,1.0002,0.8614
2021-06-15,287655049296.76,1.2745,0.0518,2.1818,1.8503,1.6155,6.9217,0.0957,11.5719,9.3537,8.0042,0.0505,0.6634,0.0281,1.2700,1.0009,0.8614
2021-06-11,293812447363.29,1.3017,0.0587,2.1818,1.8507,1.6155,7.0699,0.1043,11.5863,9.3576,8.0071,0.0494,0.6776,0.0338,1.2713,1.0013,0.8616
2021-06-10,297994830955.65,1.3203,0.0684,2.1818,1.8508,1.6164,7.1705,0.1083,11.5863,9.3576,8.0073,0.0487,0.6873,0.0421,1.2713,1.0014,0.8617
2021-06-09,301015441327.91,1.3337,0.0732,2.1818,1.8509,1.6176,7.2432,0.1114,11.5890,9.3605,8.0102,0.0482,0.6942,0.0447,1.2721,1.0017,0.8620
2021-06-08,302758101158.06,1.3414,0.0776,2.1818,1.8513,1.6179,7.2851,0.1136,11.5947,9.3647,8.0118,0.0480,0.6982,0.0469,1.2742,1.0021,0.8624
2021-06-07,301363973293.94,1.3352,0.0746,2.1818,1.8514,1.6192,7.2516,0.1118,11.6003,9.3651,8.0130,0.0482,0.6950,0.0456,1.2759,1.0022,0.8628
2021-06-04,305894888852.33,1.3553,0.0825,2.1818,1.8522,1.6203,7.3606,0.1180,11.6022,9.3729,8.0155,0.0475,0.7055,0.0491,1.2763,1.0022,0.8629
2021-06-03,309844917800.6701,1.3728,0.0873,2.1818,1.8522,1.6203,7.4556,0.1242,11.6022,9.3758,8.0160,0.0469,0.7146,0.0544,1.2763,1.0024,0.8631
2021-06-02,310890513698.76,1.3774,0.0886,2.1818,1.8524,1.6205,7.4808,0.1277,11.6060,9.3788,8.0174,0.0467,0.7170,0.0557,1.2766,1.0027,0.8632
2021-06-01,309031676546.6001,1.3692,0.0864,2.1818,1.8531,1.6242,7.4361,0.1229,11.6060,9.3790,8.0181,0.0470,0.7127,0.0535,1.2778,1.0028,0.8633
2021-05-31,310193449766.7,1.3743,0.0873,2.1818,1.8538,1.6245,7.4640,0.1246,11.6116,9.3803,8.0188,0.0468,0.7154,0.0540,1.2781,1.0030,0.8636
2021-05-28,313097882816.95,1.3872,0.0934,2.1818,1.8546,1.6251,7.5339,0.1316,11.6173,9.3819,8.0188,0.0464,0.7221,0.0588,1.2782,1.0032,0.8638
2021-05-27,315537606579.16,1.3980,0.0974,2.1818,1.8547,1.6257,7.5926,0.1387,11.6173,9.3822,8.0219,0.0460,0.7277,0.0614,1.2782,1.0033,0.8639
2021-05-26,315769961223.18,1.3990,0.0983,2.1818,1.8555,1.6268,7.5982,0.1395,11.6174,9.3835,8.0243,0.0460,0.7282,0.0614,1.2792,1.0034,0.8641
2021-05-25,310890513698.76,1.3774,0.0878,2.1818,1.8563,1.6269,7.4808,0.1268,11.6275,9.3874,8.0274,0.0467,0.7170,0.0548,1.2795,1.0035,0.8643
2021-05-24,304268406344.19,1.3481,0.0794,2.1818,1.8567,1.6281,7.3215,0.1145,11.6286,9.3903,8.0280,0.0477,0.7017,0.0487,1.2796,1.0038,0.8650
2021-05-21,308683144580.57,1.3676,0.0855,2.1818,1.8569,1.6291,7.4277,0.1206,11.6349,9.3933,8.0325,0.0470,0.7119,0.0513,1.2821,1.0040,0.8651
2021-05-20,313330237460.97,1.3882,0.0921,2.1818,1.8569,1.6297,7.5395,0.1303,11.6349,9.3949,8.0375,0.0463,0.7226,0.0575,1.2821,1.0040,0.8654
2021-05-19,311006691020.77,1.3779,0.0869,2.1818,1.8570,1.6301,7.4836,0.1259,11.6371,9.3982,8.0398,0.0467,0.7173,0.0544,1.2836,1.0041,0.8657
2021-05-18,317047911765.29,1.4047,0.0974,2.1818,1.8576,1.6302,7.6290,0.1409,11.6392,9.4008,8.0418,0.0458,0.7312,0.0606,1.2839,1.0043,0.8660
2021-05-17,315072897291.12,1.3959,0.0943,2.1818,1.8582,1.6314,7.5814,0.1351,11.6392,9.4018,8.0436,0.0461,0.7266,0.0588,1.2855,1.0043,0.8664
2021-05-14,314492010681.07,1.3934,0.0934,2.1818,1.8587,1.6318,7.5675,0.1329,11.6456,9.4111,8.0453,0.0462,0.7253,0.0583,1.2864,1.0044,0.8665
2021-05-13,312284641562.88,1.3836,0.0900,2.1818,1.8588,1.6328,7.5143,0.1281,11.6456,9.4124,8.0475,0.0465,0.7202,0.0562,1.2864,1.0045,0.8665
2021-05-12,314027301393.03,1.3913,0.0926,2.1818,1.8593,1.6337,7.5563,0.1303,11.6499,9.4142,8.0482,0.0462,0.7242,0.0570,1.2870,1.0047,0.8665
2021-05-11,320881763391.62,1.4217,0.1018,2.1818,1.8597,1.6340,7.7212,0.1466,11.6512,9.4146,8.0518,0.0453,0.7400,0.0619,1.2886,1.0048,0.8666
2021-05-10,319952344815.54,1.4176,0.1005,2.1818,1.8602,1.6340,7.6988,0.1439,11.6512,9.4149,8.0518,0.0454,0.7379,0.0614,1.2896,1.0049,0.8670
2021-05-07,325296501628.0,1.4412,0.1061,2.1818,1.8609,1.6340,7.8274,0.1618,11.6648,9.4153,8.0529,0.0446,0.7502,0.0702,1.2899,1.0050,0.8670
2021-05-06,324367083051.9201,1.4371,0.1044,2.1818,1.8609,1.6344,7.8051,0.1593,11.6648,9.4153,8.0533,0.0448,0.7481,0.0676,1.2899,1.0051,0.8673
2021-04-30,327271516102.1701,1.4500,0.1069,2.1818,1.8626,1.6348,7.8750,0.1674,11.6795,9.4264,8.0559,0.0444,0.7548,0.0749,1.2934,1.0073,0.8673
2021-04-29,324018551085.89,1.4356,0.1039,2.1818,1.8626,1.6360,7.7967,0.1583,11.6795,9.4281,8.0572,0.0448,0.7473,0.0653,1.2934,1.0073,0.8674
2021-04-28,321578827323.68,1.4248,0.1021,2.1818,1.8627,1.6360,7.7380,0.1491,11.6795,9.4302,8.0591,0.0452,0.7416,0.0618,1.2938,1.0075,0.8674
2021-04-27,324483260373.93,1.4376,0.1035,2.1818,1.8630,1.6365,7.8079,0.1583,11.6797,9.4332,8.0619,0.0448,0.7483,0.0671,1.2941,1.0081,0.8676
2021-04-26,321811181967.7,1.4258,0.1021,2.1818,1.8634,1.6365,7.7436,0.1495,11.6851,9.4360,8.0633,0.0451,0.7422,0.0623,1.2956,1.0086,0.8676
2021-04-23,326342097526.09,1.4459,0.1043,2.1818,1.8636,1.6369,7.8526,0.1621,11.6908,9.4366,8.0646,0.0445,0.7526,0.0714,1.2979,1.0087,0.8677
2021-04-22,337146588473.02,1.5017,0.1192,2.1818,1.8640,1.6377,8.1210,0.2091,11.6908,9.4371,8.0667,0.0431,0.8044,0.1188,1.2979,1.0087,0.8677
2021-04-21,332848027558.65,1.4825,0.1100,2.1818,1.8643,1.6382,8.0174,0.1885,11.6908,9.4383,8.0667,0.0436,0.7942,0.1052,1.2981,1.0088,0.8679
2021-04-20,333777446134.73,1.4867,0.1118,2.1818,1.8644,1.6383,8.0398,0.1925,11.6908,9.4390,8.0717,0.0435,0.7964,0.1078,1.2988,1.0090,0.8683
2021-04-19,336914233829.0,1.5007,0.1175,2.1818,1.8647,1.6389,8.1154,0.2069,11.6964,9.4391,8.0747,0.0431,0.8039,0.1162,1.3004,1.0091,0.8684
2021-04-16,335403928642.87,1.4939,0.1139,2.1825,1.8650,1.6394,8.0790,0.2016,11.7077,9.4421,8.0747,0.0433,0.8003,0.1131,1.3027,1.0091,0.8684
2021-04-15,332615672914.63,1.4815,0.1096,2.1825,1.8650,1.6394,8.0118,0.1868,11.7077,9.4448,8.0747,0.0437,0.7936,0.1048,1.3027,1.0094,0.8686
2021-04-14,334125978100.76,1.4882,0.1114,2.1825,1.8651,1.6400,8.0482,0.1938,11.7077,9.4476,8.0753,0.0435,0.7972,0.1083,1.3036,1.0097,0.8688
2021-04-13,328665643966.29,1.4639,0.1057,2.1825,1.8653,1.6400,7.9167,0.1701,11.7096,9.4480,8.0756,0.0442,0.7842,0.0947,1.3037,1.0101,0.8689
2021-04-12,332150963626.59,1.4794,0.1083,2.1826,1.8657,1.6410,8.0006,0.1833,11.7134,9.4530,8.0762,0.0437,0.7925,0.1026,1.3042,1.0104,0.8690
2021-04-09,335287751320.86,1.4934,0.1113,2.1865,1.8662,1.6427,8.0762,0.1994,11.7177,9.4589,8.0791,0.0433,0.8000,0.1109,1.3050,1.0109,0.8692
2021-04-08,338889248303.1701,1.5095,0.1166,2.1865,1.8662,1.6428,8.1629,0.2161,11.7177,9.4597,8.0816,0.0429,0.8086,0.1197,1.3050,1.0115,0.8692
2021-04-07,345046646369.7,1.5369,0.1268,2.1865,1.8662,1.6429,8.3113,0.2575,11.7177,9.4605,8.0816,0.0421,0.8233,0.1351,1.3050,1.0120,0.8695
2021-04-06,341909858675.43,1.5229,0.1202,2.1875,1.8668,1.6430,8.2357,0.2342,11.7190,9.4614,8.0816,0.0425,0.8158,0.1259,1.3053,1.0124,0.8698
2021-04-02,348531966030.0,1.5524,0.1303,2.1875,1.8668,1.6437,8.3952,0.2781,11.7247,9.4619,8.0816,0.0417,0.8316,0.1430,1.3062,1.0131,0.8704
2021-04-01,346556951555.83,1.5436,0.1277,2.1875,1.8669,1.6438,8.3476,0.2663,11.7247,9.4623,8.0816,0.0419,0.8269,0.1387,1.3062,1.0132,0.8705
2021-03-31,348531966030.0,1.5524,0.1299,2.1878,1.8672,1.6442,8.3952,0.2778,11.7417,9.4634,8.0816,0.0417,0.8316,0.1426,1.3080,1.0133,0.8705
2021-03-30,364448259145.37,1.7982,0.3951,2.1878,1.8675,1.6451,9.0000,0.3977,11.7417,9.4639,8.0816,0.0315,0.9455,0.3472,1.3080,1.0133,0.8707
2021-03-29,360149698231.0,1.7770,0.3622,2.1878,1.8675,1.6451,8.8939,0.3736,11.7461,9.4645,8.0816,0.0319,0.9343,0.3222,1.3122,1.0134,0.8707
2021-03-26,356896733214.72,1.7609,0.3330,2.1878,1.8678,1.6451,8.8135,0.3550,11.7544,9.4652,8.0816,0.0322,0.9259,0.2993,1.3126,1.0139,0.8707
2021-03-25,354921718740.55,1.7512,0.3213,2.1878,1.8680,1.6451,8.7648,0.3490,11.7544,9.4656,8.0816,0.0324,0.9207,0.2884,1.3126,1.0139,0.8707
