日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2025-08-20,=7.3700,=7.3700,=7.3700,=7.3700,=211510628328.56,=179295871614.0,=71785419911.26,,=14.6555,,,,
2025-08-19,=7.1900,=7.1900,=7.1900,=7.1900,=206344832792.72,=174916867965.0,=70032180347.62,,=14.2975,,,,
2025-08-18,=7.2600,=7.2600,=7.2600,=7.2600,=208353753278.88,=176619813828.0,=70713995733.48,,=14.4367,,,,
2025-08-15,=7.2500,=7.2500,=7.2500,=7.2500,=208066764638.0,=176376535848.0,=70616593535.5,,=14.4168,,,,
2025-08-14,=7.3100,=7.3100,=7.3100,=7.3100,=209788696483.28,=177836203731.0,=71201006723.38,,=14.5361,,,,
2025-08-13,=7.5400,=7.5400,=7.5400,=7.5400,=216389435223.52,=183431597282.0,=73441257276.92,,=14.9935,,,,
2025-08-12,=7.5500,=7.5500,=7.5500,=7.5500,=216676423864.4,=183674875262.0,=73538659474.9,,=15.0134,,,,
2025-08-11,=7.5000,=7.5000,=7.5000,=7.5000,=215241480660.0,=182458485360.0,=73051648485.0,,=14.9140,,,,
2025-08-08,=7.4800,=7.4800,=7.4800,=7.4800,=214667503378.24,=181971929399.0,=72856844089.04,,=14.8742,,,,
2025-08-07,=7.4100,=7.4100,=7.4100,=7.4100,=212658582892.08,=180268983536.0,=72175028703.18,,=14.7350,,,,
2025-08-06,=7.4200,=7.4200,=7.4200,=7.4200,=212945571532.96,=180512261516.0,=72272430901.16,,=14.7549,,,,
2025-08-05,=7.3800,=7.3800,=7.3800,=7.3800,=211797616969.44,=179539149594.0,=71882822109.24,,=14.6753,,,,
2025-08-04,=7.3100,=7.3100,=7.3100,=7.3100,=209788696483.28,=177836203731.0,=71201006723.38,,=14.5361,,,,
2025-08-01,=7.3100,=7.3100,=7.3100,=7.3100,=209788696483.28,=177836203731.0,=71201006723.38,,=14.5361,,,,
2025-07-31,=7.3900,=7.3900,=7.3900,=7.3900,=212084605610.32,=179782427575.0,=71980224307.22,,=14.6952,,,,
2025-07-30,=7.5400,=7.5400,=7.5400,=7.5400,=216389435223.52,=183431597282.0,=73441257276.92,,=14.9935,,,,
2025-07-29,=7.4900,=7.4900,=7.4900,=7.4900,=214954492019.12,=182215207380.0,=72954246287.02,,=14.8941,,,,
2025-07-28,=7.5300,=7.5300,=7.5300,=7.5300,=216102446582.64,=183188319301.0,=73343855078.94,,=14.9736,,,,
2025-07-25,=7.5800,=7.5800,=7.5800,=7.5800,=217537389787.04,=184404709204.0,=73830866068.84,,=15.0730,,,,
2025-07-24,=7.7000,=7.7000,=7.7000,=7.7000,=220981253477.6,=187324044970.0,=74999692444.6,,=15.3117,,,,
2025-07-23,=7.6800,=7.6800,=7.6800,=7.6800,=220407276195.84,=186837489009.0,=74804888048.64,,=15.2719,,,,
2025-07-22,=7.7500,=7.7500,=7.7500,=7.7500,=222416196682.0,=188540434872.0,=75486703434.5,,=15.4111,,,,
2025-07-21,=7.6000,=7.6000,=7.6000,=7.6000,=218111367068.8,=184891265165.0,=74025670464.8,,=15.1128,,,,
2025-07-18,=7.5400,=7.5400,=7.5400,=7.5400,=216389435223.52,=183431597282.0,=73441257276.92,,=14.9935,,,,
2025-07-17,=7.4700,=7.4700,=7.4700,=7.4700,=214380514737.36,=181728651419.0,=72759441891.06,,=14.8543,,,,
2025-07-16,=7.4700,=7.4700,=7.4700,=7.4700,=214380514737.36,=181728651419.0,=72759441891.06,,=14.8543,,,,
2025-07-15,=7.5000,=7.5000,=7.5000,=7.5000,=215241480660.0,=182458485360.0,=73051648485.0,,=14.9140,,,,
2025-07-14,=7.5200,=7.5200,=7.5200,=7.5200,=215815457941.76,=182945041321.0,=73246452880.96,,=14.9537,,,,
2025-07-11,=7.2100,=7.2100,=7.2100,=7.2100,=206918810074.48,=175403423926.0,=70226984743.58,,=14.3373,,,,
2025-07-10,=7.2200,=7.2200,=7.2200,=7.2200,=207205798715.36,=175646701907.0,=70324386941.56,,=14.3572,,,,
2025-07-09,=7.2300,=7.2300,=7.2300,=7.2300,=207492787356.24,=175889979887.0,=70421789139.54,,=14.3771,,,,
2025-07-08,=7.1800,=7.1800,=7.1800,=7.1800,=206057844151.84,=174673589985.0,=69934778149.64,,=14.2776,,,,
2025-07-07,=7.1100,=7.1100,=7.1100,=7.1100,=204048923665.68,=172970644121.0,=69252962763.78,,=14.1384,,,,
2025-07-04,=7.1300,=7.1300,=7.1300,=7.1300,=204622900947.44,=173457200082.0,=69447767159.74,,=14.1782,,,,
