date,市值(元),股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值
2024-10-28,216645265383.66,0.0250,4.0542,0.7389,4.3052,3.6550,3.1234,29.3020,0.6829,33.4830,26.9308,22.5015,4.8849,0.7243,5.2324,4.4123,3.3033
2024-10-25,211263273251.4,0.0256,3.9535,0.6817,4.3052,3.6549,3.1234,28.5741,0.6227,33.4830,26.9242,22.5015,4.7636,0.6804,5.2392,4.4145,3.3033
2024-10-24,212709181585.44,0.0254,3.9805,0.6984,4.3052,3.6549,3.1234,28.7697,0.6407,33.4830,26.9186,22.5015,4.6820,0.6523,5.2392,4.4123,3.3033
2024-10-23,213432135752.46,0.0253,3.9941,0.7075,4.3052,3.6545,3.1234,28.8674,0.6476,33.4830,26.9129,22.4855,4.6979,0.6570,5.2394,4.4123,3.3033
2024-10-22,214396074641.82,0.0252,4.0121,0.7169,4.3052,3.6537,3.1234,28.9978,0.6592,33.4830,26.9059,22.4707,4.7192,0.6644,5.2435,4.4123,3.3033
2024-10-21,207969815379.42,0.0260,3.8918,0.6463,4.3052,3.6537,3.1234,28.1286,0.5924,33.4830,26.8979,22.4707,4.5777,0.5980,5.2472,4.4123,3.3033
2024-10-18,211745242696.08,0.0255,3.9625,0.6899,4.3052,3.6540,3.1234,28.6393,0.6288,33.4830,26.8969,22.4707,4.6608,0.6430,5.2492,4.4145,3.3033
2024-10-17,206925548249.28,0.0261,3.8723,0.6351,4.3052,3.6537,3.1234,27.9874,0.5834,33.4830,26.8927,22.4707,4.5547,0.5855,5.2492,4.4123,3.3033
2024-10-16,208773097787.22,0.0259,3.9069,0.6566,4.3052,3.6537,3.1234,28.2373,0.6006,33.4830,26.8847,22.4707,4.5954,0.6071,5.2520,4.4123,3.3033
2024-10-15,208371456583.32,0.0260,3.8994,0.6523,4.3052,3.6537,3.1234,28.1830,0.5989,33.4830,26.8809,22.4707,4.5866,0.6028,5.2541,4.4123,3.3033
2024-10-14,215922311216.64,0.0250,4.0407,0.7320,4.3052,3.6537,3.1234,29.2042,0.6751,33.4830,26.8809,22.4707,4.7528,0.6760,5.2564,4.4123,3.3033
2024-10-11,214074761678.7,0.0253,4.0061,0.7136,4.3052,3.6540,3.1234,28.9544,0.6576,33.4830,26.8789,22.4707,4.7121,0.6606,5.2580,4.4145,3.3033
2024-10-10,217850188995.36,0.0248,4.0767,0.7475,4.3052,3.6537,3.1234,29.4650,0.6937,33.4830,26.8688,22.4707,4.7952,0.6868,5.2580,4.4123,3.3033
2024-10-09,218091173717.7,0.0248,4.0812,0.7492,4.3052,3.6537,3.1234,29.4976,0.6967,33.4830,26.8588,22.4707,4.8005,0.6889,5.2601,4.4123,3.3033
2024-10-08,224115791776.2,0.0241,4.1940,0.7820,4.3052,3.6537,3.1234,30.3124,0.7307,33.4830,26.8584,22.4707,4.9331,0.7290,5.2609,4.4123,3.3033
2024-09-30,222268242238.26,0.0243,4.1594,0.7734,4.3052,3.6537,3.1234,30.0625,0.7238,33.4830,26.8577,22.4707,4.8924,0.7212,5.2610,4.4123,3.3033
2024-09-27,209817364917.36,0.0258,3.9264,0.6723,4.3052,3.6540,3.1234,28.3785,0.6150,33.4830,26.8489,22.4707,4.6184,0.6176,5.2622,4.4145,3.3033
2024-09-26,209255067231.9,0.0258,3.9159,0.6631,4.3052,3.6537,3.1234,28.3025,0.6092,33.4830,26.8489,22.4707,4.6060,0.6127,5.2622,4.4123,3.3033
2024-09-25,212628853344.66,0.0254,3.9790,0.7001,4.3052,3.6537,3.1234,28.7588,0.6424,33.4830,26.8489,22.4707,4.6803,0.6480,5.2635,4.4123,3.3033
2024-09-24,206363250563.82,0.0262,3.8618,0.6316,4.3052,3.6537,3.1234,27.9113,0.5825,33.4830,26.8483,22.4707,4.5424,0.5765,5.2641,4.4123,3.3033
2024-09-23,205961609359.92,0.0263,3.8543,0.6277,4.3052,3.6537,3.1234,27.8570,0.5778,33.4830,26.8409,22.4707,4.5335,0.5730,5.2641,4.4123,3.3033
2024-09-20,206764891767.72,0.0262,3.8693,0.6348,4.3052,3.6540,3.1234,27.9657,0.5866,33.4830,26.8340,22.4707,4.5512,0.5818,5.2670,4.4145,3.3033
2024-09-19,206523907045.38,0.0262,3.8648,0.6338,4.3052,3.6537,3.1234,27.9331,0.5842,33.4830,26.8334,22.4707,4.5459,0.5791,5.2670,4.4123,3.3033
2024-09-18,209415723713.46,0.0258,3.9189,0.6652,4.3052,3.6537,3.1234,28.3242,0.6118,33.4830,26.8273,22.4471,4.6095,0.6114,5.2694,4.4123,3.3033
2024-09-13,207568174175.52,0.0261,3.8843,0.6441,4.3052,3.6540,3.1243,28.0743,0.5929,33.4715,26.8107,22.4376,4.5689,0.5891,5.2733,4.4155,3.3045
2024-09-12,205640296396.8,0.0263,3.8482,0.6246,4.3052,3.6537,3.1243,27.8136,0.5751,33.4715,26.8019,22.4376,4.5264,0.5682,5.2733,4.4150,3.3045
2024-09-11,205318983433.68,0.0263,3.8422,0.6207,4.3052,3.6537,3.1243,27.7701,0.5725,33.4715,26.7917,22.4376,4.5194,0.5639,5.2786,4.4150,3.3045
2024-09-10,202266510284.04,0.0267,3.7851,0.5854,4.3052,3.6537,3.1243,27.3572,0.5450,33.4715,26.7882,22.4376,4.4522,0.5204,5.2811,4.4150,3.3045
2024-09-09,201945197320.92,0.0268,3.7791,0.5833,4.3052,3.6537,3.1243,27.3138,0.5411,33.4715,26.7860,22.4376,4.4451,0.5183,5.2823,4.4150,3.3045
2024-09-06,201704212598.58,0.0268,3.7746,0.5807,4.3052,3.6537,3.1243,27.2812,0.5398,33.4715,26.7846,22.4376,4.4398,0.5153,5.2823,4.4150,3.3045
2024-09-05,202507495006.38,0.0267,3.7896,0.5883,4.3052,3.6534,3.1234,27.3898,0.5469,33.4830,26.7835,22.4308,4.4575,0.5237,5.2825,4.4145,3.3033
2024-09-04,203873075099.64,0.0265,3.8152,0.6025,4.3052,3.6534,3.1234,27.5745,0.5590,33.4830,26.7791,22.4308,4.4875,0.5413,5.2831,4.4145,3.3033
2024-09-03,203551762136.52,0.0266,3.8092,0.5995,4.3052,3.6528,3.1234,27.5311,0.5568,33.4830,26.7768,22.4229,4.4805,0.5383,5.2842,4.4145,3.3033
2024-09-02,198571411208.16,0.0272,3.7160,0.5418,4.3052,3.6528,3.1234,26.8575,0.5078,33.4830,26.7736,22.4168,4.3708,0.4780,5.2849,4.4145,3.3033
2024-08-30,197768128800.36,0.0273,3.7009,0.5321,4.3052,3.6526,3.1243,26.7488,0.4985,33.4715,26.7582,22.4111,4.3532,0.4705,5.2862,4.4158,3.3045
2024-08-29,190859900093.28,0.0283,3.5716,0.4354,4.3052,3.6526,3.1234,25.8145,0.4160,33.4830,26.7593,22.3955,4.2011,0.4229,5.2879,4.4160,3.3033
2024-08-28,187164801017.4,0.0231,3.5263,0.4104,4.3052,3.6526,3.1234,25.8029,0.4160,33.4830,26.7593,22.3892,4.3233,0.4548,5.2894,4.4160,3.3033
2024-08-27,187325457498.96,0.0231,3.5293,0.4121,4.3052,3.6526,3.1234,25.8251,0.4165,33.4830,26.7593,22.3892,4.3270,0.4565,5.2916,4.4161,3.3033
2024-08-26,189413991759.24,0.0228,3.5687,0.4337,4.3052,3.6526,3.1234,26.1130,0.4466,33.4830,26.7593,22.3890,4.3752,0.4785,5.2971,4.4170,3.3033
2024-08-23,190859900093.28,0.0227,3.5959,0.4546,4.3052,3.6525,3.1243,26.3123,0.4636,33.4715,26.7582,22.3627,4.4086,0.4950,5.2972,4.4177,3.3045
2024-08-22,191984495464.2,0.0225,3.6171,0.4677,4.3052,3.6526,3.1234,26.4674,0.4750,33.4830,26.7593,22.3545,4.4346,0.5078,5.2998,4.4177,3.3033
2024-08-21,188610709351.44,0.0229,3.5535,0.4246,4.3052,3.6526,3.1234,26.0022,0.4332,33.4830,26.7593,22.3545,4.3567,0.4711,5.3058,4.4177,3.3033
2024-08-20,187968083425.2,0.0230,3.5414,0.4182,4.3052,3.6526,3.1234,25.9136,0.4255,33.4830,26.7593,22.3525,4.3418,0.4647,5.3066,4.4179,3.3033
2024-08-19,190297602407.82,0.0227,3.5853,0.4479,4.3052,3.6526,3.1234,26.2348,0.4582,33.4830,26.7593,22.3429,4.3956,0.4892,5.3118,4.4183,3.3033
2024-08-16,189815632963.14,0.0228,3.5762,0.4391,4.3052,3.6525,3.1243,26.1684,0.4524,33.4715,26.7582,22.3313,4.3845,0.4834,5.3119,4.4188,3.3045
2024-08-15,190136945926.26,0.0228,3.5823,0.4440,4.3052,3.6526,3.1234,26.2126,0.4574,33.4830,26.7593,22.3068,4.3919,0.4866,5.3135,4.4189,3.3033
2024-08-14,187566442221.3,0.0231,3.5339,0.4160,4.3052,3.6526,3.1234,25.8583,0.4216,33.4830,26.7593,22.2995,4.3325,0.4604,5.3135,4.4197,3.3033
2024-08-13,191181213056.4,0.0226,3.6020,0.4595,4.3052,3.6526,3.1234,26.3566,0.4677,33.4830,26.7593,22.2993,4.4160,0.4953,5.3143,4.4198,3.3033
2024-08-12,189012350555.34,0.0229,3.5611,0.4311,4.3052,3.6526,3.1234,26.0576,0.4423,33.4830,26.7593,22.2920,4.3659,0.4729,5.3148,4.4201,3.3033
2024-08-09,189012350555.34,0.0229,3.5611,0.4318,4.3052,3.6525,3.1243,26.0576,0.4430,33.4715,26.7582,22.2914,4.3659,0.4727,5.3210,4.4238,3.3045
2024-08-08,189976289444.7,0.0228,3.5793,0.4427,4.3052,3.6526,3.1234,26.1905,0.4548,33.4830,26.7593,22.2848,4.3882,0.4836,5.3217,4.4243,3.3033
2024-08-07,191341869537.96,0.0226,3.6050,0.4617,4.3052,3.6526,3.1234,26.3788,0.4707,33.4830,26.7593,22.2734,4.4198,0.4983,5.3239,4.4262,3.3033
2024-08-06,189012350555.34,0.0229,3.5611,0.4328,4.3052,3.6526,3.1234,26.0576,0.4440,33.4830,26.7593,22.2567,4.3659,0.4729,5.3241,4.4271,3.3033
2024-08-05,190538587130.16,0.0227,3.5899,0.4522,4.3052,3.6526,3.1234,26.2680,0.4625,33.4830,26.7593,22.2567,4.4012,0.4875,5.3249,4.4274,3.3033
2024-08-02,190136945926.26,0.0228,3.5823,0.4455,4.3052,3.6525,3.1243,26.2126,0.4593,33.4715,26.7582,22.2354,4.3919,0.4843,5.3267,4.4280,3.3045
2024-08-01,191181213056.4,0.0226,3.6020,0.4599,4.3052,3.6526,3.1234,26.3566,0.4686,33.4830,26.7593,22.2352,4.4160,0.4927,5.3273,4.4281,3.3033
2024-07-31,192948434353.56,0.0224,3.6353,0.4845,4.3052,3.6526,3.1234,26.6002,0.4841,33.4830,26.7593,22.2276,4.4569,0.5129,5.3273,4.4313,3.3033
2024-07-30,193189419075.9,0.0224,3.6398,0.4892,4.3052,3.6526,3.1234,26.6335,0.4866,33.4830,26.7593,22.2276,4.4624,0.5177,5.3280,4.4313,3.3033
2024-07-29,196081235743.98,0.0221,3.6943,0.5276,4.3052,3.6528,3.1234,27.0321,0.5215,33.4830,26.7593,22.2155,4.5292,0.5560,5.3308,4.4313,3.3033
2024-07-26,195920579262.42,0.0221,3.6913,0.5256,4.3052,3.6527,3.1243,27.0100,0.5200,33.4715,26.7560,22.2069,4.5255,0.5540,5.3341,4.4319,3.3045
2024-07-25,192466464908.88,0.0225,3.6262,0.4755,4.3052,3.6526,3.1234,26.5338,0.4823,33.4830,26.7548,22.1938,4.4457,0.5082,5.3350,4.4313,3.3033
2024-07-24,192948434353.56,0.0224,3.6353,0.4849,4.3052,3.6526,3.1234,26.6002,0.4858,33.4830,26.7548,22.1899,4.4569,0.5125,5.3352,4.4313,3.3033
2024-07-23,193430403798.24,0.0224,3.6443,0.4935,4.3052,3.6526,3.1234,26.6667,0.4901,33.4830,26.7548,22.1798,4.4680,0.5215,5.3362,4.4313,3.3033
2024-07-22,196723861670.22,0.0220,3.7064,0.5349,4.3052,3.6526,3.1234,27.1207,0.5267,33.4830,26.7548,22.1767,4.5441,0.5607,5.3378,4.4313,3.3033
2024-07-19,199214037134.4,0.0217,3.7533,0.5687,4.3052,3.6525,3.1243,27.4640,0.5527,33.4715,26.7493,22.1680,4.6016,0.5906,5.3423,4.4319,3.3045
2024-07-18,198571411208.16,0.0218,3.7412,0.5581,4.3052,3.6524,3.1234,27.3754,0.5474,33.4830,26.7485,22.1625,4.5867,0.5835,5.3433,4.4313,3.3033
2024-07-17,194474670928.38,0.0223,3.6640,0.5112,4.3052,3.6511,3.1234,26.8107,0.5060,33.4830,26.7442,22.1625,4.4921,0.5327,5.3452,4.4313,3.3033
2024-07-16,194635327409.94,0.0222,3.6670,0.5129,4.3052,3.6511,3.1234,26.8328,0.5073,33.4830,26.7442,22.1396,4.4958,0.5340,5.3489,4.4313,3.3033
2024-07-15,193992701483.7,0.0223,3.6549,0.5043,4.3052,3.6502,3.1234,26.7442,0.5004,33.4830,26.7428,22.1384,4.4810,0.5263,5.3494,4.4313,3.3033
2024-07-12,195599266299.3,0.0221,3.6852,0.5239,4.3052,3.6491,3.1243,26.9657,0.5187,33.4715,26.7315,22.1351,4.5181,0.5458,5.3501,4.4319,3.3045
2024-07-11,197125502874.12,0.0220,3.7140,0.5413,4.3052,3.6486,3.1234,27.1761,0.5310,33.4830,26.7299,22.1240,4.5534,0.5637,5.3563,4.4313,3.3033
2024-07-10,198330426485.82,0.0218,3.7367,0.5547,4.3052,3.6479,3.1234,27.3422,0.5444,33.4830,26.7242,22.1183,4.5812,0.5784,5.3563,4.4313,3.3033
2024-07-09,202427166765.6,0.0214,3.8138,0.6021,4.3052,3.6477,3.1234,27.9070,0.5844,33.4830,26.7158,22.1030,4.6758,0.6236,5.3569,4.4313,3.3033
2024-07-08,199133708893.62,0.0217,3.7518,0.5676,4.3052,3.6474,3.1234,27.4530,0.5525,33.4830,26.7113,22.0940,4.5997,0.5866,5.3569,4.4313,3.3033
2024-07-05,197848457041.14,0.0219,3.7276,0.5532,4.3052,3.6465,3.1243,27.2758,0.5428,33.4715,26.7010,22.0904,4.5701,0.5712,5.3581,4.4319,3.3045
2024-07-04,198410754726.6,0.0218,3.7382,0.5568,4.3052,3.6463,3.1234,27.3533,0.5474,33.4830,26.6963,22.0886,4.5830,0.5788,5.3581,4.4313,3.3033
2024-07-03,195518938058.52,0.0221,3.6837,0.5263,4.3052,3.6463,3.1234,26.9546,0.5207,33.4830,26.6913,22.0651,4.5162,0.5452,5.3673,4.4313,3.3033
2024-07-02,196161563984.76,0.0221,3.6958,0.5332,4.3052,3.6443,3.1234,27.0432,0.5263,33.4830,26.6888,22.0651,4.5311,0.5530,5.3677,4.4313,3.3033
2024-07-01,199615678338.3,0.0217,3.7609,0.5741,4.3052,3.6443,3.1234,27.5194,0.5564,33.4830,26.6887,22.0391,4.6109,0.5883,5.3702,4.4313,3.3033
2024-06-28,200499288986.88,0.0216,3.7775,0.5829,4.3052,3.6434,3.1243,27.6412,0.5656,33.4715,26.6801,22.0340,4.6313,0.5984,5.3721,4.4319,3.3045
2024-06-27,194474670928.38,0.0223,3.6640,0.5168,4.3052,3.6430,3.1234,26.8107,0.5116,33.4830,26.6752,22.0306,4.4921,0.5323,5.3729,4.4313,3.3033
2024-06-26,195679594540.08,0.0221,3.6867,0.5284,4.3052,3.6414,3.1234,26.9768,0.5237,33.4830,26.6740,22.0303,4.5200,0.5478,5.3729,4.4313,3.3033
2024-06-25,195438609817.74,0.0221,3.6822,0.5271,4.3052,3.6413,3.1234,26.9435,0.5224,33.4830,26.6727,22.0273,4.5144,0.5444,5.3729,4.4313,3.3033
2024-06-24,199133708893.62,0.0217,3.7518,0.5689,4.3052,3.6410,3.1234,27.4530,0.5538,33.4830,26.6727,22.0090,4.5997,0.5835,5.3729,4.4313,3.3033
2024-06-21,197366487596.46,0.0219,3.7185,0.5476,4.3052,3.6407,3.1238,27.2093,0.5394,33.4715,26.6680,21.9956,4.5589,0.5648,5.3721,4.4319,3.3045
2024-06-20,197045174633.34,0.0220,3.7124,0.5439,4.3052,3.6405,3.1234,27.1650,0.5349,33.4830,26.6667,21.9722,4.5515,0.5607,5.3729,4.4313,3.3033
2024-06-19,196964846392.56,0.0220,3.7109,0.5439,4.3052,3.6401,3.1204,27.1540,0.5345,33.4830,26.6651,21.9582,4.5496,0.5594,5.3729,4.4313,3.3033
2024-06-18,199214037134.4,0.0217,3.7533,0.5702,4.3052,3.6396,3.1186,27.4640,0.5543,33.4830,26.6566,21.9568,4.6016,0.5827,5.3729,4.4313,3.3033
2024-06-17,198410754726.6,0.0218,3.7382,0.5590,4.3052,3.6395,3.1186,27.3533,0.5495,33.4830,26.6566,21.9527,4.5830,0.5754,5.3729,4.4313,3.3033
2024-06-14,191984495464.2,0.0225,3.6171,0.4808,4.3052,3.6389,3.1204,26.4674,0.4899,33.4715,26.6529,21.9376,4.4346,0.5011,5.3721,4.4319,3.3045
2024-06-13,193912373242.92,0.0223,3.6534,0.5125,4.3052,3.6389,3.1186,26.7331,0.5086,33.4830,26.6554,21.9204,4.0712,0.3829,5.3729,4.4313,3.3033
2024-06-12,189574648240.8,0.0228,3.5717,0.4522,4.3052,3.6389,3.1186,26.1351,0.4694,33.4830,26.6504,21.9138,3.9801,0.3566,5.3729,4.4324,3.3033
2024-06-11,190056617685.48,0.0228,3.5808,0.4578,4.3052,3.6389,3.1186,26.2016,0.4742,33.4830,26.6504,21.8819,3.9903,0.3600,5.3729,4.4329,3.3033
2024-06-07,190940228334.06,0.0227,3.5974,0.4707,4.3052,3.6388,3.1204,26.3234,0.4828,33.4715,26.6272,21.8614,4.0088,0.3653,5.3721,4.4356,3.3045
2024-06-06,192386136668.1,0.0225,3.6247,0.4869,4.3052,3.6388,3.1204,26.5227,0.4946,33.4715,26.6388,21.8614,4.0392,0.3732,5.3721,4.4357,3.3045
2024-06-05,191261541297.18,0.0226,3.6035,0.4748,4.3052,3.6388,3.1186,26.3677,0.4856,33.4715,26.6388,21.8553,4.0155,0.3676,5.3721,4.4358,3.3045
2024-06-04,193430403798.24,0.0224,3.6443,0.5058,4.3052,3.6388,3.1186,26.6667,0.5024,33.4715,26.6388,21.8476,4.0611,0.3771,5.3721,4.4359,3.3045
2024-06-03,183871343145.42,0.0235,3.4642,0.3853,4.3052,3.6387,3.1169,25.3489,0.4158,33.4715,26.6259,21.8476,3.8604,0.3220,5.3721,4.4362,3.3045
2024-05-31,180818869995.78,0.0239,3.4067,0.3358,4.3052,3.6387,3.1169,24.9280,0.3917,33.4715,26.6259,21.8451,3.7963,0.3035,5.3721,4.4367,3.3045
2024-05-30,185879549164.92,0.0233,3.5021,0.4156,4.3052,3.6388,3.1169,25.6257,0.4345,33.4830,26.6272,21.8451,3.9026,0.3355,5.3729,4.4372,3.3033
2024-05-29,184031999626.98,0.0235,3.4673,0.3872,4.3052,3.6388,3.1169,25.3710,0.4182,33.4830,26.6272,21.8338,3.8638,0.3243,5.3729,4.4375,3.3033
2024-05-28,184754953794.0,0.0234,3.4809,0.4001,4.3052,3.6388,3.1169,25.4707,0.4259,33.4830,26.6272,21.8338,3.8789,0.3282,5.3729,4.4380,3.3033
2024-05-27,184754953794.0,0.0234,3.4809,0.4005,4.3052,3.6388,3.1169,25.4707,0.4264,33.4830,26.6272,21.8198,3.8789,0.3282,5.3729,4.4410,3.3033
2024-05-24,178650007494.72,0.0242,3.3659,0.3138,4.3052,3.6387,3.1169,24.6290,0.3706,33.4715,26.6259,21.8192,3.7508,0.2932,5.3721,4.4421,3.3045
2024-05-23,178650007494.72,0.0242,3.3659,0.3140,4.3052,3.6388,3.1169,24.6290,0.3708,33.4830,26.6272,21.8141,3.7508,0.2933,5.3729,4.4425,3.3033
2024-05-22,180417228791.88,0.0240,3.3992,0.3338,4.3052,3.6388,3.1169,24.8727,0.3880,33.4830,26.6272,21.8061,3.7879,0.2997,5.3729,4.4431,3.3033
2024-05-21,180818869995.78,0.0239,3.4067,0.3376,4.3052,3.6388,3.1141,24.9280,0.3936,33.4830,26.6272,21.7787,3.7963,0.3023,5.3729,4.4446,3.3033
2024-05-20,183148388978.4,0.0236,3.4506,0.3717,4.3052,3.6388,3.1136,25.2492,0.4139,33.4830,26.6272,21.7785,3.8452,0.3152,5.3729,4.4447,3.3033
2024-05-17,185397579720.24,0.0233,3.4930,0.4111,4.3052,3.6387,3.1131,25.5593,0.4326,33.4715,26.6259,21.7756,3.8924,0.3293,5.3721,4.4492,3.3045
2024-05-16,184835282034.78,0.0234,3.4824,0.4040,4.3052,3.6388,3.1114,25.4818,0.4276,33.4830,26.6272,21.7686,3.8806,0.3260,5.3729,4.4506,3.3033
2024-05-15,189173007036.9,0.0229,3.5641,0.4505,4.3052,3.6388,3.1114,26.0798,0.4651,33.4830,26.6272,21.7677,3.9717,0.3484,5.3729,4.4506,3.3033
2024-05-14,193992701483.7,0.0223,3.6549,0.5134,4.3052,3.6388,3.1114,26.7442,0.5095,33.4830,26.6272,21.7650,4.0729,0.3742,5.3729,4.4523,3.3033
2024-05-13,194554999169.16,0.0222,3.6655,0.5207,4.3052,3.6387,3.1114,26.8217,0.5155,33.4830,26.6246,21.7432,4.0847,0.3781,5.3729,4.4527,3.3033
2024-05-10,188048411665.98,0.0230,3.5429,0.4404,4.3052,3.6370,3.1131,25.9247,0.4507,33.4715,26.6083,21.7384,3.9481,0.3418,5.3721,4.4543,3.3045
2024-05-09,186923816295.06,0.0231,3.5218,0.4302,4.3052,3.6381,3.1114,25.7697,0.4419,33.4830,26.6128,21.7067,3.9245,0.3368,5.3729,4.4544,3.3033
2024-05-08,184353312590.1,0.0235,3.4733,0.3949,4.3052,3.6381,3.1114,25.4153,0.4251,33.4830,26.6128,21.6965,3.8705,0.3226,5.3729,4.4544,3.3033
2024-05-07,186602503331.94,0.0232,3.5157,0.4272,4.3052,3.6381,3.1114,25.7254,0.4410,33.4830,26.6128,21.6841,3.9177,0.3333,5.3729,4.4552,3.3033
2024-05-06,185879549164.92,0.0233,3.5021,0.4186,4.3052,3.6381,3.1114,25.6257,0.4376,33.4830,26.6128,21.6828,3.9026,0.3307,5.3729,4.4560,3.3033
2024-04-30,189092678796.12,0.0229,3.5626,0.4511,4.3052,3.6370,3.1114,26.0687,0.4658,33.4715,26.6083,21.6818,3.9700,0.3452,5.3721,4.4578,3.3045
2024-04-29,189976289444.7,0.0228,3.5793,0.4606,4.3052,3.6370,3.1114,26.1905,0.4752,33.4715,26.6083,21.6696,3.9886,0.3504,5.3729,4.4581,3.3045
2024-04-26,193591060279.8,0.0224,3.6474,0.5086,4.3052,3.6358,3.1114,26.6888,0.5069,33.4715,26.6037,21.6665,4.0645,0.3688,5.3802,4.4595,3.3045
2024-04-25,202266510284.04,0.0129,4.0632,0.7452,4.3052,3.6356,3.1114,29.0966,0.6703,33.4715,26.6005,21.6665,4.5722,0.5540,5.3802,4.4596,3.3045
2024-04-24,207086204730.84,0.0126,4.1600,0.7749,4.3052,3.6354,3.1114,29.7899,0.7146,33.4715,26.5972,21.6554,4.6812,0.6035,5.3803,4.4596,3.3045
2024-04-23,204596029266.66,0.0128,4.1100,0.7572,4.3052,3.6353,3.1114,29.4317,0.6922,33.4715,26.5919,21.6287,4.6249,0.5773,5.3817,4.4596,3.3045
2024-04-22,205479639915.24,0.0127,4.1277,0.7637,4.3052,3.6350,3.1114,29.5588,0.7030,33.4715,26.5839,21.6265,4.6449,0.5876,5.3822,4.4596,3.3045
2024-04-19,204917342229.78,0.0127,4.1165,0.7586,4.3052,3.6352,3.1114,29.4779,0.6971,33.4715,26.5756,21.6265,4.6322,0.5809,5.3839,4.4597,3.3045
2024-04-18,209255067231.9,0.0125,4.2036,0.7830,4.3052,3.6350,3.1114,30.1019,0.7258,33.4715,26.5688,21.6265,4.7302,0.6199,5.3839,4.4596,3.3045
2024-04-17,205238655192.9,0.0127,4.1229,0.7628,4.3052,3.6350,3.1114,29.5241,0.7012,33.4715,26.5533,21.6265,4.6394,0.5837,5.3840,4.4596,3.3045
2024-04-16,201061586672.34,0.0130,4.0390,0.7365,4.3052,3.6350,3.1114,28.9233,0.6591,33.4715,26.5337,21.6265,4.5450,0.5433,5.3840,4.4596,3.3045
2024-04-15,201623884357.8,0.0129,4.0503,0.7417,4.3052,3.6350,3.1114,29.0041,0.6655,33.4715,26.5131,21.6265,4.5577,0.5480,5.3843,4.4596,3.3045
2024-04-12,198410754726.6,0.0132,3.9857,0.7100,4.3052,3.6352,3.1114,28.5419,0.6291,33.4715,26.4940,21.6265,4.4851,0.5120,5.3856,4.4597,3.3045
2024-04-11,196884518151.78,0.0133,3.9551,0.6909,4.3052,3.6350,3.1114,28.3224,0.6160,33.4715,26.4927,21.6265,4.4506,0.4946,5.3856,4.4596,3.3045
2024-04-10,188610709351.44,0.0138,3.7889,0.5932,4.3052,3.6350,3.1114,27.1322,0.5394,33.4715,26.4908,21.6265,4.2635,0.4223,5.3924,4.4603,3.3045
2024-04-09,190136945926.26,0.0137,3.8195,0.6108,4.3052,3.6350,3.1114,27.3517,0.5545,33.4715,26.4854,21.6265,4.2980,0.4313,5.3951,4.4611,3.3045
2024-04-08,191743510741.86,0.0136,3.8518,0.6315,4.3052,3.6350,3.1114,27.5828,0.5656,33.4715,26.4804,21.6265,4.3344,0.4468,5.3983,4.4615,3.3045
2024-04-03,189735304722.36,0.0138,3.8115,0.6063,4.3052,3.6352,3.1114,27.2939,0.5525,33.4715,26.4742,21.6265,4.2890,0.4273,5.3999,4.4617,3.3045
2024-04-02,194876312132.28,0.0134,3.9147,0.6682,4.3052,3.6349,3.1114,28.0335,0.5960,33.4715,26.4721,21.6180,4.4052,0.4733,5.4031,4.4621,3.3045
2024-04-01,196241892225.54,0.0133,3.9422,0.6837,4.3052,3.6344,3.1114,28.2299,0.6102,33.4715,26.4691,21.6142,4.4360,0.4871,5.4081,4.4628,3.3045
2024-03-29,195518938058.52,0.0134,3.9277,0.6791,4.3052,3.6339,3.1114,28.1259,0.6034,33.4715,26.4577,21.6133,4.4197,0.4800,5.4132,4.4630,3.3045
2024-03-28,193671388520.58,0.0135,3.8905,0.6549,4.3052,3.6337,3.1114,27.8602,0.5869,33.4715,26.4511,21.6133,4.3779,0.4617,5.4132,4.4630,3.3045
2024-03-27,193430403798.24,0.0135,3.8857,0.6506,4.3052,3.6337,3.1114,27.8255,0.5830,33.4715,26.4433,21.6133,4.3725,0.4587,5.4132,4.4630,3.3045
2024-03-26,195679594540.08,0.0133,3.9309,0.6790,4.3052,3.6337,3.1114,28.1490,0.6067,33.4715,26.4433,21.6133,4.4233,0.4798,5.4134,4.4633,3.3045
2024-03-25,197286159355.68,0.0132,3.9632,0.6958,4.3075,3.6337,3.1114,28.3802,0.6201,33.4715,26.4433,21.6133,4.4597,0.4953,5.4161,4.4640,3.3045
2024-03-22,196884518151.78,0.0133,3.9551,0.6903,4.3101,3.6339,3.1114,28.3224,0.6155,33.4715,26.4472,21.6133,4.4506,0.4899,5.4210,4.4647,3.3045
2024-03-21,197607472318.8,0.0132,3.9696,0.6971,4.3101,3.6337,3.1114,28.4264,0.6231,33.4715,26.4433,21.6133,4.4669,0.5013,5.4210,4.4651,3.3045
2024-03-20,197527144078.02,0.0132,3.9680,0.6958,4.3129,3.6337,3.1114,28.4148,0.6213,33.4715,26.4433,21.6133,4.4651,0.5000,5.4223,4.4651,3.3045
2024-03-19,195438609817.74,0.0134,3.9260,0.6781,4.3165,3.6337,3.1114,28.1144,0.6020,33.4715,26.4433,21.6133,4.4179,0.4776,5.4223,4.4651,3.3045
