日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB(不含商誉),PB(不含商誉) 分位点,PB(不含商誉) 80%分位点值,PB(不含商誉) 50%分位点值,PB(不含商誉) 20%分位点值
2025-08-20,=13.7700,=13.7700,=13.7700,=13.7700,=69369783075.0,=52356059924.0,=6479406013.23,,=1.8667,,,,
2025-08-19,=13.8400,=13.8400,=13.8400,=13.8400,=69722425400.0,=52622212734.0,=6512344170.16,,=1.8761,,,,
2025-08-18,=13.8300,=13.8300,=13.8300,=13.8300,=69672047925.0,=52584190904.0,=6507638719.17,,=1.8748,,,,
2025-08-15,=13.8000,=13.8000,=13.8000,=13.8000,=69520915500.0,=52470125414.0,=6493522366.2,,=1.8707,,,,
2025-08-14,=13.9500,=13.9500,=13.9500,=13.9500,=70276577625.0,=53040452864.0,=6564104131.05,,=1.8911,,,,
2025-08-13,=14.0100,=14.0100,=14.0100,=14.0100,=70578842475.0,=53268583844.0,=6592336836.99,,=1.8992,,,,
2025-08-12,=14.0900,=14.0900,=14.0900,=14.0900,=70981862275.0,=53572758484.0,=6629980444.91,,=1.9100,,,,
2025-08-11,=14.0600,=14.0600,=14.0600,=14.0600,=70830729850.0,=53458692994.0,=6615864091.94,,=1.9060,,,,
2025-08-08,=14.2500,=14.2500,=14.2500,=14.2500,=71787901875.0,=54181107764.0,=6705267660.75,,=1.9317,,,,
2025-08-07,=14.2600,=14.2600,=14.2600,=14.2600,=71838279350.0,=54219129594.0,=6709973111.74,,=1.9331,,,,
2025-08-06,=14.2200,=14.2200,=14.2200,=14.2200,=71636769450.0,=54067042274.0,=6691151307.78,,=1.9277,,,,
2025-08-05,=14.2500,=14.2500,=14.2500,=14.2500,=71787901875.0,=54181107764.0,=6705267660.75,,=1.9317,,,,
2025-08-04,=14.2000,=14.2000,=14.2000,=14.2000,=71536014500.0,=53990998614.0,=6681740405.8,,=1.9250,,,,
2025-08-01,=14.1800,=14.1800,=14.1800,=14.1800,=71435259550.0,=53914954954.0,=6672329503.82,,=1.9222,,,,
2025-07-31,=14.1600,=14.1600,=14.1600,=14.1600,=71334504600.0,=53838911294.0,=6662918601.84,,=1.9195,,,,
2025-07-30,=14.4100,=14.4100,=14.4100,=14.4100,=72593941475.0,=54789457044.0,=6780554876.59,,=1.9534,,,,
2025-07-29,=14.9100,=14.9100,=14.9100,=14.9100,=75112815225.0,=56690548545.0,=7015827426.09,,=1.8953,,,,
2025-07-28,=14.9600,=14.9600,=14.9600,=14.9600,=75364702600.0,=56880657695.0,=7039354681.04,,=1.9017,,,,
2025-07-25,=15.1900,=15.1900,=15.1900,=15.1900,=76523384525.0,=57755159785.0,=7147580053.81,,=1.9309,,,,
2025-07-24,=15.3200,=15.3200,=15.3200,=15.3200,=77178291700.0,=58249443575.0,=7208750916.68,,=1.9474,,,,
2025-07-23,=15.3200,=15.3200,=15.3200,=15.3200,=77178291700.0,=58249443575.0,=7208750916.68,,=1.9474,,,,
2025-07-22,=15.1300,=15.1300,=15.1300,=15.1300,=76221119675.0,=57527028805.0,=7119347347.87,,=1.9233,,,,
2025-07-21,=15.0400,=15.0400,=15.0400,=15.0400,=75767722400.0,=57184832335.0,=7076998288.96,,=1.9118,,,,
2025-07-18,=15.0500,=15.0500,=15.0500,=15.0500,=75818099875.0,=57222854165.0,=7081703739.95,,=1.9131,,,,
2025-07-17,=14.9900,=14.9900,=14.9900,=14.9900,=75515835025.0,=56994723185.0,=7053471034.01,,=1.9055,,,,
2025-07-16,=15.0800,=15.0800,=15.0800,=15.0800,=75969232300.0,=57336919655.0,=7095820092.92,,=1.9169,,,,
2025-07-15,=15.0600,=15.0600,=15.0600,=15.0600,=75868477350.0,=57260875995.0,=7086409190.94,,=1.9144,,,,
2025-07-14,=15.2200,=15.2200,=15.2200,=15.2200,=76674516950.0,=57869225275.0,=7161696406.78,,=1.9347,,,,
2025-07-11,=15.2300,=15.2300,=15.2300,=15.2300,=76724894425.0,=57907247105.0,=7166401857.77,,=1.9360,,,,
2025-07-10,=15.3800,=15.3800,=15.3800,=15.3800,=77480556550.0,=58477574555.0,=7236983622.62,,=1.9550,,,,
2025-07-09,=15.2900,=15.2900,=15.2900,=15.2900,=77027159275.0,=58135378085.0,=7194634563.71,,=1.9436,,,,
2025-07-08,=15.1600,=15.1600,=15.1600,=15.1600,=76372252100.0,=57641094295.0,=7133463700.84,,=1.9271,,,,
2025-07-07,=15.4200,=15.4200,=15.4200,=15.4200,=77682066450.0,=58629661875.0,=7255805426.58,,=1.9601,,,,
2025-07-04,=15.3000,=15.3000,=15.3000,=15.3000,=77077536750.0,=58173399915.0,=7199340014.7,,=1.9449,,,,
