date,市值(元),PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值
2020-09-07,336334148258.69,5.3746,0.2815,6.5547,5.8879,5.0020,0.6981,0.0381,1.3134,1.0059,0.8597,0.0471,1.7571,0.0948,2.6454,2.1863,1.8632
2020-09-04,334879954906.12,5.3513,0.2747,6.5582,5.8881,5.0020,0.6950,0.0348,1.3142,1.0059,0.8597,0.0473,1.7495,0.0894,2.6455,2.1880,1.8634
2020-09-03,338203825426.28,5.4044,0.2877,6.5582,5.8882,5.0020,0.7019,0.0393,1.3142,1.0060,0.8597,0.0468,1.7668,0.1006,2.6455,2.1887,1.8646
2020-09-02,339034793056.32,5.4177,0.2906,6.5583,5.8883,5.0020,0.7037,0.0410,1.3145,1.0063,0.8597,0.0467,1.7712,0.1039,2.6460,2.1892,1.8655
2020-09-01,339658018778.8501,5.4277,0.2947,6.5583,5.8890,5.0020,0.7049,0.0418,1.3145,1.0064,0.8601,0.0466,1.7744,0.1076,2.6466,2.1902,1.8657
2020-08-31,335710922536.16,5.3646,0.2773,6.5592,5.8906,5.0020,0.6968,0.0360,1.3150,1.0065,0.8611,0.0472,1.7538,0.0906,2.6481,2.1906,1.8668
2020-08-28,330725116755.92,4.9219,0.1771,6.5626,5.8913,5.0020,0.6729,0.0236,1.3163,1.0065,0.8611,0.0479,1.7979,0.1320,2.6522,2.1909,1.8671
2020-08-27,326362536698.21,4.8569,0.1623,6.5626,5.8913,5.0084,0.6640,0.0149,1.3163,1.0065,0.8616,0.0485,1.7742,0.1064,2.6522,2.1909,1.8671
2020-08-26,326362536698.21,4.8569,0.1623,6.5633,5.8915,5.0085,0.6640,0.0149,1.3164,1.0065,0.8616,0.0485,1.7742,0.1064,2.6538,2.1911,1.8679
2020-08-25,329686407218.37,4.9064,0.1734,6.5638,5.8927,5.0089,0.6708,0.0207,1.3165,1.0065,0.8618,0.0480,1.7923,0.1275,2.6544,2.1916,1.8680
2020-08-24,329270923403.35,4.9002,0.1726,6.5650,5.8951,5.0112,0.6700,0.0199,1.3166,1.0065,0.8620,0.0481,1.7900,0.1254,2.6551,2.1918,1.8680
2020-08-21,331140600570.94,4.9281,0.1763,6.5650,5.8953,5.0112,0.6738,0.0219,1.3188,1.0067,0.8620,0.0478,1.8002,0.1316,2.6555,2.1918,1.8683
2020-08-20,330101891033.39,4.9126,0.1738,6.5650,5.8954,5.0115,0.6717,0.0211,1.3188,1.0068,0.8623,0.0480,1.7945,0.1283,2.6555,2.1918,1.8683
2020-08-19,333218019646.04,4.9590,0.1850,6.5683,5.8954,5.0152,0.6780,0.0248,1.3193,1.0069,0.8628,0.0475,1.8115,0.1428,2.6555,2.1925,1.8683
2020-08-18,337788341611.26,5.0270,0.2036,6.5687,5.8959,5.0172,0.6873,0.0281,1.3209,1.0069,0.8630,0.0469,1.8363,0.1672,2.6559,2.1930,1.8689
2020-08-17,342774147391.5,5.1012,0.2231,6.5692,5.8959,5.0172,0.6974,0.0327,1.3212,1.0069,0.8634,0.0462,1.8634,0.1941,2.6583,2.1934,1.8691
2020-08-14,334464471091.1001,4.9775,0.1899,6.5734,5.8988,5.0172,0.6805,0.0252,1.3220,1.0071,0.8637,0.0473,1.8183,0.1473,2.6606,2.1944,1.8691
2020-08-13,331140600570.94,4.9281,0.1759,6.5734,5.8988,5.0208,0.6738,0.0215,1.3220,1.0071,0.8637,0.0478,1.8002,0.1312,2.6606,2.1947,1.8695
2020-08-12,332594793923.51,4.9497,0.1817,6.5761,5.8988,5.0208,0.6767,0.0236,1.3224,1.0071,0.8639,0.0476,1.8081,0.1374,2.6624,2.1948,1.8695
2020-08-11,329063181495.84,4.8971,0.1718,6.5765,5.8988,5.0233,0.6695,0.0195,1.3224,1.0073,0.8642,0.0481,1.7889,0.1250,2.6636,2.1948,1.8699
2020-08-10,328855439588.33,4.8940,0.1697,6.5791,5.8989,5.0239,0.6691,0.0190,1.3234,1.0073,0.8646,0.0481,1.7878,0.1238,2.6636,2.1957,1.8702
2020-08-07,326778020513.23,4.8631,0.1622,6.5811,5.8993,5.0239,0.6649,0.0149,1.3239,1.0075,0.8646,0.0484,1.7765,0.1084,2.6647,2.1958,1.8706
2020-08-06,331971568200.98,4.9404,0.1784,6.5811,5.8997,5.0239,0.6755,0.0211,1.3239,1.0077,0.8646,0.0477,1.8047,0.1349,2.6647,2.1959,1.8706
2020-08-05,330309632940.9,4.9157,0.1730,6.5829,5.8997,5.0248,0.6721,0.0199,1.3246,1.0077,0.8648,0.0479,1.7957,0.1271,2.6652,2.1964,1.8714
2020-08-04,335710922536.16,4.9961,0.1925,6.5872,5.8997,5.0265,0.6831,0.0232,1.3246,1.0077,0.8650,0.0472,1.8250,0.1523,2.6665,2.1971,1.8718
2020-08-03,327608988143.27,4.8755,0.1651,6.5875,5.9002,5.0297,0.6666,0.0170,1.3252,1.0078,0.8653,0.0483,1.7810,0.1138,2.6672,2.1973,1.8718
2020-07-31,325323827145.0,4.8415,0.1601,6.5875,5.9006,5.0301,0.6619,0.0132,1.3259,1.0078,0.8655,0.0487,1.7686,0.1018,2.6682,2.1973,1.8718
2020-07-30,325116085237.5,4.8384,0.1598,6.5875,5.9008,5.0321,0.6615,0.0124,1.3259,1.0078,0.8658,0.0487,1.7674,0.1010,2.6682,2.1973,1.8726
2020-07-29,328439955757.5,4.8879,0.1664,6.5894,5.9016,5.0323,0.6683,0.0161,1.3263,1.0078,0.8660,0.0482,1.7855,0.1192,2.6695,2.1975,1.8741
2020-07-28,324077375700.0,4.8229,0.1577,6.5904,5.9016,5.0332,0.6594,0.0099,1.3274,1.0080,0.8664,0.0488,1.7618,0.0973,2.6698,2.1975,1.8749
2020-07-27,322830924255.0,4.8044,0.1548,6.5909,5.9026,5.0342,0.6569,0.0087,1.3274,1.0080,0.8672,0.0490,1.7550,0.0906,2.6698,2.1976,1.8750
2020-07-24,325323827145.0,4.8415,0.1589,6.5986,5.9051,5.0411,0.6619,0.0120,1.3304,1.0083,0.8672,0.0487,1.7686,0.1005,2.6713,2.1979,1.8753
2020-07-23,332179310092.5,4.9435,0.1759,6.5986,5.9061,5.0429,0.6759,0.0178,1.3304,1.0083,0.8677,0.0477,1.8058,0.1320,2.6713,2.1983,1.8753
2020-07-22,338203825410.0,5.0332,0.1983,6.6018,5.9062,5.0436,0.6881,0.0215,1.3332,1.0083,0.8678,0.0468,1.8386,0.1618,2.6726,2.1983,1.8753
2020-07-21,339658018762.5,5.0548,0.2020,6.6020,5.9062,5.0440,0.6911,0.0215,1.3334,1.0083,0.8681,0.0466,1.8465,0.1697,2.6790,2.1983,1.8761
2020-07-20,342358663560.0,5.0950,0.2140,6.6020,5.9062,5.0440,0.6966,0.0240,1.3348,1.0084,0.8681,0.0462,1.8612,0.1850,2.6790,2.1995,1.8765
2020-07-17,334256729167.5,4.9744,0.1829,6.6037,5.9079,5.0440,0.6801,0.0186,1.3353,1.0084,0.8687,0.0474,1.8171,0.1394,2.6805,2.2004,1.8766
2020-07-16,334879954890.0,4.9837,0.1850,6.6037,5.9082,5.0476,0.6814,0.0190,1.3353,1.0084,0.8687,0.0473,1.8205,0.1424,2.6805,2.2005,1.8770
2020-07-15,337372857780.0,5.0208,0.1925,6.6055,5.9111,5.0486,0.6865,0.0195,1.3361,1.0085,0.8690,0.0469,1.8341,0.1552,2.6806,2.2014,1.8773
2020-07-14,360432209512.5,5.3640,0.2632,6.6081,5.9112,5.0486,0.7105,0.0302,1.3369,1.0086,0.8690,0.0439,1.9594,0.2670,2.6819,2.2017,1.8776
2020-07-13,363756080032.5001,5.4134,0.2752,6.6086,5.9112,5.0486,0.7170,0.0315,1.3392,1.0087,0.8690,0.0435,1.9775,0.2839,2.6822,2.2030,1.8776
2020-07-10,365625757200.0,5.4413,0.2871,6.6095,5.9116,5.0486,0.7207,0.0323,1.3405,1.0087,0.8692,0.0433,1.9877,0.2929,2.6869,2.2032,1.8776
2020-07-09,381206400262.5,5.6731,0.3589,6.6095,5.9117,5.0486,0.7514,0.0468,1.3405,1.0087,0.8699,0.0415,2.0724,0.3733,2.6869,2.2032,1.8776
2020-07-08,387023173672.5,5.7597,0.4023,6.6105,5.9140,5.0486,0.7629,0.0596,1.3405,1.0090,0.8699,0.0409,2.1040,0.4056,2.6888,2.2038,1.8776
2020-07-07,381206400262.5,5.6731,0.3589,6.6105,5.9151,5.0486,0.7514,0.0468,1.3408,1.0090,0.8699,0.0415,2.0724,0.3733,2.6890,2.2044,1.8776
2020-07-06,387023173672.5,5.7597,0.4019,6.6124,5.9171,5.0486,0.7629,0.0592,1.3425,1.0091,0.8700,0.0409,2.1040,0.4052,2.6890,2.2044,1.8776
2020-07-03,352538017027.5,5.2465,0.2433,6.6239,5.9193,5.0486,0.6949,0.0215,1.3425,1.0094,0.8701,0.0449,1.9165,0.2379,2.6931,2.2047,1.8776
2020-07-02,343812856912.5,5.1166,0.2148,6.6239,5.9199,5.0486,0.6777,0.0182,1.3425,1.0096,0.8701,0.0460,1.8691,0.1904,2.6931,2.2049,1.8776
2020-07-01,335503180612.5,4.9930,0.1867,6.6272,5.9206,5.0486,0.6613,0.0112,1.3427,1.0096,0.8707,0.0472,1.8239,0.1457,2.6937,2.2053,1.8776
2020-06-30,327816730035.0,4.8786,0.1631,6.6316,5.9224,5.0487,0.6462,0.0033,1.3433,1.0097,0.8708,0.0483,1.7821,0.1134,2.6951,2.2055,1.8779
2020-06-29,328024471942.5,4.8817,0.1635,6.6316,5.9248,5.0552,0.6466,0.0033,1.3435,1.0097,0.8709,0.0483,1.7833,0.1147,2.6951,2.2056,1.8788
2020-06-24,329063181480.0,4.8971,0.1663,6.6345,5.9276,5.0572,0.6487,0.0037,1.3445,1.0100,0.8710,0.0481,1.7889,0.1195,2.6975,2.2056,1.8792
2020-06-23,323869633792.5,4.8198,0.1563,6.6355,5.9278,5.0583,0.6384,0.0000,1.3458,1.0103,0.8712,0.0489,1.7607,0.0955,2.6995,2.2056,1.8797
2020-06-22,325739310960.0,4.8477,0.1584,6.6377,5.9278,5.0587,0.6421,0.0004,1.3495,1.0103,0.8712,0.0486,1.7708,0.1005,2.7013,2.2064,1.8805
2020-06-19,327608988127.5,4.8755,0.1612,6.6391,5.9295,5.0587,0.6458,0.0012,1.3504,1.0104,0.8712,0.0483,1.7810,0.1100,2.7076,2.2068,1.8811
2020-06-18,327193504312.5,4.8693,0.1596,6.6391,5.9300,5.0610,0.6450,0.0008,1.3504,1.0104,0.8712,0.0484,1.7787,0.1084,2.7076,2.2068,1.8811
2020-06-17,326985762405.0,4.8662,0.1592,6.6418,5.9300,5.0624,0.6446,0.0004,1.3517,1.0105,0.8712,0.0484,1.7776,0.1071,2.7084,2.2069,1.8815
2020-06-16,327608988127.5,4.8755,0.1605,6.6432,5.9315,5.0648,0.6458,0.0004,1.3524,1.0105,0.8712,0.0483,1.7810,0.1092,2.7096,2.2071,1.8818
2020-06-15,324700601422.5,4.8322,0.1568,6.6433,5.9332,5.0648,0.6401,0.0000,1.3526,1.0105,0.8712,0.0488,1.7652,0.0981,2.7108,2.2075,1.8818
2020-06-12,331763826277.5,4.9373,0.1705,6.6433,5.9350,5.0663,0.6540,0.0021,1.3526,1.0105,0.8717,0.0477,1.8036,0.1254,2.7108,2.2079,1.8821
2020-06-11,328439955757.5,4.8879,0.1615,6.6433,5.9350,5.0672,0.6474,0.0004,1.3526,1.0106,0.8717,0.0482,1.7855,0.1143,2.7108,2.2081,1.8821
2020-06-10,332802535815.0,4.9528,0.1714,6.6448,5.9361,5.0672,0.6560,0.0017,1.3534,1.0106,0.8719,0.0476,1.8092,0.1284,2.7108,2.2083,1.8844
2020-06-09,337580599687.5,5.0239,0.1876,6.6470,5.9373,5.0691,0.6654,0.0075,1.3540,1.0108,0.8719,0.0469,1.8352,0.1511,2.7111,2.2085,1.8847
2020-06-08,335503180612.5,4.9930,0.1814,6.6470,5.9376,5.0725,0.6613,0.0050,1.3542,1.0109,0.8719,0.0472,1.8239,0.1404,2.7111,2.2089,1.8856
2020-06-05,336749632057.5,5.0115,0.1850,6.6494,5.9386,5.0726,0.6638,0.0062,1.3556,1.0111,0.8720,0.0470,1.8307,0.1461,2.7130,2.2096,1.8856
2020-06-04,337580599687.5,5.0239,0.1867,6.6494,5.9392,5.0776,0.6654,0.0066,1.3556,1.0111,0.8721,0.0469,1.8352,0.1503,2.7130,2.2103,1.8856
2020-06-03,339242534947.5,5.0486,0.1921,6.6494,5.9402,5.0795,0.6687,0.0075,1.3566,1.0113,0.8723,0.0467,1.8442,0.1569,2.7154,2.2110,1.8857
2020-06-02,340488986392.5,5.0672,0.1971,6.6496,5.9408,5.0819,0.6712,0.0083,1.3572,1.0116,0.8724,0.0465,1.8510,0.1652,2.7155,2.2114,1.8872
2020-06-01,337996083502.5,5.0301,0.1884,6.6509,5.9412,5.0843,0.6663,0.0070,1.3581,1.0117,0.8726,0.0468,1.8375,0.1520,2.7155,2.2117,1.8877
2020-05-29,334464471075.0,4.9775,0.1777,6.6509,5.9412,5.0847,0.6593,0.0037,1.3581,1.0118,0.8726,0.0473,1.8183,0.1350,2.7155,2.2117,1.8892
2020-05-28,335503180612.5,4.9930,0.1811,6.6509,5.9412,5.0863,0.6613,0.0046,1.3581,1.0118,0.8726,0.0472,1.8239,0.1401,2.7155,2.2117,1.8893
2020-05-27,331348342462.5,4.9311,0.1687,6.6584,5.9412,5.0863,0.6532,0.0012,1.3581,1.0118,0.8726,0.0478,1.8013,0.1231,2.7172,2.2117,1.8893
2020-05-26,329478665295.0,4.9033,0.1642,6.6584,5.9414,5.0889,0.6495,0.0008,1.3581,1.0120,0.8727,0.0480,1.7912,0.1174,2.7172,2.2121,1.8893
2020-05-25,329063181480.0,4.8971,0.1635,6.6584,5.9416,5.0904,0.6487,0.0004,1.3581,1.0122,0.8734,0.0481,1.7889,0.1166,2.7172,2.2125,1.8896
2020-05-22,327816730035.0,4.8786,0.1606,6.6585,5.9416,5.0927,0.6462,0.0000,1.3589,1.0122,0.8734,0.0483,1.7821,0.1108,2.7186,2.2129,1.8896
2020-05-21,334672212982.5,4.9806,0.1768,6.6585,5.9419,5.0932,0.6597,0.0021,1.3589,1.0122,0.8738,0.0473,1.8194,0.1349,2.7186,2.2129,1.8900
2020-05-20,336541890150.0,5.0084,0.1806,6.6603,5.9424,5.0936,0.6634,0.0029,1.3604,1.0123,0.8742,0.0470,1.8296,0.1424,2.7196,2.2130,1.8915
2020-05-19,334879954890.0,4.9837,0.1777,6.6653,5.9427,5.0939,0.6601,0.0021,1.3605,1.0123,0.8742,0.0473,1.8205,0.1349,2.7196,2.2136,1.8921
2020-05-18,333010277722.5,4.9559,0.1710,6.6701,5.9435,5.0941,0.6564,0.0004,1.3605,1.0123,0.8742,0.0475,1.8104,0.1283,2.7196,2.2141,1.8927
2020-05-15,333425761537.5,4.9621,0.1734,6.6747,5.9451,5.0941,0.6573,0.0012,1.3613,1.0123,0.8743,0.0475,1.8126,0.1299,2.7213,2.2150,1.8928
2020-05-14,332802535815.0,4.9528,0.1702,6.6747,5.9455,5.0968,0.6560,0.0000,1.3613,1.0123,0.8743,0.0476,1.8092,0.1270,2.7213,2.2151,1.8935
2020-05-13,337580599687.5,5.0239,0.1822,6.6762,5.9458,5.1000,0.6654,0.0017,1.3614,1.0126,0.8744,0.0469,1.8352,0.1457,2.7219,2.2156,1.8940
2020-05-12,337372857780.0,5.0208,0.1814,6.6822,5.9461,5.1032,0.6650,0.0012,1.3615,1.0128,0.8747,0.0469,1.8341,0.1440,2.7237,2.2163,1.8951
2020-05-11,340488986392.5,5.0672,0.1914,6.6858,5.9472,5.1043,0.6712,0.0021,1.3621,1.0129,0.8748,0.0465,1.8510,0.1594,2.7238,2.2166,1.8951
2020-05-08,340073502577.5,5.0610,0.1896,6.6911,5.9480,5.1064,0.6704,0.0017,1.3627,1.0130,0.8750,0.0465,1.8488,0.1564,2.7284,2.2173,1.8951
2020-05-07,335710922520.0,4.9961,0.1777,6.6911,5.9480,5.1172,0.6618,0.0008,1.3627,1.0130,0.8751,0.0472,1.8250,0.1374,2.7284,2.2174,1.8951
2020-05-06,339242534947.5,5.0486,0.1860,6.6967,5.9481,5.1192,0.6687,0.0008,1.3647,1.0132,0.8751,0.0467,1.8442,0.1507,2.7286,2.2177,1.8952
2020-04-30,345267050265.0,5.1383,0.2036,6.7000,5.9497,5.1254,0.6806,0.0021,1.3657,1.0135,0.8752,0.0458,1.8770,0.1829,2.7339,2.2181,1.8954
2020-04-29,342981889282.5001,5.1043,0.1983,6.7006,5.9511,5.1254,0.6761,0.0017,1.3660,1.0135,0.8752,0.0462,1.8646,0.1688,2.7369,2.2183,1.8954
2020-04-28,334256729167.5,5.1480,0.2082,6.7038,5.9526,5.1256,0.7040,0.0091,1.3668,1.0135,0.8755,0.0429,1.8542,0.1597,2.7401,2.2183,1.8954
2020-04-27,332802535815.0,5.1256,0.1999,6.7113,5.9530,5.1256,0.7010,0.0066,1.3671,1.0136,0.8761,0.0431,1.8461,0.1530,2.7432,2.2185,1.8961
2020-04-24,324492859515.0,4.9977,0.1774,6.7155,5.9551,5.1263,0.6835,0.0017,1.3687,1.0137,0.8761,0.0442,1.8000,0.1206,2.7436,2.2188,1.8961
2020-04-23,326362536682.5,5.0265,0.1813,6.7155,5.9560,5.1288,0.6874,0.0021,1.3687,1.0137,0.8761,0.0439,1.8104,0.1273,2.7436,2.2191,1.8963
2020-04-22,328232213850.0,5.0552,0.1854,6.7340,5.9568,5.1289,0.6913,0.0021,1.3689,1.0139,0.8761,0.0437,1.8207,0.1327,2.7446,2.2201,1.8974
2020-04-21,328232213850.0,5.0552,0.1854,6.7359,5.9583,5.1305,0.6913,0.0021,1.3693,1.0141,0.8767,0.0437,1.8207,0.1327,2.7451,2.2206,1.8974
2020-04-20,330932858647.5,5.0968,0.1954,6.7378,5.9602,5.1307,0.6970,0.0033,1.3711,1.0142,0.8770,0.0433,1.8357,0.1431,2.7462,2.2209,1.8979
2020-04-17,333633503445.0,5.1384,0.2007,6.7477,5.9606,5.1352,0.7027,0.0054,1.3728,1.0144,0.8770,0.0430,1.8507,0.1546,2.7505,2.2214,1.8987
2020-04-16,330725116740.0,5.0936,0.1937,6.7477,5.9609,5.1352,0.6966,0.0029,1.3728,1.0145,0.8772,0.0433,1.8346,0.1418,2.7505,2.2214,1.8987
2020-04-15,332387052000.0,5.1192,0.1966,6.7529,5.9625,5.1361,0.7001,0.0037,1.3736,1.0146,0.8773,0.0431,1.8438,0.1468,2.7543,2.2217,1.8998
2020-04-14,335295438705.0,5.1640,0.2078,6.7546,5.9641,5.1384,0.7062,0.0058,1.3738,1.0147,0.8775,0.0428,1.8599,0.1601,2.7554,2.2221,1.8998
2020-04-13,331348342462.5,5.1032,0.1954,6.7547,5.9648,5.1384,0.6979,0.0029,1.3738,1.0148,0.8777,0.0433,1.8380,0.1435,2.7578,2.2225,1.8998
2020-04-10,335503180612.5,5.1672,0.2081,6.7643,5.9654,5.1398,0.7067,0.0054,1.3754,1.0148,0.8777,0.0427,1.8611,0.1625,2.7593,2.2233,1.9010
2020-04-09,333010277722.5,5.1288,0.1970,6.7643,5.9662,5.1398,0.7014,0.0033,1.3754,1.0148,0.8778,0.0430,1.8472,0.1514,2.7593,2.2237,1.9015
2020-04-08,333425761537.5,5.1352,0.1983,6.7673,5.9671,5.1400,0.7023,0.0033,1.3768,1.0150,0.8778,0.0430,1.8495,0.1518,2.7728,2.2243,1.9022
2020-04-07,336749632057.5,5.1864,0.2107,6.7691,5.9677,5.1416,0.7093,0.0054,1.3769,1.0152,0.8779,0.0426,1.8680,0.1651,2.7728,2.2248,1.9022
2020-04-03,333633503445.0,5.1384,0.1986,6.7732,5.9682,5.1416,0.7027,0.0033,1.3785,1.0153,0.8788,0.0430,1.8507,0.1526,2.7762,2.2251,1.9022
2020-04-02,333841245352.5,5.1416,0.1995,6.7732,5.9684,5.1418,0.7032,0.0033,1.3785,1.0154,0.8788,0.0429,1.8519,0.1526,2.7762,2.2252,1.9026
2020-04-01,331556084370.0,5.1064,0.1954,6.7738,5.9696,5.1442,0.6983,0.0029,1.3792,1.0156,0.8789,0.0432,1.8392,0.1443,2.7810,2.2255,1.9031
2020-03-31,330517374832.5,5.0904,0.1925,6.7815,5.9708,5.1442,0.6962,0.0025,1.3833,1.0156,0.8790,0.0434,1.8334,0.1414,2.7818,2.2260,1.9034
2020-03-30,336541890150.0,5.1832,0.2082,6.7830,5.9710,5.1442,0.7088,0.0033,1.3834,1.0158,0.8793,0.0426,1.8668,0.1618,2.7824,2.2266,1.9034
2020-03-27,338203825410.0,5.2088,0.2123,6.7869,5.9710,5.1442,0.7123,0.0037,1.3842,1.0161,0.8797,0.0424,1.8761,0.1725,2.7828,2.2275,1.9035
2020-03-26,336334148242.5,5.1800,0.2078,6.7869,5.9713,5.1442,0.7084,0.0029,1.3842,1.0161,0.8797,0.0426,1.8657,0.1613,2.7828,2.2275,1.9035
2020-03-25,328855439572.5,5.0648,0.1876,6.7869,5.9715,5.1442,0.6927,0.0021,1.3842,1.0161,0.8801,0.0436,1.8242,0.1353,2.7828,2.2275,1.9046
2020-03-24,320545763272.5,4.9369,0.1685,6.7869,5.9722,5.1448,0.6752,0.0012,1.3849,1.0162,0.8804,0.0447,1.7781,0.1071,2.7830,2.2275,1.9069
2020-03-23,311820603157.5,4.8025,0.1544,6.7908,5.9745,5.1448,0.6568,0.0000,1.3860,1.0162,0.8805,0.0460,1.7297,0.0759,2.7830,2.2275,1.9082
2020-03-20,319922537550.0,4.9273,0.1651,6.7968,5.9747,5.1480,0.6738,0.0004,1.3866,1.0165,0.8809,0.0448,1.7746,0.1029,2.7851,2.2277,1.9082
2020-03-19,311820603157.5,4.8025,0.1544,6.7968,5.9748,5.1490,0.6568,0.0000,1.3866,1.0165,0.8809,0.0460,1.7297,0.0759,2.7851,2.2278,1.9089
2020-03-18,326154794775.0,5.0233,0.1788,6.8020,5.9759,5.1490,0.6870,0.0000,1.3869,1.0175,0.8810,0.0439,1.8092,0.1245,2.7855,2.2300,1.9092
2020-03-17,334672212982.5,5.1544,0.2004,6.8061,5.9759,5.1514,0.7049,0.0000,1.3872,1.0178,0.8812,0.0428,1.8565,0.1527,2.7867,2.2309,1.9093
2020-03-16,336749632057.5,5.1864,0.2054,6.8061,5.9770,5.1514,0.7093,0.0000,1.3883,1.0178,0.8814,0.0426,1.8680,0.1598,2.7892,2.2311,1.9095
2020-03-13,350252856045.0,5.3944,0.2393,6.8134,5.9781,5.1514,0.7377,0.0062,1.3888,1.0180,0.8814,0.0409,1.9429,0.2248,2.7902,2.2315,1.9095
2020-03-12,357108338992.5,5.5000,0.2751,6.8134,5.9784,5.1514,0.7522,0.0158,1.3888,1.0181,0.8814,0.0401,1.9809,0.2556,2.7902,2.2315,1.9095
2020-03-11,360432209512.5,5.5512,0.2938,6.8183,5.9809,5.1514,0.7592,0.0216,1.3891,1.0181,0.8817,0.0398,1.9994,0.2747,2.7914,2.2320,1.9095
2020-03-10,365002531477.5,5.6216,0.3129,6.8247,5.9815,5.1514,0.7688,0.0336,1.3902,1.0181,0.8817,0.0393,2.0247,0.3033,2.7914,2.2322,1.9095
2020-03-09,360847693327.5,5.5576,0.2963,6.8285,5.9815,5.1514,0.7600,0.0228,1.3909,1.0186,0.8818,0.0397,2.0017,0.2776,2.7915,2.2324,1.9095
2020-03-06,372273498240.0001,5.7335,0.3575,6.8352,5.9840,5.1514,0.7841,0.0547,1.3940,1.0188,0.8818,0.0385,2.0650,0.3384,2.7981,2.2336,1.9095
2020-03-05,379959948817.5,5.8519,0.4224,6.8352,5.9845,5.1514,0.8003,0.0743,1.3940,1.0189,0.8823,0.0377,2.1077,0.3768,2.7981,2.2336,1.9095
2020-03-04,367910918182.5,5.6664,0.3241,6.8398,5.9853,5.1514,0.7749,0.0427,1.3950,1.0189,0.8823,0.0390,2.0408,0.3178,2.8001,2.2337,1.9095
2020-03-03,366872208645.0,5.6504,0.3183,6.8418,5.9853,5.1514,0.7727,0.0402,1.3960,1.0194,0.8823,0.0391,2.0351,0.3087,2.8002,2.2338,1.9095
2020-03-02,365418015292.5,5.6280,0.3129,6.8462,5.9859,5.1514,0.7697,0.0357,1.3964,1.0194,0.8826,0.0392,2.0270,0.3050,2.8030,2.2338,1.9095
2020-02-28,359185758067.5,5.5320,0.2866,6.8635,5.9859,5.1514,0.7565,0.0195,1.3970,1.0196,0.8827,0.0399,1.9924,0.2679,2.8068,2.2344,1.9095
2020-02-27,370196079165.0,5.7016,0.3386,6.8635,5.9859,5.1514,0.7797,0.0477,1.3970,1.0197,0.8832,0.0387,2.0535,0.3282,2.8068,2.2344,1.9095
2020-02-26,367703176275.0,5.6632,0.3225,6.8635,5.9862,5.1514,0.7745,0.0411,1.3970,1.0200,0.8841,0.0390,2.0397,0.3151,2.8068,2.2346,1.9095
2020-02-25,367910918182.5,5.6664,0.3225,6.8660,5.9872,5.1514,0.7749,0.0411,1.3977,1.0204,0.8843,0.0390,2.0408,0.3163,2.8071,2.2348,1.9095
2020-02-24,370611562980.0,5.7080,0.3412,6.8789,5.9878,5.1514,0.7806,0.0477,1.3988,1.0206,0.8843,0.0387,2.0558,0.3284,2.8096,2.2348,1.9095
2020-02-21,375597368760.0,5.7847,0.3795,6.8948,5.9884,5.1514,0.7911,0.0572,1.4008,1.0212,0.8843,0.0382,2.0835,0.3451,2.8176,2.2353,1.9095
2020-02-20,377051562112.5,5.8071,0.3909,6.8948,5.9889,5.1514,0.7942,0.0627,1.4008,1.0214,0.8846,0.0380,2.0915,0.3544,2.8176,2.2356,1.9095
2020-02-19,371650272517.5,5.7239,0.3462,6.8948,5.9892,5.1514,0.7828,0.0502,1.4008,1.0216,0.8850,0.0386,2.0616,0.3321,2.8176,2.2357,1.9095
2020-02-18,371858014425.0,5.7271,0.3484,6.8948,5.9895,5.1514,0.7832,0.0507,1.4008,1.0219,0.8850,0.0385,2.0627,0.3326,2.8176,2.2358,1.9095
2020-02-17,377051562112.5,5.8071,0.3905,6.8967,5.9895,5.1490,0.7942,0.0619,1.4009,1.0219,0.8850,0.0380,2.0915,0.3540,2.8178,2.2358,1.9095
2020-02-14,368741885812.5,5.6792,0.3267,6.8967,5.9896,5.1490,0.7767,0.0428,1.4009,1.0219,0.8850,0.0389,2.0455,0.3213,2.8178,2.2359,1.9095
2020-02-13,365210273385.0,5.6248,0.3127,6.8967,5.9898,5.1490,0.7692,0.0345,1.4009,1.0219,0.8851,0.0392,2.0259,0.3035,2.8178,2.2360,1.9095
2020-02-12,368118660090.0,5.6696,0.3240,6.8967,5.9899,5.1490,0.7754,0.0416,1.4009,1.0219,0.8852,0.0389,2.0420,0.3178,2.8178,2.2361,1.9095
2020-02-11,367495434367.5,5.6600,0.3207,6.9008,5.9911,5.1490,0.7740,0.0403,1.4010,1.0225,0.8859,0.0390,2.0385,0.3132,2.8195,2.2368,1.9095
2020-02-10,363963821940.0,5.6056,0.3062,6.9120,5.9925,5.1490,0.7666,0.0295,1.4020,1.0225,0.8859,0.0394,2.0189,0.2962,2.8237,2.2370,1.9095
2020-02-07,365833499107.5,5.6344,0.3142,6.9275,5.9933,5.1490,0.7705,0.0362,1.4061,1.0227,0.8859,0.0392,2.0293,0.3047,2.8280,2.2374,1.9095
2020-02-06,366872208645.0,5.6504,0.3168,6.9275,5.9938,5.1490,0.7727,0.0383,1.4061,1.0228,0.8863,0.0391,2.0351,0.3073,2.8280,2.2374,1.9095
