date,市值(元),PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值
2023-10-12,95944338209.3,22.3083,0.0059,80.8176,53.1534,37.4781,0.0034,2.1632,0.0055,11.4823,6.8960,5.1018,2.9468,0.0059,10.6093,7.7643,5.5304
2023-10-11,91934724075.18,21.3760,0.0013,80.8176,53.2002,37.4907,0.0036,2.0728,0.0013,11.4823,6.8967,5.1019,2.8237,0.0013,10.6215,7.7730,5.5389
2023-10-10,91791523570.39,21.3427,0.0008,80.8176,53.2275,37.4932,0.0036,2.0696,0.0008,11.4823,6.8988,5.1019,2.8193,0.0008,10.6216,7.7769,5.5479
2023-10-09,92302953944.64,21.4616,0.0017,80.8176,53.2424,37.5025,0.0035,2.0811,0.0017,11.4823,6.9027,5.1115,2.8350,0.0017,10.6216,7.7792,5.5569
2023-09-28,92302953944.64,21.4616,0.0017,80.8176,53.2689,37.5144,0.0035,2.0811,0.0017,11.4823,6.9078,5.1115,2.8350,0.0017,10.6216,7.7799,5.5649
2023-09-27,92875755963.8,21.5948,0.0017,80.8176,53.2720,37.5318,0.0035,2.0940,0.0017,11.4823,6.9079,5.1170,2.8526,0.0017,10.6216,7.7810,5.5706
2023-09-26,90830034466.8,21.1192,0.0000,80.8176,53.2801,37.5429,0.0036,2.0479,0.0000,11.4823,6.9085,5.1199,2.7897,0.0000,10.6216,7.7834,5.5912
2023-09-25,92180210654.82,21.4331,0.0008,80.8176,53.3248,37.5524,0.0035,2.0783,0.0008,11.4823,6.9095,5.1213,2.8312,0.0008,10.6216,7.7835,5.6132
2023-09-22,93387186338.05,21.7137,0.0013,80.7458,53.3492,37.6091,0.0035,2.1055,0.0008,11.4818,6.9133,5.1243,2.8683,0.0008,10.6215,7.7894,5.6148
2023-09-21,91259635981.17,21.2191,0.0000,80.8176,53.3533,37.6091,0.0036,2.0576,0.0000,11.4823,6.9139,5.1243,2.8029,0.0000,10.6216,7.7919,5.6148
2023-09-20,92098381794.94,21.4141,0.0000,80.8176,53.3597,37.6267,0.0035,2.0765,0.0000,11.4823,6.9139,5.1256,2.8287,0.0000,10.6216,7.7928,5.6157
2023-09-19,94082731647.03,21.8755,0.0004,80.8176,53.3661,37.6312,0.0035,2.1212,0.0000,11.4823,6.9139,5.1273,2.8897,0.0000,10.6216,7.7938,5.6232
2023-09-18,96578511873.37,22.4558,0.0013,80.8176,53.3667,37.6903,0.0034,2.1775,0.0008,11.4823,6.9181,5.1324,2.9663,0.0013,10.6216,7.7997,5.6358
2023-09-15,94675990881.16,22.0134,0.0004,80.8176,53.3939,37.7044,0.0035,2.1346,0.0000,11.4823,6.9339,5.1333,2.9079,0.0000,10.6216,7.8033,5.6384
2023-09-14,95248792900.32,22.1466,0.0004,80.8176,53.4130,37.7048,0.0034,2.1475,0.0000,11.4823,6.9349,5.1372,2.9255,0.0004,10.6216,7.8035,5.6547
2023-09-13,96926284527.86,22.5366,0.0008,80.8176,53.4424,37.7580,0.0034,2.1853,0.0000,11.4823,6.9353,5.1378,2.9770,0.0004,10.6216,7.8106,5.6603
2023-09-12,98910634379.95,22.9980,0.0029,80.8176,53.4696,37.7987,0.0033,2.2301,0.0013,11.4823,6.9411,5.1388,3.0379,0.0021,10.6216,7.8148,5.6613
2023-09-11,98481032865.58,22.8981,0.0025,80.8176,53.4728,37.7993,0.0033,2.2204,0.0008,11.4823,6.9438,5.1404,3.0247,0.0013,10.6216,7.8157,5.6659
2023-09-08,97274057182.35,22.6175,0.0013,80.8176,53.4800,37.8031,0.0034,2.1932,0.0000,11.4823,6.9463,5.1436,2.9877,0.0004,10.6216,7.8159,5.6703
2023-09-07,97601372621.87,22.6936,0.0017,80.8176,53.4850,37.8199,0.0033,2.2005,0.0000,11.4823,6.9468,5.1446,2.9977,0.0004,10.6216,7.8159,5.6775
2023-09-06,100322182212.88,23.3262,0.0034,80.8176,53.4853,37.8241,0.0033,2.2619,0.0013,11.4823,6.9517,5.1457,3.0813,0.0042,10.6216,7.8171,5.6992
2023-09-05,101508700681.14,23.6021,0.0055,80.8176,53.5131,37.8329,0.0032,2.2886,0.0017,11.4823,6.9520,5.1468,3.1177,0.0046,10.6216,7.8201,5.7090
2023-09-04,102470189784.73,23.8257,0.0059,80.8176,53.5519,37.8481,0.0032,2.3103,0.0017,11.4823,6.9557,5.1479,3.1473,0.0067,10.6216,7.8241,5.7193
2023-09-01,100178981708.09,23.2929,0.0025,80.8176,53.5671,37.8498,0.0033,2.2587,0.0008,11.4823,6.9614,5.1479,3.0769,0.0034,10.6216,7.8286,5.7197
2023-08-31,101058641951.8,23.4975,0.0042,80.8176,53.5671,37.8722,0.0032,2.2785,0.0008,11.4823,6.9619,5.1497,3.1039,0.0038,10.6216,7.8288,5.7203
2023-08-30,103104363448.8,23.9731,0.0055,80.8176,53.5671,37.8849,0.0032,2.3246,0.0008,11.4823,6.9632,5.1500,3.1667,0.0076,10.6216,7.8291,5.7211
2023-08-29,103840823187.72,24.1443,0.0059,80.8176,53.5763,37.8966,0.0031,2.3412,0.0008,11.4823,6.9633,5.1533,3.1894,0.0080,10.6216,7.8305,5.7287
2023-08-28,100035781203.3,23.2596,0.0021,80.8176,53.6154,37.9083,0.0033,2.2554,0.0004,11.4823,6.9640,5.1547,3.0725,0.0029,10.6216,7.8314,5.7383
2023-08-25,99422064754.2,23.1169,0.0017,80.8176,53.6299,37.9203,0.0033,2.2416,0.0000,11.4823,6.9701,5.1619,3.0536,0.0017,10.6216,7.8321,5.7491
2023-08-24,102224703205.09,24.7667,0.0080,80.8176,53.6299,37.9228,0.0032,2.5082,0.0008,11.4823,6.9723,5.1629,3.2413,0.0092,10.6216,7.8328,5.7559
2023-08-23,101815558905.69,24.6676,0.0067,80.8176,53.6409,37.9433,0.0032,2.4982,0.0004,11.4823,6.9760,5.1693,3.2283,0.0088,10.6216,7.8347,5.7637
2023-08-22,106091116834.42,25.7035,0.0092,80.8176,53.6588,37.9557,0.0031,2.6031,0.0017,11.4823,6.9778,5.1701,3.3639,0.0130,10.6216,7.8352,5.7701
2023-08-21,107789065676.93,26.1148,0.0101,80.8176,53.6646,37.9683,0.0030,2.6448,0.0017,11.4823,6.9893,5.1724,3.4177,0.0143,10.6216,7.8359,5.7756
2023-08-18,111082677287.1,26.9128,0.0122,80.8176,53.6617,37.9713,0.0029,2.7256,0.0042,11.4823,6.9937,5.1791,3.5222,0.0160,10.6216,7.8416,5.7786
2023-08-17,112616968409.85,27.2845,0.0130,80.8176,53.6646,37.9853,0.0029,2.7632,0.0050,11.4823,6.9958,5.1824,3.5708,0.0181,10.6216,7.8422,5.7910
2023-08-16,113353428148.77,27.4629,0.0134,80.8176,53.6646,37.9972,0.0029,2.7813,0.0067,11.4823,6.9976,5.1825,3.5942,0.0197,10.6216,7.8422,5.7994
2023-08-15,114621775476.91,27.7702,0.0151,80.8176,53.6646,38.0275,0.0029,2.8124,0.0092,11.4823,6.9988,5.1856,3.6344,0.0214,10.6216,7.8422,5.8162
2023-08-14,115787836730.2,28.0527,0.0168,80.8176,53.6646,38.0275,0.0028,2.8410,0.0118,11.4823,6.9999,5.1886,3.6714,0.0235,10.6216,7.8422,5.8162
2023-08-11,117628986077.5,28.4988,0.0223,80.8176,53.6617,38.0452,0.0028,2.8862,0.0164,11.4823,7.0150,5.1914,3.7297,0.0294,10.6216,7.8416,5.8244
2023-08-10,121188541482.28,29.3612,0.0349,80.8176,53.6646,38.0499,0.0027,2.9735,0.0269,11.4823,7.0185,5.1996,3.8426,0.0420,10.6216,7.8422,5.8246
2023-08-09,120492996173.3,29.1927,0.0311,80.8176,53.6646,38.0837,0.0027,2.9565,0.0231,11.4823,7.0215,5.2047,3.8206,0.0395,10.6216,7.8422,5.8270
2023-08-08,119633793144.56,28.9845,0.0282,80.8176,53.6646,38.0910,0.0027,2.9354,0.0202,11.4823,7.0241,5.2064,3.7933,0.0361,10.6216,7.8422,5.8276
2023-08-07,121188541482.28,29.3612,0.0340,80.8176,53.6646,38.1126,0.0027,2.9735,0.0261,11.4823,7.0241,5.2085,3.8426,0.0412,10.6216,7.8422,5.8288
2023-08-04,122702375390.06,29.7280,0.0407,80.8176,53.6617,38.1126,0.0027,3.0107,0.0281,11.4823,7.0270,5.2143,3.8906,0.0454,10.6216,7.8416,5.8376
2023-08-03,121024883762.52,29.3216,0.0332,80.8176,53.6646,38.1699,0.0027,2.9695,0.0252,11.4823,7.0275,5.2145,3.8374,0.0403,10.6216,7.8422,5.8379
2023-08-02,119204191630.19,28.8805,0.0252,80.8176,53.6646,38.1848,0.0027,2.9249,0.0189,11.4823,7.0353,5.2153,3.7797,0.0336,10.6216,7.8422,5.8416
2023-08-01,120288424023.6,29.1431,0.0298,80.8176,53.6646,38.2284,0.0027,2.9515,0.0218,11.4823,7.0358,5.2202,3.8141,0.0382,10.6216,7.8422,5.8456
2023-07-31,121168084267.31,29.3563,0.0324,80.8176,53.6646,38.2726,0.0027,2.9730,0.0244,11.4823,7.0398,5.2213,3.8420,0.0395,10.6216,7.8422,5.8506
2023-07-28,119736079219.41,29.0093,0.0277,80.8176,53.6617,38.2791,0.0027,2.9379,0.0197,11.4823,7.0400,5.2261,3.7966,0.0357,10.6216,7.8416,5.8622
2023-07-27,119429220994.86,28.9350,0.0256,80.8176,53.6646,38.3170,0.0027,2.9304,0.0189,11.4823,7.0402,5.2277,3.7868,0.0340,10.6216,7.8422,5.8637
2023-07-26,116115152169.72,28.1320,0.0185,80.8176,53.6646,38.3531,0.0028,2.8491,0.0126,11.4823,7.0425,5.2330,3.6817,0.0256,10.6216,7.8422,5.8750
2023-07-25,116340181534.39,28.1866,0.0193,80.8176,53.6749,38.3584,0.0028,2.8546,0.0130,11.4823,7.0542,5.2491,3.6889,0.0261,10.6216,7.8422,5.8753
2023-07-24,111778222596.08,27.0813,0.0122,80.8176,53.7311,38.3584,0.0029,2.7426,0.0042,11.4823,7.0552,5.2497,3.5442,0.0160,10.6216,7.8436,5.8802
2023-07-21,114396746112.24,27.7157,0.0143,80.8176,53.7466,38.3953,0.0029,2.8069,0.0084,11.4823,7.0594,5.2508,3.6273,0.0202,10.6216,7.8447,5.8824
2023-07-20,113864858523.02,27.5869,0.0139,80.8176,53.7588,38.4384,0.0029,2.7938,0.0076,11.4823,7.0615,5.2530,3.6104,0.0197,10.6216,7.8450,5.8876
2023-07-19,114662689906.85,27.7801,0.0139,80.8176,53.7686,38.4612,0.0029,2.8134,0.0080,11.4823,7.0646,5.2546,3.6357,0.0202,10.6216,7.8453,5.8917
2023-07-18,115992408879.9,28.1023,0.0164,80.8176,53.7771,38.4612,0.0028,2.8461,0.0101,11.4823,7.0675,5.2593,3.6779,0.0227,10.6216,7.8482,5.8920
2023-07-17,116217438244.57,28.1568,0.0168,80.8176,53.7858,38.4733,0.0028,2.8516,0.0105,11.4823,7.0731,5.2598,3.6850,0.0235,10.6216,7.8488,5.8945
2023-07-14,117792643797.26,28.5385,0.0189,80.8176,53.8892,38.4783,0.0028,2.8902,0.0130,11.4823,7.0805,5.2630,3.7349,0.0260,10.6216,7.8521,5.8959
2023-07-13,119449678209.83,28.9399,0.0218,80.8176,53.8922,38.4974,0.0027,2.9309,0.0151,11.4823,7.0807,5.2632,3.7875,0.0303,10.6216,7.8532,5.8961
2023-07-12,120145223518.81,29.1084,0.0239,80.8176,53.9021,38.5557,0.0027,2.9479,0.0160,11.4823,7.0809,5.2657,3.8095,0.0315,10.6216,7.8536,5.9093
2023-07-11,121986372866.11,29.5545,0.0282,80.8176,53.9190,38.5935,0.0027,2.9931,0.0197,11.4823,7.0883,5.2716,3.8679,0.0361,10.6216,7.8554,5.9126
2023-07-10,121393113631.98,29.4108,0.0269,80.8176,53.9190,38.6201,0.0027,2.9786,0.0189,11.4823,7.0885,5.2726,3.8491,0.0345,10.6216,7.8554,5.9149
2023-07-07,116381095964.33,28.1965,0.0168,80.8176,53.9190,38.6374,0.0028,2.8556,0.0105,11.4823,7.0893,5.2734,3.6902,0.0235,10.6216,7.8545,5.9164
2023-07-06,119040533910.43,28.8408,0.0202,80.8176,53.9190,38.6748,0.0027,2.9208,0.0143,11.4823,7.0896,5.2746,3.7745,0.0282,10.6216,7.8554,5.9171
2023-07-05,122211402230.78,29.6090,0.0290,80.8176,53.9190,38.6932,0.0027,2.9986,0.0189,11.4823,7.0908,5.2768,3.8750,0.0353,10.6216,7.8554,5.9178
2023-07-04,122804661464.91,29.7528,0.0324,80.8176,53.9407,38.7138,0.0027,3.0132,0.0197,11.4823,7.0943,5.2777,3.8939,0.0366,10.6216,7.8572,5.9192
2023-07-03,123663864493.65,29.9609,0.0345,80.8176,53.9407,38.7458,0.0026,3.0343,0.0210,11.4823,7.0989,5.2778,3.9211,0.0382,10.6216,7.8572,5.9219
2023-06-30,123766150568.5,29.9857,0.0344,80.8176,53.9489,38.7499,0.0026,3.0368,0.0210,11.4823,7.1034,5.2801,3.9243,0.0382,10.6216,7.8572,5.9240
2023-06-29,117097098488.28,28.3700,0.0176,80.8176,53.9572,38.7539,0.0028,2.8732,0.0122,11.4823,7.1043,5.2802,3.7129,0.0244,10.6216,7.8572,5.9255
2023-06-28,118958705050.55,28.8210,0.0193,80.8176,53.9572,38.7758,0.0027,2.9188,0.0134,11.4823,7.1062,5.2806,3.7719,0.0269,10.6216,7.8572,5.9290
2023-06-27,120533910603.24,29.2026,0.0227,80.8176,53.9572,38.7859,0.0027,2.9575,0.0147,11.4823,7.1085,5.2865,3.8219,0.0311,10.6216,7.8572,5.9294
2023-06-26,120206595163.72,29.1233,0.0223,80.8176,53.9572,38.7859,0.0027,2.9495,0.0143,11.4823,7.1138,5.2883,3.8115,0.0303,10.6216,7.8572,5.9295
2023-06-21,120677111108.03,29.2373,0.0227,80.8176,53.9407,38.8164,0.0027,2.9610,0.0151,11.4823,7.1138,5.2895,3.8264,0.0306,10.6216,7.8572,5.9294
2023-06-20,124175294867.9,30.0848,0.0336,80.8176,53.9407,38.8213,0.0026,3.0468,0.0193,11.4823,7.1172,5.2903,3.9373,0.0369,10.6216,7.8572,5.9295
2023-06-19,122763747034.97,29.7429,0.0294,80.8176,53.9407,38.8351,0.0027,3.0122,0.0168,11.4823,7.1207,5.2903,3.8926,0.0340,10.6216,7.8572,5.9379
2023-06-16,124768554102.03,30.2286,0.0348,80.7458,53.9407,38.8726,0.0026,3.0614,0.0189,11.4818,7.1237,5.2969,3.9155,0.0352,10.6215,7.8563,5.9421
2023-06-15,122927404754.73,29.7825,0.0306,80.8176,53.9407,38.8726,0.0027,3.0162,0.0172,11.4823,7.1243,5.2969,3.8578,0.0319,10.6216,7.8572,5.9421
2023-06-14,113742115233.2,27.5571,0.0134,80.8176,53.9407,38.8797,0.0029,2.7908,0.0071,11.4823,7.1259,5.2979,3.5695,0.0172,10.6216,7.8572,5.9436
2023-06-13,118058587591.87,28.6029,0.0181,80.8176,53.9407,38.9244,0.0028,2.8967,0.0126,11.4823,7.1262,5.2979,3.7050,0.0231,10.6216,7.8572,5.9461
2023-06-12,120533910603.24,29.2026,0.0214,80.8176,53.9489,38.9387,0.0027,2.9575,0.0134,11.4823,7.1278,5.2979,3.7826,0.0273,10.6216,7.8572,5.9463
2023-06-09,119920194154.14,29.0539,0.0206,80.8176,53.9572,38.9531,0.0027,2.9424,0.0130,11.4823,7.1293,5.3014,3.7634,0.0252,10.6216,7.8572,5.9547
2023-06-08,122109116155.93,29.5842,0.0240,80.8176,53.9572,38.9783,0.0027,2.9961,0.0147,11.4823,7.1309,5.3026,3.8321,0.0290,10.6216,7.8573,5.9575
2023-06-07,122784204249.94,29.7478,0.0273,80.8176,53.9572,38.9960,0.0027,3.0127,0.0147,11.4823,7.1355,5.3044,3.8533,0.0294,10.6216,7.8573,5.9667
2023-06-06,128205366216.99,31.0612,0.0404,80.8176,53.9572,39.0163,0.0025,3.1457,0.0172,11.4823,7.1386,5.3046,4.0234,0.0408,10.6216,7.8573,5.9691
2023-06-05,129289598610.4,31.3239,0.0412,80.8176,53.9572,39.0166,0.0025,3.1723,0.0177,11.4823,7.1390,5.3076,4.0574,0.0433,10.6216,7.8573,5.9705
2023-06-02,134301616278.05,32.5382,0.0555,80.8176,53.9572,39.0218,0.0024,3.2953,0.0261,11.4823,7.1393,5.3076,4.2147,0.0550,10.6216,7.8572,5.9757
2023-06-01,129862400629.56,31.4627,0.0412,80.8176,53.9572,39.0264,0.0025,3.1864,0.0177,11.4823,7.1413,5.3096,4.0754,0.0441,10.6216,7.8573,5.9790
2023-05-31,130926175808.0,31.7204,0.0433,80.8176,53.9572,39.0745,0.0025,3.2125,0.0185,11.4823,7.1413,5.3098,4.1088,0.0467,10.6216,7.8573,5.9793
2023-05-30,133421956034.34,32.3251,0.0500,80.8176,53.9572,39.0751,0.0024,3.2737,0.0235,11.4823,7.1413,5.3107,4.1871,0.0534,10.6216,7.8573,5.9793
2023-05-29,132358180855.9,32.0674,0.0458,80.8176,53.9572,39.1399,0.0025,3.2476,0.0214,11.4823,7.1413,5.3111,4.1537,0.0509,10.6216,7.8573,5.9793
2023-05-26,135078990446.91,32.7266,0.0546,80.8176,53.9572,39.0751,0.0024,3.3144,0.0256,11.4823,7.1393,5.3141,4.2391,0.0534,10.6216,7.8572,5.9790
2023-05-25,138699917496.6,33.6038,0.0694,80.8176,53.9572,39.1399,0.0024,3.4032,0.0378,11.4823,7.1413,5.3192,4.3527,0.0572,10.6216,7.8573,5.9793
2023-05-24,137820257252.89,33.3907,0.0652,80.8176,53.9572,39.1399,0.0024,3.3816,0.0336,11.4823,7.1413,5.3257,4.3251,0.0559,10.6216,7.8573,5.9793
2023-05-23,137104254728.94,33.2172,0.0626,80.8176,53.9572,39.1399,0.0024,3.3641,0.0324,11.4823,7.1413,5.3277,4.3027,0.0555,10.6216,7.8573,5.9793
2023-05-22,139722778245.1,33.8516,0.0744,80.8176,53.9572,39.1399,0.0023,3.4283,0.0399,11.4823,7.1413,5.3282,4.3848,0.0584,10.6216,7.8573,5.9793
2023-05-19,139088604581.03,33.6980,0.0697,80.8176,53.9572,39.2171,0.0023,3.4128,0.0374,11.4823,7.1393,5.3290,4.3649,0.0563,10.6216,7.8572,5.9790
2023-05-18,139375005590.61,33.7674,0.0727,80.8176,53.9572,39.2428,0.0023,3.4198,0.0387,11.4823,7.1413,5.3294,4.3739,0.0572,10.6216,7.8573,5.9793
2023-05-17,141277526582.82,34.2283,0.0794,80.8176,53.9572,39.2966,0.0023,3.4665,0.0425,11.4823,7.1413,5.3300,4.4336,0.0597,10.6216,7.8573,5.9793
2023-05-16,143711935164.25,34.8181,0.0933,80.8176,53.9572,39.3014,0.0023,3.5262,0.0479,11.4823,7.1413,5.3301,4.5100,0.0668,10.6216,7.8573,5.9793
2023-05-15,143936964528.92,34.8726,0.0954,80.8176,53.9572,39.3014,0.0023,3.5317,0.0483,11.4823,7.1413,5.3320,4.5171,0.0677,10.6216,7.8573,5.9793
2023-05-12,136879225364.27,33.1627,0.0605,80.8176,53.9572,39.2966,0.0024,3.3585,0.0315,11.4823,7.1393,5.3365,4.2956,0.0546,10.6216,7.8572,5.9790
2023-05-11,139109061796.0,33.7029,0.0694,80.8176,53.9572,39.3014,0.0023,3.4133,0.0370,11.4823,7.1413,5.3365,4.3656,0.0559,10.6216,7.8573,5.9793
2023-05-10,132890068445.12,32.1962,0.0471,80.8176,53.9572,39.3014,0.0025,3.2607,0.0223,11.4823,7.1413,5.3376,4.1704,0.0517,10.6216,7.8573,5.9793
2023-05-09,128246280646.93,31.0711,0.0404,80.8176,53.9572,39.3014,0.0025,3.1467,0.0172,11.4823,7.1413,5.3401,4.0247,0.0408,10.6216,7.8573,5.9793
2023-05-08,130782975303.21,31.6857,0.0425,80.8176,53.9572,39.3014,0.0025,3.2090,0.0177,11.4823,7.1413,5.3401,4.1043,0.0454,10.6216,7.8573,5.9793
2023-05-05,131130747957.7,31.7700,0.0433,80.8176,53.9572,39.2966,0.0025,3.2175,0.0181,11.4823,7.1393,5.3404,4.1152,0.0466,10.6216,7.8572,5.9790
2023-05-04,133340127174.46,32.3053,0.0471,80.8176,53.9572,39.3014,0.0025,3.2717,0.0210,11.4823,7.1413,5.3405,4.1845,0.0509,10.6216,7.8573,5.9793
2023-04-28,134097044128.35,32.4886,0.0504,80.8176,53.9572,39.2966,0.0024,3.2903,0.0218,11.4823,7.1393,5.3405,4.2083,0.0508,10.6216,7.8572,5.9790
2023-04-27,136388252204.99,33.0438,0.0559,80.8176,53.9572,39.3014,0.0024,3.3465,0.0265,11.4823,7.1413,5.3406,4.2802,0.0513,10.6216,7.8573,5.9793
2023-04-26,136633738784.63,33.1032,0.0572,80.8176,53.9572,39.3014,0.0024,3.3525,0.0265,11.4823,7.1413,5.3406,4.2879,0.0517,10.6216,7.8573,5.9793
2023-04-25,123520663988.86,35.2015,0.1009,80.8176,53.9572,39.3014,0.0026,3.4024,0.0328,11.4823,7.1413,5.3406,4.0216,0.0404,10.6216,7.8573,5.9793
2023-04-24,126875647243.94,36.1576,0.1244,80.8176,53.9572,39.3014,0.0026,3.4948,0.0404,11.4823,7.1413,5.3406,4.1309,0.0483,10.6216,7.8573,5.9793
2023-04-21,128430395581.66,36.6007,0.1378,80.8176,53.9572,39.2966,0.0025,3.5376,0.0433,11.4823,7.1393,5.3405,4.1815,0.0513,10.6216,7.8572,5.9790
2023-04-20,132030865416.38,37.6267,0.1635,80.8176,53.9572,39.3014,0.0025,3.6368,0.0467,11.4823,7.1413,5.3406,4.2987,0.0521,10.6216,7.8573,5.9793
2023-04-19,137922543327.74,39.3058,0.2009,80.8176,53.9572,39.3014,0.0024,3.7991,0.0525,11.4823,7.1413,5.3406,4.4906,0.0626,10.6216,7.8573,5.9793
2023-04-18,138822660786.42,39.5623,0.2081,80.8176,53.9572,39.2966,0.0024,3.8239,0.0525,11.4823,7.1413,5.3406,4.5199,0.0652,10.6216,7.8573,5.9793
2023-04-17,141093411648.09,42.0480,0.2610,80.8176,53.9572,39.2428,0.0022,4.7450,0.1097,11.4823,7.1413,5.3406,4.8116,0.1013,10.6216,7.8573,5.9793
2023-04-14,140950211143.3,42.0053,0.2601,80.8176,53.9572,39.1399,0.0022,4.7401,0.1097,11.4823,7.1393,5.3405,4.8067,0.1008,10.6216,7.8572,5.9790
2023-04-13,135222190951.7,40.2983,0.2245,80.8176,53.9572,39.1399,0.0022,4.5475,0.0769,11.4823,7.1413,5.3406,4.6114,0.0752,10.6216,7.8573,5.9793
2023-04-12,136654195999.6,40.7250,0.2337,80.8176,53.9572,39.0751,0.0022,4.5957,0.0841,11.4823,7.1413,5.3406,4.6602,0.0803,10.6216,7.8573,5.9793
2023-04-11,140868382283.42,41.9809,0.2594,80.8176,53.9572,39.0745,0.0022,4.7374,0.1089,11.4823,7.1413,5.3406,4.8039,0.1005,10.6216,7.8573,5.9793
2023-04-10,143568734659.46,42.7857,0.2762,80.8176,53.9572,39.0264,0.0021,4.8282,0.1190,11.4823,7.1413,5.3406,4.8960,0.1097,10.6216,7.8573,5.9793
2023-04-07,137308826878.64,40.9201,0.2387,80.8176,53.9572,39.0166,0.0022,4.6177,0.0882,11.4823,7.1393,5.3405,4.6825,0.0840,10.6216,7.8572,5.9790
2023-04-06,137574770673.25,40.9994,0.2396,80.8176,53.9572,39.0166,0.0022,4.6266,0.0912,11.4823,7.1413,5.3406,4.6916,0.0853,10.6216,7.8573,5.9793
2023-04-04,137758885607.98,41.0542,0.2401,80.8176,53.9572,39.0166,0.0022,4.6328,0.0929,11.4823,7.1434,5.3410,4.6979,0.0862,10.6216,7.8575,5.9909
2023-04-03,141154783293.0,42.0663,0.2616,80.8176,53.9572,39.0163,0.0022,4.7470,0.1106,11.4823,7.1434,5.3410,4.8137,0.1018,10.6216,7.8575,5.9909
2023-03-31,142586788340.9,42.4930,0.2724,80.8176,53.9572,38.9783,0.0021,4.7952,0.1164,11.4823,7.1413,5.3406,4.8625,0.1072,10.6216,7.8573,5.9793
2023-03-30,140459237984.02,41.8590,0.2565,80.8176,53.9572,38.9783,0.0022,4.7236,0.1072,11.4823,7.1434,5.3410,4.7899,0.0997,10.6216,7.8575,5.9909
2023-03-29,140050093684.62,41.7371,0.2536,80.8176,53.9572,38.9531,0.0022,4.7099,0.1064,11.4823,7.1434,5.3410,4.7760,0.0992,10.6216,7.8575,5.9909
2023-03-28,138699917496.6,41.3347,0.2464,80.8176,53.9572,38.9387,0.0022,4.6645,0.0963,11.4823,7.1434,5.3410,4.7299,0.0934,10.6216,7.8575,5.9909
2023-03-27,139886435964.86,41.6883,0.2506,80.8176,53.9572,38.9244,0.0022,4.7044,0.1047,11.4823,7.1434,5.3410,4.7704,0.0992,10.6216,7.8575,5.9909
2023-03-24,139375005590.61,41.5359,0.2501,80.8176,53.9572,38.8726,0.0022,4.6872,0.1009,11.4823,7.1413,5.3406,4.7530,0.0984,10.6216,7.8573,5.9793
2023-03-23,138393059272.05,41.2432,0.2464,80.8176,53.9572,38.8726,0.0022,4.6542,0.0950,11.4823,7.1434,5.3410,4.7195,0.0917,10.6216,7.8575,5.9909
2023-03-22,138597631421.75,41.3042,0.2473,80.8176,53.9572,38.8383,0.0022,4.6610,0.0955,11.4823,7.1434,5.3410,4.7265,0.0934,10.6216,7.8575,5.9909
2023-03-21,136265508915.17,40.6092,0.2380,80.8176,53.9572,38.8351,0.0022,4.5826,0.0849,11.4823,7.1434,5.3410,4.6469,0.0845,10.6216,7.8575,5.9909
2023-03-20,131335320107.4,39.1399,0.2069,80.8176,53.9572,38.8213,0.0023,4.4168,0.0643,11.4823,7.1434,5.3410,4.4788,0.0702,10.6216,7.8575,5.9909
2023-03-17,126834732814.0,37.7987,0.1753,80.8176,53.9572,38.7859,0.0024,4.2654,0.0576,11.4823,7.1413,5.3406,4.3253,0.0618,10.6216,7.8573,5.9793
2023-03-16,130312459358.9,38.8351,0.2010,80.8176,53.9572,38.8164,0.0023,4.3824,0.0618,11.4823,7.1434,5.3410,4.4439,0.0669,10.6216,7.8575,5.9909
2023-03-15,134219787418.17,39.9995,0.2267,80.8176,53.9572,38.7859,0.0023,4.5138,0.0728,11.4823,7.1434,5.3410,4.5772,0.0786,10.6216,7.8575,5.9909
2023-03-14,134608474502.6,40.1154,0.2292,80.8176,53.9572,38.7859,0.0023,4.5269,0.0744,11.4823,7.1434,5.3410,4.5904,0.0803,10.6216,7.8575,5.9909
2023-03-13,137636142318.16,41.0177,0.2439,80.8176,53.9572,38.7758,0.0022,4.6287,0.0929,11.4823,7.1434,5.3410,4.6937,0.0896,10.6216,7.8575,5.9909
2023-03-10,140622895703.78,41.9078,0.2589,80.8176,53.9572,38.7499,0.0022,4.7291,0.1080,11.4823,7.1413,5.3406,4.7955,0.1005,10.6216,7.8573,5.9793
2023-03-09,141257069367.85,42.0968,0.2628,80.8176,53.9572,38.7499,0.0021,4.7505,0.1110,11.4823,7.1434,5.3410,4.8172,0.1026,10.6216,7.8575,5.9909
2023-03-08,144468852118.14,43.0539,0.2809,80.8176,53.9572,38.7458,0.0021,4.8585,0.1198,11.4823,7.1434,5.3410,4.9267,0.1135,10.6216,7.8575,5.9909
2023-03-07,145839485521.13,43.4624,0.2906,80.8176,53.9572,38.7138,0.0021,4.9046,0.1253,11.4823,7.1434,5.3410,4.9734,0.1194,10.6216,7.8575,5.9909
2023-03-06,148314808532.5,44.2001,0.3061,80.8176,53.9572,38.6932,0.0020,4.9878,0.1367,11.4823,7.1434,5.3410,5.0578,0.1274,10.6216,7.8575,5.9909
