date,市值(元),PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率,PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值
2024-12-30,125215714550.88,14.9223,0.0807,28.3992,21.0998,18.0538,0.0561,4.1244,0.0444,9.2536,6.9842,5.9638,2.3406,0.0185,5.9901,4.8131,4.0802
2024-12-27,126571515117.48,15.0839,0.0860,28.3992,21.0987,18.0650,0.0555,4.1691,0.0490,9.2536,6.9836,5.9638,2.3660,0.0267,5.9901,4.8130,4.0842
2024-12-26,125893614834.18,15.0031,0.0827,28.3992,21.0998,18.0745,0.0558,4.1467,0.0465,9.2536,6.9842,5.9658,2.3533,0.0226,5.9901,4.8131,4.0849
2024-12-25,125592325819.38,14.9672,0.0815,28.3992,21.0998,18.0761,0.0559,4.1368,0.0457,9.2536,6.9842,5.9658,2.3477,0.0198,5.9901,4.8131,4.0873
2024-12-24,125396487959.76,14.9439,0.0811,28.3992,21.0998,18.0851,0.0560,4.1304,0.0449,9.2536,6.9842,5.9658,2.3440,0.0185,5.9901,4.8131,4.0876
2024-12-23,125637519171.6,14.9726,0.0811,28.3992,21.0998,18.0865,0.0559,4.1383,0.0453,9.2536,6.9842,5.9658,2.3485,0.0198,5.9901,4.8131,4.0886
2024-12-20,128047831290.0,15.2598,0.0889,28.3992,21.0987,18.0851,0.0548,4.2177,0.0555,9.2536,6.9836,5.9638,2.3936,0.0337,5.9901,4.8130,4.0886
2024-12-19,126089452693.8,15.0264,0.0819,28.3992,21.0998,18.0865,0.0557,4.1532,0.0461,9.2536,6.9842,5.9658,2.3570,0.0218,5.9901,4.8131,4.0896
2024-12-18,126842675230.8,15.1162,0.0844,28.3992,21.0998,18.0865,0.0553,4.1780,0.0477,9.2536,6.9842,5.9658,2.3711,0.0267,5.9901,4.8131,4.0896
2024-12-17,126240097201.2,15.0444,0.0819,28.3992,21.0998,18.0865,0.0556,4.1582,0.0461,9.2536,6.9842,5.9658,2.3598,0.0222,5.9901,4.8131,4.0896
2024-12-16,126044259341.58,15.0211,0.0815,28.3992,21.0998,18.0865,0.0557,4.1517,0.0453,9.2536,6.9842,5.9658,2.3561,0.0214,5.9901,4.8131,4.0896
2024-12-13,126435935060.82,15.0677,0.0827,28.3992,21.0987,18.0851,0.0555,4.1646,0.0457,9.2536,6.9836,5.9638,2.3635,0.0230,5.9901,4.8130,4.0886
2024-12-12,130985399184.3,15.6099,0.0979,28.3992,21.0998,18.0865,0.0536,4.3145,0.0658,9.2536,6.9842,5.9658,2.4485,0.0453,5.9901,4.8131,4.0896
2024-12-11,129313245152.16,15.4106,0.0938,28.3992,21.0998,18.0865,0.0543,4.2594,0.0601,9.2536,6.9842,5.9658,2.4172,0.0366,5.9901,4.8131,4.0896
2024-12-10,129011956137.36,15.3747,0.0914,28.3992,21.0998,18.0865,0.0544,4.2495,0.0580,9.2536,6.9842,5.9658,2.4116,0.0346,5.9901,4.8131,4.0896
2024-12-09,128093024642.22,15.2652,0.0868,28.3992,21.0998,18.0865,0.0548,4.2192,0.0535,9.2536,6.9842,5.9658,2.3944,0.0321,5.9901,4.8131,4.0896
2024-12-06,129072213940.32,15.3819,0.0909,28.3992,21.0987,18.0851,0.0544,4.2514,0.0576,9.2536,6.9836,5.9638,2.4127,0.0346,5.9901,4.8130,4.0886
2024-12-05,128228604698.88,15.2814,0.0872,28.3992,21.0998,18.0865,0.0547,4.2237,0.0539,9.2536,6.9842,5.9658,2.3970,0.0325,5.9901,4.8131,4.0896
2024-12-04,128740796024.04,15.3424,0.0893,28.3992,21.0998,18.0865,0.0545,4.2405,0.0556,9.2536,6.9842,5.9658,2.4065,0.0329,5.9901,4.8131,4.0896
2024-12-03,130156854393.6,15.5112,0.0938,28.3992,21.0998,18.0865,0.0539,4.2872,0.0605,9.2536,6.9842,5.9658,2.4330,0.0387,5.9901,4.8131,4.0896
2024-12-02,130970334733.56,15.6081,0.0947,28.3992,21.0998,18.0865,0.0536,4.3140,0.0626,9.2536,6.9842,5.9658,2.4482,0.0416,5.9901,4.8131,4.0896
2024-11-29,129177665095.5,15.3945,0.0913,28.3992,21.0987,18.0851,0.0543,4.2549,0.0576,9.2536,6.9836,5.9638,2.4147,0.0337,5.9901,4.8130,4.0886
2024-11-28,128183411346.66,15.2760,0.0868,28.3992,21.0998,18.0865,0.0548,4.2222,0.0535,9.2536,6.9842,5.9658,2.3961,0.0321,5.9901,4.8131,4.0896
2024-11-27,128695602671.82,15.3370,0.0889,28.3992,21.0998,18.0865,0.0545,4.2390,0.0547,9.2536,6.9842,5.9658,2.4057,0.0321,5.9901,4.8131,4.0896
2024-11-26,127174093147.08,15.1557,0.0844,28.3992,21.0998,18.0865,0.0552,4.1889,0.0473,9.2536,6.9842,5.9658,2.3773,0.0276,5.9901,4.8131,4.0896
2024-11-25,126917997484.5,15.1252,0.0844,28.3992,21.0998,18.0865,0.0553,4.1805,0.0469,9.2536,6.9842,5.9658,2.3725,0.0259,5.9901,4.8131,4.0896
2024-11-22,127294608753.0,15.1701,0.0852,28.3992,21.0987,18.0851,0.0551,4.1929,0.0477,9.2536,6.9836,5.9638,2.3795,0.0276,5.9901,4.8130,4.0886
2024-11-21,131301752649.84,15.6476,0.0951,28.3992,21.0998,18.0865,0.0535,4.3249,0.0621,9.2536,6.9842,5.9658,2.4544,0.0395,5.9901,4.8131,4.0896
2024-11-20,131603041664.64,15.6835,0.0963,28.3992,21.0998,18.0865,0.0533,4.3348,0.0634,9.2536,6.9842,5.9658,2.4600,0.0399,5.9901,4.8131,4.0896
2024-11-19,131362010452.8,15.6548,0.0959,28.3992,21.0998,18.0865,0.0534,4.3269,0.0621,9.2536,6.9842,5.9658,2.4555,0.0395,5.9901,4.8131,4.0896
2024-11-18,131859137327.22,15.7140,0.0967,28.3992,21.0998,18.0865,0.0532,4.3432,0.0634,9.2536,6.9842,5.9658,2.4648,0.0403,5.9901,4.8131,4.0896
2024-11-15,134751511869.3,16.0587,0.1041,28.3992,21.0987,18.0851,0.0521,4.4385,0.0716,9.2536,6.9836,5.9638,2.5189,0.0498,5.9901,4.8130,4.0886
2024-11-14,135519798857.04,16.1503,0.1062,28.3992,21.0998,18.0865,0.0518,4.4638,0.0761,9.2536,6.9842,5.9658,2.5333,0.0506,5.9901,4.8131,4.0896
2024-11-13,134555674009.68,16.0354,0.1037,28.3992,21.0998,18.0865,0.0522,4.4321,0.0712,9.2536,6.9842,5.9658,2.5152,0.0481,5.9901,4.8131,4.0896
2024-11-12,134420093953.02,16.0192,0.1033,28.3992,21.0998,18.0865,0.0522,4.4276,0.0708,9.2536,6.9842,5.9658,2.5127,0.0477,5.9901,4.8131,4.0896
2024-11-11,135504734406.3,16.1485,0.1062,28.3992,21.0998,18.0865,0.0518,4.4633,0.0749,9.2536,6.9842,5.9658,2.5330,0.0494,5.9901,4.8131,4.0896
2024-11-08,138366980046.9,16.4896,0.1127,28.3992,21.0987,18.0851,0.0507,4.5576,0.0806,9.2536,6.9836,5.9638,2.5865,0.0510,5.9901,4.8130,4.0886
2024-11-07,141530514702.3,16.8666,0.1288,28.3992,21.0998,18.0865,0.0496,4.6618,0.0872,9.2536,6.9842,5.9658,2.6456,0.0527,5.9901,4.8131,4.0896
2024-11-06,132431586455.34,15.7823,0.1012,28.3992,21.0998,18.0865,0.0530,4.3621,0.0650,9.2536,6.9842,5.9658,2.4755,0.0432,5.9901,4.8131,4.0896
2024-11-05,129780243125.1,15.4663,0.0975,28.3992,21.0998,18.0865,0.0541,4.2748,0.0568,9.2536,6.9842,5.9658,2.4260,0.0337,5.9901,4.8131,4.0896
2024-11-04,124537814267.58,14.8415,0.0872,28.3992,21.0998,18.0865,0.0564,4.1021,0.0432,9.2536,6.9842,5.9658,2.3280,0.0160,5.9901,4.8131,4.0896
2024-11-01,121298957358.48,14.4555,0.0757,28.3992,21.0987,18.0851,0.0579,3.9954,0.0378,9.2536,6.9836,5.9638,2.2674,0.0095,5.9901,4.8130,4.0886
2024-10-31,121103119498.86,14.4322,0.0745,28.3992,21.0998,18.0865,0.0580,3.9889,0.0374,9.2536,6.9842,5.9658,2.2638,0.0091,5.9901,4.8131,4.0896
2024-10-30,127490446612.62,12.6218,0.0284,28.3992,21.0998,18.0865,0.0551,3.7355,0.0276,9.2536,6.9842,5.9658,2.4117,0.0300,5.9901,4.8131,4.0896
2024-10-29,128620280418.12,12.7337,0.0305,28.3992,21.0998,18.0865,0.0546,3.7686,0.0292,9.2536,6.9842,5.9658,2.4331,0.0342,5.9901,4.8131,4.0896
2024-10-28,131377074903.54,13.0066,0.0333,28.3992,21.0998,18.0865,0.0534,3.8494,0.0329,9.2536,6.9842,5.9658,2.4852,0.0416,5.9901,4.8131,4.0896
2024-10-25,130066467689.16,12.8769,0.0309,28.3992,21.0987,18.0851,0.0540,3.8110,0.0304,9.2536,6.9836,5.9638,2.4604,0.0370,5.9901,4.8130,4.0886
2024-10-24,128891440531.44,12.7605,0.0305,28.3992,21.0998,18.0865,0.0545,3.7766,0.0292,9.2536,6.9842,5.9658,2.4382,0.0346,5.9901,4.8131,4.0896
2024-10-23,130638916817.28,12.9335,0.0321,28.3992,21.0998,18.0865,0.0537,3.8278,0.0317,9.2536,6.9842,5.9658,2.4713,0.0391,5.9901,4.8131,4.0896
2024-10-22,130292434450.26,12.8992,0.0305,28.3992,21.0998,18.0865,0.0539,3.8176,0.0305,9.2536,6.9842,5.9658,2.4647,0.0366,5.9901,4.8131,4.0896
2024-10-21,128334055854.06,12.7053,0.0296,28.3992,21.0998,18.0865,0.0547,3.7603,0.0284,9.2536,6.9842,5.9658,2.4277,0.0325,5.9901,4.8131,4.0896
2024-10-18,128002637937.78,12.6725,0.0288,28.3992,21.0987,18.0851,0.0548,3.7505,0.0280,9.2536,6.9836,5.9638,2.4214,0.0313,5.9901,4.8130,4.0886
2024-10-17,124131074097.6,12.2892,0.0263,28.3992,21.0998,18.0865,0.0566,3.6371,0.0259,9.2536,6.9842,5.9658,2.3482,0.0181,5.9901,4.8131,4.0896
2024-10-16,126119581595.28,12.4861,0.0267,28.3992,21.0998,18.0865,0.0557,3.6954,0.0263,9.2536,6.9842,5.9658,2.3858,0.0272,5.9901,4.8131,4.0896
2024-10-15,127309673203.74,12.6039,0.0272,28.3992,21.0998,18.0865,0.0551,3.7302,0.0263,9.2536,6.9842,5.9658,2.4083,0.0288,5.9901,4.8131,4.0896
2024-10-14,130322563351.74,12.9022,0.0284,28.3992,21.0998,18.0865,0.0539,3.8185,0.0284,9.2536,6.9842,5.9658,2.4653,0.0346,5.9901,4.8131,4.0896
2024-10-11,130473207859.14,12.9171,0.0288,28.3992,21.0987,18.0851,0.0538,3.8229,0.0284,9.2536,6.9836,5.9638,2.4681,0.0346,5.9901,4.8130,4.0886
2024-10-10,133471033556.4,13.2139,0.0325,28.3992,21.0998,18.0865,0.0526,3.9108,0.0292,9.2536,6.9842,5.9658,2.5248,0.0412,5.9901,4.8131,4.0896
2024-10-09,133154680090.86,13.1826,0.0309,28.3992,21.0998,18.0865,0.0527,3.9015,0.0288,9.2536,6.9842,5.9658,2.5188,0.0407,5.9901,4.8131,4.0896
2024-10-08,147722003956.44,14.6248,0.0782,28.3992,21.0998,18.0865,0.0475,4.3283,0.0543,9.2536,6.9842,5.9658,2.7944,0.0523,5.9901,4.8131,4.0896
2024-09-30,149424286890.06,14.7933,0.0835,28.3992,21.0998,18.0865,0.0470,4.3782,0.0576,9.2536,6.9842,5.9658,2.8266,0.0551,5.9901,4.8131,4.0896
2024-09-27,137282339593.62,13.5912,0.0362,28.3992,21.0987,18.0851,0.0511,4.0224,0.0317,9.2536,6.9836,5.9638,2.5969,0.0424,5.9901,4.8130,4.0886
2024-09-26,128454571459.98,12.7173,0.0280,28.3992,21.0998,18.0865,0.0546,3.7638,0.0267,9.2536,6.9842,5.9658,2.4299,0.0309,5.9901,4.8131,4.0896
2024-09-25,117472586870.52,11.6300,0.0144,28.3992,21.0998,18.0865,0.0598,3.4420,0.0115,9.2536,6.9842,5.9658,2.2222,0.0062,5.9901,4.8131,4.0896
2024-09-24,115996270698.0,11.4839,0.0107,28.3992,21.0998,18.0865,0.0605,3.3988,0.0078,9.2536,6.9842,5.9658,2.1943,0.0045,5.9901,4.8131,4.0896
2024-09-23,111537193278.96,11.0424,0.0029,28.3992,21.0998,18.0865,0.0629,3.2681,0.0029,9.2536,6.9842,5.9658,2.1099,0.0029,5.9901,4.8131,4.0896
2024-09-20,111085259756.76,10.9977,0.0016,28.3992,21.0987,18.0851,0.0632,3.2549,0.0016,9.2536,6.9836,5.9638,2.1014,0.0016,5.9901,4.8130,4.0886
2024-09-19,110407359473.46,10.9306,0.0012,28.3992,21.0998,18.0865,0.0636,3.2350,0.0012,9.2536,6.9842,5.9658,2.0885,0.0012,5.9901,4.8131,4.0896
2024-09-18,108705076539.84,10.7620,0.0000,28.3992,21.0998,18.0865,0.0646,3.1851,0.0000,9.2536,6.9842,5.9658,2.0563,0.0000,5.9901,4.8131,4.0896
2024-09-13,109834910345.34,10.8739,0.0000,28.3675,21.0970,18.0761,0.0639,3.2182,0.0000,9.2536,6.9827,5.9610,2.0777,0.0000,5.9872,4.8128,4.0876
2024-09-12,109970490402.0,10.8873,0.0000,28.3992,21.0977,18.0761,0.0638,3.2222,0.0000,9.2536,6.9830,5.9610,2.0803,0.0000,5.9901,4.8128,4.0876
2024-09-11,111507064377.48,11.0394,0.0004,28.3992,21.0977,18.0761,0.0630,3.2672,0.0004,9.2536,6.9830,5.9610,2.1093,0.0004,5.9901,4.8128,4.0876
2024-09-10,111778224490.8,11.0663,0.0004,28.3992,21.0977,18.0761,0.0628,3.2752,0.0004,9.2536,6.9830,5.9610,2.1145,0.0004,5.9901,4.8128,4.0876
2024-09-09,111431742123.78,11.0320,0.0000,28.3992,21.0977,18.0761,0.0630,3.2650,0.0000,9.2536,6.9830,5.9610,2.1079,0.0000,5.9901,4.8128,4.0876
2024-09-06,113872183143.66,11.2736,0.0016,28.3992,21.0977,18.0761,0.0616,3.3365,0.0000,9.2536,6.9830,5.9610,2.1541,0.0000,5.9901,4.8128,4.0876
2024-09-05,115438886020.62,11.4287,0.0049,28.3992,21.0987,18.0851,0.0608,3.3824,0.0016,9.2536,6.9836,5.9638,2.1837,0.0000,5.9901,4.8130,4.0886
2024-09-04,116372881966.5,11.5212,0.0062,28.3992,21.0987,18.0851,0.0603,3.4098,0.0045,9.2536,6.9836,5.9638,2.2014,0.0000,5.9901,4.8130,4.0886
2024-09-03,117141168954.24,11.5972,0.0074,28.3992,21.0987,18.0851,0.0599,3.4323,0.0049,9.2536,6.9836,5.9638,2.2159,0.0004,5.9901,4.8130,4.0886
2024-09-02,117502715772.0,11.6330,0.0086,28.3992,21.0987,18.0851,0.0597,3.4429,0.0058,9.2536,6.9836,5.9638,2.2228,0.0004,5.9901,4.8130,4.0886
2024-08-30,123347722659.12,12.2117,0.0189,28.3992,21.0977,18.0761,0.0569,3.6142,0.0173,9.2536,6.9830,5.9610,2.3333,0.0090,5.9901,4.8128,4.0876
2024-08-29,116357817515.76,11.2913,0.0021,28.3992,21.0987,18.0851,0.0603,3.3889,0.0021,9.2536,6.9836,5.9638,2.2829,0.0041,5.9901,4.8130,4.0886
2024-08-28,114625405680.66,11.1232,0.0000,28.3992,21.0987,18.0851,0.0612,3.3384,0.0000,9.2536,6.9836,5.9638,2.2489,0.0012,5.9901,4.8130,4.0886
2024-08-27,116704299882.78,11.3249,0.0025,28.3992,21.0987,18.0851,0.0602,3.3990,0.0025,9.2536,6.9836,5.9638,2.2897,0.0041,5.9901,4.8130,4.0886
2024-08-26,116357817515.76,11.2913,0.0016,28.3992,21.0987,18.0851,0.0603,3.3889,0.0016,9.2536,6.9836,5.9638,2.2829,0.0033,5.9901,4.8130,4.0886
2024-08-23,116101721853.18,11.2664,0.0008,28.3992,21.0977,18.0761,0.0605,3.3814,0.0008,9.2536,6.9830,5.9610,2.2778,0.0025,5.9901,4.8128,4.0876
2024-08-22,115077339202.86,11.1670,0.0000,28.3992,21.0987,18.0851,0.0610,3.3516,0.0000,9.2536,6.9836,5.9638,2.2577,0.0016,5.9901,4.8130,4.0886
2024-08-21,116327688614.28,11.2883,0.0004,28.3992,21.0987,18.0851,0.0603,3.3880,0.0004,9.2536,6.9836,5.9638,2.2823,0.0021,5.9901,4.8130,4.0886
2024-08-20,116583784276.86,11.3132,0.0004,28.3992,21.0987,18.0851,0.0602,3.3955,0.0004,9.2536,6.9836,5.9638,2.2873,0.0021,5.9901,4.8130,4.0886
2024-08-19,117758811434.58,11.4272,0.0012,28.3992,21.0987,18.0851,0.0596,3.4297,0.0012,9.2536,6.9836,5.9638,2.3104,0.0033,5.9901,4.8130,4.0886
2024-08-16,117954649294.2,11.4462,0.0012,28.3992,21.0977,18.0761,0.0595,3.4354,0.0012,9.2536,6.9830,5.9610,2.3142,0.0033,5.9901,4.8128,4.0876
2024-08-15,118933838592.3,11.5412,0.0025,28.3992,21.0987,18.0851,0.0590,3.4639,0.0025,9.2536,6.9836,5.9638,2.3334,0.0049,5.9901,4.8130,4.0886
2024-08-14,118301131661.22,11.4798,0.0016,28.3992,21.0987,18.0851,0.0593,3.4455,0.0016,9.2536,6.9836,5.9638,2.3210,0.0041,5.9901,4.8130,4.0886
2024-08-13,119265256508.58,11.5734,0.0021,28.3992,21.0987,18.0851,0.0589,3.4736,0.0021,9.2536,6.9836,5.9638,2.3399,0.0049,5.9901,4.8130,4.0886
2024-08-12,120349896961.86,11.6787,0.0041,28.3992,21.0987,18.0851,0.0583,3.5052,0.0041,9.2536,6.9836,5.9638,2.3612,0.0082,5.9901,4.8130,4.0886
2024-08-09,121148312851.08,11.7561,0.0074,28.3992,21.0977,18.0761,0.0579,3.5284,0.0074,9.2536,6.9830,5.9610,2.3769,0.0123,5.9901,4.8128,4.0876
2024-08-08,121570117471.8,11.7971,0.0086,28.3992,21.0987,18.0851,0.0577,3.5407,0.0086,9.2536,6.9836,5.9638,2.3851,0.0136,5.9901,4.8130,4.0886
2024-08-07,120997668343.68,11.7415,0.0066,28.3992,21.0987,18.0851,0.0580,3.5240,0.0066,9.2536,6.9836,5.9638,2.3739,0.0115,5.9901,4.8130,4.0886
2024-08-06,121555053021.06,11.7956,0.0078,28.3992,21.0987,18.0851,0.0578,3.5403,0.0078,9.2536,6.9836,5.9638,2.3848,0.0128,5.9901,4.8130,4.0886
2024-08-05,120831959385.54,11.7254,0.0058,28.3992,21.0987,18.0851,0.0581,3.5192,0.0058,9.2536,6.9836,5.9638,2.3706,0.0107,5.9901,4.8130,4.0886
2024-08-02,120892217188.5,11.7313,0.0058,28.3992,21.0977,18.0761,0.0581,3.5210,0.0058,9.2536,6.9830,5.9610,2.3718,0.0107,5.9901,4.8128,4.0876
2024-08-01,121072990597.38,11.7488,0.0058,28.3992,21.0987,18.0851,0.0580,3.5262,0.0058,9.2536,6.9836,5.9638,2.3754,0.0107,5.9901,4.8130,4.0886
2024-07-31,123227207053.2,11.9579,0.0078,28.3992,21.0987,18.0851,0.0570,3.5890,0.0078,9.2536,6.9836,5.9638,2.4176,0.0136,5.9901,4.8130,4.0886
2024-07-30,119837705636.7,11.6290,0.0029,28.3992,21.0987,18.0851,0.0586,3.4903,0.0029,9.2536,6.9836,5.9638,2.3511,0.0070,5.9901,4.8130,4.0886
2024-07-29,119777447833.74,11.6231,0.0021,28.3992,21.0987,18.0851,0.0586,3.4885,0.0021,9.2536,6.9836,5.9638,2.3500,0.0062,5.9901,4.8130,4.0886
2024-07-26,121811148683.64,11.8205,0.0062,28.3992,21.0977,18.0761,0.0576,3.5477,0.0062,9.2536,6.9830,5.9610,2.3899,0.0111,5.9901,4.8128,4.0876
2024-07-25,121841277585.12,11.8234,0.0062,28.3992,21.0987,18.0851,0.0576,3.5486,0.0062,9.2536,6.9836,5.9638,2.3904,0.0111,5.9901,4.8130,4.0886
2024-07-24,120636121525.92,11.7064,0.0037,28.3992,21.0987,18.0851,0.0582,3.5135,0.0037,9.2536,6.9836,5.9638,2.3668,0.0082,5.9901,4.8130,4.0886
2024-07-23,120274574708.16,11.6713,0.0025,28.3992,21.0987,18.0851,0.0584,3.5030,0.0025,9.2536,6.9836,5.9638,2.3597,0.0066,5.9901,4.8130,4.0886
2024-07-22,124658329873.5,12.0967,0.0066,28.3992,21.0987,18.0851,0.0563,3.6307,0.0066,9.2536,6.9836,5.9638,2.4457,0.0144,5.9901,4.8130,4.0886
2024-07-19,125878550383.44,12.2152,0.0070,28.3992,21.0977,18.0761,0.0558,3.6662,0.0070,9.2536,6.9830,5.9610,2.4697,0.0152,5.9901,4.8128,4.0876
2024-07-18,124417298661.66,12.0734,0.0062,28.3992,21.0987,18.0851,0.0564,3.6236,0.0062,9.2536,6.9836,5.9638,2.4410,0.0136,5.9901,4.8130,4.0886
2024-07-17,124793909930.16,12.1099,0.0062,28.3992,21.0987,18.0851,0.0563,3.6346,0.0062,9.2536,6.9836,5.9638,2.4484,0.0144,5.9901,4.8130,4.0886
2024-07-16,121208570654.04,11.7620,0.0041,28.3992,21.0987,18.0851,0.0579,3.5302,0.0041,9.2536,6.9836,5.9638,2.3780,0.0090,5.9901,4.8130,4.0886
2024-07-15,120651185976.66,11.7079,0.0033,28.3992,21.0987,18.0851,0.0582,3.5139,0.0033,9.2536,6.9836,5.9638,2.3671,0.0078,5.9901,4.8130,4.0886
2024-07-12,120741572681.1,11.7167,0.0033,28.3992,21.0977,18.0761,0.0581,3.5166,0.0033,9.2536,6.9830,5.9610,2.3689,0.0078,5.9901,4.8128,4.0876
2024-07-11,120304703609.64,11.6743,0.0025,28.3992,21.0987,18.0851,0.0584,3.5039,0.0025,9.2536,6.9836,5.9638,2.3603,0.0066,5.9901,4.8130,4.0886
2024-07-10,117020653348.32,11.3556,0.0012,28.3992,21.0987,18.0851,0.0600,3.4082,0.0008,9.2536,6.9836,5.9638,2.2959,0.0029,5.9901,4.8130,4.0886
2024-07-09,116900137742.4,11.3439,0.0008,28.3992,21.0987,18.0851,0.0601,3.4047,0.0004,9.2536,6.9836,5.9638,2.2935,0.0021,5.9901,4.8130,4.0886
2024-07-08,115710046133.94,11.2284,0.0000,28.3992,21.0987,18.0851,0.0607,3.3700,0.0000,9.2536,6.9836,5.9638,2.2702,0.0016,5.9901,4.8130,4.0886
2024-07-05,118120358252.34,11.4623,0.0008,28.3992,21.0977,18.0761,0.0594,3.4402,0.0000,9.2536,6.9830,5.9610,2.3174,0.0025,5.9901,4.8128,4.0876
2024-07-04,118738000732.68,11.5222,0.0012,28.3992,21.0987,18.0851,0.0591,3.4582,0.0000,9.2536,6.9836,5.9638,2.3296,0.0025,5.9901,4.8130,4.0886
2024-07-03,119777447833.74,11.6231,0.0016,28.3992,21.0987,18.0851,0.0586,3.4885,0.0000,9.2536,6.9836,5.9638,2.3500,0.0041,5.9901,4.8130,4.0886
2024-07-02,120455348117.04,11.6889,0.0016,28.3992,21.0987,18.0851,0.0583,3.5082,0.0000,9.2536,6.9836,5.9638,2.3633,0.0041,5.9901,4.8130,4.0886
2024-07-01,121359215161.44,11.7766,0.0025,28.3992,21.0987,18.0851,0.0578,3.5346,0.0000,9.2536,6.9836,5.9638,2.3810,0.0049,5.9901,4.8130,4.0886
2024-06-28,121630375274.76,11.8029,0.0033,28.3992,21.0977,18.0761,0.0577,3.5425,0.0000,9.2536,6.9830,5.9610,2.3863,0.0049,5.9901,4.8128,4.0876
2024-06-27,123950300688.72,12.0280,0.0045,28.3992,21.0987,18.0851,0.0566,3.6100,0.0000,9.2536,6.9836,5.9638,2.4318,0.0074,5.9901,4.8130,4.0886
2024-06-26,124131074097.6,12.0456,0.0049,28.3992,21.0987,18.0851,0.0566,3.6153,0.0000,9.2536,6.9836,5.9638,2.4354,0.0074,5.9901,4.8130,4.0886
2024-06-25,130879948029.12,12.7005,0.0078,28.3992,21.0987,18.0851,0.0536,3.8119,0.0053,9.2536,6.9836,5.9638,2.2569,0.0012,5.9901,4.8130,4.0886
2024-06-24,130202047745.82,12.6347,0.0074,28.3992,21.0987,18.0851,0.0539,3.7921,0.0045,9.2536,6.9836,5.9638,2.2452,0.0008,5.9901,4.8130,4.0886
2024-06-21,128424442558.5,12.4622,0.0070,28.3992,21.0977,18.0761,0.0547,3.7403,0.0012,9.2536,6.9830,5.9610,2.2146,0.0000,5.9901,4.8128,4.0876
2024-06-20,129765178674.36,12.5923,0.0074,28.3992,21.0987,18.0851,0.0541,3.7794,0.0033,9.2536,6.9836,5.9638,2.2377,0.0000,5.9901,4.8130,4.0886
2024-06-19,133019100034.2,12.9081,0.0082,28.3992,21.0987,18.0851,0.0528,3.8742,0.0070,9.2536,6.9836,5.9638,2.2938,0.0000,5.9901,4.8130,4.0886
2024-06-18,134329707248.58,13.0352,0.0090,28.3992,21.0987,18.0851,0.0523,3.9123,0.0074,9.2536,6.9836,5.9638,2.3164,0.0000,5.9901,4.8130,4.0886
2024-06-17,135444476603.34,13.1434,0.0103,28.3992,21.0987,18.0851,0.0518,3.9448,0.0078,9.2536,6.9836,5.9638,2.3356,0.0000,5.9901,4.8130,4.0886
2024-06-14,137191952889.18,13.3130,0.0160,28.3992,21.0977,18.0761,0.0512,3.9957,0.0095,9.2536,6.9830,5.9610,2.3658,0.0012,5.9901,4.8128,4.0876
2024-06-13,136227828041.82,13.2194,0.0136,28.3992,21.0987,18.0851,0.0515,3.9676,0.0086,9.2536,6.9836,5.9638,2.3492,0.0008,5.9901,4.8130,4.0886
2024-06-12,136122376886.64,13.2092,0.0128,28.3992,21.0987,18.0851,0.0516,3.9645,0.0082,9.2536,6.9836,5.9638,2.3473,0.0004,5.9901,4.8130,4.0886
2024-06-11,135986796829.98,13.1961,0.0119,28.3992,21.0987,18.0851,0.0516,3.9606,0.0078,9.2536,6.9836,5.9638,2.3450,0.0000,5.9901,4.8130,4.0886
2024-06-07,137417919650.28,13.3349,0.0169,28.3675,21.0970,18.0761,0.0511,4.0023,0.0082,9.2536,6.9827,5.9610,2.3697,0.0000,5.9872,4.8128,4.0876
2024-06-06,138849042470.58,13.4738,0.0181,28.3992,21.0977,18.0761,0.0506,4.0440,0.0103,9.2536,6.9830,5.9610,2.3944,0.0000,5.9901,4.8128,4.0876
2024-06-05,140310294192.36,13.6156,0.0226,28.3992,21.0977,18.0761,0.0500,4.0865,0.0127,9.2536,6.9830,5.9610,2.4196,0.0004,5.9901,4.8128,4.0876
2024-06-04,141003258926.4,13.6828,0.0263,28.3992,21.0977,18.0761,0.0498,4.1067,0.0148,9.2536,6.9830,5.9610,2.4315,0.0012,5.9901,4.8128,4.0876
2024-06-03,140039134079.04,13.5893,0.0210,28.3992,21.0977,18.0761,0.0501,4.0786,0.0123,9.2536,6.9830,5.9610,2.4149,0.0000,5.9901,4.8128,4.0876
2024-05-31,140596518756.42,13.6434,0.0243,28.3992,21.0977,18.0761,0.0499,4.0948,0.0132,9.2536,6.9830,5.9610,2.4245,0.0000,5.9901,4.8128,4.0876
2024-05-30,140732098813.08,13.6565,0.0247,28.3992,21.0987,18.0851,0.0499,4.0988,0.0140,9.2536,6.9836,5.9638,2.4268,0.0000,5.9901,4.8130,4.0886
2024-05-29,141651030308.22,13.7457,0.0276,28.3992,21.0987,18.0851,0.0496,4.1256,0.0152,9.2536,6.9836,5.9638,2.4427,0.0000,5.9901,4.8130,4.0886
2024-05-28,141846868167.84,13.7647,0.0284,28.3992,21.0987,18.0851,0.0495,4.1313,0.0152,9.2536,6.9836,5.9638,2.4461,0.0000,5.9901,4.8130,4.0886
