日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB(不含商誉),PB(不含商誉) 分位点,PB(不含商誉) 80%分位点值,PB(不含商誉) 50%分位点值,PB(不含商誉) 20%分位点值
2025-08-20,=14.6200,=14.6200,=14.6200,=14.6200,=117025706110.44,=108980108632.0,=37784465197.28,,=1.9005,,,,
2025-08-19,=14.6300,=14.6300,=14.6300,=14.6300,=117105751053.06,=109054650430.0,=37810309564.72,,=1.9018,,,,
2025-08-18,=14.6200,=14.6200,=14.6200,=14.6200,=117025706110.44,=108980108632.0,=37784465197.28,,=1.9005,,,,
2025-08-15,=14.7000,=14.7000,=14.7000,=14.7000,=117666065651.4,=109576443016.0,=37991220136.8,,=1.9109,,,,
2025-08-14,=14.7600,=14.7600,=14.7600,=14.7600,=118146335307.12,=110023693804.0,=38146286341.44,,=1.9187,,,,
2025-08-13,=14.7900,=14.7900,=14.7900,=14.7900,=118386470134.98,=110247319198.0,=38223819443.76,,=1.9226,,,,
2025-08-12,=14.9100,=14.9100,=14.9100,=14.9100,=119347009446.42,=111141820773.0,=38533951853.04,,=1.9382,,,,
2025-08-11,=14.9200,=14.9200,=14.9200,=14.9200,=119427054389.04,=111216362571.0,=38559796220.48,,=1.9395,,,,
2025-08-08,=15.1400,=15.1400,=15.1400,=15.1400,=121188043126.68,=112856282127.0,=39128372304.16,,=1.9681,,,,
2025-08-07,=15.5600,=15.5600,=15.5600,=15.5600,=124549930716.72,=115987037641.0,=40213835736.64,,=1.9094,,,,
2025-08-06,=15.5800,=15.5800,=15.5800,=15.5800,=124710020601.96,=116136121237.0,=40265524471.52,,=1.9119,,,,
2025-08-05,=15.6100,=15.6100,=15.6100,=15.6100,=124950155429.82,=116359746631.0,=40343057573.84,,=1.9155,,,,
2025-08-04,=15.5200,=15.5200,=15.5200,=15.5200,=124229750946.24,=115688870449.0,=40110458266.88,,=1.9045,,,,
2025-08-01,=15.5900,=15.5900,=15.5900,=15.5900,=124790065544.58,=116210663035.0,=40291368838.96,,=1.9131,,,,
2025-07-31,=15.7500,=15.7500,=15.7500,=15.7500,=126070784626.5,=117403331803.0,=40704878718.0,,=1.9327,,,,
2025-07-30,=15.9000,=15.9000,=15.9000,=15.9000,=127271458765.8,=118521458772.0,=41092544229.6,,=1.9511,,,,
2025-07-29,=15.8000,=15.8000,=15.8000,=15.8000,=126471009339.6,=117776040793.0,=40834100555.2,,=1.9389,,,,
2025-07-28,=15.5800,=15.5800,=15.5800,=15.5800,=124710020601.96,=116136121237.0,=40265524471.52,,=1.9119,,,,
2025-07-25,=15.4200,=15.4200,=15.4200,=15.4200,=123429301520.04,=114943452470.0,=39852014592.48,,=1.8922,,,,
2025-07-24,=15.2400,=15.2400,=15.2400,=15.2400,=121988492552.88,=113601700106.0,=39386815978.56,,=1.8701,,,,
2025-07-23,=15.3500,=15.3500,=15.3500,=15.3500,=122868986921.7,=114421659884.0,=39671104020.4,,=1.8836,,,,
2025-07-22,=15.5900,=15.5900,=15.5900,=15.5900,=124790065544.58,=116210663035.0,=40291368838.96,,=1.9131,,,,
2025-07-21,=15.1900,=15.1900,=15.1900,=15.1900,=121588267839.78,=113228991116.0,=39257594141.36,,=1.8640,,,,
2025-07-18,=14.8300,=14.8300,=14.8300,=14.8300,=118706649905.46,=110545486390.0,=38327196913.52,,=1.8198,,,,
2025-07-17,=14.7300,=14.7300,=14.7300,=14.7300,=117906200479.26,=109800068410.0,=38068753239.12,,=1.8076,,,,
2025-07-16,=14.7200,=14.7200,=14.7200,=14.7200,=117826155536.64,=109725526612.0,=38042908871.68,,=1.8063,,,,
2025-07-15,=14.7300,=14.7300,=14.7300,=14.7300,=117906200479.26,=109800068410.0,=38068753239.12,,=1.8076,,,,
2025-07-14,=14.8400,=14.8400,=14.8400,=14.8400,=118786694848.08,=110620028187.0,=38353041280.96,,=1.8211,,,,
2025-07-11,=14.7100,=14.7100,=14.7100,=14.7100,=117746110594.02,=109650984814.0,=38017064504.24,,=1.8051,,,,
2025-07-10,=14.8100,=14.8100,=14.8100,=14.8100,=118546560020.22,=110396402794.0,=38275508178.64,,=1.8174,,,,
2025-07-09,=14.8800,=14.8800,=14.8800,=14.8800,=119106874618.56,=110918195379.0,=38456418750.72,,=1.8260,,,,
2025-07-08,=14.9600,=14.9600,=14.9600,=14.9600,=119747234159.52,=111514529763.0,=38663173690.24,,=1.8358,,,,
2025-07-07,=15.0900,=15.0900,=15.0900,=15.0900,=120787818413.58,=112483573137.0,=38999150466.96,,=1.8517,,,,
2025-07-04,=15.0000,=15.0000,=15.0000,=15.0000,=120067413930.0,=111812696955.0,=38766551160.0,,=1.8407,,,,
