date,市值(元),PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率
2023-09-26,216570047089.68,1.2271,0.0136,2.2974,1.8443,1.4905,0.5667,0.0025,1.1828,0.9704,0.8366,4.4365,0.0021,10.1011,7.7438,6.6423,0.0255
2023-09-25,217734402181.56,1.2337,0.0185,2.2974,1.8447,1.4907,0.5698,0.0033,1.1828,0.9707,0.8366,4.4604,0.0025,10.1011,7.7438,6.6435,0.0254
2023-09-22,218122520545.52,1.2359,0.0201,2.2980,1.8461,1.4907,0.5708,0.0049,1.1828,0.9715,0.8383,4.4684,0.0037,10.1011,7.7417,6.6444,0.0254
2023-09-21,214435396087.9,1.2150,0.0066,2.2980,1.8461,1.4907,0.5612,0.0000,1.1828,0.9718,0.8385,4.3928,0.0000,10.1011,7.7436,6.6444,0.0258
2023-09-20,216375987907.7,1.2260,0.0123,2.2980,1.8462,1.4911,0.5662,0.0016,1.1828,0.9719,0.8386,4.4326,0.0012,10.1011,7.7438,6.6472,0.0256
2023-09-19,217540342999.58,1.2326,0.0169,2.2983,1.8463,1.4911,0.5693,0.0021,1.1836,0.9720,0.8386,4.4564,0.0012,10.1039,7.7439,6.6472,0.0254
2023-09-18,217928461363.54,1.2348,0.0181,2.2983,1.8465,1.4923,0.5703,0.0029,1.1836,0.9722,0.8391,4.4644,0.0016,10.1039,7.7458,6.6473,0.0254
2023-09-15,217734402181.56,1.2337,0.0173,2.2992,1.8482,1.4923,0.5698,0.0021,1.1828,0.9730,0.8396,4.4604,0.0012,10.1011,7.7438,6.6474,0.0254
2023-09-14,219092816455.42,1.2414,0.0206,2.2996,1.8483,1.4923,0.5733,0.0041,1.1836,0.9730,0.8396,4.4882,0.0029,10.1039,7.7439,6.6474,0.0252
2023-09-13,218316579727.5,1.2370,0.0181,2.2996,1.8490,1.4927,0.5713,0.0029,1.1836,0.9730,0.8398,4.4723,0.0016,10.1039,7.7458,6.6488,0.0253
2023-09-12,218898757273.44,1.2403,0.0193,2.2999,1.8497,1.4927,0.5728,0.0033,1.1836,0.9730,0.8398,4.4843,0.0021,10.1039,7.7458,6.6513,0.0253
2023-09-11,220063112365.32,1.2469,0.0230,2.2999,1.8498,1.4928,0.5759,0.0045,1.1845,0.9730,0.8401,4.5081,0.0033,10.1039,7.7489,6.6525,0.0251
2023-09-08,218704698091.46,1.2392,0.0185,2.2999,1.8507,1.4937,0.5723,0.0029,1.1836,0.9734,0.8405,4.4803,0.0016,10.1011,7.7458,6.6535,0.0253
2023-09-07,219869053183.34,1.2458,0.0218,2.3020,1.8515,1.4937,0.5754,0.0037,1.1845,0.9736,0.8405,4.5041,0.0025,10.1039,7.7477,6.6535,0.0252
2023-09-06,221809645003.14,1.2568,0.0239,2.3020,1.8518,1.4940,0.5805,0.0045,1.1845,0.9738,0.8407,4.5439,0.0029,10.1039,7.7489,6.6536,0.0249
2023-09-05,221033408275.22,1.2524,0.0226,2.3020,1.8521,1.4940,0.5784,0.0037,1.1845,0.9740,0.8408,4.5280,0.0025,10.1039,7.7501,6.6537,0.0250
2023-09-04,224332414368.88,1.2711,0.0309,2.3020,1.8521,1.4940,0.5871,0.0086,1.1845,0.9745,0.8412,4.5956,0.0041,10.1039,7.7501,6.6537,0.0247
2023-09-01,219674994001.36,1.2447,0.0206,2.3020,1.8523,1.4943,0.5749,0.0033,1.1845,0.9752,0.8415,4.5002,0.0021,10.1039,7.7477,6.6535,0.0252
2023-08-31,215987869543.74,1.2238,0.0107,2.3020,1.8524,1.4943,0.5652,0.0004,1.1845,0.9752,0.8415,4.4246,0.0000,10.1039,7.7489,6.6536,0.0256
2023-08-30,215987869543.74,1.2238,0.0107,2.3020,1.8525,1.4943,0.5652,0.0004,1.1845,0.9752,0.8416,4.4246,0.0000,10.1039,7.7501,6.6537,0.0256
2023-08-29,219480934819.38,1.2436,0.0189,2.3020,1.8528,1.4950,0.5744,0.0021,1.1845,0.9752,0.8421,4.4962,0.0008,10.1039,7.7501,6.6537,0.0252
2023-08-28,223556177640.96,1.2667,0.0272,2.3020,1.8531,1.4951,0.5850,0.0049,1.1845,0.9752,0.8422,4.5797,0.0012,10.1039,7.7501,6.6537,0.0247
2023-08-25,217928461363.54,1.2348,0.0169,2.3020,1.8533,1.4951,0.5703,0.0016,1.1845,0.9752,0.8423,4.4644,0.0004,10.1039,7.7477,6.6535,0.0254
2023-08-24,215987869543.74,1.2238,0.0107,2.3020,1.8534,1.4956,0.5652,0.0004,1.1845,0.9752,0.8431,4.4246,0.0000,10.1039,7.7489,6.6536,0.0256
2023-08-23,218316579727.5,1.2211,0.0095,2.3020,1.8535,1.4956,0.5880,0.0066,1.1845,0.9752,0.8431,4.6187,0.0041,10.1039,7.7501,6.6537,0.0253
2023-08-22,220645289911.26,1.2341,0.0156,2.3020,1.8536,1.4959,0.5943,0.0132,1.1845,0.9752,0.8432,4.6680,0.0095,10.1039,7.7501,6.6537,0.0251
2023-08-21,219674994001.36,1.2287,0.0119,2.3020,1.8539,1.4959,0.5917,0.0095,1.1845,0.9754,0.8433,4.6474,0.0070,10.1039,7.7501,6.6537,0.0252
2023-08-18,224332414368.88,1.2548,0.0189,2.3020,1.8547,1.4966,0.6042,0.0164,1.1845,0.9758,0.8438,4.7460,0.0136,10.1039,7.7477,6.6535,0.0247
2023-08-17,224526473550.86,1.2558,0.0189,2.3020,1.8549,1.4969,0.6048,0.0165,1.1845,0.9759,0.8441,4.7501,0.0136,10.1039,7.7489,6.6536,0.0246
2023-08-16,227631420462.54,1.2732,0.0263,2.3020,1.8551,1.4969,0.6131,0.0210,1.1845,0.9759,0.8444,4.8158,0.0181,10.1039,7.7501,6.6537,0.0243
2023-08-15,227631420462.54,1.2732,0.0263,2.3020,1.8570,1.4975,0.6131,0.0210,1.1845,0.9760,0.8444,4.8158,0.0181,10.1039,7.7501,6.6537,0.0243
2023-08-14,226467065370.66,1.2667,0.0235,2.3020,1.8581,1.4975,0.6100,0.0185,1.1845,0.9760,0.8447,4.7911,0.0156,10.1039,7.7501,6.6537,0.0244
2023-08-11,230736367374.22,1.2906,0.0292,2.3020,1.8587,1.4983,0.6215,0.0234,1.1845,0.9760,0.8447,4.8814,0.0206,10.1039,7.7477,6.6535,0.0240
2023-08-10,235975965287.68,1.3199,0.0362,2.3020,1.8590,1.4983,0.6356,0.0284,1.1845,0.9760,0.8450,4.9923,0.0251,10.1039,7.7489,6.6536,0.0234
2023-08-09,236170024469.66,1.3210,0.0370,2.3020,1.8594,1.4983,0.6361,0.0292,1.1845,0.9761,0.8450,4.9964,0.0259,10.1039,7.7501,6.6537,0.0234
2023-08-08,234811610195.8,1.3134,0.0342,2.3020,1.8595,1.4983,0.6325,0.0272,1.1845,0.9761,0.8452,4.9677,0.0235,10.1039,7.7501,6.6537,0.0236
2023-08-07,235975965287.68,1.3199,0.0358,2.3020,1.8599,1.4984,0.6356,0.0280,1.1845,0.9761,0.8458,4.9923,0.0247,10.1039,7.7501,6.6537,0.0234
2023-08-04,238692793835.4,1.3351,0.0387,2.3020,1.8601,1.5006,0.6429,0.0304,1.1845,0.9760,0.8458,5.0498,0.0271,10.1039,7.7477,6.6535,0.0232
2023-08-03,239274971381.34,1.3383,0.0391,2.3020,1.8603,1.5006,0.6445,0.0325,1.1845,0.9760,0.8462,5.0621,0.0280,10.1039,7.7489,6.6536,0.0231
2023-08-02,233453195921.94,1.3058,0.0333,2.3020,1.8604,1.5007,0.6288,0.0255,1.1845,0.9761,0.8469,4.9389,0.0230,10.1039,7.7501,6.6537,0.0237
2023-08-01,235975965287.68,1.3199,0.0354,2.3020,1.8605,1.5007,0.6356,0.0276,1.1845,0.9761,0.8469,4.9923,0.0243,10.1039,7.7501,6.6537,0.0234
2023-07-31,239080912199.36,1.3372,0.0379,2.3020,1.8615,1.5012,0.6440,0.0313,1.1845,0.9761,0.8469,5.0580,0.0267,10.1039,7.7501,6.6537,0.0231
2023-07-28,237916557107.48,1.3307,0.0362,2.3020,1.8618,1.5016,0.6408,0.0288,1.1845,0.9760,0.8470,5.0334,0.0247,10.1039,7.7477,6.6535,0.0232
2023-07-27,228019538826.5,1.2754,0.0263,2.3020,1.8619,1.5022,0.6142,0.0210,1.1845,0.9760,0.8474,4.8240,0.0181,10.1039,7.7489,6.6536,0.0243
2023-07-26,226467065370.66,1.2667,0.0235,2.3020,1.8620,1.5023,0.6100,0.0185,1.1845,0.9761,0.8490,4.7911,0.0156,10.1039,7.7501,6.6537,0.0244
2023-07-25,227437361280.56,1.2721,0.0251,2.3020,1.8623,1.5034,0.6126,0.0198,1.1845,0.9761,0.8491,4.8117,0.0165,10.1039,7.7501,6.6537,0.0243
2023-07-24,218510638909.48,1.2222,0.0099,2.3020,1.8631,1.5034,0.5885,0.0070,1.1845,0.9761,0.8499,4.6228,0.0049,10.1039,7.7501,6.6537,0.0253
2023-07-21,220063112365.32,1.2309,0.0127,2.3020,1.8634,1.5055,0.5927,0.0099,1.1845,0.9760,0.8500,4.6556,0.0070,10.1039,7.7477,6.6535,0.0251
2023-07-20,219674994001.36,1.2287,0.0115,2.3020,1.8643,1.5055,0.5917,0.0090,1.1845,0.9760,0.8504,4.6474,0.0066,10.1039,7.7489,6.6536,0.0252
2023-07-19,219480934819.38,1.2276,0.0107,2.3020,1.8652,1.5055,0.5912,0.0082,1.1845,0.9761,0.8507,4.6433,0.0058,10.1039,7.7501,6.6537,0.0252
2023-07-18,218316579727.5,1.2211,0.0095,2.3020,1.8659,1.5055,0.5880,0.0066,1.1845,0.9761,0.8508,4.6187,0.0041,10.1039,7.7501,6.6537,0.0253
2023-07-17,219480934819.38,1.2276,0.0103,2.3020,1.8659,1.5066,0.5912,0.0078,1.1845,0.9761,0.8513,4.6433,0.0053,10.1039,7.7501,6.6537,0.0252
2023-07-14,222391822549.08,1.2439,0.0144,2.3020,1.8661,1.5066,0.5990,0.0127,1.1845,0.9761,0.8528,4.7049,0.0082,10.1039,7.7477,6.6535,0.0249
2023-07-13,221809645003.14,1.2406,0.0136,2.3020,1.8663,1.5071,0.5974,0.0119,1.1845,0.9761,0.8529,4.6926,0.0070,10.1039,7.7489,6.6536,0.0249
2023-07-12,218122520545.52,1.2200,0.0086,2.3020,1.8665,1.5071,0.5875,0.0058,1.1845,0.9762,0.8531,4.6146,0.0033,10.1039,7.7501,6.6537,0.0254
2023-07-11,217540342999.58,1.2168,0.0074,2.3020,1.8665,1.5071,0.5859,0.0049,1.1845,0.9762,0.8533,4.6023,0.0021,10.1039,7.7501,6.6537,0.0254
2023-07-10,217346283817.6,1.2157,0.0066,2.3020,1.8666,1.5071,0.5854,0.0041,1.1845,0.9762,0.8540,4.5982,0.0012,10.1039,7.7501,6.6537,0.0254
2023-07-07,217346283817.6,1.2157,0.0066,2.3020,1.8666,1.5077,0.5854,0.0041,1.1845,0.9761,0.8533,4.5982,0.0012,10.1039,7.7477,6.6535,0.0254
2023-07-06,218122520545.52,1.2200,0.0074,2.3020,1.8667,1.5087,0.5875,0.0045,1.1845,0.9761,0.8540,4.6146,0.0021,10.1039,7.7489,6.6536,0.0254
2023-07-05,220063112365.32,1.2309,0.0091,2.3020,1.8668,1.5087,0.5927,0.0062,1.1845,0.9762,0.8541,4.6556,0.0033,10.1039,7.7501,6.6537,0.0251
2023-07-04,221227467457.2,1.2374,0.0103,2.3020,1.8669,1.5087,0.5959,0.0082,1.1845,0.9762,0.8541,4.6803,0.0041,10.1039,7.7501,6.6537,0.0250
2023-07-03,222974000095.02,1.2472,0.0123,2.3020,1.8676,1.5087,0.6006,0.0099,1.1845,0.9762,0.8556,4.7172,0.0062,10.1039,7.7501,6.6537,0.0248
2023-06-30,217928461363.54,1.2189,0.0070,2.3020,1.8681,1.5098,0.5870,0.0041,1.1845,0.9761,0.8556,4.6105,0.0016,10.1039,7.7477,6.6535,0.0254
2023-06-29,216958165453.64,1.2135,0.0058,2.3020,1.8681,1.5103,0.5844,0.0033,1.1845,0.9761,0.8558,4.5900,0.0004,10.1039,7.7489,6.6536,0.0255
2023-06-28,219286875637.4,1.2265,0.0070,2.3020,1.8681,1.5103,0.5906,0.0041,1.1845,0.9762,0.8558,4.6392,0.0021,10.1039,7.7501,6.6537,0.0252
2023-06-27,218898757273.44,1.2244,0.0066,2.3020,1.8681,1.5109,0.5896,0.0037,1.1845,0.9762,0.8559,4.6310,0.0016,10.1039,7.7501,6.6537,0.0253
2023-06-26,216958165453.64,1.2135,0.0058,2.3020,1.8684,1.5118,0.5844,0.0033,1.1845,0.9762,0.8559,4.5900,0.0004,10.1039,7.7501,6.6537,0.0255
2023-06-21,220257171547.3,1.2320,0.0070,2.3020,1.8700,1.5119,0.5933,0.0041,1.1845,0.9761,0.8566,4.6598,0.0012,10.1039,7.7477,6.6535,0.0251
2023-06-20,220451230729.28,1.2330,0.0074,2.3020,1.8712,1.5119,0.5938,0.0045,1.1845,0.9762,0.8568,4.6639,0.0012,10.1039,7.7477,6.6536,0.0251
2023-06-19,222197763367.1,1.2428,0.0078,2.3020,1.8724,1.5121,0.5985,0.0062,1.1845,0.9765,0.8574,4.7008,0.0012,10.1039,7.7477,6.6537,0.0249
2023-06-16,225690828642.74,1.2624,0.0123,2.3047,1.8731,1.5135,0.6079,0.0078,1.1836,0.9768,0.8583,4.7747,0.0049,10.1011,7.7439,6.6560,0.0245
2023-06-15,225302710278.78,1.2602,0.0107,2.3047,1.8732,1.5135,0.6068,0.0070,1.1836,0.9769,0.8584,4.7665,0.0045,10.1011,7.7458,6.6581,0.0245
2023-06-14,222585881731.06,1.2450,0.0078,2.3050,1.8733,1.5135,0.5995,0.0062,1.1845,0.9770,0.8584,4.7090,0.0016,10.1039,7.7477,6.6581,0.0248
2023-06-13,228407657190.46,1.2775,0.0144,2.3052,1.8742,1.5148,0.6062,0.0062,1.1845,0.9771,0.8584,4.8322,0.0062,10.1039,7.7477,6.6604,0.0242
2023-06-12,228795775554.42,1.2797,0.0144,2.3060,1.8748,1.5151,0.6072,0.0062,1.1845,0.9772,0.8586,4.8404,0.0062,10.1039,7.7477,6.6605,0.0242
2023-06-09,230542308192.24,1.2895,0.0156,2.3060,1.8752,1.5151,0.6118,0.0074,1.1845,0.9772,0.8591,4.8773,0.0070,10.1039,7.7489,6.6614,0.0240
2023-06-08,235199728559.76,1.3155,0.0206,2.3060,1.8756,1.5155,0.6242,0.0107,1.1845,0.9773,0.8592,4.9759,0.0099,10.1039,7.7501,6.6656,0.0235
2023-06-07,231706663284.12,1.2960,0.0173,2.3060,1.8756,1.5155,0.6149,0.0086,1.1845,0.9773,0.8594,4.9020,0.0082,10.1039,7.7516,6.6665,0.0239
2023-06-06,229766071464.32,1.2851,0.0148,2.3065,1.8761,1.5163,0.6098,0.0062,1.1845,0.9774,0.8594,4.8609,0.0062,10.1039,7.7516,6.6665,0.0241
2023-06-05,231124485738.18,1.2927,0.0156,2.3065,1.8764,1.5167,0.6134,0.0070,1.1845,0.9776,0.8594,4.8897,0.0066,10.1039,7.7516,6.6665,0.0239
2023-06-02,231512604102.14,1.2949,0.0156,2.3093,1.8767,1.5167,0.6144,0.0070,1.1863,0.9778,0.8595,4.8979,0.0066,10.1039,7.7623,6.6684,0.0239
2023-06-01,224914591914.82,1.2580,0.0091,2.3093,1.8767,1.5167,0.5969,0.0053,1.1863,0.9779,0.8595,4.7583,0.0033,10.1039,7.7662,6.6722,0.0246
2023-05-31,225108651096.8,1.2591,0.0091,2.3093,1.8770,1.5167,0.5974,0.0054,1.1863,0.9779,0.8600,4.7624,0.0033,10.1039,7.7665,6.6729,0.0246
2023-05-30,230348249010.26,1.2884,0.0140,2.3093,1.8775,1.5180,0.6113,0.0058,1.1866,0.9780,0.8605,4.8732,0.0054,10.1039,7.7695,6.6766,0.0240
2023-05-29,232482900012.04,1.3003,0.0152,2.3095,1.8779,1.5183,0.6170,0.0062,1.1866,0.9783,0.8611,4.9184,0.0058,10.1039,7.7735,6.6787,0.0238
2023-05-26,234811610195.8,1.3134,0.0169,2.3102,1.8785,1.5183,0.6232,0.0066,1.1871,0.9788,0.8613,4.9677,0.0062,10.1039,7.7756,6.6787,0.0236
2023-05-25,231512604102.14,1.2949,0.0144,2.3102,1.8789,1.5184,0.6144,0.0058,1.1871,0.9789,0.8615,4.8979,0.0053,10.1039,7.7765,6.6802,0.0239
2023-05-24,233065077557.98,1.3036,0.0152,2.3102,1.8792,1.5184,0.6185,0.0058,1.1871,0.9791,0.8616,4.9307,0.0054,10.1039,7.7765,6.6822,0.0237
2023-05-23,236946261197.58,1.3253,0.0169,2.3114,1.8797,1.5195,0.6288,0.0070,1.1871,0.9794,0.8622,5.0128,0.0058,10.1039,7.7784,6.6845,0.0233
2023-05-22,240245267291.24,1.3438,0.0193,2.3115,1.8800,1.5196,0.6376,0.0091,1.1871,0.9795,0.8622,5.0826,0.0082,10.1039,7.7784,6.6854,0.0230
2023-05-19,239469030563.32,1.3394,0.0185,2.3131,1.8803,1.5200,0.6355,0.0082,1.1884,0.9797,0.8622,5.0662,0.0074,10.1039,7.7816,6.6855,0.0231
2023-05-18,242379918293.02,1.3557,0.0255,2.3131,1.8804,1.5212,0.6433,0.0095,1.1884,0.9798,0.8622,5.1278,0.0078,10.1039,7.7818,6.6855,0.0228
2023-05-17,242379918293.02,1.3557,0.0255,2.3131,1.8805,1.5215,0.6433,0.0095,1.1884,0.9798,0.8623,5.1278,0.0078,10.1039,7.7826,6.6885,0.0228
2023-05-16,244902687658.76,1.3698,0.0333,2.3131,1.8808,1.5216,0.6500,0.0128,1.1884,0.9801,0.8631,5.1812,0.0095,10.1039,7.7826,6.6922,0.0226
2023-05-15,248977930480.34,1.3926,0.0506,2.3139,1.8809,1.5216,0.6608,0.0165,1.1884,0.9804,0.8634,5.2674,0.0124,10.1039,7.7826,6.6922,0.0222
2023-05-12,244902687658.76,1.3698,0.0333,2.3140,1.8813,1.5216,0.6500,0.0128,1.1884,0.9809,0.8636,5.1812,0.0095,10.1039,7.7816,6.6923,0.0226
2023-05-11,249366048844.3,1.3948,0.0519,2.3140,1.8813,1.5216,0.6618,0.0165,1.1884,0.9812,0.8638,5.2756,0.0128,10.1039,7.7818,6.6938,0.0222
2023-05-10,249171989662.32,1.3937,0.0515,2.3140,1.8813,1.5232,0.6613,0.0161,1.1884,0.9814,0.8639,5.2715,0.0124,10.1039,7.7826,6.6943,0.0222
2023-05-09,255381883485.68,1.4284,0.0778,2.3142,1.8815,1.5232,0.6778,0.0247,1.1884,0.9819,0.8641,5.4028,0.0206,10.1039,7.7826,6.6945,0.0217
2023-05-08,258486830397.36,1.4458,0.0947,2.3147,1.8817,1.5233,0.6860,0.0284,1.1884,0.9824,0.8646,5.4685,0.0268,10.1039,7.7826,6.6961,0.0214
2023-05-05,250530403936.18,1.4013,0.0559,2.3157,1.8824,1.5238,0.6649,0.0173,1.1884,0.9829,0.8646,5.3002,0.0128,10.1039,7.7816,6.6999,0.0221
2023-05-04,247037338660.54,1.3817,0.0416,2.3157,1.8827,1.5245,0.6556,0.0136,1.1884,0.9830,0.8650,5.2263,0.0103,10.1039,7.7818,6.7003,0.0224
2023-04-28,243544273384.9,1.3622,0.0288,2.3175,1.8830,1.5245,0.6463,0.0119,1.1884,0.9839,0.8650,5.1524,0.0082,10.1039,7.7816,6.7031,0.0227
2023-04-27,237916557107.48,1.3307,0.0173,2.3175,1.8832,1.5248,0.6314,0.0070,1.1884,0.9843,0.8654,5.0334,0.0058,10.1039,7.7818,6.7050,0.0232
2023-04-26,235199728559.76,1.3155,0.0161,2.3175,1.8836,1.5248,0.6242,0.0062,1.1884,0.9844,0.8659,4.9759,0.0054,10.1039,7.7826,6.7060,0.0235
2023-04-25,238304675471.44,1.3329,0.0169,2.3178,1.8842,1.5250,0.6324,0.0066,1.1884,0.9848,0.8660,5.0416,0.0054,10.1039,7.7826,6.7142,0.0232
2023-04-24,234811610195.8,1.3053,0.0152,2.3188,1.8846,1.5262,0.6438,0.0086,1.1884,0.9852,0.8660,5.1589,0.0070,10.1039,7.7826,6.7152,0.0236
2023-04-21,242573977475.0,1.3484,0.0185,2.3213,1.8849,1.5264,0.6651,0.0148,1.1892,0.9855,0.8668,5.3294,0.0115,10.1039,7.7816,6.7174,0.0228
2023-04-20,247425457024.5,1.3754,0.0350,2.3213,1.8849,1.5266,0.6784,0.0214,1.1892,0.9857,0.8669,5.4360,0.0193,10.1039,7.7818,6.7178,0.0224
2023-04-19,249366048844.3,1.3862,0.0432,2.3213,1.8850,1.5271,0.6837,0.0239,1.1892,0.9858,0.8669,5.4786,0.0235,10.1039,7.7826,6.7179,0.0222
2023-04-18,252276936574.0,1.4024,0.0535,2.3216,1.8855,1.5280,0.6917,0.0255,1.1892,0.9858,0.8669,5.5426,0.0251,10.1039,7.7826,6.7197,0.0219
2023-04-17,250918522300.14,1.3948,0.0478,2.3220,1.8862,1.5280,0.6879,0.0247,1.1892,0.9861,0.8669,5.5128,0.0247,10.1039,7.7826,6.7197,0.0220
2023-04-14,246261101932.62,1.3689,0.0304,2.3262,1.8869,1.5281,0.6752,0.0206,1.1892,0.9866,0.8679,5.4104,0.0181,10.1039,7.7816,6.7198,0.0225
2023-04-13,243738332566.88,1.3549,0.0222,2.3262,1.8874,1.5300,0.6683,0.0165,1.1892,0.9868,0.8686,5.3550,0.0128,10.1039,7.7818,6.7229,0.0227
2023-04-12,242185859111.04,1.3463,0.0177,2.3262,1.8875,1.5309,0.6640,0.0140,1.1892,0.9869,0.8686,5.3209,0.0107,10.1039,7.7826,6.7239,0.0228
2023-04-11,243350214202.92,1.3527,0.0202,2.3264,1.8877,1.5313,0.6672,0.0156,1.1892,0.9869,0.8692,5.3465,0.0119,10.1039,7.7826,6.7240,0.0227
2023-04-10,246067042750.64,1.3678,0.0280,2.3267,1.8879,1.5328,0.6746,0.0185,1.1892,0.9870,0.8694,5.4062,0.0161,10.1039,7.7826,6.7243,0.0225
2023-04-07,244902687658.76,1.3614,0.0243,2.3328,1.8893,1.5328,0.6715,0.0169,1.1892,0.9871,0.8698,5.3806,0.0136,10.1039,7.7816,6.7306,0.0226
2023-04-06,244126450930.84,1.3570,0.0226,2.3328,1.8893,1.5333,0.6693,0.0160,1.1892,0.9872,0.8700,5.3635,0.0123,10.1039,7.7818,6.7306,0.0227
2023-04-04,245484865204.7,1.3646,0.0259,2.3328,1.8893,1.5344,0.6730,0.0169,1.1892,0.9873,0.8700,5.3934,0.0144,10.1039,7.7826,6.7306,0.0225
2023-04-03,245872983568.66,1.3668,0.0264,2.3328,1.8894,1.5356,0.6741,0.0169,1.1892,0.9875,0.8702,5.4019,0.0144,10.1039,7.7834,6.7306,0.0225
2023-03-31,243156155020.94,1.3517,0.0189,2.3337,1.8902,1.5360,0.6667,0.0148,1.1906,0.9877,0.8702,5.3422,0.0111,10.1039,7.7870,6.7307,0.0227
2023-03-30,246067042750.64,1.3678,0.0259,2.3337,1.8904,1.5360,0.6746,0.0165,1.1906,0.9878,0.8705,5.4062,0.0140,10.1039,7.7879,6.7316,0.0225
2023-03-29,243156155020.94,1.3517,0.0189,2.3337,1.8906,1.5366,0.6667,0.0148,1.1906,0.9878,0.8707,5.3422,0.0111,10.1039,7.7887,6.7322,0.0227
2023-03-28,245290806022.72,1.3635,0.0239,2.3339,1.8914,1.5367,0.6725,0.0157,1.1906,0.9881,0.8708,5.3891,0.0132,10.1039,7.7887,6.7322,0.0225
2023-03-27,244514569294.8,1.3592,0.0227,2.3340,1.8918,1.5390,0.6704,0.0152,1.1906,0.9881,0.8710,5.3721,0.0119,10.1039,7.7887,6.7322,0.0226
2023-03-24,248783871298.36,1.3829,0.0337,2.3351,1.8926,1.5399,0.6821,0.0173,1.1926,0.9889,0.8716,5.4659,0.0165,10.1039,7.7921,6.7326,0.0222
2023-03-23,250336344754.2,1.3916,0.0395,2.3351,1.8928,1.5399,0.6863,0.0181,1.1926,0.9889,0.8716,5.5000,0.0177,10.1039,7.7932,6.7370,0.0221
2023-03-22,248201693752.42,1.3797,0.0305,2.3351,1.8930,1.5399,0.6805,0.0165,1.1926,0.9889,0.8716,5.4531,0.0148,10.1039,7.7943,6.7370,0.0223
2023-03-21,246455161114.6,1.3700,0.0251,2.3351,1.8934,1.5400,0.6757,0.0152,1.1933,0.9890,0.8716,5.4147,0.0128,10.1039,7.7952,6.7385,0.0224
2023-03-20,243932391748.86,1.3560,0.0214,2.3360,1.8936,1.5408,0.6688,0.0148,1.1936,0.9890,0.8724,5.3593,0.0111,10.1039,7.8066,6.7385,0.0227
2023-03-17,247425457024.5,1.3754,0.0284,2.3384,1.8947,1.5414,0.6784,0.0148,1.1943,0.9892,0.8726,5.4360,0.0128,10.1039,7.8134,6.7385,0.0224
2023-03-16,248783871298.36,1.3829,0.0321,2.3384,1.8947,1.5416,0.6821,0.0156,1.1943,0.9894,0.8726,5.4659,0.0148,10.1039,7.8146,6.7391,0.0222
2023-03-15,253247232483.9,1.4078,0.0453,2.3384,1.8947,1.5421,0.6943,0.0165,1.1943,0.9895,0.8733,5.5639,0.0161,10.1039,7.8157,6.7402,0.0218
2023-03-14,249754167208.26,1.3883,0.0358,2.3388,1.8958,1.5430,0.6848,0.0157,1.1957,0.9898,0.8734,5.4872,0.0152,10.1039,7.8173,6.7434,0.0221
2023-03-13,253247232483.9,1.4078,0.0449,2.3401,1.8965,1.5433,0.6943,0.0161,1.1966,0.9899,0.8734,5.5639,0.0157,10.1039,7.8192,6.7434,0.0218
2023-03-10,254993765121.72,1.4175,0.0514,2.3412,1.8972,1.5437,0.6991,0.0177,1.1979,0.9900,0.8736,5.6023,0.0156,10.1039,7.8289,6.7443,0.0217
2023-03-09,256158120213.6,1.4239,0.0580,2.3412,1.8976,1.5440,0.7023,0.0177,1.1979,0.9903,0.8736,5.6279,0.0161,10.1039,7.8301,6.7447,0.0216
2023-03-08,262562073218.94,1.4550,0.0898,2.3412,1.8980,1.5440,0.7387,0.0449,1.1979,0.9906,0.8739,5.9864,0.0437,10.1039,7.8312,6.7447,0.0169
2023-03-07,265667020130.62,1.4722,0.1227,2.3416,1.8983,1.5456,0.7474,0.0511,1.1980,0.9906,0.8739,6.0572,0.0527,10.1039,7.8328,6.7447,0.0167
2023-03-06,268771967042.3,1.4894,0.1413,2.3421,1.8992,1.5466,0.7562,0.0581,1.1986,0.9908,0.8745,6.1280,0.0568,10.1039,7.8328,6.7462,0.0165
2023-03-03,277310571049.42,1.5367,0.1930,2.3440,1.9000,1.5466,0.7802,0.0761,1.2000,0.9919,0.8745,6.3226,0.0794,10.1039,7.8401,6.7467,0.0160
2023-03-02,276340275139.52,1.5313,0.1894,2.3440,1.9003,1.5466,0.7775,0.0745,1.2000,0.9919,0.8745,6.3005,0.0741,10.1039,7.8407,6.7471,0.0160
2023-03-01,274981860865.66,1.5238,0.1833,2.3440,1.9007,1.5466,0.7736,0.0708,1.2000,0.9919,0.8750,6.2695,0.0708,10.1039,7.8413,6.7471,0.0161
2023-02-28,267413552768.44,1.4819,0.1330,2.3445,1.9011,1.5466,0.7523,0.0556,1.2000,0.9922,0.8752,6.0970,0.0552,10.1039,7.8449,6.7471,0.0165
2023-02-27,265667020130.62,1.4722,0.1227,2.3457,1.9013,1.5483,0.7474,0.0511,1.2005,0.9937,0.8752,6.0572,0.0527,10.1039,7.8459,6.7500,0.0167
2023-02-24,268966026224.28,1.4905,0.1416,2.3470,1.9019,1.5489,0.7567,0.0572,1.2012,0.9941,0.8761,6.1324,0.0564,10.1039,7.8519,6.7510,0.0165
