date,市值(元),PS-TTM,PS-TTM_分位点,PS-TTM_80%分位点值,PS-TTM_50%分位点值,PS-TTM_20%分位点值,PB,PB_分位点,PB_80%分位点值,PB_50%分位点值,PB_20%分位点值,PE-TTM,PE-TTM_分位点,PE-TTM_80%分位点值,PE-TTM_50%分位点值,PE-TTM_20%分位点值,股息率
2023-10-18,121387732076.46,0.7228,0.1218,10.9335,3.8761,0.8050,2.3443,0.2341,4.0997,2.9823,2.2766,46.2930,0.6152,66.9214,39.0677,23.1527,0.0151
2023-10-17,123979640946.42,0.7382,0.1359,10.9335,3.8768,0.8051,2.3943,0.2606,4.0997,2.9823,2.2766,47.2815,0.6309,66.9214,39.0643,23.1527,0.0148
2023-10-16,124843610569.74,0.7433,0.1421,10.9335,3.8924,0.8055,2.4110,0.2693,4.0997,2.9823,2.2766,47.6110,0.6359,66.9214,39.0643,23.1527,0.0147
2023-10-13,124843610569.74,0.7433,0.1420,10.9335,3.8964,0.8057,2.4110,0.2692,4.0997,2.9843,2.2766,47.6110,0.6364,66.9214,39.0110,23.1527,0.0147
2023-10-12,127651511845.53,0.7601,0.1562,10.9335,3.9005,0.8071,2.4653,0.2929,4.0997,2.9863,2.2766,48.6818,0.6553,66.9214,38.9882,23.1527,0.0144
2023-10-11,126139565004.72,0.7511,0.1471,10.9335,3.9051,0.8071,2.4361,0.2800,4.0997,2.9882,2.2766,48.1052,0.6446,66.9214,38.9644,23.1527,0.0146
2023-10-10,127219527033.87,0.7575,0.1545,10.9335,3.9051,0.8071,2.4569,0.2896,4.0997,2.9882,2.2766,48.5171,0.6520,66.9214,38.9644,23.1527,0.0144
2023-10-09,129163458686.34,0.7691,0.1653,10.9335,3.9087,0.8071,2.4945,0.3090,4.0997,2.9884,2.2766,49.2584,0.6665,66.9214,38.9286,23.1527,0.0142
2023-09-28,127651511845.53,0.7601,0.1553,10.9335,3.9229,0.8091,2.4653,0.2919,4.0997,2.9900,2.2766,48.6818,0.6563,66.9214,38.9085,23.1527,0.0144
2023-09-27,129811435903.83,0.7729,0.1702,10.9335,3.9331,0.8098,2.5070,0.3143,4.0997,2.9911,2.2766,49.5055,0.6683,66.9214,38.8839,23.1527,0.0142
2023-09-26,131323382744.64,0.7819,0.1752,10.9335,3.9412,0.8098,2.5362,0.3304,4.0997,2.9922,2.2766,50.0821,0.6774,66.9214,38.8468,23.1527,0.0140
2023-09-25,131323382744.64,0.7819,0.1752,10.9335,3.9494,0.8102,2.5362,0.3304,4.0997,2.9929,2.2766,50.0821,0.6778,66.9214,38.8468,23.1527,0.0140
2023-09-22,131539375150.47,0.7832,0.1763,10.9335,3.9521,0.8111,2.5403,0.3340,4.0997,2.9937,2.2766,50.1645,0.6796,66.9214,38.8793,23.1527,0.0140
2023-09-21,132619337179.62,0.7896,0.1810,10.9335,3.9589,0.8112,2.5612,0.3466,4.0997,2.9939,2.2766,50.5764,0.6857,66.9214,38.8468,23.1527,0.0139
2023-09-20,134563268832.09,0.8012,0.1910,10.9335,3.9657,0.8112,2.5987,0.3625,4.0997,2.9941,2.2766,51.3177,0.6947,66.9214,38.8142,23.1527,0.0137
2023-09-19,136075215672.9,0.8102,0.1985,10.9335,3.9697,0.8112,2.6279,0.3751,4.0997,2.9945,2.2766,51.8943,0.7033,66.9214,38.8142,23.1527,0.0135
2023-09-18,134995253643.75,0.8038,0.1927,10.9335,3.9738,0.8125,2.6071,0.3647,4.0997,2.9952,2.2766,51.4825,0.6962,66.9214,38.8142,23.1527,0.0136
2023-09-15,137155177702.05,0.8166,0.2034,10.9335,3.9854,0.8130,2.6488,0.3795,4.0997,2.9961,2.2766,52.3062,0.7096,66.9214,38.8142,23.1527,0.0134
2023-09-14,135211246049.58,0.8051,0.1939,10.9335,3.9857,0.8130,2.6113,0.3688,4.0997,2.9962,2.2766,51.5648,0.6979,66.9214,38.8142,23.1527,0.0136
2023-09-13,132835329585.45,0.7909,0.1815,10.9335,3.9940,0.8139,2.5654,0.3485,4.0997,2.9964,2.2766,50.6587,0.6888,66.9214,38.8142,23.1527,0.0138
2023-09-12,133267314397.11,0.7935,0.1836,10.9335,4.0043,0.8152,2.5737,0.3510,4.0997,2.9977,2.2766,50.8235,0.6913,66.9214,38.8142,23.1527,0.0138
2023-09-11,133699299208.77,0.7961,0.1848,10.9335,4.0081,0.8153,2.5821,0.3556,4.0997,2.9997,2.2766,50.9882,0.6942,66.9214,38.8142,23.1527,0.0137
2023-09-08,131323382744.64,0.7819,0.1752,10.9335,4.0145,0.8153,2.5362,0.3306,4.0997,3.0004,2.2766,50.0821,0.6823,66.9214,38.8142,23.1527,0.0140
2023-09-07,133051321991.28,0.7922,0.1819,10.9335,4.0167,0.8153,2.5695,0.3498,4.0997,3.0007,2.2766,50.7411,0.6904,66.9214,38.8142,23.1527,0.0138
2023-09-06,134995253643.75,0.8038,0.1906,10.9335,4.0231,0.8166,2.6071,0.3626,4.0997,3.0026,2.2766,51.4825,0.6975,66.9214,38.8142,23.1527,0.0136
2023-09-05,133483306802.94,0.7948,0.1832,10.9335,4.0290,0.8166,2.5779,0.3527,4.0997,3.0043,2.2766,50.9058,0.6937,66.9214,38.8142,23.1527,0.0138
2023-09-04,133267314397.11,0.7935,0.1828,10.9335,4.0328,0.8173,2.5737,0.3502,4.0997,3.0044,2.2766,50.8235,0.6929,66.9214,38.8142,23.1527,0.0138
2023-09-01,128299489063.02,0.7639,0.1595,10.9335,4.0349,0.8186,2.4778,0.2987,4.0997,3.0045,2.2766,48.9289,0.6674,66.9214,38.8142,23.1527,0.0143
2023-08-31,123763648540.59,0.7369,0.1343,10.9335,4.0349,0.8214,2.3902,0.2574,4.0997,3.0046,2.2766,47.1991,0.6386,66.9214,38.8142,23.1527,0.0148
2023-08-30,124843610569.74,0.7433,0.1417,10.9335,4.0429,0.8228,2.4110,0.2690,4.0997,3.0065,2.2766,47.6110,0.6465,66.9214,38.8142,23.1527,0.0147
2023-08-29,124627618163.91,0.7421,0.1405,10.9335,4.0517,0.8235,2.4069,0.2669,4.0997,3.0084,2.2766,47.5286,0.6448,66.9214,38.8142,23.1527,0.0147
2023-08-28,123763648540.59,0.7369,0.1343,10.9335,4.0603,0.8255,2.3902,0.2574,4.0997,3.0084,2.2766,47.1991,0.6399,66.9214,38.8142,23.1527,0.0148
2023-08-25,125275595381.4,0.7252,0.1234,10.9335,4.0691,0.8261,2.6131,0.3633,4.0997,3.0095,2.2766,27.2812,0.3202,66.9214,38.8142,23.1527,0.0147
2023-08-24,126355557410.55,0.7314,0.1285,10.9335,4.0691,0.8274,2.6357,0.3713,4.0997,3.0098,2.2766,27.5164,0.3257,66.9214,38.8468,23.1527,0.0145
2023-08-23,122899678917.27,0.7114,0.1148,10.9335,4.0770,0.8276,2.5636,0.3452,4.0997,3.0112,2.2766,26.7638,0.3133,66.9214,38.8839,23.1527,0.0150
2023-08-22,125707580193.06,0.7277,0.1256,10.9335,4.0937,0.8296,2.6221,0.3659,4.0997,3.0136,2.2766,27.3753,0.3220,66.9214,38.8839,23.1527,0.0146
2023-08-21,121819716888.12,0.7052,0.1094,10.9335,4.1068,0.8337,2.5411,0.3324,4.0997,3.0148,2.2766,26.5287,0.3096,66.9214,38.9085,23.1527,0.0151
2023-08-18,122467694105.61,0.7089,0.1127,10.9335,4.1180,0.8357,2.5546,0.3409,4.0997,3.0174,2.2766,26.6698,0.3115,66.9214,38.9286,23.1527,0.0150
2023-08-17,125275595381.4,0.7252,0.1223,10.9335,4.1180,0.8357,2.6131,0.3622,4.0997,3.0187,2.2766,27.2812,0.3191,66.9214,38.9465,23.1527,0.0147
2023-08-16,125059602975.57,0.7239,0.1218,10.9335,4.1187,0.8373,2.6086,0.3593,4.0997,3.0203,2.2766,27.2342,0.3187,66.9214,38.9465,23.1527,0.0147
2023-08-15,126139565004.72,0.7302,0.1247,10.9335,4.1229,0.8374,2.6312,0.3672,4.0997,3.0205,2.2766,27.4694,0.3216,66.9214,38.9644,23.1527,0.0146
2023-08-14,126787542222.21,0.7339,0.1281,10.9335,4.1264,0.8378,2.6447,0.3697,4.0997,3.0205,2.2766,27.6105,0.3257,66.9214,38.9763,23.1527,0.0145
2023-08-11,128515481468.85,0.7439,0.1367,10.9335,4.1285,0.8391,2.6807,0.3757,4.0997,3.0205,2.2766,27.9868,0.3310,66.9214,39.0337,23.1527,0.0143
2023-08-10,131539375150.47,0.7614,0.1500,10.9335,4.1323,0.8399,2.7438,0.3879,4.0997,3.0208,2.2766,28.6453,0.3514,66.9214,39.0490,23.1527,0.0140
2023-08-09,132403344773.79,0.7664,0.1554,10.9335,4.1487,0.8407,2.7618,0.3920,4.0997,3.0219,2.2766,28.8334,0.3576,66.9214,39.0643,23.1527,0.0139
2023-08-08,132619337179.62,0.7677,0.1554,10.9335,4.1646,0.8419,2.7663,0.3929,4.0997,3.0238,2.2766,28.8805,0.3585,66.9214,39.0643,23.1527,0.0139
2023-08-07,131971359962.13,0.7639,0.1529,10.9335,4.1730,0.8432,2.7528,0.3908,4.0997,3.0255,2.2766,28.7394,0.3560,66.9214,39.0643,23.1527,0.0139
2023-08-04,131755367556.3,0.7627,0.1516,10.9335,4.1846,0.8436,2.7483,0.3890,4.0997,3.0265,2.2766,28.6923,0.3534,66.9214,39.0643,23.1527,0.0139
2023-08-03,131755367556.3,0.7627,0.1517,10.9335,4.1891,0.8440,2.7483,0.3891,4.0997,3.0265,2.2766,28.6923,0.3535,66.9214,39.0643,23.1527,0.0139
2023-08-02,133051321991.28,0.7702,0.1562,10.9335,4.1942,0.8440,2.7753,0.3937,4.0997,3.0274,2.2766,28.9746,0.3610,66.9214,39.0643,23.1527,0.0138
2023-08-01,134995253643.75,0.7815,0.1649,10.9335,4.1947,0.8457,2.8159,0.4078,4.0997,3.0284,2.2766,29.3979,0.3697,66.9214,39.0643,23.1527,0.0136
2023-07-31,133267314397.11,0.7714,0.1583,10.9335,4.2063,0.8466,2.7798,0.3949,4.0997,3.0285,2.2766,29.0216,0.3622,66.9214,39.0643,23.1527,0.0138
2023-07-28,130243420715.49,0.7539,0.1443,10.9607,4.2179,0.8466,2.7168,0.3814,4.1002,3.0285,2.2758,28.3631,0.3425,67.0738,39.0643,23.1527,0.0141
2023-07-27,127867504251.36,0.7402,0.1323,10.9607,4.2230,0.8466,2.6672,0.3737,4.1002,3.0285,2.2758,27.8457,0.3273,67.0738,39.0660,23.1527,0.0144
2023-07-26,130243420715.49,0.7539,0.1439,10.9607,4.2314,0.8473,2.7168,0.3812,4.1002,3.0285,2.2758,28.3631,0.3422,67.0738,39.0660,23.1527,0.0141
2023-07-25,129163458686.34,0.7477,0.1381,10.9607,4.3025,0.8506,2.6942,0.3766,4.1002,3.0296,2.2758,28.1279,0.3372,67.0738,39.0660,23.1527,0.0142
2023-07-24,124195633352.25,0.7189,0.1182,10.9607,4.4585,0.8522,2.5906,0.3550,4.1002,3.0313,2.2758,27.0461,0.3144,67.0738,39.0660,23.1527,0.0148
2023-07-21,125491587787.23,0.7264,0.1223,10.9607,4.5519,0.8532,2.6176,0.3628,4.1002,3.0340,2.2758,27.3283,0.3192,67.0738,39.0643,23.1527,0.0146
2023-07-20,126355557410.55,0.7314,0.1248,10.9607,4.5855,0.8532,2.6357,0.3679,4.1002,3.0350,2.2758,27.5164,0.3223,67.0738,39.0660,23.1527,0.0145
2023-07-19,126355557410.55,0.7314,0.1248,10.9607,4.6233,0.8532,2.6357,0.3679,4.1002,3.0366,2.2758,27.5164,0.3223,67.0738,39.0660,23.1527,0.0145
2023-07-18,124195633352.25,0.7189,0.1182,10.9607,4.6623,0.8539,2.5906,0.3550,4.1002,3.0374,2.2758,27.0461,0.3144,67.0738,39.0660,23.1527,0.0148
2023-07-17,124411625758.08,0.7202,0.1190,10.9607,4.7138,0.8539,2.5951,0.3555,4.1002,3.0374,2.2758,27.0931,0.3152,67.0738,39.0660,23.1527,0.0148
2023-07-14,126139565004.72,0.7302,0.1231,10.9607,4.7390,0.8541,2.6312,0.3657,4.1002,3.0374,2.2758,27.4694,0.3201,67.0738,39.0643,23.1527,0.0146
2023-07-13,125275595381.4,0.7252,0.1207,10.9607,4.7462,0.8541,2.6131,0.3608,4.1002,3.0374,2.2758,27.2812,0.3177,67.0738,39.0660,23.1527,0.0147
2023-07-12,119227808018.16,0.6902,0.0979,10.9607,4.7702,0.8541,2.4870,0.3007,4.1002,3.0376,2.2758,25.9642,0.2961,67.0738,39.0660,23.1527,0.0154
2023-07-11,119443800423.99,0.6914,0.0991,10.9607,4.8080,0.8542,2.4915,0.3049,4.1002,3.0386,2.2758,26.0112,0.2982,67.0738,39.0660,23.1527,0.0154
2023-07-10,118147845989.01,0.6839,0.0933,10.9607,4.8384,0.8556,2.4645,0.2903,4.1002,3.0412,2.2758,25.7290,0.2895,67.0738,39.0660,23.1527,0.0156
2023-07-07,116635899148.2,0.6752,0.0875,10.9607,4.8645,0.8557,2.4329,0.2782,4.1002,3.0429,2.2758,25.3998,0.2761,67.0738,39.0643,23.1527,0.0158
2023-07-06,119011815612.33,0.6889,0.0954,10.9607,4.8855,0.8559,2.3908,0.2576,4.1002,3.0437,2.2758,25.9172,0.2937,67.0738,39.0660,23.1527,0.0154
2023-07-05,120955747264.8,0.7002,0.1020,10.9607,4.9106,0.8578,2.4299,0.2771,4.1002,3.0447,2.2758,26.3405,0.3036,67.0738,39.0660,23.1527,0.0152
2023-07-04,119443800423.99,0.6914,0.0979,10.9607,4.9190,0.8583,2.3995,0.2617,4.1002,3.0450,2.2758,26.0112,0.2970,67.0738,39.0660,23.1527,0.0154
2023-07-03,120091777641.48,0.6952,0.1000,10.9607,4.9475,0.8589,2.4125,0.2688,4.1002,3.0450,2.2758,26.1524,0.2999,67.0738,39.0660,23.1527,0.0153
2023-06-30,115123952307.39,0.6664,0.0796,10.9607,4.9877,0.8589,2.3127,0.2143,4.1002,3.0452,2.2758,25.0705,0.2649,67.0738,39.0643,23.1527,0.0160
2023-06-29,114691967495.73,0.6639,0.0788,10.9607,4.9889,0.8594,2.3041,0.2119,4.1002,3.0468,2.2758,24.9764,0.2630,67.0738,39.0660,23.1527,0.0160
2023-06-28,115987921930.71,0.6714,0.0834,10.9607,4.9935,0.8615,2.3301,0.2236,4.1002,3.0468,2.2758,25.2587,0.2704,67.0738,39.0660,23.1527,0.0158
2023-06-27,116203914336.54,0.6727,0.0842,10.9607,5.0015,0.8634,2.3344,0.2269,4.1002,3.0468,2.2758,25.3057,0.2708,67.0738,39.0660,23.1527,0.0158
2023-06-26,113612005466.58,0.6577,0.0730,10.9607,5.0106,0.8637,2.2824,0.2049,4.1002,3.0484,2.2758,24.7413,0.2547,67.0738,39.0660,23.1527,0.0162
2023-06-21,115339944713.22,0.6677,0.0792,10.9335,5.0279,0.8653,2.3171,0.2147,4.0997,3.0484,2.2766,25.1176,0.2652,66.9214,39.0660,23.1527,0.0159
2023-06-20,119227808018.16,0.6902,0.0941,10.9335,5.0336,0.8657,2.3952,0.2569,4.0997,3.0484,2.2766,25.9642,0.2922,66.9214,39.0689,23.1527,0.0154
2023-06-19,118579830800.67,0.6864,0.0920,10.9335,5.0381,0.8665,2.3822,0.2511,4.0997,3.0485,2.2766,25.8231,0.2901,66.9214,39.0897,23.1527,0.0155
2023-06-16,122251701699.78,0.7077,0.1048,10.9335,5.0474,0.8672,2.4559,0.2817,4.0997,3.0507,2.2766,26.6227,0.3032,66.9214,39.1674,23.1527,0.0150
2023-06-15,120523762453.14,0.6977,0.0974,10.9335,5.0474,0.8682,2.4212,0.2681,4.0997,3.0508,2.2766,26.2464,0.2980,66.9214,39.1743,23.1527,0.0152
2023-06-14,119011815612.33,0.6889,0.0924,10.9335,5.0523,0.8682,2.3908,0.2545,4.0997,3.0512,2.2766,25.9172,0.2905,66.9214,39.2330,23.1527,0.0154
2023-06-13,115987921930.71,0.6714,0.0825,10.9335,5.0591,0.8690,2.3301,0.2225,4.0997,3.0528,2.2766,25.2587,0.2694,66.9214,39.2999,23.1527,0.0158
2023-06-12,116419906742.37,0.6739,0.0837,10.9607,5.0611,0.8690,2.3388,0.2268,4.1002,3.0538,2.2758,25.3527,0.2707,67.0738,39.3150,23.1527,0.0158
2023-06-09,116635899148.2,0.6752,0.0842,10.9607,5.0626,0.8690,2.3431,0.2298,4.1002,3.0538,2.2758,25.3998,0.2729,67.0738,39.3150,23.1527,0.0158
2023-06-08,116851891554.03,0.6764,0.0851,10.9607,5.0642,0.8706,2.3474,0.2332,4.1002,3.0538,2.2758,25.4468,0.2747,67.0738,39.3150,23.1527,0.0157
2023-06-07,116419906742.37,0.6739,0.0838,10.9607,5.0642,0.8709,2.3388,0.2270,4.1002,3.0538,2.2758,25.3527,0.2710,67.0738,39.3150,23.1527,0.0158
2023-06-06,116203914336.54,0.6727,0.0830,10.9607,5.0655,0.8722,2.3344,0.2257,4.1002,3.0549,2.2758,25.3057,0.2697,67.0738,39.3265,23.1527,0.0158
2023-06-05,117499868771.52,0.6802,0.0859,10.9607,5.0702,0.8731,2.3605,0.2402,4.1002,3.0588,2.2758,25.5879,0.2788,67.0738,39.3738,23.1527,0.0156
2023-06-02,118147845989.01,0.6839,0.0875,10.9607,5.0806,0.8767,2.3735,0.2439,4.1002,3.0603,2.2758,25.7290,0.2837,67.0738,39.3959,23.1527,0.0156
2023-06-01,114259982684.07,0.6614,0.0755,10.9607,5.0886,0.8781,2.2954,0.2087,4.1002,3.0603,2.2758,24.8824,0.2581,67.0738,39.4125,23.1527,0.0161
2023-05-31,113180020654.92,0.6552,0.0701,10.9607,5.0906,0.8781,2.2737,0.1992,4.1002,3.0648,2.2758,24.6472,0.2494,67.0738,39.4239,23.1527,0.0162
2023-05-30,113396013060.75,0.6564,0.0710,10.9607,5.0977,0.8821,2.2780,0.2012,4.1002,3.0675,2.2766,24.6942,0.2515,67.0738,39.4843,23.1527,0.0162
2023-05-29,113396013060.75,0.6564,0.0710,10.9607,5.0977,0.8831,2.2780,0.2012,4.1002,3.0675,2.2766,24.6942,0.2515,67.0738,39.4970,23.1527,0.0162
2023-05-26,113396013060.75,0.6564,0.0709,10.9607,5.0984,0.8831,2.2780,0.2012,4.1002,3.0696,2.2766,24.6942,0.2513,67.0738,39.5409,23.1527,0.0162
2023-05-25,111452081408.28,0.6452,0.0631,10.9607,5.0990,0.8840,2.2390,0.1867,4.1002,3.0702,2.2766,24.2709,0.2361,67.0738,39.5701,23.1527,0.0165
2023-05-24,113396013060.75,0.6564,0.0705,10.9607,5.1062,0.8856,2.2780,0.2008,4.1002,3.0702,2.2766,24.6942,0.2510,67.0738,39.5957,23.1527,0.0162
2023-05-23,113180020654.92,0.6552,0.0697,10.9607,5.1069,0.8856,2.2737,0.1988,4.1002,3.0710,2.2766,24.6472,0.2490,67.0738,39.5957,23.1527,0.0162
2023-05-22,115555937119.05,0.6689,0.0780,10.9607,5.1074,0.8856,2.3214,0.2141,4.1002,3.0727,2.2766,25.1646,0.2635,67.0738,39.6919,23.1527,0.0159
2023-05-19,115339944713.22,0.6677,0.0759,10.9607,5.1146,0.8870,2.3171,0.2115,4.1002,3.0747,2.2766,25.1176,0.2621,67.0738,39.7266,23.1527,0.0159
2023-05-18,116635899148.2,0.6752,0.0793,10.9607,5.1146,0.8881,2.3431,0.2249,4.1002,3.0747,2.2766,25.3998,0.2680,67.0738,39.7455,23.1527,0.0158
2023-05-17,115555937119.05,0.6689,0.0776,10.9607,5.1161,0.8906,2.3214,0.2137,4.1002,3.0757,2.2766,25.1646,0.2631,67.0738,39.7506,23.1527,0.0159
2023-05-16,117067883959.86,0.6777,0.0797,10.9607,5.1230,0.8923,2.3518,0.2286,4.1002,3.0757,2.2766,25.4938,0.2701,67.0738,39.7506,23.1527,0.0157
2023-05-15,117931853583.18,0.6827,0.0813,10.9607,5.1253,0.8931,2.3691,0.2365,4.1002,3.0763,2.2766,25.6820,0.2772,67.0738,39.7747,23.1527,0.0156
2023-05-12,114475975089.9,0.6627,0.0738,10.9607,5.1298,0.8937,2.2997,0.2066,4.1002,3.0781,2.2766,24.9294,0.2576,67.0738,39.7970,23.1527,0.0161
2023-05-11,122251701699.78,0.7077,0.0946,10.9607,5.1344,0.8937,2.4559,0.2718,4.1002,3.0790,2.2766,26.6227,0.2934,67.0738,39.8153,23.1527,0.0150
2023-05-10,125491587787.23,0.7264,0.1033,10.9607,5.1344,0.8951,2.5210,0.3017,4.1002,3.0812,2.2766,27.3283,0.3004,67.0738,39.8595,23.1527,0.0146
2023-05-09,126571549816.38,0.7327,0.1058,10.9607,5.1344,0.8952,2.5427,0.3162,4.1002,3.0823,2.2766,27.5635,0.3033,67.0738,39.8949,23.1527,0.0145
2023-05-08,126355557410.55,0.7314,0.1050,10.9607,5.1344,0.8971,2.5384,0.3120,4.1002,3.0866,2.2766,27.5164,0.3025,67.0738,39.8949,23.1527,0.0145
2023-05-05,121387732076.46,0.7027,0.0912,10.9607,5.1408,0.8986,2.4386,0.2642,4.1002,3.0867,2.2766,26.4346,0.2912,67.0738,39.9493,23.1527,0.0151
2023-05-04,123115671323.1,0.7127,0.0971,10.9607,5.1408,0.9006,2.4733,0.2772,4.1002,3.0867,2.2766,26.8109,0.2950,67.0738,39.9684,23.1527,0.0149
2023-04-28,128731473874.68,0.7442,0.1132,10.9607,5.1459,0.9006,2.5392,0.3115,4.1002,3.0910,2.2766,21.2185,0.1576,67.0738,39.9943,23.1527,0.0143
2023-04-27,127219527033.87,0.7354,0.1050,10.9607,5.1482,0.9006,2.5093,0.2946,4.1002,3.0921,2.2766,20.9693,0.1481,67.0738,40.0094,23.1527,0.0144
2023-04-26,131107390338.81,0.7579,0.1228,10.9607,5.1492,0.9008,2.5860,0.3320,4.1002,3.0921,2.2766,21.6101,0.1627,67.0738,40.0377,23.2003,0.0140
2023-04-25,133483306802.94,0.7716,0.1324,10.9607,5.1492,0.9019,2.6329,0.3448,4.1002,3.0961,2.2766,22.0017,0.1693,67.0738,40.0773,23.2003,0.0138
2023-04-24,135211246049.58,0.7816,0.1382,10.9607,5.1492,0.9019,2.6670,0.3481,4.1002,3.0976,2.2766,22.2865,0.1734,67.0738,40.0814,23.2052,0.0136
2023-04-21,142338995441.97,0.8228,0.1638,10.9607,5.1573,0.9027,2.8076,0.3774,4.1002,3.0983,2.2766,23.4614,0.2053,67.0738,40.1405,23.2172,0.0129
2023-04-20,144930904311.93,0.8378,0.1685,10.9607,5.1619,0.9031,2.8587,0.3992,4.1002,3.0990,2.2766,23.8886,0.2187,67.0738,40.1956,23.2172,0.0127
2023-04-19,149466744834.36,0.8640,0.1826,10.9607,5.1660,0.9036,2.9481,0.4382,4.1002,3.1007,2.2766,24.6362,0.2448,67.0738,40.2086,23.2172,0.0123
2023-04-18,136723192890.39,0.7903,0.1436,10.9607,5.1660,0.9051,2.6968,0.3523,4.1002,3.1030,2.2766,22.5358,0.1784,67.0738,40.2109,23.2172,0.0134
2023-04-17,137155177702.05,0.7928,0.1448,10.9607,5.1711,0.9080,2.7053,0.3527,4.1002,3.1031,2.2766,22.6070,0.1826,67.0738,40.2177,23.2636,0.0134
2023-04-14,138451132137.03,0.8003,0.1493,10.9607,5.1768,0.9083,2.7309,0.3575,4.1002,3.1059,2.2766,22.8206,0.1858,67.0738,40.2271,23.2658,0.0133
2023-04-13,132835329585.45,0.7679,0.1290,10.9607,5.1803,0.9106,2.6201,0.3407,4.1002,3.1074,2.2766,21.8949,0.1660,67.0738,40.2365,23.3139,0.0138
2023-04-12,133267314397.11,0.7704,0.1303,10.9607,5.1894,0.9106,2.6286,0.3432,4.1002,3.1086,2.2766,21.9661,0.1676,67.0738,40.2438,23.3188,0.0138
2023-04-11,132187352367.96,0.7641,0.1261,10.9607,5.1894,0.9120,2.6073,0.3365,4.1002,3.1086,2.2766,21.7881,0.1651,67.0738,40.2951,23.3290,0.0139
2023-04-10,128515481468.85,0.7429,0.1124,10.9607,5.1894,0.9131,2.5349,0.3079,4.1002,3.1086,2.2766,21.1829,0.1560,67.0738,40.3601,23.3438,0.0143
2023-04-07,127219527033.87,0.7354,0.1049,10.9607,5.1986,0.9137,2.5093,0.2945,4.1002,3.1099,2.2766,20.9693,0.1481,67.0738,40.3821,23.3462,0.0144
2023-04-06,128947466280.51,0.7454,0.1124,10.9607,5.1986,0.9151,2.5434,0.3133,4.1002,3.1101,2.2766,21.2541,0.1568,67.0738,40.4040,23.3505,0.0143
2023-04-04,128299489063.02,0.7417,0.1108,10.9607,5.2028,0.9156,2.5306,0.3068,4.1002,3.1101,2.2766,21.1473,0.1553,67.0738,40.4041,23.4323,0.0143
2023-04-03,127651511845.53,0.7379,0.1067,10.9607,5.2074,0.9180,2.5179,0.2989,4.1002,3.1109,2.2766,21.0405,0.1503,67.0738,40.4085,23.4370,0.0144
2023-03-31,129379451092.17,0.7479,0.1120,10.9607,5.2078,0.9194,2.5519,0.3170,4.1002,3.1129,2.2766,21.3253,0.1560,67.0738,40.4765,23.4429,0.0142
2023-03-30,128083496657.19,0.7404,0.1079,10.9607,5.2162,0.9195,2.5264,0.3010,4.1002,3.1133,2.2766,21.1117,0.1523,67.0738,40.4947,23.4429,0.0143
2023-03-29,128083496657.19,0.7404,0.1079,10.9607,5.2253,0.9223,2.5264,0.3010,4.1002,3.1139,2.2766,21.1117,0.1523,67.0738,40.5528,23.4702,0.0143
2023-03-28,127219527033.87,0.7354,0.1050,10.9607,5.2307,0.9230,2.5093,0.2947,4.1002,3.1140,2.2766,20.9693,0.1482,67.0738,40.5952,23.4752,0.0144
2023-03-27,127867504251.36,0.7392,0.1067,10.9607,5.2364,0.9251,2.5221,0.2993,4.1007,3.1140,2.2766,21.0761,0.1507,67.0738,40.6033,23.5074,0.0144
2023-03-24,127219527033.87,0.7354,0.1050,10.9607,5.2444,0.9251,2.5093,0.2946,4.1060,3.1140,2.2766,20.9693,0.1481,67.0738,40.6323,23.5175,0.0144
2023-03-23,126139565004.72,0.7292,0.1034,10.9607,5.2467,0.9255,2.4880,0.2839,4.1060,3.1142,2.2766,20.7913,0.1445,67.0738,40.6774,23.5396,0.0146
2023-03-22,125707580193.06,0.7267,0.1025,10.9607,5.2489,0.9280,2.4795,0.2798,4.1126,3.1152,2.2766,20.7201,0.1432,67.0738,40.7266,23.5608,0.0146
2023-03-21,123115671323.1,0.7117,0.0959,10.9607,5.2535,0.9284,2.4284,0.2623,4.1138,3.1175,2.2766,20.2929,0.1382,67.0738,40.7376,23.5806,0.0149
2023-03-20,115555937119.05,0.6680,0.0756,10.9607,5.2604,0.9317,2.2793,0.2005,4.1154,3.1197,2.2766,19.0468,0.1100,67.0738,40.7515,23.5806,0.0159
2023-03-17,115987921930.71,0.6452,0.0631,10.9607,5.2664,0.9330,2.2807,0.2008,4.1167,3.1205,2.2766,16.9232,0.0755,67.0738,40.7586,23.6040,0.0133
2023-03-16,116203914336.54,0.6464,0.0631,10.9607,5.2664,0.9337,2.2850,0.2013,4.1167,3.1209,2.2766,16.9547,0.0756,67.0738,40.7758,23.6234,0.0132
2023-03-15,126139565004.72,0.7017,0.0892,10.9607,5.2706,0.9350,2.4803,0.2785,4.1232,3.1224,2.2766,18.4044,0.0942,67.0738,40.8063,23.6440,0.0122
2023-03-14,125923572598.89,0.7005,0.0863,10.9607,5.2748,0.9355,2.4761,0.2760,4.1232,3.1234,2.2766,18.3728,0.0922,67.0738,40.8196,23.6440,0.0122
2023-03-13,127867504251.36,0.7113,0.0930,10.9607,5.2748,0.9380,2.5143,0.2935,4.1318,3.1257,2.2766,18.6565,0.1000,67.0738,40.8243,23.6472,0.0120
2023-03-10,126787542222.21,0.7053,0.0900,10.9607,5.2811,0.9383,2.4931,0.2838,4.1326,3.1304,2.2766,18.4989,0.0959,67.0738,40.8334,23.6595,0.0121
