日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值
2025-08-21,=91.7000,=91.7000,=91.7000,=91.7000,=270713777814.9,=227887434744.0,=227887434743.5,,=24.2655,,,,
2025-08-20,=91.8100,=91.8100,=91.8100,=91.8100,=271038516261.57,=228160800260.0,=228160800259.55,,=24.2947,,,,
2025-08-19,=90.2600,=90.2600,=90.2600,=90.2600,=266462656331.22,=224308831624.0,=224308831624.3,,=23.8845,,,,
2025-08-18,=96.9800,=96.9800,=96.9800,=96.9800,=286301223255.06,=241008979514.0,=241008979513.9,,=25.6627,,,,
2025-08-15,=97.8000,=97.8000,=97.8000,=97.8000,=288722000766.6,=243046795179.0,=243046795179.0,,=25.8797,,,,
2025-08-14,=98.6800,=98.6800,=98.6800,=98.6800,=291029169034.84,=245233719307.0,=245233719307.4,,=26.0865,,,,
2025-08-13,=98.1200,=98.1200,=98.1200,=98.1200,=289377605043.56,=243842040317.0,=243842040316.6,,=25.9385,,,,
2025-08-12,=91.5000,=91.5000,=91.5000,=91.5000,=269853759289.5,=227390406533.0,=227390406532.5,,=24.1885,,,,
2025-08-11,=91.2300,=91.2300,=91.2300,=91.2300,=269057469507.99,=226719418448.0,=226719418447.65,,=24.1171,,,,
2025-08-08,=90.6600,=90.6600,=90.6600,=90.6600,=267376413302.58,=225302888046.0,=225302888046.3,,=23.9664,,,,
2025-08-07,=91.2100,=91.2100,=91.2100,=91.2100,=268706229268.05,=226669715627.0,=226669715626.55,,=24.0856,,,,
2025-08-06,=93.5800,=93.5800,=93.5800,=93.5800,=268782086043.9,=232559499927.0,=232559499926.9,,=24.0924,,,,
2025-08-05,=93.2900,=93.2900,=93.2900,=93.2900,=267949143054.45,=231838809021.0,=231838809020.95,,=24.0177,,,,
2025-08-04,=91.8500,=91.8500,=91.8500,=91.8500,=263813150279.25,=228260205902.0,=228260205901.75,,=23.6470,,,,
2025-08-01,=93.0000,=93.0000,=93.0000,=93.0000,=267116200065.0,=231118118115.0,=231118118115.0,,=23.9431,,,,
2025-07-31,=96.2700,=96.2700,=96.2700,=96.2700,=276508350325.35,=239244529365.0,=239244529364.85,,=24.7849,,,,
2025-07-30,=98.8500,=98.8500,=98.8500,=98.8500,=283918670714.25,=245656193287.0,=245656193286.75,,=25.4492,,,,
2025-07-29,=98.6900,=98.6900,=98.6900,=98.6900,=283459115961.45,=245258570718.0,=245258570717.95,,=25.4080,,,,
2025-07-28,=91.6200,=91.6200,=91.6200,=91.6200,=263152540322.1,=227688623459.0,=229133963499.84,,=25.5911,,,,
2025-07-25,=88.8800,=88.8800,=88.8800,=88.8800,=255282665180.4,=220879336968.0,=222281452476.16,,=24.8257,,,,
2025-07-24,=87.0000,=87.0000,=87.0000,=87.0000,=249882896835.0,=216207271785.0,=217579729584.0,,=24.3006,,,,
2025-07-23,=84.0600,=84.0600,=84.0600,=84.0600,=241438578252.3,=208900957083.0,=210227035273.92,,=23.4794,,,,
2025-07-22,=82.7800,=82.7800,=82.7800,=82.7800,=237762140229.9,=205719976533.0,=207025862240.96,,=23.1219,,,,
2025-07-21,=82.7600,=82.7600,=82.7600,=82.7600,=237704695885.8,=205670273712.0,=206975843912.32,,=23.1163,,,,
2025-07-18,=82.6000,=82.6000,=82.6000,=82.6000,=237245141133.0,=205272651143.0,=206575697283.2,,=23.0716,,,,
2025-07-17,=81.0200,=81.0200,=81.0200,=81.0200,=232707037949.1,=201346128276.0,=202624249320.64,,=22.6303,,,,
2025-07-16,=78.8100,=78.8100,=78.8100,=78.8100,=226359437926.05,=195853966545.0,=197097224005.92,,=22.0130,,,,
2025-07-15,=80.0800,=80.0800,=80.0800,=80.0800,=230007153776.4,=199010095684.0,=200273387874.56,,=22.3677,,,,
2025-07-14,=78.6000,=78.6000,=78.6000,=78.6000,=225756272313.0,=195332086923.0,=196572031555.2,,=21.9543,,,,
2025-07-11,=77.1500,=77.1500,=77.1500,=77.1500,=221591557365.75,=191728632393.0,=192945702728.8,,=21.5493,,,,
2025-07-10,=70.1400,=70.1400,=70.1400,=70.1400,=201457314758.7,=174307793598.0,=175414278540.48,,=19.5913,,,,
2025-07-09,=69.7000,=69.7000,=69.7000,=69.7000,=200193539188.5,=173214331534.0,=174313875310.4,,=19.4684,,,,
2025-07-08,=70.4000,=70.4000,=70.4000,=70.4000,=202204091232.0,=174953930272.0,=176064516812.8,,=19.6639,,,,
2025-07-07,=69.8400,=69.8400,=69.8400,=69.8400,=200595649597.2,=173562251281.0,=174664003610.88,,=19.5075,,,,
2025-07-04,=70.8200,=70.8200,=70.8200,=70.8200,=203410422458.1,=175997689515.0,=177114901714.24,,=19.7813,,,,
